Date,INTC_stock_Open_average,INTC_stock_Open_max,INTC_stock_Open_min,INTC_stock_Open_volatility,INTC_stock_Open_change,INTC_stock_High_average,INTC_stock_High_max,INTC_stock_High_min,INTC_stock_High_volatility,INTC_stock_High_change,INTC_stock_Low_average,INTC_stock_Low_max,INTC_stock_Low_min,INTC_stock_Low_volatility,INTC_stock_Low_change,INTC_stock_Close_average,INTC_stock_Close_max,INTC_stock_Close_min,INTC_stock_Close_volatility,INTC_stock_Close_change,INTC_stock_Volume_average,INTC_stock_Volume_max,INTC_stock_Volume_min,INTC_stock_Volume_volatility,INTC_stock_Volume_change
2016-01-03,33.092,33.96,32.09,1.8699999999999974,-1.7899999999999991,33.352,34.01,32.22,1.7899999999999991,-1.7899999999999991,32.612,33.53,31.43,2.1000000000000014,-2.030000000000001,32.85,33.99,31.51,2.4800000000000004,-2.4800000000000004,27543463,37680520,16709510,20971010,2071650
2016-01-10,31.805999999999997,32.76,29.73,3.0299999999999976,-2.0799999999999983,32.282,32.93,30.5,2.4299999999999997,-1.7199999999999989,31.406,32.27,29.45,2.820000000000004,-2.2300000000000004,31.830000000000002,32.74,29.76,2.9800000000000004,-2.3000000000000007,43173579,76373920,27732436,48641484,48641484
2016-01-17,29.775,30.12,29.35,0.7699999999999996,0.14000000000000057,30.05,30.24,29.87,0.36999999999999744,0.17999999999999972,29.36,29.51,29.21,0.3000000000000007,0.030000000000001137,29.745,29.93,29.59,0.33999999999999986,0.129999999999999,30990041,39598192,25326490,14271702,-3551618
2016-01-24,29.942,30.21,29.61,0.6000000000000014,0.22000000000000242,30.338,31.03,30.05,0.9800000000000004,0.8200000000000003,29.734,30.1,29.57,0.5300000000000011,0.5300000000000011,30.068,31.02,29.6,1.4199999999999982,1.4199999999999982,27583912,38311356,22028142,16283214,11870380
2016-01-31,29.922,30.72,29.14,1.5799999999999983,-1.1400000000000006,30.194,31.12,29.72,1.4000000000000021,-1.3599999999999994,29.362,30.64,28.52,2.120000000000001,-1.7300000000000004,29.754,30.82,29.04,1.7800000000000011,-1.7800000000000011,29176967,44660056,19015120,25644936,8942420
2016-02-07,28.502,28.88,27.83,1.0500000000000007,-0.16999999999999815,28.846,29.14,28.41,0.7300000000000004,-0.28000000000000114,28.144000000000002,28.41,27.68,0.7300000000000004,-0.16000000000000014,28.544,28.82,28.22,0.6000000000000014,-0.17999999999999972,25409109,28725928,19698998,9026930,-9026930
2016-02-14,29.085,29.53,28.75,0.7800000000000011,0.4499999999999993,29.415,29.76,28.95,0.8100000000000023,0.379999999999999,28.795,29.38,28.36,1.0199999999999996,0.3500000000000014,29.095,29.47,28.71,0.759999999999998,-0.07000000000000028,30269228,42056700,20623256,21433444,11351472
2016-02-21,29.321666666666665,29.88,28.52,1.3599999999999994,0.6900000000000013,29.613333333333333,30.08,29.3,0.7799999999999976,0.26000000000000156,29.071666666666665,29.8,28.38,1.4200000000000017,0.8000000000000007,29.42666666666667,29.8,28.8,1.0,0.4499999999999993,21062586,26638208,16776906,9861302,-7116238
2016-02-28,30.316,31.13,29.72,1.4100000000000001,0.7800000000000011,30.75,31.35,30.14,1.2100000000000009,0.7199999999999989,30.008,30.54,29.58,0.9600000000000009,0.4700000000000024,30.342,30.63,29.59,1.0399999999999991,1.0399999999999991,23633494,25625212,20356844,5268368,-2546232
2016-03-06,31.012,31.67,30.59,1.0800000000000018,1.0800000000000018,31.246,31.79,30.88,0.9100000000000001,0.6699999999999982,30.692,31.53,30.38,1.1500000000000021,1.0300000000000011,31.074,31.76,30.56,1.2000000000000028,0.8200000000000003,21017750,29584840,14707806,14877034,3931284
2016-03-13,31.682,32.16,31.34,0.8199999999999967,0.49999999999999645,32.0,32.69,31.65,1.0399999999999991,0.9999999999999964,31.458000000000002,32.06,31.06,1.0000000000000036,0.7600000000000016,31.886,32.68,31.43,1.25,1.25,26692856,49934248,16927746,33006502,32495664
2016-03-20,32.1825,32.47,31.87,0.5999999999999979,-0.3599999999999959,32.325,32.47,31.95,0.5199999999999996,-0.4700000000000024,31.895,31.98,31.7,0.28000000000000114,-0.25,32.135,32.34,31.88,0.4600000000000044,-0.4600000000000044,19234637,22200448,14211908,7988540,-7548964
2016-03-27,32.21,32.53,31.87,0.6600000000000001,0.40000000000000213,32.464,32.75,32.0,0.75,0.46999999999999886,32.01,32.31,31.62,0.6900000000000013,0.4800000000000004,32.358000000000004,32.71,31.9,0.8100000000000023,0.5500000000000043,15854783,18049694,11433018,6616676,6616676
2016-04-03,31.942,32.2,31.76,0.4400000000000013,-0.4400000000000013,32.13,32.38,31.9,0.480000000000004,-0.35999999999999943,31.612,31.77,31.35,0.41999999999999815,-0.259999999999998,31.832,32.08,31.55,0.5299999999999976,-0.370000000000001,19634472,23738226,15740607,7997619,-4549752
2016-04-10,31.864,31.97,31.78,0.18999999999999773,-0.10999999999999943,32.048,32.34,31.89,0.45000000000000284,-0.45000000000000284,31.584,31.95,31.38,0.5700000000000003,-0.28000000000000114,31.784000000000002,32.13,31.46,0.6700000000000017,-0.21000000000000085,21370726,28782768,16774210,12008558,9075084
2016-04-17,31.626,31.94,31.32,0.620000000000001,0.3099999999999987,31.942,32.26,31.72,0.5399999999999991,0.14000000000000057,31.412,31.81,31.22,0.5899999999999999,-0.16000000000000014,31.772,32.0,31.6,0.3999999999999986,-0.00999999999999801,34174540,57629792,21566600,36063192,8059040
2016-04-24,31.262,31.45,30.86,0.5899999999999999,-0.5,31.516000000000002,31.8,30.87,0.9299999999999997,-0.629999999999999,30.938000000000002,31.2,30.1,1.0999999999999979,-1.0999999999999979,31.186,31.75,30.28,1.4699999999999989,-1.1099999999999994,24377690,36443748,19315712,17128036,17128036
2016-05-01,30.102,30.45,29.61,0.8399999999999999,-0.8399999999999999,30.318,30.69,30.02,0.6700000000000017,-0.5800000000000018,29.884,30.36,29.52,0.8399999999999999,-0.8399999999999999,30.152,30.61,29.85,0.759999999999998,-0.5700000000000003,22900406,27111148,19632200,7478948,-1454432
2016-05-08,30.041999999999998,30.16,29.86,0.3000000000000007,-0.21999999999999886,30.208,30.25,30.17,0.0799999999999983,0.029999999999997584,29.792,29.97,29.57,0.3999999999999986,0.0799999999999983,29.934,30.14,29.76,0.379999999999999,0.10999999999999943,18096522,20826694,15754233,5072461,3111316
2016-05-15,30.0,30.57,29.73,0.8399999999999999,-0.16999999999999815,30.338,30.57,29.93,0.6400000000000006,-0.17999999999999972,29.744,29.88,29.5,0.379999999999999,-0.17999999999999972,30.028,30.39,29.63,0.7600000000000016,-0.240000000000002,22904809,25709904,21740870,3969034,951180
2016-05-22,31.004,31.6,30.23,1.370000000000001,1.370000000000001,31.29,31.65,30.48,1.1699999999999982,1.1699999999999982,30.916,31.45,30.13,1.3200000000000003,1.3200000000000003,31.148,31.57,30.23,1.3399999999999999,1.3399999999999999,17807712,23699228,12692300,11006928,-7540608
2016-05-29,31.6075,31.74,31.51,0.22999999999999687,0.22999999999999687,31.7175,31.76,31.65,0.11000000000000298,0.08999999999999986,31.405,31.47,31.31,0.16000000000000014,0.08000000000000185,31.6575,31.76,31.59,0.1700000000000017,0.030000000000001137,17677854,23040218,14140127,8900091,-7262679
2016-06-05,31.714,31.8,31.64,0.16000000000000014,0.05999999999999872,32.016,32.24,31.82,0.4200000000000017,0.4200000000000017,31.68,31.79,31.58,0.21000000000000085,0.07000000000000028,31.886,32.04,31.68,0.35999999999999943,0.35999999999999943,18847331,35749112,11276764,24472348,20609509
2016-06-12,31.896,32.25,31.44,0.8099999999999987,-0.31999999999999673,32.116,32.5,31.77,0.7300000000000004,-0.6900000000000013,31.622,32.04,31.22,0.8200000000000003,-0.5700000000000003,31.874000000000002,32.17,31.61,0.5600000000000023,-0.41000000000000014,22227618,27047860,18547852,8500008,4043028
2016-06-19,32.202,32.58,31.8,0.7799999999999976,-0.2699999999999996,32.554,33.0,32.32,0.6799999999999997,-0.11999999999999744,32.05,32.5,31.4,1.1000000000000014,-0.6099999999999994,32.264,32.99,31.55,1.4400000000000013,-0.620000000000001,23177174,38094300,15476450,22617850,16132720
2016-06-26,31.674,32.64,30.97,1.6700000000000017,1.2300000000000004,32.07,32.88,31.2,1.6800000000000033,1.4700000000000024,31.4,32.47,30.44,2.0299999999999976,2.0299999999999976,31.878,32.8,30.72,2.0799999999999983,2.030000000000001,26706490,35454032,17084570,18369462,-18369462
2016-07-03,32.9775,33.65,32.5,1.1499999999999986,1.1499999999999986,33.32,34.0,32.73,1.2700000000000031,1.2700000000000031,32.822500000000005,33.5,32.38,1.1199999999999974,1.0499999999999972,33.2125,34.0,32.68,1.3200000000000003,1.3200000000000003,22659680,26119444,20107192,6012252,3234678
2016-07-10,34.796,35.26,34.04,1.2199999999999989,1.2199999999999989,35.062,35.3,34.5,0.7999999999999972,0.7899999999999991,34.652,34.96,34.04,0.9200000000000017,0.8599999999999994,34.92,35.2,34.38,0.8200000000000003,0.6899999999999977,25992782,29120904,23661856,5459048,-158812
2016-07-17,34.816,35.3,34.33,0.9699999999999989,-0.7999999999999972,35.096000000000004,35.93,34.49,1.4399999999999977,-0.5,34.596000000000004,35.06,33.86,1.2000000000000028,-0.6900000000000048,34.964,35.69,34.27,1.4199999999999946,-0.39000000000000057,35895807,63708596,19347176,44361420,13686476
2016-07-24,34.794,35.0,34.62,0.38000000000000256,0.15000000000000568,35.001999999999995,35.28,34.76,0.5200000000000031,0.14999999999999858,34.604,34.7,34.52,0.17999999999999972,0.030000000000001137,34.848,35.09,34.69,0.4000000000000057,0.1700000000000017,22672500,29644428,18171236,11473192,-2106464
2016-07-31,34.564,34.82,34.1,0.7199999999999989,-0.020000000000003126,34.762,35.13,34.28,0.8500000000000014,0.22000000000000597,34.36,34.7,33.99,0.7100000000000009,0.14000000000000057,34.644,34.98,34.25,0.7299999999999969,0.12999999999999545,18735870,20057328,16362642,3694686,1221804
2016-08-07,34.824,35.04,34.52,0.519999999999996,-0.37999999999999545,34.966,35.17,34.74,0.4299999999999997,-0.4100000000000037,34.626,34.86,34.44,0.4200000000000017,-0.4200000000000017,34.748,35.04,34.53,0.509999999999998,-0.46999999999999886,16745536,19579028,12578884,7000144,-3789016
2016-08-14,34.888000000000005,35.17,34.7,0.46999999999999886,0.14000000000000057,35.188,35.27,35.09,0.17999999999999972,0.11000000000000654,34.730000000000004,34.77,34.63,0.14000000000000057,0.09999999999999432,35.07,35.24,34.91,0.3300000000000054,0.3300000000000054,17195291,18931064,16085181,2845883,-2513424
2016-08-21,35.236,35.5,35.05,0.45000000000000284,-0.09000000000000341,35.47,35.69,35.22,0.46999999999999886,0.12999999999999545,35.077999999999996,35.3,34.9,0.3999999999999986,-0.07000000000000028,35.252,35.4,35.09,0.30999999999999517,-0.10000000000000142,15299780,18316042,12427980,5888062,-471506
2016-08-28,35.778,36.21,35.48,0.730000000000004,0.730000000000004,35.936,36.33,35.67,0.6599999999999966,0.6599999999999966,35.556,35.95,35.15,0.8000000000000043,0.8000000000000043,35.848,36.08,35.55,0.5300000000000011,0.5300000000000011,17332543,20562722,15183208,5379514,1462418
2016-09-04,36.370000000000005,36.65,36.1,0.5499999999999972,-0.28000000000000114,36.557500000000005,36.65,36.39,0.259999999999998,-0.21000000000000085,36.0275,36.38,35.44,0.9400000000000048,-0.730000000000004,36.2275,36.57,35.44,1.1300000000000026,-1.1300000000000026,22661961,29457900,18495644,10962256,7120110
2016-09-11,35.982,37.72,35.19,2.530000000000001,2.530000000000001,36.502,38.05,35.81,2.239999999999995,1.9299999999999997,35.714,37.25,35.06,2.1899999999999977,2.1899999999999977,36.308,37.67,35.61,2.0600000000000023,1.5900000000000034,31935633,74577896,14127224,60450672,51781296
2016-09-18,37.474000000000004,37.69,37.21,0.4799999999999969,-0.23999999999999488,37.678,38.02,37.43,0.5900000000000034,-0.37000000000000455,37.089999999999996,37.44,36.86,0.5799999999999983,0.02999999999999403,37.298,37.55,37.14,0.4099999999999966,0.030000000000001137,22327638,30531708,17013410,13518298,-12469234
2016-09-25,37.218,37.49,36.9,0.5900000000000034,0.5499999999999972,37.422,37.92,36.94,0.980000000000004,0.980000000000004,36.964,37.44,36.6,0.8399999999999963,0.8399999999999963,37.268,37.75,36.65,1.1000000000000014,1.1000000000000014,21777089,25518796,17674968,7843828,-1239490
2016-10-02,37.826,38.08,37.69,0.39000000000000057,0.39000000000000057,38.116,38.31,37.94,0.37000000000000455,0.269999999999996,37.572,37.78,37.33,0.45000000000000284,0.25,37.872,38.1,37.54,0.5600000000000023,0.44000000000000483,16608293,22420804,14113578,8307226,2828962
2016-10-09,37.48,38.25,36.85,1.3999999999999986,-1.0600000000000023,37.688,38.36,37.13,1.2299999999999969,-0.6599999999999966,37.03,37.9,36.46,1.4399999999999977,-0.740000000000002,37.368,38.02,36.97,1.0500000000000043,-0.5700000000000003,18543721,27650460,14053888,13596572,4169647
2016-10-16,36.442,37.97,35.21,2.759999999999998,-2.3399999999999963,36.586,38.05,35.4,2.6499999999999986,-2.3200000000000003,35.982,37.53,34.81,2.719999999999999,-2.4299999999999997,36.226,37.75,35.15,2.6000000000000014,-2.1400000000000006,36081527,75229016,15788142,59440874,5025106
2016-10-23,35.116,35.43,34.87,0.5600000000000023,-0.5600000000000023,35.268,35.49,35.17,0.3200000000000003,-0.3200000000000003,34.864,35.11,34.71,0.3999999999999986,-0.3999999999999986,34.966,35.26,34.74,0.519999999999996,-0.519999999999996,19258753,22296428,14634685,7661743,771688
2016-10-30,34.480000000000004,34.92,33.53,1.3900000000000006,-1.3900000000000006,34.717999999999996,35.16,33.93,1.2299999999999969,-1.1499999999999986,34.174,34.84,33.42,1.4200000000000017,-1.4200000000000017,34.306,34.87,33.61,1.259999999999998,-1.259999999999998,21457602,25368222,19188602,6179620,2726144
