Date,BXC_stock_Open_average,BXC_stock_Open_max,BXC_stock_Open_min,BXC_stock_Open_volatility,BXC_stock_Open_change,BXC_stock_High_average,BXC_stock_High_max,BXC_stock_High_min,BXC_stock_High_volatility,BXC_stock_High_change,BXC_stock_Low_average,BXC_stock_Low_max,BXC_stock_Low_min,BXC_stock_Low_volatility,BXC_stock_Low_change,BXC_stock_Close_average,BXC_stock_Close_max,BXC_stock_Close_min,BXC_stock_Close_volatility,BXC_stock_Close_change,BXC_stock_Volume_average,BXC_stock_Volume_max,BXC_stock_Volume_min,BXC_stock_Volume_volatility,BXC_stock_Volume_change
2016-03-13,4.1819999999999995,4.38,4.09,0.29000000000000004,0.29000000000000004,4.284,4.44,4.2,0.2400000000000002,0.17999999999999972,4.032,4.1,3.96,0.13999999999999968,0.09999999999999964,4.176,4.38,4.1,0.28000000000000025,0.10000000000000053,5874,11784,106,11678,6433
2016-03-20,4.3625,4.68,4.0,0.6799999999999997,0.5,4.9325,5.9,4.3,1.6000000000000005,1.6000000000000005,4.2,4.5,4.0,0.5,0.5,4.675,5.5,4.2,1.2999999999999998,1.2999999999999998,8295,15356,3706,11650,8929
2016-03-27,6.04,6.6,5.4,1.1999999999999993,1.1999999999999993,6.4,6.7,5.4,1.2999999999999998,1.1999999999999993,5.72,6.15,5.0,1.1500000000000004,1.1500000000000004,6.004,6.5,5.37,1.13,0.8300000000000001,9194,10444,7528,2916,910
2016-04-03,6.66,7.2,6.3,0.9000000000000004,0.7000000000000002,6.884,7.24,6.48,0.7599999999999998,0.7000000000000002,6.456,6.9,6.08,0.8200000000000003,0.8200000000000003,6.726,7.2,6.3,0.9000000000000004,0.9000000000000004,6345,18666,161,18505,2801
2016-04-10,6.968,7.2,6.7,0.5,-0.40000000000000036,7.108,7.2,7.0,0.20000000000000018,-0.10000000000000053,6.716,6.8,6.58,0.21999999999999975,0.20000000000000018,6.9,7.1,6.7,0.39999999999999947,0.20000000000000018,2122,3474,1084,2390,252
2016-04-17,7.384,7.72,6.9,0.8199999999999994,0.8199999999999994,7.564,7.8,7.3,0.5,0.3199999999999994,7.2379999999999995,7.5,6.89,0.6100000000000003,0.6100000000000003,7.324,7.5,6.9,0.5999999999999996,0.5999999999999996,7502,23557,1676,21881,-304
2016-04-24,7.526,8.03,7.0,1.0299999999999994,-0.7199999999999998,7.766,8.03,7.4,0.629999999999999,-0.5,6.746,6.9,6.5,0.40000000000000036,-0.3200000000000003,7.024,7.8,6.7,1.0999999999999996,-0.1200000000000001,7205,11496,3632,7864,3385
2016-05-01,7.306,7.5,6.96,0.54,-0.41999999999999993,7.414,7.5,7.3,0.20000000000000018,-0.08000000000000007,6.88,6.9,6.8,0.10000000000000053,0.10000000000000053,6.94,7.2,6.8,0.40000000000000036,0.10000000000000053,2545,5573,659,4914,-4093
2016-05-08,7.102,7.5,6.8,0.7000000000000002,0.5899999999999999,7.414,7.91,7.16,0.75,0.33999999999999986,6.902,7.11,6.8,0.3100000000000005,0.20000000000000018,7.0,7.3,6.8,0.5,0.40000000000000036,5367,15409,799,14610,2825
2016-05-15,7.056,7.5,6.7,0.7999999999999998,-0.39999999999999947,7.36,7.5,7.3,0.20000000000000018,0.0,6.84,7.1,6.6,0.5,-0.39999999999999947,7.038,7.3,6.79,0.5099999999999998,-0.3099999999999996,7148,22458,676,21782,-1999
2016-05-22,6.978,7.2,6.7,0.5,0.20000000000000018,7.138,7.2,7.0,0.20000000000000018,-0.10000000000000053,6.778,6.89,6.7,0.1899999999999995,0.0,7.032,7.11,6.95,0.16000000000000014,-0.14999999999999947,2442,5020,421,4599,-4194
2016-05-29,7.01,7.1,6.84,0.2599999999999998,-0.16000000000000014,7.074999999999999,7.1,7.0,0.09999999999999964,-0.09999999999999964,6.8575,6.9,6.79,0.11000000000000032,-0.0600000000000005,6.9475,7.0,6.79,0.20999999999999996,0.0,1377,2402,324,2078,781
2016-06-05,7.196,7.4,7.04,0.3600000000000003,0.3600000000000003,7.42,7.5,7.3,0.20000000000000018,0.20000000000000018,7.068,7.2,7.0,0.20000000000000018,0.20000000000000018,7.188,7.4,7.0,0.40000000000000036,0.20000000000000018,5565,13911,500,13411,-6717
2016-06-12,7.392,7.76,7.0,0.7599999999999998,0.20000000000000018,7.664,8.15,7.4,0.75,0.019999999999999574,7.154,7.41,7.0,0.41000000000000014,0.11000000000000032,7.414,7.85,7.16,0.6899999999999995,0.11000000000000032,10687,16426,4498,11928,11811
2016-06-19,7.376,7.49,7.09,0.40000000000000036,-0.04999999999999982,7.468,7.5,7.4,0.09999999999999964,-0.09999999999999964,7.202,7.34,7.09,0.25,0.020000000000000462,7.358,7.49,7.2,0.29000000000000004,-0.22999999999999954,4900,12485,1287,11198,9494
2016-06-26,7.126,7.25,7.04,0.20999999999999996,-0.13999999999999968,7.174,7.28,7.12,0.16000000000000014,-0.16000000000000014,7.004,7.11,6.8,0.3100000000000005,-0.09000000000000075,7.053999999999999,7.12,7.02,0.10000000000000053,-0.10000000000000053,8921,25522,2452,23070,-3373
2016-07-03,7.155,7.28,7.03,0.25,0.08999999999999986,7.1925,7.29,7.12,0.16999999999999993,0.09999999999999964,7.08,7.2,6.95,0.25,0.1800000000000006,7.1475,7.2,7.1,0.10000000000000053,0.10000000000000053,7018,14672,1385,13287,-9058
2016-07-10,7.186,7.25,7.13,0.1200000000000001,-0.03000000000000025,7.218,7.25,7.13,0.1200000000000001,0.0,7.136,7.18,7.08,0.09999999999999964,0.05999999999999961,7.182,7.21,7.13,0.08000000000000007,-0.03000000000000025,3911,7580,485,7095,-1518
2016-07-17,7.2540000000000004,7.47,7.15,0.3199999999999994,0.04999999999999982,7.416,7.5,7.25,0.25,0.25,7.246,7.45,7.15,0.2999999999999998,0.04999999999999982,7.394,7.49,7.2,0.29000000000000004,0.29000000000000004,5768,8254,4444,3810,-3810
2016-07-24,7.394,7.46,7.31,0.15000000000000036,-0.040000000000000036,7.414,7.48,7.31,0.17000000000000082,-0.11000000000000032,7.3,7.38,7.19,0.1899999999999995,-0.040000000000000036,7.346,7.41,7.27,0.14000000000000057,-0.10000000000000053,1725,3190,537,2653,-939
2016-07-31,7.5775,8.35,7.22,1.13,1.13,8.14,9.7,7.36,2.339999999999999,2.339999999999999,7.5575,8.35,7.15,1.1999999999999993,1.1999999999999993,7.91,9.0,7.22,1.7800000000000002,1.7800000000000002,27577,72884,5511,67373,67373
2016-08-07,9.05,9.2,8.9,0.29999999999999893,0.09999999999999964,9.202,9.25,9.18,0.07000000000000028,-0.07000000000000028,8.95,9.03,8.85,0.17999999999999972,0.15000000000000036,9.06,9.18,8.98,0.1999999999999993,0.05999999999999872,7936,19438,570,18868,-18868
2016-08-14,8.92,9.08,8.58,0.5,-0.47000000000000064,9.056,9.12,8.96,0.15999999999999837,0.019999999999999574,8.842,9.01,8.58,0.4299999999999997,-0.4299999999999997,8.924,9.03,8.74,0.28999999999999915,-0.16000000000000014,7194,20109,2620,17489,17489
2016-08-21,8.966000000000001,9.3,8.8,0.5,0.4300000000000015,9.016,9.3,8.8,0.5,0.23000000000000043,8.668,8.87,8.39,0.47999999999999865,-0.2699999999999996,8.824,8.9,8.72,0.17999999999999972,-0.17999999999999972,29690,63104,6254,56850,53587
2016-08-28,8.8225,8.96,8.71,0.25,0.1700000000000017,8.942499999999999,9.02,8.8,0.21999999999999886,0.21999999999999886,8.807500000000001,8.93,8.71,0.21999999999999886,0.16999999999999993,8.9175,9.02,8.79,0.23000000000000043,0.23000000000000043,10451,14718,3365,11353,-11353
2016-09-04,8.9125,9.05,8.78,0.27000000000000135,-0.27000000000000135,9.1425,9.69,8.8,0.8899999999999988,-0.8899999999999988,8.75,8.86,8.5,0.35999999999999943,-0.35999999999999943,8.7925,8.9,8.6,0.3000000000000007,-0.3000000000000007,58696,162471,12719,149752,-115663
2016-09-11,8.506,8.64,8.37,0.27000000000000135,-0.16999999999999993,8.576,8.7,8.49,0.20999999999999908,-0.1999999999999993,8.42,8.47,8.37,0.10000000000000142,-0.040000000000000924,8.474,8.65,8.4,0.25,-0.22000000000000064,8803,19879,2001,17878,-13906
2016-09-18,8.466,8.76,8.34,0.41999999999999993,0.25,8.626,9.04,8.4,0.6399999999999988,0.5299999999999994,8.392,8.76,8.25,0.5099999999999998,0.5099999999999998,8.552,8.98,8.27,0.7100000000000009,0.5899999999999999,24683,84208,3322,80886,2490
2016-09-25,8.936,8.98,8.9,0.08000000000000007,-0.0600000000000005,9.0,9.09,8.94,0.15000000000000036,-0.02999999999999936,8.834,8.92,8.77,0.15000000000000036,0.07000000000000028,8.88,8.98,8.78,0.20000000000000107,0.10000000000000142,5408,10482,2368,8114,-1783
2016-10-02,8.902,8.95,8.84,0.10999999999999943,-0.03999999999999915,8.911999999999999,8.95,8.85,0.09999999999999964,0.0,8.84,8.91,8.8,0.10999999999999943,0.09999999999999964,8.879999999999999,8.95,8.8,0.14999999999999858,0.009999999999999787,2032,4147,195,3952,-1405
2016-10-09,8.602,8.94,8.0,0.9399999999999995,-0.9399999999999995,8.676,8.94,8.29,0.6500000000000004,-0.6500000000000004,8.342,8.8,7.91,0.8900000000000006,-0.8900000000000006,8.424,8.83,7.94,0.8899999999999997,-0.7400000000000002,6499,15687,100,15587,13877
2016-10-16,8.09,8.16,8.0,0.16000000000000014,0.16000000000000014,8.154,8.28,8.1,0.17999999999999972,0.07000000000000028,8.07,8.16,8.0,0.16000000000000014,0.16000000000000014,8.116,8.17,8.08,0.08999999999999986,0.07000000000000028,1302,4571,228,4343,-462
2016-10-23,8.02,8.17,7.73,0.4399999999999995,-0.4399999999999995,8.144,8.49,7.9,0.5899999999999999,-0.5899999999999999,7.87,8.06,7.58,0.4800000000000004,-0.3700000000000001,7.9559999999999995,8.19,7.69,0.4999999999999991,-0.4999999999999991,5837,9529,2818,6711,2153
2016-10-30,7.67,7.89,7.37,0.5199999999999996,-0.3799999999999999,7.746,8.0,7.44,0.5599999999999996,-0.5599999999999996,7.486,7.75,7.34,0.41000000000000014,-0.3799999999999999,7.604,7.88,7.38,0.5,-0.5,5466,10969,2933,8036,-2965
2016-11-06,7.622,7.9,7.34,0.5600000000000005,0.23000000000000043,7.88,8.06,7.7,0.3600000000000003,-0.33999999999999897,7.3919999999999995,7.66,6.97,0.6900000000000004,0.1900000000000004,7.618,7.92,7.34,0.5800000000000001,-0.25,12866,37100,2707,34393,-6419
2016-11-13,7.854,7.99,7.69,0.2999999999999998,0.21999999999999975,7.972,8.0,7.95,0.04999999999999982,0.019999999999999574,7.776,7.9,7.65,0.25,0.019999999999999574,7.874,7.97,7.75,0.21999999999999975,0.15000000000000036,6681,13593,2702,10891,10706
2016-11-20,7.88,7.94,7.83,0.11000000000000032,0.009999999999999787,7.9750000000000005,8.05,7.87,0.1800000000000006,0.07000000000000028,7.835,7.88,7.81,0.07000000000000028,0.05999999999999961,7.925000000000001,8.05,7.82,0.23000000000000043,0.09000000000000075,5430,13019,804,12215,-12215
2016-11-27,7.82,7.97,7.54,0.4299999999999997,-0.4299999999999997,7.942,8.09,7.8,0.29000000000000004,-0.17999999999999972,7.65,7.89,7.31,0.5800000000000001,-0.3600000000000003,7.774,7.95,7.54,0.41000000000000014,-0.2599999999999998,5193,8565,2302,6263,1805
2016-12-04,7.868,8.06,7.69,0.3700000000000001,0.3700000000000001,7.946,8.08,7.85,0.23000000000000043,0.17999999999999972,7.8180000000000005,7.9,7.69,0.20999999999999996,0.20999999999999996,7.878,7.95,7.81,0.14000000000000057,0.020000000000000462,7494,12218,3438,8780,-413
2016-12-11,7.851999999999999,8.04,7.55,0.4899999999999993,-0.3700000000000001,7.996,8.05,7.91,0.14000000000000057,-0.03999999999999915,7.716,7.91,7.49,0.41999999999999993,-0.34999999999999964,7.774,8.01,7.5,0.5099999999999998,-0.2999999999999998,26143,57976,5796,52180,30162
2016-12-18,7.728,7.9,7.52,0.3800000000000008,0.22000000000000064,7.86,7.96,7.68,0.28000000000000025,0.22000000000000064,7.64,7.85,7.49,0.35999999999999943,0.2699999999999996,7.78,7.9,7.6,0.3000000000000007,0.27000000000000046,8694,31302,1715,29587,578
2016-12-25,7.615,7.87,7.43,0.4400000000000004,-0.3899999999999997,7.6274999999999995,7.87,7.46,0.41000000000000014,-0.3700000000000001,7.2775,7.39,7.06,0.33000000000000007,0.23000000000000043,7.515,7.66,7.46,0.20000000000000018,-0.1900000000000004,22832,68209,1020,67189,-56042
2017-01-01,7.68,7.79,7.51,0.28000000000000025,0.28000000000000025,7.7875,7.8,7.77,0.03000000000000025,0.0,7.6025,7.67,7.51,0.16000000000000014,0.07000000000000028,7.695,7.76,7.58,0.17999999999999972,-0.1200000000000001,3259,8284,771,7513,-1931
2017-01-08,7.3,7.68,7.15,0.5299999999999994,-0.5199999999999996,7.354,7.68,7.16,0.5199999999999996,-0.5199999999999996,7.02,7.31,6.55,0.7599999999999998,-0.7599999999999998,7.182,7.36,6.98,0.3799999999999999,-0.3799999999999999,8445,20613,674,19939,6168
2017-01-15,6.67,6.77,6.6,0.16999999999999993,-0.15999999999999925,6.87,7.2,6.62,0.5800000000000001,-0.3200000000000003,6.55,6.61,6.4,0.20999999999999996,0.010000000000000675,6.66,6.77,6.6,0.16999999999999993,0.11999999999999922,19170,50068,2182,47886,-41330
2017-01-22,6.758,6.85,6.59,0.2599999999999998,-0.16000000000000014,6.778,6.87,6.6,0.27000000000000046,-0.16000000000000014,6.626,6.72,6.48,0.23999999999999932,-0.21999999999999975,6.684,6.84,6.57,0.2699999999999996,-0.15000000000000036,4088,7106,1750,5356,2344
2017-01-29,6.564,6.58,6.55,0.03000000000000025,-0.03000000000000025,6.64,6.71,6.55,0.16000000000000014,-0.16000000000000014,6.436,6.47,6.38,0.08999999999999986,0.0,6.542,6.59,6.49,0.09999999999999964,-0.09999999999999964,7245,15922,2921,13001,-6378
2017-02-05,6.4719999999999995,6.51,6.43,0.08000000000000007,-0.040000000000000036,6.516,6.53,6.5,0.03000000000000025,-0.020000000000000462,6.454,6.48,6.43,0.05000000000000071,-0.020000000000000462,6.472,6.53,6.45,0.08000000000000007,-0.07000000000000028,3835,6491,1714,4777,-1363
2017-02-12,6.518,6.6,6.46,0.13999999999999968,0.13999999999999968,6.602,6.68,6.48,0.1999999999999993,0.02999999999999936,6.508,6.6,6.44,0.15999999999999925,0.14999999999999947,6.554,6.64,6.44,0.1999999999999993,0.1899999999999995,2139,7413,170,7243,-336
2017-02-19,6.59,6.73,6.37,0.3600000000000003,0.14000000000000057,6.89,7.02,6.74,0.27999999999999936,0.27999999999999936,6.49,6.63,6.36,0.2699999999999996,0.23999999999999932,6.6525,6.84,6.47,0.3700000000000001,0.3700000000000001,36565,70236,4412,65824,-44010
2017-02-26,6.974,7.37,6.82,0.5499999999999998,0.5499999999999998,7.252,7.5,6.94,0.5599999999999996,0.15000000000000036,6.892,7.25,6.73,0.5199999999999996,0.4299999999999997,7.06,7.35,6.83,0.5199999999999996,0.45999999999999996,16416,30350,2239,28111,-3247
2017-03-05,7.3,7.45,7.07,0.3799999999999999,0.08000000000000007,7.47,7.76,7.33,0.4299999999999997,0.4299999999999997,7.158,7.31,6.96,0.34999999999999964,0.08999999999999986,7.266,7.6,7.0,0.5999999999999996,0.3799999999999999,26117,71504,2349,69155,57630
2017-03-12,7.874,7.96,7.8,0.16000000000000014,0.04999999999999982,8.126,8.33,7.97,0.3600000000000003,0.009999999999999787,7.702,7.8,7.59,0.20999999999999996,0.20999999999999996,7.978,8.28,7.82,0.4599999999999991,0.29999999999999893,37705,79246,19644,59602,-45832
2017-03-19,8.04,8.34,7.83,0.5099999999999998,-0.5099999999999998,8.18,8.46,8.06,0.40000000000000036,-0.3600000000000012,7.764,7.83,7.7,0.1299999999999999,-0.1299999999999999,8.04,8.14,7.88,0.2600000000000007,0.0600000000000005,92910,159966,59835,100131,100131
2017-03-26,8.398,8.68,8.08,0.5999999999999996,0.5999999999999996,8.72,9.16,8.38,0.7799999999999994,0.7799999999999994,8.154,8.47,7.84,0.6300000000000008,0.6300000000000008,8.61,9.1,8.24,0.8599999999999994,0.8599999999999994,115762,162680,15447,147233,-54362
2017-04-02,8.838000000000001,9.34,8.46,0.879999999999999,-0.4599999999999991,9.058,9.34,8.79,0.5500000000000007,-0.33999999999999986,8.564,8.83,8.4,0.4299999999999997,-0.17999999999999972,8.708,8.93,8.43,0.5,-0.1800000000000015,57024,134880,17949,116931,-74467
2017-04-09,9.0475,9.32,8.7,0.620000000000001,0.4900000000000002,9.295,9.42,9.2,0.22000000000000064,0.040000000000000924,8.8375,8.98,8.62,0.3600000000000012,0.21000000000000085,9.215,9.33,9.08,0.25,0.16000000000000014,24520,39377,8333,31044,-15132
2017-04-16,9.096,9.45,8.71,0.7399999999999984,0.7399999999999984,9.392,9.84,9.17,0.6699999999999999,0.6699999999999999,8.968,9.29,8.71,0.5799999999999983,0.5799999999999983,9.33,9.77,9.04,0.7300000000000004,0.6099999999999994,47482,81645,12728,68917,43451
2017-04-23,10.132,10.27,9.99,0.27999999999999936,0.27999999999999936,10.534,11.06,10.33,0.7300000000000004,0.5999999999999996,9.984,10.2,9.6,0.5999999999999996,0.5999999999999996,10.316,10.92,9.94,0.9800000000000004,0.9800000000000004,60894,117196,31664,85532,70017
2017-04-30,10.308,10.92,9.08,1.8399999999999999,-1.6400000000000006,10.65,11.25,9.58,1.67,-1.67,9.734,10.83,8.27,2.5600000000000005,-2.42,10.12,10.92,9.12,1.8000000000000007,-1.5099999999999998,95137,138562,26110,112452,4441
2017-05-07,9.296,9.77,9.03,0.7400000000000002,0.6699999999999999,9.696,10.24,9.23,1.0099999999999998,1.0099999999999998,9.04,9.65,8.68,0.9700000000000006,0.9600000000000009,9.524000000000001,10.07,9.15,0.9199999999999999,0.9199999999999999,62536,100101,42597,57504,-39483
2017-05-14,9.866,10.07,9.62,0.45000000000000107,-0.3000000000000007,10.056000000000001,10.24,9.85,0.39000000000000057,-0.3600000000000012,9.366,9.52,9.16,0.35999999999999943,-0.20999999999999908,9.758,10.08,9.43,0.6500000000000004,-0.6500000000000004,47625,73454,18273,55181,-49213
2017-05-21,9.725999999999999,9.92,9.35,0.5700000000000003,0.4900000000000002,9.992,10.09,9.92,0.16999999999999993,-0.019999999999999574,9.33,9.59,8.55,1.0399999999999991,0.9499999999999993,9.758000000000001,9.99,9.52,0.47000000000000064,-0.20000000000000107,20279,40385,9462,30923,-11338
2017-05-28,9.5,9.56,9.45,0.11000000000000121,0.0600000000000005,9.76,9.98,9.57,0.41000000000000014,0.17999999999999972,9.4475,9.48,9.43,0.05000000000000071,0.0,9.5725,9.76,9.47,0.28999999999999915,0.20999999999999908,15899,28854,4443,24411,-12582
2017-06-04,9.934000000000001,10.46,9.59,0.870000000000001,0.8200000000000003,10.182,10.5,9.71,0.7899999999999991,0.7899999999999991,9.748,10.12,9.46,0.6599999999999984,0.6599999999999984,10.036,10.39,9.6,0.7900000000000009,0.7900000000000009,27066,54688,9041,45647,-10545
2017-06-11,10.718,10.94,10.43,0.5099999999999998,0.5099999999999998,11.036,11.28,10.94,0.33999999999999986,-0.33999999999999986,10.544,10.65,10.43,0.22000000000000064,0.22000000000000064,10.86,11.0,10.5,0.5,-0.030000000000001137,20149,30362,10663,19699,-3133
2017-06-18,10.906,11.01,10.8,0.20999999999999908,-0.20999999999999908,10.982,11.07,10.89,0.17999999999999972,-0.05000000000000071,10.704,10.8,10.65,0.15000000000000036,0.15000000000000036,10.868,11.02,10.65,0.3699999999999992,0.3699999999999992,14350,32556,3778,28778,-8550
2017-06-25,10.944,10.99,10.88,0.10999999999999943,-0.009999999999999787,11.028,11.08,10.98,0.09999999999999964,-0.09999999999999964,10.872,10.99,10.64,0.34999999999999964,-0.09999999999999964,10.98,11.0,10.94,0.0600000000000005,-0.0600000000000005,7659,12955,2643,10312,-572
2017-07-02,10.74,10.92,10.52,0.40000000000000036,-0.21999999999999886,10.81,10.94,10.63,0.3099999999999987,-0.20999999999999908,10.495,10.85,10.2,0.6500000000000004,-0.4299999999999997,10.6625,10.9,10.44,0.46000000000000085,-0.28000000000000114,9176,13480,2925,10555,7132
2017-07-09,10.834,10.98,10.69,0.2900000000000009,0.15000000000000036,10.964,11.0,10.84,0.16000000000000014,-0.15000000000000036,10.616,10.8,10.43,0.370000000000001,-0.14000000000000057,10.814,10.98,10.7,0.28000000000000114,-0.08999999999999986,32693,55654,16964,38690,6568
2017-07-16,10.764,10.87,10.62,0.25,0.15000000000000036,10.874,10.9,10.84,0.0600000000000005,0.040000000000000924,10.645999999999999,10.77,10.36,0.41000000000000014,0.41000000000000014,10.790000000000001,10.89,10.61,0.28000000000000114,0.27000000000000135,9340,29485,2243,27242,-27242
2017-07-23,10.658,10.93,10.45,0.4800000000000004,-0.33000000000000007,10.794,11.1,10.55,0.5499999999999989,-0.5299999999999994,10.402000000000001,10.74,10.17,0.5700000000000003,-0.5700000000000003,10.598,10.92,10.31,0.6099999999999994,-0.6099999999999994,21141,33660,7923,25737,-3033
2017-07-30,10.354,10.49,10.12,0.370000000000001,-0.19000000000000128,10.528,10.67,10.37,0.3000000000000007,-0.1800000000000015,10.164,10.41,9.81,0.5999999999999996,-0.4900000000000002,10.34,10.46,10.07,0.39000000000000057,-0.09999999999999964,14438,30783,3881,26902,13776
2017-08-06,10.222,10.64,10.03,0.6100000000000012,0.47000000000000064,10.74,11.78,10.25,1.5299999999999994,0.6699999999999999,10.058,10.63,9.83,0.8000000000000007,0.7600000000000016,10.392,10.96,9.98,0.9800000000000004,0.9800000000000004,23165,49730,4956,44774,-10776
2017-08-13,10.456,10.91,9.93,0.9800000000000004,-0.9800000000000004,10.496,11.1,9.93,1.17,-1.17,10.166,10.61,9.74,0.8699999999999992,-0.8699999999999992,10.23,10.61,9.9,0.7099999999999991,-0.6799999999999997,8875,15765,4424,11341,-11341
2017-08-20,9.88,9.96,9.8,0.16000000000000014,-0.14999999999999858,10.114,10.2,9.96,0.23999999999999844,0.23999999999999844,9.698,9.84,9.5,0.33999999999999986,0.3000000000000007,9.918,10.06,9.78,0.28000000000000114,0.16999999999999993,27479,67562,4337,63225,-53818
2017-08-27,9.77,10.0,9.5,0.5,-0.1899999999999995,9.948,10.0,9.85,0.15000000000000036,0.0,9.642,9.8,9.5,0.3000000000000007,0.15000000000000036,9.78,9.93,9.58,0.34999999999999964,0.15000000000000036,37988,59935,9618,50317,-5089
2017-09-03,10.3275,10.48,9.97,0.5099999999999998,0.4299999999999997,10.535,10.59,10.43,0.16000000000000014,-0.120000000000001,10.185,10.34,9.85,0.4900000000000002,0.40000000000000036,10.395,10.49,10.27,0.22000000000000064,-0.22000000000000064,27140,38064,12996,25068,-891
2017-09-10,10.416,10.8,10.18,0.620000000000001,0.5200000000000014,10.614,10.85,10.34,0.5099999999999998,0.3200000000000003,10.214,10.39,10.12,0.27000000000000135,0.129999999999999,10.398,10.8,10.23,0.5700000000000003,0.09999999999999964,47185,71384,22295,49089,34715
2017-09-17,10.33,10.57,10.12,0.45000000000000107,0.0,10.540000000000001,10.64,10.42,0.22000000000000064,-0.0600000000000005,10.154,10.36,10.01,0.34999999999999964,-0.20999999999999908,10.276,10.49,10.01,0.4800000000000004,-0.1899999999999995,15764,28474,6830,21644,17070
2017-09-24,10.312000000000001,10.38,10.22,0.16000000000000014,0.08999999999999986,10.374,10.45,10.32,0.129999999999999,0.040000000000000924,10.196,10.3,10.05,0.25,0.25,10.283999999999999,10.33,10.25,0.08000000000000007,0.08000000000000007,11685,34846,3093,31753,-25560
2017-10-01,10.36,10.46,10.32,0.14000000000000057,-0.02999999999999936,10.418000000000001,10.47,10.39,0.08000000000000007,0.0,10.312,10.37,10.25,0.11999999999999922,0.030000000000001137,10.352,10.44,10.27,0.16999999999999993,0.05999999999999872,8870,19851,4157,15694,1929
2017-10-08,9.959999999999999,10.36,9.7,0.6600000000000001,-0.5599999999999987,10.129999999999999,10.36,9.94,0.41999999999999993,-0.41999999999999993,9.666,10.09,9.38,0.7099999999999991,-0.6699999999999999,9.866,10.27,9.61,0.6600000000000001,-0.6600000000000001,36826,88889,5705,83184,83184
2017-10-15,8.67,9.65,8.03,1.620000000000001,-1.4299999999999997,8.884,9.65,8.26,1.3900000000000006,-1.3900000000000006,8.094000000000001,9.15,7.57,1.58,-1.21,8.389999999999999,9.28,7.99,1.2899999999999991,-1.2899999999999991,454352,1060109,37928,1022181,-97907
