Date,PMEStock_Open_average,PMEStock_Open_max,PMEStock_Open_min,PMEStock_Open_volatility,PMEStock_Open_change,PMEStock_High_average,PMEStock_High_max,PMEStock_High_min,PMEStock_High_volatility,PMEStock_High_change,PMEStock_Low_average,PMEStock_Low_max,PMEStock_Low_min,PMEStock_Low_volatility,PMEStock_Low_change,PMEStock_Close_average,PMEStock_Close_max,PMEStock_Close_min,PMEStock_Close_volatility,PMEStock_Close_change,PMEStock_Volume_average,PMEStock_Volume_max,PMEStock_Volume_min,PMEStock_Volume_volatility,PMEStock_Volume_change
2016-03-13,1.344,1.42,1.28,0.1399999999999999,-0.11999999999999988,1.344,1.42,1.28,0.1399999999999999,-0.11999999999999988,1.3,1.4,1.2,0.19999999999999996,-0.19999999999999996,1.3186,1.4,1.24,0.15999999999999992,-0.15999999999999992,5437,12704,105,12599,11150
2016-03-20,1.2145,1.25,1.13,0.1200000000000001,0.1200000000000001,1.2915,1.37,1.238,0.13200000000000012,0.052000000000000046,1.2145,1.25,1.13,0.1200000000000001,0.1200000000000001,1.2915,1.37,1.238,0.13200000000000012,0.052000000000000046,532,1692,0,1692,-1592
2016-03-27,1.2850000000000001,1.31,1.24,0.07000000000000006,-0.010000000000000009,1.3195000000000001,1.39,1.258,0.1319999999999999,0.010000000000000009,1.275,1.3,1.24,0.06000000000000005,0.0,1.2795,1.3,1.258,0.04200000000000004,0.0,28903,53721,640,53081,33786
2016-04-03,1.304,1.39,1.25,0.1399999999999999,-0.050000000000000044,1.326,1.39,1.3,0.08999999999999986,-0.006000000000000227,1.286,1.35,1.25,0.10000000000000009,0.0,1.3056,1.35,1.26,0.09000000000000008,-0.05800000000000005,28109,56533,501,56032,52826
2016-04-10,1.2833999999999999,1.3119999999999998,1.24,0.07199999999999984,0.050000000000000044,1.358,1.49,1.29,0.19999999999999996,0.19999999999999996,1.275,1.3,1.24,0.06000000000000005,0.06000000000000005,1.3454,1.4769999999999999,1.29,0.18699999999999983,0.18699999999999983,35443,111768,6103,105665,99602
2016-04-17,1.3392,1.46,1.2819999999999998,0.17800000000000016,-0.17800000000000016,1.3608,1.46,1.33,0.1299999999999999,-0.1299999999999999,1.284,1.29,1.27,0.020000000000000018,0.010000000000000009,1.3092000000000001,1.33,1.296,0.03400000000000003,0.0040000000000000036,24804,60521,2649,57872,-18711
2016-04-24,1.3,1.32,1.27,0.050000000000000044,0.010000000000000009,1.3142,1.32,1.31,0.010000000000000009,0.010000000000000009,1.284,1.31,1.25,0.06000000000000005,-0.020000000000000018,1.3,1.31,1.28,0.030000000000000027,-0.010000000000000009,17256,70008,2202,67806,1719
2016-05-01,1.2948,1.35,1.22,0.13000000000000012,-0.13000000000000012,1.3024,1.35,1.22,0.13000000000000012,-0.13000000000000012,1.254,1.3,1.2,0.10000000000000009,-0.050000000000000044,1.2716,1.338,1.2,0.13800000000000012,-0.10000000000000009,51712,133990,178,133812,69948
2016-05-08,1.25,1.32,1.17,0.15000000000000013,0.010000000000000009,1.291,1.4,1.26,0.1399999999999999,-0.004999999999999893,1.23,1.25,1.17,0.08000000000000007,0.020000000000000018,1.2574,1.265,1.25,0.014999999999999902,-0.0129999999999999,31049,103461,5244,98217,1704
2016-05-15,1.2702,1.29,1.26,0.030000000000000027,0.030000000000000027,1.2886,1.32,1.262,0.05800000000000005,-0.030000000000000027,1.2536,1.26,1.24,0.020000000000000018,-0.020000000000000018,1.256,1.27,1.24,0.030000000000000027,-0.030000000000000027,2920,8090,719,7371,-7203
2016-05-22,1.2698,1.311,1.24,0.07099999999999995,0.010000000000000009,1.2748,1.311,1.25,0.06099999999999994,0.0,1.2528,1.274,1.24,0.03400000000000003,0.010000000000000009,1.2548,1.274,1.25,0.02400000000000002,0.0,2701,6048,112,5936,-1067
2016-05-29,1.233,1.252,1.2,0.052000000000000046,-0.052000000000000046,1.241,1.26,1.209,0.050999999999999934,-0.050999999999999934,1.2305,1.252,1.2,0.052000000000000046,-0.052000000000000046,1.241,1.26,1.209,0.050999999999999934,-0.050999999999999934,3125,10227,521,9706,240
2016-06-05,1.2306,1.263,1.21,0.052999999999999936,-0.040000000000000036,1.2692,1.34,1.22,0.1200000000000001,-0.07000000000000006,1.2224,1.245,1.21,0.03500000000000014,-0.027000000000000135,1.2592,1.3,1.21,0.09000000000000008,-0.08000000000000007,13481,34524,17,34507,-22775
2016-06-12,1.2415,1.25,1.22,0.030000000000000027,0.0040000000000000036,1.24475,1.25,1.2329999999999999,0.017000000000000126,0.0040000000000000036,1.2175,1.25,1.19,0.06000000000000005,-0.020000000000000018,1.22,1.25,1.19,0.06000000000000005,-0.020000000000000018,4272,7510,538,6972,-2371
2016-06-19,1.212,1.24,1.2,0.040000000000000036,0.0,1.2202,1.24,1.2,0.040000000000000036,0.010999999999999899,1.196,1.24,1.12,0.11999999999999988,-0.07999999999999985,1.198,1.24,1.13,0.1100000000000001,-0.07000000000000006,1840,7331,0,7331,7331
2016-06-26,1.1504,1.23,1.06,0.16999999999999993,0.0020000000000000018,1.1676,1.23,1.06,0.16999999999999993,0.08799999999999986,1.1484,1.23,1.06,0.16999999999999993,0.0020000000000000018,1.1656,1.23,1.06,0.16999999999999993,0.08799999999999986,621,1517,6,1511,633
2016-07-03,1.163,1.2,1.092,0.10799999999999987,-0.030000000000000027,1.18475,1.2,1.17,0.030000000000000027,-0.030000000000000027,1.1625,1.2,1.092,0.10799999999999987,-0.03200000000000003,1.18425,1.2,1.168,0.03200000000000003,-0.03200000000000003,1174,2630,116,2514,2383
2016-07-10,1.074,1.14,1.01,0.1299999999999999,-0.09999999999999987,1.0852,1.15,1.04,0.10999999999999988,-0.10999999999999988,1.0552,1.14,0.996,0.1439999999999999,-0.09999999999999987,1.0824,1.15,1.04,0.10999999999999988,-0.10999999999999988,18273,70421,178,70243,-9793
2016-07-17,1.0958,1.15,1.01,0.1399999999999999,0.09000000000000008,1.17,1.2,1.109,0.09099999999999997,-0.010000000000000009,1.0558,1.11,1.0,0.1100000000000001,0.040000000000000036,1.1078,1.14,1.05,0.08999999999999986,-0.08999999999999986,51586,159097,428,158669,-128609
2016-07-24,1.17,1.24,1.05,0.18999999999999995,0.18999999999999995,1.226,1.28,1.17,0.1100000000000001,0.1100000000000001,1.106,1.17,1.05,0.11999999999999988,0.06000000000000005,1.195,1.25,1.135,0.11499999999999999,0.11499999999999999,41248,145963,5557,140406,138702
2016-07-31,1.2224,1.33,1.17,0.16000000000000014,-0.07800000000000007,1.4904,2.33,1.23,1.1,0.041999999999999815,1.1546,1.203,1.12,0.08299999999999996,-0.08299999999999996,1.2002,1.2990000000000002,1.1420000000000001,0.15700000000000003,-0.09000000000000008,300653,915175,5483,909692,309094
2016-08-07,1.134,1.21,1.05,0.15999999999999992,-0.09999999999999987,1.178,1.21,1.15,0.06000000000000005,-0.050000000000000044,1.096,1.13,1.05,0.07999999999999985,-0.020000000000000018,1.116,1.14,1.08,0.05999999999999983,-0.019999999999999796,37343,74480,16912,57568,11994
2016-08-14,1.1232,1.15,1.09,0.05999999999999983,0.030000000000000027,1.142,1.15,1.12,0.029999999999999805,-0.010000000000000009,1.0878,1.109,1.07,0.038999999999999924,0.018999999999999906,1.103,1.11,1.09,0.020000000000000018,0.0,9169,12921,5657,7264,-6781
2016-08-21,1.1300000000000001,1.18,1.09,0.08999999999999986,0.05999999999999983,1.17,1.19,1.15,0.040000000000000036,0.030000000000000027,1.096,1.12,1.06,0.06000000000000005,-0.010000000000000009,1.132,1.16,1.08,0.07999999999999985,0.0,31045,65956,3674,62282,9491
2016-08-28,1.1260000000000001,1.147,1.1,0.04699999999999993,-0.007000000000000117,1.1374,1.15,1.112,0.03799999999999981,-0.0050000000000001155,1.1044,1.112,1.1,0.01200000000000001,0.01200000000000001,1.116,1.14,1.1,0.039999999999999813,0.010000000000000009,8891,15654,2774,12880,-12880
2016-09-04,1.1025,1.12,1.08,0.040000000000000036,0.020000000000000018,1.12025,1.15,1.081,0.06899999999999995,0.04999999999999982,1.0875000000000001,1.1,1.08,0.020000000000000018,0.010000000000000009,1.12,1.15,1.08,0.06999999999999984,0.04999999999999982,22420,47171,1508,45663,19610
2016-09-11,1.1288,1.143,1.12,0.02299999999999991,-0.010999999999999899,1.1778,1.29,1.136,0.15400000000000014,-0.014000000000000012,1.112,1.12,1.1,0.020000000000000018,0.0,1.1424,1.186,1.12,0.06599999999999984,-0.014000000000000012,32482,113609,2522,111087,-1598
2016-09-18,1.137,1.194,1.09,0.10399999999999987,-0.030999999999999917,1.1682,1.199,1.101,0.09800000000000009,-0.08899999999999997,1.106,1.13,1.06,0.06999999999999984,-0.050000000000000044,1.126,1.17,1.06,0.10999999999999988,-0.08999999999999986,68078,181000,1437,179563,165150
2016-09-25,1.086,1.12,1.05,0.07000000000000006,0.030000000000000027,1.1098000000000001,1.12,1.08,0.040000000000000036,-0.040000000000000036,1.068,1.08,1.05,0.030000000000000027,0.030000000000000027,1.09,1.12,1.08,0.040000000000000036,-0.040000000000000036,16075,42544,2100,40444,-8219
2016-10-02,1.0738,1.09,1.05,0.040000000000000036,-0.030999999999999917,1.0914000000000001,1.11,1.068,0.04200000000000004,-0.010999999999999899,1.0638,1.08,1.03,0.050000000000000044,-0.020999999999999908,1.076,1.08,1.06,0.020000000000000018,0.0,15702,46755,6411,40344,3842
2016-10-09,1.0526,1.09,1.022,0.06800000000000006,-0.029000000000000137,1.0578,1.09,1.022,0.06800000000000006,-0.04800000000000004,0.9848,1.06,0.8440000000000001,0.21599999999999997,-0.21599999999999997,0.9986,1.079,0.89,0.18899999999999995,-0.18899999999999995,63769,149761,401,149360,26416
2016-10-16,0.9112,1.0,0.85,0.15000000000000002,0.15000000000000002,0.968,1.0,0.892,0.10799999999999998,0.007000000000000006,0.872,0.88,0.84,0.040000000000000036,0.040000000000000036,0.9128000000000001,0.934,0.89,0.04400000000000004,0.030000000000000027,58322,121469,16351,105118,69139
2016-10-23,0.9192,0.966,0.87,0.09599999999999997,-0.026000000000000023,0.9848,1.05,0.94,0.1100000000000001,-0.026000000000000023,0.8682,0.89,0.85,0.040000000000000036,-0.010000000000000009,0.8954,0.92,0.885,0.03500000000000003,0.030000000000000027,93863,241492,7143,234349,91137
2016-10-30,0.9308,0.955,0.9,0.05499999999999994,-0.0009999999999998899,0.9526,0.998,0.93,0.06799999999999995,0.05800000000000005,0.887,0.91,0.86,0.050000000000000044,0.020000000000000018,0.89,0.92,0.86,0.06000000000000005,0.030000000000000027,63277,119937,10903,109034,26111
2016-11-06,0.9714,1.0,0.9,0.09999999999999998,0.0030000000000000027,1.0194,1.16,0.94,0.21999999999999997,0.16299999999999992,0.9302,0.9990000000000001,0.89,0.1090000000000001,0.1090000000000001,0.988,1.14,0.92,0.21999999999999986,0.19999999999999996,221369,420960,112178,308782,255944
2016-11-13,1.2298,1.35,1.15,0.20000000000000018,0.18100000000000005,1.316,1.45,1.17,0.28,0.20999999999999996,1.1752,1.33,1.09,0.24,0.11599999999999988,1.2634,1.37,1.123,0.2470000000000001,0.21700000000000008,363344,507440,213117,294323,-137479
2016-11-20,1.425,1.52,1.33,0.18999999999999995,0.16999999999999993,1.5975,1.75,1.42,0.33000000000000007,0.21999999999999997,1.3925,1.47,1.3,0.16999999999999993,0.16999999999999993,1.4675,1.56,1.35,0.20999999999999996,0.20999999999999996,634568,755291,519781,235510,-88506
2016-11-27,1.484,1.59,1.37,0.21999999999999997,-0.13000000000000012,1.5564,1.64,1.5,0.1399999999999999,-0.1080000000000001,1.422,1.49,1.36,0.1299999999999999,-0.09000000000000008,1.4636,1.5,1.4,0.10000000000000009,-0.050000000000000044,225152,365250,146453,218797,-218797
2016-12-04,1.3760000000000001,1.43,1.35,0.07999999999999985,-0.07999999999999985,1.43,1.48,1.37,0.10999999999999988,-0.10999999999999988,1.342,1.37,1.33,0.040000000000000036,-0.040000000000000036,1.3542,1.39,1.34,0.04999999999999982,-0.038999999999999924,166062,316552,75206,241346,-107588
2016-12-11,1.366,1.38,1.35,0.029999999999999805,-0.029999999999999805,1.414,1.54,1.38,0.16000000000000014,0.0,1.3132,1.33,1.3,0.030000000000000027,0.0,1.346,1.38,1.3,0.07999999999999985,0.07999999999999985,215348,380063,60659,319404,-167289
2016-12-18,1.3728,1.39,1.34,0.04999999999999982,0.010000000000000009,1.4196,1.44,1.38,0.06000000000000005,0.058000000000000274,1.342,1.36,1.31,0.050000000000000044,0.050000000000000044,1.369,1.409,1.31,0.09899999999999998,0.09899999999999998,102865,183264,59432,123832,5256
2016-12-25,1.525,1.67,1.4,0.27,0.27,1.645,1.76,1.53,0.22999999999999998,0.21999999999999997,1.4949999999999999,1.63,1.38,0.25,0.25,1.6099999999999999,1.74,1.53,0.20999999999999996,0.20999999999999996,513824,865456,169071,696385,681685
2017-01-01,1.7875,1.85,1.73,0.1200000000000001,0.0,1.8760000000000001,1.93,1.81,0.11999999999999988,-0.040000000000000036,1.7149999999999999,1.82,1.64,0.18000000000000016,-0.06000000000000005,1.79,1.85,1.71,0.14000000000000012,-0.08000000000000007,283986,453977,174865,279112,-140461
2017-01-08,1.83,1.9,1.75,0.1499999999999999,-0.05999999999999983,2.0734,2.8369999999999997,1.86,0.9769999999999996,0.9369999999999998,1.744,1.825,1.685,0.1399999999999999,0.05499999999999994,1.9100000000000001,2.35,1.75,0.6000000000000001,0.53,570302,1724568,190076,1534492,1460823
2017-01-15,2.42,2.55,2.36,0.18999999999999995,0.0,2.7025,3.03,2.42,0.6099999999999999,-0.2899999999999996,2.321,2.36,2.244,0.11599999999999966,0.009999999999999787,2.4675,2.55,2.37,0.17999999999999972,0.020000000000000018,987922,2635177,351934,2283243,-2262154
2017-01-22,2.844,3.03,2.65,0.3799999999999999,0.3799999999999999,3.126,3.31,2.89,0.41999999999999993,0.4099999999999997,2.784,3.02,2.65,0.3700000000000001,0.3700000000000001,3.012,3.3,2.81,0.48999999999999977,0.45999999999999996,677559,895759,290628,605131,-118778
2017-01-29,3.056,3.3,2.75,0.5499999999999998,-0.5499999999999998,3.084,3.3,2.85,0.44999999999999973,-0.44999999999999973,2.856,3.1,2.66,0.43999999999999995,-0.43999999999999995,2.9539999999999997,3.25,2.69,0.56,-0.56,300605,408537,177398,231139,-125830
2017-02-05,3.15,3.49,2.66,0.8300000000000001,0.7399999999999998,3.4538,3.68,3.13,0.5500000000000003,0.3600000000000003,3.102,3.4,2.66,0.7399999999999998,0.5899999999999999,3.302,3.49,2.97,0.52,0.43999999999999995,662450,1109637,268210,841427,-243330
2017-02-12,3.892,4.5,3.42,1.08,1.08,4.09,4.55,3.59,0.96,0.96,3.6704,4.1,3.392,0.7079999999999997,-0.028000000000000025,3.886,4.33,3.52,0.81,0.1299999999999999,739293,1512753,266289,1246464,1246464
2017-02-19,3.9275,4.0,3.84,0.16000000000000014,0.07000000000000028,4.0337499999999995,4.125,3.91,0.21499999999999986,-0.08999999999999986,3.792,3.908,3.71,0.19799999999999995,-0.08999999999999986,3.9375,4.0,3.85,0.1499999999999999,-0.10999999999999988,414100,697997,138015,559982,-559982
2017-02-26,4.042,4.4,3.84,0.5600000000000005,0.5200000000000005,4.28,4.88,3.9,0.98,0.98,4.008,4.4,3.8,0.6000000000000005,0.6000000000000005,4.232,4.82,3.89,0.9300000000000002,0.9300000000000002,317501,776230,88842,687388,687388
2017-03-05,4.678,4.9,4.53,0.3700000000000001,-0.3000000000000007,4.872,5.18,4.7,0.47999999999999954,-0.47999999999999954,4.452,4.63,4.37,0.2599999999999998,-0.03000000000000025,4.663,4.75,4.6,0.15000000000000036,0.03000000000000025,490316,793854,292630,501224,-501224
2017-03-12,4.47,4.67,4.21,0.45999999999999996,-0.45999999999999996,4.5576,4.72,4.29,0.4299999999999997,-0.40000000000000036,4.26,4.5,4.0,0.5,-0.5,4.36,4.61,4.08,0.5300000000000002,-0.5300000000000002,423759,569638,299498,270140,255000
2017-03-19,4.16,4.3,3.9,0.3999999999999999,0.16000000000000014,4.3254,4.46,4.14,0.3200000000000003,0.25,4.0422,4.28,3.8,0.4800000000000004,0.4800000000000004,4.192,4.34,3.9,0.43999999999999995,0.43999999999999995,309960,573713,146519,427194,-427194
2017-03-26,4.408,4.61,4.31,0.3000000000000007,0.3000000000000007,4.565,4.82,4.38,0.4400000000000004,0.4400000000000004,4.359999999999999,4.51,4.22,0.29000000000000004,0.29000000000000004,4.52,4.8,4.3,0.5,0.5,309947,439785,123276,316509,-47810
2017-04-02,4.592,4.92,4.32,0.5999999999999996,-0.47999999999999954,4.7022,5.018,4.38,0.6379999999999999,-0.5200000000000005,4.3848,4.7139999999999995,4.21,0.5039999999999996,-0.5039999999999996,4.462000000000001,4.9,4.23,0.6699999999999999,-0.6699999999999999,341070,522030,178463,343567,154983
2017-04-09,4.37,4.45,4.26,0.1900000000000004,0.1299999999999999,4.6225000000000005,4.73,4.54,0.1900000000000004,0.0600000000000005,4.3374999999999995,4.39,4.26,0.1299999999999999,0.1299999999999999,4.47,4.65,4.39,0.2600000000000007,0.20000000000000018,380333,502101,222355,279746,41303
2017-04-16,4.77,4.83,4.68,0.15000000000000036,0.08000000000000007,4.85,4.9,4.8,0.10000000000000053,0.03000000000000025,4.708,4.75,4.67,0.08000000000000007,0.08000000000000007,4.8,4.83,4.75,0.08000000000000007,0.04999999999999982,181712,265405,67841,197564,-169053
2017-04-23,4.8,4.92,4.64,0.28000000000000025,0.08999999999999986,4.9416,5.08,4.808,0.27200000000000024,-0.1900000000000004,4.59,4.77,4.36,0.40999999999999925,-0.04999999999999982,4.782,4.87,4.61,0.2599999999999998,-0.10000000000000053,397573,490813,265663,225150,-161429
2017-04-30,4.646,4.78,4.49,0.29000000000000004,-0.29000000000000004,4.688,4.82,4.52,0.3000000000000007,-0.2600000000000007,4.51,4.63,4.35,0.28000000000000025,-0.16999999999999993,4.56,4.67,4.43,0.2400000000000002,-0.16999999999999993,246486,428554,147858,280696,18797
2017-05-07,3.696,4.4,2.71,1.6900000000000004,-1.4700000000000002,3.9259999999999997,4.46,2.94,1.52,-0.9500000000000002,3.2294,4.277,2.31,1.967,-1.4170000000000003,3.524,4.36,2.85,1.5100000000000002,-1.0100000000000002,2666704,8671206,424514,8246692,2021049
2017-05-14,3.15,3.5,2.8,0.7000000000000002,-0.6600000000000001,3.2496,3.51,2.96,0.5499999999999998,-0.5499999999999998,2.892,3.14,2.72,0.41999999999999993,-0.2999999999999998,3.06,3.37,2.84,0.5300000000000002,-0.43000000000000016,811689,1839974,281180,1558794,-1558794
2017-05-21,2.942,3.0,2.86,0.14000000000000012,0.03000000000000025,3.008,3.05,2.95,0.09999999999999964,-0.08999999999999986,2.866,2.91,2.82,0.0900000000000003,-0.03000000000000025,2.952,3.0,2.87,0.1299999999999999,0.06999999999999984,171779,308995,86323,222672,33378
2017-05-28,3.0675,3.27,2.96,0.31000000000000005,0.31000000000000005,3.275,3.43,3.05,0.38000000000000034,0.18000000000000016,2.9925,3.16,2.88,0.28000000000000025,0.25,3.1725,3.36,2.96,0.3999999999999999,0.3700000000000001,367241,624069,247495,376574,-376574
2017-06-04,3.454,3.86,3.21,0.6499999999999999,0.6199999999999997,3.6754000000000002,4.0,3.35,0.6499999999999999,0.544,3.396,3.66,3.18,0.48,0.48,3.576,3.87,3.22,0.6499999999999999,0.6499999999999999,443122,800324,148639,651685,533217
2017-06-11,3.762,3.83,3.7,0.1299999999999999,-0.050000000000000266,3.839,3.92,3.78,0.14000000000000012,-0.14000000000000012,3.636,3.69,3.55,0.14000000000000012,-0.050000000000000266,3.726,3.8,3.64,0.1599999999999997,-0.029999999999999805,145070,195554,102211,93343,-93343
2017-06-18,3.842,4.12,3.61,0.5100000000000002,0.5100000000000002,3.9774,4.15,3.83,0.3200000000000003,0.23699999999999966,3.7694,3.93,3.61,0.3200000000000003,0.3200000000000003,3.888,4.06,3.73,0.3299999999999996,0.27,157137,244678,70566,174112,-174112
2017-06-25,3.948,4.01,3.89,0.11999999999999966,-0.11999999999999966,3.9979999999999998,4.02,3.98,0.03999999999999959,-0.03999999999999959,3.87,3.9,3.85,0.04999999999999982,-0.029999999999999805,3.952,4.0,3.9,0.10000000000000009,-0.020000000000000018,53250,78772,20899,57873,-57873
2017-07-02,3.9025,3.96,3.86,0.10000000000000009,-0.10000000000000009,3.915,3.96,3.88,0.08000000000000007,-0.08000000000000007,3.835,3.86,3.8,0.06000000000000005,-0.040000000000000036,3.8825000000000003,3.92,3.85,0.06999999999999984,-0.06999999999999984,38669,90496,15423,75073,-7148
2017-07-09,3.874,3.9,3.85,0.04999999999999982,0.04999999999999982,3.938,3.99,3.88,0.11000000000000032,0.07000000000000028,3.844,3.88,3.81,0.06999999999999984,0.04999999999999982,3.89,3.93,3.86,0.07000000000000028,0.07000000000000028,62884,82864,34128,48736,-46243
2017-07-16,4.098,4.25,3.95,0.2999999999999998,0.1299999999999999,4.238,4.34,4.15,0.1899999999999995,-0.03000000000000025,4.03,4.07,3.95,0.1200000000000001,0.09999999999999964,4.156,4.2,4.11,0.08999999999999986,-0.009999999999999787,187230,367704,72233,295471,-257848
2017-07-23,4.246,4.36,4.2,0.16000000000000014,0.15000000000000036,4.3258,4.5,4.24,0.2599999999999998,0.14100000000000001,4.1674,4.21,4.14,0.07000000000000028,0.03300000000000036,4.248,4.36,4.15,0.20999999999999996,0.08000000000000007,306715,1109947,34574,1075373,103203
2017-07-30,3.908,4.3,3.67,0.6299999999999999,-0.4299999999999997,4.0298,4.3,3.87,0.4299999999999997,-0.3599999999999999,3.708,3.85,3.53,0.3200000000000003,-0.08000000000000007,3.822,3.96,3.68,0.2799999999999998,-0.10999999999999988,172896,300695,59312,241383,-241383
2017-08-06,3.764,3.87,3.63,0.2400000000000002,-0.2400000000000002,3.8066,3.92,3.63,0.29000000000000004,-0.29000000000000004,3.592,3.79,3.18,0.6099999999999999,-0.6099999999999999,3.678,3.83,3.4,0.43000000000000016,-0.43000000000000016,197271,559409,53111,506298,462245
2017-08-13,3.538,3.69,3.4,0.29000000000000004,0.07000000000000028,3.6204,3.69,3.56,0.1299999999999999,0.021999999999999797,3.4522,3.54,3.36,0.18000000000000016,0.11000000000000032,3.566,3.66,3.5,0.16000000000000014,-0.040000000000000036,66958,96338,15661,80677,-80314
2017-08-20,3.44,3.53,3.34,0.18999999999999995,-0.06999999999999984,3.488,3.58,3.45,0.1299999999999999,-0.1200000000000001,3.3382,3.38,3.3,0.08000000000000007,-0.029999999999999805,3.398,3.45,3.35,0.10000000000000009,-0.08000000000000007,39264,65020,9771,55249,-47979
2017-08-27,3.411,3.52,3.34,0.18000000000000016,0.14000000000000012,3.498,3.64,3.4,0.2400000000000002,0.10999999999999988,3.323,3.45,3.21,0.2400000000000002,0.23500000000000032,3.428,3.56,3.26,0.30000000000000027,0.25,55135,87297,21747,65550,-30004
2017-09-03,3.4475,3.49,3.38,0.11000000000000032,-0.11000000000000032,3.5275,3.58,3.49,0.08999999999999986,0.08999999999999986,3.3925,3.44,3.35,0.08999999999999986,0.029999999999999805,3.48375,3.5789999999999997,3.41,0.1689999999999996,0.13299999999999956,41865,65661,16881,48780,-31366
2017-09-10,3.558,3.63,3.5,0.1299999999999999,-0.050000000000000266,3.6038,3.64,3.57,0.07000000000000028,-0.07000000000000028,3.3966,3.55,3.1,0.44999999999999973,-0.1299999999999999,3.502,3.55,3.42,0.1299999999999999,-0.1299999999999999,106141,326390,22849,303541,51207
2017-09-17,3.467,3.52,3.375,0.14500000000000002,-0.10499999999999998,3.5096,3.589,3.42,0.16900000000000004,-0.16900000000000004,3.3746,3.463,3.3,0.16300000000000026,-0.1200000000000001,3.428,3.51,3.33,0.17999999999999972,-0.0900000000000003,56135,111686,35505,76181,61393
2017-09-24,3.1254,3.38,2.84,0.54,-0.27,3.204,3.38,3.12,0.2599999999999998,-0.2599999999999998,2.6892,3.06,1.99,1.07,-0.3039999999999994,3.028,3.17,2.83,0.33999999999999986,-0.25,523936,1607595,117373,1490222,-34460
2017-10-01,3.014,3.12,2.88,0.2400000000000002,0.20000000000000018,3.13,3.25,2.93,0.31999999999999984,0.31999999999999984,2.926,3.06,2.75,0.31000000000000005,0.27,3.088,3.23,2.9,0.33000000000000007,0.33000000000000007,75462,102195,35726,66469,-16485
