Date,iShares MSCI Europe Small-CapEtf_Open_average,iShares MSCI Europe Small-CapEtf_Open_max,iShares MSCI Europe Small-CapEtf_Open_min,iShares MSCI Europe Small-CapEtf_Open_volatility,iShares MSCI Europe Small-CapEtf_Open_change,iShares MSCI Europe Small-CapEtf_High_average,iShares MSCI Europe Small-CapEtf_High_max,iShares MSCI Europe Small-CapEtf_High_min,iShares MSCI Europe Small-CapEtf_High_volatility,iShares MSCI Europe Small-CapEtf_High_change,iShares MSCI Europe Small-CapEtf_Low_average,iShares MSCI Europe Small-CapEtf_Low_max,iShares MSCI Europe Small-CapEtf_Low_min,iShares MSCI Europe Small-CapEtf_Low_volatility,iShares MSCI Europe Small-CapEtf_Low_change,iShares MSCI Europe Small-CapEtf_Close_average,iShares MSCI Europe Small-CapEtf_Close_max,iShares MSCI Europe Small-CapEtf_Close_min,iShares MSCI Europe Small-CapEtf_Close_volatility,iShares MSCI Europe Small-CapEtf_Close_change
2017-02-26,45.89,45.89,45.89,0.0,0.0,46.25,46.25,46.25,0.0,0.0,45.89,45.89,45.89,0.0,0.0,46.25,46.25,46.25,0.0,0.0
2017-03-05,46.21,46.21,46.21,0.0,0.0,46.55,46.55,46.55,0.0,0.0,46.21,46.21,46.21,0.0,0.0,46.55,46.55,46.55,0.0,0.0
2017-03-12,47.39,47.39,47.39,0.0,0.0,47.53,47.53,47.53,0.0,0.0,47.28,47.28,47.28,0.0,0.0,47.53,47.53,47.53,0.0,0.0
2017-03-19,47.55,47.55,47.55,0.0,0.0,47.55,47.55,47.55,0.0,0.0,47.37,47.37,47.37,0.0,0.0,47.51,47.51,47.51,0.0,0.0
2017-03-26,47.39,47.39,47.39,0.0,0.0,47.7,47.7,47.7,0.0,0.0,47.39,47.39,47.39,0.0,0.0,47.54,47.54,47.54,0.0,0.0
2017-04-02,47.58,47.58,47.58,0.0,0.0,47.59,47.59,47.59,0.0,0.0,47.55,47.55,47.55,0.0,0.0,47.55,47.55,47.55,0.0,0.0
2017-04-09,48.13,48.13,48.13,0.0,0.0,48.15,48.15,48.15,0.0,0.0,47.93,47.93,47.93,0.0,0.0,48.05,48.05,48.05,0.0,0.0
2017-04-16,48.47,48.47,48.47,0.0,0.0,48.52,48.52,48.52,0.0,0.0,48.33,48.33,48.33,0.0,0.0,48.52,48.52,48.52,0.0,0.0
2017-04-23,50.82,50.82,50.82,0.0,0.0,50.82,50.82,50.82,0.0,0.0,50.69,50.69,50.69,0.0,0.0,50.75,50.75,50.75,0.0,0.0
2017-04-30,51.64,51.64,51.64,0.0,0.0,52.22,52.22,52.22,0.0,0.0,51.6,51.6,51.6,0.0,0.0,52.22,52.22,52.22,0.0,0.0
2017-05-07,51.71,51.71,51.71,0.0,0.0,51.88,51.88,51.88,0.0,0.0,51.62,51.62,51.62,0.0,0.0,51.83,51.83,51.83,0.0,0.0
2017-05-14,52.47,52.47,52.47,0.0,0.0,52.54,52.54,52.54,0.0,0.0,52.3,52.3,52.3,0.0,0.0,52.45,52.45,52.45,0.0,0.0
2017-05-21,52.97,52.97,52.97,0.0,0.0,52.97,52.97,52.97,0.0,0.0,52.69,52.69,52.69,0.0,0.0,52.78,52.78,52.78,0.0,0.0
2017-05-28,53.61,53.61,53.61,0.0,0.0,53.72,53.72,53.72,0.0,0.0,53.43,53.43,53.43,0.0,0.0,53.68,53.68,53.68,0.0,0.0
2017-06-04,52.71,52.71,52.71,0.0,0.0,52.71,52.71,52.71,0.0,0.0,52.42,52.42,52.42,0.0,0.0,52.46,52.46,52.46,0.0,0.0
2017-06-11,52.63,52.63,52.63,0.0,0.0,52.8,52.8,52.8,0.0,0.0,52.29,52.29,52.29,0.0,0.0,52.8,52.8,52.8,0.0,0.0
2017-06-18,51.54,51.54,51.54,0.0,0.0,51.88,51.88,51.88,0.0,0.0,51.54,51.54,51.54,0.0,0.0,51.85,51.85,51.85,0.0,0.0
2017-06-25,52.01,52.01,52.01,0.0,0.0,52.19,52.19,52.19,0.0,0.0,51.74,51.74,51.74,0.0,0.0,52.04,52.04,52.04,0.0,0.0
2017-07-02,51.56,51.56,51.56,0.0,0.0,51.94,51.94,51.94,0.0,0.0,51.49,51.49,51.49,0.0,0.0,51.94,51.94,51.94,0.0,0.0
2017-07-09,52.69,52.69,52.69,0.0,0.0,53.12,53.12,53.12,0.0,0.0,52.66,52.66,52.66,0.0,0.0,53.06,53.06,53.06,0.0,0.0
2017-07-16,53.39,53.39,53.39,0.0,0.0,53.51,53.51,53.51,0.0,0.0,53.09,53.09,53.09,0.0,0.0,53.44,53.44,53.44,0.0,0.0
2017-07-23,53.85,53.85,53.85,0.0,0.0,53.87,53.87,53.87,0.0,0.0,53.53,53.53,53.53,0.0,0.0,53.85,53.85,53.85,0.0,0.0
2017-07-30,54.44,54.44,54.44,0.0,0.0,54.44,54.44,54.44,0.0,0.0,54.23,54.23,54.23,0.0,0.0,54.35,54.35,54.35,0.0,0.0
2017-08-06,52.99,52.99,52.99,0.0,0.0,53.09,53.09,53.09,0.0,0.0,52.74,52.74,52.74,0.0,0.0,52.8,52.8,52.8,0.0,0.0
2017-08-13,53.33,53.33,53.33,0.0,0.0,53.35,53.35,53.35,0.0,0.0,53.23,53.23,53.23,0.0,0.0,53.32,53.32,53.32,0.0,0.0
2017-08-20,53.67,53.67,53.67,0.0,0.0,53.98,53.98,53.98,0.0,0.0,53.52,53.52,53.52,0.0,0.0,53.97,53.97,53.97,0.0,0.0
2017-08-27,54.49,54.49,54.49,0.0,0.0,54.49,54.49,54.49,0.0,0.0,54.29,54.29,54.29,0.0,0.0,54.33,54.33,54.33,0.0,0.0
2017-09-03,55.11,55.11,55.11,0.0,0.0,55.21,55.21,55.21,0.0,0.0,55.04,55.04,55.04,0.0,0.0,55.07,55.07,55.07,0.0,0.0
2017-09-10,55.51,55.51,55.51,0.0,0.0,55.76,55.76,55.76,0.0,0.0,55.51,55.51,55.51,0.0,0.0,55.76,55.76,55.76,0.0,0.0
2017-09-17,55.89,55.89,55.89,0.0,0.0,56.05,56.05,56.05,0.0,0.0,55.89,55.89,55.89,0.0,0.0,55.99,55.99,55.99,0.0,0.0
2017-09-24,56.02,56.02,56.02,0.0,0.0,56.36,56.36,56.36,0.0,0.0,55.95,55.95,55.95,0.0,0.0,56.21,56.21,56.21,0.0,0.0
2017-10-01,55.75,55.75,55.75,0.0,0.0,55.96,55.96,55.96,0.0,0.0,55.74,55.74,55.74,0.0,0.0,55.96,55.96,55.96,0.0,0.0
2017-10-08,56.97,56.97,56.97,0.0,0.0,57.23,57.23,57.23,0.0,0.0,56.83,56.83,56.83,0.0,0.0,56.87,56.87,56.87,0.0,0.0
2017-10-15,56.3,56.3,56.3,0.0,0.0,56.31,56.31,56.31,0.0,0.0,56.1,56.1,56.1,0.0,0.0,56.16,56.16,56.16,0.0,0.0
2017-10-22,55.84,55.84,55.84,0.0,0.0,55.96,55.96,55.96,0.0,0.0,55.64,55.64,55.64,0.0,0.0,55.91,55.91,55.91,0.0,0.0
2017-10-29,56.42,56.42,56.42,0.0,0.0,56.65,56.65,56.65,0.0,0.0,56.42,56.42,56.42,0.0,0.0,56.57,56.57,56.57,0.0,0.0
2017-11-05,55.5,55.5,55.5,0.0,0.0,55.61,55.61,55.61,0.0,0.0,55.46,55.46,55.46,0.0,0.0,55.57,55.57,55.57,0.0,0.0
2017-11-12,55.33,55.33,55.33,0.0,0.0,55.39,55.39,55.39,0.0,0.0,55.19,55.19,55.19,0.0,0.0,55.36,55.36,55.36,0.0,0.0
2017-11-19,56.62,56.62,56.62,0.0,0.0,56.69,56.69,56.69,0.0,0.0,56.6,56.6,56.6,0.0,0.0,56.64,56.64,56.64,0.0,0.0
2017-11-26,56.53,56.53,56.53,0.0,0.0,56.67,56.67,56.67,0.0,0.0,56.44,56.44,56.44,0.0,0.0,56.64,56.64,56.64,0.0,0.0
2017-12-03,56.32,56.32,56.32,0.0,0.0,56.42,56.42,56.42,0.0,0.0,56.18,56.18,56.18,0.0,0.0,56.39,56.39,56.39,0.0,0.0
2017-12-10,56.24,56.24,56.24,0.0,0.0,56.47,56.47,56.47,0.0,0.0,56.12,56.12,56.12,0.0,0.0,56.33,56.33,56.33,0.0,0.0
2017-12-17,56.87,56.87,56.87,0.0,0.0,57.04,57.04,57.04,0.0,0.0,56.66,56.66,56.66,0.0,0.0,57.04,57.04,57.04,0.0,0.0
2017-12-24,57.98,57.98,57.98,0.0,0.0,58.06,58.06,58.06,0.0,0.0,57.85,57.85,57.85,0.0,0.0,57.85,57.85,57.85,0.0,0.0
2017-12-31,59.45,59.45,59.45,0.0,0.0,59.7,59.7,59.7,0.0,0.0,59.38,59.38,59.38,0.0,0.0,59.64,59.64,59.64,0.0,0.0
