Date,iShares 3-7 Year Treasury Bond_etf_Open_average,iShares 3-7 Year Treasury Bond_etf_Open_max,iShares 3-7 Year Treasury Bond_etf_Open_min,iShares 3-7 Year Treasury Bond_etf_Open_volatility,iShares 3-7 Year Treasury Bond_etf_Open_change,iShares 3-7 Year Treasury Bond_etf_High_average,iShares 3-7 Year Treasury Bond_etf_High_max,iShares 3-7 Year Treasury Bond_etf_High_min,iShares 3-7 Year Treasury Bond_etf_High_volatility,iShares 3-7 Year Treasury Bond_etf_High_change,iShares 3-7 Year Treasury Bond_etf_Low_average,iShares 3-7 Year Treasury Bond_etf_Low_max,iShares 3-7 Year Treasury Bond_etf_Low_min,iShares 3-7 Year Treasury Bond_etf_Low_volatility,iShares 3-7 Year Treasury Bond_etf_Low_change,iShares 3-7 Year Treasury Bond_etf_Close_average,iShares 3-7 Year Treasury Bond_etf_Close_max,iShares 3-7 Year Treasury Bond_etf_Close_min,iShares 3-7 Year Treasury Bond_etf_Close_volatility,iShares 3-7 Year Treasury Bond_etf_Close_change
2016-06-26,127.46,127.46,127.46,0.0,0.0,127.54,127.54,127.54,0.0,0.0,127.23,127.23,127.23,0.0,0.0,127.41,127.41,127.41,0.0,0.0
2016-07-03,127.4,127.4,127.4,0.0,0.0,127.63,127.63,127.63,0.0,0.0,127.33,127.33,127.33,0.0,0.0,127.62,127.62,127.62,0.0,0.0
2016-07-10,126.57,126.57,126.57,0.0,0.0,126.61,126.61,126.61,0.0,0.0,126.45,126.45,126.45,0.0,0.0,126.52,126.52,126.52,0.0,0.0
2016-07-17,126.65,126.65,126.65,0.0,0.0,126.8,126.8,126.8,0.0,0.0,126.59,126.59,126.59,0.0,0.0,126.68,126.68,126.68,0.0,0.0
2016-07-24,127.11,127.11,127.11,0.0,0.0,127.31,127.31,127.31,0.0,0.0,127.08,127.08,127.08,0.0,0.0,127.29,127.29,127.29,0.0,0.0
2016-07-31,126.79,126.79,126.79,0.0,0.0,126.83,126.83,126.83,0.0,0.0,126.53,126.53,126.53,0.0,0.0,126.54,126.54,126.54,0.0,0.0
2016-08-07,126.9,126.9,126.9,0.0,0.0,127.0,127.0,127.0,0.0,0.0,126.77,126.77,126.77,0.0,0.0,126.83,126.83,126.83,0.0,0.0
2016-08-14,126.5,126.5,126.5,0.0,0.0,126.57,126.57,126.57,0.0,0.0,126.4,126.4,126.4,0.0,0.0,126.43,126.43,126.43,0.0,0.0
2016-08-21,126.46,126.46,126.46,0.0,0.0,126.63,126.63,126.63,0.0,0.0,126.01,126.01,126.01,0.0,0.0,126.07,126.07,126.07,0.0,0.0
2016-08-28,126.19,126.19,126.19,0.0,0.0,126.25,126.25,126.25,0.0,0.0,125.98,125.98,125.98,0.0,0.0,126.15,126.15,126.15,0.0,0.0
2016-09-04,126.04,126.04,126.04,0.0,0.0,126.04,126.04,126.04,0.0,0.0,125.93,125.93,125.93,0.0,0.0,125.95,125.95,125.95,0.0,0.0
2016-09-11,126.22,126.22,126.22,0.0,0.0,126.28,126.28,126.28,0.0,0.0,126.1,126.1,126.1,0.0,0.0,126.19,126.19,126.19,0.0,0.0
2016-09-18,126.31,126.31,126.31,0.0,0.0,126.47,126.47,126.47,0.0,0.0,126.3,126.3,126.3,0.0,0.0,126.4,126.4,126.4,0.0,0.0
2016-09-25,126.7,126.7,126.7,0.0,0.0,126.77,126.77,126.77,0.0,0.0,126.48,126.48,126.48,0.0,0.0,126.54,126.54,126.54,0.0,0.0
2016-10-02,125.71,125.71,125.71,0.0,0.0,125.81,125.81,125.81,0.0,0.0,125.59,125.59,125.59,0.0,0.0,125.74,125.74,125.74,0.0,0.0
2016-10-09,125.62,125.62,125.62,0.0,0.0,125.81,125.81,125.81,0.0,0.0,125.58,125.58,125.58,0.0,0.0,125.62,125.62,125.62,0.0,0.0
2016-10-16,125.87,125.87,125.87,0.0,0.0,125.96,125.96,125.96,0.0,0.0,125.8,125.8,125.8,0.0,0.0,125.88,125.88,125.88,0.0,0.0
2016-10-23,125.45,125.45,125.45,0.0,0.0,125.63,125.63,125.63,0.0,0.0,125.44,125.44,125.44,0.0,0.0,125.56,125.56,125.56,0.0,0.0
2016-10-30,125.81,125.81,125.81,0.0,0.0,126.02,126.02,126.02,0.0,0.0,125.8,125.8,125.8,0.0,0.0,126.02,126.02,126.02,0.0,0.0
2016-11-06,124.26,124.26,124.26,0.0,0.0,124.35,124.35,124.35,0.0,0.0,123.99,123.99,123.99,0.0,0.0,124.03,124.03,124.03,0.0,0.0
2016-11-13,123.29,123.29,123.29,0.0,0.0,123.38,123.38,123.38,0.0,0.0,122.97,122.97,122.97,0.0,0.0,123.0,123.0,123.0,0.0,0.0
2016-11-20,122.78,122.78,122.78,0.0,0.0,122.85,122.85,122.85,0.0,0.0,122.64,122.64,122.64,0.0,0.0,122.79,122.79,122.79,0.0,0.0
2016-11-27,122.54,122.54,122.54,0.0,0.0,122.83,122.83,122.83,0.0,0.0,122.54,122.54,122.54,0.0,0.0,122.76,122.76,122.76,0.0,0.0
2016-12-04,122.81,122.81,122.81,0.0,0.0,122.87,122.87,122.87,0.0,0.0,122.47,122.47,122.47,0.0,0.0,122.5,122.5,122.5,0.0,0.0
2016-12-11,121.65,121.65,121.65,0.0,0.0,121.89,121.89,121.89,0.0,0.0,121.56,121.56,121.56,0.0,0.0,121.66,121.66,121.66,0.0,0.0
2016-12-18,121.95,121.95,121.95,0.0,0.0,121.95,121.95,121.95,0.0,0.0,121.87,121.87,121.87,0.0,0.0,121.94,121.94,121.94,0.0,0.0
2016-12-25,122.37,122.37,122.37,0.0,0.0,122.58,122.58,122.58,0.0,0.0,122.35,122.35,122.35,0.0,0.0,122.51,122.51,122.51,0.0,0.0
2017-01-01,122.66,122.66,122.66,0.0,0.0,122.78,122.78,122.78,0.0,0.0,122.54,122.54,122.54,0.0,0.0,122.59,122.59,122.59,0.0,0.0
2017-01-08,122.79,122.79,122.79,0.0,0.0,122.9,122.9,122.9,0.0,0.0,122.6,122.6,122.6,0.0,0.0,122.78,122.78,122.78,0.0,0.0
2017-01-15,122.41,122.41,122.41,0.0,0.0,122.65,122.65,122.65,0.0,0.0,122.35,122.35,122.35,0.0,0.0,122.61,122.61,122.61,0.0,0.0
2017-01-22,122.73,122.73,122.73,0.0,0.0,122.73,122.73,122.73,0.0,0.0,122.56,122.56,122.56,0.0,0.0,122.6,122.6,122.6,0.0,0.0
2017-01-29,122.83,122.83,122.83,0.0,0.0,122.97,122.97,122.97,0.0,0.0,122.57,122.57,122.57,0.0,0.0,122.67,122.67,122.67,0.0,0.0
2017-02-05,122.83,122.83,122.83,0.0,0.0,123.0,123.0,123.0,0.0,0.0,122.83,122.83,122.83,0.0,0.0,122.94,122.94,122.94,0.0,0.0
2017-02-12,122.87,122.87,122.87,0.0,0.0,122.95,122.95,122.95,0.0,0.0,122.82,122.82,122.82,0.0,0.0,122.91,122.91,122.91,0.0,0.0
2017-02-19,123.39,123.39,123.39,0.0,0.0,123.51,123.51,123.51,0.0,0.0,123.33,123.33,123.33,0.0,0.0,123.46,123.46,123.46,0.0,0.0
2017-02-26,122.16,122.16,122.16,0.0,0.0,122.3,122.3,122.3,0.0,0.0,122.04,122.04,122.04,0.0,0.0,122.27,122.27,122.27,0.0,0.0
2017-03-05,121.91,121.91,121.91,0.0,0.0,121.93,121.93,121.93,0.0,0.0,121.75,121.75,121.75,0.0,0.0,121.89,121.89,121.89,0.0,0.0
2017-03-12,122.35,122.35,122.35,0.0,0.0,122.48,122.48,122.48,0.0,0.0,122.32,122.32,122.32,0.0,0.0,122.41,122.41,122.41,0.0,0.0
2017-03-19,122.82,122.82,122.82,0.0,0.0,122.97,122.97,122.97,0.0,0.0,122.81,122.81,122.81,0.0,0.0,122.88,122.88,122.88,0.0,0.0
2017-03-26,122.99,122.99,122.99,0.0,0.0,123.05,123.05,123.05,0.0,0.0,122.94,122.94,122.94,0.0,0.0,123.05,123.05,123.05,0.0,0.0
2017-04-02,123.48,123.48,123.48,0.0,0.0,123.48,123.48,123.48,0.0,0.0,122.97,122.97,122.97,0.0,0.0,122.97,122.97,122.97,0.0,0.0
2017-04-09,123.84,123.84,123.84,0.0,0.0,123.96,123.96,123.96,0.0,0.0,123.68,123.68,123.68,0.0,0.0,123.91,123.91,123.91,0.0,0.0
2017-04-16,124.02,124.02,124.02,0.0,0.0,124.09,124.09,124.09,0.0,0.0,123.94,123.94,123.94,0.0,0.0,123.99,123.99,123.99,0.0,0.0
2017-04-23,123.59,123.59,123.59,0.0,0.0,123.78,123.78,123.78,0.0,0.0,123.56,123.56,123.56,0.0,0.0,123.72,123.72,123.72,0.0,0.0
2017-04-30,123.23,123.23,123.23,0.0,0.0,123.31,123.31,123.31,0.0,0.0,123.16,123.16,123.16,0.0,0.0,123.31,123.31,123.31,0.0,0.0
2017-05-07,123.44,123.44,123.44,0.0,0.0,123.55,123.55,123.55,0.0,0.0,123.36,123.36,123.36,0.0,0.0,123.51,123.51,123.51,0.0,0.0
2017-05-14,123.97,123.97,123.97,0.0,0.0,123.97,123.97,123.97,0.0,0.0,123.81,123.81,123.81,0.0,0.0,123.96,123.96,123.96,0.0,0.0
2017-05-21,124.0,124.0,124.0,0.0,0.0,124.0,124.0,124.0,0.0,0.0,123.92,123.92,123.92,0.0,0.0,123.96,123.96,123.96,0.0,0.0
2017-05-28,124.15,124.15,124.15,0.0,0.0,124.28,124.28,124.28,0.0,0.0,124.13,124.13,124.13,0.0,0.0,124.22,124.22,124.22,0.0,0.0
2017-06-04,123.89,123.89,123.89,0.0,0.0,124.01,124.01,124.01,0.0,0.0,123.86,123.86,123.86,0.0,0.0,123.94,123.94,123.94,0.0,0.0
2017-06-11,124.14,124.14,124.14,0.0,0.0,124.23,124.23,124.23,0.0,0.0,124.08,124.08,124.08,0.0,0.0,124.15,124.15,124.15,0.0,0.0
2017-06-18,124.15,124.15,124.15,0.0,0.0,124.2,124.2,124.2,0.0,0.0,124.1,124.1,124.1,0.0,0.0,124.18,124.18,124.18,0.0,0.0
2017-06-25,123.74,123.74,123.74,0.0,0.0,123.78,123.78,123.78,0.0,0.0,123.55,123.55,123.55,0.0,0.0,123.57,123.57,123.57,0.0,0.0
2017-07-02,123.18,123.18,123.18,0.0,0.0,123.19,123.19,123.19,0.0,0.0,123.05,123.05,123.05,0.0,0.0,123.1,123.1,123.1,0.0,0.0
2017-07-09,123.81,123.81,123.81,0.0,0.0,123.82,123.82,123.82,0.0,0.0,123.61,123.61,123.61,0.0,0.0,123.63,123.63,123.63,0.0,0.0
2017-07-16,124.01,124.01,124.01,0.0,0.0,124.1,124.1,124.1,0.0,0.0,123.97,123.97,123.97,0.0,0.0,124.03,124.03,124.03,0.0,0.0
2017-07-23,123.77,123.77,123.77,0.0,0.0,123.94,123.94,123.94,0.0,0.0,123.75,123.75,123.75,0.0,0.0,123.92,123.92,123.92,0.0,0.0
2017-07-30,123.89,123.89,123.89,0.0,0.0,123.89,123.89,123.89,0.0,0.0,123.74,123.74,123.74,0.0,0.0,123.88,123.88,123.88,0.0,0.0
2017-08-06,124.18,124.18,124.18,0.0,0.0,124.39,124.39,124.39,0.0,0.0,124.16,124.16,124.16,0.0,0.0,124.36,124.36,124.36,0.0,0.0
2017-08-13,124.42,124.42,124.42,0.0,0.0,124.48,124.48,124.48,0.0,0.0,124.19,124.19,124.19,0.0,0.0,124.31,124.31,124.31,0.0,0.0
2017-08-20,124.28,124.28,124.28,0.0,0.0,124.42,124.42,124.42,0.0,0.0,124.24,124.24,124.24,0.0,0.0,124.38,124.38,124.38,0.0,0.0
2017-08-27,124.47,124.47,124.47,0.0,0.0,124.48,124.48,124.48,0.0,0.0,124.29,124.29,124.29,0.0,0.0,124.29,124.29,124.29,0.0,0.0
2017-09-03,124.9,124.9,124.9,0.0,0.0,124.91,124.91,124.91,0.0,0.0,124.79,124.79,124.79,0.0,0.0,124.88,124.88,124.88,0.0,0.0
2017-09-10,124.17,124.17,124.17,0.0,0.0,124.17,124.17,124.17,0.0,0.0,124.03,124.03,124.03,0.0,0.0,124.08,124.08,124.08,0.0,0.0
2017-09-17,123.85,123.85,123.85,0.0,0.0,123.85,123.85,123.85,0.0,0.0,123.74,123.74,123.74,0.0,0.0,123.78,123.78,123.78,0.0,0.0
2017-09-24,123.74,123.74,123.74,0.0,0.0,123.74,123.74,123.74,0.0,0.0,123.48,123.48,123.48,0.0,0.0,123.51,123.51,123.51,0.0,0.0
2017-10-01,123.13,123.13,123.13,0.0,0.0,123.28,123.28,123.28,0.0,0.0,123.05,123.05,123.05,0.0,0.0,123.22,123.22,123.22,0.0,0.0
2017-10-08,123.57,123.57,123.57,0.0,0.0,123.63,123.63,123.63,0.0,0.0,123.49,123.49,123.49,0.0,0.0,123.6,123.6,123.6,0.0,0.0
2017-10-15,123.07,123.07,123.07,0.0,0.0,123.18,123.18,123.18,0.0,0.0,123.01,123.01,123.01,0.0,0.0,123.01,123.01,123.01,0.0,0.0
2017-10-22,122.81,122.81,122.81,0.0,0.0,123.03,123.03,123.03,0.0,0.0,122.81,122.81,122.81,0.0,0.0,123.02,123.02,123.02,0.0,0.0
2017-10-29,123.09,123.09,123.09,0.0,0.0,123.13,123.13,123.13,0.0,0.0,122.97,122.97,122.97,0.0,0.0,123.13,123.13,123.13,0.0,0.0
2017-11-05,122.93,122.93,122.93,0.0,0.0,122.95,122.95,122.95,0.0,0.0,122.81,122.81,122.81,0.0,0.0,122.83,122.83,122.83,0.0,0.0
2017-11-12,122.9,122.9,122.9,0.0,0.0,122.92,122.92,122.92,0.0,0.0,122.8,122.8,122.8,0.0,0.0,122.88,122.88,122.88,0.0,0.0
2017-11-19,122.89,122.89,122.89,0.0,0.0,122.91,122.91,122.91,0.0,0.0,122.83,122.83,122.83,0.0,0.0,122.85,122.85,122.85,0.0,0.0
2017-11-26,122.39,122.39,122.39,0.0,0.0,122.81,122.81,122.81,0.0,0.0,122.24,122.24,122.24,0.0,0.0,122.52,122.52,122.52,0.0,0.0
2017-12-03,122.53,122.53,122.53,0.0,0.0,122.57,122.57,122.57,0.0,0.0,122.42,122.42,122.42,0.0,0.0,122.48,122.48,122.48,0.0,0.0
2017-12-10,122.43,122.43,122.43,0.0,0.0,122.51,122.51,122.51,0.0,0.0,122.34,122.34,122.34,0.0,0.0,122.46,122.46,122.46,0.0,0.0
2017-12-17,121.85,121.85,121.85,0.0,0.0,121.86,121.86,121.86,0.0,0.0,121.79,121.79,121.79,0.0,0.0,121.84,121.84,121.84,0.0,0.0
2017-12-24,122.11,122.11,122.11,0.0,0.0,122.22,122.22,122.22,0.0,0.0,122.08,122.08,122.08,0.0,0.0,122.16,122.16,122.16,0.0,0.0
2017-12-31,121.92,121.92,121.92,0.0,0.0,121.93,121.93,121.93,0.0,0.0,121.78,121.78,121.78,0.0,0.0,121.83,121.83,121.83,0.0,0.0
