Date,BRKbStock_Open_average,BRKbStock_Open_max,BRKbStock_Open_min,BRKbStock_Open_volatility,BRKbStock_Open_change,BRKbStock_High_average,BRKbStock_High_max,BRKbStock_High_min,BRKbStock_High_volatility,BRKbStock_High_change,BRKbStock_Low_average,BRKbStock_Low_max,BRKbStock_Low_min,BRKbStock_Low_volatility,BRKbStock_Low_change,BRKbStock_Close_average,BRKbStock_Close_max,BRKbStock_Close_min,BRKbStock_Close_volatility,BRKbStock_Close_change,BRKbStock_Volume_average,BRKbStock_Volume_max,BRKbStock_Volume_min,BRKbStock_Volume_volatility,BRKbStock_Volume_change
2016-01-03,130.052,130.75,129.25,1.5,-0.04999999999998295,131.052,131.76,130.4,1.3599999999999852,-0.6299999999999955,129.1,129.81,128.21,1.5999999999999943,-0.549999999999983,130.228,131.33,128.33,3.0,-2.4199999999999875,5931337,7381981,4084620,3297361,-767530
2016-01-10,127.75,129.11,125.34,3.7700000000000102,-3.579999999999984,128.768,129.43,126.81,2.6200000000000045,-2.4199999999999875,126.158,127.52,124.51,3.009999999999991,-2.530000000000001,127.524,128.8,126.14,2.660000000000011,-2.220000000000013,5877927,8145060,4353493,3791567,3791567
2016-01-17,126.37,127.5,125.52,1.980000000000004,0.6400000000000006,127.26750000000001,128.27,126.12,2.1500000000000057,-0.3400000000000034,125.275,126.77,124.04,2.7299999999999898,-0.8499999999999943,126.3125,127.76,124.83,2.930000000000007,-0.7199999999999989,5356925,8024164,3765712,4258452,-2066003
2016-01-24,125.80799999999999,126.66,124.57,2.0900000000000034,0.10999999999999943,127.426,129.77,126.52,3.250000000000014,2.8700000000000045,124.712,126.11,123.9,2.2099999999999937,2.2099999999999937,126.19800000000001,129.77,124.13,5.640000000000015,5.640000000000015,4585220,6523798,3513266,3010532,1272285
2016-01-31,127.234,128.94,126.09,2.8499999999999943,-1.6599999999999966,127.838,129.64,126.63,3.009999999999991,-2.249999999999986,125.62,127.54,123.55,3.990000000000009,-1.7900000000000063,126.92,128.66,125.7,2.9599999999999937,-2.0999999999999943,4943288,6607536,4336725,2270811,289346
2016-02-07,126.032,128.44,124.11,4.329999999999998,1.0600000000000023,127.83000000000001,129.18,125.84,3.3400000000000034,0.37000000000000455,125.292,126.29,124.04,2.25,1.1199999999999903,126.848,128.07,125.09,2.9799999999999898,1.289999999999992,5480803,6197716,4731058,1466658,-1030130
2016-02-14,129.89,130.6,129.17,1.4300000000000068,0.9099999999999966,130.9975,132.35,129.6,2.75,2.0,129.39499999999998,130.59,128.07,2.5200000000000102,1.9399999999999977,130.1825,131.05,128.56,2.490000000000009,2.490000000000009,4596260,5912540,3866287,2046253,-1818381
2016-02-21,131.53,132.82,129.9,2.9199999999999875,0.6299999999999955,132.388,133.29,131.5,1.789999999999992,0.4199999999999875,130.61,131.77,128.88,2.890000000000015,0.4399999999999977,131.598,132.31,130.74,1.5699999999999932,-0.0700000000000216,3560649,3851367,3091452,759915,131005
2016-02-28,135.842,136.99,133.36,3.6299999999999955,3.6299999999999955,136.9,138.06,135.11,2.9499999999999886,2.9499999999999886,135.144,136.52,132.94,3.5800000000000125,3.5800000000000125,136.53,137.97,134.17,3.8000000000000114,3.8000000000000114,5148327,7730109,3777782,3952327,-3501499
2016-03-06,138.718,139.75,137.7,2.0500000000000114,1.6400000000000148,139.428,140.76,138.69,2.069999999999993,1.9699999999999989,137.982,139.11,137.43,1.6800000000000068,1.6800000000000068,138.984,140.65,137.8,2.8499999999999943,1.9300000000000068,4138789,4571944,3165588,1406356,-265020
2016-03-13,140.518,142.83,139.12,3.710000000000008,2.030000000000001,141.522,142.96,140.41,2.5500000000000114,1.740000000000009,139.82399999999998,141.44,139.01,2.430000000000007,1.960000000000008,140.90200000000002,142.4,139.72,2.680000000000007,2.4399999999999977,4455936,7612050,2838197,4773853,3367856
2016-03-20,141.6325,142.17,140.22,1.9499999999999886,-1.9399999999999977,142.0925,142.99,140.6,2.390000000000015,-2.0100000000000193,140.9575,141.71,139.56,2.1500000000000057,-2.1500000000000057,141.345,142.18,140.11,2.069999999999993,-2.019999999999982,3038538,3777927,2440956,1336971,1336971
2016-03-27,141.784,142.91,140.95,1.960000000000008,0.2600000000000193,142.832,144.05,141.62,2.430000000000007,2.430000000000007,141.142,142.29,140.33,1.9599999999999795,0.7800000000000011,142.264,143.79,141.29,2.5,2.5,3336275,3985651,2668119,1317532,1317532
2016-04-03,142.036,143.99,140.93,3.0600000000000023,-2.460000000000008,142.296,143.99,141.2,2.7900000000000205,-2.0,141.014,142.77,140.27,2.5,-2.0900000000000034,141.59799999999998,143.22,140.81,2.4099999999999966,-2.1599999999999966,2837959,3166539,2118394,1048145,-1045508
2016-04-10,142.846,144.14,141.25,2.8899999999999864,2.3499999999999943,143.446,144.35,142.09,2.259999999999991,2.069999999999993,142.248,143.47,140.96,2.509999999999991,1.9799999999999898,142.92,144.04,140.99,3.049999999999983,2.4599999999999795,2840899,3562773,2381094,1181679,742980
2016-04-17,145.034,146.09,143.0,3.0900000000000034,2.319999999999993,146.022,146.44,144.48,1.960000000000008,1.9099999999999966,144.49599999999998,145.38,142.95,2.430000000000007,2.0200000000000102,145.478,146.11,144.38,1.7300000000000182,1.7300000000000182,2856920,3657481,2288951,1368530,-73530
