Date,TMO_stock_Open_average,TMO_stock_Open_max,TMO_stock_Open_min,TMO_stock_Open_volatility,TMO_stock_Open_change,TMO_stock_High_average,TMO_stock_High_max,TMO_stock_High_min,TMO_stock_High_volatility,TMO_stock_High_change,TMO_stock_Low_average,TMO_stock_Low_max,TMO_stock_Low_min,TMO_stock_Low_volatility,TMO_stock_Low_change,TMO_stock_Close_average,TMO_stock_Close_max,TMO_stock_Close_min,TMO_stock_Close_volatility,TMO_stock_Close_change,TMO_stock_Volume_average,TMO_stock_Volume_max,TMO_stock_Volume_min,TMO_stock_Volume_volatility,TMO_stock_Volume_change
2016-01-03,137.12,139.45,135.0,4.449999999999989,-3.8499999999999943,138.362,140.94,135.26,5.680000000000007,-3.140000000000015,135.84,138.37,133.14,5.230000000000018,-3.5,136.636,138.75,134.16,4.590000000000003,-4.590000000000003,2678356,3287526,2148124,1139402,-1139402
2016-01-10,135.256,137.42,133.64,3.780000000000001,0.25,137.152,138.01,135.2,2.8100000000000023,-2.0900000000000034,133.204,135.54,130.65,4.889999999999986,-2.7399999999999807,134.834,136.97,132.76,4.210000000000008,-2.1200000000000045,2844112,3332633,2407392,925241,925241
2016-01-17,133.5725,134.57,132.66,1.9099999999999966,-0.9799999999999898,134.83,135.65,133.61,2.039999999999992,-0.25,131.525,132.92,129.54,3.3799999999999955,0.01999999999998181,133.7375,135.31,131.68,3.6299999999999955,0.4000000000000057,2512147,3007161,1930040,1077121,-1077121
2016-01-24,132.66,134.73,129.07,5.659999999999997,-5.659999999999997,134.716,137.21,132.06,5.150000000000006,-4.189999999999998,131.094,134.28,127.18,7.099999999999994,-5.680000000000007,132.978,135.83,128.17,7.660000000000025,-2.6699999999999875,2830244,4610503,1320450,3290053,1869061
2016-01-31,128.374,131.26,126.36,4.8999999999999915,-4.259999999999991,129.15200000000002,132.1,127.25,4.849999999999994,-4.849999999999994,125.322,129.64,121.3,8.33999999999999,-8.33999999999999,126.922,130.69,123.18,7.509999999999991,-7.509999999999991,2617266,4172149,1772135,2400014,2400014
2016-02-07,123.246,126.07,121.03,5.039999999999992,2.769999999999996,125.626,129.0,122.82,6.180000000000007,3.730000000000004,122.382,125.22,119.75,5.469999999999999,4.209999999999994,124.326,126.48,121.94,4.540000000000006,4.540000000000006,2082869,2958363,1441929,1516434,-1383946
2016-02-14,128.9175,130.26,127.72,2.539999999999992,1.8000000000000114,130.5375,131.61,128.41,3.200000000000017,2.3499999999999943,127.895,129.29,126.42,2.8699999999999903,1.8900000000000006,129.4925,130.7,127.42,3.279999999999987,2.739999999999995,1723770,2466423,1292932,1173491,-1163141
2016-02-21,130.27,131.03,128.38,2.6500000000000057,-0.060000000000002274,131.254,131.99,130.07,1.920000000000016,-0.3900000000000148,129.232,130.32,127.65,2.6699999999999875,-0.04999999999998295,130.446,131.44,129.74,1.6999999999999886,-0.7299999999999898,1016173,1244233,897215,347018,-39885
2016-02-28,134.29,138.78,129.84,8.939999999999998,8.539999999999992,137.078,140.99,131.04,9.950000000000017,9.950000000000017,133.694,138.46,129.13,9.330000000000013,9.330000000000013,136.312,140.3,129.19,11.110000000000014,11.110000000000014,2518282,3278212,2122105,1156107,118478
2016-03-06,139.286,140.24,138.72,1.5200000000000102,0.1599999999999966,140.788,141.62,140.16,1.460000000000008,-0.7599999999999909,137.808,138.8,136.7,2.1000000000000227,1.5100000000000193,139.392,141.55,137.96,3.5900000000000034,-1.3300000000000125,2481806,3182911,2036114,1146797,-1146797
