Date,EBIX_stock_Open_average,EBIX_stock_Open_max,EBIX_stock_Open_min,EBIX_stock_Open_volatility,EBIX_stock_Open_change,EBIX_stock_High_average,EBIX_stock_High_max,EBIX_stock_High_min,EBIX_stock_High_volatility,EBIX_stock_High_change,EBIX_stock_Low_average,EBIX_stock_Low_max,EBIX_stock_Low_min,EBIX_stock_Low_volatility,EBIX_stock_Low_change,EBIX_stock_Close_average,EBIX_stock_Close_max,EBIX_stock_Close_min,EBIX_stock_Close_volatility,EBIX_stock_Close_change,EBIX_stock_Volume_average,EBIX_stock_Volume_max,EBIX_stock_Volume_min,EBIX_stock_Volume_volatility,EBIX_stock_Volume_change
2016-01-03,30.312,32.06,28.52,3.5400000000000027,-3.5400000000000027,30.766,32.25,29.54,2.710000000000001,-2.710000000000001,29.666,31.21,28.28,2.9299999999999997,-2.9299999999999997,30.14,31.31,29.1,2.2099999999999973,-1.9599999999999973,386741,502378,257552,244826,143363
2016-01-10,30.189999999999998,31.24,29.65,1.5899999999999999,-0.08999999999999986,30.932,31.4,30.22,1.1799999999999997,0.6700000000000017,29.54,30.08,29.23,0.8499999999999979,0.16000000000000014,30.348,31.03,29.64,1.3900000000000006,0.6799999999999997,400356,536119,260186,275933,243383
2016-01-17,31.4275,32.69,29.4,3.289999999999999,1.6699999999999982,32.8025,33.5,31.4,2.1000000000000014,2.1000000000000014,30.599999999999998,32.55,28.77,3.7799999999999976,3.349999999999998,31.76,33.21,29.92,3.289999999999999,3.289999999999999,436674,660839,265071,395768,-64466
2016-01-24,32.788,33.21,32.3,0.9100000000000037,-0.20000000000000284,33.584,34.28,32.78,1.5,0.46999999999999886,32.008,32.67,31.52,1.1500000000000021,0.9600000000000009,32.99,34.12,31.93,2.1899999999999977,1.3399999999999963,354429,448851,291951,156900,-107447
2016-01-31,33.16,34.11,32.44,1.6700000000000017,-1.509999999999998,33.564,34.39,32.98,1.4100000000000037,-1.1700000000000017,32.106,33.29,30.62,2.669999999999998,-2.669999999999998,32.68,34.11,31.07,3.039999999999999,-3.039999999999999,190016,358868,104136,254732,-174747
2016-02-07,30.974,32.05,29.78,2.269999999999996,1.5999999999999979,32.188,32.62,31.73,0.889999999999997,-0.25,30.232,31.26,29.5,1.7600000000000016,1.740000000000002,31.330000000000002,32.09,30.4,1.6900000000000048,-0.1700000000000017,292197,383165,214256,168909,-145491
2016-02-14,33.31,34.21,32.41,1.8000000000000043,1.0700000000000003,34.165,34.75,33.22,1.5300000000000011,0.75,32.8275,33.54,31.98,1.5599999999999987,0.6699999999999982,33.4925,34.23,32.89,1.3399999999999963,0.35999999999999943,259395,367018,176981,190037,-104013
2016-02-21,33.405,34.27,32.37,1.9000000000000057,0.7600000000000051,33.903333333333336,34.55,33.09,1.4599999999999937,0.38000000000000256,32.916666666666664,34.27,31.81,2.4600000000000044,2.0,33.586666666666666,34.29,32.69,1.6000000000000014,1.6000000000000014,199084,296004,125264,170740,-86578
2016-02-28,39.196,41.35,34.95,6.399999999999999,6.399999999999999,40.742,41.83,37.47,4.359999999999999,3.8800000000000026,38.646,40.67,34.95,5.719999999999999,4.949999999999996,40.226,41.33,37.03,4.299999999999997,3.3699999999999974,578348,1067173,279391,787782,-425499
2016-03-06,40.042,40.57,39.65,0.9200000000000017,-0.6400000000000006,40.388,41.13,40.03,1.1000000000000014,-1.1000000000000014,39.202,40.0,38.41,1.5900000000000034,-0.8800000000000026,39.698,40.67,38.98,1.6900000000000048,-1.1200000000000045,201108,241161,164906,76255,2993
