Date,GAIA_stock_Open_average,GAIA_stock_Open_max,GAIA_stock_Open_min,GAIA_stock_Open_volatility,GAIA_stock_Open_change,GAIA_stock_High_average,GAIA_stock_High_max,GAIA_stock_High_min,GAIA_stock_High_volatility,GAIA_stock_High_change,GAIA_stock_Low_average,GAIA_stock_Low_max,GAIA_stock_Low_min,GAIA_stock_Low_volatility,GAIA_stock_Low_change,GAIA_stock_Close_average,GAIA_stock_Close_max,GAIA_stock_Close_min,GAIA_stock_Close_volatility,GAIA_stock_Close_change,GAIA_stock_Volume_average,GAIA_stock_Volume_max,GAIA_stock_Volume_min,GAIA_stock_Volume_volatility,GAIA_stock_Volume_change
2016-01-03,6.082,6.29,5.94,0.34999999999999964,0.0,6.24,6.45,6.11,0.33999999999999986,-0.33999999999999986,5.978,6.09,5.94,0.14999999999999947,-0.14999999999999947,6.072,6.24,6.01,0.23000000000000043,-0.23000000000000043,75332,176790,12357,164433,-22248
2016-01-10,5.93,6.08,5.59,0.4900000000000002,-0.4400000000000004,5.942,6.08,5.62,0.45999999999999996,-0.4299999999999997,5.712,5.94,5.31,0.6300000000000008,-0.5600000000000005,5.828,6.04,5.42,0.6200000000000001,-0.6200000000000001,59325,114686,14751,99935,92408
2016-01-17,5.0825,5.33,4.95,0.3799999999999999,-0.28000000000000025,5.195,5.39,5.03,0.35999999999999943,-0.08000000000000007,4.875,4.98,4.71,0.27000000000000046,-0.13000000000000078,5.005,5.05,4.97,0.08000000000000007,-0.04999999999999982,106072,178981,66168,112813,78745
2016-01-24,4.972,5.09,4.86,0.22999999999999954,-0.20000000000000018,5.038,5.2,4.93,0.27000000000000046,-0.21999999999999975,4.874,5.05,4.76,0.29000000000000004,-0.20999999999999996,4.934,5.05,4.87,0.17999999999999972,-0.14999999999999947,38240,53975,28407,25568,1642
2016-01-31,4.796,4.84,4.72,0.1200000000000001,-0.03000000000000025,4.87,4.93,4.84,0.08999999999999986,-0.08999999999999986,4.718,4.77,4.63,0.13999999999999968,-0.11000000000000032,4.7780000000000005,4.85,4.74,0.10999999999999943,-0.040000000000000036,306010,1281270,27921,1253349,-1219948
2016-02-07,4.684,4.82,4.45,0.3700000000000001,-0.08000000000000007,4.82,4.9,4.77,0.13000000000000078,0.07000000000000028,4.534,4.7,4.35,0.35000000000000053,-0.1299999999999999,4.708,4.9,4.5,0.40000000000000036,0.08000000000000007,170010,560014,39940,520074,-8394
2016-02-14,4.9475,5.07,4.76,0.3100000000000005,0.3100000000000005,5.13,5.32,5.0,0.3200000000000003,0.3200000000000003,4.8875,5.07,4.7,0.3700000000000001,0.3700000000000001,5.085,5.3,4.95,0.34999999999999964,0.2999999999999998,49489,64577,28781,35796,3040
2016-02-21,5.486,5.59,5.28,0.3099999999999996,0.27999999999999936,5.698,5.8,5.59,0.20999999999999996,0.14000000000000057,5.39,5.5,5.09,0.41000000000000014,0.3799999999999999,5.618,5.69,5.57,0.1200000000000001,0.040000000000000036,93000,171322,35262,136060,50604
2016-02-28,5.686,5.78,5.61,0.16999999999999993,0.16999999999999993,5.802,5.85,5.74,0.10999999999999943,0.10999999999999943,5.528,5.63,5.49,0.13999999999999968,0.009999999999999787,5.704,5.82,5.58,0.2400000000000002,0.08999999999999986,42626,104344,19614,84730,75885
2016-03-06,5.502,5.79,5.35,0.4400000000000004,-0.4299999999999997,5.692,5.81,5.59,0.21999999999999975,-0.019999999999999574,5.3260000000000005,5.45,5.2,0.25,-0.1299999999999999,5.466,5.68,5.37,0.3099999999999996,-0.1899999999999995,86621,97406,72970,24436,24222
