Date,FULStock_Open_average,FULStock_Open_max,FULStock_Open_min,FULStock_Open_volatility,FULStock_Open_change,FULStock_High_average,FULStock_High_max,FULStock_High_min,FULStock_High_volatility,FULStock_High_change,FULStock_Low_average,FULStock_Low_max,FULStock_Low_min,FULStock_Low_volatility,FULStock_Low_change,FULStock_Close_average,FULStock_Close_max,FULStock_Close_min,FULStock_Close_volatility,FULStock_Close_change,FULStock_Volume_average,FULStock_Volume_max,FULStock_Volume_min,FULStock_Volume_volatility,FULStock_Volume_change
2016-01-03,34.873999999999995,35.72,33.91,1.8100000000000023,-1.8100000000000023,35.014,35.83,34.03,1.7999999999999972,-1.7999999999999972,34.28,35.26,32.98,2.280000000000001,-1.8300000000000054,34.532000000000004,35.56,33.06,2.5,-2.5,240200,331267,152102,179165,21042
2016-01-10,33.53,33.78,33.24,0.5399999999999991,0.509999999999998,34.25,36.06,33.3,2.760000000000005,0.9299999999999997,32.888,33.33,32.49,0.8399999999999963,0.8399999999999963,33.636,34.88,32.71,2.1700000000000017,1.2299999999999969,593468,993779,371678,622101,285727
2016-01-17,34.205,34.78,33.02,1.759999999999998,0.21000000000000085,34.875,35.26,34.64,0.6199999999999974,0.6199999999999974,33.545,34.47,32.78,1.6899999999999977,1.4799999999999969,34.1375,34.72,33.38,1.3399999999999963,1.3399999999999963,447854,557306,337474,219832,-135681
2016-01-24,34.96,35.55,34.44,1.1099999999999994,1.1099999999999994,35.769999999999996,37.22,34.75,2.469999999999999,2.469999999999999,34.674,35.39,34.03,1.3599999999999994,1.3599999999999994,35.378,37.22,34.28,2.9399999999999977,2.9399999999999977,411452,758551,263905,494646,357784
2016-01-31,36.772,37.02,36.63,0.39000000000000057,-0.259999999999998,37.19,37.98,36.65,1.3299999999999983,-1.3299999999999983,36.09,36.7,35.73,0.970000000000006,-0.8200000000000003,36.622,37.23,35.92,1.3099999999999952,-1.3099999999999952,380550,569705,206551,363154,163385
2016-02-07,35.674,36.45,34.86,1.5900000000000034,0.8699999999999974,36.412,37.07,35.52,1.5499999999999972,1.3499999999999943,35.118,35.95,34.33,1.6200000000000045,0.980000000000004,35.878,36.12,35.3,0.8200000000000003,0.7000000000000028,357364,561629,266078,295551,-209234
2016-02-14,36.9775,37.32,36.53,0.7899999999999991,0.6999999999999957,37.335,37.7,36.67,1.0300000000000011,1.0300000000000011,36.615,37.0,36.02,0.9799999999999969,0.9799999999999969,37.144999999999996,37.51,36.46,1.0499999999999972,1.0499999999999972,299920,390326,236499,153827,-109612
2016-02-21,37.762,38.43,36.56,1.8699999999999974,0.3399999999999963,38.324,38.84,37.83,1.0100000000000051,0.15000000000000568,37.13,38.32,35.55,2.770000000000003,0.7999999999999972,37.914,38.45,37.03,1.4200000000000017,0.46000000000000085,262018,325019,182858,142161,-35770
2016-02-28,38.908,39.48,38.49,0.9899999999999949,0.9899999999999949,39.37,39.9,39.06,0.8399999999999963,0.75,38.51,39.24,37.84,1.3999999999999986,1.3999999999999986,39.068,39.67,38.49,1.1799999999999997,1.1799999999999997,297362,441746,203646,238100,-88200
2016-03-06,39.656,39.76,39.48,0.28000000000000114,0.14999999999999858,40.074,40.54,39.79,0.75,0.269999999999996,39.272,39.73,38.77,0.9599999999999937,0.35999999999999943,39.76,40.43,39.28,1.1499999999999986,0.39000000000000057,263468,615291,153038,462253,-453025
