Date,MCHP_stock_Open_average,MCHP_stock_Open_max,MCHP_stock_Open_min,MCHP_stock_Open_volatility,MCHP_stock_Open_change,MCHP_stock_High_average,MCHP_stock_High_max,MCHP_stock_High_min,MCHP_stock_High_volatility,MCHP_stock_High_change,MCHP_stock_Low_average,MCHP_stock_Low_max,MCHP_stock_Low_min,MCHP_stock_Low_volatility,MCHP_stock_Low_change,MCHP_stock_Close_average,MCHP_stock_Close_max,MCHP_stock_Close_min,MCHP_stock_Close_volatility,MCHP_stock_Close_change,MCHP_stock_Volume_average,MCHP_stock_Volume_max,MCHP_stock_Volume_min,MCHP_stock_Volume_volatility,MCHP_stock_Volume_change
2016-01-03,44.678,45.98,43.0,2.979999999999997,-2.6599999999999966,45.09,46.31,43.0,3.3100000000000023,-3.0900000000000034,43.81,45.44,41.45,3.989999999999995,-3.809999999999995,44.147999999999996,45.98,41.53,4.449999999999996,-4.449999999999996,2457066,3370462,1801511,1568951,345146
2016-01-10,41.688,42.12,40.97,1.1499999999999986,-0.9299999999999997,42.410000000000004,43.87,41.31,2.559999999999995,-0.8399999999999963,40.856,41.32,39.64,1.6799999999999997,-1.4200000000000017,41.444,42.04,40.52,1.519999999999996,-0.9799999999999969,3631608,5039118,2091448,2947670,1594539
2016-01-17,43.155,44.29,42.18,2.1099999999999994,2.1099999999999994,44.165,44.55,43.59,0.9599999999999937,0.4399999999999977,41.92,42.83,40.94,1.8900000000000006,1.4299999999999997,42.825,43.61,41.7,1.9099999999999966,1.4399999999999977,5626261,8805316,4085276,4720040,-1013218
2016-01-24,43.438,44.07,43.02,1.0499999999999972,0.28999999999999915,44.4,44.91,43.85,1.0599999999999952,1.0599999999999952,42.956,43.31,42.58,0.730000000000004,0.730000000000004,43.75,44.81,43.16,1.6500000000000057,1.6099999999999994,3140225,4028112,2366803,1661309,1317380
2016-01-31,43.054,44.46,42.06,2.3999999999999986,-1.8200000000000003,43.922,45.01,43.22,1.7899999999999991,-1.3099999999999952,42.284,43.92,40.53,3.3900000000000006,-1.8599999999999994,42.978,44.43,42.22,2.210000000000001,-2.210000000000001,4052687,6018905,2399370,3619535,839641
2016-02-07,40.744,41.77,39.68,2.0900000000000034,-1.7700000000000031,41.268,42.05,39.99,2.059999999999995,-1.4500000000000028,40.044,40.82,39.01,1.8100000000000023,-1.4100000000000037,40.562,41.26,39.65,1.6099999999999994,-0.8100000000000023,2802236,3525679,1746965,1778714,-1778714
2016-02-14,41.792500000000004,42.42,41.03,1.3900000000000006,0.9200000000000017,42.53,42.74,42.07,0.6700000000000017,0.5300000000000011,41.545,41.9,40.81,1.0899999999999963,0.8900000000000006,42.16,42.66,41.63,1.029999999999994,0.7399999999999949,2542928,3858558,2013054,1845504,-1825773
2016-02-21,43.305,44.9,41.55,3.3500000000000014,2.219999999999999,44.083333333333336,44.95,43.31,1.6400000000000006,1.490000000000002,43.02333333333333,44.9,41.53,3.3699999999999974,2.3200000000000003,43.766666666666666,44.9,42.26,2.6400000000000006,1.8299999999999983,2377570,3910086,1584154,2325932,-45509
2016-02-28,45.232,46.19,44.6,1.5899999999999963,1.509999999999998,45.956,47.32,45.18,2.1400000000000006,2.1400000000000006,44.9,45.9,44.08,1.8200000000000003,1.6499999999999986,45.68,46.83,44.49,2.3399999999999963,2.3399999999999963,2584194,2949151,1657973,1291178,30189
2016-03-06,47.266,47.6,46.86,0.740000000000002,0.740000000000002,47.918,48.7,47.51,1.1900000000000048,0.8100000000000023,46.804,47.33,46.55,0.7800000000000011,0.519999999999996,47.522,48.61,46.67,1.9399999999999977,0.8900000000000006,2520812,3634055,2040352,1593703,-1435071
2016-03-13,48.152,48.6,47.72,0.8800000000000026,-0.14000000000000057,48.550000000000004,49.25,48.09,1.1599999999999966,0.6400000000000006,47.64,48.18,47.28,0.8999999999999986,0.38000000000000256,48.352000000000004,49.11,48.03,1.0799999999999983,1.009999999999998,2689244,4880372,1646732,3233640,3233640
2016-03-20,48.32,48.89,47.57,1.3200000000000003,-1.3200000000000003,48.68,48.99,48.27,0.7199999999999989,-0.7199999999999989,47.89,48.21,47.33,0.8800000000000026,-0.8800000000000026,48.285,48.75,47.96,0.7899999999999991,-0.6300000000000026,1636472,2160788,1183684,977104,-977104
2016-03-27,48.39,49.04,47.81,1.2299999999999969,-0.44000000000000483,48.794,49.48,48.33,1.1499999999999986,-0.07000000000000028,48.006,48.76,47.54,1.2199999999999989,-0.4100000000000037,48.428000000000004,48.84,48.01,0.8300000000000054,0.2700000000000031,2009306,2788261,1663848,1124413,466261
2016-04-03,48.284,48.55,48.0,0.5499999999999972,0.020000000000003126,48.822,49.29,48.49,0.7999999999999972,0.20000000000000284,47.83,48.1,47.52,0.5799999999999983,0.259999999999998,48.4,48.65,47.88,0.769999999999996,0.07000000000000028,3061573,5008439,1887310,3121129,-410995
2016-04-10,48.806,49.18,48.38,0.7999999999999972,0.3999999999999986,49.14,49.46,48.68,0.7800000000000011,0.0800000000000054,48.382,48.66,47.94,0.7199999999999989,0.25,48.79,49.27,48.3,0.970000000000006,0.35999999999999943,1790746,2612089,1164935,1447154,602609
2016-04-17,49.012,49.47,48.46,1.009999999999998,0.7100000000000009,49.717999999999996,50.54,49.05,1.490000000000002,1.490000000000002,48.796,49.37,48.34,1.029999999999994,0.8599999999999994,49.230000000000004,49.71,48.52,1.1899999999999977,0.8100000000000023,2120768,2265098,1930942,334156,-147019
2016-04-24,49.688,50.0,49.34,0.6599999999999966,-0.3499999999999943,50.212,50.67,49.34,1.3299999999999983,-0.5499999999999972,49.198,49.64,48.13,1.509999999999998,-1.3699999999999974,49.618,50.34,48.59,1.75,-0.9799999999999969,2381008,3001522,1561265,1440257,755300
2016-05-01,48.548,49.07,47.46,1.6099999999999994,-1.3999999999999986,48.85,49.43,47.95,1.4799999999999969,-1.4799999999999969,47.892,48.56,47.07,1.490000000000002,-1.2999999999999972,48.468,49.35,47.82,1.5300000000000011,-1.3999999999999986,2217948,2799327,1713699,1085628,778617
2016-05-08,47.898,48.39,47.35,1.0399999999999991,-0.5300000000000011,48.367999999999995,48.83,47.8,1.0300000000000011,-0.39000000000000057,47.428,47.91,46.98,0.9299999999999997,-0.5200000000000031,47.744,48.34,47.16,1.1800000000000068,-0.4100000000000037,1809620,2534132,1176885,1357247,1055095
