Date,MBWMStock_Open_average,MBWMStock_Open_max,MBWMStock_Open_min,MBWMStock_Open_volatility,MBWMStock_Open_change,MBWMStock_High_average,MBWMStock_High_max,MBWMStock_High_min,MBWMStock_High_volatility,MBWMStock_High_change,MBWMStock_Low_average,MBWMStock_Low_max,MBWMStock_Low_min,MBWMStock_Low_volatility,MBWMStock_Low_change,MBWMStock_Close_average,MBWMStock_Close_max,MBWMStock_Close_min,MBWMStock_Close_volatility,MBWMStock_Close_change,MBWMStock_Volume_average,MBWMStock_Volume_max,MBWMStock_Volume_min,MBWMStock_Volume_volatility,MBWMStock_Volume_change
2016-01-03,23.734,24.1,23.45,0.6500000000000021,-0.6500000000000021,24.05,24.37,23.61,0.7600000000000016,-0.7600000000000016,23.348,23.66,22.79,0.870000000000001,-0.5100000000000016,23.578,24.07,22.91,1.1600000000000001,-0.7100000000000009,39152,63092,29486,33606,-27886
2016-01-10,22.898,23.44,22.31,1.1300000000000026,-0.8100000000000023,23.116,23.48,22.66,0.8200000000000003,-0.8200000000000003,22.252,22.67,21.41,1.2600000000000016,-1.2600000000000016,22.56,23.28,21.71,1.5700000000000003,-1.5700000000000003,37629,55967,28820,27147,6523
2016-01-17,22.1675,23.88,21.35,2.5299999999999976,-2.5299999999999976,22.345,23.97,21.54,2.4299999999999997,-2.4299999999999997,21.177500000000002,21.78,20.84,0.9400000000000013,-0.8599999999999994,21.575,22.2,21.27,0.9299999999999997,-0.9299999999999997,61749,75825,51519,24306,-20615
2016-01-24,21.355999999999998,21.71,21.11,0.6000000000000014,0.41000000000000014,21.904,22.4,21.38,1.0199999999999996,0.9799999999999969,21.162,21.61,20.87,0.7399999999999984,0.7399999999999984,21.498,22.35,20.9,1.4500000000000028,1.4500000000000028,47235,76457,33833,42624,37454
2016-01-31,22.05,22.21,21.85,0.35999999999999943,-0.10000000000000142,22.506,23.27,22.14,1.129999999999999,0.9199999999999982,21.746000000000002,21.96,21.5,0.46000000000000085,-0.3200000000000003,21.994,22.11,21.7,0.41000000000000014,-0.39000000000000057,33671,51215,18254,32961,32961
2016-02-07,22.02,22.63,21.52,1.1099999999999994,0.6000000000000014,22.56,23.04,22.13,0.9100000000000001,-0.40000000000000213,21.656000000000002,22.03,21.25,0.7800000000000011,0.4400000000000013,22.158,22.5,21.88,0.620000000000001,-0.4499999999999993,35078,46287,26981,19306,-4411
2016-02-14,22.552500000000002,22.92,22.23,0.6900000000000013,0.07000000000000028,23.0475,23.25,22.9,0.3500000000000014,0.14000000000000057,22.15,22.49,21.79,0.6999999999999993,0.33000000000000185,22.57,22.86,22.25,0.6099999999999994,-0.35999999999999943,47290,67117,28283,38834,-38834
2016-02-21,22.548000000000002,22.77,22.12,0.6499999999999986,-0.09999999999999787,22.796,23.0,22.58,0.4200000000000017,-0.05999999999999872,22.278,22.5,22.12,0.379999999999999,-0.28000000000000114,22.582,22.77,22.45,0.3200000000000003,-0.1999999999999993,21477,29481,11570,17911,-7151
2016-02-28,22.742,23.12,22.02,1.1000000000000014,1.1000000000000014,23.446,24.0,23.2,0.8000000000000007,0.8000000000000007,22.358,22.76,22.02,0.740000000000002,0.5500000000000007,23.05,23.39,22.57,0.8200000000000003,0.8200000000000003,30245,43311,17002,26309,-10660
2016-03-06,23.102,23.54,22.85,0.6899999999999977,-0.5,23.274,23.7,22.92,0.7799999999999976,-0.6699999999999982,22.77,23.02,22.57,0.4499999999999993,-0.41000000000000014,23.096,23.6,22.76,0.8399999999999999,-0.610000000000003,19404,21142,16440,4702,4702
