Date,ASCMAStock_Open_average,ASCMAStock_Open_max,ASCMAStock_Open_min,ASCMAStock_Open_volatility,ASCMAStock_Open_change,ASCMAStock_High_average,ASCMAStock_High_max,ASCMAStock_High_min,ASCMAStock_High_volatility,ASCMAStock_High_change,ASCMAStock_Low_average,ASCMAStock_Low_max,ASCMAStock_Low_min,ASCMAStock_Low_volatility,ASCMAStock_Low_change,ASCMAStock_Close_average,ASCMAStock_Close_max,ASCMAStock_Close_min,ASCMAStock_Close_volatility,ASCMAStock_Close_change,ASCMAStock_Volume_average,ASCMAStock_Volume_max,ASCMAStock_Volume_min,ASCMAStock_Volume_volatility,ASCMAStock_Volume_change
2016-01-03,16.136,16.51,15.54,0.9700000000000024,-0.9700000000000024,16.43,16.82,15.97,0.8499999999999996,-0.7400000000000002,15.45,15.84,14.85,0.9900000000000002,-0.45000000000000107,16.084,16.69,15.52,1.1700000000000017,-0.5599999999999987,120235,166698,98103,68595,62409
2016-01-10,14.652,15.75,13.66,2.09,-2.09,14.946,16.33,13.82,2.509999999999998,-2.509999999999998,13.702,14.87,12.75,2.119999999999999,-2.119999999999999,14.182,15.34,13.42,1.92,-1.92,143529,196709,105188,91521,-18592
2016-01-17,12.8875,13.52,12.38,1.1399999999999988,-0.46999999999999886,13.15,13.52,12.71,0.8099999999999987,-0.21999999999999886,12.275,12.65,11.8,0.8499999999999996,0.34999999999999964,12.725,12.96,12.54,0.4200000000000017,0.39000000000000057,114608,146241,94144,52097,-12097
2016-01-24,11.232,12.98,10.35,2.630000000000001,-2.0600000000000005,11.8,12.98,11.42,1.5600000000000005,-1.2699999999999996,10.452,10.92,9.95,0.9700000000000006,0.40000000000000036,10.862,11.39,10.44,0.9500000000000011,0.7800000000000011,143293,273319,82987,190332,-14816
2016-01-31,10.432,11.3,9.5,1.8000000000000007,-1.5500000000000007,10.788,11.42,10.06,1.3599999999999994,-1.3599999999999994,9.634,10.74,8.8,1.9399999999999995,-1.9399999999999995,10.028,11.25,9.23,2.0199999999999996,-2.0199999999999996,145768,240038,79177,160861,76384
2016-02-07,8.612,9.22,8.04,1.1800000000000015,-1.1800000000000015,8.962,9.6,8.23,1.3699999999999992,-0.9599999999999991,8.234,8.78,7.77,1.0099999999999998,-0.7799999999999994,8.436,9.04,7.99,1.049999999999999,-0.7699999999999996,147668,201107,63435,137672,28462
2016-02-14,10.4525,10.96,8.95,2.0100000000000016,1.9900000000000002,11.54,12.35,11.09,1.2599999999999998,-0.7599999999999998,10.0125,10.51,8.9,1.6099999999999994,1.6099999999999994,11.0625,11.26,10.97,0.28999999999999915,0.2599999999999998,381337,712545,215509,497036,-475813
2016-02-21,12.091666666666667,13.81,11.24,2.5700000000000003,2.4700000000000006,12.711666666666666,13.98,11.79,2.1900000000000013,2.0200000000000014,11.876666666666667,13.81,10.92,2.8900000000000006,2.4700000000000006,12.508333333333333,13.87,11.33,2.539999999999999,2.290000000000001,189243,280585,128561,152024,-82773
2016-02-28,11.934,13.9,9.6,4.300000000000001,-0.6100000000000012,13.384,14.93,11.94,2.99,-0.5199999999999996,11.758,13.72,9.54,4.1800000000000015,-0.5500000000000007,12.776,13.9,10.85,3.0500000000000007,-0.08999999999999986,267178,546185,158802,387383,-113412
2016-03-06,13.92,14.29,13.21,1.0799999999999983,-0.5399999999999991,14.438,15.16,13.84,1.3200000000000003,-1.3200000000000003,13.31,13.75,12.99,0.7599999999999998,-0.41999999999999993,13.862,14.26,13.13,1.129999999999999,-0.5299999999999994,135829,182099,111506,70593,-53354
2016-03-13,13.726,14.13,13.26,0.870000000000001,0.47000000000000064,14.602,15.99,13.99,2.0,1.1500000000000004,13.424,14.07,13.05,1.0199999999999996,0.4900000000000002,14.256,15.94,13.47,2.469999999999999,1.6099999999999994,223898,409850,99713,310137,310028
2016-03-20,14.407499999999999,15.7,13.17,2.5299999999999994,-2.5299999999999994,14.8025,15.91,13.6,2.3100000000000005,-2.3100000000000005,13.6025,14.22,12.93,1.290000000000001,-1.290000000000001,13.9425,14.56,13.26,1.3000000000000007,-0.8499999999999996,124480,154227,104380,49847,-22231
2016-03-27,13.95,14.57,13.17,1.4000000000000004,0.9700000000000006,14.475999999999999,15.03,13.87,1.1600000000000001,0.7700000000000014,13.6,14.04,13.03,1.0099999999999998,0.8099999999999987,14.094,14.81,13.25,1.5600000000000005,0.8100000000000005,74842,86994,66021,20973,-9786
2016-04-03,13.9,14.11,13.61,0.5,-0.5,14.114,14.7,13.74,0.9599999999999991,-0.8999999999999986,13.5,13.92,13.0,0.9199999999999999,-0.5399999999999991,13.786,14.26,13.4,0.8599999999999994,-0.7599999999999998,70113,100720,51602,49118,-13483
2016-04-10,14.152000000000001,15.24,13.45,1.790000000000001,1.6899999999999995,14.842,15.75,13.99,1.7599999999999998,1.4700000000000006,13.908,14.75,13.09,1.6600000000000001,1.6600000000000001,14.486,15.35,13.46,1.8899999999999988,1.7199999999999989,96328,194135,54077,140058,-14758
2016-04-17,15.332,15.6,15.0,0.5999999999999996,0.46999999999999886,15.735999999999999,16.15,15.26,0.8899999999999988,0.8899999999999988,15.176,15.52,14.79,0.7300000000000004,0.7300000000000004,15.45,15.69,14.99,0.6999999999999993,0.6999999999999993,81960,169637,48207,121430,23292
2016-04-24,15.632,15.87,15.42,0.4499999999999993,0.2599999999999998,16.098,16.22,15.88,0.3399999999999981,-0.33000000000000007,15.26,15.62,14.68,0.9399999999999995,-0.6500000000000004,15.540000000000001,15.83,15.07,0.7599999999999998,-0.39000000000000057,82360,169779,40346,129433,-117052
2016-05-01,14.916,15.66,13.58,2.08,-1.6099999999999994,15.556,16.05,14.76,1.290000000000001,-1.290000000000001,14.314,14.82,13.41,1.4100000000000001,-1.379999999999999,14.87,15.75,13.83,1.92,-1.0500000000000007,98540,133564,67971,65593,19297
2016-05-08,14.83,15.92,13.66,2.26,0.6500000000000004,15.798,16.25,14.9,1.3499999999999996,1.2499999999999982,13.914,14.95,11.78,3.17,3.17,15.13,15.98,13.51,2.4700000000000006,2.24,135608,265460,71319,194141,-169610
2016-05-15,16.398,16.84,15.87,0.9700000000000006,0.7500000000000018,17.158,17.55,16.6,0.9499999999999993,0.9499999999999993,16.088,16.41,15.64,0.7699999999999996,0.5,16.756,17.45,16.4,1.0500000000000007,1.0500000000000007,178734,209351,150846,58505,58505
2016-05-22,18.392,19.3,17.32,1.9800000000000004,1.4800000000000004,19.434,20.25,18.16,2.09,2.09,18.128,18.78,17.04,1.740000000000002,1.2699999999999996,18.824,19.66,17.71,1.9499999999999993,1.9499999999999993,132690,148500,118334,30166,-17830
2016-05-29,19.225,19.91,18.67,1.2399999999999984,-0.7100000000000009,19.685,20.15,19.38,0.7699999999999996,-0.5899999999999999,18.44,18.5,18.37,0.129999999999999,-0.129999999999999,19.095,19.34,18.74,0.6000000000000014,0.6000000000000014,296438,385246,167906,217340,-164466
2016-06-05,19.412,19.82,18.59,1.2300000000000004,-0.7399999999999984,19.816,20.2,19.09,1.1099999999999994,-1.0300000000000011,18.932,19.61,17.83,1.7800000000000011,-1.3400000000000034,19.268,19.85,18.15,1.7000000000000028,-1.6700000000000017,158957,237117,114971,122146,-83742
2016-06-12,17.764,18.1,17.58,0.5200000000000031,-0.10000000000000142,18.35,19.15,17.78,1.3699999999999974,-0.03999999999999915,17.236,17.68,16.95,0.7300000000000004,0.08999999999999986,17.908,18.14,17.7,0.4400000000000013,0.120000000000001,193937,264192,132379,131813,84757
2016-06-19,16.918,18.38,15.26,3.119999999999999,-3.119999999999999,17.268,18.59,15.69,2.9000000000000004,-2.9000000000000004,16.028,17.85,14.2,3.650000000000002,-3.650000000000002,16.366,17.96,14.63,3.33,-3.3199999999999985,199664,377911,118084,259827,204645
2016-06-26,14.682,15.31,13.93,1.3800000000000008,0.9600000000000009,15.27,16.12,14.53,1.5900000000000016,1.5900000000000016,14.336,15.04,13.44,1.5999999999999996,1.4700000000000006,14.844,15.45,13.66,1.7899999999999991,1.7899999999999991,133591,171500,95933,75567,-75567
2016-07-03,15.49,15.97,14.86,1.1100000000000012,0.2900000000000009,16.0425,16.37,15.42,0.9500000000000011,0.9500000000000011,15.0425,15.56,14.65,0.9100000000000001,0.8399999999999999,15.594999999999999,16.07,14.92,1.1500000000000004,1.1500000000000004,137879,188562,94341,94221,-94221
2016-07-10,16.58,16.83,16.28,0.5499999999999972,0.370000000000001,16.824,17.01,16.6,0.41000000000000014,0.23999999999999844,16.27,16.38,16.07,0.3099999999999987,0.2699999999999996,16.526,16.79,16.12,0.6699999999999982,0.5299999999999976,91534,108927,74760,34167,22490
2016-07-17,16.439999999999998,16.65,15.97,0.6799999999999979,-0.08999999999999986,16.759999999999998,16.9,16.56,0.33999999999999986,-0.33999999999999986,16.166,16.3,15.85,0.45000000000000107,-0.19000000000000128,16.458,16.55,16.27,0.28000000000000114,-0.26000000000000156,74753,96254,63952,32302,-27655
