Date,PowerShares CleantechEtf_Open_average,PowerShares CleantechEtf_Open_max,PowerShares CleantechEtf_Open_min,PowerShares CleantechEtf_Open_volatility,PowerShares CleantechEtf_Open_change,PowerShares CleantechEtf_High_average,PowerShares CleantechEtf_High_max,PowerShares CleantechEtf_High_min,PowerShares CleantechEtf_High_volatility,PowerShares CleantechEtf_High_change,PowerShares CleantechEtf_Low_average,PowerShares CleantechEtf_Low_max,PowerShares CleantechEtf_Low_min,PowerShares CleantechEtf_Low_volatility,PowerShares CleantechEtf_Low_change,PowerShares CleantechEtf_Close_average,PowerShares CleantechEtf_Close_max,PowerShares CleantechEtf_Close_min,PowerShares CleantechEtf_Close_volatility,PowerShares CleantechEtf_Close_change
2016-04-17,30.08,30.08,30.08,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.08,30.08,30.08,0.0,0.0,30.45,30.45,30.45,0.0,0.0
2016-04-24,30.45,30.45,30.45,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.08,30.08,30.08,0.0,0.0,30.08,30.08,30.08,0.0,0.0
2016-05-01,29.4,29.4,29.4,0.0,0.0,29.84,29.84,29.84,0.0,0.0,29.4,29.4,29.4,0.0,0.0,29.66,29.66,29.66,0.0,0.0
2016-05-08,29.65,29.65,29.65,0.0,0.0,29.86,29.86,29.86,0.0,0.0,29.65,29.65,29.65,0.0,0.0,29.86,29.86,29.86,0.0,0.0
2016-05-15,29.7,29.7,29.7,0.0,0.0,30.07,30.07,30.07,0.0,0.0,29.7,29.7,29.7,0.0,0.0,29.77,29.77,29.77,0.0,0.0
2016-05-22,30.79,30.79,30.79,0.0,0.0,30.98,30.98,30.98,0.0,0.0,30.79,30.79,30.79,0.0,0.0,30.92,30.92,30.92,0.0,0.0
2016-05-29,31.16,31.16,31.16,0.0,0.0,31.31,31.31,31.31,0.0,0.0,31.16,31.16,31.16,0.0,0.0,31.31,31.31,31.31,0.0,0.0
2016-06-05,30.93,30.93,30.93,0.0,0.0,31.03,31.03,31.03,0.0,0.0,30.76,30.76,30.76,0.0,0.0,30.76,30.76,30.76,0.0,0.0
2016-06-12,30.35,30.35,30.35,0.0,0.0,30.35,30.35,30.35,0.0,0.0,30.09,30.09,30.09,0.0,0.0,30.23,30.23,30.23,0.0,0.0
2016-06-19,29.52,29.52,29.52,0.0,0.0,30.93,30.93,30.93,0.0,0.0,29.25,29.25,29.25,0.0,0.0,29.25,29.25,29.25,0.0,0.0
2016-06-26,30.16,30.16,30.16,0.0,0.0,30.29,30.29,30.29,0.0,0.0,29.9,29.9,29.9,0.0,0.0,29.9,29.9,29.9,0.0,0.0
2016-07-03,29.93,29.93,29.93,0.0,0.0,29.93,29.93,29.93,0.0,0.0,29.8,29.8,29.8,0.0,0.0,29.86,29.86,29.86,0.0,0.0
2016-07-10,30.98,30.98,30.98,0.0,0.0,30.98,30.98,30.98,0.0,0.0,30.75,30.75,30.75,0.0,0.0,30.79,30.79,30.79,0.0,0.0
2016-07-17,30.91,30.91,30.91,0.0,0.0,31.04,31.04,31.04,0.0,0.0,30.91,30.91,30.91,0.0,0.0,31.04,31.04,31.04,0.0,0.0
2016-07-24,31.4,31.4,31.4,0.0,0.0,31.51,31.51,31.51,0.0,0.0,31.28,31.28,31.28,0.0,0.0,31.35,31.35,31.35,0.0,0.0
2016-07-31,31.8,31.8,31.8,0.0,0.0,31.86,31.86,31.86,0.0,0.0,31.8,31.8,31.8,0.0,0.0,31.86,31.86,31.86,0.0,0.0
2016-08-07,32.25,32.25,32.25,0.0,0.0,32.25,32.25,32.25,0.0,0.0,32.18,32.18,32.18,0.0,0.0,32.18,32.18,32.18,0.0,0.0
2016-08-14,32.26,32.26,32.26,0.0,0.0,32.5,32.5,32.5,0.0,0.0,32.26,32.26,32.26,0.0,0.0,32.5,32.5,32.5,0.0,0.0
2016-08-21,32.72,32.72,32.72,0.0,0.0,33.0,33.0,33.0,0.0,0.0,32.54,32.54,32.54,0.0,0.0,32.65,32.65,32.65,0.0,0.0
2016-08-28,32.85,32.85,32.85,0.0,0.0,33.08,33.08,33.08,0.0,0.0,32.85,32.85,32.85,0.0,0.0,33.08,33.08,33.08,0.0,0.0
2016-09-04,32.96,32.96,32.96,0.0,0.0,32.96,32.96,32.96,0.0,0.0,32.35,32.35,32.35,0.0,0.0,32.41,32.41,32.41,0.0,0.0
2016-09-11,32.26,32.26,32.26,0.0,0.0,32.26,32.26,32.26,0.0,0.0,31.99,31.99,31.99,0.0,0.0,32.15,32.15,32.15,0.0,0.0
2016-09-18,33.15,33.15,33.15,0.0,0.0,33.15,33.15,33.15,0.0,0.0,33.07,33.07,33.07,0.0,0.0,33.07,33.07,33.07,0.0,0.0
2016-09-25,33.16,33.16,33.16,0.0,0.0,33.17,33.17,33.17,0.0,0.0,33.05,33.05,33.05,0.0,0.0,33.13,33.13,33.13,0.0,0.0
2016-10-02,32.82,32.82,32.82,0.0,0.0,32.83,32.83,32.83,0.0,0.0,32.65,32.65,32.65,0.0,0.0,32.8,32.8,32.8,0.0,0.0
2016-10-09,32.29,32.29,32.29,0.0,0.0,32.29,32.29,32.29,0.0,0.0,32.04,32.04,32.04,0.0,0.0,32.13,32.13,32.13,0.0,0.0
2016-10-16,31.94,31.94,31.94,0.0,0.0,32.0,32.0,32.0,0.0,0.0,31.87,31.87,31.87,0.0,0.0,31.95,31.95,31.95,0.0,0.0
2016-10-23,31.42,31.42,31.42,0.0,0.0,31.61,31.61,31.61,0.0,0.0,31.36,31.36,31.36,0.0,0.0,31.61,31.61,31.61,0.0,0.0
2016-10-30,30.88,30.88,30.88,0.0,0.0,31.1,31.1,31.1,0.0,0.0,30.6,30.6,30.6,0.0,0.0,30.77,30.77,30.77,0.0,0.0
2016-11-06,31.57,31.57,31.57,0.0,0.0,31.9,31.9,31.9,0.0,0.0,31.57,31.57,31.57,0.0,0.0,31.66,31.66,31.66,0.0,0.0
2016-11-13,32.19,32.19,32.19,0.0,0.0,32.19,32.19,32.19,0.0,0.0,31.98,31.98,31.98,0.0,0.0,32.09,32.09,32.09,0.0,0.0
2016-11-20,32.49,32.49,32.49,0.0,0.0,32.77,32.77,32.77,0.0,0.0,32.49,32.49,32.49,0.0,0.0,32.76,32.76,32.76,0.0,0.0
2016-11-27,32.56,32.56,32.56,0.0,0.0,32.56,32.56,32.56,0.0,0.0,32.4,32.4,32.4,0.0,0.0,32.5,32.5,32.5,0.0,0.0
2016-12-04,33.27,33.27,33.27,0.0,0.0,33.48,33.48,33.48,0.0,0.0,33.27,33.27,33.27,0.0,0.0,33.47,33.47,33.47,0.0,0.0
2016-12-11,32.93,32.93,32.93,0.0,0.0,33.03,33.03,33.03,0.0,0.0,32.71,32.71,32.71,0.0,0.0,32.71,32.71,32.71,0.0,0.0
2016-12-18,32.79,32.79,32.79,0.0,0.0,32.93,32.93,32.93,0.0,0.0,32.74,32.74,32.74,0.0,0.0,32.75,32.75,32.75,0.0,0.0
2016-12-25,32.83,32.83,32.83,0.0,0.0,32.91,32.91,32.91,0.0,0.0,32.69,32.69,32.69,0.0,0.0,32.69,32.69,32.69,0.0,0.0
2017-01-01,33.12,33.12,33.12,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.12,33.12,33.12,0.0,0.0,33.37,33.37,33.37,0.0,0.0
2017-01-08,33.53,33.53,33.53,0.0,0.0,33.8,33.8,33.8,0.0,0.0,33.53,33.53,33.53,0.0,0.0,33.74,33.74,33.74,0.0,0.0
2017-01-15,33.39,33.39,33.39,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.28,33.28,33.28,0.0,0.0,33.39,33.39,33.39,0.0,0.0
2017-01-22,34.13,34.13,34.13,0.0,0.0,34.19,34.19,34.19,0.0,0.0,34.01,34.01,34.01,0.0,0.0,34.12,34.12,34.12,0.0,0.0
2017-01-29,34.26,34.26,34.26,0.0,0.0,34.33,34.33,34.33,0.0,0.0,34.15,34.15,34.15,0.0,0.0,34.33,34.33,34.33,0.0,0.0
2017-02-05,34.1,34.1,34.1,0.0,0.0,34.26,34.26,34.26,0.0,0.0,33.99,33.99,33.99,0.0,0.0,34.26,34.26,34.26,0.0,0.0
2017-02-12,34.3,34.3,34.3,0.0,0.0,34.54,34.54,34.54,0.0,0.0,34.12,34.12,34.12,0.0,0.0,34.54,34.54,34.54,0.0,0.0
2017-02-19,34.48,34.48,34.48,0.0,0.0,34.69,34.69,34.69,0.0,0.0,34.48,34.48,34.48,0.0,0.0,34.69,34.69,34.69,0.0,0.0
2017-02-26,34.88,34.88,34.88,0.0,0.0,34.88,34.88,34.88,0.0,0.0,34.68,34.68,34.68,0.0,0.0,34.86,34.86,34.86,0.0,0.0
2017-03-05,34.58,34.58,34.58,0.0,0.0,34.78,34.78,34.78,0.0,0.0,34.45,34.45,34.45,0.0,0.0,34.78,34.78,34.78,0.0,0.0
2017-03-12,35.25,35.25,35.25,0.0,0.0,35.4,35.4,35.4,0.0,0.0,35.19,35.19,35.19,0.0,0.0,35.37,35.37,35.37,0.0,0.0
2017-03-19,35.22,35.22,35.22,0.0,0.0,35.22,35.22,35.22,0.0,0.0,34.88,34.88,34.88,0.0,0.0,35.04,35.04,35.04,0.0,0.0
2017-03-26,35.43,35.43,35.43,0.0,0.0,35.71,35.71,35.71,0.0,0.0,35.43,35.43,35.43,0.0,0.0,35.55,35.55,35.55,0.0,0.0
2017-04-02,35.23,35.23,35.23,0.0,0.0,35.25,35.25,35.25,0.0,0.0,35.15,35.15,35.15,0.0,0.0,35.24,35.24,35.24,0.0,0.0
2017-04-09,35.16,35.16,35.16,0.0,0.0,35.29,35.29,35.29,0.0,0.0,34.97,34.97,34.97,0.0,0.0,35.0,35.0,35.0,0.0,0.0
2017-04-16,35.87,35.87,35.87,0.0,0.0,35.87,35.87,35.87,0.0,0.0,35.56,35.56,35.56,0.0,0.0,35.81,35.81,35.81,0.0,0.0
2017-04-23,37.16,37.16,37.16,0.0,0.0,37.33,37.33,37.33,0.0,0.0,37.06,37.06,37.06,0.0,0.0,37.2,37.2,37.2,0.0,0.0
2017-04-30,37.53,37.53,37.53,0.0,0.0,37.91,37.91,37.91,0.0,0.0,37.38,37.38,37.38,0.0,0.0,37.81,37.81,37.81,0.0,0.0
2017-05-07,37.65,37.65,37.65,0.0,0.0,37.65,37.65,37.65,0.0,0.0,37.52,37.52,37.52,0.0,0.0,37.56,37.56,37.56,0.0,0.0
2017-05-14,37.64,37.64,37.64,0.0,0.0,38.24,38.24,38.24,0.0,0.0,37.64,37.64,37.64,0.0,0.0,38.08,38.08,38.08,0.0,0.0
2017-05-21,39.04,39.04,39.04,0.0,0.0,39.04,39.04,39.04,0.0,0.0,38.4,38.4,38.4,0.0,0.0,38.4,38.4,38.4,0.0,0.0
2017-05-28,39.2,39.2,39.2,0.0,0.0,39.5,39.5,39.5,0.0,0.0,39.2,39.2,39.2,0.0,0.0,39.45,39.45,39.45,0.0,0.0
2017-06-04,39.36,39.36,39.36,0.0,0.0,39.61,39.61,39.61,0.0,0.0,39.04,39.04,39.04,0.0,0.0,39.25,39.25,39.25,0.0,0.0
2017-06-11,38.53,38.53,38.53,0.0,0.0,38.55,38.55,38.55,0.0,0.0,38.38,38.38,38.38,0.0,0.0,38.55,38.55,38.55,0.0,0.0
2017-06-18,38.39,38.39,38.39,0.0,0.0,38.62,38.62,38.62,0.0,0.0,38.39,38.39,38.39,0.0,0.0,38.62,38.62,38.62,0.0,0.0
2017-06-25,38.46,38.46,38.46,0.0,0.0,38.63,38.63,38.63,0.0,0.0,38.43,38.43,38.43,0.0,0.0,38.54,38.54,38.54,0.0,0.0
2017-07-02,38.33,38.33,38.33,0.0,0.0,38.65,38.65,38.65,0.0,0.0,38.33,38.33,38.33,0.0,0.0,38.59,38.59,38.59,0.0,0.0
2017-07-09,39.5,39.5,39.5,0.0,0.0,39.78,39.78,39.78,0.0,0.0,39.45,39.45,39.45,0.0,0.0,39.73,39.73,39.73,0.0,0.0
2017-07-16,39.81,39.81,39.81,0.0,0.0,39.84,39.84,39.84,0.0,0.0,39.57,39.57,39.57,0.0,0.0,39.79,39.79,39.79,0.0,0.0
2017-07-23,39.3,39.3,39.3,0.0,0.0,39.37,39.37,39.37,0.0,0.0,39.26,39.26,39.26,0.0,0.0,39.37,39.37,39.37,0.0,0.0
2017-07-30,39.3,39.3,39.3,0.0,0.0,39.48,39.48,39.48,0.0,0.0,39.26,39.26,39.26,0.0,0.0,39.41,39.41,39.41,0.0,0.0
2017-08-06,38.47,38.47,38.47,0.0,0.0,38.6,38.6,38.6,0.0,0.0,38.37,38.37,38.37,0.0,0.0,38.6,38.6,38.6,0.0,0.0
2017-08-13,38.37,38.37,38.37,0.0,0.0,38.76,38.76,38.76,0.0,0.0,38.37,38.37,38.37,0.0,0.0,38.6,38.6,38.6,0.0,0.0
2017-08-20,39.06,39.06,39.06,0.0,0.0,39.14,39.14,39.14,0.0,0.0,39.05,39.05,39.05,0.0,0.0,39.12,39.12,39.12,0.0,0.0
2017-08-27,39.75,39.75,39.75,0.0,0.0,39.85,39.85,39.85,0.0,0.0,39.67,39.67,39.67,0.0,0.0,39.78,39.78,39.78,0.0,0.0
2017-09-03,39.82,39.82,39.82,0.0,0.0,39.95,39.95,39.95,0.0,0.0,39.81,39.81,39.81,0.0,0.0,39.94,39.94,39.94,0.0,0.0
2017-09-10,40.24,40.24,40.24,0.0,0.0,40.33,40.33,40.33,0.0,0.0,40.09,40.09,40.09,0.0,0.0,40.21,40.21,40.21,0.0,0.0
2017-09-17,40.65,40.65,40.65,0.0,0.0,40.91,40.91,40.91,0.0,0.0,40.65,40.65,40.65,0.0,0.0,40.87,40.87,40.87,0.0,0.0
2017-09-24,40.91,40.91,40.91,0.0,0.0,41.31,41.31,41.31,0.0,0.0,40.91,40.91,40.91,0.0,0.0,41.31,41.31,41.31,0.0,0.0
2017-10-01,41.6,41.6,41.6,0.0,0.0,41.7,41.7,41.7,0.0,0.0,41.57,41.57,41.57,0.0,0.0,41.7,41.7,41.7,0.0,0.0
2017-10-08,42.35,42.35,42.35,0.0,0.0,42.45,42.45,42.45,0.0,0.0,42.29,42.29,42.29,0.0,0.0,42.31,42.31,42.31,0.0,0.0
2017-10-15,42.19,42.19,42.19,0.0,0.0,42.27,42.27,42.27,0.0,0.0,42.09,42.09,42.09,0.0,0.0,42.11,42.11,42.11,0.0,0.0
2017-10-22,42.37,42.37,42.37,0.0,0.0,42.86,42.86,42.86,0.0,0.0,42.37,42.37,42.37,0.0,0.0,42.86,42.86,42.86,0.0,0.0
2017-10-29,42.75,42.75,42.75,0.0,0.0,42.79,42.79,42.79,0.0,0.0,42.72,42.72,42.72,0.0,0.0,42.79,42.79,42.79,0.0,0.0
2017-11-05,41.74,41.74,41.74,0.0,0.0,41.87,41.87,41.87,0.0,0.0,41.67,41.67,41.67,0.0,0.0,41.73,41.73,41.73,0.0,0.0
2017-11-12,41.72,41.72,41.72,0.0,0.0,41.89,41.89,41.89,0.0,0.0,41.67,41.67,41.67,0.0,0.0,41.73,41.73,41.73,0.0,0.0
2017-11-19,42.11,42.11,42.11,0.0,0.0,42.3,42.3,42.3,0.0,0.0,42.11,42.11,42.11,0.0,0.0,42.3,42.3,42.3,0.0,0.0
2017-11-26,41.97,41.97,41.97,0.0,0.0,41.97,41.97,41.97,0.0,0.0,41.34,41.34,41.34,0.0,0.0,41.65,41.65,41.65,0.0,0.0
2017-12-03,41.37,41.37,41.37,0.0,0.0,41.6,41.6,41.6,0.0,0.0,41.2,41.2,41.2,0.0,0.0,41.27,41.27,41.27,0.0,0.0
2017-12-10,41.62,41.62,41.62,0.0,0.0,42.2,42.2,42.2,0.0,0.0,41.62,41.62,41.62,0.0,0.0,42.11,42.11,42.11,0.0,0.0
2017-12-17,42.37,42.37,42.37,0.0,0.0,42.4,42.4,42.4,0.0,0.0,42.19,42.19,42.19,0.0,0.0,42.23,42.23,42.23,0.0,0.0
2017-12-24,42.64,42.64,42.64,0.0,0.0,42.65,42.65,42.65,0.0,0.0,42.27,42.27,42.27,0.0,0.0,42.27,42.27,42.27,0.0,0.0
2017-12-31,43.57,43.57,43.57,0.0,0.0,43.85,43.85,43.85,0.0,0.0,43.57,43.57,43.57,0.0,0.0,43.7,43.7,43.7,0.0,0.0
