Date,NS_stock_Open_average,NS_stock_Open_max,NS_stock_Open_min,NS_stock_Open_volatility,NS_stock_Open_change,NS_stock_High_average,NS_stock_High_max,NS_stock_High_min,NS_stock_High_volatility,NS_stock_High_change,NS_stock_Low_average,NS_stock_Low_max,NS_stock_Low_min,NS_stock_Low_volatility,NS_stock_Low_change,NS_stock_Close_average,NS_stock_Close_max,NS_stock_Close_min,NS_stock_Close_volatility,NS_stock_Close_change,NS_stock_Volume_average,NS_stock_Volume_max,NS_stock_Volume_min,NS_stock_Volume_volatility,NS_stock_Volume_change
2016-01-03,39.538000000000004,40.95,37.54,3.4100000000000037,-3.0,39.95,41.19,38.29,2.8999999999999986,-2.730000000000004,38.394,40.0,36.97,3.030000000000001,-1.6700000000000017,39.262,41.06,37.14,3.9200000000000017,-3.030000000000001,457218,630204,339655,290549,-243297
2016-01-10,34.664,37.82,31.93,5.890000000000001,-5.890000000000001,35.211999999999996,38.08,32.47,5.609999999999999,-5.609999999999999,32.25,35.01,30.61,4.399999999999999,-4.399999999999999,33.59,35.66,31.59,4.069999999999997,-4.069999999999997,710348,1088280,552338,535942,100937
2016-01-17,29.0075,31.65,26.51,5.139999999999997,-2.4299999999999997,30.23,32.2,28.77,3.4300000000000033,-1.0500000000000043,27.4375,29.1,25.65,3.450000000000003,0.19000000000000128,28.7975,31.05,26.52,4.530000000000001,1.6900000000000013,934760,1438888,593557,845331,-137911
2016-01-24,30.932000000000002,31.94,30.34,1.6000000000000014,1.0199999999999996,31.66,33.35,30.34,3.0100000000000016,1.5500000000000007,29.908,31.25,28.93,2.3200000000000003,1.5700000000000003,30.658,32.43,29.75,2.6799999999999997,2.2300000000000004,569567,628703,479817,148886,10920
2016-01-31,32.384,32.63,32.01,0.6200000000000045,-0.4200000000000017,33.192,34.09,32.5,1.5900000000000034,0.6600000000000037,31.451999999999998,32.23,30.84,1.389999999999997,0.8500000000000014,32.474000000000004,33.45,32.09,1.3599999999999994,-0.03999999999999915,560780,743123,304687,438436,-438436
2016-02-07,28.954,31.05,27.86,3.1900000000000013,-3.1900000000000013,29.598,31.39,28.66,2.7300000000000004,-2.039999999999999,27.490000000000002,29.39,25.93,3.460000000000001,-2.129999999999999,28.338,29.46,26.54,2.9200000000000017,-1.0500000000000007,873326,1097928,588667,509261,124401
2016-02-14,32.1725,34.56,29.03,5.530000000000001,4.140000000000001,33.589999999999996,34.76,31.9,2.8599999999999994,1.8999999999999986,31.5575,33.4,29.02,4.379999999999999,3.360000000000003,32.9025,34.32,30.75,3.5700000000000003,2.1499999999999986,1014359,1961604,588775,1372829,-1372829
2016-02-21,33.284,33.98,31.33,2.6499999999999986,-0.11999999999999744,34.204,34.92,33.57,1.3500000000000014,0.060000000000002274,32.4,33.83,30.45,3.379999999999999,-0.7299999999999969,33.449999999999996,34.29,32.42,1.8699999999999974,-0.490000000000002,415107,464894,356836,108058,31686
2016-02-28,35.58,37.81,33.75,4.060000000000002,4.060000000000002,36.802,38.16,35.33,2.8299999999999983,2.8299999999999983,34.958,36.34,33.61,2.730000000000004,2.4399999999999977,36.11,37.32,35.02,2.299999999999997,1.3699999999999974,446700,492314,384929,107385,-32109
2016-03-06,37.69,38.38,36.77,1.6099999999999994,1.4799999999999969,38.698,39.4,37.77,1.6299999999999955,-0.8200000000000003,37.19,37.62,36.75,0.8699999999999974,0.8499999999999943,37.934,38.86,37.43,1.4299999999999997,-0.8599999999999994,411792,676120,270409,405711,-255276
2016-03-13,38.99,41.8,36.99,4.809999999999995,4.489999999999995,40.282,42.68,37.43,5.25,4.460000000000001,38.198,40.76,36.23,4.530000000000001,2.9399999999999977,39.768,42.04,36.94,5.100000000000001,4.159999999999997,638360,1482281,232791,1249490,1249490
2016-03-20,40.802499999999995,42.04,38.8,3.240000000000002,-3.240000000000002,41.989999999999995,42.87,39.93,2.9399999999999977,-2.5,39.94,41.1,38.31,2.789999999999999,-2.789999999999999,40.7275,42.37,39.38,2.989999999999995,-2.1599999999999966,442770,521225,337249,183976,-15737
2016-03-27,38.854,39.38,37.95,1.4299999999999997,-0.6300000000000026,39.848,40.46,38.64,1.8200000000000003,0.4100000000000037,38.234,39.0,37.15,1.8500000000000014,-0.3999999999999986,39.18,40.4,38.56,1.8399999999999963,0.7700000000000031,260887,302537,235513,67024,-27467
2016-04-03,39.378,40.93,38.46,2.469999999999999,1.8900000000000006,40.34,41.79,38.85,2.9399999999999977,1.509999999999998,39.12,40.8,38.11,2.6899999999999977,2.25,39.746,41.5,38.42,3.0799999999999983,2.8200000000000003,369086,486494,256063,230431,162876
2016-04-10,43.072,44.49,41.78,2.710000000000001,1.1899999999999977,44.372,44.83,43.26,1.5700000000000003,1.5700000000000003,42.686,43.81,41.57,2.240000000000002,1.3999999999999986,43.542,44.29,41.75,2.539999999999999,1.4799999999999969,334883,481545,257148,224397,-19640
2016-04-17,45.366,47.47,41.75,5.719999999999999,4.270000000000003,47.0,47.68,45.23,2.450000000000003,2.3200000000000003,44.906,46.09,41.75,4.340000000000003,4.100000000000001,46.592,47.33,45.2,2.1299999999999955,2.0999999999999943,515565,620113,446931,173182,31404
2016-04-24,48.192,49.35,47.44,1.9100000000000037,1.7199999999999989,49.058,50.5,47.59,2.9099999999999966,2.729999999999997,47.394,49.1,46.26,2.8400000000000034,2.450000000000003,48.428,50.44,46.54,3.8999999999999986,3.269999999999996,731998,1033673,392064,641609,219144
2016-05-01,49.25,50.13,48.7,1.4299999999999997,-1.4299999999999997,49.646,50.25,48.92,1.3299999999999983,-1.1700000000000017,48.132,48.9,46.99,1.9099999999999966,-1.519999999999996,48.87,50.0,47.07,2.9299999999999997,-2.520000000000003,528858,580937,416709,164228,55612
2016-05-08,46.96,48.12,45.8,2.3200000000000003,1.3299999999999983,47.77,48.81,46.85,1.9600000000000009,1.6000000000000014,46.178,47.66,45.05,2.6099999999999994,2.6099999999999994,47.064,48.19,45.6,2.5899999999999963,2.5899999999999963,442550,715216,258461,456755,-384416
2016-05-15,48.852000000000004,49.46,47.38,2.0799999999999983,0.7000000000000028,49.992,50.64,49.5,1.1400000000000006,0.14000000000000057,48.066,49.0,46.95,2.049999999999997,-0.7299999999999969,49.184,49.83,47.78,2.049999999999997,0.46000000000000085,310663,353304,289987,63317,-60798
2016-05-22,48.922,49.54,48.5,1.0399999999999991,-0.6400000000000006,49.454,49.98,48.9,1.0799999999999983,-0.9400000000000048,48.166000000000004,48.56,48.04,0.5200000000000031,-0.5,48.67,49.45,48.17,1.2800000000000011,-0.7000000000000028,271863,400070,195213,204857,-203297
2016-05-29,49.625,51.42,48.5,2.9200000000000017,2.6300000000000026,50.9175,51.89,49.87,2.020000000000003,2.020000000000003,49.44,50.71,48.5,2.210000000000001,1.9500000000000028,50.5275,51.25,49.17,2.0799999999999983,2.030000000000001,263291,304353,219278,85075,-85075
2016-06-05,52.002,52.94,51.55,1.3900000000000006,0.020000000000003126,52.676,53.47,51.95,1.519999999999996,-0.259999999999998,51.548,52.15,51.0,1.1499999999999986,0.0,52.176,52.58,51.27,1.3099999999999952,-0.8200000000000003,253043,356536,169869,186667,110878
2016-06-12,50.214,50.84,49.33,1.5100000000000051,-0.0800000000000054,50.862,51.37,50.63,0.7399999999999949,-0.5,49.156,50.25,48.42,1.8299999999999983,-0.6799999999999997,50.116,50.49,49.56,0.9299999999999997,-0.6199999999999974,527052,1361559,269882,1091677,931519
2016-06-19,50.26,51.24,48.29,2.950000000000003,-2.259999999999998,51.416000000000004,51.7,50.91,0.7900000000000063,-0.44000000000000483,49.756,50.36,48.29,2.0700000000000003,-1.7100000000000009,50.658,51.3,49.34,1.9599999999999937,-1.3999999999999986,287344,442719,231480,211239,-188074
2016-06-26,48.82,49.76,48.13,1.6299999999999955,1.1899999999999977,49.374,50.2,48.57,1.6300000000000026,1.25,47.736,48.48,46.69,1.7899999999999991,1.7899999999999991,48.662,49.8,47.0,2.799999999999997,2.3900000000000006,326878,604846,228473,376373,-34569
2016-07-03,48.692499999999995,49.4,48.05,1.3500000000000014,0.27999999999999403,49.432500000000005,50.07,49.09,0.9799999999999969,0.17999999999999972,47.635000000000005,48.27,47.17,1.1000000000000014,1.1000000000000014,48.597500000000004,49.07,48.24,0.8299999999999983,0.17999999999999972,238021,276945,196367,80578,37657
