Date,LPT_stock_Open_average,LPT_stock_Open_max,LPT_stock_Open_min,LPT_stock_Open_volatility,LPT_stock_Open_change,LPT_stock_High_average,LPT_stock_High_max,LPT_stock_High_min,LPT_stock_High_volatility,LPT_stock_High_change,LPT_stock_Low_average,LPT_stock_Low_max,LPT_stock_Low_min,LPT_stock_Low_volatility,LPT_stock_Low_change,LPT_stock_Close_average,LPT_stock_Close_max,LPT_stock_Close_min,LPT_stock_Close_volatility,LPT_stock_Close_change,LPT_stock_Volume_average,LPT_stock_Volume_max,LPT_stock_Volume_min,LPT_stock_Volume_volatility,LPT_stock_Volume_change
2016-01-03,31.432000000000002,31.8,31.11,0.6900000000000013,-0.15000000000000213,31.75,32.28,31.26,1.0199999999999996,0.0,31.008,31.79,30.38,1.4100000000000001,-0.240000000000002,31.392,32.25,30.42,1.8299999999999983,-0.7199999999999989,1288587,1641689,783806,857883,-381027
2016-01-10,29.986,30.53,29.34,1.1900000000000013,-1.1900000000000013,30.244,30.65,29.52,1.129999999999999,-1.129999999999999,29.504,30.26,28.65,1.610000000000003,-1.610000000000003,29.708000000000002,30.37,28.87,1.5,-1.5,1259699,1528184,1084472,443712,443712
2016-01-17,28.6,29.17,28.13,1.0400000000000027,-0.8900000000000006,28.8475,29.29,28.44,0.8499999999999979,-0.4800000000000004,28.065,28.94,27.37,1.5700000000000003,-0.7600000000000016,28.36,28.99,27.9,1.0899999999999999,-0.4399999999999977,1064189,1152807,971342,181465,-144486
2016-01-24,28.852,29.26,28.46,0.8000000000000007,0.6900000000000013,29.218,29.5,28.9,0.6000000000000014,0.4800000000000004,28.622,29.02,28.2,0.8200000000000003,0.8200000000000003,28.902,29.32,28.27,1.0500000000000007,1.0500000000000007,905068,1204353,699878,504475,363993
2016-01-31,29.018,29.18,28.62,0.5599999999999987,-0.5599999999999987,29.316,29.57,28.86,0.7100000000000009,-0.7100000000000009,28.714,29.06,28.41,0.6499999999999986,-0.6499999999999986,28.948,29.27,28.64,0.629999999999999,-0.5899999999999999,803174,893102,690885,202217,108139
2016-02-07,27.722,28.48,27.28,1.1999999999999993,-1.0500000000000007,28.05,28.48,27.56,0.9200000000000017,-0.5700000000000003,27.364,27.57,26.94,0.629999999999999,-0.3200000000000003,27.682,28.11,27.3,0.8099999999999987,-0.28000000000000114,1058031,1203711,792110,411601,-24163
2016-02-14,28.4,28.71,28.01,0.6999999999999993,0.41999999999999815,28.8075,28.87,28.7,0.1700000000000017,0.15000000000000213,28.0775,28.31,27.64,0.6699999999999982,0.6699999999999982,28.59,28.65,28.47,0.17999999999999972,-0.029999999999997584,1310591,1697509,1005916,691593,88740
2016-02-21,28.814,28.96,28.68,0.28000000000000114,-0.019999999999999574,29.048,29.31,28.78,0.5299999999999976,-0.21999999999999886,28.592,28.81,28.3,0.509999999999998,-0.18999999999999773,28.792,29.07,28.62,0.4499999999999993,-0.4499999999999993,927313,1470345,579650,890695,621272
2016-02-28,29.596,30.3,28.68,1.620000000000001,1.620000000000001,30.072,30.54,29.08,1.4600000000000009,1.4600000000000009,29.43,30.1,28.63,1.4700000000000024,1.4700000000000024,29.976,30.54,28.88,1.6600000000000001,1.6600000000000001,996987,1711918,546029,1165889,-1165889
2016-03-06,30.968,31.32,30.41,0.9100000000000001,0.8299999999999983,31.23,31.47,30.99,0.4800000000000004,0.40000000000000213,30.686,31.1,30.28,0.8200000000000003,0.8200000000000003,31.02,31.32,30.85,0.46999999999999886,0.35999999999999943,791717,913167,536785,376382,-376382
2016-03-13,31.646,32.77,30.97,1.8000000000000043,1.4700000000000024,32.098,33.06,31.18,1.8800000000000026,1.730000000000004,31.502,32.62,30.83,1.7899999999999991,1.639999999999997,31.990000000000002,32.87,31.14,1.7299999999999969,1.6199999999999974,979068,1973244,380842,1592402,1504071
2016-03-20,32.4825,32.72,32.18,0.5399999999999991,-0.5399999999999991,32.6175,32.89,32.32,0.5700000000000003,-0.5700000000000003,32.1025,32.31,31.8,0.5100000000000016,-0.5100000000000016,32.44,32.57,32.29,0.28000000000000114,-0.28000000000000114,721124,940478,566844,373634,-373634
2016-03-27,32.892,33.38,32.29,1.0900000000000034,0.75,33.312000000000005,33.68,32.6,1.0799999999999983,1.0799999999999983,32.702,33.14,32.05,1.0900000000000034,1.0,33.204,33.46,32.57,0.8900000000000006,0.8299999999999983,967148,1419773,744746,675027,-499051
2016-04-03,33.28,33.44,32.89,0.5499999999999972,0.0799999999999983,33.608,33.95,33.44,0.5100000000000051,0.4000000000000057,33.082,33.35,32.89,0.46000000000000085,0.30000000000000426,33.408,33.78,33.12,0.6600000000000037,0.6600000000000037,1074083,1551373,750211,801162,-167599
2016-04-10,33.892,34.11,33.55,0.5600000000000023,0.259999999999998,34.186,34.55,33.94,0.6099999999999994,0.5499999999999972,33.68,34.1,33.39,0.7100000000000009,0.7100000000000009,33.956,34.42,33.41,1.0100000000000051,1.0100000000000051,856626,1129710,521509,608201,256314
2016-04-17,34.552,34.71,34.3,0.4100000000000037,0.21000000000000085,34.852000000000004,35.02,34.67,0.3500000000000014,0.12999999999999545,34.35,34.57,34.17,0.3999999999999986,0.11999999999999744,34.583999999999996,34.76,34.35,0.4099999999999966,-0.03999999999999915,1185992,1513257,944581,568676,-51763
2016-04-24,35.05,35.4,34.46,0.9399999999999977,0.9399999999999977,35.428,35.76,35.02,0.7399999999999949,0.529999999999994,34.708,35.28,34.18,1.1000000000000014,0.3400000000000034,35.188,35.59,34.84,0.75,0.05999999999999517,1118571,1237958,989026,248932,-141752
