Date,Vanguard Consumer Staples_etf_Open_average,Vanguard Consumer Staples_etf_Open_max,Vanguard Consumer Staples_etf_Open_min,Vanguard Consumer Staples_etf_Open_volatility,Vanguard Consumer Staples_etf_Open_change,Vanguard Consumer Staples_etf_High_average,Vanguard Consumer Staples_etf_High_max,Vanguard Consumer Staples_etf_High_min,Vanguard Consumer Staples_etf_High_volatility,Vanguard Consumer Staples_etf_High_change,Vanguard Consumer Staples_etf_Low_average,Vanguard Consumer Staples_etf_Low_max,Vanguard Consumer Staples_etf_Low_min,Vanguard Consumer Staples_etf_Low_volatility,Vanguard Consumer Staples_etf_Low_change,Vanguard Consumer Staples_etf_Close_average,Vanguard Consumer Staples_etf_Close_max,Vanguard Consumer Staples_etf_Close_min,Vanguard Consumer Staples_etf_Close_volatility,Vanguard Consumer Staples_etf_Close_change
2016-07-24,140.06,140.06,140.06,0.0,0.0,140.97,140.97,140.97,0.0,0.0,139.95,139.95,139.95,0.0,0.0,140.71,140.71,140.71,0.0,0.0
2016-07-31,140.64,140.64,140.64,0.0,0.0,141.23,141.23,141.23,0.0,0.0,140.32,140.32,140.32,0.0,0.0,140.62,140.62,140.62,0.0,0.0
2016-08-07,141.35,141.35,141.35,0.0,0.0,141.78,141.78,141.78,0.0,0.0,141.35,141.35,141.35,0.0,0.0,141.6,141.6,141.6,0.0,0.0
2016-08-14,141.17,141.17,141.17,0.0,0.0,141.18,141.18,141.18,0.0,0.0,140.77,140.77,140.77,0.0,0.0,141.13,141.13,141.13,0.0,0.0
2016-08-21,140.39,140.39,140.39,0.0,0.0,141.01,141.01,141.01,0.0,0.0,139.29,139.29,139.29,0.0,0.0,139.69,139.69,139.69,0.0,0.0
2016-08-28,140.46,140.46,140.46,0.0,0.0,141.23,141.23,141.23,0.0,0.0,140.46,140.46,140.46,0.0,0.0,140.98,140.98,140.98,0.0,0.0
2016-09-04,138.5,138.5,138.5,0.0,0.0,138.53,138.53,138.53,0.0,0.0,135.57,135.57,135.57,0.0,0.0,135.58,135.58,135.58,0.0,0.0
2016-09-11,136.55,136.55,136.55,0.0,0.0,136.64,136.64,136.64,0.0,0.0,135.73,135.73,135.73,0.0,0.0,136.4,136.4,136.4,0.0,0.0
2016-09-18,137.65,137.65,137.65,0.0,0.0,137.75,137.75,137.75,0.0,0.0,137.07,137.07,137.07,0.0,0.0,137.08,137.08,137.08,0.0,0.0
2016-09-25,136.06,136.06,136.06,0.0,0.0,137.31,137.31,137.31,0.0,0.0,136.06,136.06,136.06,0.0,0.0,136.88,136.88,136.88,0.0,0.0
2016-10-02,135.22,135.22,135.22,0.0,0.0,135.3,135.3,135.3,0.0,0.0,133.85,133.85,133.85,0.0,0.0,134.82,134.82,134.82,0.0,0.0
2016-10-09,134.92,134.92,134.92,0.0,0.0,135.4,135.4,135.4,0.0,0.0,134.77,134.77,134.77,0.0,0.0,134.85,134.85,134.85,0.0,0.0
2016-10-16,134.15,134.15,134.15,0.0,0.0,134.63,134.63,134.63,0.0,0.0,134.02,134.02,134.02,0.0,0.0,134.48,134.48,134.48,0.0,0.0
2016-10-23,134.79,134.79,134.79,0.0,0.0,136.0,136.0,136.0,0.0,0.0,134.79,134.79,134.79,0.0,0.0,135.58,135.58,135.58,0.0,0.0
2016-10-30,133.72,133.72,133.72,0.0,0.0,133.83,133.83,133.83,0.0,0.0,132.62,132.62,132.62,0.0,0.0,132.66,132.66,132.66,0.0,0.0
2016-11-06,130.33,130.33,130.33,0.0,0.0,130.76,130.76,130.76,0.0,0.0,129.5,129.5,129.5,0.0,0.0,130.35,130.35,130.35,0.0,0.0
2016-11-13,130.97,130.97,130.97,0.0,0.0,131.15,131.15,131.15,0.0,0.0,130.49,130.49,130.49,0.0,0.0,130.68,130.68,130.68,0.0,0.0
2016-11-20,131.71,131.71,131.71,0.0,0.0,132.46,132.46,132.46,0.0,0.0,131.71,131.71,131.71,0.0,0.0,132.43,132.43,132.43,0.0,0.0
2016-11-27,130.11,130.11,130.11,0.0,0.0,130.74,130.74,130.74,0.0,0.0,130.1,130.1,130.1,0.0,0.0,130.62,130.62,130.62,0.0,0.0
2016-12-04,133.03,133.03,133.03,0.0,0.0,134.74,134.74,134.74,0.0,0.0,133.03,133.03,133.03,0.0,0.0,134.68,134.68,134.68,0.0,0.0
2016-12-11,134.37,134.37,134.37,0.0,0.0,134.78,134.78,134.78,0.0,0.0,134.11,134.11,134.11,0.0,0.0,134.71,134.71,134.71,0.0,0.0
2016-12-18,134.38,134.38,134.38,0.0,0.0,134.87,134.87,134.87,0.0,0.0,134.38,134.38,134.38,0.0,0.0,134.81,134.81,134.81,0.0,0.0
2016-12-25,134.72,134.72,134.72,0.0,0.0,134.72,134.72,134.72,0.0,0.0,133.69,133.69,133.69,0.0,0.0,133.99,133.99,133.99,0.0,0.0
2017-01-01,134.83,134.83,134.83,0.0,0.0,135.11,135.11,135.11,0.0,0.0,134.25,134.25,134.25,0.0,0.0,134.83,134.83,134.83,0.0,0.0
2017-01-08,133.33,133.33,133.33,0.0,0.0,133.49,133.49,133.49,0.0,0.0,133.12,133.12,133.12,0.0,0.0,133.42,133.42,133.42,0.0,0.0
2017-01-15,135.6,135.6,135.6,0.0,0.0,136.31,136.31,136.31,0.0,0.0,135.17,135.17,135.17,0.0,0.0,135.78,135.78,135.78,0.0,0.0
2017-01-22,136.0,136.0,136.0,0.0,0.0,136.01,136.01,136.01,0.0,0.0,134.91,134.91,134.91,0.0,0.0,135.24,135.24,135.24,0.0,0.0
2017-01-29,136.34,136.34,136.34,0.0,0.0,137.12,137.12,137.12,0.0,0.0,136.19,136.19,136.19,0.0,0.0,136.63,136.63,136.63,0.0,0.0
2017-02-05,138.29,138.29,138.29,0.0,0.0,138.53,138.53,138.53,0.0,0.0,137.91,137.91,137.91,0.0,0.0,138.26,138.26,138.26,0.0,0.0
2017-02-12,139.16,139.16,139.16,0.0,0.0,140.43,140.43,140.43,0.0,0.0,139.16,139.16,139.16,0.0,0.0,140.39,140.39,140.39,0.0,0.0
2017-02-19,141.61,141.61,141.61,0.0,0.0,142.37,142.37,142.37,0.0,0.0,141.35,141.35,141.35,0.0,0.0,142.28,142.28,142.28,0.0,0.0
2017-02-26,142.12,142.12,142.12,0.0,0.0,142.21,142.21,142.21,0.0,0.0,141.3,141.3,141.3,0.0,0.0,141.81,141.81,141.81,0.0,0.0
2017-03-05,141.51,141.51,141.51,0.0,0.0,141.67,141.67,141.67,0.0,0.0,141.14,141.14,141.14,0.0,0.0,141.56,141.56,141.56,0.0,0.0
2017-03-12,142.85,142.85,142.85,0.0,0.0,143.25,143.25,143.25,0.0,0.0,142.49,142.49,142.49,0.0,0.0,142.49,142.49,142.49,0.0,0.0
2017-03-19,141.21,141.21,141.21,0.0,0.0,141.21,141.21,141.21,0.0,0.0,140.37,140.37,140.37,0.0,0.0,140.82,140.82,140.82,0.0,0.0
2017-03-26,140.93,140.93,140.93,0.0,0.0,141.18,141.18,141.18,0.0,0.0,140.64,140.64,140.64,0.0,0.0,140.64,140.64,140.64,0.0,0.0
2017-04-02,140.52,140.52,140.52,0.0,0.0,141.14,141.14,141.14,0.0,0.0,140.5,140.5,140.5,0.0,0.0,140.8,140.8,140.8,0.0,0.0
2017-04-09,141.82,141.82,141.82,0.0,0.0,141.84,141.84,141.84,0.0,0.0,141.14,141.14,141.14,0.0,0.0,141.19,141.19,141.19,0.0,0.0
2017-04-16,141.89,141.89,141.89,0.0,0.0,142.0,142.0,142.0,0.0,0.0,141.59,141.59,141.59,0.0,0.0,141.59,141.59,141.59,0.0,0.0
2017-04-23,142.19,142.19,142.19,0.0,0.0,142.19,142.19,142.19,0.0,0.0,141.54,141.54,141.54,0.0,0.0,142.16,142.16,142.16,0.0,0.0
2017-04-30,141.77,141.77,141.77,0.0,0.0,141.94,141.94,141.94,0.0,0.0,141.46,141.46,141.46,0.0,0.0,141.94,141.94,141.94,0.0,0.0
2017-05-07,141.67,141.67,141.67,0.0,0.0,141.67,141.67,141.67,0.0,0.0,141.2,141.2,141.2,0.0,0.0,141.28,141.28,141.28,0.0,0.0
2017-05-14,141.35,141.35,141.35,0.0,0.0,142.28,142.28,142.28,0.0,0.0,141.25,141.25,141.25,0.0,0.0,142.01,142.01,142.01,0.0,0.0
2017-05-21,144.81,144.81,144.81,0.0,0.0,145.13,145.13,145.13,0.0,0.0,144.74,144.74,144.74,0.0,0.0,145.1,145.1,145.1,0.0,0.0
2017-05-28,146.9,146.9,146.9,0.0,0.0,147.09,147.09,147.09,0.0,0.0,146.34,146.34,146.34,0.0,0.0,146.98,146.98,146.98,0.0,0.0
2017-06-04,145.59,145.59,145.59,0.0,0.0,145.73,145.73,145.73,0.0,0.0,145.11,145.11,145.11,0.0,0.0,145.53,145.53,145.53,0.0,0.0
2017-06-11,145.14,145.14,145.14,0.0,0.0,145.14,145.14,145.14,0.0,0.0,143.32,143.32,143.32,0.0,0.0,144.59,144.59,144.59,0.0,0.0
2017-06-18,143.32,143.32,143.32,0.0,0.0,143.78,143.78,143.78,0.0,0.0,143.28,143.28,143.28,0.0,0.0,143.36,143.36,143.36,0.0,0.0
2017-06-25,141.03,141.03,141.03,0.0,0.0,141.45,141.45,141.45,0.0,0.0,140.97,140.97,140.97,0.0,0.0,141.02,141.02,141.02,0.0,0.0
2017-07-02,139.97,139.97,139.97,0.0,0.0,140.25,140.25,140.25,0.0,0.0,139.51,139.51,139.51,0.0,0.0,139.85,139.85,139.85,0.0,0.0
2017-07-09,139.66,139.66,139.66,0.0,0.0,140.53,140.53,140.53,0.0,0.0,139.66,139.66,139.66,0.0,0.0,140.29,140.29,140.29,0.0,0.0
2017-07-16,140.91,140.91,140.91,0.0,0.0,141.54,141.54,141.54,0.0,0.0,140.64,140.64,140.64,0.0,0.0,141.47,141.47,141.47,0.0,0.0
2017-07-23,143.01,143.01,143.01,0.0,0.0,143.26,143.26,143.26,0.0,0.0,140.25,140.25,140.25,0.0,0.0,142.0,142.0,142.0,0.0,0.0
2017-07-30,141.59,141.59,141.59,0.0,0.0,141.59,141.59,141.59,0.0,0.0,140.74,140.74,140.74,0.0,0.0,140.94,140.94,140.94,0.0,0.0
2017-08-06,141.0,141.0,141.0,0.0,0.0,141.66,141.66,141.66,0.0,0.0,140.97,140.97,140.97,0.0,0.0,141.12,141.12,141.12,0.0,0.0
2017-08-13,141.48,141.48,141.48,0.0,0.0,141.57,141.57,141.57,0.0,0.0,140.99,140.99,140.99,0.0,0.0,141.12,141.12,141.12,0.0,0.0
2017-08-20,139.95,139.95,139.95,0.0,0.0,140.44,140.44,140.44,0.0,0.0,139.88,139.88,139.88,0.0,0.0,139.88,139.88,139.88,0.0,0.0
2017-08-27,140.21,140.21,140.21,0.0,0.0,140.76,140.76,140.76,0.0,0.0,140.21,140.21,140.21,0.0,0.0,140.7,140.7,140.7,0.0,0.0
2017-09-03,141.41,141.41,141.41,0.0,0.0,141.41,141.41,141.41,0.0,0.0,140.47,140.47,140.47,0.0,0.0,140.83,140.83,140.83,0.0,0.0
2017-09-10,141.8,141.8,141.8,0.0,0.0,142.15,142.15,142.15,0.0,0.0,141.5,141.5,141.5,0.0,0.0,142.11,142.11,142.11,0.0,0.0
2017-09-17,139.23,139.23,139.23,0.0,0.0,139.58,139.58,139.58,0.0,0.0,138.88,138.88,138.88,0.0,0.0,138.96,138.96,138.96,0.0,0.0
2017-09-24,138.86,138.86,138.86,0.0,0.0,138.96,138.96,138.96,0.0,0.0,138.47,138.47,138.47,0.0,0.0,138.56,138.56,138.56,0.0,0.0
2017-10-01,139.02,139.02,139.02,0.0,0.0,139.02,139.02,139.02,0.0,0.0,138.08,138.08,138.08,0.0,0.0,138.3,138.3,138.3,0.0,0.0
2017-10-08,140.14,140.14,140.14,0.0,0.0,140.45,140.45,140.45,0.0,0.0,140.06,140.06,140.06,0.0,0.0,140.12,140.12,140.12,0.0,0.0
2017-10-15,138.58,138.58,138.58,0.0,0.0,138.58,138.58,138.58,0.0,0.0,138.1,138.1,138.1,0.0,0.0,138.52,138.52,138.52,0.0,0.0
2017-10-22,137.22,137.22,137.22,0.0,0.0,137.22,137.22,137.22,0.0,0.0,136.28,136.28,136.28,0.0,0.0,136.65,136.65,136.65,0.0,0.0
2017-10-29,136.41,136.41,136.41,0.0,0.0,136.9,136.9,136.9,0.0,0.0,136.34,136.34,136.34,0.0,0.0,136.39,136.39,136.39,0.0,0.0
2017-11-05,137.4,137.4,137.4,0.0,0.0,139.09,139.09,139.09,0.0,0.0,137.4,137.4,137.4,0.0,0.0,138.98,138.98,138.98,0.0,0.0
2017-11-12,140.41,140.41,140.41,0.0,0.0,140.96,140.96,140.96,0.0,0.0,140.03,140.03,140.03,0.0,0.0,140.46,140.46,140.46,0.0,0.0
2017-11-19,140.94,140.94,140.94,0.0,0.0,141.1,141.1,141.1,0.0,0.0,140.6,140.6,140.6,0.0,0.0,140.6,140.6,140.6,0.0,0.0
2017-11-26,143.61,143.61,143.61,0.0,0.0,144.44,144.44,144.44,0.0,0.0,142.34,142.34,142.34,0.0,0.0,144.35,144.35,144.35,0.0,0.0
2017-12-03,145.02,145.02,145.02,0.0,0.0,145.35,145.35,145.35,0.0,0.0,144.5,144.5,144.5,0.0,0.0,145.35,145.35,145.35,0.0,0.0
2017-12-10,145.09,145.09,145.09,0.0,0.0,145.98,145.98,145.98,0.0,0.0,145.09,145.09,145.09,0.0,0.0,145.7,145.7,145.7,0.0,0.0
2017-12-17,146.23,146.23,146.23,0.0,0.0,146.23,146.23,146.23,0.0,0.0,145.9,145.9,145.9,0.0,0.0,146.06,146.06,146.06,0.0,0.0
2017-12-24,146.15,146.15,146.15,0.0,0.0,146.82,146.82,146.82,0.0,0.0,146.04,146.04,146.04,0.0,0.0,146.04,146.04,146.04,0.0,0.0
2017-12-31,145.98,145.98,145.98,0.0,0.0,146.22,146.22,146.22,0.0,0.0,145.49,145.49,145.49,0.0,0.0,146.13,146.13,146.13,0.0,0.0
