Date,GEVO_stock_Open_average,GEVO_stock_Open_max,GEVO_stock_Open_min,GEVO_stock_Open_volatility,GEVO_stock_Open_change,GEVO_stock_High_average,GEVO_stock_High_max,GEVO_stock_High_min,GEVO_stock_High_volatility,GEVO_stock_High_change,GEVO_stock_Low_average,GEVO_stock_Low_max,GEVO_stock_Low_min,GEVO_stock_Low_volatility,GEVO_stock_Low_change,GEVO_stock_Close_average,GEVO_stock_Close_max,GEVO_stock_Close_min,GEVO_stock_Close_volatility,GEVO_stock_Close_change,GEVO_stock_Volume_average,GEVO_stock_Volume_max,GEVO_stock_Volume_min,GEVO_stock_Volume_volatility,GEVO_stock_Volume_change
2016-01-03,251.072,266.4,232.0,34.39999999999998,-12.960000000000008,258.88,276.0,236.0,40.0,-28.0,229.75199999999998,259.96,197.2,62.75999999999999,-42.400000000000006,239.32,266.6,212.0,54.60000000000002,-48.0,1333,1820,686,1134,1003
2016-01-10,181.6,200.0,164.0,36.0,-32.0,183.76,202.8,168.0,34.80000000000001,-34.80000000000001,159.344,172.2,152.0,20.19999999999999,-20.079999999999984,168.328,192.0,156.04,35.96000000000001,-35.96000000000001,1046,1520,709,811,-379
2016-01-17,151.5,160.0,140.0,20.0,0.0,165.5,200.0,144.0,56.0,40.0,138.45,153.76,116.0,37.75999999999999,13.759999999999991,154.59,184.04,140.0,44.03999999999999,44.03999999999999,1097,1671,673,998,790
2016-01-24,176.328,184.04,168.0,16.039999999999992,-4.039999999999992,183.92,192.0,176.0,16.0,4.0,168.008,172.0,164.0,8.0,4.0,175.12800000000001,190.0,166.4,23.599999999999994,14.0,504,642,377,265,123
2016-01-31,170.24,180.0,160.0,20.0,0.0,174.872,180.4,167.96,12.439999999999998,2.8000000000000114,156.272,164.0,152.0,12.0,-6.639999999999986,164.656,170.0,156.04,13.960000000000008,-3.9199999999999875,607,835,354,481,26
2016-02-07,145.856,164.08,136.0,28.080000000000013,-28.080000000000013,150.392,164.08,143.92,20.160000000000025,-16.080000000000013,138.64,145.2,132.0,13.199999999999989,-13.199999999999989,140.488,145.2,132.8,12.399999999999977,-5.199999999999989,609,742,429,313,-313
2016-02-14,159.0,168.0,152.0,16.0,0.0,165.5,170.0,160.0,10.0,-10.0,148.86,152.44,144.0,8.439999999999998,-3.0,159.31,166.28,146.96,19.319999999999993,-19.319999999999993,849,1779,293,1486,-1091
2016-02-21,125.0905,155.2,0.38299999999999995,154.81699999999998,-146.577,129.7905,160.0,0.38299999999999995,159.617,-159.617,119.86383333333333,148.0,0.38299999999999995,147.617,-146.577,126.74383333333334,156.0,0.38299999999999995,155.617,-152.857,277,560,0,560,-294
2016-02-28,162.07999999999998,176.0,152.0,24.0,15.199999999999989,168.816,176.0,156.08,19.919999999999987,16.0,154.44,160.16,148.0,12.159999999999997,12.159999999999997,162.04,168.04,152.08,15.95999999999998,15.95999999999998,854,1480,501,979,419
2016-03-06,168.008,184.0,154.0,30.0,-20.0,171.68,184.0,160.0,24.0,-20.360000000000014,152.488,168.4,140.04,28.360000000000014,-20.400000000000006,159.848,179.44,151.8,27.639999999999986,-27.639999999999986,1352,1939,860,1079,95
2016-03-13,151.6,156.0,144.0,12.0,0.0,155.2,164.0,148.0,16.0,8.0,143.208,148.04,136.0,12.039999999999992,0.03999999999999204,148.944,154.0,141.28,12.719999999999999,1.6800000000000068,1074,2457,303,2154,1941
2016-03-20,166.09,192.0,150.8,41.19999999999999,18.439999999999998,193.5,218.8,160.0,58.80000000000001,43.19999999999999,152.8,164.0,144.4,19.599999999999994,7.599999999999994,177.17000000000002,204.0,148.68,55.31999999999999,35.31999999999999,2761,5217,702,4515,1449
2016-03-27,136.68,224.0,104.0,120.0,-116.0,140.4,228.0,110.0,118.0,-118.0,113.688,168.4,92.04,76.36,-68.4,121.62400000000001,184.0,100.04,83.96,-83.96,7402,14359,2248,12111,-5415
2016-04-03,95.92,102.0,92.0,10.0,-8.0,100.712,104.0,95.6,8.400000000000006,0.0,90.08800000000001,92.4,88.0,4.400000000000006,2.0400000000000063,96.152,104.0,89.2,14.799999999999997,8.400000000000006,2212,3304,1267,2037,-1245
2016-04-10,110.0,120.0,104.0,16.0,2.0,113.2,121.72,106.28,15.439999999999998,1.7199999999999989,101.4,106.04,96.92,9.120000000000005,4.679999999999993,106.456,116.0,102.0,14.0,0.04000000000000625,3254,7178,1524,5654,-466
2016-04-17,108.8,118.0,104.0,14.0,2.0,113.27199999999999,119.52,107.88,11.64,2.0799999999999983,102.84,105.6,100.0,5.599999999999994,5.599999999999994,107.56,113.6,102.6,11.0,5.400000000000006,3153,7806,604,7202,1696
2016-04-24,109.32,111.6,104.0,7.599999999999994,-7.599999999999994,110.52,112.0,107.2,4.799999999999997,-4.799999999999997,100.49600000000001,102.04,100.0,2.0400000000000063,-2.0400000000000063,104.152,105.96,102.04,3.9199999999999875,-2.559999999999988,2858,3745,1944,1801,126
2016-05-01,105.176,107.48,103.6,3.8800000000000097,-0.4000000000000057,114.856,139.04,107.52,31.519999999999996,29.439999999999998,100.488,104.0,98.04,5.959999999999994,-2.0,108.904,128.0,100.0,28.0,23.439999999999998,6307,21069,1944,19125,18043
2016-05-08,135.328,147.6,120.0,27.599999999999994,4.0800000000000125,149.088,175.44,124.0,51.44,11.439999999999998,120.896,144.0,108.0,36.0,19.519999999999996,131.88,156.0,117.4,38.599999999999994,18.0,19651,47310,4428,42882,21509
2016-05-15,131.92,149.2,112.0,37.19999999999999,-23.599999999999994,140.816,154.08,126.0,28.080000000000013,-16.0,114.04,120.0,105.2,14.799999999999997,4.0,124.08,134.8,112.48,22.320000000000007,4.0800000000000125,15010,23040,5232,17808,-16156
2016-05-22,136.0,144.4,122.0,22.400000000000006,18.0,144.536,152.0,137.6,14.400000000000006,10.680000000000007,130.0,136.0,122.0,14.0,12.0,139.048,144.4,135.96,8.439999999999998,4.9199999999999875,8816,17062,4568,12494,2722
2016-05-29,139.6,149.0,132.0,17.0,-17.0,143.28,152.0,137.6,14.400000000000006,-14.400000000000006,130.89,133.44,128.0,5.439999999999998,-4.159999999999997,135.55,140.0,129.6,10.400000000000006,-3.5999999999999943,6512,12031,4016,8015,-7755
2016-06-05,259.264,458.0,136.0,322.0,46.0,305.76,544.0,162.04,381.96000000000004,31.920000000000016,225.016,368.0,132.04,235.96,39.96000000000001,247.92,383.88,160.4,223.48,13.599999999999994,123251,314954,19401,295553,61292
2016-06-12,216.2,256.0,176.0,80.0,80.0,235.56,266.8,212.0,54.80000000000001,44.80000000000001,201.376,238.0,174.08,63.91999999999999,63.91999999999999,213.752,239.6,189.8,49.79999999999998,45.75999999999999,61444,94989,35549,59440,-38160
2016-06-19,223.528,246.8,200.84,45.96000000000001,-36.80000000000001,238.952,248.0,224.0,24.0,-0.4399999999999977,206.968,220.0,196.0,24.0,-18.0,226.952,244.0,202.2,41.80000000000001,8.240000000000009,27040,36226,18376,17850,8855
2016-06-26,246.312,256.8,237.04,19.76000000000002,-10.080000000000013,252.352,258.0,244.0,14.0,-8.159999999999968,230.504,240.44,224.44,16.0,1.0800000000000125,246.216,255.6,236.0,19.599999999999994,-7.599999999999994,21371,38186,12875,25311,-21221
2016-07-03,226.7,244.0,212.0,32.0,-32.0,233.76,244.0,227.52,16.47999999999999,-13.280000000000001,215.56,228.0,204.0,24.0,-17.960000000000008,220.59,229.2,211.16,18.039999999999992,-13.199999999999989,14160,20122,10959,9163,2983
2016-07-10,223.76,234.4,216.0,18.400000000000006,-2.0,230.28,240.0,221.52,18.47999999999999,-9.560000000000002,216.864,224.0,210.6,13.400000000000006,2.280000000000001,223.89600000000002,228.0,217.96,10.039999999999992,-8.0,11942,19777,8560,11217,-11114
2016-07-17,215.584,222.0,205.96,16.039999999999992,-14.039999999999992,220.704,231.2,208.0,23.19999999999999,-23.19999999999999,206.8,220.0,181.0,39.0,-39.0,212.96800000000002,222.0,202.52,19.47999999999999,-19.47999999999999,9132,10729,5913,4816,-103
2016-07-24,213.664,220.2,196.0,24.19999999999999,16.120000000000005,223.04,232.0,216.0,16.0,-16.0,204.984,216.0,192.04,23.960000000000008,8.360000000000014,214.304,219.6,210.2,9.400000000000006,-6.719999999999999,10142,26996,5218,21778,-21778
2016-07-31,242.8,284.0,216.0,68.0,64.0,263.92,315.6,220.0,95.60000000000002,76.0,232.68800000000002,272.0,208.0,64.0,64.0,247.064,278.96,208.0,70.95999999999998,70.95999999999998,31446,79810,4885,74925,14392
2016-08-07,256.04,319.36,212.0,107.36000000000001,-81.19999999999999,270.32,323.2,230.4,92.79999999999998,-92.79999999999998,240.888,292.0,202.0,90.0,-77.56,252.904,320.0,202.0,118.0,-102.56,31019,49870,10776,39094,-21155
2016-08-14,216.88,220.0,212.0,8.0,0.5600000000000023,222.38400000000001,224.0,220.0,4.0,-3.960000000000008,211.128,213.2,210.0,3.1999999999999886,0.0,215.112,221.96,211.2,10.76000000000002,-4.0,7084,9773,4606,5167,-3833
2016-08-21,212.696,218.0,208.0,10.0,-10.0,212.84,218.0,208.0,10.0,-10.0,204.856,208.04,200.0,8.039999999999992,-5.800000000000011,207.96,210.92,204.0,6.9199999999999875,-6.519999999999982,4263,5449,2746,2703,-1135
2016-08-28,224.872,234.4,210.0,24.400000000000006,14.0,236.87199999999999,241.6,231.76,9.840000000000003,5.599999999999994,217.44,224.2,208.0,16.19999999999999,15.0,230.01600000000002,236.0,226.08,9.919999999999987,-8.0,12920,23724,4284,19440,-5091
2016-09-04,234.1,288.44,204.0,84.44,-27.960000000000008,245.67,319.32,204.16,115.16,-39.03999999999999,220.73000000000002,268.92,188.4,80.52000000000001,-39.599999999999994,227.82,280.0,196.88,83.12,-38.31999999999999,66032,110744,10161,100583,27044
2016-09-11,193.616,200.0,184.0,16.0,-16.0,195.032,200.0,186.0,14.0,-14.0,184.176,189.48,176.8,12.679999999999978,-7.199999999999989,188.56799999999998,196.6,182.16,14.439999999999998,-5.439999999999998,18835,27041,11222,15819,-6994
2016-09-18,191.792,197.6,182.0,15.599999999999994,12.0,195.888,199.96,185.0,14.960000000000008,13.0,184.632,190.0,172.44,17.560000000000002,17.560000000000002,192.208,197.56,184.4,13.159999999999997,5.8799999999999955,23545,40720,13220,27500,-2522
2016-09-25,194.408,196.72,192.0,4.719999999999999,1.3199999999999932,199.696,208.0,195.8,12.199999999999989,2.119999999999976,189.632,191.4,187.0,4.400000000000006,-0.5600000000000023,193.4,194.8,192.24,2.5600000000000023,-2.0,17274,30892,10181,20711,-7887
2016-10-02,190.08,192.4,188.0,4.400000000000006,4.400000000000006,194.712,197.2,191.2,6.0,-0.03999999999999204,185.64,188.0,182.2,5.800000000000011,-3.0,190.536,192.64,187.6,5.039999999999992,-5.039999999999992,18413,28131,12358,15773,-1598
2016-10-09,178.336,191.16,163.72,27.439999999999998,-20.24000000000001,180.248,193.8,164.0,29.80000000000001,-23.52000000000001,158.24,172.4,144.16,28.24000000000001,1.2800000000000011,171.44,183.2,157.64,25.560000000000002,-25.560000000000002,20362,28140,11705,16435,-8572
2016-10-16,165.04,180.0,158.8,21.19999999999999,1.1999999999999886,174.872,188.0,164.0,24.0,7.560000000000002,159.35999999999999,168.0,152.0,16.0,3.0,167.992,176.0,161.04,14.960000000000008,7.52000000000001,12647,32041,6198,25843,2425
2016-10-23,167.416,177.68,160.0,17.680000000000007,-8.0,171.904,179.8,165.92,13.880000000000024,-9.800000000000011,159.936,166.8,156.4,10.400000000000006,-8.76000000000002,163.488,170.8,159.44,11.360000000000014,-11.360000000000014,7389,10779,3665,7114,3257
2016-10-30,149.104,163.0,128.52,34.47999999999999,-34.47999999999999,154.52,163.0,144.0,19.0,-13.0,138.304,152.0,124.4,27.599999999999994,-23.47999999999999,145.176,154.12,138.6,15.52000000000001,-11.0,10071,13006,7651,5355,4991
2016-11-06,149.472,160.2,132.0,28.19999999999999,1.039999999999992,155.968,163.0,145.96,17.039999999999992,3.8400000000000034,141.648,151.0,128.08,22.919999999999987,7.0,148.784,158.4,140.52,17.879999999999995,8.639999999999986,9562,16985,6292,10693,298
2016-11-13,145.936,176.0,134.0,42.0,-39.0,149.624,179.96,137.0,42.96000000000001,-42.96000000000001,134.496,152.0,120.04,31.959999999999994,-31.959999999999994,138.296,155.52,124.0,31.52000000000001,-31.52000000000001,18221,31586,6577,25009,-13962
