Date,CIA_stock_Open_average,CIA_stock_Open_max,CIA_stock_Open_min,CIA_stock_Open_volatility,CIA_stock_Open_change,CIA_stock_High_average,CIA_stock_High_max,CIA_stock_High_min,CIA_stock_High_volatility,CIA_stock_High_change,CIA_stock_Low_average,CIA_stock_Low_max,CIA_stock_Low_min,CIA_stock_Low_volatility,CIA_stock_Low_change,CIA_stock_Close_average,CIA_stock_Close_max,CIA_stock_Close_min,CIA_stock_Close_volatility,CIA_stock_Close_change,CIA_stock_Volume_average,CIA_stock_Volume_max,CIA_stock_Volume_min,CIA_stock_Volume_volatility,CIA_stock_Volume_change
2016-01-03,6.986000000000001,7.4,6.7,0.7000000000000002,-0.7000000000000002,7.094,7.4,6.79,0.6100000000000003,-0.6100000000000003,6.772,6.98,6.54,0.4400000000000004,-0.4400000000000004,6.826,7.04,6.63,0.41000000000000014,-0.3700000000000001,101074,147299,64988,82311,-40694
2016-01-10,6.688,7.0,6.39,0.6100000000000003,-0.3700000000000001,6.846,7.05,6.71,0.33999999999999986,-0.22999999999999954,6.5120000000000005,6.62,6.39,0.23000000000000043,-0.23000000000000043,6.61,6.88,6.45,0.4299999999999997,-0.4299999999999997,98303,162763,61863,100900,96255
2016-01-17,6.6,6.78,6.37,0.41000000000000014,0.25,6.8525,6.99,6.65,0.33999999999999986,0.33999999999999986,6.5,6.69,6.31,0.3800000000000008,0.3100000000000005,6.6975,6.96,6.42,0.54,0.54,87882,135254,54404,80850,17523
2016-01-24,6.698,6.86,6.33,0.5300000000000002,-0.5300000000000002,6.876,6.99,6.62,0.3700000000000001,-0.3700000000000001,6.51,6.71,6.29,0.41999999999999993,-0.41999999999999993,6.588,6.75,6.32,0.4299999999999997,-0.2699999999999996,121049,246241,60948,185293,146728
2016-01-31,6.378,6.5,6.29,0.20999999999999996,-0.09999999999999964,6.534,6.62,6.4,0.21999999999999975,0.020000000000000462,6.292,6.4,6.23,0.16999999999999993,-0.13000000000000078,6.364,6.42,6.27,0.15000000000000036,0.0,71656,141083,45833,95250,81637
2016-02-07,6.228,6.33,6.1,0.23000000000000043,-0.04999999999999982,6.432,6.6,6.34,0.2599999999999998,0.22999999999999954,6.158,6.23,6.1,0.13000000000000078,0.11000000000000032,6.28,6.51,6.16,0.34999999999999964,0.34999999999999964,93710,248209,34894,213315,-184236
2016-02-14,7.0,7.46,6.6,0.8600000000000003,0.4900000000000002,7.295,7.5,6.87,0.6299999999999999,0.4399999999999995,6.875,7.06,6.6,0.45999999999999996,0.45999999999999996,7.1475,7.48,6.84,0.6400000000000006,0.33000000000000007,83359,134917,56823,78094,0
2016-02-21,7.038,7.17,6.89,0.28000000000000025,0.03000000000000025,7.274,7.38,7.09,0.29000000000000004,-0.08999999999999986,6.908,7.1,6.78,0.3199999999999994,-0.0699999999999994,7.11,7.25,6.94,0.3099999999999996,0.019999999999999574,81855,95681,70227,25454,663
2016-02-28,7.216,7.4,7.1,0.3000000000000007,0.1900000000000004,7.5360000000000005,7.65,7.44,0.20999999999999996,-0.08000000000000007,7.132,7.21,7.01,0.20000000000000018,0.16999999999999993,7.256,7.53,7.02,0.5100000000000007,0.21000000000000085,89922,188607,46466,142141,-137403
2016-03-06,7.404,7.62,7.19,0.4299999999999997,0.3799999999999999,7.662,7.96,7.51,0.4500000000000002,0.4500000000000002,7.3340000000000005,7.58,7.19,0.3899999999999997,0.3799999999999999,7.532,7.82,7.28,0.54,0.3600000000000003,75937,140718,41899,98819,98819
2016-03-13,7.17,7.74,6.83,0.9100000000000001,-0.6000000000000005,7.426,7.85,7.04,0.8099999999999996,-0.3799999999999999,6.9559999999999995,7.27,6.7,0.5699999999999994,-0.2999999999999998,7.076,7.27,6.98,0.28999999999999915,-0.2699999999999996,74398,178629,37932,140697,138441
2016-03-20,6.8625,6.93,6.71,0.21999999999999975,-0.17999999999999972,7.0225,7.23,6.8,0.4300000000000006,-0.4300000000000006,6.785,6.89,6.62,0.2699999999999996,-0.2699999999999996,6.8225,6.95,6.68,0.27000000000000046,-0.27000000000000046,49669,60447,32391,28056,-14737
2016-03-27,6.984,7.33,6.41,0.9199999999999999,0.8099999999999996,7.4,7.65,6.9,0.75,0.75,6.926,7.25,6.4,0.8499999999999996,0.6799999999999997,7.252,7.61,6.7,0.9100000000000001,0.9100000000000001,57469,75708,30617,45091,22572
2016-04-03,7.36,7.58,7.18,0.40000000000000036,-0.3600000000000003,7.58,7.71,7.3,0.41000000000000014,-0.21999999999999975,7.154,7.25,7.06,0.1900000000000004,-0.13000000000000078,7.304,7.65,7.15,0.5,-0.14999999999999947,51859,73222,32049,41173,-11882
2016-04-10,7.642,8.21,7.23,0.9800000000000004,0.5099999999999998,8.112,8.5,7.57,0.9299999999999997,0.4399999999999995,7.5200000000000005,7.74,7.23,0.5099999999999998,0.5099999999999998,7.83,8.34,7.45,0.8899999999999997,0.45999999999999996,79700,155719,36724,118995,3301
2016-04-17,7.934,8.2,7.73,0.46999999999999886,-0.17999999999999972,8.198,8.39,7.93,0.46000000000000085,-0.45000000000000107,7.798,8.06,7.62,0.4400000000000004,-0.1299999999999999,7.976,8.35,7.75,0.5999999999999996,-0.5999999999999996,60882,85037,37868,47169,-33600
2016-04-24,7.906,8.14,7.7,0.4400000000000004,0.16000000000000014,8.278,8.48,7.89,0.5900000000000007,0.35000000000000053,7.835999999999999,8.03,7.52,0.5099999999999998,0.28000000000000025,8.17,8.41,7.86,0.5499999999999998,0.29000000000000004,69300,86872,50756,36116,36116
2016-05-01,7.83,8.01,7.56,0.4500000000000002,-0.4500000000000002,8.066,8.55,7.65,0.9000000000000004,-0.9000000000000004,7.714,8.01,7.48,0.5299999999999994,-0.5299999999999994,7.782,8.1,7.55,0.5499999999999998,-0.5499999999999998,63827,96649,32379,64270,-38432
2016-05-08,7.514,7.62,7.43,0.1900000000000004,-0.010000000000000675,7.708,7.76,7.56,0.20000000000000018,-0.17000000000000082,7.386,7.55,7.14,0.41000000000000014,-0.3000000000000007,7.4959999999999996,7.63,7.22,0.41000000000000014,-0.3100000000000005,64439,108792,37324,71468,17397
2016-05-15,7.158,7.39,7.02,0.3700000000000001,0.009999999999999787,7.506,7.7,7.36,0.33999999999999986,-0.20000000000000018,7.052,7.11,7.0,0.11000000000000032,-0.03000000000000025,7.278,7.52,7.07,0.4499999999999993,-0.11999999999999922,63378,85908,41279,44629,-3738
2016-05-22,7.496,7.74,7.12,0.6200000000000001,0.35999999999999943,7.784,7.95,7.38,0.5700000000000003,0.40000000000000036,7.386,7.64,7.09,0.5499999999999998,0.41000000000000014,7.614,7.8,7.11,0.6899999999999995,0.6599999999999993,48390,66836,28907,37929,-302
2016-05-29,7.8100000000000005,8.32,7.58,0.7400000000000002,0.03000000000000025,8.21,8.51,7.82,0.6899999999999995,-0.6899999999999995,7.5975,7.73,7.52,0.21000000000000085,-0.03000000000000025,7.8575,7.98,7.71,0.27000000000000046,-0.1900000000000004,80600,174595,45443,129152,-128570
2016-06-05,7.786,8.0,7.57,0.4299999999999997,-0.1299999999999999,8.006,8.22,7.66,0.5600000000000005,-0.5399999999999991,7.67,7.79,7.45,0.33999999999999986,-0.25,7.864,8.18,7.58,0.5999999999999996,-0.5999999999999996,61590,78006,39691,38315,-4187
2016-06-12,7.864,8.05,7.64,0.41000000000000103,0.29000000000000004,8.154,8.49,7.98,0.5099999999999998,-0.33999999999999986,7.748,7.9,7.46,0.4400000000000004,0.4400000000000004,8.008,8.12,7.88,0.23999999999999932,0.10999999999999943,136990,343397,38918,304479,165747
2016-06-19,7.902,8.07,7.5,0.5700000000000003,-0.5700000000000003,8.16,8.62,7.9,0.7199999999999989,-0.7199999999999989,7.742,8.07,7.3,0.7700000000000005,-0.7700000000000005,7.956,8.22,7.74,0.4800000000000004,-0.3800000000000008,105364,231748,47051,184697,100377
2016-06-26,7.536,7.67,7.38,0.29000000000000004,-0.009999999999999787,7.696,7.81,7.52,0.29000000000000004,-0.23000000000000043,7.386,7.46,7.32,0.13999999999999968,-0.08999999999999986,7.532,7.63,7.35,0.28000000000000025,-0.14000000000000057,97823,117998,83203,34795,-34561
2016-07-03,7.4399999999999995,7.62,7.33,0.29000000000000004,0.04999999999999982,7.6725,7.74,7.63,0.11000000000000032,-0.08999999999999986,7.325,7.43,7.2,0.22999999999999954,0.22999999999999954,7.5375,7.63,7.41,0.21999999999999975,0.07000000000000028,111302,189413,48034,141379,-77761
2016-07-10,7.994,8.3,7.54,0.7600000000000007,0.7600000000000007,8.278,8.38,8.05,0.33000000000000007,0.25,7.9159999999999995,8.17,7.52,0.6500000000000004,0.4900000000000002,8.188,8.28,8.03,0.25,0.23000000000000043,72356,119252,43095,76157,-47234
2016-07-17,8.472,8.7,8.17,0.5299999999999994,0.5299999999999994,8.958,9.21,8.76,0.45000000000000107,0.370000000000001,8.43,8.66,8.17,0.4900000000000002,0.4900000000000002,8.796,9.15,8.54,0.6100000000000012,0.45000000000000107,100447,166103,39818,126285,-40085
2016-07-24,8.876,9.09,8.63,0.4599999999999991,-0.2599999999999998,9.038,9.27,8.67,0.5999999999999996,-0.5999999999999996,8.708,8.99,8.3,0.6899999999999995,-0.629999999999999,8.852,9.18,8.35,0.8300000000000001,-0.8300000000000001,60296,80832,40167,40665,-11648
2016-07-31,8.576,8.73,8.18,0.5500000000000007,0.5500000000000007,8.895999999999999,9.18,8.73,0.4499999999999993,0.4499999999999993,8.52,8.73,8.17,0.5600000000000005,0.5600000000000005,8.842,9.18,8.64,0.5399999999999991,0.5399999999999991,71406,104078,52647,51431,37889
2016-08-07,9.394,9.7,9.0,0.6999999999999993,0.2699999999999996,9.772,9.92,9.55,0.3699999999999992,-0.2900000000000009,9.16,9.51,9.0,0.5099999999999998,0.11999999999999922,9.644,9.83,9.53,0.3000000000000007,-0.16000000000000014,121300,209992,85682,124310,-124310
2016-08-14,9.474,9.67,9.32,0.34999999999999964,0.08000000000000007,9.736,9.9,9.51,0.39000000000000057,-0.2699999999999996,9.378,9.62,9.3,0.3199999999999985,-0.019999999999999574,9.602,9.8,9.42,0.3800000000000008,-0.22000000000000064,72154,96962,31821,65141,-9248
2016-08-21,9.578,9.76,9.37,0.39000000000000057,0.2699999999999996,9.846,10.0,9.7,0.3000000000000007,0.3000000000000007,9.52,9.73,9.3,0.4299999999999997,0.4299999999999997,9.73,9.95,9.38,0.5699999999999985,0.5699999999999985,88220,124757,55123,69634,13516
2016-08-28,10.316,10.64,9.89,0.75,0.2400000000000002,10.706,10.99,10.29,0.7000000000000011,-0.11000000000000121,10.138,10.4,9.86,0.5400000000000009,-0.030000000000001137,10.488,10.92,9.93,0.9900000000000002,-0.3800000000000008,149027,242087,80995,161092,-13814
2016-09-04,9.8525,9.95,9.76,0.1899999999999995,0.07000000000000028,9.99,10.09,9.83,0.2599999999999998,-0.1899999999999995,9.65,9.78,9.39,0.3899999999999988,-0.33999999999999986,9.825,9.99,9.42,0.5700000000000003,-0.5700000000000003,82346,102675,67097,35578,11132
2016-09-11,9.206,9.58,8.91,0.6699999999999999,0.0,9.574,9.87,9.22,0.6499999999999986,0.08999999999999986,8.948,9.2,8.79,0.41000000000000014,0.41000000000000014,9.352,9.78,9.01,0.7699999999999996,0.019999999999999574,114837,207035,65510,141525,86486
2016-09-18,9.808,10.02,9.64,0.379999999999999,0.28999999999999915,10.096,10.39,9.8,0.5899999999999999,0.4399999999999995,9.588,9.85,9.3,0.5499999999999989,0.28999999999999915,9.966,10.31,9.54,0.7700000000000014,0.41999999999999993,108093,159383,59869,99514,41162
2016-09-25,10.046,10.57,9.42,1.1500000000000004,-0.6099999999999994,10.354,10.74,9.6,1.1400000000000006,-0.5899999999999999,9.734,10.25,9.29,0.9600000000000009,-0.6500000000000004,10.002,10.71,9.36,1.3500000000000014,-0.7599999999999998,124725,185201,63586,121615,121615
2016-10-02,8.868,9.23,8.55,0.6799999999999997,-0.6600000000000001,8.97,9.44,8.65,0.7899999999999991,-0.7899999999999991,8.581999999999999,9.03,8.34,0.6899999999999995,-0.6899999999999995,8.684,9.29,8.43,0.8599999999999994,-0.8599999999999994,160872,221014,66867,154147,-15723
2016-10-09,8.504,8.63,8.42,0.21000000000000085,0.120000000000001,8.658,8.75,8.5,0.25,0.15000000000000036,8.372,8.51,8.3,0.20999999999999908,0.20999999999999908,8.538,8.73,8.37,0.3600000000000012,0.2900000000000009,101951,144677,66571,78106,-78106
2016-10-16,8.786,9.03,8.18,0.8499999999999996,-0.5700000000000003,8.91,9.16,8.32,0.8399999999999999,-0.7300000000000004,8.516,8.85,7.82,1.0299999999999994,-0.8900000000000006,8.682,9.02,8.06,0.9599999999999991,-0.9199999999999999,260797,453949,42687,411262,359860
2016-10-23,7.924,8.15,7.72,0.4300000000000006,-0.4300000000000006,8.056000000000001,8.2,7.98,0.21999999999999886,-0.21999999999999886,7.7780000000000005,7.87,7.63,0.2400000000000002,-0.2400000000000002,7.86,8.01,7.71,0.2999999999999998,-0.20999999999999996,118051,200112,67927,132185,-71497
2016-10-30,7.706,7.83,7.49,0.33999999999999986,0.040000000000000036,7.9479999999999995,8.12,7.77,0.34999999999999964,-0.11999999999999922,7.569999999999999,7.8,7.35,0.4500000000000002,0.03000000000000025,7.75,7.88,7.51,0.3700000000000001,0.09999999999999964,161658,302652,115030,187622,-9511
2016-11-06,8.516,9.28,8.05,1.2299999999999986,1.2299999999999986,8.996,9.85,8.36,1.4900000000000002,1.3499999999999996,8.334,9.13,7.87,1.2600000000000007,1.1500000000000004,8.812,9.5,8.01,1.4900000000000002,1.0700000000000003,250794,382272,112676,269596,161139
2016-11-13,9.5,9.61,9.39,0.21999999999999886,-0.17999999999999972,9.67,9.8,9.5,0.3000000000000007,-0.3000000000000007,9.306000000000001,9.39,9.13,0.2599999999999998,-0.23999999999999844,9.534,9.69,9.38,0.3099999999999987,-0.20999999999999908,206898,314434,133190,181244,-18919
2016-11-20,9.6625,9.75,9.47,0.27999999999999936,0.22999999999999865,9.8175,9.83,9.8,0.02999999999999936,0.0,9.5275,9.58,9.41,0.16999999999999993,0.15000000000000036,9.7825,9.82,9.74,0.08000000000000007,0.019999999999999574,134621,207912,84691,123221,-123221
2016-11-27,9.446,9.78,9.22,0.5599999999999987,-0.5499999999999989,9.598,9.91,9.33,0.5800000000000001,-0.5800000000000001,9.246,9.5,9.03,0.47000000000000064,-0.47000000000000064,9.366,9.53,9.22,0.3099999999999987,-0.2400000000000002,126243,150359,85220,65139,-43035
2016-12-04,9.854000000000001,10.31,9.39,0.9199999999999999,0.9199999999999999,10.216,10.6,9.86,0.7400000000000002,0.6900000000000013,9.778,10.11,9.27,0.8399999999999999,0.8399999999999999,10.145999999999999,10.54,9.83,0.7099999999999991,0.6799999999999997,484489,1373438,163943,1209495,-171269
2016-12-11,10.511999999999999,10.79,10.37,0.41999999999999993,0.33999999999999986,10.77,10.88,10.63,0.25,-0.010000000000001563,10.392,10.59,10.26,0.33000000000000007,0.2599999999999998,10.618,10.77,10.43,0.33999999999999986,0.1999999999999993,200418,327217,133016,194201,168860
2016-12-18,10.815999999999999,11.68,10.2,1.4800000000000004,-0.5100000000000016,11.172,11.93,10.3,1.629999999999999,-1.4899999999999984,10.48,10.96,9.86,1.1000000000000014,-0.8200000000000003,10.794,11.69,10.26,1.4299999999999997,-1.4299999999999997,171470,272595,106278,166317,-159806
2016-12-25,10.2775,10.48,10.14,0.33999999999999986,-0.10999999999999943,10.3825,10.67,10.14,0.5299999999999994,-0.5299999999999994,10.0225,10.22,9.74,0.4800000000000004,-0.4800000000000004,10.115,10.41,9.82,0.5899999999999999,-0.5899999999999999,111916,194876,58374,136502,66764
2017-01-01,10.15,10.4,9.85,0.5500000000000007,0.3000000000000007,10.3375,10.47,10.12,0.3500000000000014,0.21000000000000085,10.025,10.2,9.76,0.4399999999999995,0.33000000000000007,10.195,10.39,10.05,0.33999999999999986,0.16999999999999993,102196,137144,85797,51347,-49511
2017-01-08,10.24,10.35,10.1,0.25,0.15000000000000036,10.416,10.51,10.34,0.16999999999999993,0.02999999999999936,10.116,10.25,9.88,0.3699999999999992,0.34999999999999964,10.294,10.41,10.2,0.21000000000000085,0.15999999999999837,85518,184650,53129,131521,-121629
2017-01-15,10.27,10.5,9.95,0.5500000000000007,-0.33000000000000007,10.504999999999999,10.86,10.24,0.6199999999999992,-0.6199999999999992,10.115,10.32,9.95,0.370000000000001,-0.25,10.2475,10.53,10.01,0.5199999999999996,-0.4599999999999991,102070,220962,59137,161825,-152125
2017-01-22,9.608,9.96,9.35,0.6100000000000012,-0.5,9.777999999999999,10.29,9.54,0.75,-0.75,9.392,9.58,9.28,0.3000000000000007,-0.10000000000000142,9.51,9.6,9.44,0.16000000000000014,0.0600000000000005,84346,191972,46068,145904,-145904
2017-01-29,9.118,9.34,8.9,0.4399999999999995,-0.4299999999999997,9.306,9.49,9.03,0.46000000000000085,-0.40000000000000036,8.978,9.23,8.75,0.4800000000000004,-0.2400000000000002,9.088,9.4,8.79,0.6100000000000012,-0.40000000000000036,109128,137863,69866,67997,-39952
2017-02-05,9.058,9.15,8.95,0.20000000000000107,0.20000000000000107,9.252,9.43,9.16,0.2699999999999996,0.09999999999999964,8.974,9.04,8.9,0.1399999999999988,0.02999999999999936,9.108,9.23,8.99,0.2400000000000002,0.19000000000000128,68936,96934,45826,51108,16936
2017-02-12,9.076,9.15,9.0,0.15000000000000036,-0.14000000000000057,9.194,9.39,9.01,0.3800000000000008,-0.3200000000000003,8.948,9.14,8.77,0.370000000000001,-0.370000000000001,9.032,9.23,8.86,0.370000000000001,-0.370000000000001,88985,134204,48544,85660,24896
2017-02-19,9.0275,9.31,8.8,0.5099999999999998,0.3200000000000003,9.515,10.17,9.13,1.0399999999999991,1.0399999999999991,8.9525,9.16,8.8,0.35999999999999943,0.3200000000000003,9.2425,9.35,9.01,0.33999999999999986,0.33999999999999986,83489,127767,50955,76812,27965
2017-02-26,9.186,9.44,8.81,0.629999999999999,-0.47999999999999865,9.386,9.87,9.06,0.8099999999999987,-0.8099999999999987,8.991999999999999,9.29,8.6,0.6899999999999995,-0.6899999999999995,9.144,9.53,8.87,0.6600000000000001,-0.5399999999999991,119638,158791,78450,80341,2797
2017-03-05,8.484,8.94,8.07,0.8699999999999992,-0.8699999999999992,8.568,9.04,8.07,0.9699999999999989,-0.9699999999999989,7.91,8.74,7.12,1.62,-1.3399999999999999,8.184,8.77,7.54,1.2299999999999995,-1.2299999999999995,601502,2141411,132402,2009009,145762
