Date,Vanguard Intermediate-Term Corporate BondEtf_Open_average,Vanguard Intermediate-Term Corporate BondEtf_Open_max,Vanguard Intermediate-Term Corporate BondEtf_Open_min,Vanguard Intermediate-Term Corporate BondEtf_Open_volatility,Vanguard Intermediate-Term Corporate BondEtf_Open_change,Vanguard Intermediate-Term Corporate BondEtf_High_average,Vanguard Intermediate-Term Corporate BondEtf_High_max,Vanguard Intermediate-Term Corporate BondEtf_High_min,Vanguard Intermediate-Term Corporate BondEtf_High_volatility,Vanguard Intermediate-Term Corporate BondEtf_High_change,Vanguard Intermediate-Term Corporate BondEtf_Low_average,Vanguard Intermediate-Term Corporate BondEtf_Low_max,Vanguard Intermediate-Term Corporate BondEtf_Low_min,Vanguard Intermediate-Term Corporate BondEtf_Low_volatility,Vanguard Intermediate-Term Corporate BondEtf_Low_change,Vanguard Intermediate-Term Corporate BondEtf_Close_average,Vanguard Intermediate-Term Corporate BondEtf_Close_max,Vanguard Intermediate-Term Corporate BondEtf_Close_min,Vanguard Intermediate-Term Corporate BondEtf_Close_volatility,Vanguard Intermediate-Term Corporate BondEtf_Close_change
2016-03-13,86.17,86.17,86.17,0.0,0.0,86.53,86.53,86.53,0.0,0.0,86.03,86.03,86.03,0.0,0.0,86.42,86.42,86.42,0.0,0.0
2016-03-20,86.43,86.43,86.43,0.0,0.0,86.49,86.49,86.49,0.0,0.0,86.22,86.22,86.22,0.0,0.0,86.31,86.31,86.31,0.0,0.0
2016-03-27,86.69,86.69,86.69,0.0,0.0,86.84,86.84,86.84,0.0,0.0,86.51,86.51,86.51,0.0,0.0,86.83,86.83,86.83,0.0,0.0
2016-04-03,87.33,87.33,87.33,0.0,0.0,87.33,87.33,87.33,0.0,0.0,87.12,87.12,87.12,0.0,0.0,87.17,87.17,87.17,0.0,0.0
2016-04-10,87.12,87.12,87.12,0.0,0.0,87.49,87.49,87.49,0.0,0.0,87.06,87.06,87.06,0.0,0.0,87.46,87.46,87.46,0.0,0.0
2016-04-17,87.61,87.61,87.61,0.0,0.0,87.65,87.65,87.65,0.0,0.0,87.43,87.43,87.43,0.0,0.0,87.49,87.49,87.49,0.0,0.0
2016-04-24,87.68,87.68,87.68,0.0,0.0,87.74,87.74,87.74,0.0,0.0,87.54,87.54,87.54,0.0,0.0,87.56,87.56,87.56,0.0,0.0
2016-05-01,87.79,87.79,87.79,0.0,0.0,87.92,87.92,87.92,0.0,0.0,87.64,87.64,87.64,0.0,0.0,87.77,87.77,87.77,0.0,0.0
2016-05-08,87.81,87.81,87.81,0.0,0.0,88.06,88.06,88.06,0.0,0.0,87.72,87.72,87.72,0.0,0.0,87.99,87.99,87.99,0.0,0.0
2016-05-15,86.99,86.99,86.99,0.0,0.0,87.07,87.07,87.07,0.0,0.0,86.89,86.89,86.89,0.0,0.0,87.03,87.03,87.03,0.0,0.0
2016-05-22,87.28,87.28,87.28,0.0,0.0,87.41,87.41,87.41,0.0,0.0,87.1,87.1,87.1,0.0,0.0,87.17,87.17,87.17,0.0,0.0
2016-05-29,87.91,87.91,87.91,0.0,0.0,88.08,88.08,88.08,0.0,0.0,87.73,87.73,87.73,0.0,0.0,88.01,88.01,88.01,0.0,0.0
2016-06-05,88.32,88.32,88.32,0.0,0.0,88.44,88.44,88.44,0.0,0.0,88.21,88.21,88.21,0.0,0.0,88.33,88.33,88.33,0.0,0.0
2016-06-12,88.42,88.42,88.42,0.0,0.0,88.52,88.52,88.52,0.0,0.0,88.11,88.11,88.11,0.0,0.0,88.22,88.22,88.22,0.0,0.0
2016-06-19,89.05,89.05,89.05,0.0,0.0,89.22,89.22,89.22,0.0,0.0,88.36,88.36,88.36,0.0,0.0,88.63,88.63,88.63,0.0,0.0
2016-06-26,89.56,89.56,89.56,0.0,0.0,89.61,89.61,89.61,0.0,0.0,89.15,89.15,89.15,0.0,0.0,89.35,89.35,89.35,0.0,0.0
2016-07-03,89.92,89.92,89.92,0.0,0.0,89.99,89.99,89.99,0.0,0.0,89.69,89.69,89.69,0.0,0.0,89.98,89.98,89.98,0.0,0.0
2016-07-10,89.34,89.34,89.34,0.0,0.0,89.4,89.4,89.4,0.0,0.0,89.07,89.07,89.07,0.0,0.0,89.08,89.08,89.08,0.0,0.0
2016-07-17,89.45,89.45,89.45,0.0,0.0,89.72,89.72,89.72,0.0,0.0,89.37,89.37,89.37,0.0,0.0,89.58,89.58,89.58,0.0,0.0
2016-07-24,89.98,89.98,89.98,0.0,0.0,90.14,90.14,90.14,0.0,0.0,89.81,89.81,89.81,0.0,0.0,90.06,90.06,90.06,0.0,0.0
2016-07-31,89.45,89.45,89.45,0.0,0.0,89.46,89.46,89.46,0.0,0.0,89.11,89.11,89.11,0.0,0.0,89.16,89.16,89.16,0.0,0.0
2016-08-07,89.87,89.87,89.87,0.0,0.0,89.9,89.9,89.9,0.0,0.0,89.66,89.66,89.66,0.0,0.0,89.73,89.73,89.73,0.0,0.0
2016-08-14,89.6,89.6,89.6,0.0,0.0,89.75,89.75,89.75,0.0,0.0,89.47,89.47,89.47,0.0,0.0,89.59,89.59,89.59,0.0,0.0
2016-08-21,89.83,89.83,89.83,0.0,0.0,90.02,90.02,90.02,0.0,0.0,89.41,89.41,89.41,0.0,0.0,89.46,89.46,89.46,0.0,0.0
2016-08-28,89.5,89.5,89.5,0.0,0.0,89.61,89.61,89.61,0.0,0.0,89.25,89.25,89.25,0.0,0.0,89.42,89.42,89.42,0.0,0.0
2016-09-04,89.19,89.19,89.19,0.0,0.0,89.27,89.27,89.27,0.0,0.0,88.78,88.78,88.78,0.0,0.0,88.81,88.81,88.81,0.0,0.0
2016-09-11,88.82,88.82,88.82,0.0,0.0,88.93,88.93,88.93,0.0,0.0,88.72,88.72,88.72,0.0,0.0,88.83,88.83,88.83,0.0,0.0
2016-09-18,89.38,89.38,89.38,0.0,0.0,89.43,89.43,89.43,0.0,0.0,89.29,89.29,89.29,0.0,0.0,89.33,89.33,89.33,0.0,0.0
2016-09-25,89.62,89.62,89.62,0.0,0.0,89.72,89.72,89.72,0.0,0.0,89.41,89.41,89.41,0.0,0.0,89.58,89.58,89.58,0.0,0.0
2016-10-02,88.92,88.92,88.92,0.0,0.0,88.99,88.99,88.99,0.0,0.0,88.71,88.71,88.71,0.0,0.0,88.97,88.97,88.97,0.0,0.0
2016-10-09,88.88,88.88,88.88,0.0,0.0,89.03,89.03,89.03,0.0,0.0,88.75,88.75,88.75,0.0,0.0,88.75,88.75,88.75,0.0,0.0
2016-10-16,89.21,89.21,89.21,0.0,0.0,89.28,89.28,89.28,0.0,0.0,89.08,89.08,89.08,0.0,0.0,89.25,89.25,89.25,0.0,0.0
2016-10-23,88.5,88.5,88.5,0.0,0.0,88.64,88.64,88.64,0.0,0.0,88.49,88.49,88.49,0.0,0.0,88.53,88.53,88.53,0.0,0.0
2016-10-30,88.38,88.38,88.38,0.0,0.0,88.61,88.61,88.61,0.0,0.0,88.36,88.36,88.36,0.0,0.0,88.45,88.45,88.45,0.0,0.0
2016-11-06,87.21,87.21,87.21,0.0,0.0,87.21,87.21,87.21,0.0,0.0,86.7,86.7,86.7,0.0,0.0,86.82,86.82,86.82,0.0,0.0
2016-11-13,86.24,86.24,86.24,0.0,0.0,86.31,86.31,86.31,0.0,0.0,85.7,85.7,85.7,0.0,0.0,85.79,85.79,85.79,0.0,0.0
2016-11-20,85.69,85.69,85.69,0.0,0.0,85.79,85.79,85.79,0.0,0.0,85.5,85.5,85.5,0.0,0.0,85.59,85.59,85.59,0.0,0.0
2016-11-27,85.31,85.31,85.31,0.0,0.0,85.67,85.67,85.67,0.0,0.0,85.31,85.31,85.31,0.0,0.0,85.55,85.55,85.55,0.0,0.0
2016-12-04,85.69,85.69,85.69,0.0,0.0,85.78,85.78,85.78,0.0,0.0,85.34,85.34,85.34,0.0,0.0,85.6,85.6,85.6,0.0,0.0
2016-12-11,84.82,84.82,84.82,0.0,0.0,84.98,84.98,84.98,0.0,0.0,84.64,84.64,84.64,0.0,0.0,84.8,84.8,84.8,0.0,0.0
2016-12-18,85.04,85.04,85.04,0.0,0.0,85.11,85.11,85.11,0.0,0.0,84.99,84.99,84.99,0.0,0.0,85.02,85.02,85.02,0.0,0.0
2016-12-25,85.49,85.49,85.49,0.0,0.0,85.77,85.77,85.77,0.0,0.0,85.42,85.42,85.42,0.0,0.0,85.7,85.7,85.7,0.0,0.0
2017-01-01,85.92,85.92,85.92,0.0,0.0,86.07,86.07,86.07,0.0,0.0,85.8,85.8,85.8,0.0,0.0,85.81,85.81,85.81,0.0,0.0
2017-01-08,85.95,85.95,85.95,0.0,0.0,86.12,86.12,86.12,0.0,0.0,85.82,85.82,85.82,0.0,0.0,86.01,86.01,86.01,0.0,0.0
2017-01-15,85.53,85.53,85.53,0.0,0.0,85.82,85.82,85.82,0.0,0.0,85.51,85.51,85.51,0.0,0.0,85.79,85.79,85.79,0.0,0.0
2017-01-22,85.86,85.86,85.86,0.0,0.0,85.92,85.92,85.92,0.0,0.0,85.8,85.8,85.8,0.0,0.0,85.88,85.88,85.88,0.0,0.0
2017-01-29,85.92,85.92,85.92,0.0,0.0,86.03,86.03,86.03,0.0,0.0,85.68,85.68,85.68,0.0,0.0,85.79,85.79,85.79,0.0,0.0
2017-02-05,85.94,85.94,85.94,0.0,0.0,86.12,86.12,86.12,0.0,0.0,85.91,85.91,85.91,0.0,0.0,86.08,86.08,86.08,0.0,0.0
2017-02-12,86.2,86.2,86.2,0.0,0.0,86.25,86.25,86.25,0.0,0.0,86.12,86.12,86.12,0.0,0.0,86.2,86.2,86.2,0.0,0.0
2017-02-19,86.75,86.75,86.75,0.0,0.0,86.95,86.95,86.95,0.0,0.0,86.7,86.7,86.7,0.0,0.0,86.89,86.89,86.89,0.0,0.0
2017-02-26,85.85,85.85,85.85,0.0,0.0,85.98,85.98,85.98,0.0,0.0,85.75,85.75,85.75,0.0,0.0,85.95,85.95,85.95,0.0,0.0
2017-03-05,85.19,85.19,85.19,0.0,0.0,85.21,85.21,85.21,0.0,0.0,85.05,85.05,85.05,0.0,0.0,85.15,85.15,85.15,0.0,0.0
2017-03-12,85.64,85.64,85.64,0.0,0.0,85.77,85.77,85.77,0.0,0.0,85.61,85.61,85.61,0.0,0.0,85.73,85.73,85.73,0.0,0.0
2017-03-19,86.1,86.1,86.1,0.0,0.0,86.29,86.29,86.29,0.0,0.0,86.07,86.07,86.07,0.0,0.0,86.15,86.15,86.15,0.0,0.0
2017-03-26,86.36,86.36,86.36,0.0,0.0,86.41,86.41,86.41,0.0,0.0,86.3,86.3,86.3,0.0,0.0,86.38,86.38,86.38,0.0,0.0
2017-04-02,86.62,86.62,86.62,0.0,0.0,86.71,86.71,86.71,0.0,0.0,86.24,86.24,86.24,0.0,0.0,86.26,86.26,86.26,0.0,0.0
2017-04-09,87.08,87.08,87.08,0.0,0.0,87.22,87.22,87.22,0.0,0.0,86.92,86.92,86.92,0.0,0.0,87.13,87.13,87.13,0.0,0.0
2017-04-16,87.24,87.24,87.24,0.0,0.0,87.3,87.3,87.3,0.0,0.0,87.12,87.12,87.12,0.0,0.0,87.19,87.19,87.19,0.0,0.0
2017-04-23,87.01,87.01,87.01,0.0,0.0,87.18,87.18,87.18,0.0,0.0,86.9,86.9,86.9,0.0,0.0,87.15,87.15,87.15,0.0,0.0
2017-04-30,86.66,86.66,86.66,0.0,0.0,86.74,86.74,86.74,0.0,0.0,86.57,86.57,86.57,0.0,0.0,86.74,86.74,86.74,0.0,0.0
2017-05-07,86.95,86.95,86.95,0.0,0.0,87.08,87.08,87.08,0.0,0.0,86.88,86.88,86.88,0.0,0.0,87.07,87.07,87.07,0.0,0.0
2017-05-14,87.53,87.53,87.53,0.0,0.0,87.63,87.63,87.63,0.0,0.0,87.46,87.46,87.46,0.0,0.0,87.61,87.61,87.61,0.0,0.0
2017-05-21,87.55,87.55,87.55,0.0,0.0,87.62,87.62,87.62,0.0,0.0,87.52,87.52,87.52,0.0,0.0,87.62,87.62,87.62,0.0,0.0
2017-05-28,87.78,87.78,87.78,0.0,0.0,87.98,87.98,87.98,0.0,0.0,87.71,87.71,87.71,0.0,0.0,87.83,87.83,87.83,0.0,0.0
2017-06-04,87.54,87.54,87.54,0.0,0.0,87.71,87.71,87.71,0.0,0.0,87.54,87.54,87.54,0.0,0.0,87.59,87.59,87.59,0.0,0.0
2017-06-11,87.93,87.93,87.93,0.0,0.0,88.06,88.06,88.06,0.0,0.0,87.9,87.9,87.9,0.0,0.0,88.0,88.0,88.0,0.0,0.0
2017-06-18,87.99,87.99,87.99,0.0,0.0,88.05,88.05,88.05,0.0,0.0,87.96,87.96,87.96,0.0,0.0,88.04,88.04,88.04,0.0,0.0
2017-06-25,87.72,87.72,87.72,0.0,0.0,87.72,87.72,87.72,0.0,0.0,87.52,87.52,87.52,0.0,0.0,87.53,87.53,87.53,0.0,0.0
2017-07-02,87.14,87.14,87.14,0.0,0.0,87.14,87.14,87.14,0.0,0.0,87.03,87.03,87.03,0.0,0.0,87.09,87.09,87.09,0.0,0.0
2017-07-09,87.8,87.8,87.8,0.0,0.0,87.8,87.8,87.8,0.0,0.0,87.6,87.6,87.6,0.0,0.0,87.7,87.7,87.7,0.0,0.0
2017-07-16,88.13,88.13,88.13,0.0,0.0,88.23,88.23,88.23,0.0,0.0,88.1,88.1,88.1,0.0,0.0,88.21,88.21,88.21,0.0,0.0
2017-07-23,87.97,87.97,87.97,0.0,0.0,88.12,88.12,88.12,0.0,0.0,87.96,87.96,87.96,0.0,0.0,88.11,88.11,88.11,0.0,0.0
2017-07-30,87.96,87.96,87.96,0.0,0.0,88.0,88.0,88.0,0.0,0.0,87.76,87.76,87.76,0.0,0.0,87.91,87.91,87.91,0.0,0.0
2017-08-06,87.76,87.76,87.76,0.0,0.0,87.93,87.93,87.93,0.0,0.0,87.74,87.74,87.74,0.0,0.0,87.91,87.91,87.91,0.0,0.0
2017-08-13,88.14,88.14,88.14,0.0,0.0,88.2,88.2,88.2,0.0,0.0,87.93,87.93,87.93,0.0,0.0,88.01,88.01,88.01,0.0,0.0
2017-08-20,88.17,88.17,88.17,0.0,0.0,88.32,88.32,88.32,0.0,0.0,88.11,88.11,88.11,0.0,0.0,88.29,88.29,88.29,0.0,0.0
2017-08-27,88.29,88.29,88.29,0.0,0.0,88.31,88.31,88.31,0.0,0.0,88.1,88.1,88.1,0.0,0.0,88.15,88.15,88.15,0.0,0.0
2017-09-03,88.64,88.64,88.64,0.0,0.0,88.64,88.64,88.64,0.0,0.0,88.47,88.47,88.47,0.0,0.0,88.5,88.5,88.5,0.0,0.0
2017-09-10,88.09,88.09,88.09,0.0,0.0,88.1,88.1,88.1,0.0,0.0,87.95,87.95,87.95,0.0,0.0,88.06,88.06,88.06,0.0,0.0
2017-09-17,88.02,88.02,88.02,0.0,0.0,88.05,88.05,88.05,0.0,0.0,87.93,87.93,87.93,0.0,0.0,87.99,87.99,87.99,0.0,0.0
2017-09-24,88.12,88.12,88.12,0.0,0.0,88.15,88.15,88.15,0.0,0.0,87.9,87.9,87.9,0.0,0.0,88.01,88.01,88.01,0.0,0.0
2017-10-01,87.7,87.7,87.7,0.0,0.0,87.84,87.84,87.84,0.0,0.0,87.57,87.57,87.57,0.0,0.0,87.78,87.78,87.78,0.0,0.0
2017-10-08,88.19,88.19,88.19,0.0,0.0,88.28,88.28,88.28,0.0,0.0,88.12,88.12,88.12,0.0,0.0,88.23,88.23,88.23,0.0,0.0
2017-10-15,87.9,87.9,87.9,0.0,0.0,88.01,88.01,88.01,0.0,0.0,87.85,87.85,87.85,0.0,0.0,87.87,87.87,87.87,0.0,0.0
2017-10-22,87.68,87.68,87.68,0.0,0.0,87.86,87.86,87.86,0.0,0.0,87.63,87.63,87.63,0.0,0.0,87.84,87.84,87.84,0.0,0.0
2017-10-29,87.88,87.88,87.88,0.0,0.0,87.91,87.91,87.91,0.0,0.0,87.72,87.72,87.72,0.0,0.0,87.79,87.79,87.79,0.0,0.0
2017-11-05,87.35,87.35,87.35,0.0,0.0,87.43,87.43,87.43,0.0,0.0,87.22,87.22,87.22,0.0,0.0,87.25,87.25,87.25,0.0,0.0
2017-11-12,87.5,87.5,87.5,0.0,0.0,87.52,87.52,87.52,0.0,0.0,87.38,87.38,87.38,0.0,0.0,87.45,87.45,87.45,0.0,0.0
2017-11-19,87.76,87.76,87.76,0.0,0.0,87.8,87.8,87.8,0.0,0.0,87.7,87.7,87.7,0.0,0.0,87.78,87.78,87.78,0.0,0.0
2017-11-26,87.19,87.19,87.19,0.0,0.0,87.71,87.71,87.71,0.0,0.0,87.16,87.16,87.16,0.0,0.0,87.4,87.4,87.4,0.0,0.0
2017-12-03,87.53,87.53,87.53,0.0,0.0,87.56,87.56,87.56,0.0,0.0,87.42,87.42,87.42,0.0,0.0,87.49,87.49,87.49,0.0,0.0
2017-12-10,87.61,87.61,87.61,0.0,0.0,87.73,87.73,87.73,0.0,0.0,87.56,87.56,87.56,0.0,0.0,87.65,87.65,87.65,0.0,0.0
2017-12-17,87.19,87.19,87.19,0.0,0.0,87.2,87.2,87.2,0.0,0.0,87.13,87.13,87.13,0.0,0.0,87.2,87.2,87.2,0.0,0.0
2017-12-24,87.29,87.29,87.29,0.0,0.0,87.47,87.47,87.47,0.0,0.0,87.29,87.29,87.29,0.0,0.0,87.39,87.39,87.39,0.0,0.0
2017-12-31,87.22,87.22,87.22,0.0,0.0,87.24,87.24,87.24,0.0,0.0,87.08,87.08,87.08,0.0,0.0,87.16,87.16,87.16,0.0,0.0
