Date,AIM_stock_Open_average,AIM_stock_Open_max,AIM_stock_Open_min,AIM_stock_Open_volatility,AIM_stock_Open_change,AIM_stock_High_average,AIM_stock_High_max,AIM_stock_High_min,AIM_stock_High_volatility,AIM_stock_High_change,AIM_stock_Low_average,AIM_stock_Low_max,AIM_stock_Low_min,AIM_stock_Low_volatility,AIM_stock_Low_change,AIM_stock_Close_average,AIM_stock_Close_max,AIM_stock_Close_min,AIM_stock_Close_volatility,AIM_stock_Close_change,AIM_stock_Volume_average,AIM_stock_Volume_max,AIM_stock_Volume_min,AIM_stock_Volume_volatility,AIM_stock_Volume_change
2016-03-27,1.5336,1.584,1.38,0.20400000000000018,0.02400000000000002,1.64136,1.6824,1.6056,0.07679999999999998,0.015600000000000058,1.47312,1.584,1.38,0.20400000000000018,0.06240000000000001,1.5228,1.5972,1.3896,0.2076,0.06240000000000001,4238,6408,2919,3489,2660
2016-04-03,1.6416,1.68,1.56,0.11999999999999988,-0.011999999999999789,1.68744,1.7928,1.6392,0.15359999999999996,-0.1247999999999998,1.5576,1.578,1.5132,0.06479999999999997,-0.018000000000000016,1.57536,1.6176,1.5444,0.07319999999999993,-0.018000000000000016,5772,14699,1620,13079,-13079
2016-04-10,1.5876,1.6512,1.5,0.1512,0.09119999999999995,1.68456,1.7388,1.6584,0.0803999999999998,0.07079999999999975,1.5779999999999998,1.6512,1.5,0.1512,0.1392000000000002,1.60992,1.692,1.5119999999999998,0.18000000000000016,0.18000000000000016,4509,6781,992,5789,2651
2016-04-17,1.67256,1.704,1.5959999999999999,0.1080000000000001,-0.022800000000000153,1.69896,1.7388,1.6608,0.07799999999999985,-0.044399999999999995,1.62744,1.68,1.5959999999999999,0.08400000000000007,-0.05999999999999983,1.65192,1.68,1.62,0.05999999999999983,-0.05999999999999983,3552,8053,1515,6538,-3778
2016-04-24,1.71672,1.8936,1.62,0.27359999999999984,0.08999999999999986,1.76952,1.8948,1.6680000000000001,0.2267999999999999,0.041999999999999815,1.63752,1.6764,1.62,0.056399999999999784,0.0,1.68552,1.8492,1.6308,0.21839999999999993,-0.0024000000000001798,5049,9837,1155,8682,5212
2016-05-01,1.5864,1.68,1.4880000000000002,0.19199999999999973,-0.1319999999999999,1.61184,1.7208,1.5119999999999998,0.20880000000000032,-0.14400000000000013,1.53168,1.62,1.452,0.16800000000000015,-0.16800000000000015,1.54776,1.662,1.452,0.20999999999999996,-0.17039999999999988,4903,10434,1503,8931,-5244
2016-05-08,1.45368,1.476,1.44,0.03600000000000003,-0.014399999999999968,1.50648,1.56,1.44,0.1200000000000001,-0.056400000000000006,1.3943999999999999,1.44,1.32,0.11999999999999988,-0.1080000000000001,1.41432,1.4772,1.32,0.1572,-0.14520000000000022,3779,5998,1502,4496,-2766
2016-05-15,1.40904,1.56,1.344,0.21599999999999997,-0.03599999999999981,1.48416,1.5864,1.3824,0.20399999999999996,0.13439999999999985,1.36008,1.44,1.3224,0.11759999999999993,0.021600000000000064,1.39584,1.4892,1.3259999999999998,0.16320000000000023,0.0264000000000002,3032,5981,1276,4705,-570
2016-05-22,1.42392,1.494,1.344,0.1499999999999999,0.1499999999999999,1.48464,1.5144,1.4364,0.07800000000000007,0.07800000000000007,1.39056,1.4664,1.344,0.12239999999999984,0.12239999999999984,1.4272799999999999,1.476,1.38,0.09600000000000009,0.05279999999999996,1527,2859,754,2105,382
2016-05-29,1.434,1.476,1.38,0.09600000000000009,-0.09600000000000009,1.4709,1.4880000000000002,1.4424,0.04560000000000031,0.010800000000000143,1.3956,1.422,1.3752,0.04679999999999995,-0.04200000000000004,1.4205,1.4412,1.38,0.06120000000000014,0.019200000000000106,2260,3442,614,2828,-1361
2016-06-05,1.48488,1.6644,1.3812,0.2832000000000001,0.15480000000000005,1.55136,1.68,1.4376,0.24239999999999995,0.09840000000000004,1.38312,1.392,1.38,0.01200000000000001,0.0012000000000000899,1.4400000000000002,1.5,1.4004,0.09959999999999991,0.0,11261,29573,1241,28332,3693
2016-06-12,1.33536,1.392,1.26,0.1319999999999999,-0.06119999999999992,1.3788,1.4268,1.3452,0.08160000000000012,-0.07320000000000015,1.30344,1.38,1.26,0.11999999999999988,-0.0875999999999999,1.33752,1.3812,1.296,0.08519999999999994,-0.08519999999999994,3486,8495,1515,6980,-966
2016-06-19,1.44096,1.5768,1.26,0.31679999999999997,0.06000000000000005,1.5564,1.6368,1.4988,0.13800000000000012,-0.03720000000000012,1.35672,1.44,1.26,0.17999999999999994,0.033600000000000074,1.44888,1.4952,1.386,0.10920000000000019,-0.05400000000000005,9957,20116,2764,17352,-3115
2016-06-26,1.38216,1.4028,1.3608,0.04200000000000004,-0.007200000000000095,1.4241599999999999,1.4508,1.38,0.0708000000000002,0.032399999999999984,1.34832,1.38,1.32,0.05999999999999983,0.04679999999999995,1.38552,1.44,1.3212,0.11880000000000002,0.0935999999999999,3686,5078,2705,2373,470
2016-07-03,1.401,1.464,1.3332,0.13080000000000003,-0.08400000000000007,1.4364,1.464,1.4124,0.05159999999999987,-0.02400000000000002,1.3358999999999999,1.3524,1.3259999999999998,0.0264000000000002,0.0264000000000002,1.3845,1.4340000000000002,1.344,0.09000000000000008,-0.05400000000000027,4243,6859,2129,4730,-2253
2016-07-10,1.48824,1.56,1.44,0.1200000000000001,0.019200000000000106,1.5468,1.5756,1.5036,0.07199999999999984,-0.07199999999999984,1.4592,1.5348,1.4208,0.11399999999999988,0.03839999999999999,1.48488,1.536,1.4412,0.0948,0.018000000000000016,6521,16151,1762,14389,-14389
2016-07-17,1.506,1.5288,1.4412,0.0875999999999999,0.0,1.5252,1.5348,1.5119999999999998,0.022800000000000153,-0.0036000000000000476,1.45056,1.4676,1.4412,0.02639999999999998,0.007200000000000095,1.4832,1.5048,1.4556,0.04919999999999991,-0.020400000000000196,3220,5590,1449,4141,-1778
2016-07-24,1.54776,1.68,1.4412,0.2387999999999999,0.17880000000000007,1.63368,1.7952,1.5084,0.28679999999999994,0.11519999999999997,1.4736,1.53,1.3319999999999999,0.19800000000000018,0.19800000000000018,1.54152,1.626,1.452,0.17399999999999993,0.06239999999999979,10137,21165,2932,18233,-2117
2016-07-31,1.80312,2.22,1.59,0.6300000000000001,0.5760000000000001,1.97328,2.2908,1.68,0.6108,0.552,1.75704,2.0808,1.56,0.5207999999999999,0.5207999999999999,1.8756,2.238,1.584,0.6539999999999999,0.6539999999999999,27059,64577,6405,58172,47647
2016-08-07,2.15544,2.2812,2.016,0.2652000000000001,-0.12119999999999997,2.2675199999999998,2.388,2.1959999999999997,0.19200000000000017,-0.19200000000000017,2.02968,2.1,1.9692,0.13080000000000003,-0.13080000000000003,2.12352,2.1936,2.052,0.14159999999999995,0.056400000000000006,9903,15042,5047,9995,-5130
2016-08-14,1.8936,2.2428,1.5612,0.6816,-0.6816,1.96296,2.2428,1.7412,0.5015999999999998,-0.5015999999999998,1.71432,1.9872,1.5408,0.44640000000000013,-0.42600000000000016,1.83504,2.04,1.6056,0.4344000000000001,-0.3144,13593,18682,7897,10785,-10785
2016-08-21,2.124,2.4,1.68,0.72,0.3480000000000001,2.38104,2.628,2.064,0.5640000000000001,-0.17399999999999993,1.9512,2.148,1.578,0.5700000000000001,0.34199999999999986,2.0508,2.148,1.956,0.19200000000000017,-0.06000000000000005,48090,67584,18305,49279,-15389
2016-08-28,1.656,1.97,1.4,0.5700000000000001,-0.5700000000000001,1.674,2.0,1.43,0.5700000000000001,-0.5700000000000001,1.532,1.81,1.35,0.45999999999999996,-0.43000000000000016,1.5939999999999999,1.94,1.38,0.56,-0.52,49674,119151,20677,98474,-14071
2016-09-04,1.3875,1.43,1.37,0.05999999999999983,-0.05999999999999983,1.4075,1.43,1.4,0.030000000000000027,-0.030000000000000027,1.36,1.37,1.35,0.020000000000000018,-0.020000000000000018,1.385,1.4,1.37,0.029999999999999805,-0.010000000000000009,30531,57878,9185,48693,-35211
2016-09-11,1.346,1.38,1.32,0.05999999999999983,-0.040000000000000036,1.402,1.48,1.36,0.11999999999999988,0.09000000000000008,1.31,1.35,1.25,0.10000000000000009,-0.050000000000000044,1.372,1.48,1.32,0.15999999999999992,0.10999999999999988,42357,131644,4515,127129,119034
2016-09-18,1.358,1.45,1.31,0.1399999999999999,-0.1399999999999999,1.3780000000000001,1.45,1.34,0.10999999999999988,-0.09999999999999987,1.31,1.36,1.24,0.1200000000000001,-0.1200000000000001,1.316,1.38,1.24,0.1399999999999999,-0.1399999999999999,15431,24758,4108,20650,1937
2016-09-25,1.264,1.29,1.25,0.040000000000000036,0.0,1.286,1.32,1.26,0.06000000000000005,0.0,1.256,1.27,1.24,0.030000000000000027,0.010000000000000009,1.27,1.3,1.25,0.050000000000000044,0.0,8346,20635,2592,18043,-3349
2016-10-02,1.196,1.25,1.15,0.10000000000000009,-0.10000000000000009,1.202,1.26,1.15,0.1100000000000001,-0.1100000000000001,1.15,1.21,1.12,0.08999999999999986,-0.08999999999999986,1.18,1.23,1.14,0.09000000000000008,-0.09000000000000008,8037,16604,1561,15043,-2256
2016-10-09,1.158,1.2,1.12,0.07999999999999985,0.039999999999999813,1.18,1.21,1.16,0.050000000000000044,-0.050000000000000044,1.134,1.16,1.11,0.04999999999999982,-0.010000000000000009,1.16,1.21,1.12,0.08999999999999986,-0.08999999999999986,4189,6398,1418,4980,-4980
2016-10-16,1.102,1.12,1.06,0.06000000000000005,-0.06000000000000005,1.114,1.15,1.07,0.07999999999999985,-0.050000000000000044,1.08,1.11,1.05,0.06000000000000005,-0.040000000000000036,1.092,1.12,1.06,0.06000000000000005,-0.050000000000000044,9215,18003,3191,14812,11585
2016-10-23,1.032,1.08,1.0,0.08000000000000007,-0.050000000000000044,1.068,1.15,1.0,0.1499999999999999,-0.050000000000000044,1.0053,1.03,0.9865,0.04349999999999998,-0.0034999999999999476,1.024,1.07,0.99,0.08000000000000007,0.010000000000000009,5425,7903,1929,5974,-2828
2016-10-30,0.9118,1.03,0.78,0.25,-0.25,0.92704,1.03,0.8290000000000001,0.20099999999999996,-0.1875,0.8255,0.9574,0.73,0.22740000000000005,-0.1774,0.86712,0.981,0.78,0.20099999999999996,-0.15000000000000002,12038,16443,5486,10957,-5699
2016-11-06,0.876,0.92,0.82,0.10000000000000009,0.040000000000000036,0.91604,0.95,0.8901,0.05989999999999995,0.010000000000000009,0.86,0.88,0.82,0.06000000000000005,0.0,0.8925000000000001,0.91,0.88,0.030000000000000027,0.020100000000000007,11565,19580,3609,15971,-7374
2016-11-13,0.8832,0.9,0.86,0.040000000000000036,-0.040000000000000036,0.89204,0.9101,0.86,0.05010000000000003,-0.05010000000000003,0.84398,0.87,0.8,0.06999999999999995,-0.049899999999999944,0.86842,0.9101,0.82,0.09010000000000007,-0.09010000000000007,6425,14894,3012,11882,11882
2016-11-20,0.86475,0.89,0.8490000000000001,0.040999999999999925,0.020999999999999908,0.870225,0.89,0.86,0.030000000000000027,0.009099999999999997,0.8438249999999999,0.865,0.83,0.03500000000000003,0.010199999999999987,0.857475,0.8699,0.85,0.01990000000000003,0.0,6249,9907,3546,6361,-2621
2016-11-27,0.83262,0.841,0.81,0.030999999999999917,-0.030999999999999917,0.8402200000000001,0.86,0.81,0.04999999999999993,-0.040099999999999913,0.8220999999999999,0.84,0.79,0.04999999999999993,-0.04999999999999993,0.82414,0.8401,0.8,0.040099999999999913,-0.040099999999999913,5132,12385,1798,10587,2932
2016-12-04,0.8356,0.89,0.8,0.08999999999999997,0.04999999999999993,0.88812,0.91,0.8497,0.06030000000000002,0.020000000000000018,0.8178799999999999,0.85,0.8,0.04999999999999993,0.04999999999999993,0.843,0.87,0.82,0.050000000000000044,0.050000000000000044,10276,15705,4225,11480,8761
2016-12-11,0.8261999999999999,0.87,0.7709999999999999,0.09900000000000009,-0.09900000000000009,0.82822,0.88,0.7709999999999999,0.1090000000000001,-0.1090000000000001,0.7950999999999999,0.85,0.76,0.08999999999999997,-0.08900000000000008,0.8102,0.86,0.7609999999999999,0.09900000000000009,-0.09900000000000009,10562,18359,2930,15429,10776
2016-12-18,0.72262,0.7711,0.68,0.09109999999999996,-0.09109999999999996,0.75392,0.795,0.716,0.07900000000000007,0.0050000000000000044,0.702,0.72,0.68,0.039999999999999925,-0.039999999999999925,0.72528,0.7579,0.69,0.06790000000000007,0.020399999999999974,15148,26789,7700,19089,1759
2016-12-25,0.731625,0.77,0.69,0.08000000000000007,-0.08000000000000007,0.7328749999999999,0.77,0.695,0.07500000000000007,-0.07500000000000007,0.704875,0.74,0.6795,0.0605,-0.05999999999999994,0.710925,0.74,0.6898,0.05020000000000002,-0.05020000000000002,12225,20668,7461,13207,-4787
2017-01-01,0.73,0.8,0.69,0.1100000000000001,0.1100000000000001,0.7575000000000001,0.8,0.7,0.10000000000000009,0.10000000000000009,0.715,0.75,0.68,0.06999999999999995,0.06999999999999995,0.7328,0.7711,0.6901,0.08099999999999996,0.06989999999999996,11261,22264,4642,17622,17622
2017-01-08,0.78598,0.8499,0.75,0.09989999999999999,0.0989000000000001,0.816,0.88,0.7509999999999999,0.12900000000000011,0.12900000000000011,0.772,0.835,0.735,0.09999999999999998,0.09999999999999998,0.80048,0.875,0.745,0.13,0.13,18112,44407,5806,38601,38601
2017-01-15,0.802075,0.8753,0.742,0.13329999999999997,-0.13329999999999997,0.82325,0.93,0.742,0.18800000000000006,-0.18800000000000006,0.7441,0.81,0.6811,0.12890000000000001,-0.12890000000000001,0.75275,0.8190000000000001,0.69,0.12900000000000011,-0.12900000000000011,37930,52357,7723,44634,12523
2017-01-22,0.68448,0.7063,0.67,0.0363,-0.01330000000000009,0.70256,0.75,0.67,0.07999999999999996,-0.017000000000000015,0.638,0.6599,0.5901,0.06980000000000008,0.00990000000000002,0.65986,0.6898,0.6,0.08979999999999999,0.0047000000000000375,15531,26552,1868,24684,-18031
2017-01-29,0.614,0.7,0.47,0.22999999999999998,-0.22999999999999998,0.61958,0.7,0.47,0.22999999999999998,-0.22999999999999998,0.5485800000000001,0.6431,0.4,0.24309999999999998,-0.21000000000000002,0.57412,0.6855,0.43200000000000005,0.25349999999999995,-0.21000000000000002,53740,186165,5717,180448,54380
2017-02-05,0.45116,0.47,0.44,0.02999999999999997,-0.014999999999999958,0.4596,0.47,0.45,0.019999999999999962,-0.014999999999999958,0.4384,0.449,0.43,0.019000000000000017,0.010099999999999998,0.44606,0.45,0.4365,0.013500000000000012,0.013500000000000012,24176,52497,4023,48474,-37741
2017-02-12,0.489,0.52,0.44,0.08000000000000002,0.03999999999999998,0.50498,0.52,0.48,0.040000000000000036,-0.03990000000000005,0.46900000000000003,0.505,0.44,0.065,0.015000000000000013,0.4866,0.52,0.45799999999999996,0.062000000000000055,-0.052000000000000046,24243,50395,8024,42371,-23978
2017-02-19,0.47567499999999996,0.4977,0.455,0.04269999999999996,0.04269999999999996,0.50485,0.5101,0.4993,0.010799999999999976,-0.010099999999999998,0.471275,0.4801,0.455,0.02510000000000001,0.02510000000000001,0.49445,0.5,0.4879,0.0121,0.0121,10899,17325,4003,13322,-13322
2017-02-26,0.4879,0.5,0.47,0.030000000000000027,0.010000000000000009,0.50052,0.5176,0.49,0.027599999999999958,0.010000000000000009,0.47731999999999997,0.4915,0.47,0.02150000000000002,0.021399999999999975,0.49046,0.5049,0.475,0.029900000000000038,0.015400000000000025,11662,21034,2955,18079,-9745
2017-03-05,0.5438999999999999,0.5660000000000001,0.49,0.07600000000000007,0.0595,0.56528,0.581,0.5495,0.03149999999999997,-0.03149999999999997,0.51476,0.5301,0.4859,0.04420000000000002,0.03410000000000002,0.54196,0.555,0.52,0.03500000000000003,-0.03469999999999995,22379,41804,7887,33917,-33917
2017-03-12,0.5343,0.546,0.5205,0.025500000000000078,-0.006000000000000005,0.56482,0.63,0.546,0.08399999999999996,0.08089999999999997,0.5301,0.54,0.5205,0.019500000000000073,0.011099999999999999,0.5435,0.57,0.5212,0.048799999999999955,0.029999999999999916,12384,40882,4245,36637,35090
2017-03-19,0.53988,0.555,0.521,0.03400000000000003,-0.02400000000000002,0.55192,0.5887,0.521,0.06769999999999998,-0.06769999999999998,0.52522,0.541,0.5038,0.03720000000000001,-0.03720000000000001,0.5311,0.55,0.5051,0.04490000000000005,-0.03990000000000005,14288,29899,5900,23999,-18509
2017-03-26,0.55486,0.5683,0.545,0.023299999999999987,0.007000000000000006,0.56646,0.5782,0.55,0.028200000000000003,-0.005099999999999993,0.5363800000000001,0.55,0.53,0.020000000000000018,-0.0019000000000000128,0.54262,0.55,0.53,0.020000000000000018,-0.0028999999999999027,11297,30624,3599,27025,-22083
2017-04-02,0.5322,0.557,0.508,0.049000000000000044,-0.02200000000000002,0.5393800000000001,0.56,0.508,0.052000000000000046,-0.052000000000000046,0.51084,0.5336,0.4803,0.05329999999999996,-0.04970000000000002,0.52256,0.5579999999999999,0.4899,0.06809999999999994,-0.05849999999999994,14087,26603,4756,21847,-7914
2017-04-09,0.55475,0.59,0.52,0.06999999999999995,0.04999999999999993,0.59,0.61,0.54,0.06999999999999995,0.05999999999999994,0.530225,0.569,0.5,0.06899999999999995,0.03200000000000003,0.55375,0.59,0.515,0.07499999999999996,0.03500000000000003,54391,131976,16566,115410,16916
2017-04-16,0.5610999999999999,0.5799,0.54,0.039899999999999936,-0.0048000000000000265,0.5861799999999999,0.62,0.5619,0.05810000000000004,0.020000000000000018,0.5470200000000001,0.5751,0.54,0.03509999999999991,0.03509999999999991,0.5686,0.5779,0.55,0.027899999999999925,-0.0008000000000000229,7887,18276,2937,15339,-5970
2017-04-23,0.6833,0.7264,0.6,0.12640000000000007,0.07000000000000006,0.73912,0.83,0.6936,0.13639999999999997,-0.0484,0.6436,0.68,0.58,0.10000000000000009,0.06000000000000005,0.68824,0.71,0.67,0.039999999999999925,-0.030999999999999917,75772,204467,20718,183749,-65971
2017-04-30,0.65384,0.6832,0.621,0.06220000000000003,-0.030000000000000027,0.67062,0.6832,0.6499,0.033299999999999996,-0.020100000000000007,0.6197,0.645,0.6,0.04500000000000004,0.0018000000000000238,0.6576,0.6779999999999999,0.627,0.050999999999999934,0.013000000000000012,28163,40502,9590,30912,12693
2017-05-07,0.6234,0.64,0.61,0.030000000000000027,-0.010000000000000009,0.64176,0.6588,0.62,0.03880000000000006,0.010000000000000009,0.61066,0.62,0.6,0.020000000000000018,-0.010000000000000009,0.6297,0.64,0.61,0.030000000000000027,0.0033999999999999586,13952,34731,6003,28728,-7401
2017-05-14,14.53774,26.1052,0.627,25.4782,22.253,14.89208,26.1052,0.6352,25.47,22.6848,14.058,23.76,0.59,23.17,22.259999999999998,14.235520000000001,23.76,0.6,23.16,22.6848,7197,27726,64,27662,-6968
2017-05-21,23.774079999999998,23.98,23.451999999999998,0.5280000000000022,0.3299999999999983,24.0724,24.64,23.76,0.879999999999999,-0.4180000000000028,23.49688,23.7644,22.88,0.8843999999999994,0.8800000000000026,23.87,24.2,23.605999999999998,0.5940000000000012,-0.4399999999999977,90,158,46,112,-53
2017-05-28,24.53,26.4,23.32,3.0799999999999983,-0.879999999999999,25.817,28.16,23.628,4.532,-1.4519999999999982,23.375,24.2,22.2244,1.9756,-1.8832000000000022,24.1406,25.564,22.5984,2.9655999999999985,-2.4815999999999967,827,1524,199,1325,209
2017-06-04,22.5192,22.66,22.4004,0.25959999999999894,0.1319999999999979,22.97592,23.3156,22.88,0.4356000000000009,0.0,22.31768,22.484,22.0044,0.47960000000000136,0.22000000000000242,22.84128,23.3156,22.5148,0.8007999999999988,0.17599999999999838,188,299,112,187,178
2017-06-11,22.2992,22.5676,21.56,1.0076,-1.0076,22.875600000000002,24.1956,22.0,2.195599999999999,-0.6644000000000005,22.031679999999998,22.4664,21.56,0.9064000000000014,-0.9064000000000014,22.5764,24.1956,21.56,2.6356,-0.46640000000000015,830,2345,95,2250,505
2017-06-18,21.7008,22.0,21.142,0.8580000000000005,0.0,21.8504,22.0,21.56,0.4400000000000013,0.0,21.0408,21.56,20.24,1.3200000000000003,-0.4399999999999977,21.5952,22.0,21.296,0.7040000000000006,-0.6600000000000001,253,472,99,373,-142
2017-06-25,21.769440000000003,22.1672,21.384,0.7832000000000008,-0.35199999999999676,22.44528,22.6732,22.2332,0.4400000000000013,0.0,21.55912,21.78,21.3136,0.46640000000000015,-0.19800000000000395,21.956,22.44,21.56,0.8800000000000026,-0.21999999999999886,142,288,43,245,-192
2017-07-02,22.0165,22.484,21.581999999999997,0.9020000000000046,0.9020000000000046,22.715,23.055999999999997,22.22,0.8359999999999985,-0.26399999999999935,21.7019,22.0,21.581999999999997,0.4180000000000028,0.4180000000000028,22.159499999999998,22.66,21.581999999999997,1.078000000000003,0.6159999999999997,292,532,85,447,-447
2017-07-09,22.2068,27.28,20.8032,6.476800000000001,-6.476800000000001,23.4916,32.3488,20.9396,11.409199999999998,-11.250799999999995,20.6932,22.572,19.8,2.7719999999999985,-2.1119999999999983,21.31712,22.88,20.68,2.1999999999999993,-1.9448000000000008,3157,12079,145,11934,-11863
2017-07-16,20.79352,21.12,20.1916,0.9283999999999999,0.17599999999999838,20.99504,21.3444,20.724,0.6204000000000001,0.3696000000000019,20.47848,21.031999999999996,20.02,1.011999999999997,0.31240000000000023,20.78208,21.164,20.0596,1.1044000000000018,0.18920000000000314,302,576,79,497,-228
2017-07-23,20.22944,21.56,18.6032,2.9567999999999977,-2.9567999999999977,20.4688,21.56,19.624000000000002,1.9359999999999964,-1.759999999999998,19.400479999999998,20.68,18.04,2.6400000000000006,-2.217600000000001,19.844,21.12,18.48,2.6400000000000006,-1.3200000000000003,285,374,65,309,-302
2017-07-30,19.1928,20.68,18.48,2.1999999999999993,-2.1999999999999993,19.34768,20.68,18.48,2.1999999999999993,-2.1999999999999993,18.1764,18.502,17.6,0.9019999999999975,-0.9019999999999975,18.4448,19.227999999999998,17.6,1.6279999999999966,-1.0559999999999974,306,352,232,120,60
2017-08-06,17.15824,17.6,16.7068,0.8932000000000002,-0.8932000000000002,17.66864,18.0444,16.72,1.3244000000000007,-0.1407999999999987,15.87608,16.808,13.2044,3.6036,-3.6036,17.12568,17.9036,16.4648,1.4388000000000005,0.7436000000000007,380,605,133,472,-37
2017-08-13,17.51024,18.92,15.62,3.3000000000000025,-1.7600000000000016,18.27232,19.4128,17.6,1.8127999999999993,-1.8127999999999993,16.76224,18.4712,15.62,2.8512000000000004,-2.1911999999999985,17.63784,19.36,16.2932,3.0668000000000006,-1.759999999999998,500,661,320,341,-341
2017-08-20,16.591520000000003,17.3712,16.1304,1.2408000000000001,-0.8272000000000013,17.15208,17.6,16.72,0.8800000000000026,-0.8800000000000026,16.16384,16.324,15.84,0.48400000000000176,0.22880000000000322,16.21488,16.5352,15.84,0.6951999999999998,0.22880000000000322,229,318,93,225,45
2017-08-27,16.2756,16.72,15.8532,0.8667999999999996,-0.4708000000000023,16.718239999999998,17.555999999999997,16.192,1.3639999999999972,-1.3639999999999972,16.06088,16.324,15.8532,0.4708000000000023,-0.4708000000000023,16.19376,16.6408,15.972000000000001,0.6687999999999974,-0.5808,677,1650,351,1299,32
2017-09-03,15.8301,16.192,15.3604,0.8315999999999999,-0.8096000000000014,15.9687,16.5,15.3648,1.1351999999999993,-0.8271999999999995,15.2482,15.664000000000001,14.52,1.144000000000002,-1.144000000000002,15.4396,16.192,14.74,1.452,-1.452,682,2061,193,1868,1854
