Date,HGSHStock_Open_average,HGSHStock_Open_max,HGSHStock_Open_min,HGSHStock_Open_volatility,HGSHStock_Open_change,HGSHStock_High_average,HGSHStock_High_max,HGSHStock_High_min,HGSHStock_High_volatility,HGSHStock_High_change,HGSHStock_Low_average,HGSHStock_Low_max,HGSHStock_Low_min,HGSHStock_Low_volatility,HGSHStock_Low_change,HGSHStock_Close_average,HGSHStock_Close_max,HGSHStock_Close_min,HGSHStock_Close_volatility,HGSHStock_Close_change,HGSHStock_Volume_average,HGSHStock_Volume_max,HGSHStock_Volume_min,HGSHStock_Volume_volatility,HGSHStock_Volume_change
2016-01-03,1.628,1.68,1.56,0.11999999999999988,-0.07999999999999985,1.65,1.69,1.61,0.07999999999999985,-0.04999999999999982,1.578,1.6,1.56,0.040000000000000036,-0.040000000000000036,1.6028,1.67,1.5619999999999998,0.1080000000000001,-0.09800000000000009,7436,14413,458,13955,-9451
2016-01-10,1.632,1.92,1.38,0.54,-0.54,1.6416,1.92,1.4040000000000001,0.5159999999999998,-0.5159999999999998,1.504,1.62,1.25,0.3700000000000001,-0.3600000000000001,1.552,1.7,1.35,0.34999999999999987,-0.34999999999999987,14737,42824,2605,40219,33251
2016-01-17,1.31525,1.42,1.2009999999999998,0.21900000000000008,-0.09999999999999987,1.355,1.43,1.25,0.17999999999999994,0.010000000000000009,1.2502499999999999,1.3,1.2009999999999998,0.0990000000000002,0.010000000000000009,1.3135,1.43,1.25,0.17999999999999994,0.10999999999999988,8782,14603,3528,11075,-2409
2016-01-24,1.46,1.54,1.37,0.16999999999999993,-0.04999999999999982,1.4912,1.54,1.416,0.12400000000000011,-0.09400000000000008,1.3602,1.45,1.24,0.20999999999999996,-0.039000000000000146,1.4108,1.494,1.31,0.18399999999999994,-0.07999999999999985,7823,15695,1414,14281,9155
2016-01-31,1.4262,1.4680000000000002,1.39,0.07800000000000029,-0.040000000000000036,1.4636,1.49,1.43,0.06000000000000005,0.010000000000000009,1.4262,1.4680000000000002,1.39,0.07800000000000029,-0.040000000000000036,1.454,1.49,1.42,0.07000000000000006,-0.010000000000000009,2889,7697,174,7523,7523
2016-02-07,1.4461199999999999,1.5106,1.4,0.11060000000000003,0.06059999999999999,1.504,1.57,1.45,0.1200000000000001,0.07000000000000006,1.44232,1.5106,1.4,0.11060000000000003,0.06059999999999999,1.50018,1.57,1.431,0.139,0.06990000000000007,3269,13611,86,13525,-230
2016-02-14,1.4329999999999998,1.5,1.39,0.1100000000000001,0.1100000000000001,1.46,1.5,1.43,0.07000000000000006,0.06000000000000005,1.41,1.43,1.39,0.040000000000000036,0.040000000000000036,1.42,1.43,1.4,0.030000000000000027,0.030000000000000027,4448,9154,122,9032,-4392
2016-02-21,1.378,1.495,1.295,0.20000000000000018,-0.20000000000000018,1.4074,1.5,1.295,0.20500000000000007,-0.20500000000000007,1.274,1.3,1.25,0.050000000000000044,0.020000000000000018,1.3044,1.36,1.26,0.10000000000000009,-0.010000000000000009,9372,23909,2336,21573,-21573
2016-02-28,1.5231999999999999,1.849,1.4,0.44900000000000007,-0.03300000000000014,1.6098,1.849,1.45,0.399,-0.020000000000000018,1.378,1.4,1.33,0.06999999999999984,0.06999999999999984,1.4546,1.62,1.38,0.2400000000000002,0.050000000000000044,21247,49243,10690,38553,-942
2016-03-06,1.4316,1.66,1.32,0.33999999999999986,0.21799999999999997,1.5084,1.67,1.36,0.30999999999999983,0.21799999999999997,1.358,1.43,1.32,0.10999999999999988,0.030000000000000027,1.4608,1.67,1.32,0.34999999999999987,0.10999999999999988,7577,12141,2165,9976,9976
2016-03-13,1.5756000000000001,1.67,1.53,0.1399999999999999,-0.11999999999999988,1.6658,2.0,1.53,0.47,0.33000000000000007,1.495,1.55,1.45,0.10000000000000009,0.050000000000000044,1.6038000000000001,1.989,1.47,0.5190000000000001,0.4890000000000001,41469,157640,3001,154639,149180
2016-03-20,2.295,2.91,1.92,0.9900000000000002,-0.08000000000000007,2.8040000000000003,3.63,2.186,1.444,-1.444,2.03275,2.34,1.9,0.43999999999999995,0.010000000000000009,2.275,2.74,1.91,0.8300000000000003,-0.8300000000000003,306346,851812,71525,780287,-780287
2016-03-27,1.806,1.89,1.72,0.16999999999999993,-0.1299999999999999,1.909,2.04,1.83,0.20999999999999996,0.15000000000000013,1.718,1.76,1.65,0.1100000000000001,0.0,1.826,1.9,1.76,0.1399999999999999,0.06999999999999984,30386,48503,15093,33410,20167
2016-04-03,1.9522,2.08,1.89,0.19000000000000017,-0.08099999999999996,2.282,3.25,1.91,1.34,1.1800000000000002,1.808,1.92,1.68,0.24,0.0,2.118,2.81,1.89,0.9200000000000002,0.7400000000000002,418920,1965990,10207,1955783,1947190
2016-04-10,2.376,2.7,2.11,0.5900000000000003,-0.5900000000000003,2.42,2.7,2.14,0.56,-0.56,2.134,2.31,1.98,0.33000000000000007,-0.30000000000000027,2.2479999999999998,2.42,2.09,0.33000000000000007,-0.2799999999999998,97785,180441,35364,145077,-142253
2016-04-17,2.0734,2.16,2.0,0.16000000000000014,-0.06300000000000017,2.1198,2.2,2.05,0.15000000000000036,-0.07000000000000028,2.0084,2.05,1.98,0.06999999999999984,-0.029999999999999805,2.054,2.17,1.99,0.17999999999999994,-0.06999999999999984,34237,57315,12134,45181,-28114
2016-04-24,2.108,2.16,2.06,0.10000000000000009,-0.040000000000000036,2.142,2.2,2.07,0.13000000000000034,-0.08000000000000007,2.036,2.1,2.02,0.08000000000000007,0.0,2.0978,2.18,2.03,0.15000000000000036,-0.08099999999999996,14435,28704,4314,24390,-12136
