Date,GLRE_stock_Open_average,GLRE_stock_Open_max,GLRE_stock_Open_min,GLRE_stock_Open_volatility,GLRE_stock_Open_change,GLRE_stock_High_average,GLRE_stock_High_max,GLRE_stock_High_min,GLRE_stock_High_volatility,GLRE_stock_High_change,GLRE_stock_Low_average,GLRE_stock_Low_max,GLRE_stock_Low_min,GLRE_stock_Low_volatility,GLRE_stock_Low_change,GLRE_stock_Close_average,GLRE_stock_Close_max,GLRE_stock_Close_min,GLRE_stock_Close_volatility,GLRE_stock_Close_change,GLRE_stock_Volume_average,GLRE_stock_Volume_max,GLRE_stock_Volume_min,GLRE_stock_Volume_volatility,GLRE_stock_Volume_change
2016-03-13,21.594,21.79,21.26,0.5299999999999976,0.03999999999999915,21.866,22.01,21.7,0.3100000000000023,0.1700000000000017,21.274,21.67,20.52,1.1500000000000021,0.14000000000000057,21.648,21.88,21.34,0.5399999999999991,0.3000000000000007,168412,191984,139109,52875,-4365
2016-03-20,21.48,21.84,21.02,0.8200000000000003,-0.8200000000000003,21.615000000000002,21.93,21.1,0.8299999999999983,-0.8299999999999983,20.9725,21.34,20.48,0.8599999999999994,-0.8599999999999994,21.2925,21.67,20.87,0.8000000000000007,-0.6899999999999977,118068,136642,107561,29081,-10225
2016-03-27,21.41,21.69,21.0,0.6900000000000013,0.5399999999999991,21.798,22.04,21.4,0.6400000000000006,0.6000000000000014,21.328,21.63,20.95,0.6799999999999997,0.5899999999999999,21.625999999999998,21.81,21.33,0.4800000000000004,0.4800000000000004,108143,153968,85914,68054,50597
2016-04-03,21.182,21.84,20.7,1.1400000000000006,-1.1400000000000006,21.398,21.97,21.09,0.879999999999999,-0.75,20.87,21.29,20.48,0.8099999999999987,-0.6799999999999997,20.982,21.31,20.58,0.7300000000000004,-0.5499999999999972,91717,105474,71492,33982,15849
2016-04-10,21.494,21.83,20.83,1.0,0.7300000000000004,21.878,22.07,21.64,0.4299999999999997,0.16000000000000014,21.376,21.58,20.83,0.75,0.7000000000000028,21.662,21.79,21.53,0.259999999999998,-0.07000000000000028,102814,135183,67597,67586,-60072
2016-04-17,21.546,21.66,21.41,0.25,-0.019999999999999574,21.858,21.99,21.65,0.33999999999999986,0.17999999999999972,21.413999999999998,21.5,21.36,0.14000000000000057,-0.10000000000000142,21.54,21.69,21.42,0.2699999999999996,-0.15000000000000213,109455,175441,55541,119900,56493
2016-04-24,21.51,21.63,21.3,0.3299999999999983,-0.1999999999999993,21.852,21.96,21.69,0.2699999999999996,0.18999999999999773,21.3,21.43,21.05,0.379999999999999,-0.16000000000000014,21.502,21.65,21.3,0.34999999999999787,0.05000000000000071,120819,155131,93457,61674,40546
2016-05-01,21.254,21.5,20.93,0.5700000000000003,-0.5700000000000003,21.532,21.85,21.24,0.610000000000003,-0.610000000000003,21.036,21.3,20.89,0.41000000000000014,-0.379999999999999,21.252,21.47,20.92,0.5499999999999972,-0.3999999999999986,148808,171565,103933,67632,-55605
2016-05-08,21.2,21.5,20.81,0.6900000000000013,0.2699999999999996,21.418,21.75,21.05,0.6999999999999993,-0.16000000000000014,20.804000000000002,21.37,20.36,1.0100000000000016,-0.6500000000000021,20.954,21.47,20.46,1.009999999999998,-0.8399999999999999,132693,238386,91343,147043,-26662
2016-05-15,20.072,20.53,19.69,0.8399999999999999,-0.8399999999999999,20.264,20.82,19.88,0.9400000000000013,-0.9400000000000013,19.78,20.43,19.5,0.9299999999999997,-0.9299999999999997,19.928,20.44,19.68,0.7600000000000016,-0.7600000000000016,157275,245699,94735,150964,57858
2016-05-22,20.224,20.71,19.59,1.120000000000001,0.7899999999999991,20.554,20.79,19.97,0.8200000000000003,0.7600000000000016,20.122,20.44,19.59,0.8500000000000014,0.7899999999999991,20.372,20.71,19.89,0.8200000000000003,0.5700000000000003,103516,133841,69456,64385,-45106
2016-05-29,20.3525,20.59,20.02,0.5700000000000003,-0.5,20.4025,20.64,20.04,0.6000000000000014,-0.6000000000000014,19.9675,20.29,19.56,0.7300000000000004,-0.7300000000000004,20.1225,20.34,19.77,0.5700000000000003,-0.5700000000000003,162429,261976,119833,142143,23276
2016-06-05,20.16,20.44,19.83,0.610000000000003,0.370000000000001,20.502,20.63,20.42,0.2099999999999973,0.14000000000000057,19.89,20.04,19.68,0.35999999999999943,-0.14999999999999858,20.184,20.4,19.73,0.6699999999999982,-0.6699999999999982,105914,212052,60044,152008,111815
2016-06-12,19.496,19.7,19.1,0.5999999999999979,0.07000000000000028,19.754,19.95,19.59,0.35999999999999943,0.14999999999999858,19.286,19.58,19.05,0.5299999999999976,-0.13999999999999702,19.494,19.69,19.1,0.5899999999999999,-0.08000000000000185,151256,205890,116625,89265,24252
2016-06-19,19.694,19.93,19.37,0.5599999999999987,-0.41000000000000014,19.984,20.28,19.84,0.4400000000000013,0.08000000000000185,19.526,19.91,19.09,0.8200000000000003,-0.5,19.684,20.09,19.13,0.9600000000000009,-0.490000000000002,120863,259651,60703,198948,198948
2016-06-26,19.37,20.29,18.9,1.3900000000000006,1.2899999999999991,19.706,20.4,19.15,1.25,1.2099999999999973,19.126,19.91,18.79,1.120000000000001,1.120000000000001,19.512,20.16,18.84,1.3200000000000003,1.2699999999999996,170502,250352,111499,138853,-138853
2016-07-03,19.6475,20.0,19.28,0.7199999999999989,-0.5,19.9125,20.12,19.55,0.5700000000000003,-0.22000000000000242,19.3175,20.0,18.97,1.0300000000000011,-0.9200000000000017,19.59,20.0,19.27,0.7300000000000004,-0.19000000000000128,135685,182130,112130,70000,-8585
2016-07-10,20.172,20.29,19.91,0.379999999999999,0.2699999999999996,20.392,20.44,20.25,0.19000000000000128,0.17999999999999972,19.944,20.11,19.83,0.28000000000000114,0.030000000000001137,20.09,20.21,19.91,0.3000000000000007,-0.3000000000000007,83012,104709,64307,40402,-32780
2016-07-17,19.808,19.93,19.66,0.2699999999999996,-0.2699999999999996,19.954,20.06,19.8,0.259999999999998,-0.07000000000000028,19.648,19.8,19.48,0.3200000000000003,-0.16000000000000014,19.77,19.89,19.64,0.25,-0.14000000000000057,79004,148473,40761,107712,58193
2016-07-24,19.902,20.35,19.51,0.8399999999999999,0.620000000000001,20.253999999999998,20.7,19.79,0.9100000000000001,0.9100000000000001,19.808,20.25,19.48,0.7699999999999996,0.6799999999999997,20.112,20.63,19.52,1.1099999999999994,1.0199999999999996,120874,175384,87794,87590,87590
2016-07-31,20.27,20.95,19.77,1.1799999999999997,-0.7200000000000024,20.573999999999998,21.31,19.97,1.3399999999999999,-0.8599999999999994,19.894000000000002,20.51,19.5,1.0100000000000016,-0.5200000000000031,20.228,21.22,19.87,1.3499999999999979,-0.9599999999999973,199248,407944,93085,314859,-76074
2016-08-07,20.418,20.55,20.25,0.3000000000000007,0.3000000000000007,20.592,20.76,20.47,0.2900000000000027,0.2900000000000027,20.236,20.37,20.13,0.240000000000002,0.060000000000002274,20.418,20.56,20.27,0.28999999999999915,0.1700000000000017,144149,197025,94310,102715,68753
2016-08-14,20.753999999999998,20.84,20.54,0.3000000000000007,0.23000000000000043,20.9,20.94,20.86,0.08000000000000185,-0.0400000000000027,20.604,20.69,20.4,0.2900000000000027,0.2900000000000027,20.818,20.93,20.76,0.16999999999999815,-0.120000000000001,102122,181616,72091,109525,-37442
2016-08-21,20.954,21.2,20.75,0.4499999999999993,0.4499999999999993,21.136,21.38,20.86,0.5199999999999996,0.5199999999999996,20.774,21.11,20.56,0.5500000000000007,0.5500000000000007,21.029999999999998,21.22,20.83,0.39000000000000057,0.39000000000000057,79706,97801,61258,36543,-24196
2016-08-28,21.44,21.53,21.24,0.2900000000000027,0.26000000000000156,21.682,21.86,21.5,0.35999999999999943,0.28000000000000114,21.344,21.46,21.24,0.22000000000000242,0.22000000000000242,21.488,21.54,21.45,0.08999999999999986,0.05999999999999872,95624,141971,52528,89443,-23807
2016-09-04,21.5775,21.75,21.44,0.3099999999999987,-0.120000000000001,21.7125,21.8,21.5,0.3000000000000007,-0.26000000000000156,21.2675,21.43,21.02,0.41000000000000014,-0.19000000000000128,21.4925,21.77,21.02,0.75,-0.46000000000000085,81044,112298,53405,58893,-28859
2016-09-11,20.544,20.97,20.03,0.9399999999999977,-0.7799999999999976,20.726,21.13,20.31,0.8200000000000003,-0.5500000000000007,20.240000000000002,20.82,19.84,0.9800000000000004,-0.9800000000000004,20.402,21.13,20.03,1.0999999999999979,-1.0799999999999983,104331,203090,68309,134781,134781
2016-09-18,20.192,20.55,19.96,0.5899999999999999,0.5100000000000016,20.384,20.7,20.14,0.5599999999999987,0.3299999999999983,20.056,20.33,19.78,0.5499999999999972,0.4299999999999997,20.246,20.66,19.99,0.6700000000000017,0.3500000000000014,62488,74561,50919,23642,13887
2016-09-25,20.032,20.32,19.8,0.5199999999999996,-0.3099999999999987,20.272,20.56,20.05,0.509999999999998,0.3299999999999983,19.76,19.82,19.58,0.240000000000002,0.019999999999999574,20.01,20.44,19.8,0.6400000000000006,0.6000000000000014,78131,109303,56344,52959,32033
2016-10-02,20.535999999999998,20.9,20.13,0.7699999999999996,-0.4200000000000017,20.772,20.99,20.37,0.6199999999999974,-0.6199999999999974,20.262,20.45,20.01,0.4399999999999977,-0.3000000000000007,20.484,20.94,20.06,0.8800000000000026,-0.6900000000000013,96938,148815,45334,103481,-103481
2016-10-09,20.134,20.36,19.93,0.4299999999999997,-0.21999999999999886,20.432,20.62,20.19,0.4299999999999997,-0.13000000000000256,19.976,20.27,19.76,0.509999999999998,-0.370000000000001,20.2,20.54,19.99,0.5500000000000007,-0.1999999999999993,64526,80982,40947,40035,40035
2016-10-16,20.502000000000002,20.71,20.35,0.35999999999999943,0.0,20.664,20.86,20.38,0.4800000000000004,-0.15000000000000213,20.338,20.55,20.14,0.41000000000000014,-0.18999999999999773,20.492,20.59,20.35,0.23999999999999844,-0.14999999999999858,54199,64240,41550,22690,-17351
2016-10-23,20.292,20.51,20.02,0.490000000000002,-0.4800000000000004,20.400000000000002,20.73,20.16,0.5700000000000003,-0.5,20.06,20.5,19.83,0.6700000000000017,-0.6700000000000017,20.21,20.63,19.89,0.7399999999999984,-0.7399999999999984,108613,263114,49489,213625,8506
2016-10-30,19.919999999999998,20.15,19.65,0.5,-0.3000000000000007,20.25,20.3,20.15,0.15000000000000213,0.10000000000000142,19.71,19.95,19.25,0.6999999999999993,-0.20000000000000284,19.95,20.15,19.75,0.3999999999999986,0.05000000000000071,81825,106957,67707,39250,10157
2016-11-06,20.88,21.9,20.25,1.6499999999999986,1.6499999999999986,21.46,22.95,20.45,2.5,2.5,20.686,21.8,19.9,1.9000000000000021,1.8200000000000003,21.369999999999997,22.7,20.4,2.3000000000000007,2.3000000000000007,210434,391597,77306,314291,211423
2016-11-13,22.69,22.85,22.3,0.5500000000000007,-0.20000000000000284,23.078,23.3,22.9,0.40000000000000213,0.2900000000000027,22.198,22.6,21.95,0.6500000000000021,-0.21000000000000085,22.8,23.15,22.6,0.5499999999999972,0.5499999999999972,145631,192900,106864,86036,-75507
2016-11-20,22.95,23.3,22.6,0.6999999999999993,-0.6999999999999993,22.9875,23.3,22.6,0.6999999999999993,-0.6999999999999993,22.605,22.82,22.43,0.39000000000000057,-0.39000000000000057,22.75,23.05,22.55,0.5,-0.5,92040,148365,45991,102374,-38525
2016-11-27,22.6,22.85,22.45,0.40000000000000213,-0.05000000000000071,22.67,22.85,22.5,0.3500000000000014,-0.10000000000000142,22.3,22.45,21.85,0.5999999999999979,-0.5,22.44,22.75,21.9,0.8500000000000014,-0.5500000000000007,147888,176844,105654,71190,-58614
2016-12-04,22.78,23.6,22.1,1.5,1.5,23.186,23.8,22.35,1.4499999999999993,1.3999999999999986,22.656,23.32,21.91,1.4100000000000001,1.4100000000000001,23.03,23.6,22.2,1.4000000000000021,1.25,200278,280870,156189,124681,-4306
2016-12-11,23.560000000000002,23.6,23.45,0.15000000000000213,0.05000000000000071,23.8,23.95,23.7,0.25,0.14999999999999858,23.48,23.6,23.35,0.25,0.10000000000000142,23.61,23.65,23.55,0.09999999999999787,0.0,128955,204983,65498,139485,89705
2016-12-18,23.84,24.0,23.55,0.4499999999999993,0.3999999999999986,24.060000000000002,24.1,24.0,0.10000000000000142,0.10000000000000142,23.61,23.8,23.0,0.8000000000000007,0.75,23.87,23.95,23.7,0.25,0.25,121891,183386,62760,120626,-120626
2016-12-25,23.4875,23.85,23.15,0.7000000000000028,-0.6500000000000021,23.5875,23.95,23.25,0.6999999999999993,-0.6999999999999993,23.1425,23.6,22.77,0.8300000000000018,-0.8300000000000018,23.18,23.65,22.8,0.8499999999999979,-0.8499999999999979,100198,110534,75475,35059,6194
2017-01-01,23.4125,23.9,22.95,0.9499999999999993,0.6000000000000014,23.775,24.1,23.35,0.75,0.3999999999999986,23.2075,23.35,22.92,0.4299999999999997,0.4299999999999997,23.625,23.95,23.3,0.6499999999999986,0.3999999999999986,164358,227408,106831,120577,-120577
2017-01-08,23.564,23.8,23.35,0.4499999999999993,-0.4499999999999993,23.78,24.0,23.6,0.3999999999999986,-0.10000000000000142,23.32,23.5,23.2,0.3000000000000007,-0.15000000000000213,23.49,23.8,23.2,0.6000000000000014,0.05000000000000071,94757,140485,66581,73904,-64342
2017-01-15,23.1125,23.3,22.85,0.4499999999999993,-0.4499999999999993,23.2625,23.3,23.2,0.10000000000000142,-0.05000000000000071,22.8575,22.95,22.73,0.21999999999999886,-0.16999999999999815,22.9625,23.15,22.85,0.29999999999999716,-0.09999999999999787,82734,99101,69605,29496,-24791
2017-01-22,23.12,23.45,22.65,0.8000000000000007,0.6500000000000021,23.298,23.45,23.09,0.35999999999999943,0.3099999999999987,22.926000000000002,23.2,22.5,0.6999999999999993,0.4800000000000004,23.14,23.35,22.9,0.45000000000000284,0.20000000000000284,112891,200004,57025,142979,89577
2017-01-29,22.69,22.85,22.6,0.25,-0.10000000000000142,22.87,22.95,22.8,0.14999999999999858,-0.09999999999999787,22.61,22.65,22.55,0.09999999999999787,0.0,22.69,22.8,22.6,0.1999999999999993,0.10000000000000142,161581,214448,115778,98670,-7439
2017-02-05,22.57,22.75,22.3,0.4499999999999993,0.05000000000000071,22.830000000000002,23.0,22.6,0.3999999999999986,0.0,22.44,22.7,22.25,0.4499999999999993,0.25,22.65,22.95,22.45,0.5,0.34999999999999787,98631,127809,77839,49970,40424
2017-02-12,22.99,23.35,22.55,0.8000000000000007,0.3500000000000014,23.276,23.45,23.1,0.34999999999999787,0.2699999999999996,22.798,23.25,22.4,0.8500000000000014,0.8500000000000014,23.14,23.45,22.65,0.8000000000000007,0.8000000000000007,131383,209381,83776,125605,-66413
2017-02-19,23.175,23.45,22.8,0.6499999999999986,-0.34999999999999787,23.4,23.45,23.3,0.14999999999999858,-0.14999999999999858,22.872500000000002,23.27,22.55,0.7199999999999989,-0.6499999999999986,23.1875,23.4,22.7,0.6999999999999993,-0.6999999999999993,139662,199015,91704,107311,100417
2017-02-26,22.57,22.8,22.25,0.5500000000000007,-0.5500000000000007,22.926,23.4,22.6,0.7999999999999972,-0.3999999999999986,22.31,22.45,22.05,0.3999999999999986,-0.1999999999999993,22.51,22.7,22.3,0.3999999999999986,-0.05000000000000071,195062,290020,111287,178733,-134996
2017-03-05,22.0,22.35,21.75,0.6000000000000014,-0.5500000000000007,22.114,22.45,21.9,0.5500000000000007,-0.5500000000000007,21.714000000000002,22.05,21.5,0.5500000000000007,-0.5500000000000007,21.79,22.05,21.6,0.4499999999999993,-0.4499999999999993,101049,181589,66614,114975,108631
2017-03-12,21.72,22.05,21.45,0.6000000000000014,0.5,21.990000000000002,22.3,21.75,0.5500000000000007,0.3000000000000007,21.548,21.73,21.4,0.33000000000000185,0.33000000000000185,21.89,22.1,21.65,0.45000000000000284,0.40000000000000213,144292,261143,60693,200450,-52545
2017-03-19,21.75,22.05,21.35,0.6999999999999993,-0.15000000000000213,21.984,22.25,21.55,0.6999999999999993,-0.25,21.46,21.8,21.2,0.6000000000000014,-0.3000000000000007,21.65,22.0,21.4,0.6000000000000014,-0.4499999999999993,99324,129184,75260,53924,-8823
2017-03-26,21.830000000000002,22.45,21.3,1.1499999999999986,1.1499999999999986,22.176,22.45,21.85,0.5999999999999979,0.5999999999999979,21.7,22.0,21.3,0.6999999999999993,0.5,22.02,22.35,21.65,0.7000000000000028,0.45000000000000284,106582,237097,53922,183175,183175
2017-04-02,21.880000000000003,22.1,21.55,0.5500000000000007,-0.5500000000000007,22.03,22.2,21.75,0.4499999999999993,-0.3999999999999986,21.63,21.85,21.5,0.3500000000000014,-0.3000000000000007,21.79,22.05,21.5,0.5500000000000007,-0.3500000000000014,119034,181279,56647,124632,-124632
2017-04-09,21.6875,21.85,21.35,0.5,-0.3999999999999986,21.825,22.05,21.4,0.6500000000000021,-0.6000000000000014,21.425,21.7,21.05,0.6499999999999986,-0.6499999999999986,21.6375,22.0,21.25,0.75,-0.6999999999999993,88612,135058,37308,97750,97750
2017-04-16,21.55,21.95,21.2,0.75,0.75,21.836,22.2,21.45,0.75,0.75,21.476,21.85,21.18,0.6700000000000017,0.6700000000000017,21.72,22.05,21.45,0.6000000000000014,0.5500000000000007,108382,153260,65675,87585,39358
2017-04-23,22.05,22.35,21.75,0.6000000000000014,-0.6000000000000014,22.14,22.35,21.85,0.5,-0.5,21.79,21.95,21.5,0.4499999999999993,-0.3000000000000007,21.85,22.05,21.55,0.5,-0.34999999999999787,131001,238730,90103,148627,1438
2017-04-30,21.16,21.7,20.4,1.3000000000000007,-1.2000000000000028,21.31,21.85,20.4,1.4500000000000028,-1.4000000000000021,20.694,21.5,19.9,1.6000000000000014,-1.6000000000000014,20.830000000000002,21.6,20.1,1.5,-1.5,157854,246246,64356,181890,68837
2017-05-07,20.48,20.95,20.0,0.9499999999999993,0.3999999999999986,20.82,21.15,20.45,0.6999999999999993,0.10000000000000142,20.326,20.6,19.95,0.6500000000000021,0.3500000000000014,20.59,21.0,20.35,0.6499999999999986,0.0,118597,154395,82886,71509,-55572
2017-05-14,20.1,20.4,19.85,0.5499999999999972,-0.5499999999999972,20.22,20.6,20.0,0.6000000000000014,-0.6000000000000014,19.946,20.35,19.7,0.6500000000000021,-0.6000000000000014,20.06,20.4,19.85,0.5499999999999972,-0.5499999999999972,128946,176119,80285,95834,55660
2017-05-21,20.23,20.5,19.85,0.6499999999999986,0.34999999999999787,20.47,20.65,20.1,0.5499999999999972,0.3999999999999986,20.09,20.25,19.85,0.3999999999999986,0.34999999999999787,20.330000000000002,20.45,20.1,0.34999999999999787,0.25,76562,114307,52333,61974,-10957
2017-05-28,20.3625,20.6,20.15,0.45000000000000284,0.20000000000000284,20.7125,20.9,20.5,0.3999999999999986,0.3999999999999986,20.2125,20.3,20.1,0.1999999999999993,0.15000000000000213,20.4375,20.6,20.35,0.25,0.09999999999999787,133371,223606,77065,146541,47178
2017-06-04,20.22,20.45,19.95,0.5,-0.14999999999999858,20.41,20.57,20.2,0.370000000000001,0.120000000000001,20.058,20.2,19.9,0.3000000000000007,0.0,20.22,20.4,19.9,0.5,0.09999999999999787,89191,121630,71067,50563,27348
2017-06-11,20.37,20.5,20.15,0.3500000000000014,-0.14999999999999858,20.650000000000002,21.0,20.45,0.5500000000000007,-0.3999999999999986,20.2,20.35,20.0,0.3500000000000014,-0.15000000000000213,20.47,20.6,20.4,0.20000000000000284,0.10000000000000142,92503,179705,54771,124934,81173
2017-06-18,20.560000000000002,20.6,20.45,0.15000000000000213,0.0,20.722,20.75,20.7,0.05000000000000071,-0.030000000000001137,20.344,20.55,20.15,0.40000000000000213,-0.10000000000000142,20.55,20.6,20.5,0.10000000000000142,-0.05000000000000071,114965,159845,70196,89649,59320
2017-06-25,20.71,20.9,20.55,0.34999999999999787,0.34999999999999787,20.91,21.0,20.8,0.1999999999999993,0.14999999999999858,20.48,20.65,20.35,0.29999999999999716,0.15000000000000213,20.73,20.9,20.55,0.34999999999999787,0.34999999999999787,95475,143764,64678,79086,52922
2017-07-02,21.15,21.35,20.95,0.40000000000000213,0.1999999999999993,21.362499999999997,21.45,21.2,0.25,-0.25,20.925,21.0,20.75,0.25,-0.1999999999999993,21.2,21.45,21.05,0.3999999999999986,-0.34999999999999787,83592,127085,63549,63536,-62360
2017-07-09,20.97,21.05,20.9,0.15000000000000213,0.10000000000000142,21.19,21.3,21.05,0.25,-0.05000000000000071,20.849999999999998,20.95,20.7,0.25,0.0,21.0,21.15,20.9,0.25,0.10000000000000142,94785,132772,47016,85756,55769
2017-07-16,21.04,21.25,20.9,0.3500000000000014,0.25,21.25,21.3,21.15,0.15000000000000213,0.15000000000000213,20.93,21.0,20.85,0.14999999999999858,0.14999999999999858,21.1,21.2,21.0,0.1999999999999993,0.1999999999999993,147936,307523,81306,226217,-226217
2017-07-23,21.05,21.2,20.95,0.25,-0.15000000000000213,21.26,21.3,21.2,0.10000000000000142,0.10000000000000142,20.916,21.05,20.8,0.25,0.019999999999999574,21.06,21.2,20.95,0.25,0.09999999999999787,113707,149484,72134,77350,-21578
2017-07-30,22.08,22.7,21.2,1.5,1.5,22.606,23.1,21.4,1.7000000000000028,1.4800000000000004,22.02,22.7,20.95,1.75,1.75,22.419999999999998,22.75,21.4,1.3500000000000014,1.3500000000000014,246959,313985,159539,154446,50888
2017-08-06,22.83,23.0,22.65,0.3500000000000014,0.25,23.01,23.15,22.85,0.29999999999999716,0.25,22.689999999999998,22.9,22.5,0.3999999999999986,0.0,22.85,23.05,22.75,0.3000000000000007,0.05000000000000071,268255,606012,167181,438831,-22536
2017-08-13,22.6,22.85,22.15,0.7000000000000028,-0.7000000000000028,22.75,22.95,22.3,0.6499999999999986,-0.6499999999999986,22.44,22.7,21.95,0.75,-0.6500000000000021,22.54,22.75,22.2,0.5500000000000007,-0.5500000000000007,114968,151596,66787,84809,42660
2017-08-20,22.09,22.15,22.05,0.09999999999999787,-0.05000000000000071,22.166,22.2,22.15,0.05000000000000071,-0.019999999999999574,21.96,22.05,21.85,0.1999999999999993,-0.05000000000000071,22.07,22.1,22.0,0.10000000000000142,-0.10000000000000142,79963,108570,55139,53431,-9781
2017-08-27,22.05,22.3,21.9,0.40000000000000213,0.3000000000000007,22.19,22.4,22.05,0.34999999999999787,0.25,21.849999999999998,21.95,21.7,0.25,0.1999999999999993,22.07,22.25,22.0,0.25,0.05000000000000071,112184,131842,82179,49663,2260
2017-09-03,21.1125,22.05,20.0,2.0500000000000007,-2.0500000000000007,21.195,22.05,20.28,1.7699999999999996,-1.7699999999999996,20.455,21.15,19.75,1.3999999999999986,-1.3999999999999986,20.575,21.2,20.0,1.1999999999999993,-1.1999999999999993,234871,466463,118061,348402,348402
2017-09-10,20.79,21.05,20.3,0.75,0.6999999999999993,21.118,21.4,21.0,0.3999999999999986,0.3999999999999986,20.696,20.9,20.3,0.5999999999999979,0.5999999999999979,21.0,21.2,20.85,0.34999999999999787,0.34999999999999787,150952,252785,75049,177736,35774
2017-09-17,20.94,21.25,20.75,0.5,-0.5,21.169999999999998,21.35,20.95,0.40000000000000213,-0.20000000000000284,20.81,21.0,20.75,0.25,-0.25,20.93,21.1,20.8,0.3000000000000007,-0.05000000000000071,106796,127938,96713,31225,-8456
2017-09-24,21.49,21.75,21.05,0.6999999999999993,0.6999999999999993,21.71,21.85,21.45,0.40000000000000213,0.40000000000000213,21.29,21.55,20.9,0.6500000000000021,0.6500000000000021,21.52,21.7,21.35,0.34999999999999787,0.29999999999999716,116968,128005,88752,39253,-39253
2017-10-01,22.27,22.45,21.8,0.6499999999999986,0.5500000000000007,22.55,22.6,22.5,0.10000000000000142,-0.10000000000000142,22.13,22.35,21.8,0.5500000000000007,0.34999999999999787,22.43,22.6,22.3,0.3000000000000007,-0.3000000000000007,125777,194720,69328,125392,-115281
2017-10-08,22.19,22.35,22.0,0.3500000000000014,-0.05000000000000071,22.36,22.55,22.15,0.40000000000000213,0.10000000000000142,22.0,22.2,21.8,0.3999999999999986,0.1999999999999993,22.21,22.4,22.05,0.34999999999999787,0.34999999999999787,80185,111575,64277,47298,-3951
2017-10-15,22.62,23.0,22.3,0.6999999999999993,0.6999999999999993,22.766000000000002,23.0,22.55,0.4499999999999993,0.4499999999999993,22.52,22.8,22.3,0.5,0.5,22.66,22.9,22.5,0.3999999999999986,0.3999999999999986,76059,115237,55606,59631,22052
