Date,Deutsche X-trackers MSCI All World ex US High Divi_etf_Open_average,Deutsche X-trackers MSCI All World ex US High Divi_etf_Open_max,Deutsche X-trackers MSCI All World ex US High Divi_etf_Open_min,Deutsche X-trackers MSCI All World ex US High Divi_etf_Open_volatility,Deutsche X-trackers MSCI All World ex US High Divi_etf_Open_change,Deutsche X-trackers MSCI All World ex US High Divi_etf_High_average,Deutsche X-trackers MSCI All World ex US High Divi_etf_High_max,Deutsche X-trackers MSCI All World ex US High Divi_etf_High_min,Deutsche X-trackers MSCI All World ex US High Divi_etf_High_volatility,Deutsche X-trackers MSCI All World ex US High Divi_etf_High_change,Deutsche X-trackers MSCI All World ex US High Divi_etf_Low_average,Deutsche X-trackers MSCI All World ex US High Divi_etf_Low_max,Deutsche X-trackers MSCI All World ex US High Divi_etf_Low_min,Deutsche X-trackers MSCI All World ex US High Divi_etf_Low_volatility,Deutsche X-trackers MSCI All World ex US High Divi_etf_Low_change,Deutsche X-trackers MSCI All World ex US High Divi_etf_Close_average,Deutsche X-trackers MSCI All World ex US High Divi_etf_Close_max,Deutsche X-trackers MSCI All World ex US High Divi_etf_Close_min,Deutsche X-trackers MSCI All World ex US High Divi_etf_Close_volatility,Deutsche X-trackers MSCI All World ex US High Divi_etf_Close_change
2017-04-23,25.62,25.62,25.62,0.0,0.0,25.62,25.62,25.62,0.0,0.0,25.62,25.62,25.62,0.0,0.0,25.62,25.62,25.62,0.0,0.0
2017-04-30,25.94,25.94,25.94,0.0,0.0,25.94,25.94,25.94,0.0,0.0,25.8,25.8,25.8,0.0,0.0,25.81,25.81,25.81,0.0,0.0
2017-05-07,25.75,25.75,25.75,0.0,0.0,26.04,26.04,26.04,0.0,0.0,25.75,25.75,25.75,0.0,0.0,26.04,26.04,26.04,0.0,0.0
2017-05-14,26.06,26.06,26.06,0.0,0.0,26.06,26.06,26.06,0.0,0.0,26.06,26.06,26.06,0.0,0.0,26.06,26.06,26.06,0.0,0.0
2017-05-21,26.17,26.17,26.17,0.0,0.0,26.17,26.17,26.17,0.0,0.0,26.17,26.17,26.17,0.0,0.0,26.17,26.17,26.17,0.0,0.0
2017-05-28,26.4,26.4,26.4,0.0,0.0,26.4,26.4,26.4,0.0,0.0,26.4,26.4,26.4,0.0,0.0,26.4,26.4,26.4,0.0,0.0
2017-06-04,26.23,26.23,26.23,0.0,0.0,26.24,26.24,26.24,0.0,0.0,26.23,26.23,26.23,0.0,0.0,26.24,26.24,26.24,0.0,0.0
2017-06-11,25.85,25.85,25.85,0.0,0.0,25.92,25.92,25.92,0.0,0.0,25.85,25.85,25.85,0.0,0.0,25.92,25.92,25.92,0.0,0.0
2017-06-18,25.94,25.94,25.94,0.0,0.0,25.94,25.94,25.94,0.0,0.0,25.9,25.9,25.9,0.0,0.0,25.9,25.9,25.9,0.0,0.0
2017-06-25,25.68,25.68,25.68,0.0,0.0,25.68,25.68,25.68,0.0,0.0,25.68,25.68,25.68,0.0,0.0,25.68,25.68,25.68,0.0,0.0
2017-07-02,25.74,25.74,25.74,0.0,0.0,25.74,25.74,25.74,0.0,0.0,25.74,25.74,25.74,0.0,0.0,25.74,25.74,25.74,0.0,0.0
2017-07-09,26.19,26.19,26.19,0.0,0.0,26.19,26.19,26.19,0.0,0.0,26.19,26.19,26.19,0.0,0.0,26.19,26.19,26.19,0.0,0.0
2017-07-16,26.06,26.06,26.06,0.0,0.0,26.1,26.1,26.1,0.0,0.0,26.04,26.04,26.04,0.0,0.0,26.1,26.1,26.1,0.0,0.0
2017-07-23,25.83,25.83,25.83,0.0,0.0,25.83,25.83,25.83,0.0,0.0,25.83,25.83,25.83,0.0,0.0,25.83,25.83,25.83,0.0,0.0
2017-07-30,26.22,26.22,26.22,0.0,0.0,26.22,26.22,26.22,0.0,0.0,26.22,26.22,26.22,0.0,0.0,26.22,26.22,26.22,0.0,0.0
2017-08-06,25.63,25.63,25.63,0.0,0.0,25.63,25.63,25.63,0.0,0.0,25.63,25.63,25.63,0.0,0.0,25.63,25.63,25.63,0.0,0.0
2017-08-13,26.05,26.05,26.05,0.0,0.0,26.05,26.05,26.05,0.0,0.0,25.99,25.99,25.99,0.0,0.0,25.99,25.99,25.99,0.0,0.0
2017-08-20,26.06,26.06,26.06,0.0,0.0,26.06,26.06,26.06,0.0,0.0,26.06,26.06,26.06,0.0,0.0,26.06,26.06,26.06,0.0,0.0
2017-08-27,26.02,26.02,26.02,0.0,0.0,26.02,26.02,26.02,0.0,0.0,26.02,26.02,26.02,0.0,0.0,26.02,26.02,26.02,0.0,0.0
2017-09-03,25.93,25.93,25.93,0.0,0.0,25.93,25.93,25.93,0.0,0.0,25.93,25.93,25.93,0.0,0.0,25.93,25.93,25.93,0.0,0.0
2017-09-10,26.07,26.07,26.07,0.0,0.0,26.07,26.07,26.07,0.0,0.0,26.07,26.07,26.07,0.0,0.0,26.07,26.07,26.07,0.0,0.0
2017-09-17,25.87,25.87,25.87,0.0,0.0,25.87,25.87,25.87,0.0,0.0,25.87,25.87,25.87,0.0,0.0,25.87,25.87,25.87,0.0,0.0
2017-09-24,25.96,25.96,25.96,0.0,0.0,26.03,26.03,26.03,0.0,0.0,25.95,25.95,25.95,0.0,0.0,26.03,26.03,26.03,0.0,0.0
2017-10-01,26.37,26.37,26.37,0.0,0.0,26.38,26.38,26.38,0.0,0.0,26.35,26.35,26.35,0.0,0.0,26.36,26.36,26.36,0.0,0.0
2017-10-08,26.6,26.6,26.6,0.0,0.0,26.61,26.61,26.61,0.0,0.0,26.59,26.59,26.59,0.0,0.0,26.59,26.59,26.59,0.0,0.0
2017-10-15,26.58,26.58,26.58,0.0,0.0,26.58,26.58,26.58,0.0,0.0,26.58,26.58,26.58,0.0,0.0,26.58,26.58,26.58,0.0,0.0
2017-10-22,26.66,26.66,26.66,0.0,0.0,26.66,26.66,26.66,0.0,0.0,26.63,26.63,26.63,0.0,0.0,26.65,26.65,26.65,0.0,0.0
2017-10-29,26.86,26.86,26.86,0.0,0.0,26.86,26.86,26.86,0.0,0.0,26.86,26.86,26.86,0.0,0.0,26.86,26.86,26.86,0.0,0.0
2017-11-05,26.7,26.7,26.7,0.0,0.0,26.74,26.74,26.74,0.0,0.0,26.7,26.7,26.7,0.0,0.0,26.74,26.74,26.74,0.0,0.0
2017-11-12,26.33,26.33,26.33,0.0,0.0,26.33,26.33,26.33,0.0,0.0,26.33,26.33,26.33,0.0,0.0,26.33,26.33,26.33,0.0,0.0
2017-11-19,26.49,26.49,26.49,0.0,0.0,26.49,26.49,26.49,0.0,0.0,26.48,26.48,26.48,0.0,0.0,26.48,26.48,26.48,0.0,0.0
2017-11-26,26.37,26.37,26.37,0.0,0.0,26.37,26.37,26.37,0.0,0.0,26.37,26.37,26.37,0.0,0.0,26.37,26.37,26.37,0.0,0.0
2017-12-03,26.35,26.35,26.35,0.0,0.0,26.35,26.35,26.35,0.0,0.0,26.29,26.29,26.29,0.0,0.0,26.29,26.29,26.29,0.0,0.0
2017-12-10,26.38,26.38,26.38,0.0,0.0,26.38,26.38,26.38,0.0,0.0,26.38,26.38,26.38,0.0,0.0,26.38,26.38,26.38,0.0,0.0
2017-12-17,26.32,26.32,26.32,0.0,0.0,26.32,26.32,26.32,0.0,0.0,26.32,26.32,26.32,0.0,0.0,26.32,26.32,26.32,0.0,0.0
2017-12-24,26.75,26.75,26.75,0.0,0.0,26.75,26.75,26.75,0.0,0.0,26.75,26.75,26.75,0.0,0.0,26.75,26.75,26.75,0.0,0.0
2017-12-31,26.97,26.97,26.97,0.0,0.0,26.97,26.97,26.97,0.0,0.0,26.97,26.97,26.97,0.0,0.0,26.97,26.97,26.97,0.0,0.0
