Date,ProShares UltraPro S&P500_etf_Open_average,ProShares UltraPro S&P500_etf_Open_max,ProShares UltraPro S&P500_etf_Open_min,ProShares UltraPro S&P500_etf_Open_volatility,ProShares UltraPro S&P500_etf_Open_change,ProShares UltraPro S&P500_etf_High_average,ProShares UltraPro S&P500_etf_High_max,ProShares UltraPro S&P500_etf_High_min,ProShares UltraPro S&P500_etf_High_volatility,ProShares UltraPro S&P500_etf_High_change,ProShares UltraPro S&P500_etf_Low_average,ProShares UltraPro S&P500_etf_Low_max,ProShares UltraPro S&P500_etf_Low_min,ProShares UltraPro S&P500_etf_Low_volatility,ProShares UltraPro S&P500_etf_Low_change,ProShares UltraPro S&P500_etf_Close_average,ProShares UltraPro S&P500_etf_Close_max,ProShares UltraPro S&P500_etf_Close_min,ProShares UltraPro S&P500_etf_Close_volatility,ProShares UltraPro S&P500_etf_Close_change
2016-07-10,24.57,24.57,24.57,0.0,0.0,24.58,24.58,24.58,0.0,0.0,24.08,24.08,24.08,0.0,0.0,24.26,24.26,24.26,0.0,0.0
2016-07-17,24.45,24.45,24.45,0.0,0.0,24.74,24.74,24.74,0.0,0.0,24.34,24.34,24.34,0.0,0.0,24.72,24.72,24.72,0.0,0.0
2016-07-24,24.46,24.46,24.46,0.0,0.0,24.81,24.81,24.81,0.0,0.0,24.34,24.34,24.34,0.0,0.0,24.66,24.66,24.66,0.0,0.0
2016-07-31,24.69,24.69,24.69,0.0,0.0,25.03,25.03,25.03,0.0,0.0,24.64,24.64,24.64,0.0,0.0,25.02,25.02,25.02,0.0,0.0
2016-08-07,25.03,25.03,25.03,0.0,0.0,25.19,25.19,25.19,0.0,0.0,24.94,24.94,24.94,0.0,0.0,25.1,25.1,25.1,0.0,0.0
2016-08-14,25.03,25.03,25.03,0.0,0.0,25.19,25.19,25.19,0.0,0.0,24.84,24.84,24.84,0.0,0.0,25.11,25.11,25.11,0.0,0.0
2016-08-21,24.89,24.89,24.89,0.0,0.0,25.29,25.29,25.29,0.0,0.0,24.32,24.32,24.32,0.0,0.0,24.67,24.67,24.67,0.0,0.0
2016-08-28,25.02,25.02,25.02,0.0,0.0,25.2,25.2,25.2,0.0,0.0,24.8,24.8,24.8,0.0,0.0,25.02,25.02,25.02,0.0,0.0
2016-09-04,24.57,24.57,24.57,0.0,0.0,24.57,24.57,24.57,0.0,0.0,23.26,23.26,23.26,0.0,0.0,23.28,23.28,23.28,0.0,0.0
2016-09-11,23.63,23.63,23.63,0.0,0.0,23.7,23.7,23.7,0.0,0.0,23.32,23.32,23.32,0.0,0.0,23.6,23.6,23.6,0.0,0.0
2016-09-18,24.69,24.69,24.69,0.0,0.0,24.75,24.75,24.75,0.0,0.0,24.41,24.41,24.41,0.0,0.0,24.45,24.45,24.45,0.0,0.0
2016-09-25,24.31,24.31,24.31,0.0,0.0,24.79,24.79,24.79,0.0,0.0,24.2,24.2,24.2,0.0,0.0,24.55,24.55,24.55,0.0,0.0
2016-10-02,24.43,24.43,24.43,0.0,0.0,24.5,24.5,24.5,0.0,0.0,23.78,23.78,23.78,0.0,0.0,24.07,24.07,24.07,0.0,0.0
2016-10-09,23.78,23.78,23.78,0.0,0.0,23.93,23.93,23.93,0.0,0.0,23.39,23.39,23.39,0.0,0.0,23.41,23.41,23.41,0.0,0.0
2016-10-16,23.34,23.34,23.34,0.0,0.0,23.71,23.71,23.71,0.0,0.0,23.28,23.28,23.28,0.0,0.0,23.66,23.66,23.66,0.0,0.0
2016-10-23,23.38,23.38,23.38,0.0,0.0,23.65,23.65,23.65,0.0,0.0,22.93,22.93,22.93,0.0,0.0,23.18,23.18,23.18,0.0,0.0
2016-10-30,22.0,22.0,22.0,0.0,0.0,22.31,22.31,22.31,0.0,0.0,21.84,21.84,21.84,0.0,0.0,21.87,21.87,21.87,0.0,0.0
2016-11-06,24.31,24.31,24.31,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.04,24.04,24.04,0.0,0.0,24.41,24.41,24.41,0.0,0.0
2016-11-13,25.3,25.3,25.3,0.0,0.0,25.37,25.37,25.37,0.0,0.0,25.03,25.03,25.03,0.0,0.0,25.1,25.1,25.1,0.0,0.0
2016-11-20,26.0,26.0,26.0,0.0,0.0,26.16,26.16,26.16,0.0,0.0,25.97,25.97,25.97,0.0,0.0,26.16,26.16,26.16,0.0,0.0
2016-11-27,25.48,25.48,25.48,0.0,0.0,25.68,25.68,25.68,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.48,25.48,25.48,0.0,0.0
2016-12-04,27.51,27.51,27.51,0.0,0.0,27.9,27.9,27.9,0.0,0.0,27.49,27.49,27.49,0.0,0.0,27.89,27.89,27.89,0.0,0.0
2016-12-11,28.21,28.21,28.21,0.0,0.0,28.21,28.21,28.21,0.0,0.0,27.7,27.7,27.7,0.0,0.0,27.86,27.86,27.86,0.0,0.0
2016-12-18,27.95,27.95,27.95,0.0,0.0,28.06,28.06,28.06,0.0,0.0,27.89,27.89,27.89,0.0,0.0,28.05,28.05,28.05,0.0,0.0
2016-12-25,27.68,27.68,27.68,0.0,0.0,27.72,27.72,27.72,0.0,0.0,26.95,26.95,26.95,0.0,0.0,27.26,27.26,27.26,0.0,0.0
2017-01-01,28.33,28.33,28.33,0.0,0.0,28.78,28.78,28.78,0.0,0.0,28.09,28.09,28.09,0.0,0.0,28.58,28.58,28.58,0.0,0.0
2017-01-08,28.38,28.38,28.38,0.0,0.0,28.63,28.63,28.63,0.0,0.0,28.36,28.36,28.36,0.0,0.0,28.48,28.48,28.48,0.0,0.0
2017-01-15,28.36,28.36,28.36,0.0,0.0,28.58,28.58,28.58,0.0,0.0,28.11,28.11,28.11,0.0,0.0,28.36,28.36,28.36,0.0,0.0
2017-01-22,29.36,29.36,29.36,0.0,0.0,29.42,29.42,29.42,0.0,0.0,29.11,29.11,29.11,0.0,0.0,29.2,29.2,29.2,0.0,0.0
2017-01-29,29.1,29.1,29.1,0.0,0.0,29.37,29.37,29.37,0.0,0.0,28.97,28.97,28.97,0.0,0.0,29.29,29.29,29.29,0.0,0.0
2017-02-05,29.94,29.94,29.94,0.0,0.0,30.22,30.22,30.22,0.0,0.0,29.89,29.89,29.89,0.0,0.0,30.12,30.12,30.12,0.0,0.0
2017-02-12,31.06,31.06,31.06,0.0,0.0,31.5,31.5,31.5,0.0,0.0,31.06,31.06,31.06,0.0,0.0,31.5,31.5,31.5,0.0,0.0
2017-02-19,31.64,31.64,31.64,0.0,0.0,32.18,32.18,32.18,0.0,0.0,31.63,31.63,31.63,0.0,0.0,32.17,32.17,32.17,0.0,0.0
2017-02-26,32.73,32.73,32.73,0.0,0.0,32.89,32.89,32.89,0.0,0.0,32.54,32.54,32.54,0.0,0.0,32.83,32.83,32.83,0.0,0.0
2017-03-05,32.62,32.62,32.62,0.0,0.0,32.63,32.63,32.63,0.0,0.0,32.05,32.05,32.05,0.0,0.0,32.47,32.47,32.47,0.0,0.0
2017-03-12,32.93,32.93,32.93,0.0,0.0,33.0,33.0,33.0,0.0,0.0,32.61,32.61,32.61,0.0,0.0,32.61,32.61,32.61,0.0,0.0
2017-03-19,31.5,31.5,31.5,0.0,0.0,31.77,31.77,31.77,0.0,0.0,30.94,30.94,30.94,0.0,0.0,31.3,31.3,31.3,0.0,0.0
2017-03-26,32.08,32.08,32.08,0.0,0.0,32.34,32.34,32.34,0.0,0.0,32.0,32.0,32.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0
2017-04-02,31.78,31.78,31.78,0.0,0.0,32.11,32.11,32.11,0.0,0.0,31.56,31.56,31.56,0.0,0.0,31.78,31.78,31.78,0.0,0.0
2017-04-09,31.14,31.14,31.14,0.0,0.0,31.48,31.48,31.48,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.72,30.72,30.72,0.0,0.0
2017-04-16,31.73,31.73,31.73,0.0,0.0,31.76,31.76,31.76,0.0,0.0,31.29,31.29,31.29,0.0,0.0,31.49,31.49,31.49,0.0,0.0
2017-04-23,33.2,33.2,33.2,0.0,0.0,33.22,33.22,33.22,0.0,0.0,32.8,32.8,32.8,0.0,0.0,32.89,32.89,32.89,0.0,0.0
2017-04-30,33.29,33.29,33.29,0.0,0.0,33.53,33.53,33.53,0.0,0.0,33.1,33.1,33.1,0.0,0.0,33.53,33.53,33.53,0.0,0.0
2017-05-07,33.24,33.24,33.24,0.0,0.0,33.28,33.28,33.28,0.0,0.0,33.07,33.07,33.07,0.0,0.0,33.22,33.22,33.22,0.0,0.0
2017-05-14,32.46,32.46,32.46,0.0,0.0,33.15,33.15,33.15,0.0,0.0,32.43,32.43,32.43,0.0,0.0,32.83,32.83,32.83,0.0,0.0
2017-05-21,34.16,34.16,34.16,0.0,0.0,34.32,34.32,34.32,0.0,0.0,34.14,34.14,34.14,0.0,0.0,34.25,34.25,34.25,0.0,0.0
2017-05-28,34.95,34.95,34.95,0.0,0.0,35.35,35.35,35.35,0.0,0.0,34.8,34.8,34.8,0.0,0.0,35.24,35.24,35.24,0.0,0.0
2017-06-04,35.23,35.23,35.23,0.0,0.0,35.61,35.61,35.61,0.0,0.0,34.3,34.3,34.3,0.0,0.0,34.93,34.93,34.93,0.0,0.0
2017-06-11,35.13,35.13,35.13,0.0,0.0,35.13,35.13,35.13,0.0,0.0,34.63,34.63,34.63,0.0,0.0,35.04,35.04,35.04,0.0,0.0
2017-06-18,35.18,35.18,35.18,0.0,0.0,35.41,35.41,35.41,0.0,0.0,34.96,34.96,34.96,0.0,0.0,35.28,35.28,35.28,0.0,0.0
2017-06-25,34.83,34.83,34.83,0.0,0.0,35.01,35.01,35.01,0.0,0.0,34.53,34.53,34.53,0.0,0.0,34.62,34.62,34.62,0.0,0.0
2017-07-02,34.34,34.34,34.34,0.0,0.0,34.79,34.79,34.79,0.0,0.0,34.26,34.26,34.26,0.0,0.0,34.71,34.71,34.71,0.0,0.0
2017-07-09,35.7,35.7,35.7,0.0,0.0,36.35,36.35,36.35,0.0,0.0,35.63,35.63,35.63,0.0,0.0,36.15,36.15,36.15,0.0,0.0
2017-07-16,36.55,36.55,36.55,0.0,0.0,36.75,36.75,36.75,0.0,0.0,36.43,36.43,36.43,0.0,0.0,36.75,36.75,36.75,0.0,0.0
2017-07-23,36.6,36.6,36.6,0.0,0.0,36.78,36.78,36.78,0.0,0.0,36.38,36.38,36.38,0.0,0.0,36.71,36.71,36.71,0.0,0.0
2017-07-30,36.96,36.96,36.96,0.0,0.0,37.08,37.08,37.08,0.0,0.0,36.73,36.73,36.73,0.0,0.0,36.9,36.9,36.9,0.0,0.0
2017-08-06,35.36,35.36,35.36,0.0,0.0,35.7,35.7,35.7,0.0,0.0,35.25,35.25,35.25,0.0,0.0,35.41,35.41,35.41,0.0,0.0
2017-08-13,34.82,34.82,34.82,0.0,0.0,35.36,35.36,35.36,0.0,0.0,34.51,34.51,34.51,0.0,0.0,34.72,34.72,34.72,0.0,0.0
2017-08-20,35.63,35.63,35.63,0.0,0.0,35.95,35.95,35.95,0.0,0.0,35.42,35.42,35.42,0.0,0.0,35.49,35.49,35.49,0.0,0.0
2017-08-27,36.96,36.96,36.96,0.0,0.0,37.12,37.12,37.12,0.0,0.0,36.83,36.83,36.83,0.0,0.0,36.93,36.93,36.93,0.0,0.0
2017-09-03,36.29,36.29,36.29,0.0,0.0,36.53,36.53,36.53,0.0,0.0,36.18,36.18,36.18,0.0,0.0,36.28,36.28,36.28,0.0,0.0
2017-09-10,37.76,37.76,37.76,0.0,0.0,38.03,38.03,38.03,0.0,0.0,37.71,37.71,37.71,0.0,0.0,38.02,38.02,38.02,0.0,0.0
2017-09-17,37.88,37.88,37.88,0.0,0.0,38.15,38.15,38.15,0.0,0.0,37.88,37.88,37.88,0.0,0.0,38.07,38.07,38.07,0.0,0.0
2017-09-24,38.42,38.42,38.42,0.0,0.0,38.89,38.89,38.89,0.0,0.0,38.35,38.35,38.35,0.0,0.0,38.82,38.82,38.82,0.0,0.0
2017-10-01,40.19,40.19,40.19,0.0,0.0,40.32,40.32,40.32,0.0,0.0,40.05,40.05,40.05,0.0,0.0,40.31,40.31,40.31,0.0,0.0
2017-10-08,40.62,40.62,40.62,0.0,0.0,40.69,40.69,40.69,0.0,0.0,40.45,40.45,40.45,0.0,0.0,40.5,40.5,40.5,0.0,0.0
2017-10-15,41.37,41.37,41.37,0.0,0.0,41.55,41.55,41.55,0.0,0.0,41.21,41.21,41.21,0.0,0.0,41.5,41.5,41.5,0.0,0.0
2017-10-22,41.21,41.21,41.21,0.0,0.0,41.87,41.87,41.87,0.0,0.0,41.04,41.04,41.04,0.0,0.0,41.79,41.79,41.79,0.0,0.0
2017-10-29,41.79,41.79,41.79,0.0,0.0,42.13,42.13,42.13,0.0,0.0,41.55,41.55,41.55,0.0,0.0,42.09,42.09,42.09,0.0,0.0
2017-11-05,41.71,41.71,41.71,0.0,0.0,41.95,41.95,41.95,0.0,0.0,41.55,41.55,41.55,0.0,0.0,41.89,41.89,41.89,0.0,0.0
2017-11-12,41.9,41.9,41.9,0.0,0.0,42.02,42.02,42.02,0.0,0.0,41.69,41.69,41.69,0.0,0.0,41.76,41.76,41.76,0.0,0.0
2017-11-19,42.88,42.88,42.88,0.0,0.0,42.97,42.97,42.97,0.0,0.0,42.82,42.82,42.82,0.0,0.0,42.9,42.9,42.9,0.0,0.0
2017-11-26,45.1,45.1,45.1,0.0,0.0,45.35,45.35,45.35,0.0,0.0,43.04,43.04,43.04,0.0,0.0,44.91,44.91,44.91,0.0,0.0
2017-12-03,45.17,45.17,45.17,0.0,0.0,45.42,45.42,45.42,0.0,0.0,45.02,45.02,45.02,0.0,0.0,45.4,45.4,45.4,0.0,0.0
2017-12-10,46.05,46.05,46.05,0.0,0.0,46.83,46.83,46.83,0.0,0.0,46.01,46.01,46.01,0.0,0.0,46.58,46.58,46.58,0.0,0.0
2017-12-17,47.1,47.1,47.1,0.0,0.0,47.12,47.12,47.12,0.0,0.0,46.74,46.74,46.74,0.0,0.0,47.04,47.04,47.04,0.0,0.0
2017-12-24,47.53,47.53,47.53,0.0,0.0,47.53,47.53,47.53,0.0,0.0,46.54,46.54,46.54,0.0,0.0,46.72,46.72,46.72,0.0,0.0
2017-12-31,49.64,49.64,49.64,0.0,0.0,50.2,50.2,50.2,0.0,0.0,49.32,49.32,49.32,0.0,0.0,50.12,50.12,50.12,0.0,0.0
