Date,CETV_stock_Open_average,CETV_stock_Open_max,CETV_stock_Open_min,CETV_stock_Open_volatility,CETV_stock_Open_change,CETV_stock_High_average,CETV_stock_High_max,CETV_stock_High_min,CETV_stock_High_volatility,CETV_stock_High_change,CETV_stock_Low_average,CETV_stock_Low_max,CETV_stock_Low_min,CETV_stock_Low_volatility,CETV_stock_Low_change,CETV_stock_Close_average,CETV_stock_Close_max,CETV_stock_Close_min,CETV_stock_Close_volatility,CETV_stock_Close_change,CETV_stock_Volume_average,CETV_stock_Volume_max,CETV_stock_Volume_min,CETV_stock_Volume_volatility,CETV_stock_Volume_change
2016-04-03,2.624,2.7,2.51,0.1900000000000004,0.1900000000000004,2.708,2.76,2.63,0.1299999999999999,0.11000000000000032,2.594,2.66,2.5,0.16000000000000014,0.16000000000000014,2.666,2.73,2.61,0.1200000000000001,0.06000000000000005,141325,239247,94801,144446,-31081
2016-04-10,2.676,2.73,2.6,0.1299999999999999,0.010000000000000231,2.734,2.76,2.71,0.04999999999999982,0.020000000000000018,2.634,2.68,2.6,0.08000000000000007,0.07000000000000028,2.684,2.72,2.63,0.0900000000000003,0.0900000000000003,85432,138375,59733,78642,-8699
2016-04-17,2.754,2.8,2.67,0.1299999999999999,0.1200000000000001,2.824,2.94,2.75,0.18999999999999995,0.06000000000000005,2.712,2.75,2.67,0.08000000000000007,0.08000000000000007,2.77,2.82,2.72,0.09999999999999964,0.05999999999999961,113551,187394,61197,126197,27771
2016-04-24,2.704,2.79,2.48,0.31000000000000005,-0.04999999999999982,2.826,2.96,2.75,0.20999999999999996,-0.04999999999999982,2.662,2.74,2.46,0.28000000000000025,-0.06999999999999984,2.732,2.78,2.66,0.11999999999999966,-0.08999999999999986,96787,129660,66124,63536,40187
2016-05-01,2.714,2.8,2.58,0.21999999999999975,-0.1200000000000001,2.778,2.87,2.63,0.2400000000000002,-0.20000000000000018,2.63,2.75,2.41,0.33999999999999986,-0.2599999999999998,2.6799999999999997,2.82,2.46,0.3599999999999999,-0.3599999999999999,337485,898594,141873,756721,54275
2016-05-08,2.428,2.49,2.39,0.10000000000000009,-0.10000000000000009,2.47,2.49,2.46,0.03000000000000025,-0.020000000000000018,2.384,2.39,2.37,0.020000000000000018,0.020000000000000018,2.41,2.42,2.39,0.029999999999999805,0.020000000000000018,151656,204773,115698,89075,-60595
2016-05-15,2.346,2.41,2.3,0.11000000000000032,-0.08999999999999986,2.408,2.48,2.36,0.1200000000000001,-0.08000000000000007,2.306,2.4,2.26,0.14000000000000012,-0.08999999999999986,2.342,2.42,2.3,0.1200000000000001,-0.06999999999999984,92148,165840,53420,112420,38607
2016-05-22,2.362,2.43,2.33,0.10000000000000009,0.08000000000000007,2.46,2.65,2.37,0.2799999999999998,0.27,2.308,2.4,2.28,0.1200000000000001,0.10000000000000009,2.402,2.6,2.31,0.29000000000000004,0.29000000000000004,306353,592867,76478,516389,154208
2016-05-29,2.55,2.62,2.48,0.14000000000000012,-0.10000000000000009,2.585,2.68,2.51,0.17000000000000037,-0.17000000000000037,2.455,2.54,2.39,0.1499999999999999,-0.1499999999999999,2.5275,2.66,2.42,0.2400000000000002,-0.2400000000000002,180373,225945,161494,64451,8591
2016-06-05,2.38,2.41,2.32,0.0900000000000003,-0.07000000000000028,2.436,2.51,2.39,0.11999999999999966,-0.11999999999999966,2.34,2.38,2.28,0.10000000000000009,-0.10000000000000009,2.366,2.42,2.31,0.10999999999999988,-0.10999999999999988,164515,225498,96321,129177,100663
2016-06-12,2.258,2.31,2.23,0.08000000000000007,-0.029999999999999805,2.3,2.34,2.26,0.08000000000000007,-0.040000000000000036,2.208,2.23,2.18,0.04999999999999982,-0.040000000000000036,2.254,2.28,2.23,0.04999999999999982,-0.029999999999999805,180652,357711,47324,310387,188830
2016-06-19,2.268,2.32,2.2,0.11999999999999966,-0.06999999999999984,2.324,2.35,2.25,0.10000000000000009,-0.08999999999999986,2.216,2.27,2.1,0.16999999999999993,-0.1200000000000001,2.26,2.32,2.1,0.21999999999999975,-0.19999999999999973,298738,963111,90859,872252,833876
2016-06-26,2.148,2.2,2.1,0.10000000000000009,0.009999999999999787,2.18,2.24,2.14,0.10000000000000009,0.009999999999999787,2.082,2.13,2.03,0.10000000000000009,0.050000000000000266,2.122,2.18,2.06,0.1200000000000001,0.040000000000000036,218244,263180,159536,103644,31615
2016-07-03,2.1125,2.17,2.05,0.1200000000000001,0.06999999999999984,2.1375,2.17,2.11,0.06000000000000005,0.04999999999999982,2.0774999999999997,2.11,2.05,0.06000000000000005,0.050000000000000266,2.1125,2.14,2.08,0.06000000000000005,0.04999999999999982,287119,740264,120104,620160,620160
2016-07-10,2.178,2.29,2.11,0.18000000000000016,0.1299999999999999,2.242,2.34,2.16,0.17999999999999972,0.17999999999999972,2.144,2.26,2.06,0.19999999999999973,0.1599999999999997,2.198,2.31,2.13,0.18000000000000016,0.18000000000000016,387932,628478,232826,395652,13457
2016-07-17,2.256,2.3,2.19,0.10999999999999988,-0.10999999999999988,2.284,2.32,2.24,0.07999999999999963,-0.07999999999999963,2.2,2.27,2.17,0.10000000000000009,-0.08000000000000007,2.232,2.29,2.2,0.08999999999999986,-0.08999999999999986,140215,162773,89827,72946,56047
2016-07-24,2.286,2.32,2.22,0.09999999999999964,0.07999999999999963,2.324,2.38,2.25,0.1299999999999999,0.08000000000000007,2.26,2.3,2.2,0.09999999999999964,0.09999999999999964,2.282,2.32,2.22,0.09999999999999964,0.08999999999999986,191639,346997,95195,251802,3298
2016-07-31,2.332,2.36,2.29,0.06999999999999984,0.04999999999999982,2.388,2.44,2.36,0.08000000000000007,-0.010000000000000231,2.296,2.31,2.28,0.03000000000000025,-0.010000000000000231,2.336,2.35,2.31,0.040000000000000036,-0.040000000000000036,87301,153815,36621,117194,18166
2016-08-07,2.346,2.38,2.31,0.06999999999999984,0.06000000000000005,2.406,2.48,2.36,0.1200000000000001,0.1200000000000001,2.318,2.35,2.28,0.07000000000000028,0.06000000000000005,2.362,2.42,2.32,0.10000000000000009,0.10000000000000009,126692,167615,43165,124450,124450
2016-08-14,2.394,2.42,2.37,0.04999999999999982,-0.040000000000000036,2.422,2.44,2.41,0.029999999999999805,-0.029999999999999805,2.358,2.39,2.33,0.06000000000000005,-0.050000000000000266,2.384,2.41,2.37,0.040000000000000036,-0.040000000000000036,76081,121637,42584,79053,64070
2016-08-21,2.392,2.42,2.37,0.04999999999999982,0.029999999999999805,2.414,2.45,2.39,0.06000000000000005,0.04999999999999982,2.352,2.39,2.33,0.06000000000000005,0.009999999999999787,2.366,2.4,2.35,0.04999999999999982,0.0,57762,74395,35100,39295,11983
2016-08-28,2.372,2.4,2.35,0.04999999999999982,0.04999999999999982,2.406,2.46,2.39,0.06999999999999984,0.06000000000000005,2.322,2.37,2.26,0.11000000000000032,0.020000000000000018,2.374,2.42,2.36,0.06000000000000005,0.06000000000000005,73361,146381,48850,97531,97531
2016-09-04,2.3775,2.43,2.29,0.14000000000000012,-0.14000000000000012,2.3825000000000003,2.43,2.31,0.1200000000000001,-0.1200000000000001,2.31,2.37,2.22,0.1499999999999999,-0.1299999999999999,2.33,2.38,2.24,0.13999999999999968,-0.13999999999999968,79401,135869,56168,79701,74312
2016-09-11,2.262,2.28,2.24,0.03999999999999959,0.029999999999999805,2.282,2.31,2.26,0.050000000000000266,-0.03000000000000025,2.212,2.22,2.2,0.020000000000000018,-0.020000000000000018,2.258,2.31,2.22,0.08999999999999986,-0.06000000000000005,92415,200069,55160,144909,133526
2016-09-18,2.278,2.32,2.23,0.08999999999999986,0.08999999999999986,2.308,2.36,2.26,0.10000000000000009,0.06999999999999984,2.246,2.31,2.2,0.10999999999999988,0.06000000000000005,2.2680000000000002,2.33,2.21,0.1200000000000001,0.06000000000000005,105987,176494,16430,160064,160064
2016-09-25,2.338,2.36,2.31,0.04999999999999982,-0.029999999999999805,2.378,2.42,2.34,0.08000000000000007,-0.020000000000000018,2.282,2.31,2.25,0.06000000000000005,0.009999999999999787,2.318,2.35,2.3,0.050000000000000266,-0.009999999999999787,125244,221393,59799,161594,-44546
2016-10-02,2.288,2.3,2.28,0.020000000000000018,-0.010000000000000231,2.32,2.34,2.29,0.04999999999999982,-0.04999999999999982,2.264,2.28,2.25,0.029999999999999805,-0.010000000000000231,2.28,2.3,2.26,0.040000000000000036,-0.040000000000000036,42876,73707,25737,47970,-19768
2016-10-09,2.2319999999999998,2.3,2.15,0.1499999999999999,-0.08999999999999986,2.27,2.3,2.25,0.04999999999999982,-0.040000000000000036,2.186,2.22,2.15,0.07000000000000028,-0.03000000000000025,2.224,2.27,2.17,0.10000000000000009,-0.040000000000000036,72987,114564,50314,64250,-64250
2016-10-16,2.23,2.3,2.15,0.1499999999999999,-0.050000000000000266,2.29,2.3,2.25,0.04999999999999982,0.04999999999999982,2.19,2.2,2.15,0.050000000000000266,-0.050000000000000266,2.26,2.3,2.2,0.09999999999999964,0.04999999999999982,132291,326581,35853,290728,-33679
2016-10-23,2.34,2.4,2.3,0.10000000000000009,0.050000000000000266,2.43,2.5,2.35,0.1499999999999999,0.1499999999999999,2.3,2.35,2.25,0.10000000000000009,0.10000000000000009,2.35,2.45,2.3,0.15000000000000036,0.15000000000000036,221248,527847,60461,467386,218724
2016-10-30,2.4,2.5,2.3,0.20000000000000018,-0.20000000000000018,2.46,2.5,2.4,0.10000000000000009,0.0,2.36,2.4,2.3,0.10000000000000009,-0.10000000000000009,2.4,2.45,2.35,0.10000000000000009,-0.050000000000000266,154258,242974,70920,172054,-41776
2016-11-06,2.47,2.55,2.35,0.19999999999999973,0.09999999999999964,2.52,2.6,2.45,0.1499999999999999,0.1499999999999999,2.35,2.4,2.3,0.10000000000000009,0.050000000000000266,2.5,2.6,2.4,0.20000000000000018,0.1499999999999999,191193,360465,85081,275384,267144
2016-11-13,2.55,2.55,2.55,0.0,0.0,2.59,2.6,2.55,0.050000000000000266,0.0,2.45,2.5,2.25,0.25,0.0,2.56,2.6,2.55,0.050000000000000266,0.050000000000000266,184700,256201,96212,159989,56913
2016-11-20,2.6875,2.75,2.6,0.1499999999999999,0.1499999999999999,2.7125000000000004,2.75,2.7,0.04999999999999982,0.04999999999999982,2.5949999999999998,2.65,2.5,0.1499999999999999,0.1499999999999999,2.6875,2.7,2.65,0.050000000000000266,0.050000000000000266,154760,208290,55145,153145,-152081
2016-11-27,2.66,2.7,2.6,0.10000000000000009,-0.050000000000000266,2.68,2.7,2.65,0.050000000000000266,-0.050000000000000266,2.586,2.6,2.55,0.050000000000000266,-0.050000000000000266,2.63,2.65,2.6,0.04999999999999982,-0.04999999999999982,95968,138870,71185,67685,-67685
2016-12-04,2.7,2.75,2.65,0.10000000000000009,0.050000000000000266,2.786,2.85,2.7,0.1499999999999999,0.07999999999999963,2.65,2.7,2.55,0.15000000000000036,0.15000000000000036,2.75,2.8,2.7,0.09999999999999964,0.04999999999999982,207494,325239,98734,226505,31026
2016-12-11,2.77,2.8,2.75,0.04999999999999982,0.04999999999999982,2.806,2.88,2.75,0.1299999999999999,0.04999999999999982,2.694,2.72,2.65,0.07000000000000028,0.050000000000000266,2.75,2.8,2.7,0.09999999999999964,0.0,266768,449916,85847,364069,236720
2016-12-18,2.72,2.8,2.6,0.19999999999999973,-0.1499999999999999,2.78,2.8,2.7,0.09999999999999964,-0.09999999999999964,2.64,2.7,2.55,0.15000000000000036,0.050000000000000266,2.72,2.75,2.65,0.10000000000000009,-0.04999999999999982,281154,732941,92648,640293,-106187
2016-12-25,2.6625,2.7,2.6,0.10000000000000009,-0.10000000000000009,2.675,2.75,2.6,0.1499999999999999,-0.1499999999999999,2.5625,2.6,2.5,0.10000000000000009,-0.10000000000000009,2.6125,2.7,2.55,0.15000000000000036,-0.15000000000000036,156831,191801,122903,68898,12078
2017-01-01,2.6125,2.65,2.6,0.04999999999999982,0.0,2.65,2.7,2.6,0.10000000000000009,-0.10000000000000009,2.5125,2.55,2.5,0.04999999999999982,0.0,2.5625,2.6,2.55,0.050000000000000266,-0.050000000000000266,180888,359067,97400,261667,-56881
2017-01-08,2.5,2.55,2.45,0.09999999999999964,0.04999999999999982,2.55,2.6,2.5,0.10000000000000009,0.050000000000000266,2.45,2.5,2.4,0.10000000000000009,0.04999999999999982,2.5100000000000002,2.6,2.45,0.1499999999999999,0.10000000000000009,138517,222159,55581,166578,-144873
2017-01-15,2.5625,2.6,2.55,0.050000000000000266,-0.050000000000000266,2.6375,2.65,2.6,0.04999999999999982,0.0,2.525,2.55,2.5,0.04999999999999982,0.04999999999999982,2.575,2.6,2.5,0.10000000000000009,0.10000000000000009,108366,146383,59459,86924,-86924
2017-01-22,2.63,2.7,2.55,0.15000000000000036,0.10000000000000009,2.68,2.7,2.65,0.050000000000000266,0.050000000000000266,2.61,2.65,2.55,0.10000000000000009,0.10000000000000009,2.65,2.7,2.6,0.10000000000000009,0.04999999999999982,77344,124231,52452,71779,16656
2017-01-29,2.65,2.7,2.6,0.10000000000000009,-0.050000000000000266,2.68,2.7,2.65,0.050000000000000266,-0.050000000000000266,2.59,2.6,2.55,0.050000000000000266,0.0,2.61,2.65,2.6,0.04999999999999982,0.04999999999999982,97531,203981,39235,164746,-35229
2017-02-05,2.68,2.75,2.65,0.10000000000000009,0.10000000000000009,2.73,2.8,2.7,0.09999999999999964,0.09999999999999964,2.64,2.7,2.55,0.15000000000000036,0.050000000000000266,2.71,2.8,2.65,0.1499999999999999,0.09999999999999964,76986,140572,34817,105755,33197
2017-02-12,2.8,2.85,2.75,0.10000000000000009,0.0,2.84,2.85,2.8,0.050000000000000266,0.0,2.736,2.78,2.7,0.07999999999999963,0.0,2.81,2.85,2.75,0.10000000000000009,0.050000000000000266,80860,93187,52589,40598,15120
2017-02-19,2.825,2.85,2.8,0.050000000000000266,0.0,2.865,2.88,2.85,0.029999999999999805,-0.029999999999999805,2.8,2.8,2.8,0.0,0.0,2.8375,2.85,2.8,0.050000000000000266,-0.050000000000000266,61045,130174,19851,110323,-110323
2017-02-26,2.86,2.95,2.8,0.15000000000000036,0.15000000000000036,2.91,3.0,2.85,0.1499999999999999,0.10000000000000009,2.806,2.88,2.75,0.1299999999999999,0.08000000000000007,2.89,2.95,2.85,0.10000000000000009,0.10000000000000009,660407,2636540,66165,2570375,53455
2017-03-05,3.11,3.15,3.05,0.10000000000000009,-0.050000000000000266,3.13,3.15,3.1,0.04999999999999982,-0.04999999999999982,3.01,3.05,2.9,0.1499999999999999,-0.04999999999999982,3.05,3.1,3.0,0.10000000000000009,-0.10000000000000009,211576,307661,160901,146760,90872
2017-03-12,3.02,3.05,2.95,0.09999999999999964,0.0,3.086,3.13,3.05,0.08000000000000007,0.0,2.95,3.0,2.85,0.1499999999999999,0.0,3.0100000000000002,3.1,2.95,0.1499999999999999,-0.04999999999999982,289486,484150,137897,346253,346253
2017-03-19,2.99,3.1,2.95,0.1499999999999999,0.0,3.08,3.15,3.0,0.1499999999999999,-0.050000000000000266,2.95,3.0,2.9,0.10000000000000009,0.0,3.0,3.05,2.95,0.09999999999999964,-0.04999999999999982,138124,195056,85755,109301,-89097
2017-03-26,3.0,3.1,2.9,0.20000000000000018,0.20000000000000018,3.07,3.1,3.0,0.10000000000000009,0.10000000000000009,2.96,3.0,2.9,0.10000000000000009,0.10000000000000009,3.04,3.1,2.95,0.1499999999999999,0.1499999999999999,98049,121065,63882,57183,41548
2017-04-02,3.0100000000000002,3.1,2.95,0.1499999999999999,-0.1499999999999999,3.066,3.1,3.0,0.10000000000000009,0.0,2.95,3.0,2.9,0.10000000000000009,-0.04999999999999982,2.96,3.0,2.95,0.04999999999999982,-0.04999999999999982,142111,170286,106482,63804,11806
2017-04-09,3.075,3.15,3.0,0.1499999999999999,0.1499999999999999,3.175,3.25,3.1,0.1499999999999999,0.1499999999999999,3.0300000000000002,3.15,2.95,0.19999999999999973,0.19999999999999973,3.1125,3.15,3.05,0.10000000000000009,0.10000000000000009,262818,325697,185018,140679,101173
2017-04-16,3.2600000000000002,3.4,3.15,0.25,0.19999999999999973,3.336,3.55,3.2,0.34999999999999964,0.34999999999999964,3.23,3.4,3.1,0.2999999999999998,0.2999999999999998,3.31,3.5,3.2,0.2999999999999998,0.2999999999999998,142983,226147,50620,175527,146009
2017-04-23,3.9299999999999997,4.35,3.65,0.6999999999999997,0.44999999999999973,4.05,4.45,3.7,0.75,0.4500000000000002,3.77,3.95,3.6,0.3500000000000001,0.3500000000000001,3.8699999999999997,4.1,3.65,0.44999999999999973,0.44999999999999973,403335,1066416,158136,908280,63301
2017-04-30,4.07,4.15,4.0,0.15000000000000036,-0.10000000000000053,4.148,4.25,4.1,0.15000000000000036,0.09999999999999964,3.996,4.05,3.9,0.1499999999999999,0.019999999999999574,4.05,4.1,3.95,0.14999999999999947,0.0,250132,728775,90535,638240,580312
2017-05-07,4.24,4.3,4.15,0.14999999999999947,0.09999999999999964,4.38,4.45,4.35,0.10000000000000053,0.0,4.19,4.3,4.1,0.20000000000000018,-0.05000000000000071,4.25,4.3,4.15,0.14999999999999947,-0.09999999999999964,294553,508516,106403,402113,-300929
2017-05-14,4.13,4.35,3.95,0.39999999999999947,-0.15000000000000036,4.21,4.4,4.05,0.35000000000000053,-0.2999999999999998,3.984,4.15,3.85,0.30000000000000027,-0.20000000000000018,4.08,4.3,3.95,0.34999999999999964,-0.2999999999999998,435374,783372,262651,520721,81058
2017-05-21,3.99,4.0,3.95,0.04999999999999982,-0.04999999999999982,4.04,4.15,4.0,0.15000000000000036,0.10000000000000053,3.912,3.95,3.9,0.050000000000000266,0.0,4.01,4.1,3.95,0.14999999999999947,0.14999999999999947,110123,194777,42524,152253,-35047
2017-05-28,4.025,4.1,3.95,0.14999999999999947,-0.09999999999999964,4.1,4.1,4.1,0.0,0.0,3.9425,4.0,3.9,0.10000000000000009,-0.10000000000000009,4.0,4.05,3.9,0.1499999999999999,0.0,138426,181008,83405,97603,69298
2017-06-04,4.08,4.15,4.0,0.15000000000000036,0.15000000000000036,4.16,4.2,4.15,0.04999999999999982,0.0,4.04,4.1,4.0,0.09999999999999964,0.04999999999999982,4.12,4.15,4.1,0.05000000000000071,0.0,106816,169995,55547,114448,66079
2017-06-11,4.16,4.3,3.95,0.34999999999999964,-0.20000000000000018,4.326,4.4,4.28,0.1200000000000001,0.019999999999999574,4.11,4.2,3.95,0.25,-0.14999999999999947,4.24,4.3,4.15,0.14999999999999947,0.09999999999999964,205065,536748,96956,439792,395025
2017-06-18,4.16,4.25,4.1,0.15000000000000036,-0.09999999999999964,4.204,4.25,4.15,0.09999999999999964,-0.09999999999999964,4.09,4.15,3.9,0.25000000000000044,-0.05000000000000071,4.15,4.2,4.1,0.10000000000000053,-0.10000000000000053,748092,3176020,97749,3078271,3060865
2017-06-25,4.1,4.15,4.0,0.15000000000000036,-0.15000000000000036,4.17,4.25,4.1,0.15000000000000036,-0.15000000000000036,3.99,4.05,3.95,0.09999999999999964,-0.09999999999999964,4.06,4.1,4.0,0.09999999999999964,-0.09999999999999964,285654,596037,193972,402065,52168
2017-07-02,4.0875,4.2,4.0,0.20000000000000018,0.04999999999999982,4.175000000000001,4.2,4.15,0.04999999999999982,0.0,4.0,4.05,3.95,0.09999999999999964,0.04999999999999982,4.05,4.15,4.0,0.15000000000000036,0.04999999999999982,502260,750328,242175,508153,98736
2017-07-09,4.19,4.25,4.15,0.09999999999999964,-0.09999999999999964,4.33,4.55,4.25,0.2999999999999998,-0.2999999999999998,4.140000000000001,4.15,4.1,0.05000000000000071,0.05000000000000071,4.19,4.2,4.15,0.04999999999999982,0.04999999999999982,951433,1834691,120068,1714623,-1714623
2017-07-16,4.19,4.25,4.15,0.09999999999999964,0.09999999999999964,4.25,4.25,4.25,0.0,0.0,4.15,4.15,4.15,0.0,0.0,4.19,4.2,4.15,0.04999999999999982,0.0,295093,556569,58191,498378,107292
2017-07-23,4.31,4.4,4.25,0.15000000000000036,0.0,4.3740000000000006,4.4,4.32,0.08000000000000007,0.08000000000000007,4.26,4.3,4.2,0.09999999999999964,0.04999999999999982,4.29,4.3,4.25,0.04999999999999982,0.0,227464,290310,168489,121821,-53231
2017-07-30,4.34,4.4,4.3,0.10000000000000053,0.0,4.42,4.45,4.4,0.04999999999999982,0.0,4.274,4.3,4.22,0.08000000000000007,-0.08000000000000007,4.33,4.4,4.25,0.15000000000000036,-0.09999999999999964,337091,628642,88750,539892,-422543
2017-08-06,4.17,4.25,4.1,0.15000000000000036,-0.15000000000000036,4.25,4.3,4.2,0.09999999999999964,-0.09999999999999964,4.136,4.2,4.1,0.10000000000000053,-0.05000000000000071,4.16,4.2,4.1,0.10000000000000053,-0.04999999999999982,206485,297579,104933,192646,-108495
2017-08-13,4.15,4.2,4.05,0.15000000000000036,-0.15000000000000036,4.214,4.25,4.15,0.09999999999999964,-0.09999999999999964,4.11,4.15,4.05,0.10000000000000053,-0.10000000000000053,4.15,4.2,4.1,0.10000000000000053,-0.04999999999999982,192226,326846,91597,235249,-78007
2017-08-20,4.16,4.2,4.1,0.10000000000000053,0.10000000000000053,4.204,4.25,4.15,0.09999999999999964,0.04999999999999982,4.104,4.15,4.05,0.10000000000000053,-0.020000000000000462,4.17,4.2,4.1,0.10000000000000053,0.05000000000000071,147004,214384,96192,118192,75310
2017-08-27,4.16,4.2,4.15,0.04999999999999982,0.0,4.21,4.25,4.2,0.04999999999999982,0.0,4.109999999999999,4.15,4.1,0.05000000000000071,0.0,4.16,4.2,4.15,0.04999999999999982,0.0,231888,433656,59261,374395,57034
2017-09-03,4.15,4.2,4.1,0.10000000000000053,0.04999999999999982,4.2,4.25,4.15,0.09999999999999964,0.0,4.075,4.15,4.0,0.15000000000000036,0.04999999999999982,4.1375,4.2,4.1,0.10000000000000053,0.05000000000000071,454839,866738,132304,734434,637617
2017-09-10,4.16,4.2,4.15,0.04999999999999982,0.04999999999999982,4.196,4.2,4.18,0.020000000000000462,0.0,4.08,4.1,4.05,0.04999999999999982,-0.04999999999999982,4.140000000000001,4.15,4.1,0.05000000000000071,-0.05000000000000071,380737,504175,213649,290526,290526
2017-09-17,4.069999999999999,4.1,4.0,0.09999999999999964,-0.09999999999999964,4.1,4.15,4.05,0.10000000000000053,-0.04999999999999982,3.98,4.05,3.95,0.09999999999999964,-0.04999999999999982,4.05,4.1,4.0,0.09999999999999964,0.0,232464,307579,118863,188716,-144356
2017-09-24,4.04,4.1,4.0,0.09999999999999964,0.04999999999999982,4.064,4.1,4.05,0.04999999999999982,0.020000000000000462,3.95,4.0,3.9,0.10000000000000009,0.10000000000000009,4.04,4.05,4.0,0.04999999999999982,0.04999999999999982,199353,347431,129261,218170,-60501
2017-10-01,4.109999999999999,4.15,4.1,0.05000000000000071,0.0,4.21,4.4,4.15,0.25,0.25,4.06,4.1,4.0,0.09999999999999964,0.09999999999999964,4.17,4.35,4.1,0.25,0.25,357768,1117326,109181,1008145,903310
2017-10-08,4.4799999999999995,4.8,4.3,0.5,0.5,4.62,4.85,4.4,0.4499999999999993,0.4499999999999993,4.4,4.7,4.25,0.4500000000000002,0.4500000000000002,4.58,4.8,4.35,0.4500000000000002,0.4500000000000002,402821,664549,160176,504373,112909
