Date,First Trust Materials AlphaDEX_etf_Open_average,First Trust Materials AlphaDEX_etf_Open_max,First Trust Materials AlphaDEX_etf_Open_min,First Trust Materials AlphaDEX_etf_Open_volatility,First Trust Materials AlphaDEX_etf_Open_change,First Trust Materials AlphaDEX_etf_High_average,First Trust Materials AlphaDEX_etf_High_max,First Trust Materials AlphaDEX_etf_High_min,First Trust Materials AlphaDEX_etf_High_volatility,First Trust Materials AlphaDEX_etf_High_change,First Trust Materials AlphaDEX_etf_Low_average,First Trust Materials AlphaDEX_etf_Low_max,First Trust Materials AlphaDEX_etf_Low_min,First Trust Materials AlphaDEX_etf_Low_volatility,First Trust Materials AlphaDEX_etf_Low_change,First Trust Materials AlphaDEX_etf_Close_average,First Trust Materials AlphaDEX_etf_Close_max,First Trust Materials AlphaDEX_etf_Close_min,First Trust Materials AlphaDEX_etf_Close_volatility,First Trust Materials AlphaDEX_etf_Close_change
2016-11-27,36.27,36.27,36.27,0.0,0.0,36.27,36.27,36.27,0.0,0.0,35.97,35.97,35.97,0.0,0.0,36.12,36.12,36.12,0.0,0.0
2016-12-04,37.63,37.63,37.63,0.0,0.0,37.63,37.63,37.63,0.0,0.0,37.35,37.35,37.35,0.0,0.0,37.52,37.52,37.52,0.0,0.0
2016-12-11,36.69,36.69,36.69,0.0,0.0,36.73,36.73,36.73,0.0,0.0,36.55,36.55,36.55,0.0,0.0,36.58,36.58,36.58,0.0,0.0
2016-12-18,36.34,36.34,36.34,0.0,0.0,36.42,36.42,36.42,0.0,0.0,36.2,36.2,36.2,0.0,0.0,36.42,36.42,36.42,0.0,0.0
2016-12-25,36.23,36.23,36.23,0.0,0.0,36.28,36.28,36.28,0.0,0.0,35.74,35.74,35.74,0.0,0.0,35.83,35.83,35.83,0.0,0.0
2017-01-01,36.78,36.78,36.78,0.0,0.0,36.78,36.78,36.78,0.0,0.0,36.55,36.55,36.55,0.0,0.0,36.59,36.59,36.59,0.0,0.0
2017-01-08,36.81,36.81,36.81,0.0,0.0,37.05,37.05,37.05,0.0,0.0,36.81,36.81,36.81,0.0,0.0,36.98,36.98,36.98,0.0,0.0
2017-01-15,36.86,36.86,36.86,0.0,0.0,37.09,37.09,37.09,0.0,0.0,36.85,36.85,36.85,0.0,0.0,37.03,37.03,37.03,0.0,0.0
2017-01-22,38.36,38.36,38.36,0.0,0.0,38.36,38.36,38.36,0.0,0.0,38.1,38.1,38.1,0.0,0.0,38.17,38.17,38.17,0.0,0.0
2017-01-29,37.79,37.79,37.79,0.0,0.0,37.92,37.92,37.92,0.0,0.0,37.74,37.74,37.74,0.0,0.0,37.83,37.83,37.83,0.0,0.0
2017-02-05,37.96,37.96,37.96,0.0,0.0,38.22,38.22,38.22,0.0,0.0,37.94,37.94,37.94,0.0,0.0,38.08,38.08,38.08,0.0,0.0
2017-02-12,38.2,38.2,38.2,0.0,0.0,38.2,38.2,38.2,0.0,0.0,38.01,38.01,38.01,0.0,0.0,38.13,38.13,38.13,0.0,0.0
2017-02-19,37.59,37.59,37.59,0.0,0.0,37.81,37.81,37.81,0.0,0.0,37.5,37.5,37.5,0.0,0.0,37.81,37.81,37.81,0.0,0.0
2017-02-26,38.15,38.15,38.15,0.0,0.0,38.24,38.24,38.24,0.0,0.0,38.01,38.01,38.01,0.0,0.0,38.21,38.21,38.21,0.0,0.0
2017-03-05,37.42,37.42,37.42,0.0,0.0,37.55,37.55,37.55,0.0,0.0,37.23,37.23,37.23,0.0,0.0,37.46,37.46,37.46,0.0,0.0
2017-03-12,38.03,38.03,38.03,0.0,0.0,38.17,38.17,38.17,0.0,0.0,38.02,38.02,38.02,0.0,0.0,38.08,38.08,38.08,0.0,0.0
2017-03-19,37.59,37.59,37.59,0.0,0.0,37.62,37.62,37.62,0.0,0.0,37.04,37.04,37.04,0.0,0.0,37.18,37.18,37.18,0.0,0.0
2017-03-26,37.8,37.8,37.8,0.0,0.0,38.06,38.06,38.06,0.0,0.0,37.73,37.73,37.73,0.0,0.0,37.87,37.87,37.87,0.0,0.0
2017-04-02,37.71,37.71,37.71,0.0,0.0,37.93,37.93,37.93,0.0,0.0,37.67,37.67,37.67,0.0,0.0,37.81,37.81,37.81,0.0,0.0
2017-04-09,37.32,37.32,37.32,0.0,0.0,37.41,37.41,37.41,0.0,0.0,36.94,36.94,36.94,0.0,0.0,36.96,36.96,36.96,0.0,0.0
2017-04-16,37.72,37.72,37.72,0.0,0.0,37.76,37.76,37.76,0.0,0.0,37.58,37.58,37.58,0.0,0.0,37.66,37.66,37.66,0.0,0.0
2017-04-23,38.58,38.58,38.58,0.0,0.0,38.58,38.58,38.58,0.0,0.0,38.08,38.08,38.08,0.0,0.0,38.09,38.09,38.09,0.0,0.0
2017-04-30,37.67,37.67,37.67,0.0,0.0,38.06,38.06,38.06,0.0,0.0,37.67,37.67,37.67,0.0,0.0,38.06,38.06,38.06,0.0,0.0
2017-05-07,37.87,37.87,37.87,0.0,0.0,37.87,37.87,37.87,0.0,0.0,37.65,37.65,37.65,0.0,0.0,37.66,37.66,37.66,0.0,0.0
2017-05-14,37.4,37.4,37.4,0.0,0.0,37.82,37.82,37.82,0.0,0.0,37.4,37.4,37.4,0.0,0.0,37.64,37.64,37.64,0.0,0.0
2017-05-21,37.82,37.82,37.82,0.0,0.0,37.85,37.85,37.85,0.0,0.0,37.77,37.77,37.77,0.0,0.0,37.82,37.82,37.82,0.0,0.0
2017-05-28,38.26,38.26,38.26,0.0,0.0,38.36,38.36,38.36,0.0,0.0,38.16,38.16,38.16,0.0,0.0,38.25,38.25,38.25,0.0,0.0
2017-06-04,38.24,38.24,38.24,0.0,0.0,38.6,38.6,38.6,0.0,0.0,38.24,38.24,38.24,0.0,0.0,38.55,38.55,38.55,0.0,0.0
2017-06-11,38.09,38.09,38.09,0.0,0.0,38.22,38.22,38.22,0.0,0.0,37.94,37.94,37.94,0.0,0.0,38.22,38.22,38.22,0.0,0.0
2017-06-18,38.09,38.09,38.09,0.0,0.0,38.31,38.31,38.31,0.0,0.0,38.09,38.09,38.09,0.0,0.0,38.21,38.21,38.21,0.0,0.0
2017-06-25,38.53,38.53,38.53,0.0,0.0,38.75,38.75,38.75,0.0,0.0,38.46,38.46,38.46,0.0,0.0,38.62,38.62,38.62,0.0,0.0
2017-07-02,38.19,38.19,38.19,0.0,0.0,38.27,38.27,38.27,0.0,0.0,37.97,37.97,37.97,0.0,0.0,38.21,38.21,38.21,0.0,0.0
2017-07-09,39.03,39.03,39.03,0.0,0.0,39.17,39.17,39.17,0.0,0.0,39.01,39.01,39.01,0.0,0.0,39.07,39.07,39.07,0.0,0.0
2017-07-16,39.14,39.14,39.14,0.0,0.0,39.17,39.17,39.17,0.0,0.0,38.96,38.96,38.96,0.0,0.0,39.14,39.14,39.14,0.0,0.0
2017-07-23,38.73,38.73,38.73,0.0,0.0,38.87,38.87,38.87,0.0,0.0,38.45,38.45,38.45,0.0,0.0,38.62,38.62,38.62,0.0,0.0
2017-07-30,38.6,38.6,38.6,0.0,0.0,38.66,38.66,38.66,0.0,0.0,38.54,38.54,38.54,0.0,0.0,38.6,38.6,38.6,0.0,0.0
2017-08-06,37.67,37.67,37.67,0.0,0.0,37.88,37.88,37.88,0.0,0.0,37.58,37.58,37.58,0.0,0.0,37.78,37.78,37.78,0.0,0.0
2017-08-13,37.75,37.75,37.75,0.0,0.0,37.93,37.93,37.93,0.0,0.0,37.63,37.63,37.63,0.0,0.0,37.79,37.79,37.79,0.0,0.0
2017-08-20,38.18,38.18,38.18,0.0,0.0,38.18,38.18,38.18,0.0,0.0,37.99,37.99,37.99,0.0,0.0,38.02,38.02,38.02,0.0,0.0
2017-08-27,38.96,38.96,38.96,0.0,0.0,39.18,39.18,39.18,0.0,0.0,38.73,38.73,38.73,0.0,0.0,39.14,39.14,39.14,0.0,0.0
2017-09-03,38.8,38.8,38.8,0.0,0.0,38.99,38.99,38.99,0.0,0.0,38.72,38.72,38.72,0.0,0.0,38.93,38.93,38.93,0.0,0.0
2017-09-10,39.44,39.44,39.44,0.0,0.0,39.55,39.55,39.55,0.0,0.0,39.4,39.4,39.4,0.0,0.0,39.54,39.54,39.54,0.0,0.0
2017-09-17,39.95,39.95,39.95,0.0,0.0,39.98,39.98,39.98,0.0,0.0,39.86,39.86,39.86,0.0,0.0,39.96,39.96,39.96,0.0,0.0
2017-09-24,40.34,40.34,40.34,0.0,0.0,40.42,40.42,40.42,0.0,0.0,40.2,40.2,40.2,0.0,0.0,40.35,40.35,40.35,0.0,0.0
2017-10-01,41.1,41.1,41.1,0.0,0.0,41.16,41.16,41.16,0.0,0.0,40.9,40.9,40.9,0.0,0.0,41.16,41.16,41.16,0.0,0.0
2017-10-08,41.58,41.58,41.58,0.0,0.0,41.65,41.65,41.65,0.0,0.0,41.51,41.51,41.51,0.0,0.0,41.57,41.57,41.57,0.0,0.0
2017-10-15,41.7,41.7,41.7,0.0,0.0,41.84,41.84,41.84,0.0,0.0,41.69,41.69,41.69,0.0,0.0,41.8,41.8,41.8,0.0,0.0
2017-10-22,41.71,41.71,41.71,0.0,0.0,41.71,41.71,41.71,0.0,0.0,41.19,41.19,41.19,0.0,0.0,41.63,41.63,41.63,0.0,0.0
2017-10-29,41.6,41.6,41.6,0.0,0.0,41.62,41.62,41.62,0.0,0.0,41.46,41.46,41.46,0.0,0.0,41.6,41.6,41.6,0.0,0.0
2017-11-05,41.09,41.09,41.09,0.0,0.0,41.23,41.23,41.23,0.0,0.0,40.91,40.91,40.91,0.0,0.0,40.98,40.98,40.98,0.0,0.0
2017-11-12,40.9,40.9,40.9,0.0,0.0,41.23,41.23,41.23,0.0,0.0,40.9,40.9,40.9,0.0,0.0,41.13,41.13,41.13,0.0,0.0
2017-11-19,41.71,41.71,41.71,0.0,0.0,41.82,41.82,41.82,0.0,0.0,41.63,41.63,41.63,0.0,0.0,41.66,41.66,41.66,0.0,0.0
2017-11-26,42.2,42.2,42.2,0.0,0.0,42.3,42.3,42.3,0.0,0.0,41.46,41.46,41.46,0.0,0.0,42.01,42.01,42.01,0.0,0.0
2017-12-03,42.26,42.26,42.26,0.0,0.0,42.35,42.35,42.35,0.0,0.0,42.18,42.18,42.18,0.0,0.0,42.23,42.23,42.23,0.0,0.0
2017-12-10,42.05,42.05,42.05,0.0,0.0,42.39,42.39,42.39,0.0,0.0,42.05,42.05,42.05,0.0,0.0,42.22,42.22,42.22,0.0,0.0
2017-12-17,43.76,43.76,43.76,0.0,0.0,43.76,43.76,43.76,0.0,0.0,43.41,43.41,43.41,0.0,0.0,43.6,43.6,43.6,0.0,0.0
2017-12-24,44.15,44.15,44.15,0.0,0.0,44.22,44.22,44.22,0.0,0.0,43.84,43.84,43.84,0.0,0.0,43.84,43.84,43.84,0.0,0.0
2017-12-31,45.3,45.3,45.3,0.0,0.0,45.53,45.53,45.53,0.0,0.0,45.24,45.24,45.24,0.0,0.0,45.53,45.53,45.53,0.0,0.0
