Date,HCSG_stock_Open_average,HCSG_stock_Open_max,HCSG_stock_Open_min,HCSG_stock_Open_volatility,HCSG_stock_Open_change,HCSG_stock_High_average,HCSG_stock_High_max,HCSG_stock_High_min,HCSG_stock_High_volatility,HCSG_stock_High_change,HCSG_stock_Low_average,HCSG_stock_Low_max,HCSG_stock_Low_min,HCSG_stock_Low_volatility,HCSG_stock_Low_change,HCSG_stock_Close_average,HCSG_stock_Close_max,HCSG_stock_Close_min,HCSG_stock_Close_volatility,HCSG_stock_Close_change,HCSG_stock_Volume_average,HCSG_stock_Volume_max,HCSG_stock_Volume_min,HCSG_stock_Volume_volatility,HCSG_stock_Volume_change
2016-01-03,34.104,34.55,33.5,1.0499999999999972,-0.7999999999999972,34.426,35.01,33.79,1.2199999999999989,-0.5900000000000034,33.728,34.28,33.16,1.1200000000000045,-0.5100000000000051,34.07,34.99,33.31,1.6799999999999997,-0.8299999999999983,351866,513844,260947,252897,-104789
2016-01-10,33.95,34.75,33.38,1.3699999999999974,0.05999999999999517,34.49,34.8,33.81,0.9899999999999949,-0.8099999999999952,33.382,34.0,33.01,0.990000000000002,-0.28999999999999915,34.13,34.52,33.54,0.980000000000004,-0.75,392739,657969,277246,380723,-264869
2016-01-17,33.265,34.0,32.96,1.0399999999999991,-1.0399999999999991,33.675,34.0,33.34,0.6599999999999966,-0.2700000000000031,32.457499999999996,32.97,32.0,0.9699999999999989,-0.9699999999999989,33.2425,33.7,32.68,1.0200000000000031,0.3500000000000014,407145,512189,310473,201716,-85935
2016-01-24,33.922000000000004,34.67,33.24,1.4299999999999997,1.0700000000000003,34.634,35.48,33.74,1.7399999999999949,1.7399999999999949,33.702,34.61,33.02,1.5899999999999963,1.5899999999999963,34.21,35.37,33.13,2.239999999999995,2.239999999999995,363381,584171,237086,347085,198630
2016-01-31,34.112,35.18,33.11,2.0700000000000003,-1.509999999999998,34.816,35.6,33.96,1.6400000000000006,-1.6400000000000006,33.384,34.54,31.5,3.039999999999999,-1.5899999999999963,34.1,34.84,33.13,1.7100000000000009,-1.5700000000000003,427539,770848,290302,480546,-21764
2016-02-07,33.36,34.15,32.74,1.4099999999999966,1.4099999999999966,34.0,34.5,33.48,1.0200000000000031,1.0200000000000031,33.153999999999996,33.94,32.48,1.4600000000000009,1.4600000000000009,33.724000000000004,34.13,33.31,0.8200000000000003,0.8200000000000003,274223,307901,204829,103072,15777
2016-02-14,34.519999999999996,34.87,34.23,0.6400000000000006,0.240000000000002,34.925,34.98,34.85,0.12999999999999545,-0.07000000000000028,34.05,34.12,33.98,0.14000000000000057,-0.060000000000002274,34.6125,34.91,34.13,0.779999999999994,-0.1699999999999946,317539,410689,252082,158607,70173
2016-02-21,35.19,35.91,34.55,1.3599999999999994,0.9299999999999997,35.6,36.25,35.15,1.1000000000000014,0.5999999999999943,34.93,35.91,34.01,1.8999999999999986,1.8999999999999986,35.435,35.91,34.96,0.9499999999999957,0.7299999999999969,372040,487070,287286,199784,75075
2016-02-28,35.696,35.89,35.35,0.5399999999999991,-0.05999999999999517,36.056,36.23,35.62,0.6099999999999994,-0.05000000000000426,35.26,35.6,34.6,1.0,0.0800000000000054,35.65,35.9,35.37,0.5300000000000011,0.4200000000000017,245697,392784,175568,217216,-172741
2016-03-06,35.752,36.0,35.46,0.5399999999999991,-0.030000000000001137,35.89,36.01,35.74,0.269999999999996,-0.00999999999999801,35.236000000000004,35.5,35.02,0.4799999999999969,-0.269999999999996,35.618,35.72,35.45,0.269999999999996,0.0899999999999963,233204,363370,148573,214797,95233
2016-03-13,35.284,35.6,34.83,0.7700000000000031,0.10000000000000142,35.62,35.95,35.42,0.5300000000000011,0.45000000000000284,34.942,35.2,34.51,0.6900000000000048,0.13000000000000256,35.334,35.71,35.03,0.6799999999999997,0.4200000000000017,313186,482278,210310,271968,271968
2016-03-20,35.1925,35.6,34.96,0.6400000000000006,-0.6400000000000006,35.545,35.7,35.42,0.28000000000000114,-0.21000000000000085,35.025,35.23,34.8,0.4299999999999997,-0.4299999999999997,35.19,35.34,35.11,0.23000000000000398,-0.1600000000000037,269583,314408,200249,114159,-103786
2016-03-27,36.218,36.77,35.13,1.6400000000000006,1.5599999999999952,36.874,37.6,36.01,1.5900000000000034,1.5900000000000034,36.112,36.64,35.13,1.509999999999998,1.4199999999999946,36.714,37.45,35.68,1.7700000000000031,1.7700000000000031,282761,370730,205906,164824,113221
2016-04-03,37.046,37.45,36.62,0.8300000000000054,-0.30000000000000426,37.294000000000004,37.56,37.09,0.46999999999999886,-0.240000000000002,36.652,36.76,36.6,0.1599999999999966,-0.10000000000000142,36.93,37.18,36.65,0.5300000000000011,-0.240000000000002,256806,333017,154810,178207,-178207
2016-04-10,37.194,37.5,36.69,0.8100000000000023,0.46999999999999886,37.702,38.37,37.14,1.2299999999999969,0.5599999999999952,36.910000000000004,37.42,36.47,0.9500000000000028,0.8500000000000014,37.264,37.65,36.67,0.9799999999999969,0.9799999999999969,342848,805496,166530,638966,119134
2016-04-17,37.454,37.84,36.61,1.230000000000004,-1.0600000000000023,37.694,38.11,37.02,1.0899999999999963,-1.0899999999999963,37.136,37.62,36.56,1.0599999999999952,-0.9499999999999957,37.32,37.79,36.72,1.0700000000000003,-0.7999999999999972,293748,394888,217644,177244,91924
2016-04-24,37.22,37.84,36.83,1.0100000000000051,1.0100000000000051,37.672,38.44,36.98,1.4600000000000009,1.0400000000000063,36.978,37.39,36.66,0.730000000000004,0.730000000000004,37.467999999999996,37.86,36.8,1.0600000000000023,1.0500000000000043,318629,384434,194813,189621,63603
2016-05-01,37.722,37.94,37.56,0.37999999999999545,-0.20000000000000284,37.948,38.16,37.76,0.3999999999999986,-0.3999999999999986,37.47,37.63,37.22,0.4100000000000037,-0.3999999999999986,37.782,38.1,37.57,0.5300000000000011,-0.5300000000000011,256698,395998,167730,228268,101250
2016-05-08,37.814,38.0,37.61,0.39000000000000057,0.09000000000000341,38.06,38.21,37.96,0.25,0.25,37.596000000000004,37.77,37.45,0.3200000000000003,-0.05999999999999517,37.882,38.05,37.7,0.3499999999999943,0.19000000000000483,161783,233594,129758,103836,103836
2016-05-15,37.756,38.4,37.32,1.0799999999999983,-0.7999999999999972,38.16,38.68,37.7,0.9799999999999969,-0.9799999999999969,37.21,37.71,36.9,0.8100000000000023,-0.8100000000000023,37.681999999999995,38.51,37.29,1.2199999999999989,-1.2100000000000009,340867,407921,218899,189022,2621
2016-05-22,38.248,38.94,37.4,1.5399999999999991,1.1900000000000048,38.69,39.02,37.76,1.2600000000000051,1.2600000000000051,38.062,38.53,37.35,1.1799999999999997,1.1799999999999997,38.513999999999996,38.99,37.48,1.5100000000000051,1.5100000000000051,252708,437516,164983,272533,-260929
2016-05-29,39.2825,39.69,38.99,0.6999999999999957,0.6599999999999966,39.495,39.81,39.08,0.730000000000004,0.730000000000004,39.01,39.38,38.66,0.720000000000006,0.720000000000006,39.394999999999996,39.69,39.0,0.6899999999999977,0.5,314561,383194,261794,121400,42282
2016-06-05,39.638,39.86,39.44,0.4200000000000017,0.27999999999999403,39.952,40.34,39.62,0.720000000000006,0.22999999999999687,39.446,39.78,39.23,0.5500000000000043,0.240000000000002,39.778,40.18,39.46,0.7199999999999989,0.18999999999999773,211784,246516,147529,98987,-1631
2016-06-12,39.584,39.91,39.34,0.5699999999999932,0.0800000000000054,39.806,40.01,39.67,0.3399999999999963,-0.11999999999999744,39.153999999999996,39.34,38.8,0.5400000000000063,-0.07000000000000028,39.525999999999996,39.75,39.36,0.39000000000000057,-0.10999999999999943,246941,427869,182059,245810,235810
2016-06-19,39.694,40.04,38.9,1.1400000000000006,-0.8400000000000034,40.066,40.28,39.98,0.30000000000000426,0.259999999999998,39.42,39.74,38.6,1.1400000000000006,-0.9099999999999966,39.886,40.06,39.65,0.4100000000000037,0.25,286560,576206,133564,442642,353015
2016-06-26,40.3,41.24,39.87,1.3700000000000045,1.3700000000000045,40.716,41.46,40.13,1.3299999999999983,1.3299999999999983,39.884,40.29,39.39,0.8999999999999986,0.8500000000000014,40.480000000000004,41.38,39.6,1.7800000000000011,1.5800000000000054,357432,486032,234893,251139,-214335
2016-07-03,41.0125,41.35,40.59,0.759999999999998,-0.759999999999998,41.3,41.51,41.11,0.3999999999999986,-0.30999999999999517,40.6275,40.99,40.31,0.6799999999999997,-0.3999999999999986,40.8825,41.28,40.46,0.8200000000000003,-0.259999999999998,419927,539293,351344,187949,48149
2016-07-10,40.558,42.18,38.42,3.759999999999998,-2.6199999999999974,40.804,42.18,38.91,3.270000000000003,-2.8000000000000043,39.536,41.49,38.2,3.289999999999999,-2.6400000000000006,39.916,41.94,38.3,3.6400000000000006,-2.990000000000002,628693,1231601,343862,887739,226927
2016-07-17,38.258,38.59,38.07,0.5200000000000031,-0.30000000000000426,38.576,38.94,38.27,0.6699999999999946,0.01999999999999602,37.976,38.05,37.91,0.14000000000000057,0.14000000000000057,38.228,38.79,37.98,0.8100000000000023,0.8100000000000023,526014,811768,312510,499258,339149
2016-07-24,38.982,39.15,38.86,0.28999999999999915,0.14000000000000057,39.192,39.41,39.04,0.36999999999999744,0.0,38.766,38.93,38.62,0.3100000000000023,0.10999999999999943,38.998,39.16,38.81,0.3499999999999943,-0.14000000000000057,500434,570692,383254,187438,-9047
2016-07-31,38.786,38.95,38.59,0.35999999999999943,0.10999999999999943,39.126000000000005,39.45,38.84,0.6099999999999994,0.10999999999999943,38.586,38.84,38.36,0.480000000000004,0.13000000000000256,38.842,39.22,38.56,0.6599999999999966,0.3100000000000023,296301,375349,246874,128475,-128475
