Date,VanEck Vectors Russia Small-CapEtf_Open_average,VanEck Vectors Russia Small-CapEtf_Open_max,VanEck Vectors Russia Small-CapEtf_Open_min,VanEck Vectors Russia Small-CapEtf_Open_volatility,VanEck Vectors Russia Small-CapEtf_Open_change,VanEck Vectors Russia Small-CapEtf_High_average,VanEck Vectors Russia Small-CapEtf_High_max,VanEck Vectors Russia Small-CapEtf_High_min,VanEck Vectors Russia Small-CapEtf_High_volatility,VanEck Vectors Russia Small-CapEtf_High_change,VanEck Vectors Russia Small-CapEtf_Low_average,VanEck Vectors Russia Small-CapEtf_Low_max,VanEck Vectors Russia Small-CapEtf_Low_min,VanEck Vectors Russia Small-CapEtf_Low_volatility,VanEck Vectors Russia Small-CapEtf_Low_change,VanEck Vectors Russia Small-CapEtf_Close_average,VanEck Vectors Russia Small-CapEtf_Close_max,VanEck Vectors Russia Small-CapEtf_Close_min,VanEck Vectors Russia Small-CapEtf_Close_volatility,VanEck Vectors Russia Small-CapEtf_Close_change
2016-11-06,33.79,33.79,33.79,0.0,0.0,34.01,34.01,34.01,0.0,0.0,33.7,33.7,33.7,0.0,0.0,33.88,33.88,33.88,0.0,0.0
2016-11-13,34.63,34.63,34.63,0.0,0.0,34.7,34.7,34.7,0.0,0.0,34.39,34.39,34.39,0.0,0.0,34.58,34.58,34.58,0.0,0.0
2016-11-20,35.59,35.59,35.59,0.0,0.0,35.87,35.87,35.87,0.0,0.0,35.33,35.33,35.33,0.0,0.0,35.55,35.55,35.55,0.0,0.0
2016-11-27,36.02,36.02,36.02,0.0,0.0,36.05,36.05,36.05,0.0,0.0,35.74,35.74,35.74,0.0,0.0,36.0,36.0,36.0,0.0,0.0
2016-12-04,37.82,37.82,37.82,0.0,0.0,37.88,37.88,37.88,0.0,0.0,37.47,37.47,37.47,0.0,0.0,37.57,37.57,37.57,0.0,0.0
2016-12-11,39.61,39.61,39.61,0.0,0.0,39.67,39.67,39.67,0.0,0.0,38.72,38.72,38.72,0.0,0.0,39.15,39.15,39.15,0.0,0.0
2016-12-18,37.67,37.67,37.67,0.0,0.0,37.94,37.94,37.94,0.0,0.0,37.31,37.31,37.31,0.0,0.0,37.57,37.57,37.57,0.0,0.0
2016-12-25,38.29,38.29,38.29,0.0,0.0,38.35,38.35,38.35,0.0,0.0,37.76,37.76,37.76,0.0,0.0,38.09,38.09,38.09,0.0,0.0
2017-01-01,39.26,39.26,39.26,0.0,0.0,39.36,39.36,39.36,0.0,0.0,39.0,39.0,39.0,0.0,0.0,39.0,39.0,39.0,0.0,0.0
2017-01-08,40.74,40.74,40.74,0.0,0.0,40.88,40.88,40.88,0.0,0.0,40.5,40.5,40.5,0.0,0.0,40.75,40.75,40.75,0.0,0.0
2017-01-15,40.58,40.58,40.58,0.0,0.0,40.93,40.93,40.93,0.0,0.0,40.51,40.51,40.51,0.0,0.0,40.78,40.78,40.78,0.0,0.0
2017-01-22,41.03,41.03,41.03,0.0,0.0,41.38,41.38,41.38,0.0,0.0,40.86,40.86,40.86,0.0,0.0,41.27,41.27,41.27,0.0,0.0
2017-01-29,41.38,41.38,41.38,0.0,0.0,41.81,41.81,41.81,0.0,0.0,41.16,41.16,41.16,0.0,0.0,41.51,41.51,41.51,0.0,0.0
2017-02-05,40.84,40.84,40.84,0.0,0.0,41.27,41.27,41.27,0.0,0.0,40.84,40.84,40.84,0.0,0.0,41.13,41.13,41.13,0.0,0.0
2017-02-12,41.71,41.71,41.71,0.0,0.0,41.93,41.93,41.93,0.0,0.0,41.47,41.47,41.47,0.0,0.0,41.53,41.53,41.53,0.0,0.0
2017-02-19,40.82,40.82,40.82,0.0,0.0,41.0,41.0,41.0,0.0,0.0,40.25,40.25,40.25,0.0,0.0,40.43,40.43,40.43,0.0,0.0
2017-02-26,39.31,39.31,39.31,0.0,0.0,39.84,39.84,39.84,0.0,0.0,39.05,39.05,39.05,0.0,0.0,39.82,39.82,39.82,0.0,0.0
2017-03-05,36.88,36.88,36.88,0.0,0.0,37.15,37.15,37.15,0.0,0.0,36.77,36.77,36.77,0.0,0.0,36.88,36.88,36.88,0.0,0.0
2017-03-12,39.42,39.42,39.42,0.0,0.0,39.85,39.85,39.85,0.0,0.0,39.27,39.27,39.27,0.0,0.0,39.82,39.82,39.82,0.0,0.0
2017-03-19,39.84,39.84,39.84,0.0,0.0,39.99,39.99,39.99,0.0,0.0,39.73,39.73,39.73,0.0,0.0,39.79,39.79,39.79,0.0,0.0
2017-03-26,40.72,40.72,40.72,0.0,0.0,40.92,40.92,40.92,0.0,0.0,40.62,40.62,40.62,0.0,0.0,40.64,40.64,40.64,0.0,0.0
2017-04-02,40.73,40.73,40.73,0.0,0.0,40.73,40.73,40.73,0.0,0.0,40.14,40.14,40.14,0.0,0.0,40.33,40.33,40.33,0.0,0.0
2017-04-09,39.7,39.7,39.7,0.0,0.0,39.94,39.94,39.94,0.0,0.0,39.65,39.65,39.65,0.0,0.0,39.75,39.75,39.75,0.0,0.0
2017-04-16,39.58,39.58,39.58,0.0,0.0,39.64,39.64,39.64,0.0,0.0,39.35,39.35,39.35,0.0,0.0,39.39,39.39,39.39,0.0,0.0
2017-04-23,40.75,40.75,40.75,0.0,0.0,40.93,40.93,40.93,0.0,0.0,40.63,40.63,40.63,0.0,0.0,40.77,40.77,40.77,0.0,0.0
2017-04-30,40.16,40.16,40.16,0.0,0.0,40.66,40.66,40.66,0.0,0.0,40.13,40.13,40.13,0.0,0.0,40.57,40.57,40.57,0.0,0.0
2017-05-07,40.66,40.66,40.66,0.0,0.0,40.69,40.69,40.69,0.0,0.0,40.43,40.43,40.43,0.0,0.0,40.58,40.58,40.58,0.0,0.0
2017-05-14,40.11,40.11,40.11,0.0,0.0,40.38,40.38,40.38,0.0,0.0,40.08,40.08,40.08,0.0,0.0,40.26,40.26,40.26,0.0,0.0
2017-05-21,40.92,40.92,40.92,0.0,0.0,41.09,41.09,41.09,0.0,0.0,40.81,40.81,40.81,0.0,0.0,41.03,41.03,41.03,0.0,0.0
2017-05-28,40.75,40.75,40.75,0.0,0.0,40.78,40.78,40.78,0.0,0.0,40.62,40.62,40.62,0.0,0.0,40.69,40.69,40.69,0.0,0.0
2017-06-04,40.62,40.62,40.62,0.0,0.0,40.66,40.66,40.66,0.0,0.0,40.36,40.36,40.36,0.0,0.0,40.36,40.36,40.36,0.0,0.0
2017-06-11,38.81,38.81,38.81,0.0,0.0,38.82,38.82,38.82,0.0,0.0,38.56,38.56,38.56,0.0,0.0,38.64,38.64,38.64,0.0,0.0
2017-06-18,38.24,38.24,38.24,0.0,0.0,38.54,38.54,38.54,0.0,0.0,38.24,38.24,38.24,0.0,0.0,38.53,38.53,38.53,0.0,0.0
2017-06-25,38.87,38.87,38.87,0.0,0.0,39.19,39.19,39.19,0.0,0.0,38.51,38.51,38.51,0.0,0.0,39.09,39.09,39.09,0.0,0.0
2017-07-02,38.96,38.96,38.96,0.0,0.0,38.96,38.96,38.96,0.0,0.0,38.77,38.77,38.77,0.0,0.0,38.95,38.95,38.95,0.0,0.0
2017-07-09,40.44,40.44,40.44,0.0,0.0,40.65,40.65,40.65,0.0,0.0,40.41,40.41,40.41,0.0,0.0,40.64,40.64,40.64,0.0,0.0
2017-07-16,40.43,40.43,40.43,0.0,0.0,40.43,40.43,40.43,0.0,0.0,40.18,40.18,40.18,0.0,0.0,40.18,40.18,40.18,0.0,0.0
2017-07-23,39.68,39.68,39.68,0.0,0.0,39.84,39.84,39.84,0.0,0.0,39.54,39.54,39.54,0.0,0.0,39.75,39.75,39.75,0.0,0.0
2017-07-30,39.77,39.77,39.77,0.0,0.0,40.05,40.05,40.05,0.0,0.0,39.77,39.77,39.77,0.0,0.0,40.04,40.04,40.04,0.0,0.0
2017-08-06,39.69,39.69,39.69,0.0,0.0,39.8,39.8,39.8,0.0,0.0,39.54,39.54,39.54,0.0,0.0,39.76,39.76,39.76,0.0,0.0
2017-08-13,40.21,40.21,40.21,0.0,0.0,40.49,40.49,40.49,0.0,0.0,40.04,40.04,40.04,0.0,0.0,40.49,40.49,40.49,0.0,0.0
2017-08-20,41.5,41.5,41.5,0.0,0.0,41.9,41.9,41.9,0.0,0.0,41.2,41.2,41.2,0.0,0.0,41.9,41.9,41.9,0.0,0.0
2017-08-27,42.98,42.98,42.98,0.0,0.0,43.43,43.43,43.43,0.0,0.0,42.98,42.98,42.98,0.0,0.0,43.43,43.43,43.43,0.0,0.0
2017-09-03,42.99,42.99,42.99,0.0,0.0,42.99,42.99,42.99,0.0,0.0,42.77,42.77,42.77,0.0,0.0,42.84,42.84,42.84,0.0,0.0
2017-09-10,42.81,42.81,42.81,0.0,0.0,42.92,42.92,42.92,0.0,0.0,42.59,42.59,42.59,0.0,0.0,42.7,42.7,42.7,0.0,0.0
2017-09-17,42.68,42.68,42.68,0.0,0.0,42.75,42.75,42.75,0.0,0.0,42.55,42.55,42.55,0.0,0.0,42.65,42.65,42.65,0.0,0.0
2017-09-24,42.28,42.28,42.28,0.0,0.0,42.74,42.74,42.74,0.0,0.0,42.28,42.28,42.28,0.0,0.0,42.72,42.72,42.72,0.0,0.0
2017-10-01,42.14,42.14,42.14,0.0,0.0,42.3,42.3,42.3,0.0,0.0,42.07,42.07,42.07,0.0,0.0,42.16,42.16,42.16,0.0,0.0
2017-10-08,43.69,43.69,43.69,0.0,0.0,43.72,43.72,43.72,0.0,0.0,43.39,43.39,43.39,0.0,0.0,43.39,43.39,43.39,0.0,0.0
2017-10-15,43.43,43.43,43.43,0.0,0.0,43.5,43.5,43.5,0.0,0.0,43.28,43.28,43.28,0.0,0.0,43.33,43.33,43.33,0.0,0.0
2017-10-22,43.03,43.03,43.03,0.0,0.0,43.48,43.48,43.48,0.0,0.0,42.99,42.99,42.99,0.0,0.0,43.45,43.45,43.45,0.0,0.0
2017-10-29,43.35,43.35,43.35,0.0,0.0,43.35,43.35,43.35,0.0,0.0,43.06,43.06,43.06,0.0,0.0,43.2,43.2,43.2,0.0,0.0
2017-11-05,43.3,43.3,43.3,0.0,0.0,43.3,43.3,43.3,0.0,0.0,43.08,43.08,43.08,0.0,0.0,43.08,43.08,43.08,0.0,0.0
2017-11-12,42.06,42.06,42.06,0.0,0.0,42.11,42.11,42.11,0.0,0.0,41.83,41.83,41.83,0.0,0.0,42.11,42.11,42.11,0.0,0.0
2017-11-19,42.05,42.05,42.05,0.0,0.0,42.05,42.05,42.05,0.0,0.0,41.96,41.96,41.96,0.0,0.0,41.96,41.96,41.96,0.0,0.0
2017-11-26,40.98,40.98,40.98,0.0,0.0,41.21,41.21,41.21,0.0,0.0,40.69,40.69,40.69,0.0,0.0,41.05,41.05,41.05,0.0,0.0
2017-12-03,40.32,40.32,40.32,0.0,0.0,40.36,40.36,40.36,0.0,0.0,40.15,40.15,40.15,0.0,0.0,40.36,40.36,40.36,0.0,0.0
2017-12-10,40.73,40.73,40.73,0.0,0.0,40.89,40.89,40.89,0.0,0.0,40.5,40.5,40.5,0.0,0.0,40.5,40.5,40.5,0.0,0.0
2017-12-17,39.56,39.56,39.56,0.0,0.0,40.25,40.25,40.25,0.0,0.0,39.41,39.41,39.41,0.0,0.0,39.94,39.94,39.94,0.0,0.0
2017-12-24,40.5,40.5,40.5,0.0,0.0,41.0,41.0,41.0,0.0,0.0,40.5,40.5,40.5,0.0,0.0,40.99,40.99,40.99,0.0,0.0
2017-12-31,41.85,41.85,41.85,0.0,0.0,42.08,42.08,42.08,0.0,0.0,41.85,41.85,41.85,0.0,0.0,41.97,41.97,41.97,0.0,0.0
