Date,JPMorgan Diversified Return US EquityEtf_Open_average,JPMorgan Diversified Return US EquityEtf_Open_max,JPMorgan Diversified Return US EquityEtf_Open_min,JPMorgan Diversified Return US EquityEtf_Open_volatility,JPMorgan Diversified Return US EquityEtf_Open_change,JPMorgan Diversified Return US EquityEtf_High_average,JPMorgan Diversified Return US EquityEtf_High_max,JPMorgan Diversified Return US EquityEtf_High_min,JPMorgan Diversified Return US EquityEtf_High_volatility,JPMorgan Diversified Return US EquityEtf_High_change,JPMorgan Diversified Return US EquityEtf_Low_average,JPMorgan Diversified Return US EquityEtf_Low_max,JPMorgan Diversified Return US EquityEtf_Low_min,JPMorgan Diversified Return US EquityEtf_Low_volatility,JPMorgan Diversified Return US EquityEtf_Low_change,JPMorgan Diversified Return US EquityEtf_Close_average,JPMorgan Diversified Return US EquityEtf_Close_max,JPMorgan Diversified Return US EquityEtf_Close_min,JPMorgan Diversified Return US EquityEtf_Close_volatility,JPMorgan Diversified Return US EquityEtf_Close_change
2016-05-01,55.19,55.19,55.19,0.0,0.0,55.46,55.46,55.46,0.0,0.0,55.14,55.14,55.14,0.0,0.0,55.46,55.46,55.46,0.0,0.0
2016-05-08,55.37,55.37,55.37,0.0,0.0,55.37,55.37,55.37,0.0,0.0,55.37,55.37,55.37,0.0,0.0,55.37,55.37,55.37,0.0,0.0
2016-05-15,55.1,55.1,55.1,0.0,0.0,55.27,55.27,55.27,0.0,0.0,55.1,55.1,55.1,0.0,0.0,55.21,55.21,55.21,0.0,0.0
2016-05-22,56.14,56.14,56.14,0.0,0.0,56.14,56.14,56.14,0.0,0.0,56.06,56.06,56.06,0.0,0.0,56.14,56.14,56.14,0.0,0.0
2016-05-29,56.61,56.61,56.61,0.0,0.0,56.7,56.7,56.7,0.0,0.0,56.58,56.58,56.58,0.0,0.0,56.7,56.7,56.7,0.0,0.0
2016-06-05,57.02,57.02,57.02,0.0,0.0,57.02,57.02,57.02,0.0,0.0,56.95,56.95,56.95,0.0,0.0,56.98,56.98,56.98,0.0,0.0
2016-06-12,56.43,56.43,56.43,0.0,0.0,56.51,56.51,56.51,0.0,0.0,56.22,56.22,56.22,0.0,0.0,56.22,56.22,56.22,0.0,0.0
2016-06-19,56.34,56.34,56.34,0.0,0.0,56.34,56.34,56.34,0.0,0.0,55.8,55.8,55.8,0.0,0.0,55.8,55.8,55.8,0.0,0.0
2016-06-26,57.67,57.67,57.67,0.0,0.0,57.7,57.7,57.7,0.0,0.0,57.5,57.5,57.5,0.0,0.0,57.63,57.63,57.63,0.0,0.0
2016-07-03,57.91,57.91,57.91,0.0,0.0,58.33,58.33,58.33,0.0,0.0,57.91,57.91,57.91,0.0,0.0,58.33,58.33,58.33,0.0,0.0
2016-07-10,58.94,58.94,58.94,0.0,0.0,59.02,59.02,59.02,0.0,0.0,58.89,58.89,58.89,0.0,0.0,58.92,58.92,58.92,0.0,0.0
2016-07-17,58.89,58.89,58.89,0.0,0.0,59.26,59.26,59.26,0.0,0.0,58.89,58.89,58.89,0.0,0.0,59.22,59.22,59.22,0.0,0.0
2016-07-24,58.88,58.88,58.88,0.0,0.0,59.26,59.26,59.26,0.0,0.0,58.88,58.88,58.88,0.0,0.0,59.22,59.22,59.22,0.0,0.0
2016-07-31,58.91,58.91,58.91,0.0,0.0,59.04,59.04,59.04,0.0,0.0,58.91,58.91,58.91,0.0,0.0,58.96,58.96,58.96,0.0,0.0
2016-08-07,59.08,59.08,59.08,0.0,0.0,59.2,59.2,59.2,0.0,0.0,59.0,59.0,59.0,0.0,0.0,59.1,59.1,59.1,0.0,0.0
2016-08-14,59.0,59.0,59.0,0.0,0.0,59.08,59.08,59.08,0.0,0.0,58.95,58.95,58.95,0.0,0.0,59.08,59.08,59.08,0.0,0.0
2016-08-21,59.01,59.01,59.01,0.0,0.0,59.18,59.18,59.18,0.0,0.0,58.34,58.34,58.34,0.0,0.0,58.53,58.53,58.53,0.0,0.0
2016-08-28,59.11,59.11,59.11,0.0,0.0,59.11,59.11,59.11,0.0,0.0,58.63,58.63,58.63,0.0,0.0,58.78,58.78,58.78,0.0,0.0
2016-09-04,58.51,58.51,58.51,0.0,0.0,58.51,58.51,58.51,0.0,0.0,57.26,57.26,57.26,0.0,0.0,57.26,57.26,57.26,0.0,0.0
2016-09-11,57.41,57.41,57.41,0.0,0.0,57.58,57.58,57.58,0.0,0.0,57.29,57.29,57.29,0.0,0.0,57.58,57.58,57.58,0.0,0.0
2016-09-18,58.73,58.73,58.73,0.0,0.0,58.73,58.73,58.73,0.0,0.0,58.6,58.6,58.6,0.0,0.0,58.61,58.61,58.61,0.0,0.0
2016-09-25,58.57,58.57,58.57,0.0,0.0,58.57,58.57,58.57,0.0,0.0,58.31,58.31,58.31,0.0,0.0,58.52,58.52,58.52,0.0,0.0
2016-10-02,57.67,57.67,57.67,0.0,0.0,57.75,57.75,57.75,0.0,0.0,57.56,57.56,57.56,0.0,0.0,57.69,57.69,57.69,0.0,0.0
2016-10-09,57.49,57.49,57.49,0.0,0.0,57.57,57.57,57.57,0.0,0.0,57.22,57.22,57.22,0.0,0.0,57.25,57.25,57.25,0.0,0.0
2016-10-16,57.09,57.09,57.09,0.0,0.0,57.34,57.34,57.34,0.0,0.0,57.09,57.09,57.09,0.0,0.0,57.33,57.33,57.33,0.0,0.0
2016-10-23,57.0,57.0,57.0,0.0,0.0,57.2,57.2,57.2,0.0,0.0,56.78,56.78,56.78,0.0,0.0,56.9,56.9,56.9,0.0,0.0
2016-10-30,56.23,56.23,56.23,0.0,0.0,56.47,56.47,56.47,0.0,0.0,56.07,56.07,56.07,0.0,0.0,56.07,56.07,56.07,0.0,0.0
2016-11-06,57.37,57.37,57.37,0.0,0.0,57.55,57.55,57.55,0.0,0.0,57.36,57.36,57.36,0.0,0.0,57.55,57.55,57.55,0.0,0.0
2016-11-13,58.4,58.4,58.4,0.0,0.0,58.4,58.4,58.4,0.0,0.0,58.17,58.17,58.17,0.0,0.0,58.27,58.27,58.27,0.0,0.0
2016-11-20,59.0,59.0,59.0,0.0,0.0,59.25,59.25,59.25,0.0,0.0,59.0,59.0,59.0,0.0,0.0,59.25,59.25,59.25,0.0,0.0
2016-11-27,58.81,58.81,58.81,0.0,0.0,58.81,58.81,58.81,0.0,0.0,58.38,58.38,58.38,0.0,0.0,58.5,58.5,58.5,0.0,0.0
2016-12-04,60.53,60.53,60.53,0.0,0.0,60.53,60.53,60.53,0.0,0.0,60.06,60.06,60.06,0.0,0.0,60.2,60.2,60.2,0.0,0.0
2016-12-11,60.31,60.31,60.31,0.0,0.0,60.33,60.33,60.33,0.0,0.0,59.97,59.97,59.97,0.0,0.0,60.13,60.13,60.13,0.0,0.0
2016-12-18,59.59,59.59,59.59,0.0,0.0,59.69,59.69,59.69,0.0,0.0,59.59,59.59,59.59,0.0,0.0,59.69,59.69,59.69,0.0,0.0
2016-12-25,59.5,59.5,59.5,0.0,0.0,59.5,59.5,59.5,0.0,0.0,59.09,59.09,59.09,0.0,0.0,59.21,59.21,59.21,0.0,0.0
2017-01-01,59.9,59.9,59.9,0.0,0.0,60.25,60.25,60.25,0.0,0.0,59.89,59.89,59.89,0.0,0.0,60.12,60.12,60.12,0.0,0.0
2017-01-08,60.07,60.07,60.07,0.0,0.0,60.22,60.22,60.22,0.0,0.0,60.07,60.07,60.07,0.0,0.0,60.13,60.13,60.13,0.0,0.0
2017-01-15,60.27,60.27,60.27,0.0,0.0,60.27,60.27,60.27,0.0,0.0,59.98,59.98,59.98,0.0,0.0,60.14,60.14,60.14,0.0,0.0
2017-01-22,60.66,60.66,60.66,0.0,0.0,60.67,60.67,60.67,0.0,0.0,60.58,60.58,60.58,0.0,0.0,60.59,60.59,60.59,0.0,0.0
2017-01-29,60.74,60.74,60.74,0.0,0.0,60.98,60.98,60.98,0.0,0.0,60.74,60.74,60.74,0.0,0.0,60.95,60.95,60.95,0.0,0.0
2017-02-05,61.63,61.63,61.63,0.0,0.0,61.64,61.64,61.64,0.0,0.0,61.42,61.42,61.42,0.0,0.0,61.64,61.64,61.64,0.0,0.0
2017-02-12,62.08,62.08,62.08,0.0,0.0,62.25,62.25,62.25,0.0,0.0,62.03,62.03,62.03,0.0,0.0,62.25,62.25,62.25,0.0,0.0
2017-02-19,62.63,62.63,62.63,0.0,0.0,63.04,63.04,63.04,0.0,0.0,62.63,62.63,62.63,0.0,0.0,63.01,63.01,63.01,0.0,0.0
2017-02-26,63.1,63.1,63.1,0.0,0.0,63.25,63.25,63.25,0.0,0.0,63.08,63.08,63.08,0.0,0.0,63.24,63.24,63.24,0.0,0.0
2017-03-05,62.93,62.93,62.93,0.0,0.0,62.99,62.99,62.99,0.0,0.0,62.69,62.69,62.69,0.0,0.0,62.96,62.96,62.96,0.0,0.0
2017-03-12,63.41,63.41,63.41,0.0,0.0,63.56,63.56,63.56,0.0,0.0,63.36,63.36,63.36,0.0,0.0,63.45,63.45,63.45,0.0,0.0
2017-03-19,62.91,62.91,62.91,0.0,0.0,63.07,63.07,63.07,0.0,0.0,62.66,62.66,62.66,0.0,0.0,62.79,62.79,62.79,0.0,0.0
2017-03-26,63.13,63.13,63.13,0.0,0.0,63.29,63.29,63.29,0.0,0.0,63.11,63.11,63.11,0.0,0.0,63.16,63.16,63.16,0.0,0.0
2017-04-02,62.98,62.98,62.98,0.0,0.0,63.01,63.01,63.01,0.0,0.0,62.9,62.9,62.9,0.0,0.0,62.91,62.91,62.91,0.0,0.0
2017-04-09,62.86,62.86,62.86,0.0,0.0,62.86,62.86,62.86,0.0,0.0,62.43,62.43,62.43,0.0,0.0,62.44,62.44,62.44,0.0,0.0
2017-04-16,63.17,63.17,63.17,0.0,0.0,63.17,63.17,63.17,0.0,0.0,63.0,63.0,63.0,0.0,0.0,63.1,63.1,63.1,0.0,0.0
2017-04-23,63.91,63.91,63.91,0.0,0.0,63.91,63.91,63.91,0.0,0.0,63.79,63.79,63.79,0.0,0.0,63.84,63.84,63.84,0.0,0.0
2017-04-30,64.01,64.01,64.01,0.0,0.0,64.14,64.14,64.14,0.0,0.0,63.9,63.9,63.9,0.0,0.0,64.14,64.14,64.14,0.0,0.0
2017-05-07,63.84,63.84,63.84,0.0,0.0,63.87,63.87,63.87,0.0,0.0,63.7,63.7,63.7,0.0,0.0,63.8,63.8,63.8,0.0,0.0
2017-05-14,63.44,63.44,63.44,0.0,0.0,63.96,63.96,63.96,0.0,0.0,63.44,63.44,63.44,0.0,0.0,63.82,63.82,63.82,0.0,0.0
2017-05-21,64.77,64.77,64.77,0.0,0.0,64.84,64.84,64.84,0.0,0.0,64.76,64.76,64.76,0.0,0.0,64.84,64.84,64.84,0.0,0.0
2017-05-28,65.71,65.71,65.71,0.0,0.0,65.8,65.8,65.8,0.0,0.0,65.63,65.63,65.63,0.0,0.0,65.8,65.8,65.8,0.0,0.0
2017-06-04,65.58,65.58,65.58,0.0,0.0,65.63,65.63,65.63,0.0,0.0,65.19,65.19,65.19,0.0,0.0,65.33,65.33,65.33,0.0,0.0
2017-06-11,65.5,65.5,65.5,0.0,0.0,65.51,65.51,65.51,0.0,0.0,65.31,65.31,65.31,0.0,0.0,65.51,65.51,65.51,0.0,0.0
2017-06-18,65.69,65.69,65.69,0.0,0.0,65.69,65.69,65.69,0.0,0.0,65.43,65.43,65.43,0.0,0.0,65.48,65.48,65.48,0.0,0.0
2017-06-25,65.22,65.22,65.22,0.0,0.0,65.31,65.31,65.31,0.0,0.0,65.11,65.11,65.11,0.0,0.0,65.31,65.31,65.31,0.0,0.0
2017-07-02,64.79,64.79,64.79,0.0,0.0,65.1,65.1,65.1,0.0,0.0,64.79,64.79,64.79,0.0,0.0,65.04,65.04,65.04,0.0,0.0
2017-07-09,65.46,65.46,65.46,0.0,0.0,65.77,65.77,65.77,0.0,0.0,65.46,65.46,65.46,0.0,0.0,65.71,65.71,65.71,0.0,0.0
2017-07-16,66.0,66.0,66.0,0.0,0.0,66.12,66.12,66.12,0.0,0.0,65.98,65.98,65.98,0.0,0.0,66.1,66.1,66.1,0.0,0.0
2017-07-23,65.89,65.89,65.89,0.0,0.0,65.93,65.93,65.93,0.0,0.0,65.71,65.71,65.71,0.0,0.0,65.85,65.85,65.85,0.0,0.0
2017-07-30,65.93,65.93,65.93,0.0,0.0,65.93,65.93,65.93,0.0,0.0,65.79,65.79,65.79,0.0,0.0,65.82,65.82,65.82,0.0,0.0
2017-08-06,65.21,65.21,65.21,0.0,0.0,65.21,65.21,65.21,0.0,0.0,64.81,64.81,64.81,0.0,0.0,65.08,65.08,65.08,0.0,0.0
2017-08-13,65.32,65.32,65.32,0.0,0.0,65.32,65.32,65.32,0.0,0.0,64.75,64.75,64.75,0.0,0.0,64.97,64.97,64.97,0.0,0.0
2017-08-20,65.48,65.48,65.48,0.0,0.0,65.55,65.55,65.55,0.0,0.0,65.34,65.34,65.34,0.0,0.0,65.48,65.48,65.48,0.0,0.0
2017-08-27,66.22,66.22,66.22,0.0,0.0,66.22,66.22,66.22,0.0,0.0,66.04,66.04,66.04,0.0,0.0,66.19,66.19,66.19,0.0,0.0
2017-09-03,66.17,66.17,66.17,0.0,0.0,66.21,66.21,66.21,0.0,0.0,65.9,65.9,65.9,0.0,0.0,66.17,66.17,66.17,0.0,0.0
2017-09-10,66.58,66.58,66.58,0.0,0.0,66.97,66.97,66.97,0.0,0.0,66.58,66.58,66.58,0.0,0.0,66.97,66.97,66.97,0.0,0.0
2017-09-17,66.78,66.78,66.78,0.0,0.0,66.83,66.83,66.83,0.0,0.0,66.72,66.72,66.72,0.0,0.0,66.82,66.82,66.82,0.0,0.0
2017-09-24,67.18,67.18,67.18,0.0,0.0,67.3,67.3,67.3,0.0,0.0,67.1,67.1,67.1,0.0,0.0,67.29,67.29,67.29,0.0,0.0
2017-10-01,67.94,67.94,67.94,0.0,0.0,68.0,68.0,68.0,0.0,0.0,67.9,67.9,67.9,0.0,0.0,67.95,67.95,67.95,0.0,0.0
2017-10-08,68.33,68.33,68.33,0.0,0.0,68.33,68.33,68.33,0.0,0.0,68.11,68.11,68.11,0.0,0.0,68.17,68.17,68.17,0.0,0.0
2017-10-15,68.77,68.77,68.77,0.0,0.0,68.84,68.84,68.84,0.0,0.0,68.71,68.71,68.71,0.0,0.0,68.8,68.8,68.8,0.0,0.0
2017-10-22,68.52,68.52,68.52,0.0,0.0,68.73,68.73,68.73,0.0,0.0,68.41,68.41,68.41,0.0,0.0,68.67,68.67,68.67,0.0,0.0
2017-10-29,68.51,68.51,68.51,0.0,0.0,68.72,68.72,68.72,0.0,0.0,68.51,68.51,68.51,0.0,0.0,68.64,68.64,68.64,0.0,0.0
2017-11-05,68.61,68.61,68.61,0.0,0.0,68.71,68.71,68.71,0.0,0.0,68.52,68.52,68.52,0.0,0.0,68.68,68.68,68.68,0.0,0.0
2017-11-12,69.23,69.23,69.23,0.0,0.0,69.25,69.25,69.25,0.0,0.0,69.11,69.11,69.11,0.0,0.0,69.23,69.23,69.23,0.0,0.0
2017-11-19,69.64,69.64,69.64,0.0,0.0,69.67,69.67,69.67,0.0,0.0,69.64,69.64,69.64,0.0,0.0,69.67,69.67,69.67,0.0,0.0
2017-11-26,70.99,70.99,70.99,0.0,0.0,71.01,71.01,71.01,0.0,0.0,70.04,70.04,70.04,0.0,0.0,70.93,70.93,70.93,0.0,0.0
2017-12-03,71.08,71.08,71.08,0.0,0.0,71.08,71.08,71.08,0.0,0.0,70.87,70.87,70.87,0.0,0.0,71.02,71.02,71.02,0.0,0.0
2017-12-10,71.03,71.03,71.03,0.0,0.0,71.49,71.49,71.49,0.0,0.0,71.03,71.03,71.03,0.0,0.0,71.3,71.3,71.3,0.0,0.0
2017-12-17,71.4,71.4,71.4,0.0,0.0,71.51,71.51,71.51,0.0,0.0,71.36,71.36,71.36,0.0,0.0,71.49,71.49,71.49,0.0,0.0
2017-12-24,70.91,70.91,70.91,0.0,0.0,70.91,70.91,70.91,0.0,0.0,70.52,70.52,70.52,0.0,0.0,70.52,70.52,70.52,0.0,0.0
2017-12-31,71.67,71.67,71.67,0.0,0.0,71.82,71.82,71.82,0.0,0.0,71.54,71.54,71.54,0.0,0.0,71.82,71.82,71.82,0.0,0.0
