Date,First Trust Small Cap Core AlphaDEXEtf_Open_average,First Trust Small Cap Core AlphaDEXEtf_Open_max,First Trust Small Cap Core AlphaDEXEtf_Open_min,First Trust Small Cap Core AlphaDEXEtf_Open_volatility,First Trust Small Cap Core AlphaDEXEtf_Open_change,First Trust Small Cap Core AlphaDEXEtf_High_average,First Trust Small Cap Core AlphaDEXEtf_High_max,First Trust Small Cap Core AlphaDEXEtf_High_min,First Trust Small Cap Core AlphaDEXEtf_High_volatility,First Trust Small Cap Core AlphaDEXEtf_High_change,First Trust Small Cap Core AlphaDEXEtf_Low_average,First Trust Small Cap Core AlphaDEXEtf_Low_max,First Trust Small Cap Core AlphaDEXEtf_Low_min,First Trust Small Cap Core AlphaDEXEtf_Low_volatility,First Trust Small Cap Core AlphaDEXEtf_Low_change,First Trust Small Cap Core AlphaDEXEtf_Close_average,First Trust Small Cap Core AlphaDEXEtf_Close_max,First Trust Small Cap Core AlphaDEXEtf_Close_min,First Trust Small Cap Core AlphaDEXEtf_Close_volatility,First Trust Small Cap Core AlphaDEXEtf_Close_change
2016-06-19,45.35,45.35,45.35,0.0,0.0,45.6,45.6,45.6,0.0,0.0,44.76,44.76,44.76,0.0,0.0,44.98,44.98,44.98,0.0,0.0
2016-06-26,46.02,46.02,46.02,0.0,0.0,46.34,46.34,46.34,0.0,0.0,45.95,45.95,45.95,0.0,0.0,46.2,46.2,46.2,0.0,0.0
2016-07-03,46.31,46.31,46.31,0.0,0.0,47.11,47.11,47.11,0.0,0.0,46.31,46.31,46.31,0.0,0.0,47.03,47.03,47.03,0.0,0.0
2016-07-10,48.18,48.18,48.18,0.0,0.0,48.37,48.37,48.37,0.0,0.0,48.12,48.12,48.12,0.0,0.0,48.31,48.31,48.31,0.0,0.0
2016-07-17,48.24,48.24,48.24,0.0,0.0,48.72,48.72,48.72,0.0,0.0,48.14,48.14,48.14,0.0,0.0,48.62,48.62,48.62,0.0,0.0
2016-07-24,48.74,48.74,48.74,0.0,0.0,49.13,49.13,49.13,0.0,0.0,48.51,48.51,48.51,0.0,0.0,48.92,48.92,48.92,0.0,0.0
2016-07-31,48.72,48.72,48.72,0.0,0.0,49.24,49.24,49.24,0.0,0.0,48.62,48.62,48.62,0.0,0.0,49.12,49.12,49.12,0.0,0.0
2016-08-07,48.7,48.7,48.7,0.0,0.0,49.06,49.06,49.06,0.0,0.0,48.7,48.7,48.7,0.0,0.0,48.95,48.95,48.95,0.0,0.0
2016-08-14,49.04,49.04,49.04,0.0,0.0,49.3,49.3,49.3,0.0,0.0,48.98,48.98,48.98,0.0,0.0,49.26,49.26,49.26,0.0,0.0
2016-08-21,49.7,49.7,49.7,0.0,0.0,49.93,49.93,49.93,0.0,0.0,49.13,49.13,49.13,0.0,0.0,49.45,49.45,49.45,0.0,0.0
2016-08-28,49.62,49.62,49.62,0.0,0.0,49.98,49.98,49.98,0.0,0.0,49.62,49.62,49.62,0.0,0.0,49.98,49.98,49.98,0.0,0.0
2016-09-04,49.71,49.71,49.71,0.0,0.0,49.71,49.71,49.71,0.0,0.0,48.54,48.54,48.54,0.0,0.0,48.55,48.55,48.55,0.0,0.0
2016-09-11,48.51,48.51,48.51,0.0,0.0,48.76,48.76,48.76,0.0,0.0,48.51,48.51,48.51,0.0,0.0,48.68,48.68,48.68,0.0,0.0
2016-09-18,50.09,50.09,50.09,0.0,0.0,50.1,50.1,50.1,0.0,0.0,49.77,49.77,49.77,0.0,0.0,49.77,49.77,49.77,0.0,0.0
2016-09-25,49.49,49.49,49.49,0.0,0.0,49.95,49.95,49.95,0.0,0.0,49.23,49.23,49.23,0.0,0.0,49.81,49.81,49.81,0.0,0.0
2016-10-02,49.67,49.67,49.67,0.0,0.0,49.72,49.72,49.72,0.0,0.0,49.01,49.01,49.01,0.0,0.0,49.18,49.18,49.18,0.0,0.0
2016-10-09,48.42,48.42,48.42,0.0,0.0,48.58,48.58,48.58,0.0,0.0,47.98,47.98,47.98,0.0,0.0,47.98,47.98,47.98,0.0,0.0
2016-10-16,47.74,47.74,47.74,0.0,0.0,48.07,48.07,48.07,0.0,0.0,47.6,47.6,47.6,0.0,0.0,47.95,47.95,47.95,0.0,0.0
2016-10-23,46.64,46.64,46.64,0.0,0.0,46.96,46.96,46.96,0.0,0.0,46.51,46.51,46.51,0.0,0.0,46.6,46.6,46.6,0.0,0.0
2016-10-30,45.44,45.44,45.44,0.0,0.0,46.27,46.27,46.27,0.0,0.0,45.44,45.44,45.44,0.0,0.0,45.79,45.79,45.79,0.0,0.0
2016-11-06,49.97,49.97,49.97,0.0,0.0,51.08,51.08,51.08,0.0,0.0,49.71,49.71,49.71,0.0,0.0,51.04,51.04,51.04,0.0,0.0
2016-11-13,52.3,52.3,52.3,0.0,0.0,52.45,52.45,52.45,0.0,0.0,52.22,52.22,52.22,0.0,0.0,52.41,52.41,52.41,0.0,0.0
2016-11-20,53.76,53.76,53.76,0.0,0.0,53.85,53.85,53.85,0.0,0.0,53.62,53.62,53.62,0.0,0.0,53.84,53.84,53.84,0.0,0.0
2016-11-27,52.34,52.34,52.34,0.0,0.0,52.71,52.71,52.71,0.0,0.0,52.33,52.33,52.33,0.0,0.0,52.45,52.45,52.45,0.0,0.0
2016-12-04,55.88,55.88,55.88,0.0,0.0,55.88,55.88,55.88,0.0,0.0,55.37,55.37,55.37,0.0,0.0,55.57,55.57,55.57,0.0,0.0
2016-12-11,54.74,54.74,54.74,0.0,0.0,55.15,55.15,55.15,0.0,0.0,54.43,54.43,54.43,0.0,0.0,54.47,54.47,54.47,0.0,0.0
2016-12-18,54.26,54.26,54.26,0.0,0.0,54.36,54.36,54.36,0.0,0.0,54.15,54.15,54.15,0.0,0.0,54.36,54.36,54.36,0.0,0.0
2016-12-25,54.36,54.36,54.36,0.0,0.0,54.36,54.36,54.36,0.0,0.0,53.66,53.66,53.66,0.0,0.0,53.84,53.84,53.84,0.0,0.0
2017-01-01,54.31,54.31,54.31,0.0,0.0,54.31,54.31,54.31,0.0,0.0,53.9,53.9,53.9,0.0,0.0,53.92,53.92,53.92,0.0,0.0
2017-01-08,54.05,54.05,54.05,0.0,0.0,54.56,54.56,54.56,0.0,0.0,54.05,54.05,54.05,0.0,0.0,54.35,54.35,54.35,0.0,0.0
2017-01-15,53.63,53.63,53.63,0.0,0.0,53.75,53.75,53.75,0.0,0.0,53.36,53.36,53.36,0.0,0.0,53.57,53.57,53.57,0.0,0.0
2017-01-22,54.75,54.75,54.75,0.0,0.0,54.75,54.75,54.75,0.0,0.0,54.11,54.11,54.11,0.0,0.0,54.4,54.4,54.4,0.0,0.0
2017-01-29,54.1,54.1,54.1,0.0,0.0,54.35,54.35,54.35,0.0,0.0,53.8,53.8,53.8,0.0,0.0,54.33,54.33,54.33,0.0,0.0
2017-02-05,54.62,54.62,54.62,0.0,0.0,54.9,54.9,54.9,0.0,0.0,54.48,54.48,54.48,0.0,0.0,54.79,54.79,54.79,0.0,0.0
2017-02-12,55.05,55.05,55.05,0.0,0.0,55.23,55.23,55.23,0.0,0.0,54.93,54.93,54.93,0.0,0.0,55.23,55.23,55.23,0.0,0.0
2017-02-19,54.56,54.56,54.56,0.0,0.0,54.92,54.92,54.92,0.0,0.0,54.28,54.28,54.28,0.0,0.0,54.92,54.92,54.92,0.0,0.0
2017-02-26,54.82,54.82,54.82,0.0,0.0,54.99,54.99,54.99,0.0,0.0,54.41,54.41,54.41,0.0,0.0,54.65,54.65,54.65,0.0,0.0
2017-03-05,53.58,53.58,53.58,0.0,0.0,53.63,53.63,53.63,0.0,0.0,53.11,53.11,53.11,0.0,0.0,53.47,53.47,53.47,0.0,0.0
2017-03-12,54.56,54.56,54.56,0.0,0.0,54.8,54.8,54.8,0.0,0.0,54.21,54.21,54.21,0.0,0.0,54.73,54.73,54.73,0.0,0.0
2017-03-19,53.23,53.23,53.23,0.0,0.0,53.43,53.43,53.43,0.0,0.0,52.78,52.78,52.78,0.0,0.0,53.09,53.09,53.09,0.0,0.0
2017-03-26,54.31,54.31,54.31,0.0,0.0,54.6,54.6,54.6,0.0,0.0,54.11,54.11,54.11,0.0,0.0,54.42,54.42,54.42,0.0,0.0
2017-04-02,53.3,53.3,53.3,0.0,0.0,53.53,53.53,53.53,0.0,0.0,53.24,53.24,53.24,0.0,0.0,53.37,53.37,53.37,0.0,0.0
2017-04-09,53.11,53.11,53.11,0.0,0.0,53.26,53.26,53.26,0.0,0.0,52.53,52.53,52.53,0.0,0.0,52.53,52.53,52.53,0.0,0.0
2017-04-16,54.25,54.25,54.25,0.0,0.0,54.26,54.26,54.26,0.0,0.0,53.99,53.99,53.99,0.0,0.0,54.1,54.1,54.1,0.0,0.0
2017-04-23,55.9,55.9,55.9,0.0,0.0,55.9,55.9,55.9,0.0,0.0,55.17,55.17,55.17,0.0,0.0,55.29,55.29,55.29,0.0,0.0
2017-04-30,54.96,54.96,54.96,0.0,0.0,55.02,55.02,55.02,0.0,0.0,54.57,54.57,54.57,0.0,0.0,54.99,54.99,54.99,0.0,0.0
2017-05-07,54.5,54.5,54.5,0.0,0.0,54.5,54.5,54.5,0.0,0.0,54.16,54.16,54.16,0.0,0.0,54.26,54.26,54.26,0.0,0.0
2017-05-14,53.39,53.39,53.39,0.0,0.0,53.77,53.77,53.77,0.0,0.0,53.36,53.36,53.36,0.0,0.0,53.45,53.45,53.45,0.0,0.0
2017-05-21,53.94,53.94,53.94,0.0,0.0,54.07,54.07,54.07,0.0,0.0,53.75,53.75,53.75,0.0,0.0,53.99,53.99,53.99,0.0,0.0
2017-05-28,54.73,54.73,54.73,0.0,0.0,55.53,55.53,55.53,0.0,0.0,54.73,54.73,54.73,0.0,0.0,55.04,55.04,55.04,0.0,0.0
2017-06-04,55.64,55.64,55.64,0.0,0.0,56.18,56.18,56.18,0.0,0.0,55.56,55.56,55.56,0.0,0.0,55.67,55.67,55.67,0.0,0.0
2017-06-11,55.31,55.31,55.31,0.0,0.0,55.31,55.31,55.31,0.0,0.0,54.93,54.93,54.93,0.0,0.0,55.22,55.22,55.22,0.0,0.0
2017-06-18,54.85,54.85,54.85,0.0,0.0,55.33,55.33,55.33,0.0,0.0,54.71,54.71,54.71,0.0,0.0,55.33,55.33,55.33,0.0,0.0
2017-06-25,55.77,55.77,55.77,0.0,0.0,55.84,55.84,55.84,0.0,0.0,55.51,55.51,55.51,0.0,0.0,55.61,55.61,55.61,0.0,0.0
2017-07-02,55.16,55.16,55.16,0.0,0.0,55.57,55.57,55.57,0.0,0.0,55.13,55.13,55.13,0.0,0.0,55.55,55.55,55.55,0.0,0.0
2017-07-09,55.9,55.9,55.9,0.0,0.0,56.28,56.28,56.28,0.0,0.0,55.82,55.82,55.82,0.0,0.0,56.1,56.1,56.1,0.0,0.0
2017-07-16,56.66,56.66,56.66,0.0,0.0,56.74,56.74,56.74,0.0,0.0,56.39,56.39,56.39,0.0,0.0,56.45,56.45,56.45,0.0,0.0
2017-07-23,56.33,56.33,56.33,0.0,0.0,56.38,56.38,56.38,0.0,0.0,56.1,56.1,56.1,0.0,0.0,56.33,56.33,56.33,0.0,0.0
2017-07-30,55.75,55.75,55.75,0.0,0.0,55.94,55.94,55.94,0.0,0.0,55.57,55.57,55.57,0.0,0.0,55.91,55.91,55.91,0.0,0.0
2017-08-06,53.98,53.98,53.98,0.0,0.0,54.24,54.24,54.24,0.0,0.0,53.9,53.9,53.9,0.0,0.0,54.14,54.14,54.14,0.0,0.0
2017-08-13,53.29,53.29,53.29,0.0,0.0,53.53,53.53,53.53,0.0,0.0,53.07,53.07,53.07,0.0,0.0,53.34,53.34,53.34,0.0,0.0
2017-08-20,53.97,53.97,53.97,0.0,0.0,54.24,54.24,54.24,0.0,0.0,53.88,53.88,53.88,0.0,0.0,54.1,54.1,54.1,0.0,0.0
2017-08-27,55.43,55.43,55.43,0.0,0.0,55.66,55.66,55.66,0.0,0.0,55.24,55.24,55.24,0.0,0.0,55.66,55.66,55.66,0.0,0.0
2017-09-03,54.77,54.77,54.77,0.0,0.0,55.16,55.16,55.16,0.0,0.0,54.73,54.73,54.73,0.0,0.0,54.97,54.97,54.97,0.0,0.0
2017-09-10,56.12,56.12,56.12,0.0,0.0,56.35,56.35,56.35,0.0,0.0,56.02,56.02,56.02,0.0,0.0,56.35,56.35,56.35,0.0,0.0
2017-09-17,56.9,56.9,56.9,0.0,0.0,57.3,57.3,57.3,0.0,0.0,56.86,56.86,56.86,0.0,0.0,57.21,57.21,57.21,0.0,0.0
2017-09-24,58.89,58.89,58.89,0.0,0.0,59.07,59.07,59.07,0.0,0.0,58.86,58.86,58.86,0.0,0.0,58.98,58.98,58.98,0.0,0.0
2017-10-01,59.49,59.49,59.49,0.0,0.0,59.7,59.7,59.7,0.0,0.0,59.49,59.49,59.49,0.0,0.0,59.7,59.7,59.7,0.0,0.0
2017-10-08,59.63,59.63,59.63,0.0,0.0,59.7,59.7,59.7,0.0,0.0,59.35,59.35,59.35,0.0,0.0,59.37,59.37,59.37,0.0,0.0
2017-10-15,59.58,59.58,59.58,0.0,0.0,59.98,59.98,59.98,0.0,0.0,59.58,59.58,59.58,0.0,0.0,59.64,59.64,59.64,0.0,0.0
2017-10-22,59.23,59.23,59.23,0.0,0.0,59.67,59.67,59.67,0.0,0.0,58.94,58.94,58.94,0.0,0.0,59.56,59.56,59.56,0.0,0.0
2017-10-29,58.9,58.9,58.9,0.0,0.0,59.11,59.11,59.11,0.0,0.0,58.85,58.85,58.85,0.0,0.0,58.85,58.85,58.85,0.0,0.0
2017-11-05,58.11,58.11,58.11,0.0,0.0,58.34,58.34,58.34,0.0,0.0,57.99,57.99,57.99,0.0,0.0,58.04,58.04,58.04,0.0,0.0
2017-11-12,58.42,58.42,58.42,0.0,0.0,59.05,59.05,59.05,0.0,0.0,58.42,58.42,58.42,0.0,0.0,58.88,58.88,58.88,0.0,0.0
2017-11-19,60.08,60.08,60.08,0.0,0.0,60.08,60.08,60.08,0.0,0.0,59.79,59.79,59.79,0.0,0.0,59.84,59.84,59.84,0.0,0.0
2017-11-26,61.23,61.23,61.23,0.0,0.0,61.28,61.28,61.28,0.0,0.0,59.29,59.29,59.29,0.0,0.0,60.81,60.81,60.81,0.0,0.0
2017-12-03,60.77,60.77,60.77,0.0,0.0,60.84,60.84,60.84,0.0,0.0,60.42,60.42,60.42,0.0,0.0,60.53,60.53,60.53,0.0,0.0
2017-12-10,60.15,60.15,60.15,0.0,0.0,61.0,61.0,61.0,0.0,0.0,59.98,59.98,59.98,0.0,0.0,60.59,60.59,60.59,0.0,0.0
2017-12-17,61.4,61.4,61.4,0.0,0.0,61.49,61.49,61.49,0.0,0.0,61.12,61.12,61.12,0.0,0.0,61.28,61.28,61.28,0.0,0.0
2017-12-24,61.82,61.82,61.82,0.0,0.0,61.82,61.82,61.82,0.0,0.0,61.17,61.17,61.17,0.0,0.0,61.17,61.17,61.17,0.0,0.0
2017-12-31,61.9,61.9,61.9,0.0,0.0,61.9,61.9,61.9,0.0,0.0,61.47,61.47,61.47,0.0,0.0,61.82,61.82,61.82,0.0,0.0
