Date,CONN_stock_Open_average,CONN_stock_Open_max,CONN_stock_Open_min,CONN_stock_Open_volatility,CONN_stock_Open_change,CONN_stock_High_average,CONN_stock_High_max,CONN_stock_High_min,CONN_stock_High_volatility,CONN_stock_High_change,CONN_stock_Low_average,CONN_stock_Low_max,CONN_stock_Low_min,CONN_stock_Low_volatility,CONN_stock_Low_change,CONN_stock_Close_average,CONN_stock_Close_max,CONN_stock_Close_min,CONN_stock_Close_volatility,CONN_stock_Close_change,CONN_stock_Volume_average,CONN_stock_Volume_max,CONN_stock_Volume_min,CONN_stock_Volume_volatility,CONN_stock_Volume_change
2016-03-13,16.878,17.74,16.15,1.5899999999999999,-1.0199999999999996,17.228,17.74,16.78,0.9599999999999973,-0.4399999999999977,16.204,16.72,15.85,0.8699999999999992,0.39000000000000057,16.564,17.06,16.13,0.9299999999999997,0.5999999999999979,783877,1031957,467982,563975,89200
2016-03-20,16.655,17.12,16.05,1.0700000000000003,-1.0700000000000003,16.95,17.53,16.2,1.3300000000000018,-1.3300000000000018,16.025,16.74,15.66,1.0799999999999983,-1.0799999999999983,16.4525,17.03,15.82,1.2100000000000009,-1.2100000000000009,687751,875204,534160,341044,-38997
2016-03-27,13.502,15.96,11.84,4.120000000000001,-3.6800000000000015,13.8,16.28,12.31,3.9700000000000006,-3.9700000000000006,12.55,15.51,11.59,3.92,-3.59,12.892,15.65,11.81,3.84,-3.530000000000001,1929531,5543182,530323,5012859,51487
2016-04-03,11.624,12.33,10.63,1.6999999999999993,-1.6999999999999993,11.836,12.64,10.93,1.7100000000000009,-1.7100000000000009,11.102,12.15,10.25,1.9000000000000004,-1.9000000000000004,11.324,12.25,10.48,1.7699999999999996,-1.3200000000000003,909326,1545011,514264,1030747,612232
2016-04-10,11.712,12.91,10.89,2.0199999999999996,1.83,12.34,13.07,11.35,1.7200000000000006,1.5300000000000011,11.478,12.4,10.76,1.6400000000000006,1.6100000000000012,12.056,13.0,10.94,2.0600000000000005,1.5099999999999998,665991,1441675,390380,1051295,-24243
2016-04-17,13.306000000000001,14.39,12.43,1.9600000000000009,1.9600000000000009,14.148,15.41,13.03,2.380000000000001,2.380000000000001,13.11,14.33,12.2,2.130000000000001,2.130000000000001,13.878,15.4,12.76,2.6400000000000006,2.6400000000000006,526622,903301,358163,545138,-50884
2016-04-24,14.67,15.37,14.13,1.2399999999999984,-1.17,15.064,15.77,14.4,1.3699999999999992,-1.3699999999999992,14.044,14.73,13.33,1.4000000000000004,-0.5700000000000003,14.376,14.96,13.74,1.2200000000000006,-0.3699999999999992,419530,616538,248955,367583,-193879
2016-05-01,13.066,13.78,12.3,1.4799999999999986,-1.3999999999999986,13.426,13.92,12.39,1.5299999999999994,-1.5099999999999998,12.426,13.21,11.27,1.9400000000000013,-1.9400000000000013,12.709999999999999,13.87,11.66,2.209999999999999,-2.209999999999999,407012,663270,289949,373321,332924
2016-05-08,11.25,11.86,10.03,1.83,-1.8200000000000003,11.452,12.09,10.53,1.5600000000000005,-1.5,10.588,11.5,9.64,1.8599999999999994,-1.3899999999999988,10.94,11.82,10.0,1.8200000000000003,-1.8200000000000003,525322,694680,242680,452000,229146
2016-05-15,10.546,10.9,9.93,0.9700000000000006,0.9600000000000009,11.086,11.78,10.66,1.1199999999999992,1.1199999999999992,10.384,10.89,9.91,0.9800000000000004,0.9800000000000004,10.898,11.58,10.52,1.0600000000000005,1.0600000000000005,452102,525465,327151,198314,16158
2016-05-22,11.267999999999999,11.7,10.89,0.8099999999999987,-0.27999999999999936,11.59,11.7,11.35,0.34999999999999964,-0.07000000000000028,10.884,11.09,10.67,0.41999999999999993,0.21000000000000085,11.172,11.65,10.89,0.7599999999999998,0.2599999999999998,414189,580059,274557,305502,-179716
2016-05-29,10.135,11.31,8.56,2.75,-2.75,10.6025,11.85,9.3,2.549999999999999,-2.0599999999999987,9.6625,11.01,8.35,2.66,-2.66,9.99,11.71,8.51,3.200000000000001,-2.5999999999999996,2983470,6295412,461855,5833557,3836473
2016-06-05,8.718,9.09,8.45,0.6400000000000006,-0.08000000000000007,8.92,9.24,8.45,0.7900000000000009,-0.26000000000000156,8.326,8.85,8.01,0.8399999999999999,0.09999999999999964,8.672,9.05,8.17,0.8800000000000008,-0.4900000000000002,1227752,2754394,579295,2175099,-2049747
2016-06-12,8.048,8.17,7.9,0.2699999999999996,-0.08999999999999986,8.48,8.75,8.22,0.5299999999999994,-0.16000000000000014,7.904,8.07,7.6,0.47000000000000064,0.009999999999999787,8.074,8.34,7.89,0.4500000000000002,0.2599999999999998,830313,1563945,429137,1134808,911841
2016-06-19,8.266,8.56,7.62,0.9400000000000004,-0.8400000000000007,8.382,8.73,7.8,0.9300000000000006,-0.9300000000000006,8.04,8.35,7.53,0.8199999999999994,-0.8199999999999994,8.158,8.5,7.73,0.7699999999999996,-0.7699999999999996,655719,982683,381082,601601,328150
2016-06-26,7.49,7.71,7.32,0.3899999999999997,-0.17999999999999972,7.662,7.78,7.55,0.23000000000000043,0.07000000000000028,7.126,7.42,6.7,0.7199999999999998,0.7199999999999998,7.344,7.54,6.87,0.6699999999999999,0.6699999999999999,616760,1028788,336111,692677,-692677
2016-07-03,7.2275,7.46,7.04,0.41999999999999993,-0.25,7.4325,7.63,7.33,0.2999999999999998,-0.2999999999999998,7.005,7.13,6.93,0.20000000000000018,0.14999999999999947,7.1975,7.25,7.15,0.09999999999999964,0.09999999999999964,514999,636065,402698,233367,-17804
2016-07-10,7.394,7.52,7.22,0.2999999999999998,0.2400000000000002,7.582,7.7,7.41,0.29000000000000004,0.09999999999999964,7.252,7.4,7.13,0.27000000000000046,0.08999999999999986,7.364,7.51,7.15,0.35999999999999943,0.08999999999999986,635417,1348333,217838,1130495,934547
2016-07-17,7.2,7.3,7.12,0.17999999999999972,0.0699999999999994,7.368,7.61,7.16,0.4500000000000002,-0.1299999999999999,7.0280000000000005,7.16,6.94,0.21999999999999975,-0.16000000000000014,7.14,7.25,7.0,0.25,-0.13999999999999968,672531,899073,413704,485369,22522
2016-07-24,7.126,7.2,7.02,0.1800000000000006,-0.07000000000000028,7.272,7.37,7.13,0.2400000000000002,-0.1900000000000004,6.996,7.13,6.9,0.22999999999999954,-0.13999999999999968,7.104,7.19,6.95,0.2400000000000002,-0.08000000000000007,422837,508562,351308,157254,-68858
2016-07-31,6.958,7.14,6.64,0.5,-0.1999999999999993,7.124,7.22,7.05,0.16999999999999993,-0.05999999999999961,6.75,6.91,6.54,0.3700000000000001,-0.03000000000000025,6.892,7.03,6.66,0.3700000000000001,0.0,415274,609668,248286,361382,23481
2016-08-07,6.902,7.0,6.8,0.20000000000000018,-0.20000000000000018,6.992,7.2,6.87,0.33000000000000007,-0.2599999999999998,6.758,6.87,6.67,0.20000000000000018,-0.16999999999999993,6.856,6.94,6.77,0.17000000000000082,-0.020000000000000462,451796,601223,303934,297289,297289
2016-08-14,7.014,7.09,6.92,0.16999999999999993,0.0600000000000005,7.14,7.2,7.06,0.14000000000000057,-0.1200000000000001,6.888,6.93,6.84,0.08999999999999986,-0.03000000000000025,7.016,7.09,6.96,0.1299999999999999,-0.009999999999999787,530543,606678,388635,218043,-170088
2016-08-21,6.846,6.96,6.74,0.21999999999999975,-0.16999999999999993,6.95,7.1,6.85,0.25,-0.08999999999999986,6.7299999999999995,6.86,6.55,0.3100000000000005,-0.21999999999999975,6.804,6.9,6.7,0.20000000000000018,-0.1899999999999995,392963,550454,305648,244806,108687
2016-08-28,6.7139999999999995,6.81,6.64,0.16999999999999993,-0.03000000000000025,6.826,6.92,6.69,0.22999999999999954,0.09000000000000075,6.588,6.63,6.56,0.07000000000000028,-0.040000000000000036,6.708,6.84,6.62,0.21999999999999975,0.21999999999999975,388198,537385,291557,245828,98247
2016-09-04,7.2225,8.02,6.64,1.38,1.1799999999999997,7.91,9.14,6.85,2.290000000000001,2.290000000000001,7.0225,8.02,6.62,1.3999999999999995,1.3999999999999995,7.605,8.5,6.67,1.83,1.83,2476935,4072125,1068528,3003597,3003597
2016-09-11,9.2,9.58,8.47,1.1099999999999994,1.1099999999999994,9.82,10.22,9.58,0.6400000000000006,0.6400000000000006,8.996,9.52,8.31,1.209999999999999,1.209999999999999,9.562,10.09,9.16,0.9299999999999997,0.629999999999999,1514347,2554208,918064,1636144,-1025558
2016-09-18,11.092,12.0,10.18,1.8200000000000003,1.450000000000001,11.594,12.41,10.64,1.7699999999999996,1.2699999999999996,10.882,11.61,10.09,1.5199999999999996,1.17,11.102,11.88,10.16,1.7200000000000006,1.08,1841170,5533919,603515,4930404,-116291
2016-09-25,10.78,11.38,10.07,1.3100000000000005,-1.3100000000000005,11.014,11.43,10.66,0.7699999999999996,-0.7699999999999996,10.362,10.77,10.05,0.7199999999999989,-0.6999999999999993,10.55,10.95,10.07,0.879999999999999,-0.629999999999999,908325,1110335,769802,340533,-294683
2016-10-02,10.304,10.5,10.08,0.41999999999999993,-0.1999999999999993,10.566,10.78,10.3,0.47999999999999865,-0.16000000000000014,10.114,10.31,9.95,0.3600000000000012,-0.05000000000000071,10.256,10.47,10.08,0.39000000000000057,-0.09999999999999964,511274,761130,321987,439143,-122630
2016-10-09,9.93,10.34,9.53,0.8100000000000005,-0.6900000000000013,10.102,10.7,9.64,1.0599999999999987,-1.0599999999999987,9.54,10.2,8.95,1.25,-1.25,9.748,10.58,9.12,1.4600000000000009,-1.4600000000000009,662455,848350,524483,323867,-286751
2016-10-16,9.464,10.32,9.03,1.290000000000001,0.6699999999999999,9.924,10.56,9.21,1.3499999999999996,1.0199999999999996,9.225999999999999,9.7,8.76,0.9399999999999995,0.7099999999999991,9.586,10.27,8.98,1.2899999999999991,0.7400000000000002,1017445,2477497,350016,2127481,470581
2016-10-23,9.838000000000001,10.05,9.57,0.4800000000000004,-0.3100000000000005,10.104,10.37,9.8,0.5699999999999985,-0.379999999999999,9.626,9.85,9.43,0.41999999999999993,-0.1899999999999995,9.844,10.16,9.59,0.5700000000000003,-0.25,454750,505894,403389,102505,-102505
2016-10-30,9.07,9.5,8.1,1.4000000000000004,-1.4000000000000004,9.342,9.65,8.97,0.6799999999999997,-0.6799999999999997,8.738,9.45,8.1,1.3499999999999996,-1.3499999999999996,8.91,9.5,8.2,1.3000000000000007,-1.0500000000000007,451413,627415,283413,344002,323266
2016-11-06,9.06,10.2,8.4,1.799999999999999,1.5999999999999996,9.59,10.5,8.85,1.6500000000000004,1.1999999999999993,8.878,9.74,8.35,1.3900000000000006,1.1899999999999995,9.43,10.2,8.65,1.549999999999999,1.3499999999999996,502153,855829,301503,554326,141303
2016-11-13,10.7,11.1,10.2,0.9000000000000004,0.9000000000000004,11.14,11.5,10.85,0.6500000000000004,-0.25,10.469999999999999,10.66,10.2,0.46000000000000085,0.46000000000000085,10.79,11.0,10.6,0.40000000000000036,-0.1999999999999993,411818,772457,228511,543946,-412127
2016-11-20,11.3375,11.9,10.7,1.200000000000001,1.200000000000001,11.775,12.0,11.25,0.75,0.6999999999999993,11.2425,11.55,10.7,0.8500000000000014,0.8500000000000014,11.55,11.8,11.1,0.7000000000000011,0.5500000000000007,368219,599432,160867,438565,-140860
2016-11-27,11.32,11.55,11.15,0.40000000000000036,-0.40000000000000036,11.652,11.9,11.44,0.46000000000000085,-0.21000000000000085,10.992,11.14,10.7,0.4400000000000013,-0.3500000000000014,11.17,11.35,10.8,0.5499999999999989,-0.4499999999999993,379749,501051,280042,221009,191950
2016-12-04,12.27,13.15,10.95,2.200000000000001,2.200000000000001,13.102,14.68,11.55,3.129999999999999,3.129999999999999,12.082,13.15,10.85,2.3000000000000007,2.3000000000000007,12.709999999999999,14.45,11.2,3.25,3.25,1385216,2383115,782099,1601016,593351
2016-12-11,13.73,14.35,13.05,1.299999999999999,-1.299999999999999,13.95,14.5,13.2,1.3000000000000007,-1.200000000000001,13.17,13.7,12.65,1.049999999999999,-1.049999999999999,13.42,14.25,12.75,1.5,-1.5,638014,730513,484861,245652,-33655
2016-12-18,13.639999999999999,14.2,12.9,1.299999999999999,0.29999999999999893,14.21,14.7,13.55,1.1499999999999986,-0.4499999999999993,13.362,14.05,12.71,1.3399999999999999,0.28999999999999915,13.73,14.25,13.1,1.1500000000000004,-0.5500000000000007,495532,652014,242882,409132,-365207
2016-12-25,12.850000000000001,13.15,12.55,0.5999999999999996,-0.5,13.4375,13.8,13.15,0.6500000000000004,-0.45000000000000107,12.6175,13.0,12.4,0.5999999999999996,-0.40000000000000036,12.725,13.1,12.55,0.5499999999999989,-0.4499999999999993,357372,471715,251640,220075,220075
2017-01-01,13.3375,13.55,13.0,0.5500000000000007,0.34999999999999964,13.6625,13.95,13.35,0.5999999999999996,0.09999999999999964,12.9625,13.35,12.55,0.7999999999999989,0.25,13.3375,13.8,12.9,0.9000000000000004,-0.4499999999999993,652314,798255,471703,326552,-78990
2017-01-08,12.88,13.25,12.35,0.9000000000000004,-0.45000000000000107,13.244,13.55,12.65,0.9000000000000004,-0.5700000000000003,12.43,13.0,11.4,1.5999999999999996,-1.25,12.74,13.35,11.9,1.4499999999999993,-1.0,588892,933080,334712,598368,598368
2017-01-15,11.4125,11.7,11.25,0.4499999999999993,-0.34999999999999964,11.625,11.85,11.5,0.34999999999999964,-0.34999999999999964,10.967500000000001,11.15,10.8,0.34999999999999964,-0.3000000000000007,11.3125,11.5,11.15,0.34999999999999964,-0.09999999999999964,434654,526116,331562,194554,-49931
2017-01-22,10.95,11.2,10.5,0.6999999999999993,-0.5500000000000007,11.088,11.3,10.61,0.6900000000000013,-0.5899999999999999,10.556,10.9,10.1,0.8000000000000007,-0.5999999999999996,10.75,11.05,10.2,0.8500000000000014,-0.8500000000000014,337356,470941,196776,274165,133124
2017-01-29,10.28,10.65,10.1,0.5500000000000007,0.25,10.556,10.78,10.3,0.47999999999999865,0.14999999999999858,10.0,10.2,9.85,0.34999999999999964,0.34999999999999964,10.3,10.55,10.15,0.40000000000000036,0.05000000000000071,374750,544259,266901,277358,-11245
2017-02-05,10.2,10.35,10.1,0.25,0.05000000000000071,10.379999999999999,10.5,10.1,0.40000000000000036,0.049999999999998934,9.959999999999999,10.0,9.85,0.15000000000000036,0.05000000000000071,10.21,10.3,10.1,0.20000000000000107,0.0,295101,326887,246802,80085,-63992
2017-02-12,10.62,10.95,10.4,0.5499999999999989,0.09999999999999964,10.894,11.15,10.5,0.6500000000000004,-0.25,10.38,10.65,10.15,0.5,-0.15000000000000036,10.61,10.9,10.25,0.6500000000000004,-0.25,329503,439455,243200,196255,22314
2017-02-19,10.0875,10.25,9.8,0.4499999999999993,-0.4499999999999993,10.2125,10.35,10.0,0.34999999999999964,-0.34999999999999964,9.775,9.95,9.45,0.5,-0.45000000000000107,9.9375,10.2,9.55,0.6499999999999986,-0.6499999999999986,357858,495607,186536,309071,35398
2017-02-26,9.290000000000001,9.9,8.5,1.4000000000000004,-1.0500000000000007,9.540000000000001,10.3,8.65,1.6500000000000004,-1.6500000000000004,8.69,9.5,8.1,1.4000000000000004,-1.4000000000000004,8.97,9.95,8.3,1.6499999999999986,-1.6499999999999986,697968,1260292,476559,783733,154033
2017-03-05,8.13,8.3,8.0,0.3000000000000007,-0.20000000000000107,8.328,8.4,8.25,0.15000000000000036,-0.15000000000000036,7.924,8.0,7.85,0.15000000000000036,-0.09999999999999964,8.08,8.2,8.0,0.1999999999999993,-0.05000000000000071,326038,388043,274109,113934,-79102
2017-03-12,8.26,8.9,7.95,0.9500000000000002,0.9500000000000002,8.528,9.05,8.09,0.9600000000000009,0.9600000000000009,8.066,8.4,7.75,0.6500000000000004,0.5200000000000005,8.38,8.9,8.0,0.9000000000000004,0.6500000000000004,357898,780536,176061,604475,604475
2017-03-19,8.39,8.65,8.2,0.45000000000000107,-0.25,8.516,8.7,8.35,0.34999999999999964,-0.25,8.11,8.3,8.0,0.3000000000000007,-0.20000000000000107,8.31,8.5,8.2,0.3000000000000007,-0.1999999999999993,358728,545663,275587,270076,-12148
2017-03-26,8.53,9.05,8.15,0.9000000000000004,0.6500000000000004,8.8,9.2,8.3,0.8999999999999986,0.5499999999999989,8.304,8.75,8.0,0.75,0.47000000000000064,8.67,9.05,8.2,0.8500000000000014,0.5500000000000007,405710,581035,280665,300370,153588
2017-04-02,10.61,11.65,8.8,2.8499999999999996,2.8499999999999996,11.204,11.95,8.95,3.0,2.9700000000000006,10.374,11.35,8.4,2.9499999999999993,2.9000000000000004,10.83,11.75,8.45,3.3000000000000007,3.1000000000000014,1952556,4757802,717571,4040231,147554
2017-04-09,12.0625,12.35,11.65,0.6999999999999993,0.6500000000000004,12.684999999999999,13.2,12.35,0.8499999999999996,0.8499999999999996,11.8975,12.28,11.46,0.8199999999999985,0.8199999999999985,12.4375,13.0,12.0,1.0,1.0,897738,1110898,570433,540465,273535
2017-04-16,13.21,13.4,13.05,0.34999999999999964,0.3000000000000007,13.61,14.25,13.15,1.0999999999999996,1.0999999999999996,13.03,13.3,12.6,0.7000000000000011,0.7000000000000011,13.4,14.15,13.1,1.0500000000000007,1.0500000000000007,652693,884392,421420,462972,104853
2017-04-23,15.89,17.5,14.45,3.0500000000000007,2.650000000000002,16.573999999999998,17.82,14.7,3.120000000000001,3.0,15.54,16.95,14.15,2.799999999999999,2.799999999999999,16.28,17.6,14.5,3.1000000000000014,3.1000000000000014,1251072,2932362,542583,2389779,-497066
2017-04-30,17.03,17.75,16.5,1.25,-1.25,17.238,17.95,16.75,1.1999999999999993,-0.9499999999999993,16.57,17.2,16.15,1.0500000000000007,-0.8999999999999986,16.89,17.35,16.45,0.9000000000000021,-0.40000000000000213,586618,745847,471495,274352,-200286
2017-05-07,17.16,17.65,16.8,0.8499999999999979,0.5999999999999979,17.666,18.0,17.23,0.7699999999999996,0.5199999999999996,16.9,17.15,16.75,0.3999999999999986,0.05000000000000071,17.29,17.8,17.05,0.75,0.05000000000000071,354571,435266,275182,160084,74400
2017-05-14,16.57,17.1,15.9,1.200000000000001,-1.200000000000001,16.77,17.6,16.0,1.6000000000000014,-1.6000000000000014,16.066,16.73,15.22,1.5099999999999998,-1.5099999999999998,16.36,16.9,15.8,1.0999999999999979,-1.0,458304,530574,387248,143326,92360
2017-05-21,15.63,15.8,15.45,0.3500000000000014,-0.15000000000000036,15.896,16.3,15.6,0.7000000000000011,-0.370000000000001,15.314,15.68,15.1,0.5800000000000001,-0.40000000000000036,15.66,15.8,15.4,0.40000000000000036,0.05000000000000071,348897,505279,274751,230528,43967
2017-05-28,17.075,17.9,16.2,1.6999999999999993,1.6999999999999993,18.0425,18.7,17.32,1.379999999999999,1.0,16.825,17.55,16.2,1.3500000000000014,1.3500000000000014,17.6375,18.6,16.95,1.6500000000000021,1.6500000000000021,678206,1116824,436236,680588,-680588
2017-06-04,18.16,19.2,16.8,2.3999999999999986,0.6499999999999986,19.036,19.95,17.35,2.599999999999998,0.6999999999999993,17.692,18.85,16.0,2.8500000000000014,0.990000000000002,18.666,19.25,17.15,2.1000000000000014,0.3200000000000003,1383985,2330841,674541,1656300,-345156
2017-06-11,18.96,19.7,18.3,1.3999999999999986,-1.3000000000000007,19.092,19.7,18.45,1.25,-1.25,18.244,19.15,17.4,1.75,-1.75,18.71,19.5,17.75,1.75,-1.75,768755,1320960,581372,739588,708812
2017-06-18,17.68,18.9,16.9,2.0,-0.9000000000000021,18.058,19.09,17.2,1.8900000000000006,-1.8500000000000014,17.07,17.65,16.5,1.1499999999999986,-1.1499999999999986,17.57,18.95,16.95,2.0,-1.8499999999999979,707067,1063798,519339,544459,-33602
2017-06-25,17.74,18.95,17.15,1.8000000000000007,1.8000000000000007,18.496,19.8,17.58,2.2200000000000024,2.0500000000000007,17.68,18.85,17.1,1.75,1.75,18.14,19.1,17.35,1.75,1.7000000000000028,670986,800140,455941,344199,72106
2017-07-02,18.4,19.1,17.75,1.3500000000000014,-1.3500000000000014,18.7375,19.45,18.3,1.1499999999999986,-1.1499999999999986,18.0125,18.8,17.6,1.1999999999999993,-1.0500000000000007,18.2625,18.85,17.8,1.0500000000000007,-0.6500000000000021,416904,583274,302469,280805,43394
2017-07-09,18.49,19.15,18.0,1.1499999999999986,1.1499999999999986,18.86,19.4,18.35,1.0499999999999972,1.0499999999999972,18.23,18.65,17.7,0.9499999999999993,0.9499999999999993,18.624,19.07,18.1,0.9699999999999989,0.8499999999999979,349161,524202,229116,295086,-60162
2017-07-16,21.19,22.55,19.05,3.5,3.0,22.1,22.85,21.2,1.6500000000000021,1.1000000000000014,20.78,21.7,19.05,2.6499999999999986,2.5,21.766000000000002,22.55,20.65,1.9000000000000021,1.5800000000000018,671338,1113822,357217,756605,-756605
2017-07-23,22.43,22.95,22.25,0.6999999999999993,0.6999999999999993,22.86,23.75,22.3,1.4499999999999993,1.3000000000000007,22.114,22.6,21.8,0.8000000000000007,0.6500000000000021,22.419999999999998,22.95,22.15,0.8000000000000007,0.45000000000000284,671436,1118376,354649,763727,297323
2017-07-30,21.82,22.7,21.45,1.25,-1.0999999999999979,22.2,22.9,21.65,1.25,-0.4499999999999993,21.284,21.6,21.12,0.4800000000000004,0.4800000000000004,21.69,22.0,21.4,0.6000000000000014,0.6000000000000014,357685,502318,242686,259632,-235601
2017-08-06,21.56,22.6,20.3,2.3000000000000007,-1.6999999999999993,21.98,22.85,21.15,1.7000000000000028,-1.7000000000000028,21.02,22.15,19.9,2.25,-1.6999999999999993,21.46,22.6,20.25,2.3500000000000014,-1.8000000000000007,373481,492322,253078,239244,217135
2017-08-13,20.07,21.0,18.3,2.6999999999999993,-2.6999999999999993,20.22,21.05,18.6,2.4499999999999993,-2.4499999999999993,19.38,20.5,18.05,2.4499999999999993,-2.4499999999999993,19.6,20.8,18.35,2.4499999999999993,-2.4499999999999993,447320,735846,290420,445426,237334
2017-08-20,18.77,19.7,18.25,1.4499999999999993,1.4499999999999993,19.258,20.05,18.65,1.4000000000000021,1.4000000000000021,18.6,19.2,18.1,1.0999999999999979,1.0,18.96,19.55,18.25,1.3000000000000007,1.1999999999999993,313635,431288,197154,234134,-182366
2017-08-27,18.11,19.55,17.1,2.4499999999999993,-2.150000000000002,18.896,19.9,17.73,2.169999999999998,-0.29999999999999716,17.376,19.15,16.55,2.599999999999998,-2.0,18.144,19.45,17.02,2.4299999999999997,0.25,823111,1252949,422210,830739,336299
2017-09-03,20.1375,21.9,19.2,2.6999999999999993,2.549999999999997,21.325,23.45,19.7,3.75,3.3000000000000007,19.4675,21.75,18.55,3.1999999999999993,3.0500000000000007,20.725,23.1,19.0,4.100000000000001,4.100000000000001,1279451,1688006,961980,726026,474287
2017-09-10,23.04,23.45,22.25,1.1999999999999993,-1.0500000000000007,23.436,24.1,22.6,1.5,-1.1499999999999986,22.43,22.8,21.9,0.9000000000000021,-0.9000000000000021,22.75,23.45,22.05,1.3999999999999986,-1.3999999999999986,725687,817630,492918,324712,32671
2017-09-17,22.099999999999998,22.25,21.95,0.3000000000000007,-0.3000000000000007,22.436,22.9,22.18,0.7199999999999989,0.5999999999999979,21.782,21.95,21.65,0.3000000000000007,0.28999999999999915,22.22,22.8,21.8,1.0,0.6000000000000014,387475,551230,276638,274592,-201825
2017-09-24,24.64,28.0,22.85,5.149999999999999,5.149999999999999,25.46,28.5,23.75,4.75,4.75,24.19,27.25,22.2,5.050000000000001,5.050000000000001,25.22,28.15,23.6,4.549999999999997,4.549999999999997,795705,1484717,523932,960785,916294
2017-10-01,27.88,28.2,27.45,0.75,-0.3999999999999986,28.322,28.61,27.95,0.6600000000000001,-0.6000000000000014,27.32,27.55,26.9,0.6500000000000021,-0.1999999999999993,27.74,27.95,27.55,0.3999999999999986,0.0,592746,760432,272146,488286,-371539
2017-10-08,26.21,26.85,25.35,1.5,-1.1000000000000014,26.486,27.0,25.85,1.1499999999999986,-1.1099999999999994,25.48,26.2,24.5,1.6999999999999993,-0.5500000000000007,25.89,26.45,25.55,0.8999999999999986,-0.6999999999999993,413111,676953,319972,356981,-325401
2017-10-15,26.8,28.3,25.6,2.6999999999999993,2.6999999999999993,27.68,28.75,25.85,2.8999999999999986,2.8999999999999986,26.34,27.5,25.4,2.1000000000000014,2.1000000000000014,26.78,28.05,25.5,2.5500000000000007,1.75,616516,1171181,372206,798975,221891
