Date,CATOStock_Open_average,CATOStock_Open_max,CATOStock_Open_min,CATOStock_Open_volatility,CATOStock_Open_change,CATOStock_High_average,CATOStock_High_max,CATOStock_High_min,CATOStock_High_volatility,CATOStock_High_change,CATOStock_Low_average,CATOStock_Low_max,CATOStock_Low_min,CATOStock_Low_volatility,CATOStock_Low_change,CATOStock_Close_average,CATOStock_Close_max,CATOStock_Close_min,CATOStock_Close_volatility,CATOStock_Close_change,CATOStock_Volume_average,CATOStock_Volume_max,CATOStock_Volume_min,CATOStock_Volume_volatility,CATOStock_Volume_change
2016-01-03,36.032,36.64,35.22,1.4200000000000017,-0.7800000000000011,36.55,36.96,35.58,1.3800000000000026,-1.3500000000000014,35.354,36.3,34.08,2.219999999999999,-1.8100000000000023,35.77,36.82,34.1,2.719999999999999,-2.539999999999999,166520,213963,137467,76496,21655
2016-01-10,36.53,37.57,34.14,3.4299999999999997,2.469999999999999,37.396,37.7,36.68,1.0200000000000031,0.6600000000000037,36.118,37.02,34.14,2.8800000000000026,1.8399999999999963,37.148,37.59,36.48,1.1100000000000065,0.7700000000000031,172481,215545,128110,87435,9145
2016-01-17,37.055,37.5,36.66,0.8400000000000034,-0.1599999999999966,37.5,38.11,37.1,1.009999999999998,0.519999999999996,36.5025,37.04,35.84,1.1999999999999957,0.3500000000000014,37.22,38.06,36.75,1.3100000000000023,1.0100000000000051,175091,216228,131616,84612,30325
2016-01-24,38.256,38.74,37.76,0.980000000000004,0.9400000000000048,39.06,40.37,38.09,2.279999999999994,2.279999999999994,37.93,38.74,37.44,1.3000000000000043,1.3000000000000043,38.654,40.33,37.7,2.6299999999999955,2.6299999999999955,128058,190263,79884,110379,65194
2016-01-31,38.798,40.23,36.1,4.1299999999999955,-4.030000000000001,39.132,40.51,36.58,3.9299999999999997,-3.9299999999999997,37.608,39.72,33.62,6.100000000000001,-6.100000000000001,37.772,39.96,33.63,6.329999999999998,-6.329999999999998,158825,244824,110507,134317,89173
2016-02-07,33.174,33.66,32.74,0.9199999999999946,0.5,33.772,34.01,33.31,0.6999999999999957,0.6999999999999957,32.786,33.21,32.03,1.1799999999999997,1.1700000000000017,33.38,33.88,32.98,0.9000000000000057,0.9000000000000057,148299,200516,112817,87699,-67366
2016-02-14,34.945,35.32,34.3,1.0200000000000031,0.8100000000000023,35.4075,35.55,35.29,0.259999999999998,0.09000000000000341,34.655,34.99,33.97,1.0200000000000031,0.8700000000000045,35.0575,35.16,34.94,0.21999999999999886,0.20000000000000284,97725,128042,76488,51554,-51554
2016-02-21,36.114,37.04,35.49,1.5499999999999972,1.5,36.702,37.12,36.15,0.9699999999999989,0.9699999999999989,35.656,36.2,35.06,1.1400000000000006,0.8499999999999943,36.346000000000004,37.01,35.63,1.3799999999999955,0.8200000000000003,120035,246491,74525,171966,-25938
2016-02-28,36.386,36.48,36.3,0.17999999999999972,-0.15000000000000568,36.722,36.97,36.51,0.46000000000000085,-0.21000000000000085,35.874,36.24,35.75,0.490000000000002,0.44000000000000483,36.428,36.66,36.2,0.45999999999999375,0.45999999999999375,88279,147439,48387,99052,-85176
2016-03-06,36.952,37.2,36.58,0.6200000000000045,0.45000000000000284,37.35,37.68,37.2,0.4799999999999969,-0.01999999999999602,36.492,36.79,36.17,0.6199999999999974,-0.09000000000000341,36.928,37.04,36.66,0.38000000000000256,-0.030000000000001137,77922,107053,52244,54809,-18235
2016-03-13,36.812,38.32,35.53,2.789999999999999,1.4500000000000028,37.826,39.08,36.92,2.1599999999999966,1.6400000000000006,36.578,38.08,35.53,2.549999999999997,1.3699999999999974,37.426,38.8,36.6,2.1999999999999957,1.779999999999994,133627,202029,76211,125818,91815
2016-03-20,37.53,38.79,36.39,2.3999999999999986,-2.3999999999999986,38.0625,39.1,37.27,1.8299999999999983,-1.8299999999999983,36.92,37.82,36.13,1.6899999999999977,-1.6899999999999977,37.275,37.97,36.6,1.3699999999999974,-0.7299999999999969,93948,115860,82504,33356,-29655
2016-03-27,38.292,39.14,37.27,1.8699999999999974,0.9699999999999989,38.916,39.37,38.5,0.8699999999999974,0.1599999999999966,37.962,38.39,37.27,1.1199999999999974,0.759999999999998,38.641999999999996,39.22,38.11,1.1099999999999994,0.5,111778,137297,85417,51880,51880
