Date,Global X SuperDividend REITEtf_Open_average,Global X SuperDividend REITEtf_Open_max,Global X SuperDividend REITEtf_Open_min,Global X SuperDividend REITEtf_Open_volatility,Global X SuperDividend REITEtf_Open_change,Global X SuperDividend REITEtf_High_average,Global X SuperDividend REITEtf_High_max,Global X SuperDividend REITEtf_High_min,Global X SuperDividend REITEtf_High_volatility,Global X SuperDividend REITEtf_High_change,Global X SuperDividend REITEtf_Low_average,Global X SuperDividend REITEtf_Low_max,Global X SuperDividend REITEtf_Low_min,Global X SuperDividend REITEtf_Low_volatility,Global X SuperDividend REITEtf_Low_change,Global X SuperDividend REITEtf_Close_average,Global X SuperDividend REITEtf_Close_max,Global X SuperDividend REITEtf_Close_min,Global X SuperDividend REITEtf_Close_volatility,Global X SuperDividend REITEtf_Close_change
2016-07-24,15.5,15.5,15.5,0.0,0.0,15.68,15.68,15.68,0.0,0.0,15.5,15.5,15.5,0.0,0.0,15.65,15.65,15.65,0.0,0.0
2016-07-31,15.53,15.53,15.53,0.0,0.0,15.53,15.53,15.53,0.0,0.0,15.43,15.43,15.43,0.0,0.0,15.51,15.51,15.51,0.0,0.0
2016-08-07,15.45,15.45,15.45,0.0,0.0,15.59,15.59,15.59,0.0,0.0,15.45,15.45,15.45,0.0,0.0,15.5,15.5,15.5,0.0,0.0
2016-08-14,15.38,15.38,15.38,0.0,0.0,15.4,15.4,15.4,0.0,0.0,15.28,15.28,15.28,0.0,0.0,15.34,15.34,15.34,0.0,0.0
2016-08-21,15.54,15.54,15.54,0.0,0.0,15.54,15.54,15.54,0.0,0.0,15.19,15.19,15.19,0.0,0.0,15.3,15.3,15.3,0.0,0.0
2016-08-28,15.25,15.25,15.25,0.0,0.0,15.52,15.52,15.52,0.0,0.0,15.25,15.25,15.25,0.0,0.0,15.46,15.46,15.46,0.0,0.0
2016-09-04,15.63,15.63,15.63,0.0,0.0,15.63,15.63,15.63,0.0,0.0,15.01,15.01,15.01,0.0,0.0,15.08,15.08,15.08,0.0,0.0
2016-09-11,14.95,14.95,14.95,0.0,0.0,14.95,14.95,14.95,0.0,0.0,14.74,14.74,14.74,0.0,0.0,14.82,14.82,14.82,0.0,0.0
2016-09-18,15.39,15.39,15.39,0.0,0.0,15.43,15.43,15.43,0.0,0.0,15.31,15.31,15.31,0.0,0.0,15.43,15.43,15.43,0.0,0.0
2016-09-25,15.28,15.28,15.28,0.0,0.0,15.33,15.33,15.33,0.0,0.0,15.18,15.18,15.18,0.0,0.0,15.18,15.18,15.18,0.0,0.0
2016-10-02,14.29,14.29,14.29,0.0,0.0,14.42,14.42,14.42,0.0,0.0,14.2,14.2,14.2,0.0,0.0,14.3,14.3,14.3,0.0,0.0
2016-10-09,14.72,14.72,14.72,0.0,0.0,14.72,14.72,14.72,0.0,0.0,14.54,14.54,14.54,0.0,0.0,14.58,14.58,14.58,0.0,0.0
2016-10-16,14.71,14.71,14.71,0.0,0.0,14.71,14.71,14.71,0.0,0.0,14.63,14.63,14.63,0.0,0.0,14.64,14.64,14.64,0.0,0.0
2016-10-23,14.5,14.5,14.5,0.0,0.0,14.53,14.53,14.53,0.0,0.0,14.36,14.36,14.36,0.0,0.0,14.46,14.46,14.46,0.0,0.0
2016-10-30,14.33,14.33,14.33,0.0,0.0,14.33,14.33,14.33,0.0,0.0,14.05,14.05,14.05,0.0,0.0,14.12,14.12,14.12,0.0,0.0
2016-11-06,13.92,13.92,13.92,0.0,0.0,13.92,13.92,13.92,0.0,0.0,13.76,13.76,13.76,0.0,0.0,13.82,13.82,13.82,0.0,0.0
2016-11-13,14.0,14.0,14.0,0.0,0.0,14.0,14.0,14.0,0.0,0.0,13.9,13.9,13.9,0.0,0.0,14.0,14.0,14.0,0.0,0.0
2016-11-20,14.13,14.13,14.13,0.0,0.0,14.26,14.26,14.26,0.0,0.0,14.13,14.13,14.13,0.0,0.0,14.2,14.2,14.2,0.0,0.0
2016-11-27,13.93,13.93,13.93,0.0,0.0,14.19,14.19,14.19,0.0,0.0,13.93,13.93,13.93,0.0,0.0,14.09,14.09,14.09,0.0,0.0
2016-12-04,14.54,14.54,14.54,0.0,0.0,14.65,14.65,14.65,0.0,0.0,14.54,14.54,14.54,0.0,0.0,14.58,14.58,14.58,0.0,0.0
2016-12-11,13.9,13.9,13.9,0.0,0.0,14.14,14.14,14.14,0.0,0.0,13.9,13.9,13.9,0.0,0.0,14.11,14.11,14.11,0.0,0.0
2016-12-18,14.28,14.28,14.28,0.0,0.0,14.29,14.29,14.29,0.0,0.0,14.22,14.22,14.22,0.0,0.0,14.28,14.28,14.28,0.0,0.0
2016-12-25,14.37,14.37,14.37,0.0,0.0,14.37,14.37,14.37,0.0,0.0,14.29,14.29,14.29,0.0,0.0,14.34,14.34,14.34,0.0,0.0
2017-01-01,14.79,14.79,14.79,0.0,0.0,14.8,14.8,14.8,0.0,0.0,14.7,14.7,14.7,0.0,0.0,14.73,14.73,14.73,0.0,0.0
2017-01-08,14.65,14.65,14.65,0.0,0.0,14.66,14.66,14.66,0.0,0.0,14.58,14.58,14.58,0.0,0.0,14.66,14.66,14.66,0.0,0.0
2017-01-15,14.67,14.67,14.67,0.0,0.0,14.68,14.68,14.68,0.0,0.0,14.59,14.59,14.59,0.0,0.0,14.64,14.64,14.64,0.0,0.0
2017-01-22,14.81,14.81,14.81,0.0,0.0,14.81,14.81,14.81,0.0,0.0,14.6,14.6,14.6,0.0,0.0,14.61,14.61,14.61,0.0,0.0
2017-01-29,14.55,14.55,14.55,0.0,0.0,14.69,14.69,14.69,0.0,0.0,14.55,14.55,14.55,0.0,0.0,14.67,14.67,14.67,0.0,0.0
2017-02-05,14.76,14.76,14.76,0.0,0.0,14.8,14.8,14.8,0.0,0.0,14.76,14.76,14.76,0.0,0.0,14.79,14.79,14.79,0.0,0.0
2017-02-12,14.85,14.85,14.85,0.0,0.0,14.85,14.85,14.85,0.0,0.0,14.79,14.79,14.79,0.0,0.0,14.79,14.79,14.79,0.0,0.0
2017-02-19,14.78,14.78,14.78,0.0,0.0,14.88,14.88,14.88,0.0,0.0,14.78,14.78,14.78,0.0,0.0,14.83,14.83,14.83,0.0,0.0
2017-02-26,14.61,14.61,14.61,0.0,0.0,14.62,14.62,14.62,0.0,0.0,14.53,14.53,14.53,0.0,0.0,14.62,14.62,14.62,0.0,0.0
2017-03-05,14.33,14.33,14.33,0.0,0.0,14.38,14.38,14.38,0.0,0.0,14.29,14.29,14.29,0.0,0.0,14.38,14.38,14.38,0.0,0.0
2017-03-12,14.6,14.6,14.6,0.0,0.0,14.69,14.69,14.69,0.0,0.0,14.6,14.6,14.6,0.0,0.0,14.69,14.69,14.69,0.0,0.0
2017-03-19,14.74,14.74,14.74,0.0,0.0,14.75,14.75,14.75,0.0,0.0,14.69,14.69,14.69,0.0,0.0,14.69,14.69,14.69,0.0,0.0
2017-03-26,15.04,15.04,15.04,0.0,0.0,15.04,15.04,15.04,0.0,0.0,15.0,15.0,15.0,0.0,0.0,15.03,15.03,15.03,0.0,0.0
2017-04-02,14.99,14.99,14.99,0.0,0.0,15.03,15.03,15.03,0.0,0.0,14.96,14.96,14.96,0.0,0.0,14.96,14.96,14.96,0.0,0.0
2017-04-09,15.16,15.16,15.16,0.0,0.0,15.24,15.24,15.24,0.0,0.0,15.16,15.16,15.16,0.0,0.0,15.18,15.18,15.18,0.0,0.0
2017-04-16,15.21,15.21,15.21,0.0,0.0,15.27,15.27,15.27,0.0,0.0,15.21,15.21,15.21,0.0,0.0,15.24,15.24,15.24,0.0,0.0
2017-04-23,15.42,15.42,15.42,0.0,0.0,15.42,15.42,15.42,0.0,0.0,15.21,15.21,15.21,0.0,0.0,15.24,15.24,15.24,0.0,0.0
2017-04-30,14.95,14.95,14.95,0.0,0.0,15.0,15.0,15.0,0.0,0.0,14.92,14.92,14.92,0.0,0.0,15.0,15.0,15.0,0.0,0.0
2017-05-07,14.81,14.81,14.81,0.0,0.0,14.81,14.81,14.81,0.0,0.0,14.72,14.72,14.72,0.0,0.0,14.72,14.72,14.72,0.0,0.0
2017-05-14,14.86,14.86,14.86,0.0,0.0,14.9,14.9,14.9,0.0,0.0,14.83,14.83,14.83,0.0,0.0,14.89,14.89,14.89,0.0,0.0
2017-05-21,15.13,15.13,15.13,0.0,0.0,15.13,15.13,15.13,0.0,0.0,15.03,15.03,15.03,0.0,0.0,15.1,15.1,15.1,0.0,0.0
2017-05-28,15.09,15.09,15.09,0.0,0.0,15.2,15.2,15.2,0.0,0.0,15.09,15.09,15.09,0.0,0.0,15.15,15.15,15.15,0.0,0.0
2017-06-04,15.08,15.08,15.08,0.0,0.0,15.2,15.2,15.2,0.0,0.0,15.08,15.08,15.08,0.0,0.0,15.18,15.18,15.18,0.0,0.0
2017-06-11,15.38,15.38,15.38,0.0,0.0,15.46,15.46,15.46,0.0,0.0,15.38,15.38,15.38,0.0,0.0,15.46,15.46,15.46,0.0,0.0
2017-06-18,15.44,15.44,15.44,0.0,0.0,15.51,15.51,15.51,0.0,0.0,15.41,15.41,15.41,0.0,0.0,15.5,15.5,15.5,0.0,0.0
2017-06-25,15.37,15.37,15.37,0.0,0.0,15.38,15.38,15.38,0.0,0.0,15.26,15.26,15.26,0.0,0.0,15.3,15.3,15.3,0.0,0.0
2017-07-02,15.16,15.16,15.16,0.0,0.0,15.16,15.16,15.16,0.0,0.0,15.06,15.06,15.06,0.0,0.0,15.11,15.11,15.11,0.0,0.0
2017-07-09,15.27,15.27,15.27,0.0,0.0,15.37,15.37,15.37,0.0,0.0,15.27,15.27,15.27,0.0,0.0,15.37,15.37,15.37,0.0,0.0
2017-07-16,15.4,15.4,15.4,0.0,0.0,15.45,15.45,15.45,0.0,0.0,15.4,15.4,15.4,0.0,0.0,15.44,15.44,15.44,0.0,0.0
2017-07-23,15.38,15.38,15.38,0.0,0.0,15.43,15.43,15.43,0.0,0.0,15.38,15.38,15.38,0.0,0.0,15.43,15.43,15.43,0.0,0.0
2017-07-30,15.39,15.39,15.39,0.0,0.0,15.39,15.39,15.39,0.0,0.0,15.25,15.25,15.25,0.0,0.0,15.31,15.31,15.31,0.0,0.0
2017-08-06,15.25,15.25,15.25,0.0,0.0,15.26,15.26,15.26,0.0,0.0,15.21,15.21,15.21,0.0,0.0,15.26,15.26,15.26,0.0,0.0
2017-08-13,15.37,15.37,15.37,0.0,0.0,15.4,15.4,15.4,0.0,0.0,15.35,15.35,15.35,0.0,0.0,15.39,15.39,15.39,0.0,0.0
2017-08-20,15.49,15.49,15.49,0.0,0.0,15.49,15.49,15.49,0.0,0.0,15.45,15.45,15.45,0.0,0.0,15.45,15.45,15.45,0.0,0.0
2017-08-27,15.53,15.53,15.53,0.0,0.0,15.56,15.56,15.56,0.0,0.0,15.52,15.52,15.52,0.0,0.0,15.54,15.54,15.54,0.0,0.0
2017-09-03,15.43,15.43,15.43,0.0,0.0,15.48,15.48,15.48,0.0,0.0,15.43,15.43,15.43,0.0,0.0,15.46,15.46,15.46,0.0,0.0
2017-09-10,15.47,15.47,15.47,0.0,0.0,15.49,15.49,15.49,0.0,0.0,15.42,15.42,15.42,0.0,0.0,15.48,15.48,15.48,0.0,0.0
2017-09-17,15.48,15.48,15.48,0.0,0.0,15.5,15.5,15.5,0.0,0.0,15.47,15.47,15.47,0.0,0.0,15.49,15.49,15.49,0.0,0.0
2017-09-24,15.58,15.58,15.58,0.0,0.0,15.58,15.58,15.58,0.0,0.0,15.55,15.55,15.55,0.0,0.0,15.56,15.56,15.56,0.0,0.0
2017-10-01,15.55,15.55,15.55,0.0,0.0,15.55,15.55,15.55,0.0,0.0,15.44,15.44,15.44,0.0,0.0,15.49,15.49,15.49,0.0,0.0
2017-10-08,15.63,15.63,15.63,0.0,0.0,15.71,15.71,15.71,0.0,0.0,15.63,15.63,15.63,0.0,0.0,15.68,15.68,15.68,0.0,0.0
2017-10-15,15.69,15.69,15.69,0.0,0.0,15.69,15.69,15.69,0.0,0.0,15.62,15.62,15.62,0.0,0.0,15.65,15.65,15.65,0.0,0.0
2017-10-22,15.34,15.34,15.34,0.0,0.0,15.4,15.4,15.4,0.0,0.0,15.22,15.22,15.22,0.0,0.0,15.39,15.39,15.39,0.0,0.0
2017-10-29,15.21,15.21,15.21,0.0,0.0,15.24,15.24,15.24,0.0,0.0,15.2,15.2,15.2,0.0,0.0,15.21,15.21,15.21,0.0,0.0
2017-11-05,15.3,15.3,15.3,0.0,0.0,15.3,15.3,15.3,0.0,0.0,15.23,15.23,15.23,0.0,0.0,15.24,15.24,15.24,0.0,0.0
2017-11-12,15.38,15.38,15.38,0.0,0.0,15.38,15.38,15.38,0.0,0.0,15.33,15.33,15.33,0.0,0.0,15.34,15.34,15.34,0.0,0.0
2017-11-19,15.64,15.64,15.64,0.0,0.0,15.64,15.64,15.64,0.0,0.0,15.57,15.57,15.57,0.0,0.0,15.57,15.57,15.57,0.0,0.0
2017-11-26,15.47,15.47,15.47,0.0,0.0,15.48,15.48,15.48,0.0,0.0,15.35,15.35,15.35,0.0,0.0,15.48,15.48,15.48,0.0,0.0
2017-12-03,15.55,15.55,15.55,0.0,0.0,15.55,15.55,15.55,0.0,0.0,15.48,15.48,15.48,0.0,0.0,15.52,15.52,15.52,0.0,0.0
2017-12-10,15.63,15.63,15.63,0.0,0.0,15.71,15.71,15.71,0.0,0.0,15.63,15.63,15.63,0.0,0.0,15.7,15.7,15.7,0.0,0.0
2017-12-17,15.68,15.68,15.68,0.0,0.0,15.68,15.68,15.68,0.0,0.0,15.61,15.61,15.61,0.0,0.0,15.63,15.63,15.63,0.0,0.0
2017-12-24,15.64,15.64,15.64,0.0,0.0,15.65,15.65,15.65,0.0,0.0,15.54,15.54,15.54,0.0,0.0,15.54,15.54,15.54,0.0,0.0
2017-12-31,15.52,15.52,15.52,0.0,0.0,15.55,15.55,15.55,0.0,0.0,15.4,15.4,15.4,0.0,0.0,15.55,15.55,15.55,0.0,0.0
