Date,DJCO_stock_Open_average,DJCO_stock_Open_max,DJCO_stock_Open_min,DJCO_stock_Open_volatility,DJCO_stock_Open_change,DJCO_stock_High_average,DJCO_stock_High_max,DJCO_stock_High_min,DJCO_stock_High_volatility,DJCO_stock_High_change,DJCO_stock_Low_average,DJCO_stock_Low_max,DJCO_stock_Low_min,DJCO_stock_Low_volatility,DJCO_stock_Low_change,DJCO_stock_Close_average,DJCO_stock_Close_max,DJCO_stock_Close_min,DJCO_stock_Close_volatility,DJCO_stock_Close_change,DJCO_stock_Volume_average,DJCO_stock_Volume_max,DJCO_stock_Volume_min,DJCO_stock_Volume_volatility,DJCO_stock_Volume_change
2016-01-03,197.858,207.0,192.7,14.300000000000011,-7.02000000000001,200.53,219.05,192.7,26.350000000000023,-8.330000000000013,196.326,201.01,191.03,9.97999999999999,-8.689999999999998,196.588,201.03,191.03,10.0,-10.0,678,921,108,813,32
2016-01-10,192.972,197.7,188.66,9.039999999999992,-2.3400000000000034,194.642,199.35,188.66,10.689999999999998,-10.689999999999998,191.164,197.7,183.85,13.849999999999994,-7.150000000000006,192.492,197.7,183.85,13.849999999999994,-13.469999999999999,2639,9992,268,9724,619
2016-01-17,181.4325,185.0,174.1,10.900000000000006,0.12999999999999545,185.53,190.5,181.76,8.740000000000009,5.6299999999999955,180.8675,184.87,174.1,10.77000000000001,-2.1299999999999955,185.3825,190.5,181.76,8.740000000000009,5.6299999999999955,2281,5870,547,5323,5323
2016-01-24,189.104,192.98,185.0,7.97999999999999,7.52000000000001,191.816,192.98,189.02,3.9599999999999795,-0.03999999999999204,186.548,192.52,175.2,17.32000000000002,17.32000000000002,190.308,192.52,188.0,4.52000000000001,4.52000000000001,1135,2169,382,1787,252
2016-01-31,188.936,192.83,185.08,7.75,-3.0,190.02,192.83,187.0,5.8300000000000125,-3.0,186.44400000000002,190.0,180.4,9.599999999999994,-9.599999999999994,187.528,190.5,180.4,10.099999999999994,-9.599999999999994,815,1671,364,1307,1307
2016-02-07,181.096,189.85,175.84,14.009999999999991,9.23999999999998,181.914,189.85,175.84,14.009999999999991,5.150000000000006,179.164,189.85,171.0,18.849999999999994,18.849999999999994,180.874,189.85,175.84,14.009999999999991,10.349999999999994,806,1587,355,1232,-696
2016-02-14,190.3925,192.8,187.19,5.610000000000014,0.03999999999999204,191.52,192.8,190.77,2.030000000000001,0.9499999999999886,189.24,190.81,186.24,4.569999999999993,0.03999999999999204,190.605,191.72,189.14,2.5800000000000125,0.9499999999999886,812,1291,562,729,126
2016-02-21,191.144,194.87,188.0,6.8700000000000045,-3.180000000000007,192.97400000000002,199.9,188.0,11.900000000000006,5.030000000000001,190.054,194.87,186.24,8.629999999999995,-8.629999999999995,191.994,195.0,188.0,7.0,0.12999999999999545,457,845,113,732,-732
2016-02-28,193.444,195.0,191.36,3.6399999999999864,-3.6100000000000136,194.474,195.0,192.94,2.0600000000000023,-0.30000000000001137,192.56,194.87,188.21,6.659999999999997,-6.599999999999994,193.598,194.87,190.51,4.360000000000014,-4.300000000000011,836,1198,234,964,-907
2016-03-06,194.382,196.0,192.6,3.4000000000000057,-0.0800000000000125,194.674,196.98,192.6,4.3799999999999955,-0.21000000000000796,192.004,194.79,188.0,6.789999999999992,0.789999999999992,193.678,194.79,192.6,2.1899999999999977,0.789999999999992,451,959,7,952,-344
