Date,THMOStock_Open_average,THMOStock_Open_max,THMOStock_Open_min,THMOStock_Open_volatility,THMOStock_Open_change,THMOStock_High_average,THMOStock_High_max,THMOStock_High_min,THMOStock_High_volatility,THMOStock_High_change,THMOStock_Low_average,THMOStock_Low_max,THMOStock_Low_min,THMOStock_Low_volatility,THMOStock_Low_change,THMOStock_Close_average,THMOStock_Close_max,THMOStock_Close_min,THMOStock_Close_volatility,THMOStock_Close_change,THMOStock_Volume_average,THMOStock_Volume_max,THMOStock_Volume_min,THMOStock_Volume_volatility,THMOStock_Volume_change
2016-01-03,3.522,3.88,3.2,0.6799999999999997,-0.5499999999999998,3.666,3.88,3.36,0.52,-0.43000000000000016,3.278,3.63,3.0,0.6299999999999999,-0.6299999999999999,3.37,3.76,3.02,0.7399999999999998,-0.7399999999999998,10036,17843,2310,15533,6666
2016-01-10,2.888,3.2,2.2,1.0,-0.8599999999999999,3.04,3.3,2.7,0.5999999999999996,-0.5999999999999996,2.564,2.8,2.2,0.5999999999999996,-0.5999999999999996,2.75,3.02,2.4,0.6200000000000001,-0.45999999999999996,7096,10410,3850,6560,-1024
2016-01-17,2.555,2.98,2.2,0.7799999999999998,-0.5999999999999996,2.9925,3.0,2.98,0.020000000000000018,-0.009999999999999787,2.04,2.2,1.64,0.5600000000000003,0.0,2.485,2.8,2.12,0.6799999999999997,0.0,14551,24574,5930,18644,-13016
2016-01-24,3.848,6.39,2.26,4.13,2.9899999999999998,4.852,6.56,2.8,3.76,2.9000000000000004,3.272,4.5,2.26,2.24,2.0000000000000004,4.438,6.2,2.53,3.6700000000000004,2.57,46270,160819,2966,157853,11285
2016-01-31,4.6979999999999995,5.0,4.5,0.5,-0.5,5.016,5.4,4.8,0.6000000000000005,-0.09999999999999964,4.16,4.4,3.8,0.6000000000000005,0.20000000000000018,4.464,4.7,4.22,0.4800000000000004,-0.2999999999999998,8800,17816,4431,13385,-7214
2016-02-07,4.96,5.6,4.2,1.3999999999999995,-0.20000000000000018,5.61,6.98,4.8,2.1800000000000006,-0.8700000000000001,4.384,5.0,3.8,1.2000000000000002,-0.6000000000000005,4.88,5.48,4.0,1.4800000000000004,-1.4000000000000004,24264,50336,5920,44416,-39806
2016-02-14,4.235,4.4,4.12,0.28000000000000025,0.20000000000000018,4.484999999999999,4.52,4.4,0.11999999999999922,-0.11999999999999922,3.6625,4.2,3.2,1.0,1.0,4.1825,4.38,3.98,0.3999999999999999,0.36999999999999966,5634,6974,2903,4071,-4071
2016-02-21,4.578,4.79,4.35,0.4400000000000004,0.040000000000000036,4.784,4.92,4.6,0.3200000000000003,-0.20000000000000018,4.418,4.52,4.32,0.1999999999999993,-0.02999999999999936,4.618,4.74,4.4,0.33999999999999986,-0.10000000000000053,6612,10276,2183,8093,-3053
2016-02-28,4.67,4.9,4.41,0.4900000000000002,-0.16000000000000014,5.16,5.8,4.8,1.0,0.20000000000000018,4.3,4.46,4.0,0.45999999999999996,-0.4400000000000004,4.464,4.9,4.04,0.8600000000000003,-0.40000000000000036,19425,27999,11396,16603,7139
2016-03-06,4.232,4.43,3.9,0.5299999999999998,0.4600000000000004,4.492,4.77,4.37,0.39999999999999947,-0.39999999999999947,4.082,4.21,3.7,0.5099999999999998,0.5,4.226,4.34,4.16,0.17999999999999972,-0.1299999999999999,63505,162151,20058,142093,-142093
