Date,MN_stock_Open_average,MN_stock_Open_max,MN_stock_Open_min,MN_stock_Open_volatility,MN_stock_Open_change,MN_stock_High_average,MN_stock_High_max,MN_stock_High_min,MN_stock_High_volatility,MN_stock_High_change,MN_stock_Low_average,MN_stock_Low_max,MN_stock_Low_min,MN_stock_Low_volatility,MN_stock_Low_change,MN_stock_Close_average,MN_stock_Close_max,MN_stock_Close_min,MN_stock_Close_volatility,MN_stock_Close_change,MN_stock_Volume_average,MN_stock_Volume_max,MN_stock_Volume_min,MN_stock_Volume_volatility,MN_stock_Volume_change
2016-09-18,7.2299999999999995,7.27,7.17,0.09999999999999964,-0.05999999999999961,7.32,7.36,7.25,0.11000000000000032,-0.020000000000000462,7.114,7.2,6.94,0.2599999999999998,-0.25,7.166,7.24,6.99,0.25,-0.21999999999999975,54457,93770,19733,74037,32780
2016-09-25,6.942,7.04,6.78,0.2599999999999998,0.0,7.092,7.2,6.95,0.25,0.20000000000000018,6.852,6.95,6.75,0.20000000000000018,0.1800000000000006,6.982,7.1,6.78,0.3199999999999994,0.3099999999999996,87997,151173,43469,107704,-99880
2016-10-02,7.326,7.62,7.02,0.6000000000000005,0.4500000000000002,7.546,7.72,7.17,0.5499999999999998,0.5499999999999998,7.2780000000000005,7.44,7.02,0.4200000000000008,0.4200000000000008,7.444,7.64,7.16,0.47999999999999954,0.4399999999999995,93668,164672,60552,104120,23155
2016-10-09,7.604,7.7,7.53,0.16999999999999993,0.1200000000000001,7.766,7.85,7.72,0.1299999999999999,0.020000000000000462,7.54,7.6,7.52,0.08000000000000007,-0.020000000000000462,7.656,7.72,7.55,0.16999999999999993,-0.0600000000000005,103452,136078,85228,50850,-11097
2016-10-16,7.692,7.99,7.55,0.4400000000000004,0.4400000000000004,7.806,8.0,7.58,0.41999999999999993,0.41000000000000014,7.618,7.74,7.5,0.2400000000000002,0.2400000000000002,7.728,7.99,7.55,0.4400000000000004,0.2400000000000002,70258,126458,30953,95505,6295
2016-10-23,7.49,7.9,6.95,0.9500000000000002,-0.8000000000000007,7.61,8.0,7.2,0.7999999999999998,-0.75,7.286,7.8,6.85,0.9500000000000002,-0.8499999999999996,7.4,7.9,7.0,0.9000000000000004,-0.8500000000000005,131408,203080,60220,142860,-93852
2016-10-30,6.56,7.05,6.05,1.0,-1.0,6.616,7.1,6.18,0.9199999999999999,-0.9199999999999999,6.3,6.9,6.0,0.9000000000000004,-0.9000000000000004,6.33,6.9,6.05,0.8500000000000005,-0.8500000000000005,83410,107177,64669,42508,-11345
2016-11-06,6.46,6.75,6.25,0.5,0.5,6.67,7.0,6.4,0.5999999999999996,0.5499999999999998,6.39,6.7,6.21,0.4900000000000002,0.4500000000000002,6.569999999999999,6.85,6.35,0.5,0.5,98314,145834,58254,87580,43105
2016-11-13,6.8,6.9,6.75,0.15000000000000036,-0.05000000000000071,6.9,7.1,6.75,0.34999999999999964,0.14999999999999947,6.724,6.85,6.67,0.17999999999999972,0.14999999999999947,6.83,7.1,6.7,0.39999999999999947,0.39999999999999947,75693,133582,42149,91433,64892
2016-11-20,7.5,7.75,7.1,0.6500000000000004,0.6500000000000004,7.7,7.8,7.6,0.20000000000000018,0.14999999999999947,7.390000000000001,7.65,7.1,0.5500000000000007,0.5500000000000007,7.6375,7.8,7.55,0.25,0.25,63577,111278,17246,94032,-94032
2016-11-27,7.62,7.75,7.45,0.2999999999999998,0.0,7.7,7.75,7.55,0.20000000000000018,0.0,7.42,7.6,7.3,0.2999999999999998,0.2999999999999998,7.54,7.75,7.35,0.40000000000000036,0.20000000000000018,75155,89602,63629,25973,-18782
2016-12-04,7.8,7.95,7.75,0.20000000000000018,0.15000000000000036,7.9,8.0,7.75,0.25,0.20000000000000018,7.6499999999999995,7.75,7.6,0.15000000000000036,0.15000000000000036,7.78,8.0,7.7,0.2999999999999998,0.09999999999999964,102758,120554,79277,41277,37073
2016-12-11,7.69,7.75,7.55,0.20000000000000018,-0.04999999999999982,7.82,8.05,7.75,0.3000000000000007,0.3000000000000007,7.54,7.6,7.5,0.09999999999999964,0.09999999999999964,7.69,8.05,7.55,0.5000000000000009,0.5000000000000009,84511,183825,48898,134927,134927
2016-12-18,8.030000000000001,8.15,7.9,0.25,-0.20000000000000018,8.06,8.15,7.95,0.20000000000000018,-0.20000000000000018,7.81,7.9,7.7,0.20000000000000018,-0.20000000000000018,7.96,8.05,7.85,0.20000000000000107,-0.09999999999999964,63253,86551,33518,53033,-44337
2016-12-25,7.7625,7.85,7.7,0.14999999999999947,-0.14999999999999947,7.8075,7.98,7.7,0.28000000000000025,-0.28000000000000025,7.55,7.6,7.5,0.09999999999999964,-0.04999999999999982,7.6625,7.7,7.55,0.15000000000000036,-0.15000000000000036,53563,62082,36356,25726,-7831
2017-01-01,7.975,8.15,7.65,0.5,0.5,8.125,8.15,8.1,0.05000000000000071,0.0,7.875,8.0,7.65,0.34999999999999964,0.2999999999999998,7.9750000000000005,8.05,7.9,0.15000000000000036,0.04999999999999982,102933,128618,75770,52848,-52848
2017-01-08,7.72,7.95,7.3,0.6500000000000004,-0.6500000000000004,7.76,8.0,7.35,0.6500000000000004,-0.6500000000000004,7.4559999999999995,7.8,7.0,0.7999999999999998,-0.33000000000000007,7.57,7.9,7.3,0.6000000000000005,-0.4500000000000002,82548,151216,35932,115284,-36131
2017-01-15,7.2125,7.3,7.15,0.14999999999999947,-0.04999999999999982,7.275,7.3,7.2,0.09999999999999964,0.0,7.075,7.15,7.0,0.15000000000000036,0.04999999999999982,7.1625,7.25,7.05,0.20000000000000018,0.15000000000000036,61761,81071,30720,50351,7344
2017-01-22,7.35,7.5,7.2,0.2999999999999998,0.14999999999999947,7.4879999999999995,7.64,7.3,0.33999999999999986,0.04999999999999982,7.2,7.42,7.05,0.3700000000000001,-0.04999999999999982,7.31,7.5,7.1,0.40000000000000036,-0.10000000000000053,51595,75954,33097,42857,-10524
2017-01-29,7.03,7.1,6.95,0.14999999999999947,0.04999999999999982,7.152,7.3,7.03,0.2699999999999996,0.20000000000000018,6.86,6.95,6.7,0.25,0.25,6.97,7.1,6.9,0.1999999999999993,0.1999999999999993,85914,159564,33994,125570,7337
2017-02-05,6.88,7.2,6.55,0.6500000000000004,-0.5499999999999998,6.978,7.3,6.68,0.6200000000000001,-0.6200000000000001,6.692,7.06,6.35,0.71,-0.71,6.72,7.1,6.35,0.75,-0.75,95659,237354,38962,198392,198392
2017-02-12,6.46,6.55,6.4,0.14999999999999947,-0.09999999999999964,6.576,6.7,6.5,0.20000000000000018,0.15000000000000036,6.38,6.45,6.25,0.20000000000000018,0.20000000000000018,6.46,6.5,6.4,0.09999999999999964,0.04999999999999982,115953,169971,73459,96512,-49682
2017-02-19,6.5125,6.55,6.5,0.04999999999999982,0.0,6.5625,6.6,6.55,0.04999999999999982,-0.04999999999999982,6.4125,6.45,6.35,0.10000000000000053,-0.04999999999999982,6.4875,6.5,6.45,0.04999999999999982,-0.04999999999999982,114483,150500,76110,74390,-74390
2017-02-26,6.35,6.45,6.25,0.20000000000000018,-0.20000000000000018,6.524,6.7,6.4,0.2999999999999998,-0.25,6.21,6.3,6.0,0.2999999999999998,-0.04999999999999982,6.32,6.4,6.25,0.15000000000000036,-0.10000000000000053,370780,1151720,148411,1003309,20745
2017-03-05,6.21,6.3,6.1,0.20000000000000018,-0.20000000000000018,6.29,6.4,6.2,0.20000000000000018,-0.14999999999999947,6.06,6.2,5.85,0.35000000000000053,-0.35000000000000053,6.08,6.25,5.85,0.40000000000000036,-0.40000000000000036,144127,265226,55907,209319,181171
2017-03-12,5.73,5.9,5.6,0.3000000000000007,-0.25,5.83,5.95,5.65,0.2999999999999998,-0.2999999999999998,5.604,5.67,5.5,0.16999999999999993,-0.15000000000000036,5.66,5.75,5.55,0.20000000000000018,-0.10000000000000053,162022,265401,75801,189600,-16585
2017-03-19,5.5,5.65,5.4,0.25,0.15000000000000036,5.634,5.8,5.54,0.2599999999999998,0.16000000000000014,5.396,5.55,5.2,0.34999999999999964,0.34999999999999964,5.53,5.7,5.4,0.2999999999999998,0.1999999999999993,217835,323430,84203,239227,-193480
2017-03-26,5.6499999999999995,5.8,5.5,0.2999999999999998,0.25,5.75,5.85,5.6,0.25,0.20000000000000018,5.56,5.65,5.45,0.20000000000000018,0.14999999999999947,5.67,5.8,5.55,0.25,0.15000000000000036,112672,170940,68752,102188,50009
2017-04-02,5.64,5.75,5.55,0.20000000000000018,0.04999999999999982,5.74,5.8,5.65,0.14999999999999947,0.04999999999999982,5.5200000000000005,5.7,5.4,0.2999999999999998,0.20000000000000018,5.62,5.75,5.55,0.20000000000000018,0.20000000000000018,225264,575762,126752,449010,-24056
2017-04-09,5.7625,5.8,5.7,0.09999999999999964,-0.09999999999999964,5.825,5.95,5.75,0.20000000000000018,-0.20000000000000018,5.675000000000001,5.75,5.65,0.09999999999999964,-0.09999999999999964,5.7375,5.85,5.65,0.1999999999999993,-0.1999999999999993,114851,192471,77777,114694,-97921
2017-04-16,5.57,5.65,5.45,0.20000000000000018,-0.10000000000000053,5.674,5.75,5.6,0.15000000000000036,-0.15000000000000036,5.49,5.55,5.45,0.09999999999999964,-0.04999999999999982,5.53,5.6,5.45,0.14999999999999947,-0.04999999999999982,142727,225786,68773,157013,21181
2017-04-23,5.64,5.75,5.55,0.20000000000000018,0.10000000000000053,5.788,6.0,5.6,0.40000000000000036,0.20000000000000018,5.53,5.65,5.45,0.20000000000000018,0.04999999999999982,5.67,5.8,5.5,0.2999999999999998,0.2999999999999998,153726,208086,104821,103265,-88978
2017-04-30,5.55,5.9,5.2,0.7000000000000002,-0.7000000000000002,5.614,5.92,5.3,0.6200000000000001,-0.6200000000000001,5.4,5.6,5.15,0.4499999999999993,-0.4499999999999993,5.42,5.6,5.2,0.39999999999999947,-0.39999999999999947,181158,324459,79551,244908,220573
2017-05-07,5.24,5.3,5.15,0.14999999999999947,-0.04999999999999982,5.318,5.38,5.2,0.17999999999999972,-0.09999999999999964,5.16,5.25,5.05,0.20000000000000018,-0.10000000000000053,5.22,5.3,5.1,0.20000000000000018,-0.15000000000000036,157469,310367,80276,230091,-142160
2017-05-14,4.97,5.1,4.75,0.34999999999999964,-0.34999999999999964,5.034,5.2,4.83,0.3700000000000001,-0.3700000000000001,4.84,5.0,4.7,0.2999999999999998,-0.2999999999999998,4.91,5.05,4.75,0.2999999999999998,-0.2999999999999998,174550,253798,81403,172395,-104982
2017-05-21,4.79,4.85,4.75,0.09999999999999964,0.04999999999999982,4.862,4.88,4.85,0.03000000000000025,-0.03000000000000025,4.72,4.75,4.7,0.04999999999999982,-0.04999999999999982,4.81,4.85,4.75,0.09999999999999964,-0.09999999999999964,91893,123065,52418,70647,21921
2017-05-28,4.7,4.8,4.6,0.20000000000000018,0.04999999999999982,4.8149999999999995,4.95,4.7,0.25,0.1900000000000004,4.6125,4.7,4.55,0.15000000000000036,0.10000000000000053,4.7,4.8,4.6,0.20000000000000018,0.15000000000000036,128037,175125,82868,92257,-92257
2017-06-04,4.5600000000000005,4.75,4.4,0.34999999999999964,-0.09999999999999964,4.65,4.8,4.5,0.2999999999999998,-0.14999999999999947,4.46,4.55,4.4,0.14999999999999947,-0.04999999999999982,4.53,4.6,4.45,0.14999999999999947,0.04999999999999982,123642,193987,72703,121284,-1998
2017-06-11,4.32,4.6,4.1,0.5,-0.4499999999999993,4.4319999999999995,4.7,4.29,0.41000000000000014,-0.35000000000000053,4.18,4.35,4.1,0.25,-0.1999999999999993,4.24,4.4,4.15,0.25,-0.20000000000000018,248901,336622,168032,168590,51560
2017-06-18,4.09,4.25,3.95,0.2999999999999998,-0.20000000000000018,4.22,4.35,4.1,0.25,-0.25,3.97,4.2,3.85,0.3500000000000001,-0.3500000000000001,4.01,4.25,3.9,0.3500000000000001,-0.3500000000000001,538486,1772820,171470,1601350,1601350
2017-06-25,4.18,4.45,3.95,0.5,0.5,4.31,4.45,4.05,0.40000000000000036,0.40000000000000036,4.11,4.3,3.9,0.3999999999999999,0.30000000000000027,4.25,4.4,4.0,0.40000000000000036,0.34999999999999964,220601,320665,151765,168900,-149643
2017-07-02,4.425,4.5,4.35,0.15000000000000036,-0.10000000000000053,4.5,4.55,4.45,0.09999999999999964,-0.04999999999999982,4.3125,4.4,4.25,0.15000000000000036,-0.15000000000000036,4.425,4.5,4.35,0.15000000000000036,-0.04999999999999982,123442,159574,95210,64364,12745
2017-07-09,4.3100000000000005,4.4,4.25,0.15000000000000036,-0.15000000000000036,4.39,4.45,4.3,0.15000000000000036,0.0,4.23,4.3,4.15,0.14999999999999947,-0.09999999999999964,4.29,4.45,4.2,0.25,-0.25,181054,230827,136115,94712,-47366
2017-07-16,4.07,4.15,4.0,0.15000000000000036,-0.15000000000000036,4.1499999999999995,4.3,4.05,0.25,-0.25,4.0200000000000005,4.15,3.95,0.20000000000000018,-0.20000000000000018,4.06,4.15,4.0,0.15000000000000036,-0.15000000000000036,104328,148807,72574,76233,63172
2017-07-23,4.08,4.25,4.0,0.25,0.25,4.164,4.25,4.05,0.20000000000000018,0.20000000000000018,4.026,4.05,3.98,0.06999999999999984,0.06999999999999984,4.09,4.2,4.05,0.15000000000000036,0.0,104465,170386,66692,103694,-87433
2017-07-30,4.03,4.15,3.9,0.25000000000000044,-0.1499999999999999,4.09,4.2,3.9,0.30000000000000027,-0.19999999999999973,3.876,4.05,3.8,0.25,-0.21999999999999975,3.94,4.05,3.85,0.19999999999999973,-0.19999999999999973,165648,254628,69943,184685,86411
2017-08-06,3.73,3.85,3.55,0.30000000000000027,-0.30000000000000027,3.842,4.0,3.7,0.2999999999999998,-0.25,3.63,3.8,3.5,0.2999999999999998,-0.2999999999999998,3.71,3.85,3.6,0.25,-0.1499999999999999,174283,283003,58686,224317,-147224
2017-08-13,3.5900000000000003,3.75,3.45,0.2999999999999998,-0.25,3.65,3.75,3.5,0.25,-0.25,3.474,3.6,3.35,0.25,-0.25,3.5300000000000002,3.75,3.35,0.3999999999999999,-0.3999999999999999,148142,211200,94372,116828,93928
2017-08-20,3.26,3.45,3.05,0.40000000000000036,-0.050000000000000266,3.38,3.45,3.2,0.25,0.0,3.142,3.26,3.0,0.2599999999999998,0.2599999999999998,3.27,3.4,3.05,0.3500000000000001,0.3500000000000001,162295,419414,76259,343155,-321499
2017-08-27,3.56,3.75,3.4,0.3500000000000001,0.10000000000000009,3.7680000000000002,4.0,3.64,0.3599999999999999,-0.20000000000000018,3.47,3.55,3.4,0.1499999999999999,0.10000000000000009,3.61,3.8,3.5,0.2999999999999998,-0.19999999999999973,135677,210608,68385,142223,-128458
2017-09-03,3.575,3.6,3.55,0.050000000000000266,0.0,3.6125,3.7,3.55,0.15000000000000036,-0.10000000000000009,3.4875,3.5,3.45,0.04999999999999982,0.0,3.55,3.55,3.55,0.0,0.0,59587,83873,23265,60608,-22019
2017-09-10,3.69,3.75,3.55,0.20000000000000018,0.20000000000000018,3.79,3.85,3.7,0.1499999999999999,-0.050000000000000266,3.61,3.75,3.55,0.20000000000000018,0.20000000000000018,3.75,3.85,3.65,0.20000000000000018,-0.050000000000000266,74245,122534,37780,84754,-55344
2017-09-17,3.73,3.8,3.7,0.09999999999999964,-0.09999999999999964,3.774,3.8,3.73,0.06999999999999984,-0.009999999999999787,3.66,3.7,3.65,0.050000000000000266,0.0,3.72,3.75,3.7,0.04999999999999982,0.04999999999999982,60147,80654,31261,49393,-19640
2017-09-24,3.81,3.85,3.75,0.10000000000000009,0.10000000000000009,3.912,4.03,3.85,0.18000000000000016,0.18000000000000016,3.77,3.85,3.7,0.1499999999999999,0.1499999999999999,3.84,3.95,3.75,0.20000000000000018,0.20000000000000018,81281,137148,40010,97138,53777
2017-10-01,3.96,4.05,3.9,0.1499999999999999,-0.10000000000000009,4.05,4.1,3.95,0.14999999999999947,0.0,3.9,3.95,3.8,0.15000000000000036,0.0,3.97,4.05,3.9,0.1499999999999999,-0.04999999999999982,101646,132022,70919,61103,22294
2017-10-08,3.94,4.0,3.9,0.10000000000000009,-0.050000000000000266,3.992,4.01,3.95,0.05999999999999961,-0.04999999999999982,3.89,3.9,3.85,0.04999999999999982,0.0,3.94,4.0,3.9,0.10000000000000009,-0.050000000000000266,73950,107074,43054,64020,-32968
2017-10-15,3.84,3.9,3.8,0.10000000000000009,-0.10000000000000009,3.91,3.95,3.85,0.10000000000000009,-0.050000000000000266,3.75,3.9,3.6,0.2999999999999998,-0.1499999999999999,3.8,3.9,3.75,0.1499999999999999,-0.1499999999999999,84469,194155,42931,151224,-7140
