Date,CRISStock_Open_average,CRISStock_Open_max,CRISStock_Open_min,CRISStock_Open_volatility,CRISStock_Open_change,CRISStock_High_average,CRISStock_High_max,CRISStock_High_min,CRISStock_High_volatility,CRISStock_High_change,CRISStock_Low_average,CRISStock_Low_max,CRISStock_Low_min,CRISStock_Low_volatility,CRISStock_Low_change,CRISStock_Close_average,CRISStock_Close_max,CRISStock_Close_min,CRISStock_Close_volatility,CRISStock_Close_change,CRISStock_Volume_average,CRISStock_Volume_max,CRISStock_Volume_min,CRISStock_Volume_volatility,CRISStock_Volume_change
2016-01-03,2.65,2.86,2.38,0.48,-0.48,2.684,2.89,2.43,0.45999999999999996,-0.45999999999999996,2.468,2.7,2.15,0.5500000000000003,-0.52,2.534,2.76,2.21,0.5499999999999998,-0.5499999999999998,376194,502134,218573,283561,-140264
2016-01-10,2.064,2.21,1.86,0.34999999999999987,-0.34999999999999987,2.126,2.26,1.89,0.3699999999999999,-0.3600000000000001,1.826,2.0,1.6,0.3999999999999999,-0.29000000000000004,1.992,2.13,1.88,0.25,-0.22999999999999998,451686,654404,314603,339801,-95807
2016-01-17,1.85,1.97,1.74,0.22999999999999998,-0.09999999999999987,1.94,1.98,1.92,0.06000000000000005,-0.040000000000000036,1.7075,1.76,1.62,0.1399999999999999,0.030000000000000027,1.81,1.86,1.76,0.10000000000000009,0.040000000000000036,427340,632948,262051,370897,370897
2016-01-24,1.76,1.85,1.61,0.24,-0.19999999999999996,1.836,1.95,1.73,0.21999999999999997,-0.16999999999999993,1.67,1.79,1.55,0.24,-0.24,1.712,1.81,1.61,0.19999999999999996,-0.17000000000000015,331498,470519,243551,226968,226968
2016-01-31,1.5999999999999999,1.67,1.5,0.16999999999999993,-0.05999999999999983,1.656,1.75,1.57,0.17999999999999994,-0.17999999999999994,1.502,1.6,1.41,0.19000000000000017,-0.19000000000000017,1.548,1.67,1.42,0.25,-0.25,344787,433950,193080,240870,34798
2016-02-07,1.336,1.43,1.26,0.16999999999999993,-0.050000000000000044,1.422,1.48,1.36,0.11999999999999988,0.020000000000000018,1.274,1.28,1.25,0.030000000000000027,0.0,1.33,1.44,1.28,0.15999999999999992,0.1499999999999999,383021,515130,301358,213772,-166903
2016-02-14,1.5375,1.58,1.5,0.08000000000000007,0.010000000000000009,1.5675000000000001,1.59,1.54,0.050000000000000044,0.010000000000000009,1.4575,1.5,1.42,0.08000000000000007,-0.020000000000000018,1.5275,1.55,1.5,0.050000000000000044,-0.020000000000000018,276726,297652,244871,52781,-42128
2016-02-21,1.51,1.56,1.46,0.10000000000000009,-0.06000000000000005,1.545,1.58,1.49,0.09000000000000008,-0.09000000000000008,1.455,1.5,1.42,0.08000000000000007,-0.010000000000000009,1.4916666666666667,1.54,1.43,0.1100000000000001,-0.050000000000000044,180582,235991,0,235991,-235991
2016-02-28,1.586,1.8,1.41,0.3900000000000001,0.30000000000000004,1.716,1.97,1.5,0.47,0.3799999999999999,1.516,1.72,1.34,0.3799999999999999,0.3799999999999999,1.616,1.79,1.37,0.41999999999999993,0.3899999999999999,560480,822697,425217,397480,-14454
2016-03-06,1.69,1.75,1.56,0.18999999999999995,-0.18999999999999995,1.724,1.8,1.59,0.20999999999999996,-0.20999999999999996,1.6079999999999999,1.72,1.48,0.24,-0.24,1.652,1.77,1.55,0.21999999999999997,-0.18999999999999995,299136,366470,182404,184066,10193
2016-03-13,1.556,1.62,1.5,0.1200000000000001,-0.010000000000000009,1.61,1.68,1.56,0.11999999999999988,-0.06999999999999984,1.498,1.55,1.47,0.08000000000000007,-0.050000000000000044,1.536,1.6,1.51,0.09000000000000008,-0.09000000000000008,410981,910190,211682,698508,698508
2016-03-20,1.535,1.63,1.48,0.1499999999999999,-0.030000000000000027,1.6,1.67,1.52,0.1499999999999999,-0.08000000000000007,1.47,1.51,1.42,0.09000000000000008,-0.06000000000000005,1.5275,1.6,1.47,0.13000000000000012,-0.040000000000000036,326929,495782,203882,291900,-50537
2016-03-27,1.554,1.61,1.46,0.15000000000000013,0.06000000000000005,1.594,1.65,1.53,0.11999999999999988,0.08999999999999986,1.494,1.55,1.42,0.13000000000000012,0.10000000000000009,1.552,1.63,1.46,0.16999999999999993,0.16999999999999993,341171,678149,210433,467716,-57245
2016-04-03,1.666,1.68,1.62,0.05999999999999983,0.0,1.69,1.7,1.68,0.020000000000000018,-0.020000000000000018,1.616,1.65,1.57,0.07999999999999985,-0.07999999999999985,1.652,1.68,1.62,0.05999999999999983,-0.010000000000000009,276728,365115,192103,173012,40022
2016-04-10,1.766,2.03,1.65,0.3799999999999999,0.34999999999999987,1.882,2.12,1.69,0.43000000000000016,0.41999999999999993,1.716,1.96,1.6,0.3599999999999999,0.34999999999999987,1.8299999999999998,2.07,1.64,0.42999999999999994,0.3500000000000001,536672,841364,234172,607192,392268
2016-04-17,2.11,2.2,2.0,0.20000000000000018,0.1200000000000001,2.182,2.23,2.11,0.1200000000000001,0.009999999999999787,2.014,2.07,1.95,0.11999999999999988,0.11999999999999988,2.134,2.23,2.07,0.16000000000000014,0.06999999999999984,411052,576205,258034,318171,-163602
2016-04-24,2.136,2.22,2.06,0.16000000000000014,-0.16000000000000014,2.158,2.23,2.07,0.16000000000000014,-0.16000000000000014,2.02,2.12,1.95,0.17000000000000015,-0.17000000000000015,2.082,2.15,2.0,0.1499999999999999,-0.1499999999999999,349009,536150,287020,249130,249130
2016-05-01,4.888,9.45,1.92,7.529999999999999,7.020000000000001,4.994,9.5,1.96,7.54,7.4399999999999995,4.67,8.85,1.84,7.01,6.8500000000000005,4.736,8.95,1.85,7.1,6.9399999999999995,145619,257382,26724,230658,-93863
2016-05-08,9.28,9.7,8.85,0.8499999999999996,-0.20000000000000107,9.57,9.95,9.0,0.9499999999999993,-0.9499999999999993,8.805,9.1,8.35,0.75,-0.7000000000000011,9.040000000000001,9.6,8.4,1.1999999999999993,-0.9000000000000004,91578,216166,29789,186377,146918
2016-05-15,8.370000000000001,8.65,8.15,0.5,-0.3500000000000014,8.6498,8.85,8.499,0.3509999999999991,-0.1999999999999993,8.1602,8.5,8.0,0.5,-0.40000000000000036,8.290000000000001,8.55,8.1,0.45000000000000107,-0.3000000000000007,63778,81776,38468,43308,8831
