Date,BKHYY_stock_Open_average,BKHYY_stock_Open_max,BKHYY_stock_Open_min,BKHYY_stock_Open_volatility,BKHYY_stock_Open_change,BKHYY_stock_High_average,BKHYY_stock_High_max,BKHYY_stock_High_min,BKHYY_stock_High_volatility,BKHYY_stock_High_change,BKHYY_stock_Low_average,BKHYY_stock_Low_max,BKHYY_stock_Low_min,BKHYY_stock_Low_volatility,BKHYY_stock_Low_change,BKHYY_stock_Close_average,BKHYY_stock_Close_max,BKHYY_stock_Close_min,BKHYY_stock_Close_volatility,BKHYY_stock_Close_change,BKHYY_stock_Volume_average,BKHYY_stock_Volume_max,BKHYY_stock_Volume_min,BKHYY_stock_Volume_volatility,BKHYY_stock_Volume_change
2016-04-17,26.01,26.17,25.85,0.3200000000000003,-0.3200000000000003,26.315,26.53,26.1,0.4299999999999997,-0.4299999999999997,25.985,26.17,25.8,0.370000000000001,-0.370000000000001,26.165,26.53,25.8,0.7300000000000004,-0.7300000000000004,2283,4220,346,3874,3874
2016-04-24,25.65,25.65,25.65,0.0,0.0,25.65,25.65,25.65,0.0,0.0,25.65,25.65,25.65,0.0,0.0,25.65,25.65,25.65,0.0,0.0,264,264,264,0,0
2016-05-01,25.265,25.35,25.18,0.1700000000000017,-0.1700000000000017,25.265,25.35,25.18,0.1700000000000017,-0.1700000000000017,25.265,25.35,25.18,0.1700000000000017,-0.1700000000000017,25.265,25.35,25.18,0.1700000000000017,-0.1700000000000017,181,262,100,162,162
2016-05-08,25.01,25.01,25.01,0.0,0.0,25.01,25.01,25.01,0.0,0.0,25.01,25.01,25.01,0.0,0.0,25.01,25.01,25.01,0.0,0.0,106,106,106,0,0
2016-05-15,24.69,24.75,24.61,0.14000000000000057,-0.14000000000000057,24.69,24.75,24.61,0.14000000000000057,-0.14000000000000057,24.69,24.75,24.61,0.14000000000000057,-0.14000000000000057,24.69,24.75,24.61,0.14000000000000057,-0.14000000000000057,241,300,140,160,160
2016-05-22,24.25,24.25,24.25,0.0,0.0,24.25,24.25,24.25,0.0,0.0,24.25,24.25,24.25,0.0,0.0,24.25,24.25,24.25,0.0,0.0,158,158,158,0,0
2016-05-29,25.445,25.64,25.25,0.39000000000000057,-0.39000000000000057,25.445,25.64,25.25,0.39000000000000057,-0.39000000000000057,25.1,25.25,24.95,0.3000000000000007,0.3000000000000007,25.1,25.25,24.95,0.3000000000000007,0.3000000000000007,300,400,200,200,200
2016-06-05,25.75,25.75,25.75,0.0,0.0,25.75,25.75,25.75,0.0,0.0,25.75,25.75,25.75,0.0,0.0,25.75,25.75,25.75,0.0,0.0,378,378,378,0,0
2016-06-12,25.37,25.37,25.37,0.0,0.0,25.37,25.37,25.37,0.0,0.0,25.37,25.37,25.37,0.0,0.0,25.37,25.37,25.37,0.0,0.0,349,349,349,0,0
2016-06-19,24.62,24.62,24.62,0.0,0.0,24.88,24.88,24.88,0.0,0.0,24.62,24.62,24.62,0.0,0.0,24.88,24.88,24.88,0.0,0.0,291,291,291,0,0
2016-06-26,24.92,24.92,24.92,0.0,0.0,24.92,24.92,24.92,0.0,0.0,24.92,24.92,24.92,0.0,0.0,24.92,24.92,24.92,0.0,0.0,220,220,220,0,0
2016-07-03,25.25,25.25,25.25,0.0,0.0,25.25,25.25,25.25,0.0,0.0,25.25,25.25,25.25,0.0,0.0,25.25,25.25,25.25,0.0,0.0,139,139,139,0,0
2016-07-10,26.13,26.13,26.13,0.0,0.0,26.13,26.13,26.13,0.0,0.0,26.13,26.13,26.13,0.0,0.0,26.13,26.13,26.13,0.0,0.0,170,170,170,0,0
2016-07-17,25.43,25.43,25.43,0.0,0.0,25.43,25.43,25.43,0.0,0.0,25.43,25.43,25.43,0.0,0.0,25.43,25.43,25.43,0.0,0.0,191,191,191,0,0
2016-07-24,25.65,25.65,25.65,0.0,0.0,25.65,25.65,25.65,0.0,0.0,25.65,25.65,25.65,0.0,0.0,25.65,25.65,25.65,0.0,0.0,146,146,146,0,0
2016-07-31,25.66,25.66,25.66,0.0,0.0,25.66,25.66,25.66,0.0,0.0,25.66,25.66,25.66,0.0,0.0,25.66,25.66,25.66,0.0,0.0,799,799,799,0,0
2016-08-07,26.25,26.25,26.25,0.0,0.0,26.25,26.25,26.25,0.0,0.0,26.25,26.25,26.25,0.0,0.0,26.25,26.25,26.25,0.0,0.0,799,799,799,0,0
2016-08-14,27.25,27.25,27.25,0.0,0.0,27.25,27.25,27.25,0.0,0.0,27.25,27.25,27.25,0.0,0.0,27.25,27.25,27.25,0.0,0.0,100,100,100,0,0
2016-08-21,26.45,26.45,26.45,0.0,0.0,26.45,26.45,26.45,0.0,0.0,26.4,26.4,26.4,0.0,0.0,26.4,26.4,26.4,0.0,0.0,636,636,636,0,0
2016-08-28,26.275,26.4,26.15,0.25,0.25,26.75,26.9,26.6,0.29999999999999716,-0.29999999999999716,26.275,26.4,26.15,0.25,0.25,26.415,26.6,26.23,0.370000000000001,0.370000000000001,1965,2109,1822,287,-287
2016-09-04,28.18,28.18,28.18,0.0,0.0,28.18,28.18,28.18,0.0,0.0,28.18,28.18,28.18,0.0,0.0,28.18,28.18,28.18,0.0,0.0,100,100,100,0,0
2016-09-11,27.965,28.34,27.59,0.75,-0.75,27.965,28.34,27.59,0.75,-0.75,27.965,28.34,27.59,0.75,-0.75,27.965,28.34,27.59,0.75,-0.75,178,194,162,32,32
2016-09-18,27.795,28.0,27.59,0.41000000000000014,0.41000000000000014,27.795,28.0,27.59,0.41000000000000014,0.41000000000000014,27.795,28.0,27.59,0.41000000000000014,0.41000000000000014,27.795,28.0,27.59,0.41000000000000014,0.41000000000000014,175,250,100,150,150
2016-09-25,28.063333333333333,28.54,27.65,0.8900000000000006,0.5399999999999991,28.099999999999998,28.65,27.65,1.0,0.6499999999999986,28.056666666666665,28.54,27.63,0.9100000000000001,0.5399999999999991,28.093333333333334,28.65,27.63,1.0199999999999996,0.6499999999999986,772,1254,388,866,866
2016-10-02,29.37,29.37,29.37,0.0,0.0,29.37,29.37,29.37,0.0,0.0,29.37,29.37,29.37,0.0,0.0,29.37,29.37,29.37,0.0,0.0,1400,1400,1400,0,0
2016-10-09,29.28,29.28,29.28,0.0,0.0,29.28,29.28,29.28,0.0,0.0,29.28,29.28,29.28,0.0,0.0,29.28,29.28,29.28,0.0,0.0,574,574,574,0,0
2016-10-16,28.15,28.15,28.15,0.0,0.0,28.15,28.15,28.15,0.0,0.0,28.15,28.15,28.15,0.0,0.0,28.15,28.15,28.15,0.0,0.0,196,196,196,0,0
2016-10-23,28.55,28.55,28.55,0.0,0.0,29.04,29.04,29.04,0.0,0.0,28.55,28.55,28.55,0.0,0.0,29.04,29.04,29.04,0.0,0.0,6087,6087,6087,0,0
2016-10-30,29.4,29.4,29.4,0.0,0.0,29.4,29.4,29.4,0.0,0.0,29.4,29.4,29.4,0.0,0.0,29.4,29.4,29.4,0.0,0.0,100,100,100,0,0
2016-11-06,29.4,29.4,29.4,0.0,0.0,29.4,29.4,29.4,0.0,0.0,28.95,28.95,28.95,0.0,0.0,28.95,28.95,28.95,0.0,0.0,239,239,239,0,0
2016-11-13,30.08,30.08,30.08,0.0,0.0,30.08,30.08,30.08,0.0,0.0,30.08,30.08,30.08,0.0,0.0,30.08,30.08,30.08,0.0,0.0,1000,1000,1000,0,0
2016-11-20,29.6,29.6,29.6,0.0,0.0,29.6,29.6,29.6,0.0,0.0,29.6,29.6,29.6,0.0,0.0,29.6,29.6,29.6,0.0,0.0,103,103,103,0,0
2016-11-27,30.1,30.1,30.1,0.0,0.0,30.1,30.1,30.1,0.0,0.0,30.1,30.1,30.1,0.0,0.0,30.1,30.1,30.1,0.0,0.0,700,700,700,0,0
2016-12-04,30.57,30.6,30.54,0.060000000000002274,-0.060000000000002274,30.57,30.6,30.54,0.060000000000002274,-0.060000000000002274,30.57,30.6,30.54,0.060000000000002274,-0.060000000000002274,30.57,30.6,30.54,0.060000000000002274,-0.060000000000002274,4149,7565,733,6832,-6832
2016-12-11,29.41,29.45,29.37,0.0799999999999983,0.0799999999999983,29.41,29.45,29.37,0.0799999999999983,0.0799999999999983,29.41,29.45,29.37,0.0799999999999983,0.0799999999999983,29.41,29.45,29.37,0.0799999999999983,0.0799999999999983,403,673,134,539,-539
2016-12-18,29.25,29.25,29.25,0.0,0.0,29.25,29.25,29.25,0.0,0.0,29.25,29.25,29.25,0.0,0.0,29.25,29.25,29.25,0.0,0.0,1210,1210,1210,0,0
2016-12-25,29.8,29.8,29.8,0.0,0.0,29.8,29.8,29.8,0.0,0.0,29.7,29.7,29.7,0.0,0.0,29.7,29.7,29.7,0.0,0.0,313,313,313,0,0
2017-01-01,30.35,31.1,29.6,1.5,1.5,30.35,31.1,29.6,1.5,1.5,30.35,31.1,29.6,1.5,1.5,30.35,31.1,29.6,1.5,1.5,101,102,101,1,1
2017-01-08,30.89,30.89,30.89,0.0,0.0,30.89,30.89,30.89,0.0,0.0,30.89,30.89,30.89,0.0,0.0,30.89,30.89,30.89,0.0,0.0,115,115,115,0,0
2017-01-15,31.31,31.31,31.31,0.0,0.0,31.31,31.31,31.31,0.0,0.0,31.31,31.31,31.31,0.0,0.0,31.31,31.31,31.31,0.0,0.0,100,100,100,0,0
2017-01-22,30.79,30.85,30.73,0.120000000000001,0.120000000000001,30.79,30.85,30.73,0.120000000000001,0.120000000000001,30.79,30.85,30.73,0.120000000000001,0.120000000000001,30.79,30.85,30.73,0.120000000000001,0.120000000000001,150,161,139,22,22
2017-01-29,30.307499999999997,30.47,30.15,0.3200000000000003,0.28999999999999915,30.307499999999997,30.47,30.15,0.3200000000000003,0.28999999999999915,30.29,30.45,30.15,0.3000000000000007,0.28999999999999915,30.307499999999997,30.47,30.15,0.3200000000000003,0.28999999999999915,40492,159040,243,158797,1024
2017-02-05,30.205,30.38,29.77,0.6099999999999994,0.00999999999999801,30.4275,30.83,29.77,1.0599999999999987,0.4599999999999973,30.0,30.37,29.77,0.6000000000000014,-0.35999999999999943,30.325,30.74,29.77,0.9699999999999989,0.05000000000000071,39321,153880,319,153561,-152260
2017-02-12,30.335,30.5,30.17,0.3299999999999983,0.3299999999999983,30.335,30.5,30.17,0.3299999999999983,0.3299999999999983,30.335,30.5,30.17,0.3299999999999983,0.3299999999999983,30.335,30.5,30.17,0.3299999999999983,0.3299999999999983,1377,1424,1330,94,-94
2017-02-19,30.37333333333333,30.56,30.2,0.35999999999999943,0.1999999999999993,30.57,30.7,30.36,0.33999999999999986,0.33999999999999986,30.123333333333335,30.25,29.94,0.3099999999999987,0.3099999999999987,30.246666666666666,30.55,29.94,0.6099999999999994,0.3099999999999987,38265,105595,710,104885,104885
2017-02-26,30.29,30.82,29.9,0.9200000000000017,0.15000000000000213,30.29,30.82,29.9,0.9200000000000017,0.15000000000000213,30.29,30.82,29.9,0.9200000000000017,0.15000000000000213,30.29,30.82,29.9,0.9200000000000017,0.15000000000000213,568,832,305,527,-35
2017-03-05,31.483999999999998,32.44,30.3,2.139999999999997,1.9499999999999993,31.648,32.55,30.3,2.2499999999999964,1.9499999999999993,31.34,32.25,30.3,1.9499999999999993,1.9499999999999993,31.596,32.38,30.3,2.080000000000002,1.9499999999999993,102620,356964,510,356454,20
2017-03-12,32.838,33.45,32.43,1.0200000000000031,0.1599999999999966,33.042,33.45,32.66,0.7900000000000063,-0.5500000000000043,32.628,33.15,32.21,0.9399999999999977,-0.28999999999999915,32.692,33.15,32.21,0.9399999999999977,-0.29999999999999716,2255,4439,619,3820,213
2017-03-19,32.064,32.76,31.64,1.1199999999999974,-0.6700000000000017,32.184,32.76,31.83,0.9299999999999997,-0.17999999999999972,31.794,32.31,31.21,1.1000000000000014,-1.1000000000000014,31.886,32.31,31.61,0.7000000000000028,-0.6400000000000006,5295,13851,709,13142,6063
2017-03-26,30.655,31.18,30.33,0.8500000000000014,-0.8500000000000014,30.7025,31.37,30.33,1.0400000000000027,-1.0400000000000027,30.4525,31.18,29.95,1.2300000000000004,-0.8599999999999994,30.615000000000002,31.37,30.32,1.0500000000000007,-1.0500000000000007,1134,1547,535,1012,-24
2017-04-02,29.95,30.27,29.8,0.46999999999999886,-0.4400000000000013,30.009999999999998,30.27,29.8,0.46999999999999886,-0.4400000000000013,29.7225,30.09,29.5,0.5899999999999999,-0.5899999999999999,29.810000000000002,30.27,29.5,0.7699999999999996,-0.7699999999999996,1622,4324,164,4160,154
2017-04-09,29.403333333333332,29.42,29.38,0.0400000000000027,0.010000000000001563,29.613333333333333,29.9,29.38,0.5199999999999996,0.33999999999999986,29.11,29.41,28.93,0.4800000000000004,-0.4800000000000004,29.45,29.9,29.0,0.8999999999999986,0.4499999999999993,7841,12277,3693,8584,8584
2017-04-16,30.14,30.43,29.73,0.6999999999999993,0.16999999999999815,30.243333333333332,30.43,30.04,0.39000000000000057,0.16999999999999815,29.536666666666665,29.95,28.93,1.0199999999999996,1.0199999999999996,29.86,30.04,29.59,0.4499999999999993,0.35999999999999943,770,980,599,381,247
2017-04-23,31.158,31.35,31.0,0.3500000000000014,-0.1999999999999993,31.2,31.39,31.0,0.39000000000000057,-0.370000000000001,30.926,31.35,30.47,0.8800000000000026,-0.3500000000000014,31.008,31.35,30.47,0.8800000000000026,0.05999999999999872,5120,12665,352,12313,-11373
2017-04-30,31.51,32.42,30.96,1.4600000000000009,1.1400000000000006,31.546,32.42,31.02,1.4000000000000021,1.0200000000000031,31.272000000000002,31.52,30.96,0.5599999999999987,0.23999999999999844,31.308,31.52,31.02,0.5,0.120000000000001,1251,3358,343,3015,408
2017-05-07,31.942,32.38,31.3,1.0800000000000018,-1.0800000000000018,31.942,32.38,31.3,1.0800000000000018,-1.0800000000000018,31.724,32.38,31.05,1.3300000000000018,-1.2800000000000011,31.724,32.38,31.05,1.3300000000000018,-1.2800000000000011,2131,5348,348,5000,3573
2017-05-14,30.997500000000002,31.24,30.76,0.4799999999999969,-0.2799999999999976,31.2325,32.11,30.76,1.3499999999999979,-1.1499999999999986,30.997500000000002,31.24,30.76,0.4799999999999969,-0.2799999999999976,31.2325,32.11,30.76,1.3499999999999979,-1.1499999999999986,5512,21041,191,20850,-295
2017-05-21,31.7575,32.39,31.22,1.1700000000000017,-0.870000000000001,31.9825,32.39,31.22,1.1700000000000017,-0.1700000000000017,31.74,32.32,31.22,1.1000000000000014,-0.8000000000000007,31.7975,32.33,31.22,1.1099999999999994,-0.7899999999999991,1970,5482,548,4934,489
2017-05-28,32.47666666666667,32.74,32.32,0.4200000000000017,-0.37000000000000455,33.08,33.63,32.37,1.2600000000000051,-1.2600000000000051,32.47666666666667,32.74,32.32,0.4200000000000017,-0.37000000000000455,33.08,33.63,32.37,1.2600000000000051,-1.2600000000000051,910,1089,572,517,-497
2017-06-04,32.730000000000004,33.0,32.42,0.5799999999999983,-0.490000000000002,33.246,33.95,32.88,1.0700000000000003,-0.8100000000000023,32.730000000000004,33.0,32.42,0.5799999999999983,-0.490000000000002,33.246,33.95,32.88,1.0700000000000003,-0.8100000000000023,1612,5242,401,4841,-4347
2017-06-11,33.81,34.34,32.8,1.5400000000000063,0.8599999999999994,34.106,34.34,33.56,0.7800000000000011,0.7800000000000011,33.798,34.34,32.74,1.6000000000000014,0.9199999999999946,33.942,34.34,32.74,1.6000000000000014,1.6000000000000014,1436,4027,279,3748,-2218
2017-06-18,33.567499999999995,33.76,33.4,0.35999999999999943,-0.35999999999999943,33.71,34.25,33.4,0.8500000000000014,-0.35999999999999943,33.567499999999995,33.76,33.4,0.35999999999999943,-0.35999999999999943,33.71,34.25,33.4,0.8500000000000014,-0.35999999999999943,539,944,242,702,-162
2017-06-25,33.394999999999996,33.83,32.96,0.8699999999999974,0.8699999999999974,33.82,33.83,33.81,0.01999999999999602,0.01999999999999602,32.83,32.96,32.7,0.259999999999998,-0.259999999999998,33.255,33.81,32.7,1.1099999999999994,-1.1099999999999994,1945,2636,1255,1381,1381
2017-07-02,33.785,34.22,33.36,0.8599999999999994,-0.060000000000002274,34.0175,34.29,33.42,0.8699999999999974,0.8699999999999974,33.535,34.14,33.22,0.9200000000000017,-0.060000000000002274,33.695,34.14,33.22,0.9200000000000017,0.5799999999999983,1992,4824,811,4013,4013
2017-07-09,35.057500000000005,35.64,34.34,1.2999999999999972,1.2999999999999972,35.2125,35.64,34.34,1.2999999999999972,1.2999999999999972,34.95,35.64,34.2,1.4399999999999977,1.4399999999999977,35.0725,35.64,34.2,1.4399999999999977,1.4399999999999977,1533,3721,546,3175,-393
2017-07-16,35.07666666666667,35.47,34.44,1.0300000000000011,1.0300000000000011,35.07666666666667,35.47,34.44,1.0300000000000011,1.0300000000000011,34.82666666666667,35.47,34.44,1.0300000000000011,1.0300000000000011,34.82666666666667,35.47,34.44,1.0300000000000011,1.0300000000000011,1887,4688,447,4241,-4241
2017-07-23,35.155,35.53,34.26,1.2700000000000031,1.2100000000000009,35.3775,35.58,35.1,0.4799999999999969,0.36999999999999744,35.144999999999996,35.53,34.26,1.2700000000000031,1.1700000000000017,35.3675,35.58,35.1,0.4799999999999969,0.3299999999999983,542,945,292,653,-485
2017-07-30,34.495,35.01,34.28,0.7299999999999969,-0.7299999999999969,34.9,35.23,34.41,0.8200000000000003,-0.05999999999999517,34.43,34.75,34.28,0.46999999999999886,-0.46999999999999886,34.6675,35.23,34.28,0.9499999999999957,-0.46999999999999886,1631,3725,199,3526,-1543
2017-08-06,34.3475,35.12,33.99,1.1299999999999955,0.0799999999999983,34.64,35.12,34.17,0.9499999999999957,-0.6499999999999986,33.9,35.12,33.15,1.9699999999999989,-0.8700000000000045,34.385,35.12,33.15,1.9699999999999989,-0.6499999999999986,1118,2758,280,2478,2127
2017-08-13,34.255,34.88,33.17,1.7100000000000009,-1.2899999999999991,34.535000000000004,35.63,33.17,2.460000000000001,-1.2899999999999991,34.0075,34.88,33.17,1.7100000000000009,-1.2899999999999991,34.0075,34.88,33.17,1.7100000000000009,-1.2899999999999991,877,2119,226,1893,364
2017-08-20,34.425,35.26,34.0,1.259999999999998,-1.019999999999996,34.475,35.26,34.2,1.0599999999999952,-1.019999999999996,34.18,34.48,34.0,0.4799999999999969,-0.23999999999999488,34.230000000000004,34.48,34.0,0.4799999999999969,-0.23999999999999488,703,1105,285,820,-820
2017-08-27,33.6525,33.9,33.14,0.759999999999998,-0.6099999999999994,33.8975,34.04,33.75,0.28999999999999915,0.28999999999999915,33.6525,33.9,33.14,0.759999999999998,-0.6099999999999994,33.6725,33.98,33.14,0.8399999999999963,-0.6099999999999994,1108,1858,256,1602,1602
2017-09-03,33.6125,34.07,33.22,0.8500000000000014,0.38000000000000256,34.25,34.43,34.07,0.35999999999999943,0.09999999999999432,33.6125,34.07,33.22,0.8500000000000014,0.38000000000000256,34.25,34.43,34.07,0.35999999999999943,0.09999999999999432,1256,2209,820,1389,1268
2017-09-10,33.306666666666665,34.18,32.5,1.6799999999999997,0.740000000000002,33.62,34.18,32.5,1.6799999999999997,1.6799999999999997,33.02666666666667,33.34,32.5,0.8400000000000034,0.740000000000002,33.34,34.18,32.5,1.6799999999999997,1.6799999999999997,1571,3305,682,2623,45
2017-09-17,34.4725,34.86,33.71,1.1499999999999986,1.1499999999999986,34.4725,34.86,33.71,1.1499999999999986,1.1499999999999986,34.24,34.86,33.71,1.1499999999999986,1.1499999999999986,34.24,34.86,33.71,1.1499999999999986,1.1499999999999986,449,661,337,324,56
2017-09-24,34.466,35.62,34.0,1.6199999999999974,-1.269999999999996,34.656,35.62,34.0,1.6199999999999974,-1.269999999999996,34.458,35.62,33.96,1.6599999999999966,-1.269999999999996,34.656,35.62,34.0,1.6199999999999974,-1.269999999999996,1908,3793,152,3641,3641
2017-10-01,34.2925,35.0,33.97,1.0300000000000011,1.0300000000000011,34.2925,35.0,33.97,1.0300000000000011,1.0300000000000011,34.2925,35.0,33.97,1.0300000000000011,1.0300000000000011,34.2925,35.0,33.97,1.0300000000000011,1.0300000000000011,327,520,149,371,-371
2017-10-08,34.81333333333333,34.94,34.58,0.35999999999999943,0.3400000000000034,34.81333333333333,34.94,34.58,0.35999999999999943,0.3400000000000034,34.81333333333333,34.94,34.58,0.35999999999999943,0.3400000000000034,34.81333333333333,34.94,34.58,0.35999999999999943,0.3400000000000034,547,604,518,86,-3
2017-10-15,35.0775,35.96,34.4,1.5600000000000023,-0.5500000000000043,35.2975,35.96,34.4,1.5600000000000023,-0.5500000000000043,34.8475,35.96,34.4,1.5600000000000023,-1.4699999999999989,35.0675,35.96,34.4,1.5600000000000023,-1.4699999999999989,719,1184,345,839,839
2017-10-22,34.7425,35.15,34.41,0.740000000000002,0.5800000000000054,34.7425,35.15,34.41,0.740000000000002,0.5800000000000054,34.7175,35.15,34.32,0.8299999999999983,0.5800000000000054,34.7175,35.15,34.32,0.8299999999999983,0.5800000000000054,507,693,298,395,395
2017-10-29,35.425,35.69,35.16,0.5300000000000011,0.5300000000000011,35.425,35.69,35.16,0.5300000000000011,0.5300000000000011,35.099999999999994,35.69,34.51,1.1799999999999997,1.1799999999999997,35.099999999999994,35.69,34.51,1.1799999999999997,1.1799999999999997,188,376,0,376,-376
2017-11-05,33.905,34.35,33.04,1.3100000000000023,-1.3100000000000023,34.144999999999996,34.35,34.0,0.3500000000000014,-0.3500000000000014,33.905,34.35,33.04,1.3100000000000023,-1.3100000000000023,34.144999999999996,34.35,34.0,0.3500000000000014,-0.3500000000000014,112,450,0,450,450
2017-11-12,33.567499999999995,33.72,33.47,0.25,0.11999999999999744,33.6375,33.76,33.47,0.28999999999999915,0.11999999999999744,33.567499999999995,33.72,33.47,0.25,0.11999999999999744,33.6375,33.76,33.47,0.28999999999999915,0.11999999999999744,720,2881,0,2881,0
2017-11-19,32.93333333333333,33.28,32.37,0.9100000000000037,-0.13000000000000256,33.2,33.32,33.13,0.18999999999999773,-0.1700000000000017,32.47,32.84,32.2,0.6400000000000006,-0.6400000000000006,32.57,33.12,32.2,0.9199999999999946,-0.9199999999999946,2233,5206,651,4555,-192
2017-11-26,34.0525,34.62,33.35,1.269999999999996,-0.11999999999999744,34.2725,34.62,33.74,0.8799999999999955,-0.11999999999999744,33.795,34.5,33.35,1.1499999999999986,0.9099999999999966,34.1175,34.5,33.74,0.759999999999998,0.5,391,850,0,850,-850
2017-12-03,34.724,35.1,34.2,0.8999999999999986,-0.39000000000000057,34.884,35.1,34.61,0.490000000000002,-0.39000000000000057,34.53,35.1,33.64,1.4600000000000009,-0.39000000000000057,34.69,35.1,33.64,1.4600000000000009,-0.39000000000000057,479,1076,0,1076,0
2017-12-10,33.716,34.84,32.68,2.1600000000000037,-1.6900000000000048,33.718,34.84,32.69,2.1500000000000057,-1.6900000000000048,33.71,34.83,32.68,2.1499999999999986,-1.6999999999999957,33.712,34.83,32.69,2.1400000000000006,-1.6999999999999957,19868,96977,0,96977,-1538
2017-12-17,35.338,35.88,33.88,2.0,2.0,35.488,35.88,34.63,1.25,1.25,35.338,35.88,33.88,2.0,2.0,35.488,35.88,34.63,1.25,1.25,277,1387,0,1387,-1387
2017-12-24,36.5225,37.0,35.48,1.5200000000000031,1.5200000000000031,36.7725,37.0,36.48,0.5200000000000031,0.5200000000000031,36.4925,37.0,35.48,1.5200000000000031,1.5200000000000031,36.7425,37.0,36.48,0.5200000000000031,0.5200000000000031,642,2213,0,2213,-356
