Date,RDSaStock_Open_average,RDSaStock_Open_max,RDSaStock_Open_min,RDSaStock_Open_volatility,RDSaStock_Open_change,RDSaStock_High_average,RDSaStock_High_max,RDSaStock_High_min,RDSaStock_High_volatility,RDSaStock_High_change,RDSaStock_Low_average,RDSaStock_Low_max,RDSaStock_Low_min,RDSaStock_Low_volatility,RDSaStock_Low_change,RDSaStock_Close_average,RDSaStock_Close_max,RDSaStock_Close_min,RDSaStock_Close_volatility,RDSaStock_Close_change,RDSaStock_Volume_average,RDSaStock_Volume_max,RDSaStock_Volume_min,RDSaStock_Volume_volatility,RDSaStock_Volume_change
2016-01-03,43.678,45.5,41.45,4.049999999999997,-3.9599999999999937,44.147999999999996,45.91,41.54,4.369999999999997,-4.369999999999997,43.160000000000004,44.88,40.27,4.609999999999999,-4.519999999999996,43.592,45.83,40.38,5.449999999999996,-5.449999999999996,7914246,12770709,5030144,7740565,6310623
2016-01-10,40.094,40.48,39.23,1.25,-1.25,40.606,41.63,39.76,1.8700000000000045,-0.7600000000000051,39.198,39.72,38.79,0.9299999999999997,-0.9299999999999997,39.882,41.35,38.94,2.4100000000000037,-0.8900000000000006,8564739,11244100,5362783,5881317,2184203
2016-01-17,38.4,40.33,36.75,3.5799999999999983,0.759999999999998,38.9675,40.57,37.19,3.3800000000000026,0.8900000000000006,37.545,39.72,35.8,3.9200000000000017,1.5899999999999963,38.495,40.43,36.87,3.5600000000000023,1.9399999999999977,9770696,11416800,8405438,3011362,-973546
2016-01-24,41.564,43.88,39.64,4.240000000000002,3.1899999999999977,42.46,43.93,40.41,3.520000000000003,3.520000000000003,41.134,42.78,39.38,3.3999999999999986,3.3699999999999974,41.964,43.93,39.51,4.420000000000002,4.420000000000002,6586922,8114990,5363708,2751282,884370
2016-01-31,43.328,44.91,41.43,3.479999999999997,1.8899999999999935,43.802,45.33,41.65,3.6799999999999997,1.6199999999999974,42.702,44.33,41.05,3.280000000000001,1.6899999999999977,43.426,44.68,41.52,3.1599999999999966,1.2999999999999972,8007949,10761028,5168692,5592336,5592336
2016-02-07,42.946,44.08,41.97,2.1099999999999994,-0.6999999999999957,43.648,44.65,42.74,1.9099999999999966,-0.25,42.514,43.53,41.61,1.9200000000000017,-0.37000000000000455,43.199999999999996,44.5,42.3,2.200000000000003,-0.4200000000000017,6157757,8753081,4367096,4385985,-653176
2016-02-14,45.3275,46.44,44.71,1.7299999999999969,-0.240000000000002,45.910000000000004,46.5,45.27,1.2299999999999969,-0.21999999999999886,44.8025,45.61,44.42,1.1899999999999977,0.04999999999999716,45.635,46.11,45.27,0.8399999999999963,-0.12999999999999545,5910408,6449563,5586420,863143,-863143
2016-02-21,44.98,45.78,42.98,2.8000000000000043,0.060000000000002274,45.482,46.33,44.27,2.059999999999995,-0.4200000000000017,44.468,45.65,42.85,2.799999999999997,-0.22999999999999687,45.076,46.21,44.25,1.9600000000000009,-0.6799999999999997,5029480,6563559,4207867,2355692,374161
2016-02-28,46.388,47.28,45.83,1.4500000000000028,1.4500000000000028,47.144,48.35,46.06,2.289999999999999,2.289999999999999,46.147999999999996,47.26,45.42,1.8399999999999963,1.8399999999999963,46.922,47.99,45.48,2.510000000000005,2.510000000000005,4333552,4861243,3279781,1581462,1091884
2016-03-06,47.536,48.08,46.76,1.3200000000000003,1.3200000000000003,48.268,48.66,47.77,0.8899999999999935,-0.12999999999999545,47.114,47.91,46.71,1.1999999999999957,1.1999999999999957,47.846,48.29,47.12,1.1700000000000017,0.01999999999999602,7994510,9315584,6648209,2667375,988726
2016-03-13,48.484,49.99,47.24,2.75,2.3100000000000023,49.122,50.32,47.83,2.490000000000002,1.8999999999999986,48.166000000000004,49.31,47.04,2.270000000000003,1.9000000000000057,48.88,50.09,47.8,2.2900000000000063,1.3699999999999974,4211017,5048538,3412659,1635879,886844
2016-03-20,48.055,49.0,46.93,2.0700000000000003,-2.0700000000000003,48.667500000000004,49.3,48.31,0.9899999999999949,-0.9899999999999949,47.74,48.52,46.77,1.75,-1.75,48.3725,49.05,47.7,1.3499999999999943,-0.769999999999996,3385976,4684648,2581536,2103112,1836734
2016-03-27,48.168,49.55,46.93,2.6199999999999974,-1.4699999999999989,48.65,50.02,47.76,2.260000000000005,-0.6799999999999997,47.82,48.89,46.85,2.039999999999999,-1.0300000000000011,48.278,49.09,47.65,1.4400000000000048,-0.490000000000002,3894453,6301458,2777794,3523664,921553
2016-04-03,47.434,48.8,46.57,2.229999999999997,0.8399999999999963,48.014,49.47,47.02,2.4499999999999957,1.1700000000000017,47.258,48.71,46.42,2.289999999999999,1.0600000000000023,47.722,49.23,46.72,2.509999999999998,1.4899999999999949,5055756,7418562,3436485,3982077,3982077
2016-04-10,50.786,51.86,49.57,2.289999999999999,2.289999999999999,51.358000000000004,52.03,50.06,1.9699999999999989,1.9299999999999997,50.608,51.51,49.51,2.0,2.0,51.08,51.72,49.8,1.9200000000000017,1.9200000000000017,6734580,8726861,5197994,3528867,-648003
2016-04-17,51.822,52.95,50.44,2.510000000000005,1.7000000000000028,52.738,53.11,52.1,1.009999999999998,0.7800000000000011,51.672,52.41,50.4,2.009999999999998,1.740000000000002,52.452,52.84,51.9,0.9400000000000048,0.9400000000000048,4664361,5452402,3670715,1781687,-717840
2016-04-24,52.58,53.21,51.83,1.3800000000000026,1.2199999999999989,53.076,53.74,52.09,1.6499999999999986,1.25,52.226,52.87,51.34,1.529999999999994,1.1399999999999935,52.688,53.48,51.65,1.8299999999999983,1.240000000000002,4719109,5626736,3814670,1812066,86712
2016-05-01,51.058,52.96,49.71,3.25,-3.25,51.582,53.01,50.78,2.229999999999997,-1.8799999999999955,50.688,52.42,49.71,2.710000000000001,-2.710000000000001,51.182,52.94,50.22,2.719999999999999,-2.1899999999999977,5481852,7356376,4011739,3344637,1774312
2016-05-08,50.342,51.72,49.67,2.049999999999997,-0.5,50.784,51.85,50.17,1.6799999999999997,-0.12999999999999545,49.75,50.36,49.4,0.9600000000000009,0.0,50.246,50.76,49.6,1.1599999999999966,0.03999999999999915,4391878,5227513,3690733,1536780,-564107
2016-05-15,49.83,50.77,48.76,2.010000000000005,-1.4499999999999957,50.316,51.41,49.35,2.059999999999995,-1.6400000000000006,49.586,50.6,48.48,2.1200000000000045,-1.6300000000000026,49.974,51.01,49.2,1.8099999999999952,-1.7899999999999991,4525413,6499331,3562615,2936716,762182
2016-05-22,49.372,50.2,48.45,1.75,1.2299999999999969,49.768,50.44,49.0,1.4399999999999977,0.6899999999999977,49.136,49.71,48.41,1.3000000000000043,0.8400000000000034,49.488,50.35,48.67,1.6799999999999997,0.8799999999999955,3545316,5387579,1963299,3424280,-1306545
2016-05-29,48.865,49.46,48.15,1.3100000000000023,0.10000000000000142,49.325,49.71,48.9,0.8100000000000023,-0.03999999999999915,48.435,49.02,47.98,1.0400000000000063,0.6700000000000017,48.92,49.46,48.49,0.9699999999999989,0.9699999999999989,3969948,5235930,2722965,2512965,-2009472
2016-06-05,51.476,52.92,49.95,2.969999999999999,1.5899999999999963,51.87,53.23,50.19,3.039999999999999,1.6400000000000006,51.258,52.7,49.65,3.0500000000000043,1.4500000000000028,51.592,52.96,49.76,3.200000000000003,1.5500000000000043,4462545,5346684,3281329,2065355,835571
2016-06-12,49.804,50.82,48.82,2.0,0.36999999999999744,50.65,51.71,49.67,2.039999999999999,0.28999999999999915,49.454,50.69,48.33,2.3599999999999994,0.259999999999998,50.23,51.66,49.38,2.279999999999994,1.0799999999999983,5578702,7021625,3376289,3645336,2484198
2016-06-19,53.202,55.01,50.62,4.390000000000001,-2.530000000000001,53.954,55.2,53.2,2.0,-0.02999999999999403,52.734,54.41,50.6,3.809999999999995,-1.9600000000000009,53.336,55.17,51.62,3.5500000000000043,-1.0,6951741,14573649,4777496,9796153,9499911
2016-06-26,53.332,55.22,51.62,3.6000000000000014,3.6000000000000014,53.902,55.67,51.74,3.9299999999999997,3.9299999999999997,52.976,55.16,50.71,4.449999999999996,4.449999999999996,53.65,55.56,50.98,4.580000000000005,4.580000000000005,5609852,7329692,2624171,4705521,-4705521
2016-07-03,54.5875,55.36,53.76,1.6000000000000014,-0.9799999999999969,55.075,55.54,54.79,0.75,-0.75,54.1025,54.67,53.55,1.1200000000000045,-0.4100000000000037,54.6425,54.9,54.26,0.6400000000000006,-0.3200000000000003,5713261,7415512,4968064,2447448,2034235
2016-07-10,55.636,56.26,54.78,1.4799999999999969,0.5399999999999991,55.836,56.29,55.15,1.1400000000000006,0.21999999999999886,55.138,55.58,54.68,0.8999999999999986,0.29999999999999716,55.38,55.81,54.88,0.9299999999999997,0.3299999999999983,4878874,6392853,3258561,3134292,-3134292
2016-07-17,54.978,55.33,54.6,0.7299999999999969,-0.060000000000002274,55.488,55.72,55.16,0.5600000000000023,-0.5600000000000023,54.762,55.15,54.35,0.7999999999999972,0.00999999999999801,55.269999999999996,55.71,55.04,0.6700000000000017,-0.6000000000000014,4924338,6696999,3434232,3262767,-1186371
2016-07-24,53.134,54.51,51.07,3.4399999999999977,-2.950000000000003,53.522,54.72,51.88,2.8399999999999963,-2.279999999999994,52.75,53.68,51.02,2.6599999999999966,-2.3999999999999986,53.2,54.36,51.79,2.5700000000000003,-1.759999999999998,6585945,10576603,3967255,6609348,6609348
2016-07-31,49.94,50.62,49.01,1.6099999999999994,-0.6199999999999974,50.217999999999996,50.63,49.8,0.8300000000000054,-0.44000000000000483,49.362,49.81,48.8,1.0100000000000051,0.3999999999999986,49.866,50.16,49.58,0.5799999999999983,0.5799999999999983,6766169,9873975,4136998,5736977,-5736977
2016-08-07,49.782000000000004,50.34,49.13,1.2100000000000009,0.28000000000000114,50.136,50.44,49.25,1.1899999999999977,-0.12000000000000455,49.542,49.98,48.9,1.0799999999999983,-0.21999999999999886,49.86,50.35,48.94,1.4100000000000037,-0.509999999999998,4399939,5541563,3251352,2290211,-1175396
2016-08-14,50.602,50.83,50.5,0.3299999999999983,0.3299999999999983,50.922,51.36,50.65,0.7100000000000009,0.21000000000000085,50.294,50.62,49.9,0.7199999999999989,0.5700000000000003,50.704,51.36,50.02,1.3399999999999963,0.5899999999999963,3185608,4194481,2507652,1686829,-166560
2016-08-21,50.002,50.19,49.72,0.46999999999999886,0.10999999999999943,50.306,50.8,49.85,0.9499999999999957,0.4899999999999949,49.678,49.91,49.53,0.37999999999999545,-0.259999999999998,49.852000000000004,50.11,49.68,0.4299999999999997,-0.4099999999999966,4045426,6063631,3229622,2834009,226316
2016-08-28,49.45,50.0,48.67,1.3299999999999983,0.11999999999999744,49.686,50.18,48.84,1.3399999999999963,0.27999999999999403,49.13,49.77,48.38,1.3900000000000006,-0.22999999999999687,49.348,49.81,48.63,1.1799999999999997,-0.11999999999999744,4106949,5798186,3059778,2738408,2738408
2016-09-04,50.605000000000004,51.04,50.0,1.0399999999999991,0.5,50.7625,51.32,50.34,0.9799999999999969,0.1599999999999966,50.120000000000005,50.63,49.53,1.1000000000000014,-0.19999999999999574,50.4075,51.15,49.58,1.5700000000000003,-0.7000000000000028,4255233,6113324,3015841,3097483,2621678
2016-09-11,48.204,49.12,47.15,1.9699999999999989,-1.9699999999999989,48.616,49.86,47.38,2.479999999999997,-2.479999999999997,47.82,48.94,47.03,1.9099999999999966,-1.9099999999999966,48.186,49.75,47.21,2.539999999999999,-2.539999999999999,5747764,7424777,4618763,2806014,1302296
2016-09-18,48.136,49.11,47.56,1.5499999999999972,0.3500000000000014,48.302,49.18,47.59,1.5899999999999963,0.4799999999999969,47.578,48.41,47.05,1.3599999999999994,0.4099999999999966,47.784,48.47,47.06,1.4099999999999966,0.5499999999999972,4320685,5392562,3689069,1703493,-1508954
2016-09-25,48.302,49.94,46.8,3.1400000000000006,2.280000000000001,48.89,50.34,47.13,3.210000000000001,2.3300000000000054,47.955999999999996,49.66,46.57,3.0899999999999963,2.219999999999999,48.618,50.07,47.1,2.969999999999999,2.6000000000000014,6177053,8097893,3958087,4139806,2039007
2016-10-02,51.204,51.63,50.41,1.220000000000006,1.220000000000006,51.327999999999996,51.69,50.44,1.25,1.2199999999999989,50.708,51.1,50.04,1.0600000000000023,1.0300000000000011,50.996,51.51,50.35,1.1599999999999966,0.9499999999999957,4214817,7462435,2852313,4610122,-430983
2016-10-09,51.339999999999996,52.01,50.14,1.8699999999999974,-0.6199999999999974,51.614000000000004,52.42,50.78,1.6400000000000006,-0.8599999999999994,50.91,51.96,50.03,1.9299999999999997,-1.240000000000002,51.13,52.2,50.55,1.6500000000000057,-1.4500000000000028,3667466,4454921,3313491,1141430,-1078935
2016-10-16,50.622,50.9,50.27,0.6299999999999955,0.269999999999996,50.92,51.37,50.42,0.9499999999999957,0.4299999999999997,50.358,50.55,49.88,0.6699999999999946,0.5999999999999943,50.74,51.02,50.25,0.7700000000000031,0.5700000000000003,2604076,3251384,2095803,1155581,-547416
2016-10-23,50.35,51.05,49.77,1.279999999999994,-1.029999999999994,50.654,51.09,50.19,0.9000000000000057,-0.740000000000002,49.984,50.32,49.56,0.759999999999998,-0.3399999999999963,50.314,50.59,49.87,0.720000000000006,-0.720000000000006,3249226,4687364,2257607,2429757,2429757
