Date,PLG_stock_Open_average,PLG_stock_Open_max,PLG_stock_Open_min,PLG_stock_Open_volatility,PLG_stock_Open_change,PLG_stock_High_average,PLG_stock_High_max,PLG_stock_High_min,PLG_stock_High_volatility,PLG_stock_High_change,PLG_stock_Low_average,PLG_stock_Low_max,PLG_stock_Low_min,PLG_stock_Low_volatility,PLG_stock_Low_change,PLG_stock_Close_average,PLG_stock_Close_max,PLG_stock_Close_min,PLG_stock_Close_volatility,PLG_stock_Close_change,PLG_stock_Volume_average,PLG_stock_Volume_max,PLG_stock_Volume_min,PLG_stock_Volume_volatility,PLG_stock_Volume_change
2016-01-03,1.4068,1.46,1.37,0.08999999999999986,-0.0009999999999998899,1.4406,1.506,1.399,0.10699999999999998,-0.10699999999999998,1.3479999999999999,1.4,1.2919999999999998,0.1080000000000001,-0.09199999999999986,1.3784,1.4480000000000002,1.3119999999999998,0.13600000000000034,-0.13600000000000034,5163,8766,1197,7569,-4971
2016-01-10,1.3218,1.39,1.25,0.1399999999999999,-0.11099999999999999,1.3318,1.39,1.25,0.1399999999999999,-0.11099999999999999,1.2326000000000001,1.285,1.1,0.18499999999999983,-0.18499999999999983,1.2796,1.327,1.179,0.1479999999999999,-0.121,9408,29826,2126,27700,-23390
2016-01-17,1.142,1.2,1.068,0.1319999999999999,0.0,1.16825,1.2,1.0979999999999999,0.10200000000000009,0.0,1.021,1.064,1.0,0.06400000000000006,-0.020000000000000018,1.08575,1.139,1.025,0.1140000000000001,0.08400000000000007,23358,46555,11053,35502,35035
2016-01-24,1.1718,1.197,1.12,0.07699999999999996,-0.029000000000000137,1.1758,1.197,1.14,0.05700000000000016,-0.029000000000000137,1.074,1.1,1.04,0.06000000000000005,-0.06000000000000005,1.1364,1.172,1.1,0.07199999999999984,-0.05999999999999983,19709,56565,6919,49646,43170
2016-01-31,1.144,1.21,1.09,0.11999999999999988,0.06000000000000005,1.154,1.21,1.12,0.08999999999999986,0.06000000000000005,1.08,1.14,1.01,0.1299999999999999,0.09999999999999987,1.134,1.17,1.09,0.07999999999999985,0.010000000000000009,18038,34319,10587,23732,-8766
2016-02-07,1.176,1.2,1.16,0.040000000000000036,0.010000000000000009,1.176,1.2,1.16,0.040000000000000036,0.010000000000000009,1.096,1.15,1.02,0.1299999999999999,0.04999999999999982,1.152,1.2,1.13,0.07000000000000006,0.020000000000000018,36282,69702,12562,57140,57140
2016-02-14,1.6724999999999999,1.96,1.18,0.78,0.76,2.0,2.14,1.85,0.29000000000000004,0.19999999999999973,1.555,1.78,1.16,0.6200000000000001,0.6200000000000001,1.8425,1.98,1.5,0.48,0.48,194662,267230,118990,148240,-148240
2016-02-21,1.938,2.0,1.86,0.1399999999999999,0.08000000000000007,2.0378,2.17,1.91,0.26,0.13900000000000023,1.896,1.98,1.82,0.15999999999999992,0.15999999999999992,1.952,2.02,1.87,0.1499999999999999,0.1100000000000001,38592,74047,17896,56151,-32947
2016-02-28,2.022,2.3,1.93,0.3699999999999999,0.3699999999999999,2.172,2.73,1.95,0.78,0.73,1.986,2.25,1.86,0.3899999999999999,0.32000000000000006,2.13,2.64,1.93,0.7100000000000002,0.6900000000000002,38004,89357,18567,70790,57408
2016-03-06,3.078,3.38,2.77,0.6099999999999999,0.27,3.232,3.38,3.1,0.2799999999999998,-0.06000000000000005,2.904,3.01,2.77,0.23999999999999977,0.23999999999999977,3.134,3.36,3.04,0.31999999999999984,-0.1499999999999999,83225,121069,28994,92075,-92075
2016-03-13,3.016,3.4,2.61,0.79,0.2200000000000002,3.1959999999999997,3.56,2.8,0.7600000000000002,0.2200000000000002,2.86,3.19,2.54,0.6499999999999999,0.21999999999999975,3.058,3.29,2.65,0.6400000000000001,0.3400000000000003,49788,68249,18512,49737,-49737
2016-03-20,3.315,3.42,3.24,0.17999999999999972,0.10999999999999988,3.5075000000000003,3.62,3.41,0.20999999999999996,0.16999999999999993,3.185,3.27,3.07,0.20000000000000018,0.14000000000000012,3.4025,3.62,3.21,0.41000000000000014,0.41000000000000014,50535,111269,17669,93600,29264
2016-03-27,3.8,3.97,3.54,0.43000000000000016,-0.029999999999999805,3.92,4.04,3.82,0.2200000000000002,0.0900000000000003,3.592,3.74,3.49,0.25,0.07999999999999963,3.792,3.87,3.6,0.27,0.27,59848,85930,37418,48512,-15312
2016-04-03,3.678,3.9,3.5,0.3999999999999999,-0.18999999999999995,3.784,3.9,3.67,0.22999999999999998,-0.10999999999999988,3.52,3.6,3.39,0.20999999999999996,-0.0900000000000003,3.598,3.63,3.52,0.10999999999999988,-0.009999999999999787,27918,36159,20264,15895,8515
2016-04-10,3.3080000000000003,3.7,2.7,1.0,-1.0,3.366,3.78,2.75,1.0299999999999998,-1.0299999999999998,3.05,3.44,2.52,0.9199999999999999,-0.9199999999999999,3.17,3.62,2.68,0.94,-0.8399999999999999,72956,138968,24868,114100,-15426
2016-04-17,3.032,3.52,2.6,0.9199999999999999,0.5099999999999998,3.312,3.83,2.69,1.1400000000000001,0.6000000000000001,2.904,3.23,2.46,0.77,0.5699999999999998,3.106,3.39,2.63,0.7600000000000002,0.5,104941,186173,52838,133335,-22653
2016-04-24,3.194,3.4,2.98,0.41999999999999993,0.21999999999999975,3.284,3.45,3.09,0.3600000000000003,0.21999999999999975,3.028,3.23,2.87,0.3599999999999999,0.2799999999999998,3.182,3.32,3.02,0.2999999999999998,0.2999999999999998,42806,57084,28379,28705,-13340
2016-05-01,3.376,3.63,3.01,0.6200000000000001,-0.41000000000000014,3.48,3.67,3.07,0.6000000000000001,-0.3600000000000003,3.166,3.3,2.93,0.36999999999999966,-0.36999999999999966,3.362,3.6,3.0,0.6000000000000001,-0.3999999999999999,66501,124062,22319,101743,90736
2016-05-08,2.888,2.95,2.8,0.15000000000000036,0.040000000000000036,2.956,3.02,2.9,0.1200000000000001,-0.020000000000000018,2.808,2.85,2.78,0.07000000000000028,0.07000000000000028,2.908,3.0,2.82,0.18000000000000016,0.07000000000000028,32021,56947,15154,41793,-40973
2016-05-15,2.892,2.94,2.81,0.1299999999999999,-0.10000000000000009,2.97,3.04,2.87,0.16999999999999993,-0.1299999999999999,2.856,2.94,2.79,0.1499999999999999,-0.050000000000000266,2.92,2.99,2.87,0.1200000000000001,-0.06000000000000005,22114,37074,11246,25828,-25828
2016-05-22,2.922,2.97,2.85,0.1200000000000001,0.06000000000000005,3.0020000000000002,3.09,2.97,0.11999999999999966,-0.11999999999999966,2.85,2.9,2.78,0.1200000000000001,-0.1200000000000001,2.922,3.09,2.79,0.2999999999999998,-0.2999999999999998,31158,47381,23302,24079,-19622
2016-05-29,2.8325,2.94,2.77,0.16999999999999993,0.16999999999999993,2.945,3.1,2.88,0.2200000000000002,0.20000000000000018,2.8025,2.94,2.66,0.2799999999999998,0.2799999999999998,2.925,3.02,2.88,0.14000000000000012,0.1200000000000001,40022,70664,23897,46767,30059
2016-06-05,2.986,3.08,2.85,0.22999999999999998,-0.1299999999999999,3.022,3.08,2.92,0.16000000000000014,-0.16000000000000014,2.918,2.98,2.76,0.2200000000000002,-0.2200000000000002,2.978,3.08,2.79,0.29000000000000004,-0.29000000000000004,45566,60935,30728,30207,10693
2016-06-12,2.868,3.03,2.77,0.2599999999999998,0.08000000000000007,2.968,3.03,2.92,0.10999999999999988,0.06000000000000005,2.7960000000000003,2.85,2.74,0.10999999999999988,0.08000000000000007,2.872,2.95,2.75,0.20000000000000018,-0.009999999999999787,20773,34214,7992,26222,-18191
2016-06-19,2.918,3.11,2.85,0.2599999999999998,0.21999999999999975,2.964,3.11,2.88,0.22999999999999998,0.1299999999999999,2.842,2.91,2.8,0.11000000000000032,0.06000000000000005,2.918,3.06,2.84,0.2200000000000002,0.16000000000000014,57349,213748,12077,201671,191590
2016-06-26,3.458,3.54,3.37,0.16999999999999993,0.10999999999999988,3.6038,3.9789999999999996,3.44,0.5389999999999997,0.4089999999999998,3.332,3.5,3.2,0.2999999999999998,0.2999999999999998,3.48,3.96,3.27,0.69,0.69,119399,214101,59476,154625,-95048
2016-07-03,3.6,3.79,3.49,0.2999999999999998,-0.2999999999999998,3.64975,3.79,3.55,0.2400000000000002,-0.2400000000000002,3.4275,3.46,3.34,0.1200000000000001,-0.11000000000000032,3.5075,3.54,3.46,0.08000000000000007,-0.06999999999999984,98288,195250,56766,138484,-118990
2016-07-10,3.268,3.51,3.07,0.43999999999999995,-0.43999999999999995,3.332,3.51,3.16,0.34999999999999964,-0.3099999999999996,3.17,3.3,3.0,0.2999999999999998,-0.25,3.2159999999999997,3.34,3.07,0.27,-0.21999999999999975,59806,100602,33300,67302,-33679
