Date,KSU_stock_Open_average,KSU_stock_Open_max,KSU_stock_Open_min,KSU_stock_Open_volatility,KSU_stock_Open_change,KSU_stock_High_average,KSU_stock_High_max,KSU_stock_High_min,KSU_stock_High_volatility,KSU_stock_High_change,KSU_stock_Low_average,KSU_stock_Low_max,KSU_stock_Low_min,KSU_stock_Low_volatility,KSU_stock_Low_change,KSU_stock_Close_average,KSU_stock_Close_max,KSU_stock_Close_min,KSU_stock_Close_volatility,KSU_stock_Close_change,KSU_stock_Volume_average,KSU_stock_Volume_max,KSU_stock_Volume_min,KSU_stock_Volume_volatility,KSU_stock_Volume_change
2016-07-17,96.086,97.77,93.36,4.409999999999997,3.4599999999999937,97.932,99.2,95.73,3.469999999999999,2.4200000000000017,95.334,97.33,92.75,4.579999999999998,4.239999999999995,97.36800000000001,98.23,95.62,2.6099999999999994,2.219999999999999,2046378,3680006,806318,2873688,-918286
2016-07-24,96.02,97.66,95.12,2.539999999999992,-2.4099999999999966,96.788,97.83,96.31,1.519999999999996,-1.0,95.04,96.3,94.45,1.8499999999999943,-1.4399999999999977,95.89,96.41,95.39,1.019999999999996,-0.29999999999999716,973696,1474670,750927,723743,230154
2016-07-31,95.48,96.86,94.26,2.5999999999999943,0.9000000000000057,96.7,98.93,95.2,3.730000000000004,1.8900000000000006,94.74,96.75,93.17,3.5799999999999983,1.9699999999999989,95.856,98.51,94.08,4.430000000000007,3.3500000000000085,913317,1294713,579363,715350,-265918
2016-08-07,97.53,98.64,96.61,2.030000000000001,-1.7199999999999989,98.14200000000001,99.75,97.26,2.489999999999995,-2.489999999999995,96.69800000000001,97.9,95.99,1.9100000000000108,-1.9100000000000108,97.206,98.07,96.58,1.4899999999999949,-1.0899999999999892,737960,1318223,517985,800238,-670606
2016-08-14,97.316,97.97,96.77,1.2000000000000028,0.6599999999999966,98.482,99.27,97.62,1.6499999999999915,0.5300000000000011,96.884,97.97,95.77,2.200000000000003,0.9399999999999977,97.72,99.07,96.52,2.549999999999997,1.9799999999999898,1116252,1448277,747336,700941,-239987
2016-08-21,99.142,99.66,98.52,1.1400000000000006,1.1400000000000006,99.866,100.69,99.18,1.509999999999991,1.509999999999991,98.822,99.18,98.28,0.9000000000000057,0.9000000000000057,99.266,99.47,99.01,0.45999999999999375,0.45999999999999375,769887,961255,653941,307314,-9787
2016-08-28,97.688,99.47,96.65,2.819999999999993,-2.510000000000005,98.092,100.0,96.89,3.1099999999999994,-2.450000000000003,96.306,97.83,95.38,2.450000000000003,-2.450000000000003,96.82000000000001,98.18,95.77,2.410000000000011,-2.410000000000011,1185343,1557883,949158,608725,-405340
2016-09-04,96.1225,96.74,95.69,1.0499999999999972,0.5,96.8775,97.37,96.31,1.0600000000000023,0.4299999999999926,95.07499999999999,96.38,93.13,3.25,-2.0,95.67999999999999,97.07,93.16,3.9099999999999966,-2.4099999999999966,1148421,1609634,861027,748607,-748607
2016-09-11,92.55,93.33,91.58,1.75,-1.5600000000000023,93.184,94.7,91.67,3.030000000000001,-3.030000000000001,91.432,92.48,90.37,2.1099999999999994,-2.1099999999999994,92.374,94.17,91.07,3.1000000000000085,-3.1000000000000085,1562194,2023217,1151931,871286,381180
2016-09-18,90.316,91.76,89.56,2.200000000000003,-2.200000000000003,90.76,91.77,89.95,1.8199999999999932,-1.8199999999999932,89.44,89.81,88.86,0.9500000000000028,-0.6099999999999994,89.762,90.03,89.58,0.45000000000000284,-0.19999999999998863,1388355,1988404,946087,1042317,-443208
2016-09-25,91.196,92.97,89.05,3.9200000000000017,3.9200000000000017,92.5,93.63,90.43,3.1999999999999886,3.1999999999999886,90.996,92.45,89.05,3.4000000000000057,3.4000000000000057,92.02199999999999,93.32,90.1,3.219999999999999,3.219999999999999,1314309,1984665,1000262,984403,-248250
2016-10-02,92.806,93.5,92.37,1.1299999999999955,0.37000000000000455,93.518,93.83,93.05,0.7800000000000011,-0.4000000000000057,92.18599999999999,92.95,91.68,1.269999999999996,-0.6399999999999864,92.658,93.47,92.02,1.4500000000000028,-0.35999999999999943,890806,1193327,717751,475576,169680
2016-10-09,93.768,95.46,92.42,3.039999999999992,1.6799999999999926,95.134,96.83,93.58,3.25,0.4200000000000017,93.074,93.85,91.79,2.059999999999988,1.3599999999999994,94.19,95.62,93.26,2.3599999999999994,0.6299999999999955,1621175,2582940,1245167,1337773,369614
2016-10-16,92.86,94.53,90.46,4.070000000000007,-4.070000000000007,93.986,96.82,91.06,5.759999999999991,-4.3799999999999955,91.712,94.18,90.19,3.990000000000009,-3.990000000000009,92.404,94.71,90.33,4.3799999999999955,-4.3799999999999955,1786012,2556635,1199982,1356653,-160817
2016-10-23,89.858,91.12,89.23,1.8900000000000006,-1.8500000000000085,90.488,91.17,89.34,1.8299999999999983,-0.5,88.874,90.1,87.85,2.25,-2.25,89.47,90.48,88.76,1.7199999999999989,-1.3599999999999994,1306477,2038069,905523,1132546,893729
2016-10-30,87.672,89.15,85.81,3.3400000000000034,-1.440000000000012,88.828,89.25,88.03,1.2199999999999989,-0.06999999999999318,86.646,87.62,85.36,2.260000000000005,-0.10999999999999943,87.456,87.98,86.09,1.8900000000000006,0.20999999999999375,1494571,1790150,1220264,569886,32047
2016-11-06,85.68,91.98,80.18,11.799999999999997,-10.89,87.39,93.09,82.14,10.950000000000003,-10.950000000000003,84.268,90.71,79.3,11.409999999999997,-10.469999999999999,85.938,92.55,81.11,11.439999999999998,-9.450000000000003,5315133,13281000,1885044,11395956,756184
2016-11-13,84.718,85.91,82.46,3.450000000000003,3.450000000000003,86.54,87.66,85.92,1.7399999999999949,1.6799999999999926,84.31400000000001,85.87,82.25,3.6200000000000045,3.6200000000000045,85.772,87.57,85.01,2.559999999999988,2.469999999999999,1948643,2815503,1494401,1321102,-1321102
2016-11-20,88.07,89.85,86.85,3.0,0.0799999999999983,88.82,89.9,88.03,1.8700000000000045,-1.0699999999999932,87.035,87.74,86.31,1.4299999999999926,-0.5,87.8375,88.74,86.7,2.039999999999992,-0.9499999999999886,1372810,2206116,495852,1710264,-1017135
2016-11-27,88.086,89.17,86.79,2.3799999999999955,-1.0899999999999892,88.908,89.81,87.18,2.6299999999999955,-1.7399999999999949,87.03,88.43,85.48,2.950000000000003,-1.8100000000000023,87.518,88.71,85.72,2.989999999999995,-2.760000000000005,1624650,2307298,918189,1389109,942015
2016-12-04,85.492,86.5,84.4,2.0999999999999943,-0.8799999999999955,86.308,86.65,85.25,1.4000000000000057,-0.05000000000001137,84.348,85.46,83.36,2.0999999999999943,-0.8599999999999994,85.548,86.22,83.8,2.4200000000000017,0.539999999999992,2015160,2453661,1826123,627538,-536159
2016-12-11,85.924,86.4,85.12,1.2800000000000011,0.27000000000001023,86.614,87.05,86.28,0.769999999999996,0.6899999999999977,85.038,85.78,84.53,1.25,1.2199999999999989,85.658,86.61,84.71,1.9000000000000057,1.230000000000004,2109027,4615253,1282365,3332888,-2770586
2016-12-18,85.968,86.52,85.4,1.1199999999999903,-1.0699999999999932,86.164,86.83,85.56,1.269999999999996,-0.5999999999999943,85.13799999999999,85.65,84.82,0.8300000000000125,-0.6600000000000108,85.652,86.46,85.29,1.1699999999999875,-1.1699999999999875,1143039,1376186,917328,458858,458858
2016-12-25,85.08,85.87,84.31,1.5600000000000023,-0.9899999999999949,85.8325,86.6,85.09,1.509999999999991,-1.1199999999999903,84.4325,85.23,83.89,1.3400000000000034,-1.3400000000000034,85.0,86.16,84.46,1.7000000000000028,-1.3100000000000023,756887,937314,617579,319735,270268
2017-01-01,82.425,85.52,81.22,4.299999999999997,-3.819999999999993,83.7325,85.64,82.07,3.5700000000000074,-1.3400000000000034,80.53999999999999,81.41,79.05,2.3599999999999994,0.789999999999992,81.88,83.81,80.82,2.990000000000009,2.990000000000009,2920648,4636714,1778097,2858617,-1142389
2017-01-08,81.956,83.3,81.21,2.0900000000000034,-0.8400000000000034,82.978,84.08,82.23,1.8499999999999943,0.3299999999999983,81.08,81.77,80.38,1.3900000000000006,0.5499999999999972,82.058,83.89,81.28,2.6099999999999994,2.3400000000000034,1564847,1844940,924629,920311,132454
2017-01-15,85.145,87.19,83.98,3.2099999999999937,0.5900000000000034,87.195,89.09,85.36,3.730000000000004,2.8400000000000034,83.8425,84.17,83.36,0.8100000000000023,0.37999999999999545,85.4075,87.91,84.26,3.6499999999999915,3.6499999999999915,2640046,4102720,1666446,2436274,2252098
2017-01-22,86.746,87.55,85.93,1.6199999999999903,1.4200000000000017,87.888,89.06,86.95,2.1099999999999994,0.539999999999992,85.848,87.01,84.97,2.0400000000000063,0.20000000000000284,86.82,88.87,85.6,3.2700000000000102,0.4000000000000057,2062464,2571896,1325218,1246678,364502
2017-01-29,85.66199999999999,85.99,85.22,0.769999999999996,-0.519999999999996,86.328,86.83,85.72,1.1099999999999994,-0.539999999999992,84.952,85.4,84.5,0.9000000000000057,-0.6800000000000068,85.774,86.36,84.94,1.4200000000000017,-0.75,1686393,2237423,1246765,990658,-239206
2017-02-05,85.45,86.1,84.83,1.269999999999996,0.6099999999999994,86.03,86.49,85.08,1.4099999999999966,0.3499999999999943,84.774,85.47,83.65,1.8199999999999932,0.7000000000000028,85.408,85.96,85.0,0.9599999999999937,0.5799999999999983,1358827,1802873,977768,825105,825105
2017-02-12,86.496,86.84,86.05,0.7900000000000063,0.21000000000000796,87.038,87.28,86.71,0.5700000000000074,-0.23000000000000398,85.98,86.4,85.59,0.8100000000000023,0.01999999999999602,86.716,86.89,86.42,0.46999999999999886,0.21999999999999886,1483401,2378037,1021930,1356107,-7020
2017-02-19,87.3,87.96,86.84,1.1199999999999903,-0.39000000000000057,88.3075,88.47,88.0,0.46999999999999886,0.46999999999999886,86.695,87.05,86.33,0.7199999999999989,-0.539999999999992,87.775,88.33,87.41,0.9200000000000017,0.6700000000000017,1641435,2126547,1258199,868348,404402
2017-02-26,89.27199999999999,90.16,88.57,1.5900000000000034,1.0900000000000034,89.946,90.82,88.73,2.089999999999989,1.5,88.702,89.43,87.86,1.5700000000000074,1.0100000000000051,89.282,90.38,88.42,1.9599999999999937,1.0799999999999983,1230626,1594615,763598,831017,760887
2017-03-05,88.536,89.44,87.66,1.7800000000000011,-1.7800000000000011,88.78,89.44,88.06,1.3799999999999955,-1.3799999999999955,87.822,88.64,86.88,1.7600000000000051,-1.6700000000000017,88.232,89.29,87.32,1.970000000000013,-1.970000000000013,1177791,1477044,699381,777663,-681126
2017-03-12,86.716,87.33,85.97,1.3599999999999994,-1.3599999999999994,87.236,88.13,86.26,1.8699999999999903,-1.5699999999999932,85.6,87.21,84.02,3.1899999999999977,-3.1899999999999977,86.286,87.49,84.13,3.3599999999999994,-3.3100000000000023,1623207,2283826,754455,1529371,1361944
2017-03-19,82.914,84.17,82.14,2.030000000000001,-1.6400000000000006,83.352,84.45,82.55,1.9000000000000057,-1.6700000000000017,82.112,83.35,81.54,1.809999999999988,-1.2199999999999989,82.562,83.41,82.12,1.289999999999992,-0.769999999999996,1338978,1673902,768230,905672,-905672
2017-03-26,84.836,86.74,81.87,4.86999999999999,4.86999999999999,86.262,87.87,84.1,3.7700000000000102,2.8400000000000034,84.492,86.05,81.81,4.239999999999995,3.8700000000000045,85.706,87.0,83.9,3.0999999999999943,1.8599999999999994,1252431,1553170,708146,845024,-128922
2017-04-02,86.436,87.03,85.93,1.0999999999999943,1.0999999999999943,87.172,87.72,86.45,1.269999999999996,1.2399999999999949,85.852,86.83,84.92,1.9099999999999966,1.9099999999999966,86.756,87.63,86.0,1.6299999999999955,1.6299999999999955,979951,1130912,878762,252150,35665
2017-04-09,88.13,88.79,87.39,1.4000000000000057,-0.6700000000000017,88.66,89.31,88.11,1.2000000000000028,-1.2000000000000028,87.435,87.72,87.08,0.6400000000000006,-0.6400000000000006,88.215,88.95,87.51,1.4399999999999977,-0.9500000000000028,1319272,1510294,945345,564949,126317
2017-04-16,89.678,90.57,88.31,2.259999999999991,2.259999999999991,90.568,91.24,89.97,1.269999999999996,1.2000000000000028,88.772,90.12,87.89,2.230000000000004,0.030000000000001137,89.416,90.57,87.99,2.5799999999999983,-1.8900000000000006,1735015,2484182,975690,1508492,442027
2017-04-23,89.618,90.44,88.77,1.6700000000000017,0.7199999999999989,90.77,91.5,89.85,1.6500000000000057,0.4100000000000108,88.33,89.41,86.14,3.269999999999996,0.46000000000000796,89.352,90.36,86.78,3.5799999999999983,0.3999999999999915,2624628,4464958,1482067,2982891,-495049
2017-04-30,89.898,90.37,89.64,0.730000000000004,-0.23000000000000398,90.506,91.75,90.0,1.75,1.2900000000000063,89.41799999999999,89.96,89.05,0.9099999999999966,0.6999999999999886,90.184,91.62,89.66,1.960000000000008,1.960000000000008,779359,945329,652812,292517,-93100
2017-05-07,91.42,92.5,90.38,2.1200000000000045,-0.75,92.084,92.89,90.96,1.9300000000000068,-1.0600000000000023,90.846,91.87,89.92,1.9500000000000028,-1.0200000000000102,91.436,92.35,90.81,1.539999999999992,-0.8100000000000023,922823,1242044,522634,719410,-566033
2017-05-14,90.83,91.81,89.49,2.3200000000000074,-1.1799999999999926,91.304,92.1,90.64,1.4599999999999937,-1.1200000000000045,90.222,91.24,88.66,2.5799999999999983,-1.1199999999999903,90.72,91.78,90.0,1.7800000000000011,-1.5100000000000051,917281,1227938,603117,624821,624821
2017-05-21,91.158,92.75,90.52,2.230000000000004,2.230000000000004,92.458,96.23,90.75,5.480000000000004,5.230000000000004,90.724,92.75,89.98,2.769999999999996,2.6500000000000057,92.098,95.95,90.3,5.650000000000006,5.320000000000007,1147216,1739185,750535,988650,690680
2017-05-28,95.845,96.07,95.49,0.5799999999999983,0.5799999999999983,96.465,96.82,96.27,0.5499999999999972,-0.4299999999999926,95.11,95.48,94.7,0.7800000000000011,-0.35999999999999943,95.6525,96.02,95.2,0.8199999999999932,-0.4299999999999926,967188,1124599,702635,421964,-421964
2017-06-04,96.94800000000001,99.01,95.81,3.200000000000003,3.160000000000011,97.956,100.13,96.17,3.9599999999999937,3.9599999999999937,96.554,98.85,95.32,3.530000000000001,3.259999999999991,97.696,99.59,96.02,3.5700000000000074,3.5700000000000074,1351339,2018979,924455,1094524,861254
2017-06-11,100.872,102.32,99.51,2.809999999999988,2.809999999999988,102.068,103.88,100.22,3.6599999999999966,3.6599999999999966,100.346,102.24,99.01,3.2299999999999898,3.2299999999999898,101.672,103.83,99.95,3.8799999999999955,3.8799999999999955,1210562,1586971,783698,803273,273270
2017-06-18,102.002,103.87,100.25,3.6200000000000045,-2.469999999999999,102.752,104.47,101.12,3.3499999999999943,-2.0799999999999983,101.024,102.94,99.78,3.1599999999999966,-1.8999999999999915,101.73,103.5,100.22,3.280000000000001,-1.6400000000000006,1062238,1268865,866134,402731,210521
2017-06-25,102.964,103.66,102.5,1.1599999999999966,0.5600000000000023,103.876,105.15,102.98,2.1700000000000017,1.3300000000000125,102.446,102.95,101.95,1.0,0.23000000000000398,103.112,104.65,102.28,2.3700000000000045,1.8599999999999994,646379,1063679,454892,608787,486350
2017-07-02,104.32,105.1,103.34,1.759999999999991,-1.759999999999991,104.7725,105.33,104.05,1.2800000000000011,-0.5300000000000011,103.5075,104.19,102.86,1.3299999999999983,-1.0799999999999983,104.1625,104.92,103.11,1.8100000000000023,-0.5799999999999983,815417,1150499,481609,668890,226331
2017-07-09,104.95,105.36,104.35,1.0100000000000051,0.9900000000000091,105.362,105.92,104.88,1.0400000000000063,0.6899999999999977,104.196,104.89,103.11,1.7800000000000011,0.6599999999999966,104.736,105.08,104.01,1.0699999999999932,0.1700000000000017,775582,1066558,502282,564276,97561
2017-07-16,103.542,105.08,100.25,4.829999999999998,-4.829999999999998,104.672,105.5,104.11,1.3900000000000006,0.4200000000000017,102.49,104.01,100.17,3.8400000000000034,-3.8400000000000034,104.262,105.25,103.57,1.6800000000000068,1.019999999999996,1253427,1869779,823649,1046130,857989
2017-07-23,104.256,105.59,101.52,4.070000000000007,-4.070000000000007,104.904,106.35,103.36,2.989999999999995,-2.989999999999995,102.83,104.54,101.03,3.510000000000005,-3.3100000000000023,103.638,105.01,101.51,3.5,-1.8900000000000006,1032834,1209605,802928,406677,-42788
2017-07-30,102.45,103.32,101.65,1.6699999999999875,-1.279999999999987,102.932,104.19,102.11,2.0799999999999983,-1.6899999999999977,101.282,102.26,100.66,1.6000000000000085,-1.0700000000000074,102.218,103.19,101.31,1.8799999999999955,-0.7599999999999909,1484612,2334469,769261,1565208,-389944
2017-08-06,103.166,103.89,102.4,1.4899999999999949,-0.1599999999999966,104.07,104.52,103.28,1.2399999999999949,1.0699999999999932,102.496,103.32,102.0,1.3199999999999932,-0.29999999999999716,103.218,103.9,102.18,1.7199999999999989,-0.18999999999999773,760160,908469,686360,222109,58105
2017-08-13,105.73400000000001,107.5,103.37,4.1299999999999955,2.3100000000000023,107.036,109.13,105.32,3.8100000000000023,1.1400000000000006,105.072,107.0,103.3,3.700000000000003,1.8500000000000085,106.096,107.49,104.99,2.5,0.8100000000000023,1150216,1496348,944875,551473,-8428
2017-08-20,106.366,107.56,104.75,2.8100000000000023,-1.5600000000000023,107.178,108.78,105.19,3.5900000000000034,-2.8200000000000074,105.396,107.56,103.63,3.930000000000007,-2.460000000000008,106.166,108.6,104.37,4.22999999999999,-3.1899999999999977,1210281,1579042,923620,655422,517809
2017-08-27,103.398,104.29,102.8,1.490000000000009,-0.4200000000000017,103.9,104.72,103.09,1.6299999999999955,0.4299999999999926,102.55799999999999,103.61,101.92,1.6899999999999977,1.2600000000000051,103.272,103.76,102.74,1.0200000000000102,0.30000000000001137,1549482,2092686,950466,1142220,-958574
2017-09-03,103.3925,103.63,102.94,0.6899999999999977,-0.14999999999999147,104.255,104.47,103.87,0.5999999999999943,0.5999999999999943,102.8075,103.34,102.26,1.0799999999999983,0.5699999999999932,103.695,104.43,102.72,1.710000000000008,1.710000000000008,897453,1102863,661905,440958,-440958
2017-09-10,105.712,106.11,105.0,1.1099999999999994,1.1099999999999994,106.532,107.26,106.1,1.1600000000000108,1.0900000000000034,105.366,105.93,104.96,0.9700000000000131,0.9700000000000131,106.286,107.26,105.7,1.5600000000000023,1.2199999999999989,765413,1169503,499023,670480,229886
2017-09-17,107.06400000000001,107.89,106.29,1.5999999999999943,0.6299999999999955,107.628,108.24,106.76,1.4799999999999898,0.5400000000000063,106.512,107.26,105.98,1.2800000000000011,1.210000000000008,107.16199999999999,107.91,106.28,1.6299999999999955,1.4599999999999937,514003,625604,392248,233356,-130520
2017-09-24,107.83200000000001,108.09,107.51,0.5799999999999983,0.21999999999999886,108.426,108.85,108.05,0.7999999999999972,0.4899999999999949,107.422,107.9,106.93,0.9699999999999989,0.27000000000001023,108.044,108.68,107.51,1.1700000000000017,1.0600000000000023,610608,722844,515334,207510,-207510
2017-10-01,107.004,108.27,106.52,1.75,-1.75,107.66,108.5,107.33,1.1700000000000017,-1.1700000000000017,105.754,106.65,103.21,3.440000000000012,-3.0900000000000034,106.402,107.41,103.74,3.6700000000000017,-3.3000000000000114,1215605,2136739,634176,1502563,819471
