Date,XEC_stock_Open_average,XEC_stock_Open_max,XEC_stock_Open_min,XEC_stock_Open_volatility,XEC_stock_Open_change,XEC_stock_High_average,XEC_stock_High_max,XEC_stock_High_min,XEC_stock_High_volatility,XEC_stock_High_change,XEC_stock_Low_average,XEC_stock_Low_max,XEC_stock_Low_min,XEC_stock_Low_volatility,XEC_stock_Low_change,XEC_stock_Close_average,XEC_stock_Close_max,XEC_stock_Close_min,XEC_stock_Close_volatility,XEC_stock_Close_change,XEC_stock_Volume_average,XEC_stock_Volume_max,XEC_stock_Volume_min,XEC_stock_Volume_volatility,XEC_stock_Volume_change
2016-03-20,95.65,98.36,92.31,6.049999999999997,-6.049999999999997,97.7975,99.47,96.01,3.4599999999999937,-3.4599999999999937,93.995,95.87,91.33,4.540000000000006,-4.540000000000006,96.0725,97.33,94.47,2.8599999999999994,-1.25,934569,1024087,882902,141185,141185
2016-03-27,95.734,98.74,93.33,5.409999999999997,-0.8299999999999983,97.852,99.08,96.49,2.5900000000000034,2.1400000000000006,94.526,95.82,93.0,2.819999999999993,0.8499999999999943,96.758,97.76,95.45,2.3100000000000023,2.3100000000000023,1037712,1255695,772323,483372,193079
2016-04-03,97.556,101.38,94.16,7.219999999999999,2.8599999999999994,98.996,102.3,95.79,6.509999999999991,3.6899999999999977,96.086,100.31,93.21,7.1000000000000085,5.75,97.746,101.6,94.77,6.829999999999998,6.829999999999998,800544,821035,770387,50648,11148
2016-04-10,105.598,107.06,102.61,4.450000000000003,4.450000000000003,106.646,107.99,103.26,4.72999999999999,3.799999999999997,103.816,105.64,101.89,3.75,2.6099999999999994,105.87400000000001,107.92,102.92,5.0,2.260000000000005,1133453,1502514,790759,711755,-66878
2016-04-17,107.12,109.77,102.11,7.659999999999997,5.049999999999997,109.67,110.4,108.18,2.219999999999999,1.309999999999988,105.5,107.69,101.04,6.6499999999999915,5.819999999999993,108.118,109.28,106.82,2.460000000000008,1.0700000000000074,1102395,1216362,1018055,198307,174465
2016-04-24,110.038,112.77,107.58,5.189999999999998,2.260000000000005,112.506,115.69,109.48,6.209999999999994,2.3799999999999955,108.004,111.22,105.34,5.8799999999999955,1.5799999999999983,109.744,112.57,106.19,6.3799999999999955,2.6899999999999977,1080975,1331003,798267,532736,182838
2016-05-01,109.066,112.97,105.93,7.039999999999992,4.230000000000004,111.19200000000001,114.01,107.01,7.0,1.6800000000000068,106.226,109.93,102.91,7.02000000000001,2.5200000000000102,109.148,113.68,105.37,8.310000000000002,-0.1599999999999966,1632738,2452600,1107759,1344841,-30102
2016-05-08,112.884,115.97,109.54,6.429999999999993,5.309999999999988,114.78,117.66,111.1,6.560000000000002,4.690000000000012,111.304,113.85,106.85,7.0,6.820000000000007,113.482,115.34,110.46,4.88000000000001,3.510000000000005,800935,1094852,504645,590207,-590207
2016-05-15,115.834,116.51,114.21,2.3000000000000114,-0.0799999999999983,117.676,118.98,115.73,3.25,-1.240000000000009,114.656,115.98,112.81,3.1700000000000017,-1.5600000000000023,116.328,117.34,115.42,1.9200000000000017,0.9099999999999966,868169,1069181,613838,455343,-414449
2016-05-22,118.124,119.8,115.77,4.030000000000001,1.9699999999999989,118.854,120.44,117.88,2.5600000000000023,0.05000000000001137,116.476,118.14,115.06,3.0799999999999983,0.519999999999996,117.914,118.54,117.27,1.2700000000000102,0.5799999999999983,863654,1104869,632701,472168,214634
2016-05-29,116.4175,118.55,114.53,4.019999999999996,-1.1299999999999955,117.67,119.2,116.33,2.8700000000000045,-1.3299999999999983,114.83,115.7,113.8,1.9000000000000057,-0.38000000000000966,116.33,117.23,115.89,1.3400000000000034,-0.35999999999999943,858459,1187430,558234,629196,-629196
2016-06-05,119.36,122.83,117.2,5.6299999999999955,1.6700000000000017,120.976,123.47,117.72,5.75,1.5300000000000011,117.572,121.38,114.27,7.109999999999999,-0.9000000000000057,119.13,121.58,114.67,6.909999999999997,-2.8599999999999994,861538,1086903,632954,453949,453949
2016-06-12,113.388,114.24,112.65,1.5899999999999892,-1.3900000000000006,114.842,116.09,112.76,3.3299999999999983,0.8200000000000074,112.1,113.27,109.62,3.6499999999999915,-0.8999999999999915,113.758,115.02,111.37,3.6499999999999915,1.4299999999999926,1245062,1435394,1094203,341191,-14871
2016-06-19,117.332,119.6,114.35,5.25,-2.7900000000000063,118.82,120.3,117.27,3.030000000000001,-0.27000000000001023,115.988,118.65,113.26,5.390000000000001,-2.4299999999999926,117.584,120.29,113.9,6.390000000000001,-2.509999999999991,822671,1142557,548267,594290,-10681
2016-06-26,116.006,119.75,112.36,7.390000000000001,7.390000000000001,117.928,122.94,113.44,9.5,9.5,114.592,119.06,108.97,10.090000000000003,10.090000000000003,116.348,119.62,109.5,10.120000000000005,10.120000000000005,1058693,1264636,857374,407262,-314938
2016-07-03,116.69749999999999,117.95,115.3,2.6500000000000057,-1.3799999999999955,118.465,119.5,117.04,2.4599999999999937,0.9200000000000017,114.32249999999999,115.25,113.72,1.5300000000000011,1.5300000000000011,116.2675,118.43,114.78,3.6500000000000057,3.0400000000000063,915706,985143,819471,165672,-31226
2016-07-10,119.796,120.87,118.92,1.9500000000000028,1.0499999999999972,120.862,122.56,119.33,3.230000000000004,1.3700000000000045,117.968,119.5,116.03,3.469999999999999,1.1699999999999875,118.922,120.7,117.56,3.1400000000000006,1.8299999999999983,758188,1142040,588710,553330,-128875
2016-07-17,118.502,119.24,117.71,1.5300000000000011,-1.5300000000000011,120.024,120.8,118.74,2.0600000000000023,-0.980000000000004,116.658,117.58,115.45,2.1299999999999955,0.07000000000000739,118.288,119.14,117.0,2.1400000000000006,0.06999999999999318,670703,1050233,471531,578702,72920
2016-07-24,114.46,117.07,112.51,4.559999999999988,-3.319999999999993,117.026,120.32,115.03,5.289999999999992,2.549999999999997,112.728,113.47,112.19,1.2800000000000011,0.6899999999999977,115.364,120.02,113.21,6.810000000000002,6.329999999999998,822739,890873,703373,187500,18815
2016-07-31,119.182,123.21,116.6,6.609999999999999,4.549999999999997,122.712,127.85,117.34,10.509999999999991,8.820000000000007,117.82,123.21,114.37,8.83999999999999,8.379999999999995,121.142,126.69,115.48,11.209999999999994,11.209999999999994,1130643,1855781,858018,997763,93481
2016-08-07,128.734,130.56,127.88,2.680000000000007,2.5600000000000023,130.20000000000002,131.78,129.0,2.780000000000001,1.2199999999999989,127.134,129.51,125.98,3.529999999999987,2.7299999999999898,128.62800000000001,130.77,126.64,4.13000000000001,2.7700000000000102,769103,1203622,537745,665877,-141284
2016-08-14,130.252,131.22,128.97,2.25,-0.7400000000000091,131.206,132.23,129.45,2.780000000000001,-0.4199999999999875,128.91,130.47,127.18,3.289999999999992,-0.8199999999999932,130.32,131.36,129.14,2.2200000000000273,0.35000000000002274,823139,1029620,619393,410227,-155502
2016-08-21,131.572,133.27,129.67,3.6000000000000227,3.6000000000000227,133.708,135.37,131.8,3.569999999999993,3.569999999999993,130.704,132.17,128.53,3.6399999999999864,3.6399999999999864,132.43200000000002,133.12,131.05,2.069999999999993,2.069999999999993,621444,880148,486523,393625,-98009
2016-08-28,133.656,136.1,131.53,4.569999999999993,3.5600000000000023,135.14,136.57,134.26,2.3100000000000023,2.3100000000000023,132.132,133.95,130.21,3.7399999999999807,1.5699999999999932,133.892,134.92,132.18,2.7399999999999807,1.4199999999999875,679330,913281,388519,524762,238118
2016-09-04,135.15,135.76,134.19,1.5699999999999932,-1.0200000000000102,136.25,136.95,134.81,2.1399999999999864,-2.1399999999999864,133.39249999999998,134.47,130.59,3.8799999999999955,-3.8799999999999955,133.985,135.5,130.61,4.889999999999986,-4.649999999999977,834418,1148961,710974,437987,427446
2016-09-11,127.45400000000001,129.77,125.73,4.040000000000006,-3.7099999999999937,129.81799999999998,132.76,128.16,4.599999999999994,-4.599999999999994,125.98,128.4,124.78,3.6200000000000045,-3.469999999999999,127.922,132.43,125.18,7.25,-4.990000000000009,865437,1021221,712890,308331,-116563
2016-09-18,128.174,131.02,126.68,4.340000000000003,-1.769999999999996,129.11,131.43,127.92,3.510000000000005,-1.420000000000016,125.69800000000001,127.22,122.58,4.640000000000001,-4.320000000000007,126.71,128.68,123.8,4.88000000000001,-3.1899999999999977,742415,846648,602695,243953,61950
2016-09-25,126.014,132.05,122.38,9.670000000000016,8.030000000000015,129.67000000000002,135.41,123.68,11.72999999999999,9.069999999999993,125.088,130.69,121.61,9.079999999999998,7.519999999999996,128.256,134.37,122.52,11.850000000000009,9.790000000000006,1068664,1458082,741345,716737,-11749
2016-10-02,137.378,139.84,134.06,5.780000000000001,5.780000000000001,138.44,140.21,135.16,5.050000000000011,4.939999999999998,135.394,137.45,131.86,5.589999999999975,5.589999999999975,137.382,139.49,134.65,4.840000000000003,3.9199999999999875,937601,1220599,669575,551024,-267038
2016-10-09,139.318,140.78,137.99,2.789999999999992,-0.6299999999999955,140.744,142.07,139.82,2.25,-2.0900000000000034,137.754,139.89,136.5,3.3899999999999864,-3.3899999999999864,139.35,141.16,137.58,3.579999999999984,-3.579999999999984,722235,754370,680050,74320,4585
2016-10-16,138.236,138.9,137.32,1.5800000000000125,-0.4000000000000057,140.144,142.2,138.89,3.3100000000000023,-0.44000000000002615,136.896,138.44,136.07,2.3700000000000045,0.14000000000001478,138.094,140.3,136.93,3.3700000000000045,-0.3199999999999932,818325,1305678,568064,737614,-37843
2016-10-23,134.484,137.33,131.91,5.420000000000016,-4.300000000000011,136.136,138.2,133.88,4.319999999999993,-2.280000000000001,132.476,134.4,130.6,3.8000000000000114,-3.539999999999992,133.49,135.72,131.01,4.710000000000008,-4.710000000000008,707183,799833,591087,208746,-162697
2016-10-30,127.04599999999999,130.62,121.27,9.350000000000009,-8.769999999999996,128.93200000000002,132.23,123.67,8.559999999999988,-7.790000000000006,123.994,128.83,118.59,10.240000000000009,-9.650000000000006,125.878,130.29,120.11,10.179999999999993,-9.019999999999996,1754080,3536962,952225,2584737,707020
2016-11-06,123.008,124.0,121.7,2.299999999999997,0.07000000000000739,124.96,126.98,122.38,4.6000000000000085,1.1000000000000085,120.546,122.8,119.11,3.6899999999999977,0.1599999999999966,123.72,125.7,120.69,5.010000000000005,2.1200000000000045,1216894,1435305,975490,459815,-95242
2016-11-13,127.146,129.96,124.1,5.860000000000014,2.1300000000000097,128.876,130.99,125.25,5.740000000000009,2.3900000000000006,124.984,126.94,121.8,5.140000000000001,2.6599999999999966,126.75,128.84,125.03,3.8100000000000023,0.6299999999999955,828819,997280,659568,337712,-119168
2016-11-20,128.8525,129.4,128.48,0.9200000000000159,-0.3499999999999943,130.14249999999998,130.51,129.39,1.1200000000000045,-0.8300000000000125,127.7025,128.36,126.92,1.440000000000012,-1.0899999999999892,129.155,129.75,128.0,1.75,-1.1599999999999966,647882,880023,426127,453896,-354067
2016-11-27,131.95999999999998,141.06,120.46,20.60000000000001,7.8300000000000125,135.612,141.84,126.81,15.030000000000001,10.349999999999994,129.882,137.18,119.77,17.41000000000001,12.960000000000008,132.456,139.08,123.82,15.26000000000002,15.26000000000002,1299262,1698809,901897,796912,-269290
2016-12-04,142.132,143.96,139.82,4.140000000000015,3.4099999999999966,144.256,145.53,143.48,2.0500000000000114,0.6599999999999966,140.22199999999998,140.98,139.26,1.7199999999999989,1.0699999999999932,142.234,143.25,141.06,2.1899999999999977,0.5300000000000011,1003830,1207784,730256,477528,-477528
2016-12-11,140.638,146.61,136.81,9.800000000000011,-9.110000000000014,141.926,146.96,138.2,8.76000000000002,-8.76000000000002,137.792,140.31,135.57,4.740000000000009,-3.9499999999999886,138.95600000000002,142.05,137.08,4.969999999999999,-3.3700000000000045,885269,1008925,767690,241235,-65922
2016-12-18,137.266,138.5,136.33,2.1699999999999875,-1.1500000000000057,138.136,138.89,137.33,1.5599999999999739,-1.3499999999999943,135.92000000000002,136.99,135.26,1.7300000000000182,-1.7300000000000182,136.43200000000002,137.59,135.72,1.8700000000000045,-1.8700000000000045,451891,528593,302255,226338,-226338
2016-12-25,136.5,137.0,136.08,0.9199999999999875,0.12000000000000455,137.3675,137.56,137.0,0.5600000000000023,0.0,135.4775,135.94,135.1,0.8400000000000034,-0.6299999999999955,136.3425,136.71,135.9,0.8100000000000023,-0.8100000000000023,416774,466121,368383,97738,76243
2017-01-01,138.7175,140.36,137.53,2.8300000000000125,2.8300000000000125,140.4475,141.58,139.35,2.230000000000018,1.4000000000000057,137.5725,138.88,136.56,2.319999999999993,2.319999999999993,139.3525,140.11,138.5,1.6100000000000136,1.2199999999999989,907473,1203075,589294,613781,-556034
2017-01-08,140.63,144.16,138.43,5.72999999999999,0.12000000000000455,142.168,144.3,140.04,4.260000000000019,-0.4900000000000091,138.518,140.47,137.25,3.219999999999999,-0.4099999999999966,140.332,142.47,138.84,3.6299999999999955,0.28999999999999204,1008193,1247296,839319,407977,-16662
2017-01-15,139.1075,140.48,137.57,2.9099999999999966,-0.3100000000000023,140.425,141.45,139.59,1.8599999999999852,-0.4899999999999807,137.4575,137.63,137.24,0.38999999999998636,-0.21999999999999886,138.45,138.94,137.98,0.960000000000008,-0.960000000000008,695948,787781,548446,239335,-16741
2017-01-22,139.13,140.97,137.23,3.740000000000009,3.5700000000000216,140.43,142.88,138.72,4.159999999999997,2.5600000000000023,137.844,140.32,136.42,3.9000000000000057,1.6800000000000068,139.202,141.16,137.18,3.9799999999999898,2.269999999999982,803303,1141014,584515,556499,-31699
2017-01-29,135.28,138.31,132.9,5.409999999999997,-5.409999999999997,135.816,138.31,134.1,4.210000000000008,-3.25,132.46,133.63,131.51,2.1200000000000045,-1.8799999999999955,134.236,135.21,132.62,2.5900000000000034,-0.10999999999998522,1055808,1278378,830005,448373,143821
2017-02-05,130.112,135.82,126.18,9.639999999999986,-4.75,131.4,136.22,127.7,8.519999999999996,-3.1899999999999977,127.622,130.94,122.51,8.429999999999993,-0.21999999999999886,129.418,131.68,127.19,4.490000000000009,0.4800000000000182,1614214,2355626,1131233,1224393,142546
2017-02-12,133.408,135.87,131.57,4.300000000000011,1.4300000000000068,135.024,136.31,133.53,2.780000000000001,0.5600000000000023,131.558,133.33,130.77,2.5600000000000023,0.5300000000000011,133.684,136.25,132.02,4.22999999999999,-0.7099999999999795,1651686,2632586,1061346,1571240,-121266
2017-02-19,130.06,133.78,126.34,7.439999999999998,-7.439999999999998,130.6825,133.81,127.64,6.170000000000002,-6.170000000000002,127.46000000000001,130.5,125.49,5.010000000000005,-5.010000000000005,128.1525,130.7,126.03,4.6699999999999875,-4.6699999999999875,1266479,1816160,894668,921492,-565505
2017-02-26,126.434,127.3,125.37,1.9299999999999926,-1.6899999999999977,127.51,128.98,126.4,2.579999999999984,-0.5900000000000034,125.342,126.7,124.63,2.0700000000000074,-0.6099999999999994,126.146,128.45,124.97,3.4799999999999898,-0.37000000000000455,844814,1015898,605519,410379,-410379
2017-03-05,123.126,125.65,118.8,6.8500000000000085,-3.299999999999997,123.93,126.5,121.11,5.390000000000001,-4.530000000000001,120.928,124.77,118.1,6.670000000000002,-6.179999999999993,121.838,125.34,119.23,6.109999999999999,-6.109999999999999,1069152,1291789,848314,443475,345174
2017-03-12,120.93,123.0,118.91,4.090000000000003,2.7700000000000102,122.278,123.56,120.72,2.8400000000000034,1.730000000000004,119.594,120.85,117.19,3.6599999999999966,1.5100000000000051,121.288,123.0,120.59,2.4099999999999966,0.3299999999999983,1220276,1981779,751417,1230362,260669
2017-03-19,118.78,120.3,117.54,2.759999999999991,-2.319999999999993,119.58,120.98,118.01,2.969999999999999,-2.6799999999999926,117.512,118.68,116.32,2.3600000000000136,-2.3600000000000136,118.084,120.13,116.65,3.4799999999999898,-3.4799999999999898,777076,847489,712449,135040,-135040
2017-03-26,118.92,122.78,115.01,7.769999999999996,5.259999999999991,120.94800000000001,123.48,117.76,5.719999999999999,3.809999999999988,118.022,120.93,114.72,6.210000000000008,3.799999999999997,119.772,121.56,117.26,4.299999999999997,2.2299999999999898,903649,1081094,768153,312941,281152
2017-04-02,118.902,121.0,117.56,3.4399999999999977,-0.8999999999999915,119.692,121.36,118.6,2.760000000000005,-0.9000000000000057,117.012,117.34,116.59,0.75,0.75,118.42,119.96,117.66,2.299999999999997,0.09999999999999432,1094149,1370244,854857,515387,-195324
2017-04-09,120.05,121.58,118.77,2.8100000000000023,2.8100000000000023,121.7825,123.92,120.04,3.8799999999999955,2.299999999999997,118.7975,120.08,118.25,1.8299999999999983,0.3400000000000034,120.2725,121.91,119.06,2.8499999999999943,-0.3199999999999932,1170101,1534107,868807,665300,284955
2017-04-16,117.764,118.96,116.52,2.4399999999999977,-2.4399999999999977,119.55199999999999,120.16,118.71,1.4500000000000028,0.269999999999996,117.014,118.44,115.81,2.6299999999999955,-1.9200000000000017,117.904,119.8,116.25,3.549999999999997,-1.1700000000000017,1032967,1608390,655992,952398,952398
2017-04-23,119.042,119.88,117.74,2.1400000000000006,-2.030000000000001,120.07,122.1,117.74,4.359999999999999,-2.730000000000004,117.40599999999999,119.32,115.07,4.25,-2.2900000000000063,118.59,120.85,116.64,4.209999999999994,-2.6599999999999966,850892,1021406,666393,355013,-250488
2017-04-30,116.358,116.85,115.17,1.6799999999999926,-0.3399999999999892,118.272,120.53,116.8,3.730000000000004,3.1299999999999955,115.238,116.32,114.14,2.1799999999999926,-0.22999999999998977,117.212,120.3,115.36,4.939999999999998,3.969999999999999,1150654,1452111,700113,751998,666839
2017-05-07,120.938,123.66,118.28,5.3799999999999955,-1.6099999999999994,121.668,123.76,118.62,5.140000000000001,-3.719999999999999,118.46,119.94,116.4,3.539999999999992,-2.9199999999999875,119.312,121.91,117.29,4.61999999999999,-4.61999999999999,1383920,2204970,987838,1217132,156488
2017-05-14,117.144,120.0,115.8,4.200000000000003,-3.8100000000000023,118.16199999999999,120.01,117.19,2.8200000000000074,-1.8800000000000097,115.904,116.96,114.92,2.039999999999992,-1.1499999999999915,116.786,117.59,115.84,1.75,0.4000000000000057,1198745,1425562,991911,433651,-47247
2017-05-21,114.794,118.5,110.91,7.590000000000003,-7.590000000000003,115.468,118.77,111.64,7.1299999999999955,-7.1299999999999955,112.828,115.88,110.07,5.810000000000002,-5.810000000000002,113.286,115.95,110.95,5.0,-5.0,1004773,1298193,712656,585537,-389525
2017-05-28,107.7,109.74,106.65,3.089999999999989,-3.019999999999996,108.4275,110.0,107.24,2.760000000000005,-2.760000000000005,106.1175,107.38,104.34,3.039999999999992,-3.039999999999992,106.7675,107.68,104.58,3.1000000000000085,-3.1000000000000085,1002631,1221391,757749,463642,-336320
2017-06-04,101.374,103.49,98.74,4.75,-4.75,102.66,104.3,100.31,3.989999999999995,-3.3900000000000006,99.916,102.25,98.2,4.049999999999997,-4.049999999999997,100.996,103.94,98.61,5.329999999999998,-2.819999999999993,1704287,1998290,1456920,541370,328428
2017-06-11,98.588,100.72,94.5,6.219999999999999,-6.219999999999999,99.224,102.24,94.5,7.739999999999995,-7.739999999999995,96.416,99.64,92.67,6.969999999999999,-6.700000000000003,97.306,101.14,93.82,7.320000000000007,-6.360000000000014,1605951,1955233,1229312,725921,556825
2017-06-18,92.62400000000001,93.9,91.26,2.6400000000000006,-2.6400000000000006,93.936,94.49,93.15,1.3399999999999892,-1.1299999999999955,91.53,92.58,91.22,1.3599999999999994,-1.3199999999999932,92.822,94.01,91.33,2.680000000000007,-0.45000000000000284,1621803,2357323,706841,1650482,1145478
2017-06-25,93.506,94.75,92.6,2.1500000000000057,1.6500000000000057,94.774,95.57,94.14,1.4299999999999926,0.3999999999999915,92.666,93.56,92.11,1.4500000000000028,0.75,93.456,94.25,92.6,1.6500000000000057,0.9100000000000108,1078010,1357474,824814,532660,-142693
2017-07-02,94.1675,95.9,91.53,4.3700000000000045,-3.0600000000000023,95.245,97.33,91.8,5.530000000000001,-5.530000000000001,92.4375,94.37,89.49,4.88000000000001,-4.88000000000001,93.6925,96.84,91.6,5.240000000000009,-5.240000000000009,1131749,1599828,663844,935984,315415
2017-07-09,92.702,94.68,91.27,3.410000000000011,2.0,93.904,95.31,92.68,2.6299999999999955,1.7299999999999898,91.738,93.0,91.07,1.9300000000000068,1.9300000000000068,92.922,93.82,92.14,1.6799999999999926,1.5999999999999943,1009404,1262415,903236,359179,-98798
2017-07-16,94.934,97.25,93.38,3.8700000000000045,2.210000000000008,96.084,97.7,94.82,2.8800000000000097,1.0700000000000074,93.95400000000001,95.42,93.18,2.239999999999995,0.8000000000000114,95.084,96.73,93.89,2.8400000000000034,0.8900000000000006,965437,1102784,828835,273949,2851
2017-07-23,97.07,99.19,95.35,3.8400000000000034,3.8400000000000034,98.654,100.79,95.63,5.160000000000011,5.160000000000011,96.266,97.97,94.19,3.780000000000001,3.780000000000001,97.348,99.18,95.03,4.150000000000006,3.3100000000000023,865535,1118790,744567,374223,89298
2017-07-30,97.19,98.81,92.98,5.829999999999998,-5.319999999999993,98.386,99.95,94.66,5.290000000000006,-5.290000000000006,95.396,97.95,92.46,5.490000000000009,-5.359999999999999,96.526,99.03,92.89,6.140000000000001,-5.030000000000001,1319802,1880656,1002283,878373,195162
2017-08-06,95.114,101.11,91.1,10.010000000000005,3.940000000000012,98.502,102.83,93.74,9.090000000000003,4.859999999999999,93.72,97.58,91.1,6.480000000000004,4.859999999999999,96.5,100.86,92.48,8.379999999999995,5.039999999999992,1549138,2827034,823025,2004009,-262319
2017-08-13,96.624,97.77,95.68,2.089999999999989,-1.0699999999999932,98.466,100.15,96.86,3.2900000000000063,2.3800000000000097,95.78999999999999,96.1,94.81,1.289999999999992,-0.14000000000000057,96.802,98.3,96.23,2.069999999999993,2.069999999999993,1203791,1307824,1055671,252153,74690
2017-08-20,98.72,99.38,97.9,1.4799999999999898,1.4799999999999898,99.918,101.29,98.12,3.1700000000000017,2.6999999999999886,98.35600000000001,99.15,96.96,2.190000000000012,2.190000000000012,99.084,99.84,97.8,2.0400000000000063,1.7600000000000051,750643,1000367,576122,424245,-55083
2017-08-27,99.152,100.17,97.97,2.200000000000003,0.4000000000000057,100.356,101.7,99.22,2.480000000000004,1.4399999999999977,97.788,98.78,96.2,2.5799999999999983,0.9699999999999989,99.502,101.45,98.37,3.0799999999999983,1.8800000000000097,1270651,1756414,924195,832219,-521893
2017-09-03,101.995,102.45,101.39,1.0600000000000023,-0.6700000000000017,102.8925,103.99,101.64,2.3499999999999943,-1.480000000000004,100.7975,102.42,99.28,3.1400000000000006,-1.2999999999999972,101.5475,102.89,99.48,3.4099999999999966,-2.259999999999991,947242,1138571,720891,417680,153721
2017-09-10,103.26,107.25,99.86,7.390000000000001,6.769999999999996,104.884,107.85,100.61,7.239999999999995,6.189999999999998,102.644,106.26,99.47,6.790000000000006,6.040000000000006,104.346,106.72,100.32,6.400000000000006,6.400000000000006,1083395,1423273,636336,786937,621751
2017-09-17,107.91,109.07,106.3,2.769999999999996,2.730000000000004,109.336,110.99,107.41,3.5799999999999983,3.5799999999999983,107.396,108.66,105.63,3.030000000000001,2.9200000000000017,108.792,110.85,107.17,3.6799999999999926,3.5999999999999943,675504,831986,515097,316889,130055
2017-09-24,113.608,115.51,111.77,3.740000000000009,1.8200000000000074,115.09,116.43,114.33,2.1000000000000085,0.269999999999996,112.776,113.38,111.44,1.9399999999999977,1.769999999999996,114.19200000000001,115.51,113.24,2.2700000000000102,-0.6200000000000045,874645,1353967,635693,718274,-718274
2017-10-01,114.9,115.97,112.06,3.9099999999999966,2.769999999999996,116.43599999999999,116.91,115.92,0.9899999999999949,-0.28000000000000114,114.196,115.46,111.19,4.269999999999996,3.0600000000000023,115.79,116.06,115.62,0.4399999999999977,-0.35999999999999943,661582,979582,515036,464546,-440208
2017-10-08,115.66199999999999,116.75,114.17,2.5799999999999983,-0.21999999999999886,116.282,117.65,114.78,2.8700000000000045,-0.4899999999999949,114.308,114.95,112.58,2.3700000000000045,-0.18999999999999773,115.1,115.74,114.56,1.1799999999999926,-0.8799999999999955,624142,782807,446539,336268,-141654
