Date,PHMStock_Open_average,PHMStock_Open_max,PHMStock_Open_min,PHMStock_Open_volatility,PHMStock_Open_change,PHMStock_High_average,PHMStock_High_max,PHMStock_High_min,PHMStock_High_volatility,PHMStock_High_change,PHMStock_Low_average,PHMStock_Low_max,PHMStock_Low_min,PHMStock_Low_volatility,PHMStock_Low_change,PHMStock_Close_average,PHMStock_Close_max,PHMStock_Close_min,PHMStock_Close_volatility,PHMStock_Close_change,PHMStock_Volume_average,PHMStock_Volume_max,PHMStock_Volume_min,PHMStock_Volume_volatility,PHMStock_Volume_change
2016-01-03,16.93,17.57,16.25,1.3200000000000003,-0.9800000000000004,17.186,17.6,16.74,0.860000000000003,-0.860000000000003,16.52,17.1,15.76,1.3400000000000016,-1.0299999999999994,16.708,17.32,15.9,1.42,-1.2599999999999998,8842785,10622038,6469196,4152842,1256093
2016-01-10,16.192,16.66,15.62,1.040000000000001,-0.4300000000000015,16.502,17.08,16.14,0.9399999999999977,-0.23000000000000043,15.842,16.27,15.5,0.7699999999999996,-0.3200000000000003,16.14,16.3,15.94,0.3600000000000012,-0.22000000000000064,8397361,13149727,5681991,7467736,-891323
2016-01-17,15.8375,16.27,15.36,0.9100000000000001,0.129999999999999,16.3725,17.02,15.7,1.3200000000000003,0.75,15.4775,16.27,14.61,1.6600000000000001,0.7400000000000002,15.96,16.6,15.57,1.0300000000000011,0.9300000000000015,8857344,11470300,5967640,5502660,3778382
2016-01-24,16.378,16.55,16.0,0.5500000000000007,-0.05000000000000071,16.686,16.87,16.48,0.39000000000000057,0.08999999999999986,15.922,16.19,15.58,0.6100000000000012,0.370000000000001,16.294,16.76,15.91,0.8500000000000014,0.8500000000000014,9918930,12647323,7968971,4678352,3196757
2016-01-31,16.44,16.57,16.32,0.25,-0.03999999999999915,16.734,16.96,16.48,0.4800000000000004,-0.08999999999999986,16.182000000000002,16.44,15.94,0.5000000000000018,-0.40000000000000213,16.366,16.53,16.18,0.3500000000000014,-0.28000000000000114,6441356,7395738,5757177,1638561,-85660
2016-02-07,15.870000000000001,16.22,15.55,0.6699999999999982,-0.4299999999999997,16.208000000000002,16.6,16.04,0.5600000000000023,-0.15000000000000213,15.542,15.87,15.21,0.6599999999999984,-0.02999999999999936,15.902000000000001,16.35,15.36,0.990000000000002,0.22000000000000242,6480310,7484313,5444761,2039552,-1831981
2016-02-14,16.544999999999998,16.81,16.24,0.5700000000000003,0.240000000000002,16.752499999999998,16.9,16.68,0.21999999999999886,0.030000000000001137,16.247500000000002,16.41,16.01,0.3999999999999986,0.29999999999999716,16.6075,16.67,16.54,0.13000000000000256,-0.13000000000000256,4779072,5569863,4222685,1347178,-1347178
2016-02-21,17.078,17.44,16.74,0.7000000000000028,0.7000000000000028,17.330000000000002,17.62,17.18,0.4400000000000013,0.41000000000000014,16.946,17.3,16.7,0.6000000000000014,0.6000000000000014,17.236,17.39,17.1,0.28999999999999915,0.19000000000000128,5150501,6397284,4178692,2218592,-754519
2016-02-28,17.648,18.15,17.35,0.7999999999999972,0.7899999999999991,17.964000000000002,18.3,17.67,0.629999999999999,0.6099999999999994,17.462,17.8,17.18,0.620000000000001,0.5899999999999999,17.734,18.16,17.19,0.9699999999999989,0.7399999999999984,6343122,9080773,4190388,4890385,-1048815
2016-03-06,17.94,18.12,17.76,0.35999999999999943,0.3200000000000003,18.208000000000002,18.44,18.04,0.40000000000000213,0.40000000000000213,17.708,17.98,17.59,0.39000000000000057,0.28000000000000114,18.026,18.4,17.8,0.5999999999999979,0.46999999999999886,4894326,6646635,4099595,2547040,-273105
2016-03-13,18.206,18.37,17.94,0.4299999999999997,-0.010000000000001563,18.496,18.82,18.32,0.5,0.3099999999999987,18.084,18.35,17.8,0.5500000000000007,0.17999999999999972,18.366,18.65,18.21,0.4399999999999977,0.3099999999999987,4580733,6875696,2895381,3980315,2656919
2016-03-20,18.267500000000002,18.68,18.05,0.629999999999999,-0.629999999999999,18.3825,18.69,18.07,0.620000000000001,-0.620000000000001,18.0225,18.15,17.85,0.29999999999999716,-0.2799999999999976,18.1175,18.3,17.91,0.39000000000000057,-0.39000000000000057,3980262,4936679,2655956,2280723,929720
2016-03-27,18.35,18.68,17.95,0.7300000000000004,0.5800000000000018,18.594,18.76,18.24,0.5200000000000031,0.370000000000001,18.19,18.41,17.82,0.5899999999999999,0.48999999999999844,18.434,18.71,18.12,0.5899999999999999,0.3000000000000007,4879263,7097928,3574616,3523312,-1280271
2016-04-03,17.762,18.43,16.9,1.5300000000000011,-0.5599999999999987,18.094,18.63,17.65,0.9800000000000004,-0.5999999999999979,17.28,17.73,16.6,1.129999999999999,1.129999999999999,17.654,17.98,17.21,0.7699999999999996,0.5899999999999999,11436677,22493420,3646050,18847370,-18847370
2016-04-10,17.976,18.32,17.59,0.7300000000000004,0.490000000000002,18.322,18.74,17.91,0.8299999999999983,0.7099999999999973,17.842,18.23,17.5,0.7300000000000004,0.7100000000000009,18.134,18.65,17.58,1.0700000000000003,1.0700000000000003,4921900,5763517,3040832,2722685,622919
2016-04-17,18.78,19.25,18.37,0.879999999999999,0.7399999999999984,19.166,19.5,18.74,0.7600000000000016,0.75,18.596,18.98,18.25,0.7300000000000004,0.5399999999999991,18.906,19.18,18.51,0.6699999999999982,0.5399999999999991,7692396,10901376,5403109,5498267,-98036
2016-04-24,18.842,19.04,18.5,0.5399999999999991,-0.35999999999999943,19.01,19.26,18.63,0.6300000000000026,-0.35999999999999943,18.59,18.88,18.2,0.6799999999999997,-0.39000000000000057,18.776,19.18,18.39,0.7899999999999991,-0.41999999999999815,5889606,8723183,4672503,4050680,940894
2016-05-01,18.254,18.47,18.01,0.4599999999999973,-0.35999999999999943,18.474,18.66,18.36,0.3000000000000007,-0.21000000000000085,18.072,18.36,17.9,0.46000000000000085,-0.3299999999999983,18.272000000000002,18.44,18.19,0.25,-0.21000000000000085,6245286,8405753,4509607,3896146,-1964070
