Date,NSC_stock_Open_average,NSC_stock_Open_max,NSC_stock_Open_min,NSC_stock_Open_volatility,NSC_stock_Open_change,NSC_stock_High_average,NSC_stock_High_max,NSC_stock_High_min,NSC_stock_High_volatility,NSC_stock_High_change,NSC_stock_Low_average,NSC_stock_Low_max,NSC_stock_Low_min,NSC_stock_Low_volatility,NSC_stock_Low_change,NSC_stock_Close_average,NSC_stock_Close_max,NSC_stock_Close_min,NSC_stock_Close_volatility,NSC_stock_Close_change,NSC_stock_Volume_average,NSC_stock_Volume_max,NSC_stock_Volume_min,NSC_stock_Volume_volatility,NSC_stock_Volume_change
2016-01-03,80.596,83.64,78.06,5.579999999999998,-5.340000000000003,81.15,83.66,78.83,4.829999999999998,-4.659999999999997,79.282,81.4,77.55,3.8500000000000085,-3.3500000000000085,79.87,82.27,77.79,4.47999999999999,-4.019999999999996,1653103,2558140,1043483,1514657,-1140541
2016-01-10,74.49,78.02,70.23,7.789999999999992,-7.789999999999992,75.562,78.34,72.03,6.310000000000002,-6.310000000000002,72.066,75.0,70.09,4.909999999999997,-4.819999999999993,73.452,75.97,71.44,4.530000000000001,-4.200000000000003,1815632,1988087,1524436,463651,262160
2016-01-17,71.30250000000001,72.26,70.72,1.5400000000000063,-0.980000000000004,71.965,72.57,71.3,1.269999999999996,-0.9199999999999875,68.4075,70.69,66.51,4.179999999999993,-2.1099999999999994,70.4225,71.85,68.59,3.259999999999991,-3.259999999999991,2465364,3863946,1552338,2311608,769772
2016-01-24,69.092,70.8,68.0,2.799999999999997,2.1599999999999966,70.468,71.47,69.35,2.1200000000000045,2.1099999999999994,68.526,70.03,67.51,2.519999999999996,2.519999999999996,69.426,70.5,67.73,2.769999999999996,2.769999999999996,1707919,2057980,1396286,661694,353749
2016-01-31,68.564,70.16,66.88,3.280000000000001,-1.0300000000000011,69.668,70.61,67.68,2.9299999999999926,0.060000000000002274,67.21,69.0,64.51,4.489999999999995,-0.4399999999999977,68.724,70.19,66.6,3.5900000000000034,-0.04999999999999716,1675795,2092842,1426020,666822,44808
2016-02-07,70.924,72.17,69.35,2.8200000000000074,2.3200000000000074,72.866,73.66,71.56,2.0999999999999943,2.030000000000001,70.2,71.68,69.12,2.5600000000000023,1.9099999999999966,71.832,73.02,70.49,2.530000000000001,2.0700000000000074,2411685,4332032,1523159,2808873,-1212758
2016-02-14,74.3675,75.67,72.95,2.719999999999999,1.5499999999999972,75.515,76.21,74.33,1.8799999999999955,1.1700000000000017,73.5825,74.09,72.56,1.5300000000000011,1.4899999999999949,74.8975,75.77,73.99,1.7800000000000011,1.0100000000000051,1477718,2035055,1049249,985806,47821
2016-02-21,74.498,76.12,72.53,3.5900000000000034,-1.7099999999999937,75.89,77.15,74.24,2.910000000000011,-1.0,73.47800000000001,75.23,72.01,3.219999999999999,-1.4399999999999977,74.428,75.96,73.67,2.289999999999992,-1.259999999999991,1177516,1846389,781552,1064837,-513310
2016-02-28,75.634,77.25,73.69,3.5600000000000023,2.5600000000000023,77.13,78.69,75.38,3.3100000000000023,3.3100000000000023,75.166,77.24,73.16,4.079999999999998,4.079999999999998,75.85600000000001,77.4,73.17,4.230000000000004,4.230000000000004,1570715,1853287,1116279,737008,-420547
2016-03-06,77.382,79.37,76.67,2.700000000000003,-0.37000000000000455,78.714,79.99,77.05,2.9399999999999977,-0.6799999999999926,75.768,76.7,74.7,2.0,-0.4900000000000091,77.32000000000001,79.72,75.75,3.969999999999999,-0.7099999999999937,3150137,5996206,1851810,4144396,-1339766
2016-03-13,79.852,83.11,78.27,4.840000000000003,4.799999999999997,81.62,84.57,79.09,5.47999999999999,4.529999999999987,79.304,83.11,77.3,5.810000000000002,4.8700000000000045,81.15599999999999,84.02,78.97,5.049999999999997,5.049999999999997,1800678,3346466,987391,2359075,1808410
2016-03-20,83.4175,84.37,82.19,2.180000000000007,-1.5499999999999972,84.7375,85.25,83.92,1.3299999999999983,-1.3199999999999932,82.66,83.27,81.4,1.8699999999999903,-1.8299999999999983,83.7675,84.3,82.86,1.4399999999999977,-0.1700000000000017,1142887,1809509,640293,1169216,-380301
2016-03-27,83.016,84.41,81.14,3.269999999999996,-1.3499999999999943,84.326,86.66,83.33,3.3299999999999983,-0.3299999999999983,81.918,83.24,80.49,2.75,0.9699999999999989,83.104,84.75,81.75,3.0,1.2199999999999989,1439432,1814936,874923,940013,-147073
2016-04-03,81.432,83.13,80.65,2.4799999999999898,-2.4799999999999898,82.426,84.09,81.49,2.6000000000000085,-1.5200000000000102,80.632,82.42,79.52,2.9000000000000057,-1.769999999999996,81.286,82.49,80.1,2.3900000000000006,-1.0,1316558,1805378,935162,870216,870216
2016-04-10,80.362,82.32,79.12,3.1999999999999886,3.1999999999999886,81.532,82.6,79.69,2.9099999999999966,1.4199999999999875,79.652,81.38,78.15,3.2299999999999898,3.2299999999999898,80.582,82.14,78.72,3.4200000000000017,2.3499999999999943,2692938,4334248,1476073,2858175,-1666827
2016-04-17,83.914,89.31,81.6,7.710000000000008,7.710000000000008,84.916,91.43,82.22,9.210000000000008,9.210000000000008,83.17399999999999,88.33,80.7,7.6299999999999955,7.6299999999999955,84.286,91.33,81.54,9.789999999999992,9.789999999999992,2778450,6173285,1608285,4565000,4404045
2016-04-24,91.95,92.99,91.16,1.8299999999999983,0.3199999999999932,93.014,94.1,91.37,2.7299999999999898,0.5999999999999943,90.762,92.2,89.45,2.75,0.04999999999999716,91.94800000000001,93.23,90.11,3.1200000000000045,-1.2600000000000051,2086195,2571255,1085521,1485734,-15339
2016-05-01,89.286,90.82,87.96,2.8599999999999994,-2.8599999999999994,90.246,91.05,89.48,1.5699999999999932,-1.1099999999999994,88.496,89.91,87.82,2.0900000000000034,-2.0900000000000034,89.468,90.72,88.87,1.8499999999999943,-1.0600000000000023,1467260,1827988,1217828,610160,-97619
2016-05-08,88.998,90.07,87.81,2.259999999999991,-1.3599999999999994,89.848,90.7,88.63,2.0700000000000074,-1.1600000000000108,87.598,88.8,85.29,3.509999999999991,-2.6999999999999886,88.312,90.31,85.97,4.340000000000003,-2.3100000000000023,1485291,1828359,1197249,631110,178735
