Date,MOFGStock_Open_average,MOFGStock_Open_max,MOFGStock_Open_min,MOFGStock_Open_volatility,MOFGStock_Open_change,MOFGStock_High_average,MOFGStock_High_max,MOFGStock_High_min,MOFGStock_High_volatility,MOFGStock_High_change,MOFGStock_Low_average,MOFGStock_Low_max,MOFGStock_Low_min,MOFGStock_Low_volatility,MOFGStock_Low_change,MOFGStock_Close_average,MOFGStock_Close_max,MOFGStock_Close_min,MOFGStock_Close_volatility,MOFGStock_Close_change,MOFGStock_Volume_average,MOFGStock_Volume_max,MOFGStock_Volume_min,MOFGStock_Volume_volatility,MOFGStock_Volume_change
2016-01-03,28.962,30.04,28.35,1.6899999999999977,-1.1400000000000006,29.34,30.04,28.9,1.1400000000000006,-1.1400000000000006,28.346,28.5,28.17,0.3299999999999983,0.129999999999999,28.554,29.0,28.23,0.7699999999999996,0.0799999999999983,14795,26245,8653,17592,-16601
2016-01-10,28.316,28.65,27.63,1.0199999999999996,-0.8599999999999994,28.518,29.14,27.74,1.4000000000000021,-1.0300000000000011,27.838,28.5,26.83,1.6700000000000017,-1.110000000000003,28.24,28.79,27.55,1.2399999999999984,-0.8999999999999986,11064,14320,6164,8156,-617
2016-01-17,27.9875,28.28,27.77,0.5100000000000016,0.5100000000000016,28.6525,28.9,28.41,0.48999999999999844,0.379999999999999,27.51,27.76,27.15,0.610000000000003,0.25,28.105,28.34,27.92,0.41999999999999815,0.1599999999999966,12146,19565,8184,11381,3786
2016-01-24,27.944,28.4,27.19,1.2099999999999973,-0.00999999999999801,28.224,28.52,27.91,0.6099999999999994,-0.10000000000000142,27.296,27.62,26.84,0.7800000000000011,-0.6099999999999994,27.708,28.15,27.22,0.9299999999999997,0.5599999999999987,14230,32290,6975,25315,25315
2016-01-31,27.338,27.73,26.96,0.7699999999999996,-0.7699999999999996,27.636,28.49,26.98,1.509999999999998,-1.509999999999998,26.752,27.34,26.02,1.3200000000000003,-1.3200000000000003,27.034,28.02,26.03,1.9899999999999984,-1.9899999999999984,10257,16204,4652,11552,11552
2016-02-07,26.424,26.93,26.0,0.9299999999999997,0.010000000000001563,26.84,27.33,26.49,0.8399999999999999,-0.3100000000000023,26.32,26.93,26.0,0.9299999999999997,0.010000000000001563,26.618,26.95,26.44,0.509999999999998,-0.21000000000000085,8645,20086,3618,16468,-15741
2016-02-14,26.3675,26.66,25.76,0.8999999999999986,-0.8399999999999999,26.555,27.02,26.0,1.0199999999999996,-1.0199999999999996,25.98,26.43,25.51,0.9199999999999982,-0.6699999999999982,26.2,26.65,25.54,1.1099999999999994,-0.6499999999999986,10302,19155,6309,12846,12846
2016-02-21,25.968333333333334,26.41,24.71,1.6999999999999993,-0.240000000000002,26.305,26.5,26.08,0.4200000000000017,-0.41000000000000014,25.828333333333333,26.13,24.71,1.4199999999999982,0.08999999999999986,26.185,26.47,26.0,0.46999999999999886,-0.39000000000000057,11871,41669,0,41669,-41669
2016-02-28,26.26,26.42,26.14,0.28000000000000114,0.0799999999999983,26.644000000000002,27.19,26.23,0.9600000000000009,0.7199999999999989,26.184,26.42,26.0,0.4200000000000017,0.3099999999999987,26.492,26.8,26.06,0.740000000000002,0.740000000000002,14383,24412,9343,15069,-834
2016-03-06,26.672,26.83,26.47,0.35999999999999943,-0.2699999999999996,26.894,26.95,26.79,0.16000000000000014,0.0,26.53,26.66,26.47,0.19000000000000128,-0.030000000000001137,26.818,26.94,26.72,0.22000000000000242,0.010000000000001563,6934,10719,3803,6916,2802
2016-03-13,26.916,27.17,26.66,0.5100000000000016,0.23000000000000043,27.068,27.48,26.93,0.5500000000000007,0.5399999999999991,26.704,26.94,26.58,0.360000000000003,-0.020000000000003126,26.988,27.48,26.7,0.7800000000000011,0.7800000000000011,18987,28331,12805,15526,9271
2016-03-20,27.7175,28.01,27.34,0.6700000000000017,-0.17999999999999972,28.095,28.62,27.71,0.9100000000000001,-0.9100000000000001,27.515,27.83,27.28,0.5499999999999972,-0.23999999999999844,27.88,28.42,27.54,0.8800000000000026,-0.8800000000000026,10355,13611,7828,5783,-4346
2016-03-27,27.502000000000002,27.8,27.21,0.5899999999999999,0.3000000000000007,27.892,28.14,27.51,0.629999999999999,-0.629999999999999,27.314,27.37,27.21,0.16000000000000014,0.16000000000000014,27.506,27.71,27.37,0.33999999999999986,-0.33999999999999986,8653,18020,2483,15537,-4340
2016-04-03,26.588,27.44,26.05,1.3900000000000006,-1.0800000000000018,26.637999999999998,27.44,26.22,1.2200000000000024,-1.0800000000000018,26.016,26.77,25.49,1.2800000000000011,-1.2800000000000011,26.142,26.99,25.59,1.3999999999999986,-1.3999999999999986,7197,12950,4226,8724,-8724
2016-04-10,26.214,26.96,25.61,1.3500000000000014,0.6499999999999986,26.644,27.0,26.27,0.7300000000000004,0.030000000000001137,26.080000000000002,26.73,25.61,1.120000000000001,0.48999999999999844,26.47,26.85,26.18,0.6700000000000017,0.129999999999999,9521,13350,7192,6158,753
2016-04-17,26.602,27.08,26.0,1.0799999999999983,0.46999999999999886,26.964,27.29,26.65,0.6400000000000006,0.6400000000000006,26.308,26.78,25.94,0.8399999999999999,0.6099999999999994,26.714000000000002,27.0,26.0,1.0,0.870000000000001,27761,73790,4428,69362,-22943
2016-04-24,28.07,29.14,26.84,2.3000000000000007,1.8900000000000006,28.614,29.39,27.09,2.3000000000000007,1.6700000000000017,27.788,28.86,26.52,2.34,1.490000000000002,28.394,29.07,26.99,2.080000000000002,1.370000000000001,29982,112960,7467,105493,3526
2016-05-01,27.92,28.44,27.4,1.0400000000000027,-0.5700000000000003,28.058,28.62,27.63,0.990000000000002,-0.75,27.282,28.03,26.76,1.2699999999999996,-1.2699999999999996,27.512,28.41,27.02,1.3900000000000006,-1.1900000000000013,11318,14006,8129,5877,2216
2016-05-08,27.672,28.03,27.25,0.7800000000000011,0.14999999999999858,28.01,28.21,27.76,0.4499999999999993,0.2699999999999996,27.64,27.95,27.25,0.6999999999999993,0.14999999999999858,27.87,28.03,27.61,0.4200000000000017,0.129999999999999,10586,20021,3906,16115,-5052
2016-05-15,28.04,28.21,27.79,0.4200000000000017,0.16000000000000014,28.204,28.47,28.05,0.41999999999999815,0.41999999999999815,27.898,28.0,27.79,0.21000000000000085,0.08999999999999986,28.122,28.46,27.91,0.5500000000000007,0.4700000000000024,13454,26319,5295,21024,-189
2016-05-22,28.794,29.23,28.38,0.8500000000000014,0.490000000000002,29.054,29.35,28.5,0.8500000000000014,0.629999999999999,28.657999999999998,28.95,28.31,0.6400000000000006,0.46000000000000085,28.906,29.23,28.36,0.870000000000001,0.75,17723,40186,4795,35391,-4613
2016-05-29,29.09,29.2,29.0,0.1999999999999993,-0.1999999999999993,29.195,29.2,29.18,0.019999999999999574,-0.019999999999999574,28.82,29.03,28.62,0.41000000000000014,-0.05999999999999872,29.12,29.16,29.09,0.07000000000000028,-0.019999999999999574,7941,14517,4401,10116,-514
2016-06-05,29.876,30.38,29.19,1.1899999999999977,1.1199999999999974,30.284,30.5,29.95,0.5500000000000007,0.5500000000000007,29.666,30.0,29.19,0.8099999999999987,0.6499999999999986,30.044,30.37,29.77,0.6000000000000014,0.10000000000000142,25190,76291,9328,66963,60068
