Date,LTBR_stock_Open_average,LTBR_stock_Open_max,LTBR_stock_Open_min,LTBR_stock_Open_volatility,LTBR_stock_Open_change,LTBR_stock_High_average,LTBR_stock_High_max,LTBR_stock_High_min,LTBR_stock_High_volatility,LTBR_stock_High_change,LTBR_stock_Low_average,LTBR_stock_Low_max,LTBR_stock_Low_min,LTBR_stock_Low_volatility,LTBR_stock_Low_change,LTBR_stock_Close_average,LTBR_stock_Close_max,LTBR_stock_Close_min,LTBR_stock_Close_volatility,LTBR_stock_Close_change,LTBR_stock_Volume_average,LTBR_stock_Volume_max,LTBR_stock_Volume_min,LTBR_stock_Volume_volatility,LTBR_stock_Volume_change
2016-03-13,3.308,3.9,2.9,1.0,-0.25,3.46,3.9,3.15,0.75,-0.25,2.934,3.22,2.75,0.4700000000000002,-0.2200000000000002,3.15,3.5,2.9,0.6000000000000001,-0.5,39708,87229,19803,67426,-444
2016-03-20,3.1175,3.24,3.05,0.1900000000000004,0.050000000000000266,3.21,3.32,3.13,0.18999999999999995,-0.18999999999999995,3.02,3.05,3.0,0.04999999999999982,-0.020000000000000018,3.0875,3.19,3.03,0.16000000000000014,-0.16000000000000014,21254,26911,16235,10676,-7440
2016-03-27,2.9299999999999997,3.05,2.88,0.16999999999999993,-0.16999999999999993,3.0380000000000003,3.2,2.94,0.26000000000000023,-0.16000000000000014,2.838,2.87,2.8,0.07000000000000028,-0.050000000000000266,2.854,2.9,2.8,0.10000000000000009,-0.08000000000000007,22788,36393,13365,23028,-19447
2016-04-03,2.822,2.95,2.65,0.30000000000000027,-0.16999999999999993,2.868,3.0,2.75,0.25,-0.20999999999999996,2.676,2.83,2.55,0.28000000000000025,-0.22999999999999998,2.73,2.92,2.6,0.31999999999999984,-0.27,15983,19806,10842,8964,3524
2016-04-10,2.8,2.95,2.6,0.3500000000000001,0.25,2.88,2.99,2.71,0.28000000000000025,0.18999999999999995,2.66,2.8,2.55,0.25,-0.10000000000000009,2.78,2.9,2.65,0.25,0.050000000000000266,21538,33499,15699,17800,17800
2016-04-17,2.54,2.75,2.42,0.33000000000000007,-0.31999999999999984,2.59,2.8,2.5,0.2999999999999998,-0.2999999999999998,2.31,2.55,2.25,0.2999999999999998,-0.2999999999999998,2.42,2.55,2.31,0.23999999999999977,-0.23999999999999977,29456,48021,18387,29634,1019
2016-04-24,2.174,2.45,2.05,0.40000000000000036,-0.3500000000000001,2.2600000000000002,2.45,2.19,0.26000000000000023,-0.26000000000000023,2.048,2.06,2.03,0.03000000000000025,-0.010000000000000231,2.116,2.25,2.03,0.2200000000000002,-0.20000000000000018,23601,42828,15700,27128,867
2016-05-01,2.146,2.2,2.05,0.15000000000000036,0.15000000000000036,2.222,2.37,2.15,0.2200000000000002,0.18000000000000016,2.11,2.2,2.05,0.15000000000000036,0.15000000000000036,2.162,2.32,2.1,0.21999999999999975,0.21999999999999975,12520,20893,5505,15388,14981
2016-05-08,2.488,2.63,2.36,0.27,-0.010000000000000231,2.632,2.75,2.43,0.31999999999999984,-0.31999999999999984,2.35,2.5,2.25,0.25,-0.050000000000000266,2.44,2.6,2.35,0.25,-0.20000000000000018,33955,68614,13551,55063,-55063
2016-05-15,2.374,2.41,2.35,0.06000000000000005,-0.04999999999999982,2.446,2.49,2.4,0.0900000000000003,0.0,2.282,2.35,2.2,0.1499999999999999,-0.09999999999999964,2.304,2.35,2.22,0.1299999999999999,-0.1299999999999999,20683,35029,13061,21968,13086
2016-05-22,2.334,2.37,2.27,0.10000000000000009,0.08000000000000007,2.408,2.43,2.39,0.040000000000000036,0.009999999999999787,2.286,2.32,2.22,0.09999999999999964,0.029999999999999805,2.324,2.37,2.26,0.11000000000000032,-0.06000000000000005,17010,25428,10837,14591,-13362
2016-05-29,2.4175,2.47,2.33,0.14000000000000012,0.1200000000000001,2.48,2.6,2.42,0.18000000000000016,0.03000000000000025,2.285,2.35,2.12,0.22999999999999998,-0.19999999999999973,2.39,2.45,2.25,0.20000000000000018,-0.16000000000000014,62531,128047,17466,110581,109612
2016-06-05,2.234,2.35,2.15,0.20000000000000018,-0.20000000000000018,2.308,2.49,2.15,0.3400000000000003,-0.25,2.04,2.1,1.99,0.1100000000000001,-0.010000000000000009,2.146,2.3,2.05,0.25,-0.25,57590,138425,21836,116589,-43229
2016-06-12,1.964,2.1,1.8,0.30000000000000004,0.0900000000000003,2.056,2.1,1.9,0.20000000000000018,0.020000000000000018,1.762,1.78,1.75,0.030000000000000027,0.030000000000000027,1.9060000000000001,2.1,1.75,0.3500000000000001,0.0,40663,83911,11219,72692,45405
2016-06-19,2.072,2.19,1.9,0.29000000000000004,0.050000000000000044,2.142,2.19,2.05,0.14000000000000012,-0.10000000000000009,2.01,2.1,1.9,0.20000000000000018,0.050000000000000044,2.062,2.17,1.95,0.21999999999999997,-0.05999999999999983,20434,44114,8420,35694,-33735
2016-06-26,2.202,2.4,1.95,0.44999999999999996,0.3600000000000001,2.34,2.59,2.1,0.48999999999999977,0.48,2.124,2.31,1.95,0.3600000000000001,0.3600000000000001,2.2199999999999998,2.5,1.95,0.55,0.55,30256,67417,13065,54352,8826
2016-07-03,2.8525,3.25,2.65,0.6000000000000001,0.010000000000000231,3.11,3.55,2.75,0.7999999999999998,-0.7999999999999998,2.615,2.66,2.55,0.11000000000000032,-0.10000000000000009,2.8725,3.38,2.61,0.77,-0.6799999999999997,103263,306946,17899,289047,-289047
2016-07-10,3.008,3.24,2.75,0.4900000000000002,0.2999999999999998,3.15,3.3,3.0,0.2999999999999998,0.04999999999999982,2.812,3.0,2.51,0.4900000000000002,-0.040000000000000036,3.012,3.15,2.86,0.29000000000000004,-0.14000000000000012,36486,45970,25439,20531,9691
2016-07-17,2.96,3.22,2.8,0.4200000000000004,0.16000000000000014,3.036,3.22,2.85,0.3700000000000001,0.1200000000000001,2.7239999999999998,2.81,2.55,0.26000000000000023,0.10000000000000009,2.874,3.02,2.74,0.2799999999999998,0.1599999999999997,29044,45835,16519,29316,19108
2016-07-24,3.078,3.52,2.82,0.7000000000000002,0.5699999999999998,3.33,3.65,2.97,0.6799999999999997,0.33000000000000007,2.932,3.15,2.8,0.3500000000000001,0.3500000000000001,3.068,3.46,2.8,0.6600000000000001,0.4400000000000004,46723,79107,21040,58067,22353
2016-07-31,3.2279999999999998,3.4,3.11,0.29000000000000004,-0.07000000000000028,3.328,3.44,3.18,0.2599999999999998,-0.2599999999999998,3.11,3.23,3.01,0.2200000000000002,-0.1900000000000004,3.196,3.44,3.05,0.3900000000000001,-0.3900000000000001,43410,97704,18331,79373,-13018
2016-08-07,3.268,3.37,3.06,0.31000000000000005,0.23999999999999977,3.382,3.46,3.3,0.16000000000000014,-0.10000000000000009,3.168,3.3,3.06,0.23999999999999977,0.040000000000000036,3.322,3.4,3.19,0.20999999999999996,-0.20999999999999996,27452,31252,23134,8118,74
2016-08-14,3.052,3.18,2.97,0.20999999999999996,-0.18999999999999995,3.102,3.22,2.99,0.22999999999999998,-0.18999999999999995,2.9539999999999997,3.03,2.83,0.19999999999999973,-0.19999999999999973,2.9939999999999998,3.08,2.88,0.20000000000000018,-0.16999999999999993,21920,26743,14259,12484,307
2016-08-21,2.742,2.87,2.6,0.27,-0.26000000000000023,2.808,2.99,2.61,0.38000000000000034,-0.38000000000000034,2.632,2.81,2.5,0.31000000000000005,-0.28000000000000025,2.642,2.83,2.5,0.33000000000000007,-0.28000000000000025,21911,39780,10436,29344,2050
2016-08-28,2.586,2.71,2.5,0.20999999999999996,-0.20999999999999996,2.638,2.71,2.53,0.18000000000000016,-0.08000000000000007,2.536,2.6,2.5,0.10000000000000009,-0.10000000000000009,2.566,2.63,2.5,0.1299999999999999,0.029999999999999805,16805,19332,13745,5587,-2984
2016-09-04,2.3975,2.63,2.05,0.5800000000000001,-0.5800000000000001,2.43,2.64,2.16,0.48,-0.48,2.195,2.57,2.01,0.56,-0.56,2.2375,2.59,2.08,0.5099999999999998,-0.48999999999999977,57271,83839,20138,63701,38662
2016-09-11,1.964,2.1,1.9,0.20000000000000018,-0.17000000000000015,2.01,2.1,1.96,0.14000000000000012,-0.1100000000000001,1.864,1.91,1.81,0.09999999999999987,-0.09999999999999987,1.906,1.98,1.81,0.16999999999999993,-0.16999999999999993,26689,38919,13681,25238,-25238
2016-09-18,1.916,2.0,1.81,0.18999999999999995,0.09999999999999987,1.988,2.06,1.89,0.17000000000000015,0.10000000000000009,1.878,1.93,1.81,0.11999999999999988,0.08999999999999986,1.92,1.98,1.81,0.16999999999999993,0.1499999999999999,19173,47416,7099,40317,-5586
2016-09-25,1.914,2.03,1.79,0.23999999999999977,-0.19999999999999996,1.962,2.12,1.79,0.33000000000000007,-0.22999999999999998,1.81,1.99,1.67,0.32000000000000006,-0.28,1.8619999999999999,2.01,1.74,0.2699999999999998,-0.2699999999999998,63049,113435,6738,106697,21312
2016-10-02,1.692,1.81,1.6,0.20999999999999996,-0.16999999999999993,1.712,1.83,1.62,0.20999999999999996,-0.20999999999999996,1.6300000000000001,1.77,1.58,0.18999999999999995,-0.17999999999999994,1.6560000000000001,1.79,1.61,0.17999999999999994,-0.16999999999999993,19276,30715,8098,22617,2476
2016-10-09,1.672,1.81,1.58,0.22999999999999998,0.06999999999999984,1.742,1.83,1.65,0.18000000000000016,0.06000000000000005,1.606,1.71,1.52,0.18999999999999995,0.06000000000000005,1.682,1.79,1.61,0.17999999999999994,-0.029999999999999805,118136,338726,29296,309430,-129028
2016-10-16,1.47,1.63,1.33,0.2999999999999998,-0.28,1.508,1.7,1.37,0.32999999999999985,-0.32999999999999985,1.378,1.58,1.25,0.33000000000000007,-0.30000000000000004,1.418,1.6,1.31,0.29000000000000004,-0.29000000000000004,47986,76851,18049,58802,10401
2016-10-23,1.374,1.64,1.2,0.43999999999999995,0.2699999999999998,1.6119999999999999,2.36,1.3,1.0599999999999998,0.95,1.282,1.47,1.13,0.3400000000000001,0.1299999999999999,1.454,1.79,1.2,0.5900000000000001,0.42999999999999994,289968,1214614,25215,1189399,1184089
2016-10-30,1.784,2.0,1.68,0.32000000000000006,0.040000000000000036,1.858,2.0,1.71,0.29000000000000004,0.09000000000000008,1.612,1.74,1.48,0.26,-0.14000000000000012,1.728,1.83,1.67,0.16000000000000014,-0.010000000000000009,210820,448384,33046,415338,-100543
2016-11-06,1.57,1.7,1.35,0.34999999999999987,-0.34999999999999987,1.66,1.7,1.61,0.08999999999999986,0.0,1.458,1.53,1.25,0.28,-0.26,1.56,1.62,1.53,0.09000000000000008,-0.09000000000000008,82169,141386,27143,114243,101629
2016-11-13,1.448,1.5,1.36,0.1399999999999999,-0.050000000000000044,1.532,1.62,1.45,0.17000000000000015,0.10000000000000009,1.364,1.43,1.26,0.16999999999999993,0.08999999999999986,1.464,1.56,1.37,0.18999999999999995,0.15000000000000013,96762,145515,40157,105358,48763
2016-11-20,1.3875,1.5,1.32,0.17999999999999994,-0.15999999999999992,1.4324999999999999,1.53,1.38,0.15000000000000013,-0.15000000000000013,1.3175000000000001,1.35,1.3,0.050000000000000044,-0.050000000000000044,1.3425,1.41,1.3,0.10999999999999988,-0.10999999999999988,96409,123586,22656,100930,-98297
2016-11-27,1.306,1.32,1.3,0.020000000000000018,0.0,1.3760000000000001,1.46,1.32,0.1399999999999999,-0.04999999999999982,1.276,1.31,1.25,0.06000000000000005,0.030000000000000027,1.31,1.33,1.29,0.040000000000000036,-0.030000000000000027,189599,437800,56063,381737,-95824
2016-12-04,1.258,1.32,1.15,0.17000000000000015,-0.14000000000000012,1.282,1.36,1.15,0.2100000000000002,-0.17000000000000015,1.188,1.29,1.1,0.18999999999999995,-0.15000000000000013,1.216,1.3,1.14,0.16000000000000014,-0.15000000000000013,260231,525234,118691,406543,-74818
2016-12-11,1.13,1.15,1.11,0.039999999999999813,-0.029999999999999805,1.166,1.21,1.13,0.08000000000000007,-0.030000000000000027,1.092,1.12,1.04,0.08000000000000007,-0.020000000000000018,1.124,1.15,1.11,0.039999999999999813,0.0,235605,722044,48703,673341,58877
2016-12-18,1.124,1.14,1.11,0.029999999999999805,0.019999999999999796,1.168,1.24,1.13,0.1100000000000001,0.030000000000000027,1.1,1.12,1.06,0.06000000000000005,-0.06000000000000005,1.11,1.13,1.07,0.05999999999999983,-0.050000000000000044,314450,950217,42128,908089,256886
2016-12-25,1.1,1.13,1.07,0.05999999999999983,0.05999999999999983,1.1375,1.15,1.12,0.029999999999999805,0.029999999999999805,1.0975000000000001,1.13,1.07,0.05999999999999983,0.05999999999999983,1.1275,1.14,1.1,0.039999999999999813,0.039999999999999813,159284,181245,128265,52980,-51440
2017-01-01,1.1549999999999998,1.17,1.13,0.040000000000000036,-0.020000000000000018,1.185,1.21,1.14,0.07000000000000006,-0.040000000000000036,1.1075,1.13,1.1,0.029999999999999805,0.0,1.13,1.16,1.1,0.05999999999999983,-0.04999999999999982,247653,452626,77899,374727,37625
2017-01-08,1.122,1.15,1.1,0.04999999999999982,0.009999999999999787,1.216,1.47,1.13,0.3400000000000001,-0.010000000000000009,1.068,1.11,1.01,0.10000000000000009,-0.06000000000000005,1.104,1.14,1.06,0.07999999999999985,-0.030000000000000027,1497808,5012970,112244,4900726,611074
2017-01-15,1.0475,1.1,0.96,0.14000000000000012,-0.1200000000000001,1.0575,1.1,0.98,0.1200000000000001,-0.1200000000000001,0.97,1.06,0.9,0.16000000000000003,-0.15000000000000002,1.01,1.1,0.93,0.17000000000000004,-0.17000000000000004,382635,581002,186499,394503,100291
2017-01-22,1.028,1.1,0.94,0.16000000000000014,0.1200000000000001,1.064,1.13,0.94,0.18999999999999995,0.1200000000000001,0.956,1.06,0.86,0.20000000000000007,0.08999999999999997,1.016,1.07,0.94,0.13000000000000012,0.050000000000000044,343773,688577,133330,555247,-26300
2017-01-29,0.982,1.04,0.95,0.09000000000000008,-0.09000000000000008,0.998,1.04,0.98,0.06000000000000005,-0.050000000000000044,0.934,0.94,0.93,0.009999999999999898,0.0,0.97,0.99,0.94,0.050000000000000044,0.0,83750,104434,59511,44923,-27101
2017-02-05,0.976,1.03,0.94,0.09000000000000008,0.07000000000000006,1.03,1.1,0.98,0.1200000000000001,0.1100000000000001,0.958,1.01,0.92,0.08999999999999997,0.07000000000000006,0.996,1.07,0.94,0.13000000000000012,0.13000000000000012,165781,350153,48765,301388,289488
2017-02-12,1.072,1.1,1.06,0.040000000000000036,-0.010000000000000009,1.08,1.11,1.06,0.050000000000000044,-0.050000000000000044,1.04,1.05,1.03,0.020000000000000018,-0.010000000000000009,1.058,1.08,1.04,0.040000000000000036,-0.040000000000000036,119330,226319,46563,179756,-166071
2017-02-19,1.0750000000000002,1.09,1.05,0.040000000000000036,0.020000000000000018,1.0875000000000001,1.1,1.07,0.030000000000000027,-0.030000000000000027,1.0225,1.05,0.96,0.09000000000000008,-0.08000000000000007,1.065,1.09,1.03,0.06000000000000005,-0.06000000000000005,94483,133378,73856,59522,40423
2017-02-26,1.04,1.06,1.02,0.040000000000000036,0.0,1.056,1.07,1.04,0.030000000000000027,-0.010000000000000009,1.012,1.02,0.98,0.040000000000000036,-0.040000000000000036,1.032,1.05,0.99,0.06000000000000005,-0.06000000000000005,95873,195748,36840,158908,148742
2017-03-05,1.018,1.06,0.99,0.07000000000000006,0.06000000000000005,1.05,1.12,1.02,0.10000000000000009,0.09000000000000008,1.0,1.05,0.98,0.07000000000000006,0.07000000000000006,1.026,1.08,0.99,0.09000000000000008,0.08000000000000007,131554,341558,38257,303301,235101
2017-03-12,1.088,1.1,1.04,0.06000000000000005,0.0,1.112,1.12,1.1,0.020000000000000018,-0.010000000000000009,1.05,1.07,1.02,0.050000000000000044,0.020000000000000018,1.088,1.1,1.06,0.040000000000000036,0.020000000000000018,75863,114463,28179,86284,-86284
2017-03-19,1.02,1.05,0.99,0.06000000000000005,-0.06000000000000005,1.048,1.1,1.01,0.09000000000000008,-0.08000000000000007,0.972,1.03,0.95,0.08000000000000007,-0.08000000000000007,1.0,1.04,0.98,0.06000000000000005,-0.030000000000000027,142795,265061,68868,196193,196193
2017-03-26,1.096,1.16,1.02,0.1399999999999999,0.1399999999999999,1.206,1.38,1.13,0.25,0.22999999999999998,1.078,1.13,1.0,0.1299999999999999,0.1299999999999999,1.1600000000000001,1.33,1.09,0.24,0.20999999999999996,408172,669396,93185,576211,-45691
2017-04-02,1.354,1.48,1.27,0.20999999999999996,0.10000000000000009,1.428,1.54,1.33,0.20999999999999996,0.030000000000000027,1.252,1.27,1.24,0.030000000000000027,-0.010000000000000009,1.314,1.42,1.25,0.16999999999999993,-0.020000000000000018,261751,457268,105977,351291,-89781
2017-04-09,1.295,1.38,1.17,0.20999999999999996,0.10999999999999988,1.3925,1.46,1.35,0.10999999999999988,0.039999999999999813,1.205,1.3,1.14,0.16000000000000014,0.09000000000000008,1.2725,1.34,1.18,0.16000000000000014,0.1100000000000001,184684,291233,100568,190665,-135770
2017-04-16,1.29,1.31,1.25,0.06000000000000005,0.010000000000000009,1.328,1.35,1.3,0.050000000000000044,0.020000000000000018,1.232,1.26,1.17,0.09000000000000008,0.08000000000000007,1.274,1.31,1.25,0.06000000000000005,-0.040000000000000036,56308,92200,30956,61244,-51538
2017-04-23,1.316,1.35,1.28,0.07000000000000006,0.030000000000000027,1.3780000000000001,1.48,1.3,0.17999999999999994,0.17999999999999994,1.292,1.33,1.24,0.09000000000000008,0.09000000000000008,1.342,1.46,1.28,0.17999999999999994,0.17999999999999994,133939,363781,59435,304346,283818
2017-04-30,1.354,1.44,1.25,0.18999999999999995,-0.18999999999999995,1.368,1.47,1.27,0.19999999999999996,-0.19999999999999996,1.272,1.36,1.15,0.2100000000000002,-0.2100000000000002,1.32,1.42,1.24,0.17999999999999994,-0.15999999999999992,171357,205753,133668,72085,-59468
2017-05-07,1.306,1.36,1.25,0.1100000000000001,0.1100000000000001,1.3479999999999999,1.4,1.28,0.11999999999999988,0.09999999999999987,1.25,1.32,1.19,0.13000000000000012,0.10000000000000009,1.324,1.38,1.26,0.11999999999999988,0.11999999999999988,119508,213007,54513,158494,28286
2017-05-14,1.666,1.98,1.38,0.6000000000000001,0.6000000000000001,1.842,2.1,1.47,0.6300000000000001,0.51,1.556,1.79,1.36,0.42999999999999994,0.42999999999999994,1.744,1.88,1.46,0.41999999999999993,0.41999999999999993,416473,1202862,143052,1059810,-78712
2017-05-21,1.778,1.88,1.72,0.15999999999999992,-0.1399999999999999,1.812,1.95,1.74,0.20999999999999996,-0.20999999999999996,1.688,1.79,1.61,0.17999999999999994,-0.08000000000000007,1.768,1.84,1.74,0.10000000000000009,-0.10000000000000009,79247,141313,37972,103341,-51947
2017-05-28,1.985,2.35,1.8,0.55,0.55,2.1175,2.41,1.84,0.5700000000000001,0.5700000000000001,1.89,2.15,1.75,0.3999999999999999,0.3899999999999999,2.0774999999999997,2.28,1.84,0.4399999999999997,0.4199999999999997,260708,668634,54722,613912,168059
2017-06-04,2.1,2.34,1.93,0.4099999999999999,-0.13999999999999968,2.182,2.39,2.01,0.38000000000000034,-0.11000000000000032,1.972,2.11,1.92,0.18999999999999995,0.15999999999999992,2.05,2.17,1.93,0.24,0.14000000000000012,170505,285128,75278,209850,-184909
2017-06-11,2.02,2.17,1.77,0.3999999999999999,-0.3999999999999999,2.048,2.25,1.8,0.44999999999999996,-0.44999999999999996,1.84,2.02,1.45,0.5700000000000001,-0.5700000000000001,1.894,2.1,1.55,0.55,-0.55,206674,535029,77553,457476,396961
2017-06-18,1.6380000000000001,1.7,1.61,0.08999999999999986,0.07999999999999985,1.746,1.82,1.69,0.13000000000000012,0.13000000000000012,1.576,1.7,1.43,0.27,0.27,1.692,1.73,1.65,0.08000000000000007,0.050000000000000044,82386,208935,40733,168202,-149427
2017-06-25,1.692,1.78,1.65,0.13000000000000012,-0.050000000000000044,1.748,1.8,1.7,0.10000000000000009,0.0,1.664,1.7,1.63,0.07000000000000006,-0.050000000000000044,1.706,1.75,1.66,0.09000000000000008,-0.020000000000000018,43908,61818,17917,43901,31051
2017-07-02,1.7225,1.73,1.71,0.020000000000000018,-0.010000000000000009,1.755,1.77,1.73,0.040000000000000036,0.0,1.6749999999999998,1.68,1.67,0.010000000000000009,0.0,1.7125,1.73,1.7,0.030000000000000027,-0.030000000000000027,34020,48422,21708,26714,-6543
2017-07-09,1.6179999999999999,1.7,1.39,0.31000000000000005,-0.31000000000000005,1.662,1.79,1.39,0.40000000000000013,-0.3500000000000001,1.502,1.66,1.25,0.4099999999999999,-0.3599999999999999,1.542,1.69,1.32,0.3699999999999999,-0.3699999999999999,166685,590658,28144,562514,91420
2017-07-16,1.238,1.34,1.17,0.17000000000000015,-0.14000000000000012,1.27,1.37,1.2,0.17000000000000015,-0.17000000000000015,1.172,1.26,1.14,0.1200000000000001,-0.10000000000000009,1.206,1.28,1.16,0.1200000000000001,-0.10000000000000009,245685,519988,144284,375704,29506
2017-07-23,1.176,1.22,1.14,0.08000000000000007,-0.08000000000000007,1.182,1.22,1.15,0.07000000000000006,-0.07000000000000006,1.1199999999999999,1.15,1.01,0.1399999999999999,-0.1399999999999999,1.142,1.19,1.06,0.1299999999999999,-0.1299999999999999,117775,211682,40298,171384,76540
2017-07-30,1.076,1.08,1.07,0.010000000000000009,0.0,1.092,1.15,1.07,0.07999999999999985,0.06999999999999984,1.046,1.06,1.04,0.020000000000000018,-0.010000000000000009,1.064,1.1,1.04,0.06000000000000005,0.030000000000000027,68815,111817,42854,68963,32141
2017-08-06,1.118,1.13,1.1,0.029999999999999805,-0.009999999999999787,1.148,1.18,1.13,0.050000000000000044,0.0,1.064,1.11,0.95,0.16000000000000014,-0.13000000000000012,1.11,1.16,1.05,0.10999999999999988,-0.07000000000000006,117019,237319,61124,176195,176195
2017-08-13,1.038,1.05,1.02,0.030000000000000027,0.020000000000000018,1.048,1.07,1.02,0.050000000000000044,0.0,0.992,1.0,0.98,0.020000000000000018,0.020000000000000018,1.026,1.04,1.02,0.020000000000000018,0.0,48994,77677,19663,58014,-34188
2017-08-20,1.052,1.06,1.05,0.010000000000000009,0.0,1.054,1.06,1.05,0.010000000000000009,0.010000000000000009,0.998,1.01,0.98,0.030000000000000027,0.0,1.038,1.05,1.02,0.030000000000000027,0.010000000000000009,52290,115926,26454,89472,19353
2017-08-27,1.058,1.09,1.01,0.08000000000000007,0.030000000000000027,1.084,1.09,1.08,0.010000000000000009,0.0,1.046,1.07,1.01,0.06000000000000005,0.010000000000000009,1.068,1.08,1.04,0.040000000000000036,0.030000000000000027,72419,112797,51509,61288,-22707
2017-09-03,1.1675,1.25,1.11,0.1399999999999999,0.039999999999999813,1.2449999999999999,1.48,1.15,0.33000000000000007,0.0,1.1225,1.18,1.09,0.08999999999999986,0.030000000000000027,1.1524999999999999,1.2,1.12,0.07999999999999985,0.009999999999999787,577470,1743295,110037,1633258,-36899
2017-09-10,1.13,1.15,1.1,0.04999999999999982,-0.010000000000000009,1.148,1.17,1.13,0.040000000000000036,-0.010000000000000009,1.108,1.12,1.1,0.020000000000000018,0.010000000000000009,1.118,1.14,1.1,0.039999999999999813,0.010000000000000009,86243,210991,43327,167664,1500
2017-09-17,3.396,12.6,1.02,11.58,11.48,3.458,12.84,1.05,11.79,11.7,3.322,12.36,1.02,11.34,11.25,3.424,12.84,1.03,11.81,11.73,64891,179785,12515,167270,-38029
2017-09-24,13.268,13.92,12.36,1.5600000000000005,1.0600000000000005,13.702,14.75,12.84,1.9100000000000001,0.5999999999999996,12.927999999999999,13.32,12.36,0.9600000000000009,0.8399999999999999,13.296,13.68,12.72,0.9599999999999991,0.47999999999999865,12005,30240,1632,28608,-2057
2017-10-01,12.936,13.44,12.6,0.8399999999999999,-0.7199999999999989,13.392,13.8,13.08,0.7200000000000006,-0.6000000000000014,12.72,13.2,12.48,0.7199999999999989,-0.5999999999999996,12.816,13.32,12.48,0.8399999999999999,-0.4800000000000004,6212,9556,2999,6557,1602
2017-10-08,13.128,13.8,12.48,1.3200000000000003,0.11999999999999922,13.484,14.52,12.84,1.6799999999999997,-0.2400000000000002,12.504,12.84,12.12,0.7200000000000006,-0.35999999999999943,12.636,13.08,12.24,0.8399999999999999,-0.4800000000000004,15818,40973,5513,35460,1444
