Date,JMP_stock_Open_average,JMP_stock_Open_max,JMP_stock_Open_min,JMP_stock_Open_volatility,JMP_stock_Open_change,JMP_stock_High_average,JMP_stock_High_max,JMP_stock_High_min,JMP_stock_High_volatility,JMP_stock_High_change,JMP_stock_Low_average,JMP_stock_Low_max,JMP_stock_Low_min,JMP_stock_Low_volatility,JMP_stock_Low_change,JMP_stock_Close_average,JMP_stock_Close_max,JMP_stock_Close_min,JMP_stock_Close_volatility,JMP_stock_Close_change,JMP_stock_Volume_average,JMP_stock_Volume_max,JMP_stock_Volume_min,JMP_stock_Volume_volatility,JMP_stock_Volume_change
2016-01-03,5.348,5.53,5.11,0.41999999999999993,-0.1900000000000004,5.456,5.53,5.32,0.20999999999999996,-0.07000000000000028,5.218,5.39,5.03,0.35999999999999943,-0.08000000000000007,5.304,5.48,5.14,0.34000000000000075,-0.10000000000000053,118043,189500,62108,127392,-13524
2016-01-10,5.422,5.5,5.29,0.20999999999999996,-0.08999999999999986,5.54,5.59,5.5,0.08999999999999986,-0.0600000000000005,5.348,5.45,5.11,0.33999999999999986,-0.22999999999999954,5.4799999999999995,5.58,5.42,0.16000000000000014,-0.04999999999999982,103891,239047,50774,188273,142952
2016-01-17,5.3975,5.51,5.35,0.16000000000000014,0.16000000000000014,5.5024999999999995,5.59,5.45,0.13999999999999968,0.08000000000000007,5.3275,5.47,5.16,0.3099999999999996,0.1299999999999999,5.46,5.59,5.39,0.20000000000000018,0.16999999999999993,95839,185256,42655,142601,-42663
2016-01-24,5.674,5.85,5.59,0.2599999999999998,0.020000000000000462,5.736000000000001,5.87,5.65,0.21999999999999975,-0.08000000000000007,5.546,5.64,5.44,0.1999999999999993,0.0699999999999994,5.634,5.72,5.51,0.20999999999999996,-0.1200000000000001,62870,79643,32551,47092,-31368
2016-01-31,5.346,5.5,5.19,0.3099999999999996,-0.17999999999999972,5.388,5.51,5.31,0.20000000000000018,-0.17999999999999972,5.186,5.29,5.09,0.20000000000000018,-0.20000000000000018,5.2700000000000005,5.48,5.12,0.3600000000000003,-0.3600000000000003,39204,59831,19490,40341,-17421
2016-02-07,5.026,5.14,4.96,0.17999999999999972,-0.08999999999999986,5.1419999999999995,5.22,5.05,0.16999999999999993,-0.0600000000000005,4.966,5.0,4.95,0.04999999999999982,0.0,5.0440000000000005,5.15,4.99,0.16000000000000014,-0.040000000000000036,42847,62714,29353,33361,11273
2016-02-14,5.145,5.2,5.07,0.1299999999999999,0.1299999999999999,5.2575,5.34,5.1,0.2400000000000002,0.2400000000000002,5.0975,5.2,5.04,0.16000000000000014,0.16000000000000014,5.1525,5.25,5.09,0.16000000000000014,0.16000000000000014,58182,105419,35173,70246,28
2016-02-21,5.162,5.35,5.03,0.3199999999999994,-0.29000000000000004,5.234,5.44,5.09,0.35000000000000053,-0.2600000000000007,5.074,5.25,5.0,0.25,-0.23000000000000043,5.12,5.26,5.05,0.20999999999999996,-0.20000000000000018,25778,40359,15616,24743,-24743
2016-02-28,5.116,5.18,5.06,0.1200000000000001,0.08999999999999986,5.194,5.26,5.12,0.13999999999999968,0.11000000000000032,5.058,5.13,4.98,0.14999999999999947,0.1299999999999999,5.102,5.14,5.0,0.13999999999999968,0.1200000000000001,36854,43648,20096,23552,-1693
2016-03-06,5.146,5.23,5.1,0.13000000000000078,0.019999999999999574,5.214,5.27,5.17,0.09999999999999964,-0.05999999999999961,5.074,5.12,5.05,0.07000000000000028,-0.020000000000000462,5.136,5.22,5.05,0.16999999999999993,-0.08000000000000007,32612,67714,11847,55867,22662
2016-03-13,5.104,5.17,5.05,0.1200000000000001,0.03000000000000025,5.136,5.18,5.08,0.09999999999999964,0.009999999999999787,5.038,5.05,5.01,0.040000000000000036,0.0,5.07,5.16,5.04,0.1200000000000001,0.0,79682,95452,41979,53473,-6092
2016-03-20,5.11,5.19,5.0,0.1900000000000004,-0.11000000000000032,5.165,5.25,5.07,0.17999999999999972,-0.1299999999999999,5.04,5.16,4.98,0.17999999999999972,-0.03999999999999915,5.085,5.16,5.0,0.16000000000000014,-0.08000000000000007,58157,87231,25319,61912,-325
2016-03-27,5.1,5.2,5.05,0.15000000000000036,0.10000000000000053,5.212,5.25,5.15,0.09999999999999964,-0.019999999999999574,5.064,5.15,4.99,0.16000000000000014,0.1299999999999999,5.134,5.23,5.05,0.1800000000000006,0.04999999999999982,40635,81352,6063,75289,-75289
2016-04-03,5.045999999999999,5.06,5.02,0.040000000000000036,0.009999999999999787,5.084,5.11,5.06,0.05000000000000071,-0.040000000000000036,5.032,5.05,5.02,0.03000000000000025,-0.019999999999999574,5.058,5.08,5.03,0.04999999999999982,-0.04999999999999982,25344,46773,13473,33300,-33300
2016-04-10,5.132,5.2,5.06,0.14000000000000057,0.1200000000000001,5.178,5.22,5.08,0.13999999999999968,0.13999999999999968,5.109999999999999,5.18,5.02,0.16000000000000014,0.16000000000000014,5.146,5.21,5.03,0.17999999999999972,0.14999999999999947,18233,38905,7378,31527,931
2016-04-17,5.316,5.55,5.16,0.3899999999999997,0.2699999999999996,5.4399999999999995,5.68,5.24,0.4399999999999995,0.17999999999999972,5.224,5.39,5.12,0.2699999999999996,0.04999999999999982,5.312,5.51,5.18,0.33000000000000007,0.03000000000000025,68098,163810,24301,139509,15424
2016-04-24,5.226,5.27,5.2,0.0699999999999994,-0.05999999999999961,5.26,5.3,5.21,0.08999999999999986,-0.05999999999999961,5.17,5.24,5.02,0.22000000000000064,-0.16000000000000014,5.212000000000001,5.25,5.15,0.09999999999999964,-0.040000000000000036,34608,43472,13107,30365,-1845
2016-05-01,5.074,5.12,5.03,0.08999999999999986,-0.07000000000000028,5.12,5.19,5.06,0.13000000000000078,-0.09000000000000075,5.014,5.04,5.0,0.040000000000000036,-0.019999999999999574,5.068,5.15,5.02,0.13000000000000078,-0.0600000000000005,55842,133370,29697,103673,90237
2016-05-08,5.122,5.31,4.97,0.33999999999999986,-0.08000000000000007,5.24,5.31,5.13,0.17999999999999972,0.10000000000000053,5.082,5.16,4.97,0.1900000000000004,-0.07000000000000028,5.188,5.28,5.12,0.16000000000000014,0.08999999999999986,33446,57605,15351,42254,41798
2016-05-15,5.234,5.3,5.15,0.14999999999999947,0.14999999999999947,5.306,5.31,5.29,0.019999999999999574,0.019999999999999574,5.212,5.24,5.15,0.08999999999999986,0.08999999999999986,5.276,5.31,5.25,0.05999999999999961,0.04999999999999982,17098,24781,10033,14748,-2504
2016-05-22,5.286,5.33,5.26,0.07000000000000028,0.0600000000000005,5.36,5.42,5.29,0.1299999999999999,0.1200000000000001,5.2620000000000005,5.33,5.22,0.11000000000000032,0.11000000000000032,5.316,5.41,5.25,0.16000000000000014,0.16000000000000014,30942,53070,18570,34500,746
2016-05-29,5.3925,5.45,5.34,0.11000000000000032,-0.03000000000000025,5.4425,5.45,5.42,0.03000000000000025,-0.03000000000000025,5.3149999999999995,5.36,5.25,0.11000000000000032,-0.11000000000000032,5.3950000000000005,5.45,5.28,0.16999999999999993,-0.1200000000000001,31160,52817,11666,41151,22820
