Date,BWAStock_Open_average,BWAStock_Open_max,BWAStock_Open_min,BWAStock_Open_volatility,BWAStock_Open_change,BWAStock_High_average,BWAStock_High_max,BWAStock_High_min,BWAStock_High_volatility,BWAStock_High_change,BWAStock_Low_average,BWAStock_Low_max,BWAStock_Low_min,BWAStock_Low_volatility,BWAStock_Low_change,BWAStock_Close_average,BWAStock_Close_max,BWAStock_Close_min,BWAStock_Close_volatility,BWAStock_Close_change,BWAStock_Volume_average,BWAStock_Volume_max,BWAStock_Volume_min,BWAStock_Volume_volatility,BWAStock_Volume_change
2016-01-03,40.692,42.61,38.38,4.229999999999997,-4.099999999999994,40.786,42.69,38.56,4.1299999999999955,-4.089999999999996,39.364000000000004,41.79,36.52,5.269999999999996,-5.269999999999996,39.668,42.25,36.6,5.649999999999999,-5.649999999999999,2041964,2426567,1538554,888013,387578
2016-01-10,35.010000000000005,37.49,31.26,6.23,-5.66,35.504000000000005,37.67,31.48,6.190000000000001,-6.02,33.641999999999996,36.48,30.29,6.189999999999998,-6.109999999999999,34.412,37.4,31.07,6.329999999999998,-5.82,4799505,8568855,2065966,6502889,1583147
2016-01-17,30.405,31.51,29.91,1.6000000000000014,-1.5300000000000011,30.7725,31.54,30.35,1.1899999999999977,-1.1899999999999977,29.1425,30.02,28.6,1.4199999999999982,-1.2699999999999996,29.695,30.34,29.08,1.2600000000000016,-1.2600000000000016,4124141,4726034,3275685,1450349,-378197
2016-01-24,28.922,29.48,28.59,0.8900000000000006,-0.33000000000000185,29.358,29.78,28.99,0.7900000000000027,0.3999999999999986,28.42,28.79,28.16,0.629999999999999,0.23000000000000043,28.759999999999998,29.36,28.23,1.129999999999999,1.129999999999999,3274663,4757208,2407510,2349698,913530
2016-01-31,29.11,29.71,28.36,1.3500000000000014,0.6700000000000017,29.7,30.21,29.14,1.0700000000000003,0.35999999999999943,28.474,29.34,27.68,1.6600000000000001,0.5199999999999996,29.226,29.77,28.45,1.3200000000000003,-0.3200000000000003,2537213,2976999,2146519,830480,830480
2016-02-07,29.416,30.63,28.67,1.9599999999999973,1.629999999999999,30.574,31.84,29.28,2.5599999999999987,2.5599999999999987,29.080000000000002,30.28,28.39,1.8900000000000006,1.8900000000000006,30.184,31.74,29.03,2.7099999999999973,2.7099999999999973,3791175,4637271,2342151,2295120,1208754
2016-02-14,32.8325,33.79,32.2,1.5899999999999963,0.259999999999998,33.347500000000004,34.52,32.46,2.0600000000000023,0.10999999999999943,32.155,32.88,31.58,1.3000000000000043,0.030000000000001137,32.7325,33.59,32.3,1.2900000000000063,-0.10000000000000142,2768295,3092556,2088555,1004001,-750739
2016-02-21,32.58,32.96,31.75,1.2100000000000009,-0.07000000000000028,33.134,33.42,32.49,0.9299999999999997,0.05000000000000426,31.98,32.61,31.16,1.4499999999999993,0.10999999999999943,32.608,33.04,32.12,0.9200000000000017,0.1700000000000017,1908236,2105891,1644732,461159,50205
2016-02-28,34.19,35.08,33.07,2.009999999999998,2.009999999999998,35.024,35.71,33.74,1.9699999999999989,1.5599999999999952,33.62,34.54,32.51,2.030000000000001,1.5399999999999991,34.327999999999996,35.07,32.68,2.3900000000000006,2.3200000000000003,2112930,3186219,1637308,1548911,-492384
2016-03-06,34.958,35.18,34.7,0.4799999999999969,0.3299999999999983,35.484,35.98,35.27,0.7099999999999937,0.519999999999996,34.374,34.91,33.86,1.0499999999999972,0.23999999999999488,35.114,35.94,34.42,1.519999999999996,0.4799999999999969,1782289,2096763,1387786,708977,77481
2016-03-13,36.326,37.87,35.43,2.4399999999999977,2.1799999999999997,37.052,38.57,35.76,2.8100000000000023,2.539999999999999,36.019999999999996,37.43,35.19,2.240000000000002,2.009999999999998,36.85,37.97,35.65,2.3200000000000003,2.030000000000001,1871336,3214061,1117726,2096335,1625162
2016-03-20,37.2125,37.93,36.17,1.759999999999998,-1.759999999999998,37.625,38.25,36.92,1.3299999999999983,-1.3299999999999983,36.6375,37.22,35.81,1.4099999999999966,-1.4099999999999966,37.2525,37.79,36.74,1.0499999999999972,-0.8699999999999974,1205410,1452291,1098906,353385,299440
2016-03-27,37.442,37.99,36.48,1.5100000000000051,0.8999999999999986,38.052,38.57,37.4,1.1700000000000017,0.8200000000000003,37.054,37.73,36.03,1.6999999999999957,0.5599999999999952,37.71,38.4,37.12,1.2800000000000011,0.5600000000000023,1799158,2615842,1103115,1512727,1512727
2016-04-03,35.321999999999996,37.55,34.53,3.019999999999996,-3.019999999999996,35.842,37.67,35.09,2.5799999999999983,-2.5799999999999983,34.35,35.04,33.89,1.1499999999999986,-1.0600000000000023,34.694,35.28,34.05,1.230000000000004,-1.1000000000000014,2397037,3543435,1731198,1812237,-1812237
2016-04-10,35.772,37.09,34.51,2.5800000000000054,2.5800000000000054,36.534,37.55,35.25,2.299999999999997,2.1299999999999955,35.464,36.91,34.42,2.489999999999995,2.489999999999995,36.168,37.32,34.8,2.520000000000003,2.520000000000003,1695357,2186612,1196980,989632,234414
2016-04-17,38.1,38.7,37.25,1.4500000000000028,1.0600000000000023,38.72,39.11,37.78,1.3299999999999983,1.1999999999999957,37.882,38.37,37.0,1.3699999999999974,0.9600000000000009,38.308,38.59,37.4,1.1900000000000048,1.0799999999999983,1372101,1577880,1317381,260499,-1335
2016-04-24,38.126,39.65,36.5,3.1499999999999986,-1.7999999999999972,38.652,40.2,36.67,3.530000000000001,-1.9899999999999949,37.35,38.41,35.74,2.6699999999999946,-2.229999999999997,37.872,39.93,35.92,4.009999999999998,-2.519999999999996,3297885,4393562,2091615,2301947,1021781
2016-05-01,35.077999999999996,36.16,33.78,2.3799999999999955,-2.3799999999999955,35.528,36.42,34.3,2.1200000000000045,-2.0600000000000023,34.316,35.35,33.58,1.7700000000000031,-1.7700000000000031,34.728,35.79,33.85,1.9399999999999977,-1.759999999999998,2469839,2957931,1766256,1191675,128191
2016-05-08,33.962,34.26,33.6,0.6599999999999966,-0.25,34.385999999999996,34.69,34.08,0.6099999999999994,-0.10000000000000142,33.554,33.91,32.95,0.9599999999999937,-0.7199999999999989,33.76,34.24,32.97,1.2700000000000031,-0.8700000000000045,1606655,2218225,1147679,1070546,252611
2016-05-15,33.032000000000004,33.22,32.5,0.7199999999999989,-0.6300000000000026,33.538000000000004,33.84,32.96,0.8800000000000026,-0.6799999999999997,32.658,33.0,32.2,0.7999999999999972,-0.75,33.094,33.46,32.32,1.1400000000000006,-0.5799999999999983,1632656,2179783,1044639,1135144,-95958
2016-05-22,33.118,33.73,32.71,1.019999999999996,0.509999999999998,33.504,33.79,32.88,0.9099999999999966,0.7999999999999972,32.804,33.21,32.21,1.0,0.8599999999999994,33.244,33.68,32.46,1.2199999999999989,1.1400000000000006,1438180,1696286,1121984,574302,574302
2016-05-29,33.72,34.31,33.42,0.8900000000000006,0.7700000000000031,34.2125,34.48,33.85,0.6299999999999955,0.10000000000000142,33.207499999999996,33.54,32.71,0.8299999999999983,-0.25,33.9125,34.4,33.54,0.8599999999999994,-0.3500000000000014,1967663,2711964,1463868,1248096,-137566
2016-06-05,34.372,35.05,33.86,1.1899999999999977,0.3200000000000003,34.798,35.36,34.4,0.9600000000000009,-0.060000000000002274,33.994,34.59,33.52,1.0700000000000003,0.11999999999999744,34.431999999999995,34.85,33.66,1.1900000000000048,-0.7100000000000009,1684554,2147242,1242327,904915,-580541
2016-06-12,32.68,33.39,32.27,1.1199999999999974,-0.490000000000002,33.344,33.71,32.98,0.730000000000004,0.13000000000000256,32.324,32.81,31.89,0.9200000000000017,0.0800000000000054,32.782,33.48,32.15,1.3299999999999983,0.7299999999999969,1786973,2574959,1375085,1199874,339797
2016-06-19,33.446,34.19,32.11,2.0799999999999983,-2.0799999999999983,33.858,35.16,32.22,2.9399999999999977,-2.9399999999999977,32.766,34.17,30.1,4.07,-4.07,33.086,34.73,30.5,4.229999999999997,-4.229999999999997,3947555,8178434,2371131,5807303,5601571
2016-06-26,29.216,29.97,28.17,1.7999999999999972,0.08999999999999986,29.674,30.95,28.58,2.370000000000001,1.009999999999998,28.458,29.82,27.52,2.3000000000000007,2.3000000000000007,29.042,30.29,27.69,2.599999999999998,2.599999999999998,3353620,5286666,2616563,2670103,-2119839
2016-07-03,29.0925,29.72,28.1,1.6199999999999974,-0.029999999999997584,29.83,30.82,28.84,1.9800000000000004,0.9299999999999997,28.6325,29.62,27.63,1.990000000000002,1.1600000000000001,29.2975,30.57,28.52,2.0500000000000007,2.0500000000000007,2681714,3635453,1570991,2064462,967216
