Date,FNV_stock_Open_average,FNV_stock_Open_max,FNV_stock_Open_min,FNV_stock_Open_volatility,FNV_stock_Open_change,FNV_stock_High_average,FNV_stock_High_max,FNV_stock_High_min,FNV_stock_High_volatility,FNV_stock_High_change,FNV_stock_Low_average,FNV_stock_Low_max,FNV_stock_Low_min,FNV_stock_Low_volatility,FNV_stock_Low_change,FNV_stock_Close_average,FNV_stock_Close_max,FNV_stock_Close_min,FNV_stock_Close_volatility,FNV_stock_Close_change,FNV_stock_Volume_average,FNV_stock_Volume_max,FNV_stock_Volume_min,FNV_stock_Volume_volatility,FNV_stock_Volume_change
2016-01-03,47.278,48.39,46.24,2.1499999999999986,1.7899999999999991,48.292,49.68,47.16,2.520000000000003,2.4199999999999946,46.778,48.06,45.43,2.6300000000000026,1.8100000000000023,47.704,49.31,45.81,3.5,1.9799999999999969,854095,1039454,572728,466726,-130067
2016-01-10,47.252,48.95,46.41,2.5400000000000063,-2.0,47.706,49.4,46.9,2.5,-2.229999999999997,45.808,47.19,44.7,2.489999999999995,-2.489999999999995,46.516,47.76,45.11,2.6499999999999986,-2.6499999999999986,1193977,1877306,836015,1041291,991986
2016-01-17,43.1,45.18,42.1,3.0799999999999983,-3.0799999999999983,43.555,45.2,42.7,2.5,-2.5,41.67,41.92,41.47,0.45000000000000284,-0.25,42.5025,42.62,42.46,0.1599999999999966,0.0,1388550,2094131,960743,1133388,-427654
2016-01-24,43.122,43.36,42.73,0.6300000000000026,-0.3400000000000034,43.97,44.5,43.43,1.0700000000000003,1.0700000000000003,42.7,43.2,42.32,0.8800000000000026,0.4099999999999966,43.318,44.11,42.55,1.5600000000000023,1.5600000000000023,871882,1054993,692520,362473,-203613
2016-01-31,46.068,48.05,44.44,3.6099999999999994,2.8900000000000006,47.536,50.07,44.94,5.130000000000003,4.549999999999997,45.598,47.94,43.33,4.609999999999999,2.8999999999999986,47.06,50.06,44.19,5.8700000000000045,5.07,1164626,2006067,541385,1464682,237235
2016-02-07,51.888,54.04,50.35,3.6899999999999977,1.6000000000000014,53.699999999999996,54.83,51.3,3.530000000000001,0.7100000000000009,50.558,52.4,48.69,3.710000000000001,1.1700000000000017,52.618,54.4,50.35,4.049999999999997,1.2299999999999969,3163061,8484718,1487037,6997681,290951
2016-02-14,53.8775,56.66,52.54,4.119999999999997,4.119999999999997,55.96,58.23,53.7,4.529999999999994,3.6799999999999997,53.405,56.24,52.06,4.18,4.18,55.0025,57.42,52.37,5.050000000000004,5.050000000000004,1856891,2458994,1317870,1141124,-418831
2016-02-21,58.756,60.26,56.7,3.559999999999995,2.299999999999997,60.292,62.09,59.07,3.020000000000003,1.1599999999999966,58.138,58.72,56.7,2.019999999999996,2.019999999999996,59.132,60.23,57.7,2.529999999999994,1.5599999999999952,1361032,2148509,988893,1159616,-458263
2016-02-28,58.58,59.66,57.59,2.069999999999993,-1.5799999999999983,59.644,60.99,58.0,2.990000000000002,0.5399999999999991,57.263999999999996,59.27,56.51,2.760000000000005,-2.720000000000006,57.946,59.59,57.26,2.3300000000000054,-2.3300000000000054,1280489,1977751,840759,1136992,1136992
2016-03-06,58.49,60.9,56.41,4.490000000000002,2.969999999999999,60.108,63.4,58.57,4.829999999999998,4.530000000000001,57.558,60.69,55.55,5.140000000000001,3.6499999999999986,58.908,61.38,57.02,4.359999999999999,3.710000000000001,1182695,1445092,881197,563895,313639
2016-03-13,62.616,66.77,58.93,7.839999999999996,3.049999999999997,64.832,68.4,60.98,7.420000000000009,3.9199999999999946,61.266,65.32,57.97,7.349999999999994,5.309999999999995,63.534,66.15,59.31,6.840000000000003,6.329999999999998,1692093,2706292,1044843,1661449,1569178
2016-03-20,63.332499999999996,65.61,60.63,4.979999999999997,-4.529999999999994,64.07249999999999,66.11,62.04,4.07,-3.9299999999999997,62.1175,64.08,60.28,3.799999999999997,-3.5700000000000003,62.730000000000004,64.92,60.7,4.219999999999999,-3.5500000000000043,1123422,1971680,697889,1273791,-137212
2016-03-27,61.602,63.5,59.55,3.950000000000003,-1.3100000000000023,62.79,64.27,61.04,3.229999999999997,0.020000000000003126,60.6,62.13,59.31,2.8200000000000003,0.21000000000000085,61.988,63.94,60.82,3.1199999999999974,0.240000000000002,1028033,1260414,661638,598776,136457
2016-04-03,62.62,64.58,61.14,3.4399999999999977,3.4399999999999977,63.488,65.56,61.18,4.380000000000003,4.380000000000003,61.903999999999996,64.33,59.72,4.609999999999999,4.609999999999999,62.986,65.13,60.22,4.909999999999997,4.909999999999997,723656,925213,546310,378903,133691
2016-04-10,67.272,68.4,66.27,2.1300000000000097,-0.060000000000002274,68.33,69.59,67.54,2.049999999999997,-0.12999999999999545,66.126,67.05,65.33,1.7199999999999989,-0.46999999999999886,67.576,69.13,66.37,2.759999999999991,-0.01999999999999602,991785,1190476,829873,360603,-264650
2016-04-17,68.864,69.92,67.14,2.780000000000001,-1.0999999999999943,69.568,71.48,67.68,3.799999999999997,-0.6299999999999955,67.468,69.15,65.86,3.2900000000000063,-0.9200000000000017,68.136,69.48,66.78,2.700000000000003,-1.1899999999999977,1131602,1447045,707916,739129,739129
2016-04-24,67.106,69.22,65.58,3.6400000000000006,2.1599999999999966,68.002,70.4,66.58,3.8200000000000074,3.3400000000000034,66.124,68.82,64.78,4.039999999999992,3.6999999999999886,67.408,70.16,65.32,4.840000000000003,4.840000000000003,887228,1218991,603961,615030,484547
2016-05-01,68.162,70.87,65.71,5.160000000000011,-2.2900000000000063,69.27799999999999,71.24,67.03,4.209999999999994,-0.35999999999999943,66.612,68.54,64.0,4.540000000000006,0.6400000000000006,67.886,70.24,64.76,5.47999999999999,1.4399999999999977,904880,1123940,709210,414730,267787
2016-05-08,68.604,69.72,67.73,1.9899999999999949,0.39000000000000057,69.576,70.39,68.41,1.980000000000004,0.15000000000000568,67.324,67.86,66.97,0.8900000000000006,0.23000000000000398,68.52199999999999,69.82,67.33,2.489999999999995,0.4099999999999966,900983,1117244,714533,402711,-149488
2016-05-15,66.9,69.07,63.04,6.029999999999994,-3.529999999999987,67.904,69.95,65.3,4.650000000000006,-4.170000000000002,65.036,68.09,61.76,6.330000000000005,-3.8900000000000006,66.526,69.72,64.13,5.590000000000003,-2.910000000000011,1156255,1481604,667268,814336,760262
2016-05-22,63.658,64.91,61.67,3.239999999999995,-1.3799999999999955,64.804,65.97,63.94,2.030000000000001,-2.030000000000001,62.282000000000004,63.92,60.77,3.1499999999999986,-1.6499999999999986,63.334,64.87,61.79,3.0800000000000054,-2.0600000000000023,763478,1297482,394070,903412,183600
2016-05-29,64.385,66.98,62.82,4.160000000000004,4.160000000000004,66.2125,69.94,64.74,5.200000000000003,5.1499999999999915,64.04,66.98,62.72,4.260000000000005,4.260000000000005,65.28,69.62,63.36,6.260000000000005,6.260000000000005,780971,1359373,431687,927686,667202
2016-06-05,69.96,70.92,69.21,1.710000000000008,1.2600000000000051,70.628,71.94,69.46,2.480000000000004,2.0,68.95400000000001,70.33,67.95,2.3799999999999955,2.3799999999999955,69.792,70.95,68.57,2.3800000000000097,1.6599999999999966,661899,1018840,433311,585529,388343
2016-06-12,70.928,72.2,69.24,2.960000000000008,-0.6300000000000097,71.822,72.88,70.34,2.539999999999992,-0.6799999999999926,69.084,69.95,67.94,2.010000000000005,-0.19999999999998863,70.288,71.01,69.02,1.990000000000009,0.1700000000000017,1637601,3259945,911814,2348131,2348131
2016-06-19,69.604,71.39,68.59,2.799999999999997,1.8900000000000006,70.522,72.86,69.34,3.519999999999996,2.010000000000005,68.692,70.44,67.75,2.6899999999999977,1.6099999999999994,69.752,72.43,68.06,4.3700000000000045,1.8300000000000125,1123328,1489458,765793,723665,723665
2016-06-26,74.202,77.55,71.74,5.810000000000002,4.349999999999994,75.568,78.96,73.15,5.809999999999988,4.569999999999993,73.316,77.27,70.53,6.739999999999995,6.739999999999995,74.9,78.72,72.54,6.179999999999993,6.179999999999993,719624,908952,526306,382646,-382646
2016-07-03,78.50750000000001,79.04,77.48,1.5600000000000023,-1.1700000000000017,79.49,80.22,78.71,1.5100000000000051,1.1500000000000057,76.7025,77.91,75.45,2.4599999999999937,-1.3599999999999994,78.5975,79.72,77.24,2.480000000000004,1.1299999999999955,836643,1054368,603481,450887,-324909
2016-07-10,76.952,78.57,75.47,3.0999999999999943,-2.8700000000000045,77.81,79.17,76.18,2.989999999999995,-2.989999999999995,75.876,77.53,74.5,3.030000000000001,-2.6599999999999966,76.702,78.87,75.17,3.700000000000003,-3.700000000000003,595664,773327,409848,363479,-153349
