Date,Gasoline RBOBCommodity_Open_average,Gasoline RBOBCommodity_Open_max,Gasoline RBOBCommodity_Open_min,Gasoline RBOBCommodity_Open_volatility,Gasoline RBOBCommodity_Open_change,Gasoline RBOBCommodity_High_average,Gasoline RBOBCommodity_High_max,Gasoline RBOBCommodity_High_min,Gasoline RBOBCommodity_High_volatility,Gasoline RBOBCommodity_High_change,Gasoline RBOBCommodity_Low_average,Gasoline RBOBCommodity_Low_max,Gasoline RBOBCommodity_Low_min,Gasoline RBOBCommodity_Low_volatility,Gasoline RBOBCommodity_Low_change,Gasoline RBOBCommodity_Close_average,Gasoline RBOBCommodity_Close_max,Gasoline RBOBCommodity_Close_min,Gasoline RBOBCommodity_Close_volatility,Gasoline RBOBCommodity_Close_change,Gasoline RBOBCommodity_Volume_average,Gasoline RBOBCommodity_Volume_max,Gasoline RBOBCommodity_Volume_min,Gasoline RBOBCommodity_Volume_volatility,Gasoline RBOBCommodity_Volume_change
2016-04-03,1.40115,1.4625,1.3751,0.08739999999999992,0.060699999999999976,1.4288166666666666,1.4783,1.39,0.08830000000000005,0.05979999999999985,1.3854833333333334,1.4625,1.3582,0.10429999999999984,0.08779999999999988,1.4106999999999998,1.4698,1.3769999999999998,0.09280000000000022,0.09280000000000022,47377,67709,0,67709,-48098
2016-04-10,1.4884166666666667,1.5277,1.4032,0.12450000000000006,-0.06040000000000001,1.5102833333333332,1.5425,1.4182,0.12430000000000008,-0.09320000000000017,1.4663833333333334,1.5059,1.3994,0.10650000000000004,-0.05130000000000012,1.4925333333333333,1.5343,1.4169,0.11739999999999995,-0.09079999999999999,46388,62404,0,62404,-60456
2016-04-17,1.48575,1.5514,1.4229,0.12849999999999984,0.12849999999999984,1.5164666666666666,1.555,1.4617,0.09329999999999994,0.09050000000000002,1.4709,1.5425,1.399,0.14349999999999996,0.14349999999999996,1.5021,1.5426,1.4365,0.10609999999999986,0.10609999999999986,33571,49114,0,49114,-49114
2016-04-24,1.56825,1.601,1.5213,0.07969999999999988,0.06600000000000006,1.5868166666666665,1.6041,1.5375,0.06659999999999999,0.06409999999999982,1.5498166666666666,1.5971,1.5001,0.09699999999999998,0.09699999999999998,1.5737333333333332,1.5997,1.5131,0.08660000000000001,0.08660000000000001,19091,34804,0,34804,-34804
2016-05-01,1.5298833333333333,1.598,1.4955,0.10250000000000004,-0.08689999999999998,1.5487666666666668,1.6105,1.5190000000000001,0.09149999999999991,-0.0827,1.4957333333333334,1.5564,1.4655,0.09089999999999998,-0.045299999999999896,1.5107833333333334,1.5628,1.4866,0.07620000000000005,-0.04509999999999992,53139,83794,0,83794,-49457
2016-05-08,1.5306833333333334,1.5868,1.4444,0.14240000000000008,0.07020000000000004,1.5635166666666667,1.5938,1.4937,0.10010000000000008,0.06409999999999982,1.5064333333333333,1.5867,1.4382,0.14850000000000008,0.14850000000000008,1.5452666666666666,1.5902,1.4427,0.14749999999999996,0.14749999999999996,53124,84556,0,84556,-66658
2016-05-15,1.6247,1.6469999999999998,1.5861,0.06089999999999973,0.05049999999999999,1.6457166666666667,1.6637,1.6358,0.027900000000000036,0.0026000000000001577,1.6056666666666666,1.63,1.5861,0.04389999999999983,0.04389999999999983,1.6320000000000001,1.6489,1.6063,0.04259999999999997,0.026899999999999924,38058,56006,0,56006,-47774
2016-05-22,1.6400833333333333,1.6469999999999998,1.6227,0.024299999999999766,0.009899999999999798,1.6527,1.6664,1.639,0.02740000000000009,-0.005800000000000027,1.6207166666666666,1.6425,1.5959999999999999,0.04650000000000021,0.025700000000000056,1.6393499999999999,1.6544,1.6195,0.03490000000000015,-0.0024999999999999467,28932,42964,0,42964,-42964
2016-05-29,1.62265,1.6428,1.5959999999999999,0.046800000000000175,-0.02740000000000009,1.635,1.6452,1.6171,0.028100000000000014,-0.025800000000000045,1.60155,1.6267,1.5761,0.05059999999999998,-0.015800000000000036,1.61985,1.6346,1.6075,0.027100000000000124,-0.02200000000000002,35388,74944,0,74944,0
2016-06-05,1.5982333333333334,1.629,1.5521,0.07689999999999997,-0.06059999999999999,1.6137666666666668,1.6342,1.5551,0.07910000000000017,-0.07130000000000014,1.57,1.5901,1.5501,0.040000000000000036,-0.03259999999999996,1.5874,1.6198,1.5506,0.06919999999999993,-0.03810000000000002,61463,86317,0,86317,-72118
2016-06-12,1.5067833333333334,1.5535,1.4628,0.0907,-0.041200000000000125,1.5254333333333334,1.5574,1.5066,0.050799999999999956,-0.038899999999999935,1.48525,1.5188,1.4589,0.05989999999999984,-0.009299999999999864,1.5070166666666667,1.5362,1.4653,0.07089999999999996,-0.023600000000000065,46582,69457,0,69457,-69457
2016-06-19,1.5693833333333334,1.607,1.5126,0.09440000000000004,0.02970000000000006,1.5941166666666666,1.6131,1.5438,0.06929999999999992,-0.041099999999999914,1.5423499999999999,1.5799,1.5090000000000001,0.07089999999999996,0.017899999999999805,1.5703333333333334,1.6035,1.525,0.07850000000000001,-0.052999999999999936,31736,43546,0,43546,-41661
2016-06-26,1.51165,1.5335,1.4875,0.04600000000000004,-0.01440000000000019,1.5273333333333334,1.5383,1.52,0.018299999999999983,-0.015600000000000058,1.4858833333333332,1.5156,1.4658,0.049800000000000066,0.04710000000000014,1.5072833333333333,1.5248,1.4767,0.04810000000000003,0.04060000000000019,25450,65824,0,65824,-31008
2016-07-03,1.4425166666666667,1.5176,1.3677,0.14990000000000014,-0.14960000000000018,1.4564333333333332,1.5249,1.3729,0.1519999999999999,-0.1512,1.3929666666666667,1.4916,1.3523,0.13929999999999998,-0.12739999999999996,1.4100333333333332,1.4973,1.3631,0.1342000000000001,-0.12990000000000013,47250,77653,0,77653,0
2016-07-10,1.39555,1.4217,1.3664,0.055299999999999905,0.055299999999999905,1.4241833333333334,1.4425,1.4014,0.041099999999999914,0.02400000000000002,1.3809833333333335,1.4164,1.3509,0.06550000000000011,0.06550000000000011,1.4085666666666667,1.4301,1.3784,0.05169999999999986,0.03990000000000005,42837,60395,0,60395,-60395
2016-07-17,1.3749166666666666,1.4188,1.3497,0.06910000000000016,-0.06120000000000014,1.38585,1.43,1.3599,0.07009999999999983,-0.07009999999999983,1.3561333333333332,1.3836,1.3381,0.045499999999999874,-0.028000000000000025,1.3671333333333333,1.3872,1.355,0.032200000000000006,-0.02750000000000008,28058,38983,0,38983,-35347
2016-07-24,1.3284,1.358,1.3033,0.05470000000000019,-0.04510000000000014,1.34275,1.3615,1.3153,0.04620000000000002,-0.04620000000000002,1.30495,1.3291,1.276,0.053099999999999925,-0.017800000000000038,1.3235833333333333,1.3452,1.3062,0.038999999999999924,-0.01949999999999985,20236,38710,0,38710,-31031
2016-07-31,1.3382666666666667,1.3726,1.3103,0.06230000000000002,0.05910000000000015,1.3608,1.3797,1.3389,0.04079999999999995,0.03590000000000004,1.3184666666666667,1.3703,1.2869,0.08340000000000014,0.08340000000000014,1.3471333333333333,1.3763,1.3036,0.07269999999999999,0.06979999999999986,59637,80276,0,80276,-59886
2016-08-07,1.3528333333333333,1.3731,1.2977,0.07539999999999991,0.0005999999999999339,1.3743166666666666,1.3964,1.3649,0.031500000000000083,-0.0233000000000001,1.32985,1.3684,1.2817,0.0867,0.013500000000000068,1.3520833333333333,1.3709,1.3014,0.06950000000000012,0.008300000000000196,64723,91707,0,91707,-83947
2016-08-14,1.43725,1.5053,1.3759,0.12940000000000018,0.12940000000000018,1.4666166666666667,1.5158,1.4040000000000001,0.1117999999999999,0.10129999999999995,1.4244833333333333,1.5006,1.3541,0.14649999999999985,0.14649999999999985,1.4629166666666666,1.5129,1.4007,0.11219999999999986,0.10040000000000004,49310,77240,0,77240,-54751
2016-08-21,1.4837833333333332,1.51,1.4199,0.09010000000000007,-0.08879999999999999,1.5000166666666668,1.5257,1.4199,0.10580000000000012,-0.08879999999999999,1.4628666666666668,1.4912,1.4114,0.0798000000000001,-0.056499999999999995,1.4885333333333333,1.5128,1.4144,0.09839999999999982,-0.06979999999999986,30580,42252,0,42252,-36621
2016-08-28,1.3870333333333333,1.5043,1.281,0.22330000000000005,-0.21520000000000006,1.39585,1.5055,1.2938,0.2117,-0.2117,1.35495,1.4636,1.2668,0.19680000000000009,-0.17599999999999993,1.3651833333333334,1.4669,1.2724,0.19450000000000012,-0.17720000000000002,29925,66425,0,66425,-23302
2016-09-04,1.3375,1.4033,1.2892,0.11410000000000009,0.07599999999999985,1.3811,1.4227,1.3614,0.06130000000000013,0.010800000000000143,1.3265333333333333,1.3597,1.2855,0.07419999999999982,0.07019999999999982,1.354,1.4165,1.314,0.10250000000000004,0.05559999999999987,49470,81887,0,81887,0
2016-09-11,1.3955333333333333,1.4643,1.3593,0.10499999999999998,0.10499999999999998,1.4335833333333334,1.4788,1.3875,0.09129999999999994,0.07650000000000001,1.3814,1.4637,1.3374,0.12630000000000008,0.11299999999999999,1.4143666666666665,1.4665,1.3615,0.10499999999999998,0.0766,80425,111195,0,111195,-87234
2016-09-18,1.4031833333333332,1.47,1.3583,0.11169999999999991,-0.11169999999999991,1.41715,1.4779,1.3648,0.11309999999999998,-0.11309999999999998,1.3729666666666667,1.4159,1.3392,0.07669999999999999,-0.059599999999999875,1.3878166666666667,1.4208,1.3638,0.05700000000000016,-0.05700000000000016,46696,70875,0,70875,-70875
2016-09-25,1.4324166666666667,1.4765,1.379,0.09749999999999992,0.08040000000000003,1.45975,1.4942,1.4118,0.08240000000000003,0.03929999999999989,1.4121333333333332,1.4528,1.3655,0.08730000000000016,0.0826,1.44705,1.4874,1.3937,0.09370000000000012,0.051899999999999835,25942,41616,0,41616,-36178
2016-10-02,1.4834833333333335,1.504,1.459,0.04499999999999993,0.01990000000000003,1.4983333333333333,1.5163,1.4755,0.04079999999999995,0.006699999999999928,1.4650666666666667,1.4815,1.4421,0.0394000000000001,0.0253000000000001,1.48515,1.4996,1.4684,0.031200000000000117,-0.0020999999999999908,55696,77360,0,77360,-52428
2016-10-09,1.4827666666666668,1.4995,1.46,0.03950000000000009,0.021499999999999853,1.49885,1.5107,1.4844,0.02629999999999999,-0.011199999999999877,1.4663,1.4907,1.4480000000000002,0.04269999999999974,0.025699999999999834,1.4848333333333334,1.4972,1.4619,0.03530000000000011,-0.005600000000000049,50003,68468,0,68468,-59800
2016-10-16,1.5075333333333334,1.534,1.4962,0.037800000000000056,0.034499999999999975,1.52205,1.537,1.5072,0.029799999999999827,0.027799999999999825,1.4926833333333334,1.5225,1.4755,0.04699999999999993,0.045700000000000074,1.5100666666666667,1.5314,1.4924,0.039000000000000146,0.031200000000000117,39466,58810,0,58810,-58810
2016-10-23,1.4898333333333333,1.5329,1.4503,0.0826,-0.0826,1.4996833333333333,1.5348,1.4522,0.0826,-0.0826,1.4662,1.4849,1.4455,0.0394000000000001,-0.0394000000000001,1.4817166666666668,1.5038,1.4467,0.05709999999999993,-0.05709999999999993,28719,37972,0,37972,-33388
2016-10-30,1.4444333333333335,1.4837,1.4085,0.07519999999999993,-0.05569999999999986,1.4817666666666667,1.6351,1.4085,0.2265999999999999,-0.06269999999999998,1.4115666666666666,1.44,1.3676,0.07240000000000002,-0.04600000000000004,1.4287,1.4841,1.3786,0.10549999999999993,-0.061900000000000066,73657,185790,0,185790,-10984
2016-11-06,1.35795,1.41,1.301,0.10899999999999999,-0.10899999999999999,1.3675833333333334,1.4148,1.304,0.11080000000000001,-0.11080000000000001,1.3281666666666667,1.3561,1.2961,0.06000000000000005,-0.05610000000000004,1.3406333333333333,1.371,1.3034,0.0676000000000001,-0.0676000000000001,59410,75525,0,75525,-73060
2016-11-13,1.3192,1.3434,1.2834,0.05999999999999983,0.04249999999999998,1.34275,1.3572,1.3057,0.05149999999999988,0.047599999999999865,1.3058666666666667,1.3428,1.2681,0.07469999999999999,0.07469999999999999,1.3271166666666667,1.3487,1.2778,0.07089999999999996,0.07089999999999996,41941,58560,0,58560,-54214
2016-11-20,1.3933833333333334,1.4244,1.3455,0.07890000000000019,0.019300000000000095,1.4197833333333334,1.439,1.3661,0.07289999999999996,-0.04799999999999982,1.3773333333333333,1.4201,1.341,0.07909999999999995,0.012900000000000134,1.3980833333333333,1.4284,1.3594,0.06899999999999995,-0.03710000000000013,21233,39651,0,39651,-36325
2016-11-27,1.4573333333333334,1.5557,1.3695,0.18620000000000014,0.18620000000000014,1.5061499999999999,1.5732,1.4127,0.16049999999999986,0.12970000000000015,1.4372833333333332,1.5452,1.3512,0.19399999999999995,0.19399999999999995,1.4890166666666667,1.5591,1.3771,0.18199999999999994,0.13470000000000004,33514,77192,0,77192,-25978
2016-12-04,1.5345666666666666,1.5581,1.5055,0.05259999999999998,-0.014800000000000146,1.5519,1.5861,1.5149,0.07120000000000015,0.007200000000000095,1.5164499999999999,1.5433,1.484,0.05929999999999991,0.0027999999999999137,1.53045,1.5691,1.5047,0.06440000000000001,0.011599999999999833,45260,65612,0,65612,-47255
2016-12-11,1.53905,1.5628,1.5257,0.03709999999999991,0.03709999999999991,1.56855,1.591,1.5517,0.03929999999999989,-0.025299999999999878,1.528,1.5592,1.5116,0.047599999999999865,0.03349999999999986,1.5477333333333334,1.5604,1.5331,0.027300000000000102,0.01739999999999986,46556,70900,0,70900,-59125
2016-12-18,1.58606,1.6044,1.5601,0.044300000000000006,0.0391999999999999,1.60486,1.6323,1.5696,0.06269999999999998,0.06269999999999998,1.5706200000000001,1.5906,1.5517,0.038899999999999935,0.02299999999999991,1.59864,1.6262,1.5639,0.06230000000000002,0.06230000000000002,32407,38023,23906,14117,-14117
2016-12-25,1.65012,1.6791,1.6183,0.060799999999999965,0.05109999999999992,1.67466,1.7038,1.6307,0.07309999999999994,0.05030000000000001,1.64328,1.6667,1.6175,0.04920000000000013,0.03400000000000003,1.66024,1.682,1.6267,0.055299999999999905,0.03839999999999999,17089,38013,0,38013,0
2017-01-01,1.6515600000000001,1.6740000000000002,1.6322,0.04180000000000006,-0.03309999999999991,1.6710800000000001,1.7095,1.6480000000000001,0.06149999999999989,-0.02519999999999989,1.6287,1.6722,1.6119999999999999,0.06020000000000003,-0.04830000000000001,1.6435199999999999,1.6782,1.6218,0.056400000000000006,-0.044199999999999795,47694,68245,0,68245,68245
2017-01-08,1.5966166666666666,1.6297,1.5574,0.07230000000000003,-0.01849999999999996,1.6177166666666667,1.6337,1.5891,0.04459999999999997,-0.021299999999999875,1.5759666666666667,1.6082,1.541,0.06720000000000015,0.04150000000000009,1.5906166666666666,1.6117,1.5467,0.06499999999999995,0.040200000000000014,54941,76515,0,76515,-70920
2017-01-15,1.5790666666666666,1.6107,1.5416,0.06909999999999994,-0.04540000000000011,1.6018000000000001,1.6624,1.5578,0.10460000000000003,-0.0504,1.56185,1.6051,1.5263,0.07879999999999998,-0.03980000000000006,1.5735999999999999,1.6218,1.5345,0.08729999999999993,-0.05159999999999987,33592,72269,0,72269,0
2017-01-22,1.5522166666666668,1.5747,1.5315,0.043199999999999905,-0.014699999999999935,1.5642,1.5931,1.5486,0.044499999999999984,-0.02540000000000009,1.5298833333333333,1.556,1.5041,0.05190000000000006,0.0036999999999998145,1.5469666666666666,1.5759,1.5238,0.052100000000000035,-0.021099999999999897,26302,43156,0,43156,-28561
2017-01-29,1.5434,1.5799,1.5041,0.07580000000000009,0.03950000000000009,1.5642333333333334,1.5919,1.527,0.06490000000000018,0.03810000000000002,1.5264333333333333,1.5617,1.4991,0.06259999999999999,0.06259999999999999,1.54325,1.5791,1.5055,0.07359999999999989,0.05719999999999992,44204,87169,0,87169,-22177
2017-02-05,1.5420333333333334,1.59,1.472,0.1180000000000001,0.03500000000000014,1.57225,1.6134,1.5162,0.09719999999999995,0.02180000000000004,1.5239500000000001,1.5859,1.465,0.12090000000000001,0.08079999999999998,1.5495166666666667,1.5896,1.4875,0.10209999999999986,0.07650000000000001,77075,125813,0,125813,-83420
2017-02-12,1.5440166666666666,1.5895,1.5154,0.07409999999999983,-0.07409999999999983,1.5573666666666666,1.6031,1.5229,0.08020000000000005,-0.08020000000000005,1.52005,1.5399,1.4857,0.054200000000000026,-0.024499999999999966,1.533,1.5479,1.5166,0.031300000000000106,-0.027099999999999902,48400,71319,0,71319,-71319
2017-02-19,1.5519833333333333,1.7369,1.4965,0.24040000000000017,0.21940000000000004,1.5677666666666668,1.7369,1.5236,0.21330000000000005,0.20740000000000003,1.5354666666666668,1.7332,1.4838,0.24940000000000007,0.23530000000000006,1.5480166666666666,1.7336,1.494,0.23960000000000004,0.2298,26063,47431,0,47431,0
2017-02-26,1.6188500000000001,1.7101,1.5111,0.19899999999999984,0.14290000000000003,1.6310833333333332,1.7257,1.5327,0.19300000000000006,0.11200000000000032,1.5940166666666666,1.665,1.4734,0.1916,0.13870000000000005,1.6117833333333333,1.6780000000000002,1.5119999999999998,0.16600000000000037,0.1189,45080,89591,0,89591,-31640
2017-03-05,1.6496833333333334,1.6998,1.5922,0.10759999999999992,-0.06220000000000003,1.66665,1.7072,1.594,0.11319999999999997,-0.09050000000000002,1.6220833333333333,1.6748,1.5809,0.0939000000000001,-0.05520000000000014,1.63525,1.6798,1.5824,0.09739999999999993,-0.08989999999999987,69123,108979,0,108979,-62218
2017-03-12,1.5921833333333333,1.6029,1.5802,0.022699999999999942,-0.0005999999999999339,1.6037666666666668,1.6108,1.5947,0.016100000000000003,0.0,1.5789,1.5938,1.5623,0.031500000000000083,0.019600000000000062,1.5892,1.5989,1.5807,0.018199999999999994,0.013800000000000034,46906,64832,0,64832,-61892
2017-03-19,1.6058166666666667,1.6235,1.5878,0.03569999999999984,0.025499999999999856,1.6200999999999999,1.635,1.6094,0.025600000000000067,0.0006999999999999229,1.58975,1.6159,1.5784,0.03749999999999987,0.03489999999999993,1.60595,1.6229,1.5896,0.03330000000000011,0.011600000000000055,27820,41345,0,41345,-41345
2017-03-26,1.6534,1.702,1.6109,0.09109999999999996,0.09109999999999996,1.6753,1.7054,1.62,0.08539999999999992,0.08459999999999979,1.6431333333333333,1.6971,1.59,0.10709999999999997,0.10709999999999997,1.6678333333333333,1.7001,1.6189,0.08119999999999994,0.08099999999999996,16952,31471,0,31471,-29060
2017-04-02,1.71885,1.7458,1.695,0.050799999999999956,0.04509999999999992,1.7383166666666667,1.766,1.715,0.050999999999999934,0.03620000000000001,1.7078,1.7454,1.6839,0.06150000000000011,0.05610000000000004,1.7258499999999999,1.7486,1.6937,0.05489999999999995,0.05489999999999995,55483,73023,0,73023,-66640
2017-04-09,1.7486,1.7639,1.7311,0.03279999999999994,-0.015499999999999847,1.75566,1.771,1.7357,0.03529999999999989,-0.025800000000000045,1.7327,1.744,1.7218,0.022199999999999998,-0.014999999999999902,1.74478,1.7581,1.7315,0.026599999999999957,-0.026599999999999957,52370,74736,0,74736,-52049
2017-04-16,1.68975,1.7333,1.6504,0.08289999999999997,-0.08289999999999997,1.69805,1.7413,1.6506,0.0907,-0.0907,1.6677333333333333,1.7175,1.639,0.07850000000000001,-0.06750000000000012,1.6758,1.7196,1.6445,0.07509999999999994,-0.06940000000000013,35700,51934,0,51934,-44331
2017-04-23,1.5918833333333333,1.6416,1.5491,0.09250000000000003,-0.09250000000000003,1.6038000000000001,1.6554,1.5548,0.10060000000000002,-0.10060000000000002,1.5696666666666668,1.6197,1.5382,0.0814999999999999,-0.07689999999999997,1.5794833333333334,1.6230000000000002,1.5442,0.0788000000000002,-0.07719999999999994,22984,42976,0,42976,-34443
2017-04-30,1.5213999999999999,1.5481,1.4825,0.0656000000000001,-0.03990000000000005,1.5361500000000001,1.5547,1.5141,0.04059999999999997,-0.035499999999999865,1.4924833333333334,1.5142,1.45,0.06420000000000003,-0.007900000000000018,1.5131166666666667,1.5338,1.4812,0.05259999999999998,-0.008899999999999908,63371,89659,0,89659,-61016
2017-05-07,1.53395,1.578,1.4849,0.09309999999999996,0.07150000000000012,1.5576,1.5839,1.5288,0.05510000000000015,0.05130000000000012,1.5236333333333332,1.5776,1.4805,0.09709999999999996,0.07699999999999996,1.5440666666666667,1.5792,1.4895,0.08969999999999989,0.0613999999999999,58738,87274,0,87274,-64547
2017-05-14,1.6045666666666667,1.6546,1.5785,0.07610000000000006,0.07610000000000006,1.6312166666666668,1.6624,1.615,0.04740000000000011,0.04380000000000006,1.5950666666666666,1.6526,1.5597,0.09289999999999998,0.07489999999999997,1.6205666666666667,1.6624,1.5954,0.06700000000000017,0.06700000000000017,49039,74472,0,74472,-55888
2017-05-21,1.6471500000000001,1.6685,1.6105,0.05800000000000005,-0.023600000000000065,1.6601666666666666,1.675,1.6316,0.043400000000000105,-0.0363,1.6261666666666668,1.6487,1.5973,0.05140000000000011,-0.022399999999999975,1.64275,1.6626,1.6093,0.053300000000000125,-0.034599999999999964,31282,40676,0,40676,-32020
2017-05-28,1.6134333333333333,1.6416,1.5736,0.06799999999999984,-0.05459999999999998,1.6231499999999999,1.66,1.5761,0.08389999999999986,-0.06799999999999984,1.5907666666666667,1.6226,1.5545,0.06810000000000005,-0.04679999999999995,1.6053833333333334,1.6389,1.5722,0.06669999999999998,-0.05830000000000002,30131,79188,0,79188,0
2017-06-04,1.5234999999999999,1.577,1.4919,0.08509999999999995,-0.07500000000000018,1.5376333333333334,1.5905,1.5071,0.08339999999999992,-0.08339999999999992,1.50175,1.5357,1.4782,0.05750000000000011,-0.03380000000000005,1.5141,1.5545,1.4913,0.06319999999999992,-0.030999999999999917,66367,98617,0,98617,-74492
2017-06-11,1.4662166666666667,1.5017,1.432,0.0697000000000001,-0.05140000000000011,1.4812,1.5241,1.4425,0.08160000000000012,-0.07069999999999999,1.4471666666666667,1.4834,1.4101,0.07330000000000014,-0.034599999999999964,1.4606333333333335,1.4995,1.4327,0.06679999999999997,-0.03490000000000015,64778,99099,0,99099,-71649
2017-06-18,1.4325166666666667,1.4523,1.4112,0.041099999999999914,-0.028999999999999915,1.4490333333333334,1.4716,1.4279,0.04370000000000007,-0.04370000000000007,1.4185,1.446,1.3955,0.05049999999999999,-0.023599999999999843,1.4300333333333333,1.4506,1.4105,0.0400999999999998,-0.024099999999999788,38783,60150,0,60150,-60150
2017-06-25,1.47035,1.5131,1.4352,0.07789999999999986,0.07789999999999986,1.4914833333333335,1.5241,1.4480000000000002,0.07609999999999983,0.0653999999999999,1.46105,1.5088,1.4121,0.09670000000000001,0.09670000000000001,1.48225,1.5152,1.4387,0.07650000000000001,0.07219999999999982,19531,33361,0,33361,-32937
2017-07-02,1.52195,1.5353,1.5046,0.03070000000000017,-0.00890000000000013,1.53275,1.5417,1.5095,0.032200000000000006,-0.030100000000000016,1.4991666666666668,1.5226,1.473,0.049599999999999866,0.0004999999999999449,1.5168333333333333,1.5348,1.4984,0.03639999999999999,-0.03190000000000004,51920,91069,0,91069,-51952
