Date,EVBN_stock_Open_average,EVBN_stock_Open_max,EVBN_stock_Open_min,EVBN_stock_Open_volatility,EVBN_stock_Open_change,EVBN_stock_High_average,EVBN_stock_High_max,EVBN_stock_High_min,EVBN_stock_High_volatility,EVBN_stock_High_change,EVBN_stock_Low_average,EVBN_stock_Low_max,EVBN_stock_Low_min,EVBN_stock_Low_volatility,EVBN_stock_Low_change,EVBN_stock_Close_average,EVBN_stock_Close_max,EVBN_stock_Close_min,EVBN_stock_Close_volatility,EVBN_stock_Close_change,EVBN_stock_Volume_average,EVBN_stock_Volume_max,EVBN_stock_Volume_min,EVBN_stock_Volume_volatility,EVBN_stock_Volume_change
2016-01-03,25.5675,26.0,24.42,1.5799999999999983,-1.5799999999999983,25.715,26.0,25.01,0.9899999999999984,-0.9899999999999984,25.5675,26.0,24.42,1.5799999999999983,-1.5799999999999983,25.715,26.0,25.01,0.9899999999999984,-0.9899999999999984,257,402,198,204,176
2016-01-10,24.7725,25.0,24.24,0.7600000000000016,-0.7600000000000016,24.78,25.03,24.24,0.7900000000000027,-0.7900000000000027,24.6,25.0,23.55,1.4499999999999993,-1.4499999999999993,24.6,25.0,23.55,1.4499999999999993,-1.4499999999999993,336,825,100,725,-606
2016-01-17,24.056666666666665,24.29,23.9,0.39000000000000057,0.3099999999999987,24.486666666666668,25.38,23.98,1.3999999999999986,1.3999999999999986,23.813333333333333,23.98,23.66,0.3200000000000003,-0.17999999999999972,24.06,24.25,23.95,0.3000000000000007,0.2699999999999996,5896,10882,100,10782,10782
2016-01-24,24.583333333333332,24.95,24.02,0.9299999999999997,0.9299999999999997,24.706666666666667,24.95,24.39,0.5599999999999987,0.5599999999999987,24.483333333333334,24.95,23.95,1.0,1.0,24.616666666666667,24.95,24.35,0.5999999999999979,0.5999999999999979,2823,6442,500,5942,-5942
2016-01-31,24.700000000000003,24.8,24.6,0.1999999999999993,-0.1999999999999993,24.700000000000003,24.8,24.6,0.1999999999999993,-0.1999999999999993,24.700000000000003,24.8,24.6,0.1999999999999993,-0.1999999999999993,24.700000000000003,24.8,24.6,0.1999999999999993,-0.1999999999999993,213,326,100,226,-226
2016-02-07,24.935000000000002,25.07,24.8,0.2699999999999996,-0.2699999999999996,24.935000000000002,25.07,24.8,0.2699999999999996,-0.2699999999999996,24.935000000000002,25.07,24.8,0.2699999999999996,-0.2699999999999996,24.935000000000002,25.07,24.8,0.2699999999999996,-0.2699999999999996,100,101,100,1,-1
2016-02-14,24.5375,24.8,24.35,0.4499999999999993,-0.4499999999999993,24.5375,24.8,24.35,0.4499999999999993,-0.4499999999999993,24.5375,24.8,24.35,0.4499999999999993,-0.4499999999999993,24.5375,24.8,24.35,0.4499999999999993,-0.4499999999999993,217,382,136,246,-47
2016-02-21,24.5,24.5,24.5,0.0,0.0,24.575,24.65,24.5,0.14999999999999858,-0.14999999999999858,24.5,24.5,24.5,0.0,0.0,24.57,24.64,24.5,0.14000000000000057,-0.14000000000000057,3559,6719,400,6319,-6319
2016-02-28,24.462,24.5,24.38,0.120000000000001,-0.10000000000000142,24.476,24.53,24.4,0.13000000000000256,-0.10000000000000142,24.419999999999998,24.5,24.29,0.21000000000000085,-0.10000000000000142,24.434,24.53,24.29,0.240000000000002,-0.10000000000000142,696,2124,206,1918,-1720
2016-03-06,25.136666666666667,25.5,24.95,0.5500000000000007,0.5399999999999991,25.333333333333332,25.5,25.0,0.5,0.5,25.133333333333333,25.5,24.95,0.5500000000000007,0.5500000000000007,25.316666666666666,25.5,24.95,0.5500000000000007,0.5500000000000007,496,818,100,718,-718
2016-03-13,25.0,25.0,25.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,942,942,942,0,0
2016-03-20,24.923333333333332,25.0,24.77,0.23000000000000043,0.23000000000000043,25.0,25.0,25.0,0.0,0.0,24.916666666666668,25.0,24.75,0.25,0.25,25.0,25.0,25.0,0.0,0.0,1156,2340,431,1909,1643
2016-03-27,24.566666666666666,25.0,24.3,0.6999999999999993,-0.6999999999999993,24.596666666666668,25.0,24.3,0.6999999999999993,-0.6999999999999993,24.366666666666667,24.4,24.3,0.09999999999999787,-0.09999999999999787,24.366666666666667,24.4,24.3,0.09999999999999787,-0.09999999999999787,825,1872,128,1744,-349
2016-04-03,24.5,24.5,24.5,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.45,24.5,24.4,0.10000000000000142,0.10000000000000142,24.45,24.5,24.4,0.10000000000000142,0.10000000000000142,335,570,100,470,-470
2016-04-10,24.346,24.48,24.25,0.23000000000000043,0.08000000000000185,24.366,24.5,24.25,0.25,-0.019999999999999574,24.32,24.4,24.25,0.14999999999999858,-0.04999999999999716,24.32,24.4,24.25,0.14999999999999858,-0.04999999999999716,2446,7544,164,7380,-1255
2016-04-17,24.5,24.5,24.5,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.4,24.5,24.3,0.1999999999999993,0.1999999999999993,24.4,24.5,24.3,0.1999999999999993,0.1999999999999993,370,599,141,458,-458
2016-04-24,24.445,24.45,24.44,0.00999999999999801,-0.00999999999999801,24.445,24.45,24.44,0.00999999999999801,-0.00999999999999801,24.424999999999997,24.45,24.4,0.05000000000000071,-0.05000000000000071,24.424999999999997,24.45,24.4,0.05000000000000071,-0.05000000000000071,960,1750,171,1579,1579
2016-05-01,24.0,24.41,23.63,0.7800000000000011,-0.7800000000000011,24.07,24.64,23.64,1.0,-1.0,23.9975,24.4,23.63,0.7699999999999996,-0.7699999999999996,24.02,24.45,23.63,0.8200000000000003,-0.8200000000000003,960,2085,300,1785,-530
2016-05-08,23.64666666666667,23.75,23.44,0.3099999999999987,-0.3099999999999987,23.733333333333334,24.0,23.44,0.5599999999999987,-0.5599999999999987,23.596666666666668,23.75,23.44,0.3099999999999987,-0.3099999999999987,23.663333333333334,23.95,23.44,0.509999999999998,-0.509999999999998,1226,3132,212,2920,-2920
2016-05-15,23.4725,23.7,23.28,0.41999999999999815,0.41999999999999815,23.697499999999998,24.0,23.5,0.5,0.23999999999999844,23.235,23.55,22.87,0.6799999999999997,0.4800000000000004,23.6375,24.0,23.5,0.5,0.0,1140,1730,154,1576,724
