Date,GEOS_stock_Open_average,GEOS_stock_Open_max,GEOS_stock_Open_min,GEOS_stock_Open_volatility,GEOS_stock_Open_change,GEOS_stock_High_average,GEOS_stock_High_max,GEOS_stock_High_min,GEOS_stock_High_volatility,GEOS_stock_High_change,GEOS_stock_Low_average,GEOS_stock_Low_max,GEOS_stock_Low_min,GEOS_stock_Low_volatility,GEOS_stock_Low_change,GEOS_stock_Close_average,GEOS_stock_Close_max,GEOS_stock_Close_min,GEOS_stock_Close_volatility,GEOS_stock_Close_change,GEOS_stock_Volume_average,GEOS_stock_Volume_max,GEOS_stock_Volume_min,GEOS_stock_Volume_volatility,GEOS_stock_Volume_change
2016-01-03,13.388,14.2,11.89,2.3099999999999987,-2.039999999999999,13.612,14.51,12.01,2.5,-2.5,12.738,13.73,11.55,2.1799999999999997,-2.1099999999999994,13.082,14.23,11.56,2.67,-2.67,251603,380232,162596,217636,-57947
2016-01-10,10.508000000000001,11.68,9.0,2.6799999999999997,-2.6799999999999997,10.8,11.99,9.39,2.5999999999999996,-2.5999999999999996,9.572000000000001,10.26,8.57,1.6899999999999995,-1.5099999999999998,10.028,11.0,9.34,1.6600000000000001,-1.6600000000000001,272870,318226,255554,62672,-62672
2016-01-17,9.08,9.83,8.24,1.5899999999999999,0.39000000000000057,9.5975,10.3,8.99,1.3100000000000005,0.8100000000000005,8.540000000000001,9.77,7.62,2.1499999999999995,1.709999999999999,9.2325,10.15,8.4,1.75,1.75,276925,348980,222920,126060,50444
2016-01-24,9.838000000000001,10.16,9.3,0.8599999999999994,0.21000000000000085,10.437999999999999,10.84,10.18,0.6600000000000001,0.39000000000000057,9.596,10.06,9.19,0.870000000000001,0.5600000000000005,9.92,10.81,9.39,1.42,1.2400000000000002,152375,179348,115358,63990,22729
2016-01-31,9.724,10.58,9.08,1.5,-0.7400000000000002,10.426,11.5,9.49,2.01,-0.2400000000000002,9.282,10.02,8.73,1.2899999999999991,-0.5,9.756,10.19,9.24,0.9499999999999993,0.16999999999999993,232493,327725,204304,123421,-8391
2016-02-07,9.604000000000001,10.0,9.08,0.9199999999999999,-0.3699999999999992,10.124,10.67,9.52,1.1500000000000004,0.4499999999999993,9.07,9.34,8.63,0.7099999999999991,0.1999999999999993,9.67,10.28,9.17,1.1099999999999994,0.46999999999999886,164491,213080,121047,92033,29453
2016-02-14,9.925,10.51,9.27,1.2400000000000002,-1.2400000000000002,10.305,10.9,9.46,1.4399999999999995,-1.4399999999999995,9.0825,9.37,8.9,0.46999999999999886,0.07000000000000028,9.56,10.1,9.18,0.9199999999999999,-0.2900000000000009,166741,238508,111616,126892,-126892
2016-02-21,9.891666666666666,10.52,9.32,1.1999999999999993,1.0700000000000003,10.521666666666667,11.28,10.29,0.9900000000000002,0.17999999999999972,9.693333333333333,10.52,9.24,1.2799999999999994,1.0700000000000003,10.113333333333333,10.58,9.56,1.0199999999999996,0.629999999999999,254584,429320,140204,289116,274344
2016-02-28,12.514,14.17,10.64,3.5299999999999994,3.5299999999999994,13.484,14.69,11.79,2.9000000000000004,2.610000000000001,12.076,13.7,10.58,3.119999999999999,2.6799999999999997,13.062,13.98,11.17,2.8100000000000005,2.4800000000000004,337646,454184,241270,212914,12755
2016-03-06,12.782,14.01,11.81,2.1999999999999993,-1.9100000000000001,13.296,14.57,12.15,2.42,-1.6099999999999994,12.048,13.63,11.35,2.280000000000001,-2.08,12.474,14.12,11.62,2.5,-1.6499999999999986,255230,405134,158908,246226,-246226
2016-03-13,11.986,12.48,11.55,0.9299999999999997,0.25,12.436,12.88,11.92,0.9600000000000009,-0.10000000000000142,11.516,12.08,11.05,1.0299999999999994,-0.4299999999999997,11.956,12.33,11.54,0.7900000000000009,-0.28999999999999915,128912,199442,74313,125129,-42384
2016-03-20,11.9,12.17,11.38,0.7899999999999991,-0.5399999999999991,12.31,12.66,11.76,0.9000000000000004,-0.6799999999999997,11.5925,12.03,11.2,0.8300000000000001,-0.5800000000000001,11.935,12.41,11.42,0.9900000000000002,-0.8800000000000008,86027,110880,55397,55483,43801
2016-03-27,12.134,12.84,11.56,1.2799999999999994,0.5299999999999994,12.68,13.19,12.2,0.9900000000000002,0.2900000000000009,11.746,12.33,11.2,1.1300000000000008,0.620000000000001,12.334,12.88,11.9,0.9800000000000004,0.29999999999999893,134221,173699,105693,68006,-3610
2016-04-03,12.66,13.13,12.13,1.0,1.0,13.232,13.52,12.88,0.6399999999999988,0.4900000000000002,12.44,13.01,12.04,0.9700000000000006,0.9700000000000006,12.856,13.24,12.4,0.8399999999999999,0.5399999999999991,96122,152469,55327,97142,-97142
2016-04-10,13.764,14.3,13.26,1.040000000000001,0.5099999999999998,14.286,14.84,13.64,1.1999999999999993,0.8499999999999996,13.464,13.88,13.01,0.870000000000001,0.5,13.966,14.32,13.13,1.1899999999999995,1.1899999999999995,92742,139600,52253,87347,-37810
2016-04-17,14.73,15.23,13.91,1.3200000000000003,1.3200000000000003,15.282,15.91,15.05,0.8599999999999994,0.8599999999999994,14.586,15.23,13.68,1.5500000000000007,1.5500000000000007,15.038,15.73,14.42,1.3100000000000005,1.3100000000000005,95233,128628,74088,54540,19105
2016-04-24,15.866,16.31,15.56,0.7499999999999982,0.2599999999999998,16.446,16.92,15.95,0.9700000000000024,0.7600000000000016,15.402,15.75,15.07,0.6799999999999997,0.4299999999999997,15.95,16.36,15.47,0.8899999999999988,0.5399999999999991,96996,143797,57184,86613,1528
2016-05-01,15.636000000000001,16.36,14.17,2.1899999999999995,-2.1800000000000015,16.214,16.68,15.76,0.9199999999999999,-0.5599999999999987,15.065999999999999,15.92,14.17,1.75,-1.75,15.668000000000001,16.67,14.84,1.8300000000000018,-0.6800000000000015,117028,201906,81399,120507,75548
2016-05-08,16.706,17.5,15.75,1.75,1.5399999999999991,17.296,17.82,16.35,1.4699999999999989,1.3499999999999979,16.254,16.95,15.5,1.4499999999999993,1.1099999999999994,16.846,17.63,15.67,1.959999999999999,1.0000000000000018,111865,170604,80859,89745,-67103
2016-05-15,17.126,17.91,16.44,1.4699999999999989,-0.5799999999999983,17.632,18.32,16.73,1.5899999999999999,-0.5999999999999979,16.464,17.29,15.67,1.6199999999999992,-0.39000000000000057,17.176000000000002,17.92,16.34,1.5800000000000018,-0.2699999999999996,104202,139706,74992,64714,-35841
2016-05-22,17.46,18.21,17.09,1.120000000000001,0.3000000000000007,17.866,18.21,17.51,0.6999999999999993,-0.10000000000000142,17.072,17.5,16.74,0.7600000000000016,0.21000000000000085,17.492,18.01,17.08,0.9300000000000033,0.45000000000000284,124186,151854,99257,52597,-52597
