Date,NEStock_Open_average,NEStock_Open_max,NEStock_Open_min,NEStock_Open_volatility,NEStock_Open_change,NEStock_High_average,NEStock_High_max,NEStock_High_min,NEStock_High_volatility,NEStock_High_change,NEStock_Low_average,NEStock_Low_max,NEStock_Low_min,NEStock_Low_volatility,NEStock_Low_change,NEStock_Close_average,NEStock_Close_max,NEStock_Close_min,NEStock_Close_volatility,NEStock_Close_change,NEStock_Volume_average,NEStock_Volume_max,NEStock_Volume_min,NEStock_Volume_volatility,NEStock_Volume_change
2016-01-03,10.002,10.65,9.25,1.4000000000000004,-1.0099999999999998,10.144,10.88,9.62,1.2600000000000016,-1.2300000000000004,9.606,10.43,8.99,1.4399999999999995,-1.4399999999999995,9.796,10.82,9.1,1.7200000000000006,-1.7200000000000006,8328826,11681954,6068851,5613103,-172267
2016-01-10,8.522,8.93,7.98,0.9499999999999993,-0.9499999999999993,8.682,9.03,8.04,0.9900000000000002,-0.9900000000000002,7.972,8.35,7.71,0.6399999999999997,-0.6399999999999997,8.276,8.7,7.79,0.9099999999999993,-0.9099999999999993,10268013,16273038,7894625,8378413,-228001
2016-01-17,7.5525,8.1,7.08,1.0199999999999996,0.1999999999999993,7.955,8.25,7.37,0.8799999999999999,0.25,7.045,7.27,6.73,0.5399999999999991,0.14999999999999947,7.41,7.72,7.26,0.45999999999999996,-0.0600000000000005,11411820,13375256,7864420,5510836,2300693
2016-01-24,7.412,7.82,7.12,0.7000000000000002,0.47999999999999954,7.676,7.98,7.24,0.7400000000000002,0.5599999999999996,7.176,7.52,6.81,0.71,0.6400000000000006,7.446,7.79,6.91,0.8799999999999999,0.8799999999999999,8560961,10173967,6838372,3335595,-3335595
2016-01-31,7.55,7.98,7.32,0.6600000000000001,0.5600000000000005,7.984,9.17,7.34,1.83,1.62,7.214,7.95,6.7,1.25,0.71,7.798,8.51,7.26,1.25,1.0,12347230,17130436,7278680,9851756,9851756
2016-02-07,7.484,8.4,6.94,1.46,-1.1000000000000005,7.814,8.4,7.18,1.2200000000000006,-0.45999999999999996,7.142,7.75,6.66,1.0899999999999999,-0.5300000000000002,7.298,7.85,6.97,0.8799999999999999,-0.4899999999999993,9813569,16883516,5577207,11306309,7313175
2016-02-14,7.7875,8.03,7.49,0.5399999999999991,0.41000000000000014,7.95,8.14,7.63,0.5100000000000007,0.27000000000000046,7.467499999999999,7.72,7.1,0.6200000000000001,0.25,7.737500000000001,7.98,7.58,0.40000000000000036,-0.03000000000000025,8488567,9007928,7414102,1593826,-1385284
2016-02-21,7.654,7.87,7.37,0.5,-0.08999999999999986,8.062,8.6,7.66,0.9399999999999995,0.4399999999999995,7.504,7.68,7.27,0.41000000000000014,-0.019999999999999574,7.792,8.2,7.52,0.6799999999999997,0.23999999999999932,6239396,7984183,5304382,2679801,2679801
2016-02-28,9.008000000000001,10.97,8.23,2.74,2.7200000000000006,10.178,13.45,8.48,4.969999999999999,4.709999999999999,8.824,10.74,8.0,2.74,2.6899999999999995,9.956,13.17,8.25,4.92,4.84,16345570,33289758,9667848,23621910,23150560
2016-03-06,11.956,13.02,10.84,2.1799999999999997,-1.8200000000000003,12.47,13.9,11.34,2.5600000000000005,-2.3200000000000003,11.386,12.56,10.6,1.9600000000000009,-1.7200000000000006,11.802,13.56,11.02,2.540000000000001,-2.41,16339531,25457236,11580251,13876985,-13876985
2016-03-13,11.194,12.23,10.6,1.6300000000000008,1.6300000000000008,11.752,12.32,11.14,1.1799999999999997,0.9100000000000001,10.718,11.2,10.2,1.0,0.6399999999999988,11.252,11.88,10.93,0.9500000000000011,0.3000000000000007,13601843,21534136,9604203,11929933,11929933
2016-03-20,10.9575,11.38,10.16,1.2200000000000006,-1.0099999999999998,11.495000000000001,11.82,10.7,1.120000000000001,-1.120000000000001,10.6275,11.0,10.1,0.9000000000000004,-0.8600000000000012,11.0725,11.75,10.43,1.3200000000000003,-1.3200000000000003,9433604,11214204,7261553,3952651,2093882
2016-03-27,10.325999999999999,10.84,10.02,0.8200000000000003,-0.2400000000000002,10.624,10.98,10.17,0.8100000000000005,-0.8100000000000005,9.876,10.24,9.45,0.7900000000000009,-0.7900000000000009,10.314,10.72,9.93,0.7900000000000009,-0.7900000000000009,10291330,14337830,7138277,7199553,5030174
2016-04-03,9.732,9.96,9.51,0.45000000000000107,-0.39000000000000057,9.992,10.22,9.75,0.47000000000000064,-0.47000000000000064,9.434,9.54,9.18,0.35999999999999943,-0.02999999999999936,9.628,9.8,9.38,0.41999999999999993,-0.05999999999999872,9369561,10830269,7263095,3567174,-1863548
