Date,GSSStock_Open_average,GSSStock_Open_max,GSSStock_Open_min,GSSStock_Open_volatility,GSSStock_Open_change,GSSStock_High_average,GSSStock_High_max,GSSStock_High_min,GSSStock_High_volatility,GSSStock_High_change,GSSStock_Low_average,GSSStock_Low_max,GSSStock_Low_min,GSSStock_Low_volatility,GSSStock_Low_change,GSSStock_Close_average,GSSStock_Close_max,GSSStock_Close_min,GSSStock_Close_volatility,GSSStock_Close_change,GSSStock_Volume_average,GSSStock_Volume_max,GSSStock_Volume_min,GSSStock_Volume_volatility,GSSStock_Volume_change
2016-01-03,0.1834,0.19,0.17800000000000002,0.011999999999999983,0.001999999999999974,0.18839999999999998,0.19,0.185,0.0050000000000000044,-0.003999999999999976,0.1744,0.18,0.17,0.009999999999999981,0.001999999999999974,0.1822,0.188,0.177,0.01100000000000001,0.0030000000000000027,78737,118289,55903,62386,14583
2016-01-10,0.169,0.18,0.161,0.01899999999999999,-0.014999999999999986,0.1718,0.182,0.168,0.013999999999999985,-0.013999999999999985,0.1566,0.161,0.153,0.008000000000000007,-0.008000000000000007,0.1656,0.17,0.16,0.010000000000000009,-0.010000000000000009,98173,196991,34351,162640,29211
2016-01-17,0.15175,0.16,0.145,0.015000000000000013,-0.009000000000000008,0.1615,0.17800000000000002,0.152,0.026000000000000023,0.018000000000000016,0.14425,0.147,0.142,0.0050000000000000044,0.003999999999999976,0.15875,0.17800000000000002,0.15,0.028000000000000025,0.02300000000000002,119486,169916,80274,89642,-89642
2016-01-24,0.191,0.195,0.188,0.007000000000000006,-0.0030000000000000027,0.1956,0.20600000000000002,0.19,0.016000000000000014,-0.01100000000000001,0.1794,0.18600000000000003,0.172,0.01400000000000004,0.0,0.1868,0.195,0.18,0.015000000000000013,-0.010000000000000009,101670,213437,46216,167221,-167221
2016-01-31,0.19720000000000001,0.217,0.18100000000000002,0.035999999999999976,0.035999999999999976,0.2172,0.245,0.2,0.044999999999999984,0.044999999999999984,0.19260000000000002,0.212,0.18100000000000002,0.030999999999999972,0.030999999999999972,0.20320000000000002,0.23600000000000002,0.18600000000000003,0.04999999999999999,0.04400000000000001,158933,281933,72471,209462,209462
2016-02-07,0.2722,0.32,0.233,0.087,0.055999999999999994,0.299,0.325,0.275,0.04999999999999999,0.03500000000000003,0.2658,0.302,0.233,0.06899999999999998,0.04199999999999998,0.2812,0.31,0.248,0.062,0.02999999999999997,354842,626209,101561,524648,-280446
2016-02-14,0.28500000000000003,0.302,0.263,0.03899999999999998,0.0020000000000000018,0.30574999999999997,0.315,0.294,0.02100000000000002,0.014000000000000012,0.27125,0.29,0.261,0.02899999999999997,0.02899999999999997,0.29075,0.306,0.272,0.033999999999999975,0.02799999999999997,188074,313977,135370,178607,-148137
2016-02-21,0.34259999999999996,0.38299999999999995,0.29,0.09299999999999997,0.09000000000000002,0.3726,0.42,0.3,0.12,0.12,0.3368,0.38,0.275,0.10499999999999998,0.10499999999999998,0.3562,0.41700000000000004,0.297,0.12000000000000005,0.12000000000000005,528071,835067,167066,668001,115954
2016-02-28,0.5045999999999999,0.5489999999999999,0.42,0.12899999999999995,0.12899999999999995,0.5306,0.561,0.489,0.07200000000000006,0.07200000000000006,0.4658,0.508,0.41600000000000004,0.09199999999999997,0.06799999999999995,0.497,0.525,0.483,0.04200000000000004,0.007000000000000006,528150,937791,255960,681831,-450264
2016-03-06,0.4872,0.503,0.442,0.061,-0.008000000000000007,0.5048,0.519,0.495,0.02400000000000002,-0.02400000000000002,0.4606,0.48100000000000004,0.442,0.039000000000000035,0.0,0.483,0.503,0.469,0.03400000000000003,-0.0020000000000000018,312417,381689,194125,187564,-802
2016-03-13,0.448,0.485,0.42,0.065,-0.041000000000000036,0.47659999999999997,0.5,0.45399999999999996,0.04600000000000004,-0.01699999999999996,0.4198,0.44,0.4,0.03999999999999998,0.01100000000000001,0.452,0.486,0.42,0.066,0.030000000000000027,339438,496600,229836,266764,-266764
2016-03-20,0.42974999999999997,0.44,0.419,0.02100000000000002,-0.020000000000000018,0.45475,0.478,0.44,0.03799999999999998,-0.0030000000000000027,0.423,0.44,0.41,0.030000000000000027,-0.0020000000000000573,0.4405,0.44799999999999995,0.43,0.01799999999999996,0.010000000000000009,174091,330185,85513,244672,-21824
2016-03-27,0.4396,0.45,0.42,0.030000000000000027,-0.01799999999999996,0.4602,0.467,0.44799999999999995,0.019000000000000072,0.013000000000000067,0.4232,0.439,0.402,0.03699999999999998,0.022999999999999965,0.44580000000000003,0.46,0.418,0.04200000000000004,0.04200000000000004,203966,284000,134753,149247,-80680
2016-04-03,0.469,0.484,0.45,0.033999999999999975,0.033999999999999975,0.4806,0.49700000000000005,0.46799999999999997,0.02900000000000008,0.02900000000000008,0.4592,0.47700000000000004,0.435,0.04200000000000004,0.04200000000000004,0.47359999999999997,0.494,0.45,0.043999999999999984,0.043999999999999984,164303,198027,140240,57787,11549
2016-04-10,0.5664,0.614,0.51,0.10399999999999998,0.09799999999999998,0.6152,0.74,0.537,0.20299999999999996,0.20299999999999996,0.544,0.608,0.502,0.10599999999999998,0.10599999999999998,0.591,0.695,0.53,0.16499999999999992,0.16499999999999992,310873,374648,197351,177297,-16136
2016-04-17,0.7572,0.82,0.72,0.09999999999999998,-0.006000000000000005,0.7798,0.8390000000000001,0.75,0.08900000000000008,-0.020000000000000018,0.712,0.763,0.69,0.07300000000000006,-0.017000000000000126,0.735,0.774,0.698,0.07600000000000007,-0.06400000000000006,398445,733072,125472,607600,-566648
2016-04-24,0.7118,0.72,0.69,0.030000000000000027,-0.0009999999999998899,0.731,0.76,0.708,0.052000000000000046,-0.017000000000000015,0.6874,0.698,0.679,0.018999999999999906,-0.017999999999999905,0.707,0.746,0.685,0.06099999999999994,-0.015999999999999903,422506,875372,181445,693927,198829
2016-05-01,0.695,0.72,0.662,0.05799999999999994,-0.04200000000000004,0.71,0.725,0.698,0.027000000000000024,-0.027000000000000024,0.6576,0.691,0.614,0.07699999999999996,-0.030999999999999917,0.6776,0.7070000000000001,0.655,0.052000000000000046,-0.039000000000000035,280895,331756,140723,191033,-178124
2016-05-08,0.622,0.65,0.5920000000000001,0.05799999999999994,-0.02300000000000002,0.6536000000000001,0.67,0.64,0.030000000000000027,-0.008000000000000007,0.5888,0.621,0.5579999999999999,0.06300000000000006,0.03700000000000003,0.6212,0.645,0.6,0.04500000000000004,0.006000000000000005,242446,376156,186462,189694,-173738
2016-05-15,0.6058,0.6459999999999999,0.55,0.09599999999999986,-0.05599999999999994,0.6236,0.648,0.6,0.04800000000000004,-0.04800000000000004,0.5848,0.619,0.546,0.07299999999999995,-0.049000000000000044,0.6043999999999999,0.631,0.585,0.04600000000000004,-0.04500000000000004,187207,408016,104357,303659,-13481
2016-05-22,0.5434,0.56,0.5,0.06000000000000005,-0.010000000000000009,0.561,0.578,0.547,0.030999999999999917,-0.027999999999999914,0.5082,0.55,0.47,0.08000000000000007,-0.049000000000000044,0.5328,0.557,0.51,0.04700000000000004,-0.03700000000000003,256516,656827,128269,528558,6584
2016-05-29,0.53575,0.58,0.5,0.07999999999999996,0.07999999999999996,0.567,0.62,0.54,0.07999999999999996,0.07999999999999996,0.52825,0.5710000000000001,0.5,0.07100000000000006,0.07100000000000006,0.54325,0.581,0.52,0.06099999999999994,0.06099999999999994,274302,754380,92983,661397,637984
2016-06-05,0.623,0.66,0.5870000000000001,0.07299999999999995,0.06000000000000005,0.6362,0.67,0.609,0.061000000000000054,0.06000000000000005,0.607,0.635,0.5760000000000001,0.05899999999999994,0.05899999999999994,0.6182,0.649,0.578,0.07100000000000006,0.062000000000000055,267358,429951,121298,308653,157068
2016-06-12,0.6518,0.68,0.63,0.050000000000000044,-0.04200000000000004,0.6572,0.68,0.638,0.04200000000000004,-0.04200000000000004,0.6053999999999999,0.61,0.602,0.008000000000000007,-0.008000000000000007,0.6212,0.636,0.61,0.026000000000000023,-0.026000000000000023,231797,372943,138739,234204,-229201
2016-06-19,0.6154,0.66,0.598,0.062000000000000055,0.041000000000000036,0.6258,0.66,0.608,0.052000000000000046,0.030000000000000027,0.598,0.613,0.591,0.02200000000000002,0.013000000000000012,0.6116,0.634,0.591,0.04300000000000004,0.014000000000000012,187292,439918,73142,366776,242892
2016-06-26,0.6492,0.665,0.618,0.04700000000000004,-0.002000000000000113,0.662,0.7,0.64,0.05999999999999994,0.03499999999999992,0.6294,0.6509999999999999,0.613,0.03799999999999992,0.03799999999999992,0.6518,0.695,0.63,0.06499999999999995,0.06499999999999995,232201,401481,106413,295068,-9620
2016-07-03,0.72875,0.755,0.7,0.05500000000000005,0.010000000000000009,0.75875,0.77,0.74,0.030000000000000027,0.030000000000000027,0.7125,0.73,0.698,0.03200000000000003,0.01200000000000001,0.74425,0.764,0.72,0.04400000000000004,0.03300000000000003,373380,608017,215399,392618,-234134
