Date,BOOMStock_Open_average,BOOMStock_Open_max,BOOMStock_Open_min,BOOMStock_Open_volatility,BOOMStock_Open_change,BOOMStock_High_average,BOOMStock_High_max,BOOMStock_High_min,BOOMStock_High_volatility,BOOMStock_High_change,BOOMStock_Low_average,BOOMStock_Low_max,BOOMStock_Low_min,BOOMStock_Low_volatility,BOOMStock_Low_change,BOOMStock_Close_average,BOOMStock_Close_max,BOOMStock_Close_min,BOOMStock_Close_volatility,BOOMStock_Close_change,BOOMStock_Volume_average,BOOMStock_Volume_max,BOOMStock_Volume_min,BOOMStock_Volume_volatility,BOOMStock_Volume_change
2016-01-03,6.842,7.09,6.42,0.6699999999999999,-0.46999999999999975,6.954000000000001,7.23,6.48,0.75,-0.6699999999999999,6.612,6.9,6.12,0.7800000000000002,-0.7699999999999996,6.75,7.15,6.17,0.9800000000000004,-0.9299999999999997,59786,92844,40160,52684,-5864
2016-01-10,5.654,6.19,5.37,0.8200000000000003,-0.8200000000000003,6.002,6.43,5.67,0.7599999999999998,-0.7599999999999998,5.332,5.54,5.17,0.3700000000000001,-0.3600000000000003,5.486,5.76,5.35,0.41000000000000014,-0.41000000000000014,61503,69555,46365,23190,-18972
2016-01-17,5.3325,5.71,4.92,0.79,0.28000000000000025,5.52,5.71,5.36,0.34999999999999964,0.2400000000000002,5.0575,5.35,4.84,0.5099999999999998,0.3799999999999999,5.3325,5.54,5.01,0.5300000000000002,0.5,63854,99370,41169,58201,41862
2016-01-24,5.494,5.74,5.27,0.47000000000000064,0.2999999999999998,5.834,6.12,5.54,0.5800000000000001,0.0,5.26,5.54,4.95,0.5899999999999999,0.5899999999999999,5.596,6.11,5.22,0.8900000000000006,0.8900000000000006,60135,105935,21968,83967,-24278
2016-01-31,6.17,6.31,6.06,0.25,0.02999999999999936,6.29,6.42,6.14,0.28000000000000025,0.08999999999999986,6.002,6.27,5.86,0.40999999999999925,0.3799999999999999,6.192,6.35,6.03,0.3199999999999994,0.13999999999999968,58816,92541,30123,62418,-41640
2016-02-07,6.08,6.38,5.77,0.6100000000000003,-0.4900000000000002,6.316,6.5,6.15,0.34999999999999964,-0.29000000000000004,5.754,6.07,5.5,0.5700000000000003,-0.5700000000000003,6.034,6.43,5.74,0.6899999999999995,-0.3899999999999997,73394,199683,25525,174158,-150864
2016-02-14,6.2575,6.46,5.93,0.5300000000000002,0.3200000000000003,6.595,6.75,6.38,0.3700000000000001,0.16999999999999993,6.18,6.39,5.93,0.45999999999999996,0.1800000000000006,6.35,6.47,6.2,0.2699999999999996,-0.17999999999999972,63652,94304,34496,59808,59808
2016-02-21,5.852,6.32,5.45,0.8700000000000001,-0.8700000000000001,6.046,6.54,5.64,0.9000000000000004,-0.9000000000000004,5.532,5.82,5.35,0.47000000000000064,-0.4400000000000004,5.694,6.19,5.37,0.8200000000000003,-0.7000000000000002,41469,63773,28500,35273,32677
2016-02-28,5.624,5.85,5.52,0.33000000000000007,0.2999999999999998,5.78,5.99,5.6,0.39000000000000057,0.29000000000000004,5.556,5.77,5.45,0.3199999999999994,0.27999999999999936,5.67,5.87,5.5,0.3700000000000001,0.33999999999999986,115644,154637,50064,104573,83000
2016-03-06,6.494,6.86,5.9,0.96,0.7299999999999995,6.794,6.96,6.63,0.33000000000000007,0.11000000000000032,6.176,6.47,5.68,0.79,0.33999999999999986,6.59,6.78,6.35,0.4300000000000006,0.019999999999999574,76823,118335,30292,88043,-14303
2016-03-13,6.716,6.87,6.51,0.3600000000000003,0.29000000000000004,6.832,6.96,6.67,0.29000000000000004,0.29000000000000004,6.564,6.71,6.23,0.47999999999999954,0.13999999999999968,6.776,6.84,6.62,0.21999999999999975,0.21999999999999975,129019,156990,79492,77498,37773
2016-03-20,6.505,6.68,6.11,0.5699999999999994,-0.5699999999999994,6.6475,6.86,6.3,0.5600000000000005,-0.5200000000000005,6.2375,6.49,5.91,0.5800000000000001,-0.5,6.46,6.74,6.21,0.5300000000000002,-0.4900000000000002,38305,54491,26587,27904,-11506
2016-03-27,6.474,6.58,6.29,0.29000000000000004,0.13999999999999968,6.6739999999999995,6.79,6.43,0.3600000000000003,-0.3600000000000003,6.34,6.41,6.29,0.1200000000000001,0.019999999999999574,6.5040000000000004,6.68,6.39,0.29000000000000004,-0.29000000000000004,47165,62582,36554,26028,-14041
2016-04-03,6.2379999999999995,6.39,6.13,0.2599999999999998,-0.02999999999999936,6.346,6.5,6.19,0.3099999999999996,-0.009999999999999787,6.074,6.22,5.98,0.23999999999999932,0.08000000000000007,6.196,6.3,6.1,0.20000000000000018,0.0,38971,47503,26309,21194,5875
2016-04-10,6.806,7.49,6.28,1.21,1.21,7.134,7.66,6.47,1.1900000000000004,1.1900000000000004,6.702,7.28,6.15,1.13,1.13,7.064,7.54,6.28,1.2599999999999998,1.2599999999999998,106209,229945,42920,187025,-89436
