Date,GPLStock_Open_average,GPLStock_Open_max,GPLStock_Open_min,GPLStock_Open_volatility,GPLStock_Open_change,GPLStock_High_average,GPLStock_High_max,GPLStock_High_min,GPLStock_High_volatility,GPLStock_High_change,GPLStock_Low_average,GPLStock_Low_max,GPLStock_Low_min,GPLStock_Low_volatility,GPLStock_Low_change,GPLStock_Close_average,GPLStock_Close_max,GPLStock_Close_min,GPLStock_Close_volatility,GPLStock_Close_change,GPLStock_Volume_average,GPLStock_Volume_max,GPLStock_Volume_min,GPLStock_Volume_volatility,GPLStock_Volume_change
2016-04-03,0.9572,0.98,0.925,0.05499999999999994,-0.017000000000000015,0.9796,1.02,0.953,0.06700000000000006,0.04300000000000004,0.9338,0.96,0.9,0.05999999999999994,0.05999999999999994,0.9538,1.01,0.9009999999999999,0.1090000000000001,0.1090000000000001,68496,109345,41162,68183,20351
2016-04-10,1.1219999999999999,1.15,1.07,0.07999999999999985,0.05999999999999983,1.164,1.19,1.13,0.06000000000000005,0.06000000000000005,1.0846,1.13,0.963,0.16699999999999993,0.16699999999999993,1.148,1.19,1.12,0.06999999999999984,0.06999999999999984,122648,272936,57185,215751,-212641
2016-04-17,1.454,1.59,1.21,0.3800000000000001,0.31000000000000005,1.504,1.64,1.26,0.3799999999999999,0.29000000000000004,1.352,1.46,1.2,0.26,0.08000000000000007,1.406,1.47,1.26,0.20999999999999996,0.1299999999999999,260609,408478,206097,202381,-24322
2016-04-24,1.706,2.04,1.47,0.5700000000000001,0.5700000000000001,1.822,2.25,1.47,0.78,0.78,1.676,2.04,1.43,0.6100000000000001,0.6100000000000001,1.79,2.16,1.43,0.7300000000000002,0.7300000000000002,308586,487930,181240,306690,267216
2016-05-01,1.806,2.24,1.56,0.6800000000000002,-0.5200000000000002,1.878,2.25,1.7,0.55,-0.3999999999999999,1.624,1.81,1.4,0.41000000000000014,-0.09000000000000008,1.726,1.85,1.57,0.28,-0.010000000000000009,474382,938594,171490,767104,-753316
2016-05-08,1.778,1.87,1.66,0.2100000000000002,-0.010000000000000009,1.822,1.94,1.75,0.18999999999999995,0.040000000000000036,1.688,1.75,1.62,0.1299999999999999,0.09999999999999987,1.752,1.85,1.66,0.19000000000000017,0.09000000000000008,171438,319592,72139,247453,-247453
2016-05-15,1.704,1.82,1.43,0.3900000000000001,-0.1200000000000001,1.772,1.84,1.68,0.16000000000000014,-0.14000000000000012,1.6162,1.77,1.38,0.3900000000000001,-0.17099999999999982,1.7,1.82,1.61,0.20999999999999996,-0.1200000000000001,205821,375231,82116,293115,182411
2016-05-22,1.588,1.69,1.5,0.18999999999999995,-0.17999999999999994,1.618,1.71,1.53,0.17999999999999994,-0.17999999999999994,1.51,1.6,1.44,0.16000000000000014,-0.16000000000000014,1.54,1.68,1.44,0.24,-0.24,99087,149336,48567,100769,-100769
2016-05-29,1.4575,1.58,1.4,0.18000000000000016,0.18000000000000016,1.495,1.6,1.46,0.14000000000000012,0.14000000000000012,1.4100000000000001,1.54,1.34,0.19999999999999996,0.19999999999999996,1.46,1.58,1.4,0.18000000000000016,0.18000000000000016,131215,218131,36441,181690,-11575
2016-06-05,1.712,1.78,1.64,0.14000000000000012,0.13000000000000012,1.714,1.78,1.64,0.14000000000000012,0.13000000000000012,1.6260000000000001,1.68,1.57,0.10999999999999988,0.050000000000000044,1.676,1.73,1.63,0.10000000000000009,0.030000000000000027,115704,181990,61436,120554,55802
2016-06-12,1.692,1.79,1.6,0.18999999999999995,-0.07000000000000006,1.718,1.8,1.67,0.13000000000000012,-0.06000000000000005,1.604,1.64,1.55,0.08999999999999986,-0.07999999999999985,1.626,1.68,1.55,0.1299999999999999,-0.10999999999999988,142292,349775,49202,300573,108435
2016-06-19,1.566,1.72,1.49,0.22999999999999998,0.21999999999999997,1.624,1.72,1.56,0.15999999999999992,0.08000000000000007,1.51,1.57,1.44,0.13000000000000012,0.13000000000000012,1.562,1.62,1.52,0.10000000000000009,-0.040000000000000036,125786,258405,44005,214400,82660
2016-06-26,1.6380000000000001,1.76,1.49,0.27,0.1399999999999999,1.676,1.76,1.56,0.19999999999999996,0.1399999999999999,1.572,1.67,1.47,0.19999999999999996,0.19999999999999996,1.6159999999999999,1.72,1.49,0.22999999999999998,0.22999999999999998,157313,220187,74242,145945,88923
2016-07-03,1.7149999999999999,1.9,1.54,0.3599999999999999,-0.22999999999999998,1.7725,2.0,1.56,0.43999999999999995,-0.31999999999999984,1.6525,1.83,1.51,0.32000000000000006,-0.25,1.695,1.87,1.51,0.3600000000000001,-0.3600000000000001,370457,693696,215648,478048,-44247
2016-07-10,1.492,1.57,1.39,0.18000000000000016,-0.16000000000000014,1.5078,1.58,1.399,0.18100000000000005,-0.18100000000000005,1.4298,1.47,1.34,0.1299999999999999,-0.1299999999999999,1.452,1.55,1.36,0.18999999999999995,-0.18999999999999995,216664,294415,112840,181575,-60724
2016-07-17,1.328,1.37,1.3,0.07000000000000006,-0.030000000000000027,1.354,1.38,1.34,0.039999999999999813,-0.039999999999999813,1.3038,1.31,1.28,0.030000000000000027,0.0,1.33,1.35,1.31,0.040000000000000036,0.020000000000000018,147653,274437,52180,222257,-222257
2016-07-24,1.356,1.46,1.27,0.18999999999999995,0.08999999999999986,1.39,1.46,1.29,0.16999999999999993,0.1299999999999999,1.31,1.39,1.24,0.1499999999999999,0.1499999999999999,1.3618,1.46,1.2690000000000001,0.19099999999999984,0.19099999999999984,113285,164448,58713,105735,-5052
2016-07-31,1.458,1.53,1.32,0.20999999999999996,-0.19999999999999996,1.47,1.54,1.33,0.20999999999999996,-0.18999999999999995,1.4,1.48,1.29,0.18999999999999995,-0.17999999999999994,1.432,1.49,1.31,0.17999999999999994,-0.17999999999999994,234164,343252,150138,193114,-103813
2016-08-07,1.422,1.5,1.32,0.17999999999999994,0.17999999999999994,1.452,1.52,1.38,0.14000000000000012,0.13000000000000012,1.394,1.44,1.32,0.11999999999999988,0.11999999999999988,1.418,1.46,1.36,0.09999999999999987,0.07000000000000006,104156,146290,48519,97771,-21644
2016-08-14,1.452,1.5,1.41,0.09000000000000008,-0.040000000000000036,1.468,1.5,1.42,0.08000000000000007,-0.08000000000000007,1.4182,1.4609999999999999,1.38,0.08099999999999996,-0.06000000000000005,1.446,1.48,1.39,0.09000000000000008,-0.09000000000000008,107781,166404,71465,94939,50787
2016-08-21,1.312,1.37,1.22,0.15000000000000013,-0.06000000000000005,1.338,1.37,1.28,0.09000000000000008,-0.030000000000000027,1.272,1.34,1.22,0.1200000000000001,-0.06000000000000005,1.29,1.35,1.23,0.1200000000000001,-0.040000000000000036,137262,190504,87081,103423,-73762
2016-08-28,1.286,1.35,1.2,0.15000000000000013,0.06000000000000005,1.316,1.35,1.26,0.09000000000000008,0.010000000000000009,1.238,1.3,1.18,0.1200000000000001,0.030000000000000027,1.286,1.34,1.2,0.14000000000000012,0.0,142540,194911,89853,105058,18118
2016-09-04,1.415,1.44,1.39,0.050000000000000044,0.0,1.4275,1.44,1.39,0.050000000000000044,-0.050000000000000044,1.365,1.39,1.31,0.07999999999999985,-0.06999999999999984,1.395,1.43,1.32,0.10999999999999988,-0.10999999999999988,114655,179720,77855,101865,-101865
2016-09-11,1.328,1.36,1.26,0.10000000000000009,0.050000000000000044,1.358,1.38,1.32,0.05999999999999983,-0.050000000000000044,1.288,1.31,1.26,0.050000000000000044,0.040000000000000036,1.328,1.36,1.3,0.06000000000000005,-0.050000000000000044,82098,141297,35053,106244,-106244
2016-09-18,1.374,1.44,1.34,0.09999999999999987,-0.020000000000000018,1.4,1.45,1.34,0.10999999999999988,0.029999999999999805,1.33,1.37,1.3,0.07000000000000006,0.0,1.362,1.44,1.32,0.11999999999999988,0.0,113762,196274,50374,145900,106887
2016-09-25,1.344,1.36,1.31,0.050000000000000044,0.0,1.366,1.4,1.33,0.06999999999999984,-0.029999999999999805,1.312,1.33,1.3,0.030000000000000027,0.020000000000000018,1.344,1.37,1.32,0.050000000000000044,0.030000000000000027,79008,118155,27418,90737,39803
2016-10-02,1.246,1.35,1.15,0.20000000000000018,-0.15000000000000013,1.264,1.35,1.21,0.14000000000000012,-0.14000000000000012,1.184,1.29,1.14,0.15000000000000013,-0.15000000000000013,1.214,1.32,1.15,0.17000000000000015,-0.1200000000000001,120089,201505,44010,157495,55032
2016-10-09,1.24,1.28,1.2,0.08000000000000007,0.050000000000000044,1.264,1.3,1.23,0.07000000000000006,0.020000000000000018,1.2078,1.22,1.18,0.040000000000000036,-0.0009999999999998899,1.242,1.29,1.22,0.07000000000000006,-0.010000000000000009,71266,109941,49903,60038,5212
2016-10-16,1.268,1.29,1.23,0.06000000000000005,0.020000000000000018,1.298,1.31,1.27,0.040000000000000036,0.040000000000000036,1.244,1.27,1.21,0.06000000000000005,0.040000000000000036,1.284,1.3,1.27,0.030000000000000027,0.030000000000000027,90070,109027,52361,56666,56666
2016-10-23,1.324,1.38,1.3,0.07999999999999985,0.0,1.35,1.4,1.32,0.07999999999999985,-0.010000000000000009,1.276,1.29,1.25,0.040000000000000036,0.020000000000000018,1.326,1.4,1.3,0.09999999999999987,0.0,100820,161581,56881,104700,-104700
2016-10-30,1.384,1.43,1.33,0.09999999999999987,0.09999999999999987,1.414,1.44,1.36,0.07999999999999985,0.06999999999999984,1.336,1.36,1.29,0.07000000000000006,0.050000000000000044,1.3820000000000001,1.43,1.36,0.06999999999999984,0.019999999999999796,144172,217963,101691,116272,15053
2016-11-06,1.378,1.42,1.34,0.07999999999999985,0.010000000000000009,1.402,1.43,1.35,0.07999999999999985,-0.04999999999999982,1.316,1.37,1.2,0.17000000000000015,-0.14000000000000012,1.344,1.4,1.23,0.16999999999999993,-0.16999999999999993,167010,224094,105798,118296,97549
2016-11-13,1.282,1.33,1.21,0.1200000000000001,0.10000000000000009,1.327,1.38,1.245,0.1349999999999998,0.1349999999999998,1.242,1.3,1.14,0.16000000000000014,0.16000000000000014,1.314,1.36,1.24,0.1200000000000001,0.1200000000000001,190822,435136,84417,350719,195218
2016-11-20,1.3624999999999998,1.39,1.3,0.08999999999999986,0.010000000000000009,1.4075,1.43,1.4,0.030000000000000027,0.030000000000000027,1.3325,1.38,1.29,0.08999999999999986,0.019999999999999796,1.4,1.43,1.38,0.050000000000000044,0.040000000000000036,169284,260630,90050,170580,-45923
2016-11-27,1.468,1.52,1.43,0.09000000000000008,0.06000000000000005,1.524,1.56,1.49,0.07000000000000006,0.07000000000000006,1.436,1.49,1.37,0.11999999999999988,0.07000000000000006,1.518,1.56,1.48,0.08000000000000007,0.08000000000000007,205625,246122,172200,73922,-39556
2016-12-04,1.47,1.5,1.45,0.050000000000000044,0.020000000000000018,1.5014,1.527,1.48,0.04699999999999993,-0.030000000000000027,1.44,1.46,1.41,0.050000000000000044,-0.030000000000000027,1.456,1.48,1.43,0.050000000000000044,-0.020000000000000018,160464,228230,103170,125060,-95064
2016-12-11,1.438,1.54,1.36,0.17999999999999994,-0.07999999999999985,1.504,1.57,1.38,0.19000000000000017,-0.10000000000000009,1.4,1.49,1.3,0.18999999999999995,-0.11999999999999988,1.448,1.52,1.36,0.15999999999999992,-0.10000000000000009,4642440,22029852,185165,21844687,21681235
2016-12-18,1.406,1.51,1.33,0.17999999999999994,0.1100000000000001,1.474,1.61,1.39,0.2200000000000002,0.17000000000000015,1.3840000000000001,1.5,1.31,0.18999999999999995,0.1399999999999999,1.456,1.61,1.37,0.24,0.24,174515,269060,56543,212517,79179
2016-12-25,1.69,1.73,1.64,0.09000000000000008,0.07000000000000006,1.73,1.75,1.71,0.040000000000000036,0.040000000000000036,1.6400000000000001,1.68,1.61,0.06999999999999984,0.029999999999999805,1.6975,1.74,1.66,0.08000000000000007,-0.020000000000000018,138807,164270,110405,53865,-36865
2017-01-01,1.7425,1.78,1.63,0.15000000000000013,0.15000000000000013,1.7850000000000001,1.82,1.74,0.08000000000000007,0.06000000000000005,1.695,1.77,1.61,0.15999999999999992,0.07999999999999985,1.7650000000000001,1.79,1.74,0.050000000000000044,0.030000000000000027,210780,283629,150438,133191,12510
2017-01-08,1.804,1.86,1.71,0.15000000000000013,-0.09000000000000008,1.8659999999999999,1.93,1.78,0.1499999999999999,-0.09999999999999987,1.74,1.81,1.69,0.1200000000000001,-0.07000000000000006,1.796,1.87,1.71,0.16000000000000014,-0.08000000000000007,195645,232171,142320,89851,-68512
2017-01-15,1.795,1.81,1.76,0.050000000000000044,-0.010000000000000009,1.84,1.85,1.83,0.020000000000000018,0.0,1.75,1.78,1.71,0.07000000000000006,-0.010000000000000009,1.81,1.83,1.79,0.040000000000000036,-0.030000000000000027,128494,150867,109724,41143,7183
2017-01-22,1.78,1.83,1.7,0.13000000000000012,-0.13000000000000012,1.824,1.89,1.75,0.1399999999999999,-0.07999999999999985,1.748,1.81,1.69,0.1200000000000001,-0.1200000000000001,1.794,1.84,1.72,0.1200000000000001,-0.040000000000000036,146327,211852,111625,100227,-74076
2017-01-29,1.834,1.87,1.8,0.07000000000000006,0.030000000000000027,1.87,1.9,1.85,0.04999999999999982,0.0,1.8,1.83,1.77,0.06000000000000005,0.050000000000000044,1.832,1.86,1.8,0.06000000000000005,0.06000000000000005,97936,145738,43532,102206,-102206
2017-02-05,2.002,2.08,1.87,0.20999999999999996,0.13999999999999968,2.08,2.11,2.01,0.10000000000000009,0.10000000000000009,1.964,2.03,1.86,0.1699999999999997,0.1499999999999997,2.038,2.09,2.0,0.08999999999999986,0.08999999999999986,138868,238353,96426,141927,-141927
2017-02-12,2.134,2.19,2.09,0.10000000000000009,0.10000000000000009,2.162,2.25,2.09,0.16000000000000014,0.16000000000000014,2.082,2.16,2.03,0.13000000000000034,0.13000000000000034,2.138,2.19,2.06,0.1299999999999999,0.1200000000000001,112683,156042,84252,71790,63221
2017-02-19,2.18,2.25,2.12,0.1299999999999999,0.10000000000000009,2.225,2.25,2.2,0.04999999999999982,0.040000000000000036,2.11,2.16,2.09,0.07000000000000028,0.010000000000000231,2.16,2.21,2.1,0.10999999999999988,-0.04999999999999982,181094,243276,136624,106652,-42849
2017-02-26,1.8760000000000001,2.09,1.78,0.30999999999999983,-0.30999999999999983,1.966,2.17,1.85,0.31999999999999984,-0.31999999999999984,1.762,1.83,1.69,0.14000000000000012,-0.14000000000000012,1.854,1.91,1.8,0.10999999999999988,-0.030000000000000027,305986,485764,147157,338607,-232992
2017-03-05,1.734,1.82,1.69,0.13000000000000012,-0.1200000000000001,1.784,1.83,1.73,0.10000000000000009,-0.010000000000000009,1.682,1.7,1.66,0.040000000000000036,-0.040000000000000036,1.736,1.78,1.7,0.08000000000000007,0.010000000000000009,191057,383107,56649,326458,-117646
2017-03-12,1.816,1.88,1.78,0.09999999999999987,-0.030000000000000027,1.864,1.96,1.81,0.1499999999999999,-0.1399999999999999,1.72,1.76,1.66,0.10000000000000009,-0.10000000000000009,1.77,1.88,1.66,0.21999999999999997,-0.21999999999999997,848183,2831359,253154,2578205,2440309
2017-03-19,1.712,1.79,1.62,0.16999999999999993,-0.06999999999999984,1.74,1.8,1.67,0.13000000000000012,-0.10000000000000009,1.65,1.73,1.56,0.16999999999999993,-0.08999999999999986,1.688,1.76,1.64,0.1200000000000001,-0.1200000000000001,131221,212203,55434,156769,-58829
2017-03-26,1.65,1.71,1.61,0.09999999999999987,-0.09999999999999987,1.676,1.71,1.65,0.06000000000000005,-0.040000000000000036,1.62,1.63,1.61,0.019999999999999796,-0.010000000000000009,1.652,1.69,1.63,0.06000000000000005,-0.050000000000000044,78500,119649,28186,91463,-40341
2017-04-02,1.676,1.7,1.66,0.040000000000000036,0.030000000000000027,1.686,1.71,1.67,0.040000000000000036,0.010000000000000009,1.634,1.69,1.6,0.08999999999999986,-0.039999999999999813,1.658,1.69,1.62,0.06999999999999984,-0.05999999999999983,59307,96916,30991,65925,48357
2017-04-09,1.5975000000000001,1.61,1.58,0.030000000000000027,-0.020000000000000018,1.6125,1.64,1.58,0.05999999999999983,-0.040000000000000036,1.545,1.59,1.48,0.1100000000000001,-0.08000000000000007,1.5750000000000002,1.61,1.5,0.1100000000000001,-0.1100000000000001,109093,207653,73061,134592,125581
2017-04-16,1.406,1.48,1.35,0.1299999999999999,-0.1299999999999999,1.414,1.48,1.37,0.10999999999999988,-0.10999999999999988,1.3402,1.361,1.32,0.040999999999999925,-0.040000000000000036,1.37,1.41,1.33,0.07999999999999985,-0.06999999999999984,118540,202052,85697,116355,-97942
2017-04-23,1.25,1.32,1.2,0.1200000000000001,-0.1200000000000001,1.272,1.33,1.21,0.1200000000000001,-0.06000000000000005,1.206,1.31,1.16,0.15000000000000013,-0.14000000000000012,1.242,1.32,1.16,0.16000000000000014,-0.06000000000000005,141169,191886,58567,133319,102911
2017-04-30,1.202,1.25,1.17,0.08000000000000007,-0.08000000000000007,1.24,1.26,1.21,0.050000000000000044,-0.030000000000000027,1.168,1.18,1.15,0.030000000000000027,-0.010000000000000009,1.186,1.21,1.15,0.06000000000000005,-0.010000000000000009,114470,143011,84338,58673,-19367
2017-05-07,1.214,1.24,1.19,0.050000000000000044,-0.010000000000000009,1.238,1.31,1.21,0.10000000000000009,0.07000000000000006,1.19,1.23,1.17,0.06000000000000005,0.040000000000000036,1.214,1.31,1.18,0.13000000000000012,0.1200000000000001,118319,214628,48836,165792,53685
2017-05-14,1.34,1.37,1.31,0.06000000000000005,-0.06000000000000005,1.346,1.38,1.31,0.06999999999999984,-0.06999999999999984,1.274,1.31,1.26,0.050000000000000044,-0.010000000000000009,1.302,1.34,1.27,0.07000000000000006,-0.030000000000000027,89209,121913,53555,68358,-68358
2017-05-21,1.276,1.34,1.24,0.10000000000000009,-0.040000000000000036,1.3,1.36,1.24,0.1200000000000001,-0.10000000000000009,1.222,1.28,1.19,0.09000000000000008,-0.08000000000000007,1.256,1.33,1.21,0.1200000000000001,-0.1100000000000001,123746,233205,57571,175634,-8429
2017-05-28,1.1824999999999999,1.21,1.15,0.06000000000000005,-0.020000000000000018,1.19,1.21,1.18,0.030000000000000027,-0.020000000000000018,1.1624999999999999,1.18,1.15,0.030000000000000027,-0.010000000000000009,1.1675,1.19,1.15,0.040000000000000036,0.010000000000000009,136451,182760,94821,87939,8301
2017-06-04,1.202,1.25,1.16,0.09000000000000008,-0.010000000000000009,1.228,1.26,1.2,0.06000000000000005,0.0,1.172,1.21,1.15,0.06000000000000005,0.020000000000000018,1.206,1.24,1.17,0.07000000000000006,0.020000000000000018,102462,217318,49659,167659,-51231
2017-06-11,1.188,1.25,1.15,0.10000000000000009,-0.030000000000000027,1.234,1.26,1.18,0.08000000000000007,0.020000000000000018,1.156,1.17,1.15,0.020000000000000018,-0.010000000000000009,1.186,1.24,1.15,0.09000000000000008,-0.040000000000000036,2184539,10587085,47931,10539154,10518661
2017-06-18,1.156,1.17,1.12,0.04999999999999982,-0.010000000000000009,1.168,1.18,1.16,0.020000000000000018,-0.020000000000000018,1.134,1.15,1.12,0.029999999999999805,-0.010000000000000009,1.142,1.16,1.13,0.030000000000000027,0.010000000000000009,83757,119905,51471,68434,-16470
2017-06-25,1.226,1.27,1.16,0.1100000000000001,0.10000000000000009,1.26,1.28,1.21,0.07000000000000006,0.07000000000000006,1.224,1.26,1.16,0.10000000000000009,0.10000000000000009,1.252,1.28,1.2,0.08000000000000007,0.08000000000000007,103122,152013,64019,87994,19504
2017-07-02,1.21,1.25,1.19,0.06000000000000005,-0.06000000000000005,1.225,1.25,1.19,0.06000000000000005,-0.06000000000000005,1.185,1.2,1.15,0.050000000000000044,-0.050000000000000044,1.1975,1.21,1.18,0.030000000000000027,-0.030000000000000027,48210,71104,17340,53764,9486
2017-07-09,1.228,1.27,1.18,0.09000000000000008,0.050000000000000044,1.264,1.29,1.23,0.06000000000000005,0.010000000000000009,1.21,1.23,1.17,0.06000000000000005,0.06000000000000005,1.234,1.26,1.2,0.06000000000000005,-0.030000000000000027,66181,127891,20845,107046,-107046
2017-07-16,1.264,1.28,1.24,0.040000000000000036,0.020000000000000018,1.28,1.3,1.26,0.040000000000000036,-0.010000000000000009,1.246,1.26,1.24,0.020000000000000018,0.0,1.254,1.27,1.24,0.030000000000000027,0.0,41773,63382,19856,43526,-31336
2017-07-23,1.258,1.3,1.22,0.08000000000000007,-0.010000000000000009,1.278,1.3,1.24,0.06000000000000005,-0.010000000000000009,1.23,1.25,1.21,0.040000000000000036,0.030000000000000027,1.242,1.27,1.21,0.06000000000000005,0.040000000000000036,60839,99112,31689,67423,-22122
2017-07-30,1.288,1.31,1.26,0.050000000000000044,0.0,1.319,1.35,1.28,0.07000000000000006,-0.03499999999999992,1.27,1.3,1.23,0.07000000000000006,0.030000000000000027,1.292,1.3,1.28,0.020000000000000018,-0.020000000000000018,161432,412382,79724,332658,-315751
2017-08-06,1.298,1.32,1.26,0.06000000000000005,0.030000000000000027,1.312,1.33,1.29,0.040000000000000036,0.030000000000000027,1.268,1.29,1.25,0.040000000000000036,0.020000000000000018,1.278,1.29,1.27,0.020000000000000018,0.0,62615,82358,47417,34941,-19899
2017-08-13,1.312,1.36,1.26,0.10000000000000009,0.030000000000000027,1.338,1.38,1.29,0.08999999999999986,0.04999999999999982,1.284,1.32,1.26,0.06000000000000005,0.040000000000000036,1.312,1.34,1.28,0.06000000000000005,0.030000000000000027,46964,69260,23175,46085,-1619
2017-08-20,1.316,1.33,1.3,0.030000000000000027,0.0,1.328,1.34,1.32,0.020000000000000018,0.010000000000000009,1.296,1.3,1.28,0.020000000000000018,0.0,1.316,1.33,1.3,0.030000000000000027,-0.020000000000000018,25715,43987,7859,36128,18508
2017-08-27,1.36,1.42,1.32,0.09999999999999987,0.07999999999999985,1.392,1.42,1.35,0.06999999999999984,0.040000000000000036,1.33,1.38,1.31,0.06999999999999984,0.05999999999999983,1.361,1.4,1.32,0.07999999999999985,0.029999999999999805,70029,99409,28305,71104,-11129
2017-09-03,1.4449999999999998,1.45,1.43,0.020000000000000018,0.0,1.455,1.46,1.45,0.010000000000000009,0.0,1.3975,1.42,1.37,0.04999999999999982,-0.029999999999999805,1.4224999999999999,1.46,1.37,0.08999999999999986,-0.06999999999999984,81550,142951,45190,97761,51481
2017-09-10,1.334,1.34,1.32,0.020000000000000018,-0.010000000000000009,1.352,1.37,1.34,0.030000000000000027,-0.030000000000000027,1.316,1.34,1.28,0.06000000000000005,-0.06000000000000005,1.33,1.36,1.28,0.08000000000000007,-0.06000000000000005,178340,662704,35329,627375,614676
2017-09-17,1.282,1.3,1.26,0.040000000000000036,0.010000000000000009,1.296,1.31,1.29,0.020000000000000018,0.0,1.26,1.28,1.24,0.040000000000000036,0.0,1.278,1.29,1.255,0.03500000000000014,0.004999999999999893,44032,69363,22004,47359,-46620
2017-09-24,1.256,1.29,1.23,0.06000000000000005,-0.050000000000000044,1.266,1.29,1.25,0.040000000000000036,-0.040000000000000036,1.234,1.27,1.21,0.06000000000000005,-0.050000000000000044,1.248,1.29,1.23,0.06000000000000005,-0.050000000000000044,45490,70335,18399,51936,-2970
2017-10-01,1.228,1.23,1.22,0.010000000000000009,0.010000000000000009,1.26,1.29,1.25,0.040000000000000036,0.040000000000000036,1.228,1.23,1.22,0.010000000000000009,0.010000000000000009,1.248,1.28,1.23,0.050000000000000044,0.040000000000000036,56894,98471,29444,69027,-21232
