Date,TTWO_stock_Open_average,TTWO_stock_Open_max,TTWO_stock_Open_min,TTWO_stock_Open_volatility,TTWO_stock_Open_change,TTWO_stock_High_average,TTWO_stock_High_max,TTWO_stock_High_min,TTWO_stock_High_volatility,TTWO_stock_High_change,TTWO_stock_Low_average,TTWO_stock_Low_max,TTWO_stock_Low_min,TTWO_stock_Low_volatility,TTWO_stock_Low_change,TTWO_stock_Close_average,TTWO_stock_Close_max,TTWO_stock_Close_min,TTWO_stock_Close_volatility,TTWO_stock_Close_change,TTWO_stock_Volume_average,TTWO_stock_Volume_max,TTWO_stock_Volume_min,TTWO_stock_Volume_volatility,TTWO_stock_Volume_change
2016-01-03,33.704,34.36,32.56,1.7999999999999972,-1.4899999999999949,34.26,35.08,33.15,1.9299999999999997,-1.6000000000000014,33.205999999999996,34.16,32.29,1.8699999999999974,-1.3299999999999983,33.538000000000004,34.75,32.34,2.4099999999999966,-1.8299999999999983,1268944,1558849,718838,840011,190681
2016-01-10,32.7,33.83,31.61,2.219999999999999,-0.980000000000004,33.234,33.86,32.81,1.0499999999999972,-0.11999999999999744,32.192,32.86,31.57,1.2899999999999991,-0.7800000000000011,32.832,33.62,32.5,1.1199999999999974,-0.19000000000000483,1195513,1404438,1089352,315086,-68700
2016-01-17,32.7625,33.49,31.95,1.5400000000000027,0.7700000000000031,33.295,33.75,33.03,0.7199999999999989,0.6099999999999994,32.1675,33.12,31.36,1.759999999999998,1.3099999999999987,32.93,33.63,32.5,1.1300000000000026,1.1300000000000026,1202045,1358792,976089,382703,-141982
2016-01-24,33.788,34.08,33.5,0.5799999999999983,-0.03999999999999915,34.408,34.7,34.04,0.6600000000000037,0.6600000000000037,33.42,33.62,33.28,0.3399999999999963,-0.020000000000003126,33.986000000000004,34.7,33.61,1.0900000000000034,1.0900000000000034,1731362,2708234,1198454,1509780,337652
2016-01-31,34.71,36.0,33.57,2.4299999999999997,0.480000000000004,34.884,36.28,33.59,2.6899999999999977,0.0899999999999963,33.1,34.29,31.87,2.419999999999998,-1.2999999999999972,33.87,35.08,32.83,2.25,-1.2399999999999949,3020804,6182950,1270280,4912670,2318339
2016-02-07,33.982,35.12,32.89,2.229999999999997,2.229999999999997,34.986,35.37,33.73,1.6400000000000006,1.5500000000000043,33.262,34.29,31.66,2.629999999999999,2.150000000000002,34.362,35.07,33.63,1.4399999999999977,0.5,2088686,3238881,1157489,2081392,-1329160
2016-02-14,34.3775,34.76,33.92,0.8399999999999963,-0.5599999999999952,34.7625,34.97,34.68,0.28999999999999915,0.03999999999999915,33.8475,33.97,33.65,0.3200000000000003,-0.2700000000000031,34.4125,34.67,34.0,0.6700000000000017,0.03999999999999915,1680487,2040694,1160652,880042,-218039
2016-02-21,35.30166666666666,35.83,34.56,1.269999999999996,0.8900000000000006,35.70166666666667,35.98,35.45,0.529999999999994,0.12999999999999545,35.075,35.8,34.43,1.3699999999999974,1.0999999999999943,35.475,35.81,34.89,0.9200000000000017,0.5,995991,1347210,623922,723288,-572480
2016-02-28,36.67,37.55,35.82,1.7299999999999969,0.740000000000002,37.25,37.71,36.69,1.0200000000000031,0.3100000000000023,36.12,36.9,35.71,1.1899999999999977,0.11999999999999744,36.676,37.5,35.99,1.509999999999998,0.00999999999999801,1610377,2708670,1127951,1580719,85105
2016-03-06,35.17,35.79,34.53,1.259999999999998,0.060000000000002274,35.558,36.19,34.9,1.2899999999999991,0.46000000000000085,34.778,35.64,34.39,1.25,1.2000000000000028,35.072,35.83,34.51,1.3200000000000003,1.1799999999999997,1352843,1788253,761403,1026850,-1026850
