Date,AAMEStock_Open_average,AAMEStock_Open_max,AAMEStock_Open_min,AAMEStock_Open_volatility,AAMEStock_Open_change,AAMEStock_High_average,AAMEStock_High_max,AAMEStock_High_min,AAMEStock_High_volatility,AAMEStock_High_change,AAMEStock_Low_average,AAMEStock_Low_max,AAMEStock_Low_min,AAMEStock_Low_volatility,AAMEStock_Low_change,AAMEStock_Close_average,AAMEStock_Close_max,AAMEStock_Close_min,AAMEStock_Close_volatility,AAMEStock_Close_change,AAMEStock_Volume_average,AAMEStock_Volume_max,AAMEStock_Volume_min,AAMEStock_Volume_volatility,AAMEStock_Volume_change
2016-01-03,4.7540000000000004,4.99,4.62,0.3700000000000001,-0.3700000000000001,4.7780000000000005,4.99,4.65,0.33999999999999986,-0.33999999999999986,4.5728,4.77,4.41,0.35999999999999943,-0.3099999999999996,4.63,4.84,4.46,0.3799999999999999,-0.3799999999999999,4638,8293,1668,6625,-1937
2016-01-10,4.4116,4.55,4.17,0.3799999999999999,0.04999999999999982,4.4796000000000005,4.55,4.4,0.14999999999999947,0.04999999999999982,4.2782,4.39,4.17,0.21999999999999975,-0.06099999999999994,4.3592,4.45,4.261,0.18900000000000006,0.18900000000000006,4350,14197,879,13318,12758
2016-01-17,4.3934999999999995,4.67,4.12,0.5499999999999998,-0.44599999999999973,4.484999999999999,4.68,4.28,0.39999999999999947,-0.3899999999999997,4.02175,4.607,3.39,1.217,-0.5170000000000003,4.25925,4.607,3.93,0.677,-0.32699999999999996,6084,18561,1101,17460,269
2016-01-24,4.4378,4.5,4.34,0.16000000000000014,-0.009999999999999787,4.4658,4.5,4.39,0.11000000000000032,0.0,4.2124,4.36,4.018,0.3420000000000005,0.02600000000000069,4.3347999999999995,4.45,4.26,0.1900000000000004,0.02600000000000069,2346,3627,1413,2214,1836
2016-01-31,4.498,4.5,4.49,0.009999999999999787,0.0,4.5,4.5,4.5,0.0,0.0,4.4864,4.5,4.45,0.04999999999999982,0.04999999999999982,4.497,4.5,4.49,0.009999999999999787,0.009999999999999787,1267,2191,152,2039,-1188
2016-02-07,4.4904,4.5,4.481,0.019000000000000128,-0.019000000000000128,4.4934,4.5,4.481,0.019000000000000128,-0.013999999999999346,4.3498,4.49,4.006,0.484,-0.484,4.44,4.5,4.3,0.20000000000000018,-0.20000000000000018,3717,10715,1246,9469,9469
2016-02-14,4.2475,4.38,4.0,0.3799999999999999,-0.2999999999999998,4.31925,4.4,4.114,0.2860000000000005,-0.2860000000000005,3.99825,4.38,3.8,0.5800000000000001,-0.20000000000000018,4.152,4.38,3.99,0.3899999999999997,-0.14200000000000035,10865,16813,147,16666,2739
2016-02-21,4.264,4.34,4.18,0.16000000000000014,0.0699999999999994,4.2702,4.341,4.18,0.16100000000000048,0.09999999999999964,4.194,4.33,4.07,0.2599999999999998,0.1299999999999999,4.212,4.33,4.07,0.2599999999999998,0.1299999999999999,2528,8380,4,8376,7110
2016-02-28,4.276,4.3,4.18,0.1200000000000001,0.0,4.276,4.3,4.18,0.1200000000000001,0.0,4.108,4.18,4.02,0.16000000000000014,-0.15000000000000036,4.1419999999999995,4.28,4.02,0.2600000000000007,-0.11000000000000032,2215,4601,190,4411,-2055
2016-03-06,4.1491999999999996,4.26,4.02,0.2400000000000002,0.2400000000000002,4.2396,4.3,4.192,0.10799999999999965,0.06799999999999962,4.0976,4.218999999999999,4.02,0.19899999999999984,0.04900000000000038,4.2202,4.3,4.16,0.13999999999999968,0.09999999999999964,1133,2297,21,2276,596
2016-03-13,4.1206,4.22,3.991,0.22899999999999965,-0.040000000000000036,4.21,4.49,4.01,0.4800000000000004,0.2599999999999998,4.0812,4.22,3.991,0.22899999999999965,-0.09999999999999964,4.186,4.38,4.01,0.3700000000000001,0.14999999999999947,3920,12564,80,12484,12341
2016-03-20,4.045,4.13,4.01,0.1200000000000001,-0.1200000000000001,4.165,4.34,4.02,0.3200000000000003,-0.2400000000000002,3.895,4.0,3.66,0.33999999999999986,-0.06000000000000005,4.105,4.21,3.93,0.2799999999999998,-0.1299999999999999,6983,13418,2342,11076,-10838
2016-03-27,4.156,4.45,4.01,0.4400000000000004,0.4400000000000004,4.442,4.93,4.1,0.8300000000000001,0.8300000000000001,4.061,4.45,3.755,0.6950000000000003,0.6950000000000003,4.318,4.9,3.92,0.9800000000000004,0.9800000000000004,6039,9748,2048,7700,-3080
2016-04-03,4.8534,4.91,4.77,0.14000000000000057,-0.08000000000000007,4.934,5.0,4.86,0.13999999999999968,-0.09999999999999964,4.6998,4.86,4.52,0.34000000000000075,0.05000000000000071,4.804,4.9,4.63,0.27000000000000046,-0.17999999999999972,2659,6055,538,5517,-3166
2016-04-10,4.668200000000001,4.75,4.571000000000001,0.17899999999999938,-0.0389999999999997,4.796,4.95,4.71,0.2400000000000002,-0.04999999999999982,4.642,4.71,4.54,0.16999999999999993,-0.019999999999999574,4.696,4.95,4.54,0.41000000000000014,-0.019999999999999574,2391,5816,35,5781,-3790
2016-04-17,4.458,4.6,4.25,0.34999999999999964,-0.08999999999999986,4.561,4.615,4.48,0.1349999999999998,0.06500000000000039,4.31,4.54,4.02,0.5200000000000005,0.40000000000000036,4.4510000000000005,4.615,4.21,0.40500000000000025,0.40500000000000025,2143,4390,269,4121,-2978
2016-04-24,4.3950000000000005,4.625,4.12,0.5049999999999999,-0.5049999999999999,4.413,4.625,4.18,0.4450000000000003,-0.4450000000000003,4.213,4.625,3.86,0.7650000000000001,-0.7650000000000001,4.319,4.625,4.18,0.4450000000000003,-0.4450000000000003,2639,4959,312,4647,2284
2016-05-01,4.0718,4.18,3.839,0.34099999999999975,-0.009999999999999787,4.216,4.41,4.12,0.29000000000000004,-0.009999999999999787,3.962,4.11,3.78,0.3300000000000005,0.3200000000000003,4.1,4.18,3.93,0.24999999999999956,0.18000000000000016,1080,1860,106,1754,597
2016-05-08,3.9968,4.3,3.87,0.4299999999999997,-0.4299999999999997,3.9968,4.3,3.87,0.4299999999999997,-0.4299999999999997,3.9278,4.05,3.805,0.24499999999999966,-0.17999999999999972,3.9428,4.1,3.83,0.2699999999999996,-0.22999999999999954,991,4213,0,4213,-4106
2016-05-15,3.5074,3.96,3.3489999999999998,0.6110000000000002,-0.5979999999999999,3.539,3.96,3.3489999999999998,0.6110000000000002,-0.52,3.371,3.53,3.25,0.2799999999999998,-0.2799999999999998,3.393,3.53,3.32,0.20999999999999996,-0.20999999999999996,4538,11992,455,11537,-8223
