Date,MSIStock_Open_average,MSIStock_Open_max,MSIStock_Open_min,MSIStock_Open_volatility,MSIStock_Open_change,MSIStock_High_average,MSIStock_High_max,MSIStock_High_min,MSIStock_High_volatility,MSIStock_High_change,MSIStock_Low_average,MSIStock_Low_max,MSIStock_Low_min,MSIStock_Low_volatility,MSIStock_Low_change,MSIStock_Close_average,MSIStock_Close_max,MSIStock_Close_min,MSIStock_Close_volatility,MSIStock_Close_change,MSIStock_Volume_average,MSIStock_Volume_max,MSIStock_Volume_min,MSIStock_Volume_volatility,MSIStock_Volume_change
2016-01-03,65.74,67.67,64.33,3.3400000000000034,-3.3400000000000034,66.32000000000001,67.67,64.95,2.719999999999999,-2.719999999999999,65.044,66.62,63.54,3.0800000000000054,-2.6200000000000045,65.462,67.13,64.11,3.019999999999996,-2.8799999999999955,1119128,1289109,910847,378262,378262
2016-01-10,64.024,65.07,61.8,3.269999999999996,-2.8599999999999994,64.272,65.15,62.28,2.8700000000000045,-2.6899999999999977,63.02,63.86,61.21,2.6499999999999986,-2.6499999999999986,63.47,64.91,61.59,3.319999999999993,-2.780000000000001,1076672,1290941,877933,413008,406150
2016-01-17,61.16,62.3,60.38,1.9199999999999946,-0.7399999999999949,61.6275,62.36,60.76,1.6000000000000014,-0.240000000000002,60.3075,61.41,59.13,2.279999999999994,0.75,61.0875,62.04,60.36,1.6799999999999997,0.9099999999999966,1068129,1444720,741190,703530,-703530
2016-01-24,63.668,65.05,61.93,3.1199999999999974,3.1199999999999974,64.906,66.79,62.87,3.920000000000009,3.920000000000009,63.314,64.73,61.59,3.1400000000000006,3.1400000000000006,64.378,66.77,62.42,4.349999999999994,4.349999999999994,1127507,1642387,762467,879920,343150
2016-01-31,65.202,66.58,63.99,2.5899999999999963,-2.5899999999999963,65.68,67.2,64.26,2.9399999999999977,-2.9399999999999977,64.08200000000001,66.22,62.52,3.6999999999999957,-3.6999999999999957,64.624,66.85,62.82,4.029999999999994,-4.029999999999994,1200898,2121171,761663,1359508,-25608
2016-02-07,61.524,62.72,60.19,2.530000000000001,-1.2199999999999989,62.368,63.4,60.83,2.5700000000000003,-0.519999999999996,60.818,61.48,59.78,1.6999999999999957,-0.5700000000000003,61.52,62.24,60.52,1.7199999999999989,-0.3100000000000023,962129,1223580,567568,656012,-537964
2016-02-14,64.0875,65.17,62.47,2.700000000000003,2.3100000000000023,65.03,66.06,63.46,2.6000000000000014,2.6000000000000014,63.775,64.67,62.36,2.3100000000000023,1.9699999999999989,64.8125,66.0,63.42,2.5799999999999983,2.5799999999999983,1042278,1513565,771201,742364,742364
2016-02-21,70.93599999999999,74.3,66.46,7.840000000000003,7.840000000000003,72.566,75.81,67.13,8.680000000000007,8.680000000000007,70.602,74.06,66.22,7.840000000000003,7.840000000000003,71.858,74.86,66.75,8.11,8.11,2910350,4942161,1833412,3108749,263059
2016-02-28,72.0,75.0,70.94,4.060000000000002,-3.3400000000000034,72.324,75.27,71.34,3.9299999999999926,-3.519999999999996,70.836,72.95,69.31,3.6400000000000006,-2.1700000000000017,71.632,73.49,70.95,2.539999999999992,-2.539999999999992,4231380,7223934,2543989,4679945,-1801108
2016-03-06,71.202,71.83,70.67,1.1599999999999966,0.789999999999992,71.77,72.63,71.19,1.4399999999999977,0.5600000000000023,70.77,71.17,70.47,0.7000000000000028,0.4200000000000017,71.202,71.48,71.01,0.46999999999999886,0.18999999999999773,2161891,2886042,1636398,1249644,271118
