Date,ICUI_stock_Open_average,ICUI_stock_Open_max,ICUI_stock_Open_min,ICUI_stock_Open_volatility,ICUI_stock_Open_change,ICUI_stock_High_average,ICUI_stock_High_max,ICUI_stock_High_min,ICUI_stock_High_volatility,ICUI_stock_High_change,ICUI_stock_Low_average,ICUI_stock_Low_max,ICUI_stock_Low_min,ICUI_stock_Low_volatility,ICUI_stock_Low_change,ICUI_stock_Close_average,ICUI_stock_Close_max,ICUI_stock_Close_min,ICUI_stock_Close_volatility,ICUI_stock_Close_change,ICUI_stock_Volume_average,ICUI_stock_Volume_max,ICUI_stock_Volume_min,ICUI_stock_Volume_volatility,ICUI_stock_Volume_change
2016-01-03,107.268,110.89,105.69,5.200000000000003,-3.9200000000000017,109.168,110.89,107.34,3.549999999999997,-3.239999999999995,104.992,105.77,103.71,2.0600000000000023,-1.0500000000000114,106.146,108.39,103.76,4.6299999999999955,-1.3999999999999915,152282,223471,99062,124409,-81409
2016-01-10,100.944,103.99,96.55,7.439999999999998,-7.439999999999998,101.96,104.16,98.41,5.75,-5.680000000000007,98.464,101.0,95.43,5.569999999999993,-4.319999999999993,100.068,103.21,98.18,5.029999999999987,-2.6099999999999994,152647,220648,114352,106296,-13546
2016-01-17,96.6875,99.23,94.66,4.570000000000007,-4.570000000000007,97.2025,99.23,95.72,3.510000000000005,-3.510000000000005,94.3925,96.7,93.54,3.1599999999999966,-3.1300000000000097,95.355,97.15,93.79,3.3599999999999994,-2.969999999999999,183433,235366,143212,92154,23707
2016-01-24,94.942,97.17,93.13,4.040000000000006,-0.9100000000000108,97.32,98.55,96.15,2.3999999999999915,0.36999999999999034,93.824,95.97,92.56,3.4099999999999966,-0.5900000000000034,95.302,96.68,93.2,3.480000000000004,2.219999999999999,175717,211332,142738,68594,-9972
2016-01-31,96.94,105.0,89.0,16.0,-6.560000000000002,97.89,105.0,90.21,14.790000000000006,-7.8700000000000045,91.812,96.06,85.99,10.070000000000007,-9.439999999999998,93.644,97.61,86.47,11.14,-11.14,319264,666282,194458,471824,39541
2016-02-07,86.994,88.57,86.06,2.509999999999991,2.3699999999999903,88.694,89.38,87.53,1.8499999999999943,1.8499999999999943,86.102,86.48,85.56,0.9200000000000017,0.8199999999999932,87.754,88.92,87.02,1.9000000000000057,1.9000000000000057,193568,306571,126284,180287,-180287
2016-02-14,89.1375,89.81,88.62,1.1899999999999977,-1.0900000000000034,90.37,90.85,89.62,1.2299999999999898,0.6700000000000017,88.11500000000001,88.45,87.89,0.5600000000000023,0.5600000000000023,89.2325,90.67,88.55,2.1200000000000045,1.6899999999999977,134943,158789,85076,73713,68777
2016-02-21,90.874,92.0,89.89,2.1099999999999994,-0.1700000000000017,92.544,94.6,91.16,3.4399999999999977,2.6999999999999886,89.824,90.09,89.53,0.5600000000000023,0.3400000000000034,91.544,94.38,89.85,4.530000000000001,4.530000000000001,141613,205838,102419,103419,58377
2016-02-28,92.82,94.16,91.93,2.2299999999999898,-2.2299999999999898,93.51,94.46,92.65,1.809999999999988,-1.809999999999988,91.086,92.01,89.86,2.1500000000000057,-0.7399999999999949,92.42999999999999,93.32,91.9,1.4199999999999875,0.1699999999999875,169142,246532,128552,117980,-57957
2016-03-06,92.21,93.62,91.24,2.3800000000000097,2.3800000000000097,93.668,96.52,92.58,3.9399999999999977,3.7099999999999937,91.866,93.43,91.0,2.430000000000007,2.430000000000007,93.026,96.39,91.8,4.590000000000003,4.290000000000006,164014,189965,114244,75721,26806
2016-03-13,96.46,97.19,95.8,1.3900000000000006,0.35999999999999943,98.046,99.54,97.17,2.3700000000000045,0.960000000000008,94.702,95.56,94.15,1.4099999999999966,0.12999999999999545,97.15,99.15,95.73,3.4200000000000017,1.440000000000012,228202,289542,201448,88094,73741
