Date,ARTNA_stock_Open_average,ARTNA_stock_Open_max,ARTNA_stock_Open_min,ARTNA_stock_Open_volatility,ARTNA_stock_Open_change,ARTNA_stock_High_average,ARTNA_stock_High_max,ARTNA_stock_High_min,ARTNA_stock_High_volatility,ARTNA_stock_High_change,ARTNA_stock_Low_average,ARTNA_stock_Low_max,ARTNA_stock_Low_min,ARTNA_stock_Low_volatility,ARTNA_stock_Low_change,ARTNA_stock_Close_average,ARTNA_stock_Close_max,ARTNA_stock_Close_min,ARTNA_stock_Close_volatility,ARTNA_stock_Close_change,ARTNA_stock_Volume_average,ARTNA_stock_Volume_max,ARTNA_stock_Volume_min,ARTNA_stock_Volume_volatility,ARTNA_stock_Volume_change
2016-01-03,26.926000000000002,27.34,26.5,0.8399999999999999,-0.16999999999999815,27.330000000000002,27.73,26.92,0.8099999999999987,0.25,26.364,26.91,25.76,1.1499999999999986,0.4700000000000024,27.008,27.44,26.39,1.0500000000000007,1.0500000000000007,38602,63726,26329,37397,-27747
2016-01-10,27.198,27.96,26.58,1.3800000000000026,-0.9200000000000017,27.724,28.06,27.15,0.9100000000000001,-0.9100000000000001,26.722,27.36,26.06,1.3000000000000007,-1.3000000000000007,27.182,27.86,26.74,1.120000000000001,-1.120000000000001,35773,49623,27937,21686,6552
2016-01-17,26.95,27.64,26.39,1.25,0.9100000000000001,27.6725,28.38,27.08,1.3000000000000007,1.3000000000000007,26.685000000000002,27.14,26.3,0.8399999999999999,0.5700000000000003,27.3825,28.32,26.83,1.490000000000002,1.490000000000002,33016,45221,27604,17617,-2356
2016-01-24,28.252,28.99,27.79,1.1999999999999993,0.6699999999999982,28.992,30.34,28.34,2.0,1.7100000000000009,27.971999999999998,28.87,27.54,1.3300000000000018,1.0400000000000027,28.534,30.31,27.59,2.719999999999999,2.34,39668,90072,22189,67883,64336
2016-01-31,30.678,31.46,29.47,1.990000000000002,-0.990000000000002,31.268,31.94,30.55,1.3900000000000006,-0.759999999999998,30.116,31.04,28.84,2.1999999999999993,-1.5899999999999999,30.454,31.31,29.22,2.09,-1.8800000000000026,40232,60325,31275,29050,-28088
2016-02-07,29.522000000000002,30.1,28.82,1.2800000000000011,0.870000000000001,30.114,30.45,29.37,1.0799999999999983,0.9299999999999997,29.06,29.68,28.0,1.6799999999999997,1.1499999999999986,29.622,30.3,29.32,0.9800000000000004,0.0,32926,44329,20743,23586,-7016
2016-02-14,29.2625,29.57,29.04,0.5300000000000011,-0.5300000000000011,29.692500000000003,29.82,29.6,0.21999999999999886,-0.14000000000000057,28.8675,29.01,28.72,0.2900000000000027,-0.23999999999999844,29.17,29.35,29.1,0.25,-0.25,25970,30209,23933,6276,1
2016-02-21,28.988,29.26,28.72,0.5400000000000027,-0.26000000000000156,29.31,29.66,29.0,0.6600000000000001,-0.46000000000000085,28.56,28.81,27.76,1.0499999999999972,-1.009999999999998,28.778,29.16,27.86,1.3000000000000007,-1.0700000000000003,19364,24431,13245,11186,2817
2016-02-28,27.672,28.17,27.17,1.0,-0.5299999999999976,28.152,28.7,27.8,0.8999999999999986,-0.8999999999999986,27.336000000000002,27.89,26.78,1.1099999999999994,-0.8599999999999994,27.812,28.25,27.38,0.870000000000001,-0.5700000000000003,29540,33029,26061,6968,-2619
2016-03-06,27.330000000000002,27.72,27.03,0.6899999999999977,-0.509999999999998,27.482,27.75,27.13,0.620000000000001,-0.620000000000001,26.742,26.99,26.07,0.9199999999999982,-0.9100000000000001,27.04,27.4,26.73,0.6699999999999982,-0.46000000000000085,41410,69474,29015,40459,23707
2016-03-13,26.136,26.73,25.64,1.0899999999999999,-1.0899999999999999,26.532,27.01,26.05,0.9600000000000009,0.28000000000000114,25.656,26.15,25.17,0.9799999999999969,-0.9699999999999989,26.16,26.96,25.52,1.4400000000000013,0.7800000000000011,62178,164379,26144,138235,138235
2016-03-20,26.4025,26.8,25.55,1.25,-1.25,26.625,26.84,26.2,0.6400000000000006,-0.6400000000000006,25.78,26.18,25.28,0.8999999999999986,-0.8900000000000006,26.1675,26.52,25.62,0.8999999999999986,-0.46000000000000085,39218,65018,21745,43273,-7534
2016-03-27,27.041999999999998,27.87,26.24,1.6300000000000026,1.6300000000000026,27.436,28.0,26.24,1.7600000000000016,1.740000000000002,26.598,27.45,25.72,1.7300000000000004,1.7300000000000004,27.278,27.96,26.15,1.8100000000000023,1.4500000000000028,33865,41304,26440,14864,3785
2016-04-03,27.414,27.57,27.18,0.39000000000000057,0.019999999999999574,27.72,27.87,27.56,0.3100000000000023,-0.2699999999999996,27.096,27.29,26.79,0.5,0.010000000000001563,27.408,27.73,27.07,0.6600000000000001,-0.35999999999999943,28453,31823,25330,6493,-3848
2016-04-10,27.57,27.86,27.3,0.5599999999999987,0.509999999999998,27.96,28.91,27.58,1.3300000000000018,1.3300000000000018,27.276,27.7,27.14,0.5599999999999987,0.5599999999999987,27.791999999999998,28.77,27.23,1.5399999999999991,1.5399999999999991,28491,46750,18512,28238,-8516
2016-04-17,28.616,29.53,26.54,2.990000000000002,-2.34,28.99,29.57,27.43,2.1400000000000006,-2.1400000000000006,27.876,28.86,26.52,2.34,-2.2200000000000024,28.221999999999998,29.45,26.54,2.91,-2.34,33060,71798,10715,61083,-22196
2016-04-24,27.246,27.59,26.87,0.7199999999999989,-0.23999999999999844,27.542,27.69,27.08,0.610000000000003,-0.5900000000000034,26.814,27.07,26.55,0.5199999999999996,-0.129999999999999,27.204,27.56,26.8,0.759999999999998,-0.3000000000000007,28726,34760,22384,12376,11967
2016-05-01,27.492,28.59,26.94,1.6499999999999986,1.6499999999999986,28.088,29.01,27.16,1.8500000000000014,1.8500000000000014,27.262,28.12,26.71,1.4100000000000001,1.4100000000000001,27.913999999999998,28.86,27.06,1.8000000000000007,1.8000000000000007,27985,35334,14896,20438,3906
2016-05-08,28.168,28.6,27.41,1.1900000000000013,-1.1000000000000014,28.438,28.72,27.86,0.8599999999999994,-0.6900000000000013,27.624000000000002,28.28,27.28,1.0,0.08999999999999986,27.928,28.48,27.42,1.0599999999999987,-1.009999999999998,24990,33483,11229,22254,-11190
2016-05-15,26.886,27.59,26.26,1.3299999999999983,-0.5500000000000007,27.51,28.57,26.94,1.629999999999999,-1.0599999999999987,26.442,27.39,26.02,1.370000000000001,-0.7800000000000011,26.912,27.57,26.26,1.3099999999999987,-0.07000000000000028,30122,45092,21909,23183,5481
2016-05-22,28.168,28.9,27.42,1.4799999999999969,1.139999999999997,28.762,29.31,27.73,1.5799999999999983,1.1600000000000001,27.726,28.19,26.95,1.240000000000002,1.240000000000002,28.252,28.87,27.18,1.6900000000000013,1.5,36924,59980,23527,36453,11259
2016-05-29,28.4775,28.76,28.03,0.7300000000000004,-0.010000000000001563,28.7925,29.02,28.58,0.4400000000000013,0.259999999999998,28.2175,28.66,27.82,0.8399999999999999,0.6400000000000006,28.560000000000002,28.92,28.2,0.7200000000000024,0.7200000000000024,20675,22545,15754,6791,-106
2016-06-05,29.538,30.14,28.93,1.2100000000000009,0.5599999999999987,29.992,30.32,29.39,0.9299999999999997,0.6699999999999982,29.342,29.63,28.93,0.6999999999999993,0.5300000000000011,29.702,30.31,29.26,1.0499999999999972,0.4499999999999993,23843,29493,16525,12968,12304
2016-06-12,30.648,31.29,29.82,1.4699999999999989,1.4699999999999989,31.208,31.35,30.73,0.620000000000001,0.620000000000001,29.802,30.32,29.53,0.7899999999999991,0.14999999999999858,30.788,31.21,30.55,0.6600000000000001,0.00999999999999801,54691,150050,22371,127679,120024
2016-06-19,30.72,31.26,30.1,1.1600000000000001,-0.5,31.326,31.69,30.84,0.8500000000000014,0.8500000000000014,30.344,30.9,29.41,1.4899999999999984,-0.7899999999999991,31.064,31.69,30.65,1.0400000000000027,1.0400000000000027,37275,92243,16224,76019,65192
2016-06-26,33.13,34.15,31.44,2.7099999999999973,2.7099999999999973,33.698,34.58,33.21,1.3699999999999974,1.3599999999999994,32.844,33.8,31.35,2.4499999999999957,2.4499999999999957,33.51,34.09,33.08,1.0100000000000051,1.0100000000000051,39602,63855,25631,38224,-24234
2016-07-03,34.3175,34.82,33.39,1.4299999999999997,-1.240000000000002,34.644999999999996,35.0,34.21,0.7899999999999991,-0.7199999999999989,33.7775,34.32,33.27,1.0499999999999972,-1.0499999999999972,34.2325,34.87,33.48,1.3900000000000006,-0.7100000000000009,35636,43187,27151,16036,-7316
2016-07-10,33.78,34.07,33.19,0.8800000000000026,-0.7700000000000031,34.17,34.31,33.9,0.4100000000000037,0.13000000000000256,33.236,33.73,32.54,1.1899999999999977,-0.8599999999999994,33.526,34.07,32.67,1.3999999999999986,-1.3999999999999986,32020,51079,25049,26030,23852
2016-07-17,33.147999999999996,33.37,32.73,0.6400000000000006,0.4200000000000017,33.682,33.83,33.4,0.4299999999999997,0.3500000000000014,32.974000000000004,33.13,32.6,0.5300000000000011,0.46999999999999886,33.388,33.75,33.22,0.5300000000000011,0.5300000000000011,36239,56059,24898,31161,11987
2016-07-24,33.614,33.82,33.43,0.39000000000000057,0.3100000000000023,33.89,34.26,33.7,0.5599999999999952,0.4199999999999946,33.316,33.69,33.0,0.6899999999999977,0.6899999999999977,33.68,34.09,33.4,0.6900000000000048,0.6900000000000048,23929,42113,12269,29844,-15070
2016-07-31,33.11,34.24,32.5,1.740000000000002,-1.730000000000004,33.296,34.27,32.79,1.480000000000004,-1.480000000000004,32.746,33.33,32.32,1.009999999999998,-1.009999999999998,32.816,33.39,32.37,1.0200000000000031,-1.0200000000000031,31441,48082,18136,29946,29499
2016-08-07,31.786,32.64,31.19,1.4499999999999993,-1.2300000000000004,32.044,32.64,31.55,1.0899999999999999,-0.9800000000000004,31.39,32.0,30.94,1.0599999999999987,-0.6400000000000006,31.578,32.02,31.19,0.8300000000000018,-0.5800000000000018,32462,50168,17101,33067,-3712
2016-08-14,30.424,31.54,29.23,2.3099999999999987,-1.2799999999999976,30.764,31.54,30.11,1.4299999999999997,-0.9199999999999982,29.772,30.86,29.11,1.75,-1.2300000000000004,30.11,30.97,29.4,1.5700000000000003,-1.2099999999999973,35139,49935,29986,19949,823
