Date,HSKA_stock_Open_average,HSKA_stock_Open_max,HSKA_stock_Open_min,HSKA_stock_Open_volatility,HSKA_stock_Open_change,HSKA_stock_High_average,HSKA_stock_High_max,HSKA_stock_High_min,HSKA_stock_High_volatility,HSKA_stock_High_change,HSKA_stock_Low_average,HSKA_stock_Low_max,HSKA_stock_Low_min,HSKA_stock_Low_volatility,HSKA_stock_Low_change,HSKA_stock_Close_average,HSKA_stock_Close_max,HSKA_stock_Close_min,HSKA_stock_Close_volatility,HSKA_stock_Close_change,HSKA_stock_Volume_average,HSKA_stock_Volume_max,HSKA_stock_Volume_min,HSKA_stock_Volume_volatility,HSKA_stock_Volume_change
2016-03-13,30.84,32.55,29.63,2.919999999999998,-2.919999999999998,30.956,32.67,29.75,2.9200000000000017,-2.9200000000000017,29.264,31.92,27.71,4.210000000000001,-4.130000000000003,30.038,32.0,27.99,4.010000000000002,-4.010000000000002,56033,85252,37911,47341,33310
2016-03-20,27.4775,27.87,27.08,0.7900000000000027,-0.5199999999999996,28.415,28.73,28.21,0.5199999999999996,-0.23000000000000043,27.1425,27.22,27.07,0.14999999999999858,-0.019999999999999574,27.6475,28.38,27.28,1.0999999999999979,1.0999999999999979,77596,91088,60498,30590,-20705
2016-03-27,28.566,29.66,27.59,2.0700000000000003,0.8399999999999999,29.524,30.87,28.4,2.4700000000000024,2.4700000000000024,27.918,28.79,27.0,1.7899999999999991,1.7899999999999991,28.974,30.75,27.66,3.09,3.09,88097,110851,67342,43509,-8873
2016-04-03,29.862,30.9,29.08,1.8200000000000003,-1.8200000000000003,30.28,30.9,29.27,1.629999999999999,-1.629999999999999,29.208,29.94,28.56,1.3800000000000026,-1.3800000000000026,29.522,30.2,28.88,1.3200000000000003,-1.1900000000000013,44343,58400,28866,29534,-9357
2016-04-10,28.733999999999998,29.16,28.09,1.0700000000000003,-0.2699999999999996,29.32,29.75,28.99,0.7600000000000016,-0.129999999999999,28.338,28.75,28.04,0.7100000000000009,0.4200000000000017,28.73,29.23,28.04,1.1900000000000013,0.6000000000000014,45424,62965,33472,29493,-24279
2016-04-17,27.918,28.66,26.93,1.7300000000000004,-0.5800000000000018,28.654,28.85,28.23,0.620000000000001,0.020000000000003126,27.342,28.2,26.44,1.759999999999998,-0.6799999999999997,28.092,28.78,27.24,1.5400000000000027,0.2900000000000027,66108,153591,38935,114656,-10746
2016-04-24,28.482,30.51,26.87,3.6400000000000006,1.9000000000000021,29.59,31.1,28.44,2.66,2.150000000000002,27.64,29.56,26.25,3.3099999999999987,2.6899999999999977,29.028000000000002,30.61,27.05,3.5599999999999987,3.5500000000000007,79270,116186,54482,61704,17388
2016-05-01,33.424,35.16,30.28,4.8799999999999955,4.719999999999999,35.192,36.95,30.47,6.480000000000004,5.009999999999998,32.662,34.75,28.6,6.149999999999999,5.899999999999999,34.25,35.86,29.79,6.07,5.32,133157,328463,50657,277806,-28211
2016-05-08,37.372,38.59,35.25,3.3400000000000034,3.3400000000000034,38.696,40.73,36.44,4.289999999999999,4.289999999999999,36.918,38.59,35.25,3.3400000000000034,3.3400000000000034,38.306,39.56,36.42,3.1400000000000006,3.1400000000000006,118299,128903,96878,32025,352
2016-05-15,37.604,39.91,36.51,3.3999999999999986,-3.2099999999999937,37.992,39.91,36.95,2.9599999999999937,-2.799999999999997,36.58,38.06,35.76,2.3000000000000043,-1.8599999999999994,37.046,38.62,36.46,2.1599999999999966,-2.1299999999999955,52685,73000,35412,37588,-36684
2016-05-22,36.728,38.0,36.33,1.6700000000000017,0.060000000000002274,37.276,38.0,36.64,1.3599999999999994,0.35999999999999943,36.064,36.35,35.32,1.0300000000000011,-0.9299999999999997,36.72,37.75,36.34,1.4099999999999966,0.36999999999999744,42624,55042,28406,26636,-16226
2016-05-29,36.6525,37.6,36.21,1.3900000000000006,1.0300000000000011,37.0875,37.74,36.44,1.3000000000000043,1.0300000000000011,35.6975,36.21,35.08,1.1300000000000026,-0.46000000000000085,36.6625,37.62,36.27,1.3499999999999943,0.09999999999999432,61959,99007,41316,57691,8797
2016-06-05,35.894,36.45,35.06,1.3900000000000006,-0.5800000000000054,36.464,37.31,35.82,1.490000000000002,-0.5399999999999991,34.854,35.23,34.19,1.0399999999999991,-1.0200000000000031,35.73,36.16,35.29,0.8699999999999974,0.03999999999999915,58019,88565,38652,49913,-21797
2016-06-12,35.7,37.17,34.79,2.3800000000000026,-1.740000000000002,35.9,37.17,35.43,1.740000000000002,-1.740000000000002,34.63,34.99,33.91,1.0800000000000054,-1.0400000000000063,35.09,35.31,34.49,0.8200000000000003,-0.7800000000000011,39054,87238,20951,66287,56532
2016-06-19,34.212,34.78,33.7,1.0799999999999983,-1.029999999999994,35.01,35.72,34.52,1.1999999999999957,0.3999999999999986,33.476,34.19,32.27,1.9199999999999946,-1.9199999999999946,34.528,35.63,33.89,1.740000000000002,0.9600000000000009,76879,208570,28442,180128,166445
2016-06-26,36.26,37.72,35.59,2.1299999999999955,2.0899999999999963,37.49,40.1,36.05,4.050000000000004,2.8900000000000006,35.870000000000005,37.49,35.18,2.3100000000000023,1.8999999999999986,36.866,39.64,35.69,3.950000000000003,3.530000000000001,129015,204374,65093,139281,63659
2016-07-03,39.9775,41.4,38.42,2.979999999999997,2.1099999999999994,41.4525,43.6,39.71,3.8900000000000006,3.8900000000000006,39.5625,41.22,38.23,2.990000000000002,2.990000000000002,40.9,43.52,38.41,5.1100000000000065,5.1100000000000065,115983,171015,70190,100825,100825
2016-07-10,43.014,43.89,42.01,1.8800000000000026,-1.240000000000002,43.32,43.92,42.67,1.25,-0.5200000000000031,42.426,43.26,41.7,1.5599999999999952,-0.759999999999998,42.892,43.5,41.99,1.509999999999998,-0.1599999999999966,72294,113480,35949,77531,-46050
2016-07-17,43.282000000000004,43.77,42.84,0.9299999999999997,-0.9299999999999997,44.13,44.99,43.64,1.3500000000000014,-1.1300000000000026,42.666,43.15,42.04,1.1099999999999994,-0.9799999999999969,43.07,43.44,42.36,1.0799999999999983,-1.0,71987,112934,29621,83313,-83313
2016-07-24,42.792,43.52,42.07,1.4500000000000028,0.5700000000000003,43.67,44.21,42.97,1.240000000000002,1.0,42.18,42.76,41.23,1.5300000000000011,1.2700000000000031,42.654,42.85,42.51,0.3400000000000034,0.03999999999999915,62268,102433,31430,71003,-59253
2016-07-31,45.324,48.52,42.68,5.840000000000003,5.840000000000003,47.07,49.75,43.68,6.07,6.07,44.872,47.91,42.37,5.539999999999999,5.539999999999999,46.704,49.64,43.41,6.230000000000004,6.230000000000004,144633,396764,56407,340357,16066
2016-08-07,51.102000000000004,52.43,49.74,2.6899999999999977,1.1199999999999974,51.854,53.23,50.41,2.8200000000000003,0.5600000000000023,50.194,51.38,49.26,2.1200000000000045,0.7899999999999991,51.216,52.57,50.35,2.219999999999999,0.36999999999999744,94558,140661,54162,86499,-35583
2016-08-14,50.87,52.3,50.28,2.019999999999996,-0.20000000000000284,51.51,52.41,50.77,1.6399999999999935,-0.5700000000000003,49.908,50.67,49.25,1.4200000000000017,-0.3500000000000014,50.926,52.0,50.54,1.4600000000000009,0.04999999999999716,72468,98859,45486,53373,18779
2016-08-21,51.038,52.0,50.37,1.6300000000000026,0.19000000000000483,51.788,52.34,51.3,1.0400000000000063,-0.19999999999999574,50.088,50.86,49.83,1.0300000000000011,0.17999999999999972,51.044000000000004,51.61,50.31,1.2999999999999972,-0.00999999999999801,62728,70953,51617,19336,-14736
2016-08-28,53.092,54.3,51.6,2.6999999999999957,1.25,54.002,55.18,52.85,2.3299999999999983,-0.22999999999999687,51.794,52.19,51.04,1.1499999999999986,0.759999999999998,53.284,54.57,52.44,2.1300000000000026,0.05000000000000426,134154,260084,71097,188987,-31016
2016-09-04,54.5275,55.67,52.87,2.8000000000000043,1.8500000000000014,55.9725,57.41,54.76,2.6499999999999986,-1.6700000000000017,53.425,54.54,52.44,2.1000000000000014,-0.28000000000000114,54.5175,55.56,52.82,2.740000000000002,-2.740000000000002,122098,211362,70265,141097,-103565
2016-09-11,55.06,56.2,53.01,3.190000000000005,2.6600000000000037,56.18,56.7,55.59,1.1099999999999994,0.8599999999999994,53.904,55.09,52.27,2.8200000000000003,2.1899999999999977,55.455999999999996,56.16,54.62,1.5399999999999991,-0.2600000000000051,93477,100244,69643,30601,-1147
2016-09-18,54.786,55.41,54.02,1.3899999999999935,-0.759999999999998,55.564,56.7,54.77,1.9299999999999997,-1.9299999999999997,53.922000000000004,55.17,52.99,2.1799999999999997,-0.9799999999999969,54.836,55.68,54.46,1.2199999999999989,-0.3999999999999986,123844,160573,86646,73927,8152
2016-09-25,54.6,55.39,54.16,1.230000000000004,0.240000000000002,55.583999999999996,55.98,54.94,1.0399999999999991,-0.7800000000000011,53.518,53.92,52.41,1.5100000000000051,-0.14000000000000057,54.67,55.35,54.26,1.0900000000000034,-0.3400000000000034,129012,212780,76194,136586,-39826
2016-10-02,54.208,55.0,53.61,1.3900000000000006,0.6599999999999966,54.846000000000004,55.46,54.38,1.0799999999999983,0.8400000000000034,53.294,54.09,52.98,1.1100000000000065,1.0300000000000011,54.108000000000004,54.86,53.45,1.4099999999999966,1.3900000000000006,92546,120915,47945,72970,61288
2016-10-09,54.6,56.33,53.44,2.8900000000000006,-1.1700000000000017,55.186,56.98,53.79,3.1899999999999977,-3.1899999999999977,53.342,54.96,52.52,2.4399999999999977,-2.1899999999999977,53.992,56.22,53.32,2.8999999999999986,-2.8999999999999986,92715,140250,49106,91144,-91144
2016-10-16,53.558,54.0,53.15,0.8500000000000014,-0.03999999999999915,53.916000000000004,54.31,53.63,0.6799999999999997,-0.18999999999999773,52.748,53.12,52.45,0.6699999999999946,0.27999999999999403,53.385999999999996,53.8,53.18,0.6199999999999974,-0.13000000000000256,35136,44097,18110,25987,-2566
2016-10-23,50.532000000000004,53.26,47.72,5.539999999999999,-5.539999999999999,50.976,53.74,48.0,5.740000000000002,-5.060000000000002,48.833999999999996,52.64,46.65,5.990000000000002,-5.270000000000003,49.418,52.77,47.72,5.050000000000004,-4.68,76415,164471,36097,128374,-8667
2016-10-30,54.588,57.94,48.21,9.729999999999997,8.269999999999996,56.726,59.76,49.59,10.169999999999995,10.169999999999995,52.956,56.02,46.51,9.510000000000005,9.510000000000005,55.76,59.45,49.4,10.050000000000004,10.050000000000004,179149,522214,80676,441538,-8895
2016-11-06,61.306,63.93,59.01,4.920000000000002,3.740000000000002,63.403999999999996,66.0,61.55,4.450000000000003,4.0,60.252,62.13,57.21,4.920000000000002,3.0600000000000023,62.238,64.49,60.52,3.9699999999999918,3.9699999999999918,123274,183559,71744,111815,21445
2016-11-13,65.382,66.97,63.07,3.8999999999999986,1.4599999999999937,67.428,68.52,65.51,3.009999999999991,3.009999999999991,64.168,66.75,61.95,4.799999999999997,4.799999999999997,65.928,68.36,63.06,5.299999999999997,5.299999999999997,113174,187868,59236,128632,-68318
2016-11-20,66.945,68.75,64.36,4.390000000000001,-1.7099999999999937,68.2475,69.8,67.03,2.769999999999996,-2.769999999999996,65.075,68.18,63.04,5.140000000000008,-3.1000000000000085,66.63,68.97,64.75,4.219999999999999,-2.6500000000000057,88340,153959,39806,114153,-51877
2016-11-27,66.492,68.04,65.44,2.6000000000000085,-0.9399999999999977,67.648,69.44,66.35,3.0900000000000034,-0.6400000000000006,65.04,66.37,64.4,1.9699999999999989,0.11999999999999034,65.958,67.69,65.13,2.5600000000000023,-0.3399999999999892,79517,113084,44503,68581,-18341
2016-12-04,67.472,68.86,65.52,3.3400000000000034,3.3400000000000034,68.562,69.75,68.0,1.75,1.6400000000000006,66.848,67.86,65.33,2.530000000000001,2.530000000000001,67.966,68.57,67.23,1.3399999999999892,1.009999999999991,58856,64203,51915,12288,-10371
2016-12-11,68.91799999999999,69.85,68.3,1.5499999999999972,1.3900000000000006,69.818,71.13,68.95,2.1799999999999926,1.9200000000000017,67.616,68.58,66.51,2.069999999999993,0.9200000000000017,69.032,69.84,67.99,1.8500000000000085,1.0400000000000063,97545,215280,45609,169671,169671
2016-12-18,71.048,72.0,69.7,2.299999999999997,1.5900000000000034,72.146,72.3,71.91,0.39000000000000057,-0.01999999999999602,70.454,71.16,69.28,1.8799999999999955,1.6200000000000045,71.51,72.21,71.02,1.1899999999999977,1.1499999999999915,52331,78958,19581,59377,-47883
2016-12-25,72.61,72.95,72.24,0.710000000000008,-0.2600000000000051,73.55499999999999,74.33,72.47,1.8599999999999994,-1.8599999999999994,71.7,72.34,70.49,1.8500000000000085,-1.8500000000000085,72.4425,72.85,71.6,1.25,-1.1500000000000057,44467,61236,33259,27977,20663
2017-01-01,72.0,72.67,71.64,1.0300000000000011,0.75,73.05,73.97,72.45,1.519999999999996,1.1799999999999926,71.48,72.45,70.84,1.6099999999999994,1.6099999999999994,72.2075,72.76,71.55,1.210000000000008,1.210000000000008,47034,64280,34467,29813,-8972
2017-01-08,75.20400000000001,77.7,72.84,4.859999999999999,2.6099999999999994,76.81,78.0,74.25,3.75,3.6200000000000045,74.358,76.05,72.44,3.6099999999999994,3.010000000000005,75.988,77.89,74.02,3.8700000000000045,3.0700000000000074,76840,157248,43956,113292,2760
2017-01-15,77.24,77.89,76.42,1.4699999999999989,0.7900000000000063,78.0475,78.75,77.26,1.4899999999999949,0.9899999999999949,76.5125,77.43,76.0,1.4300000000000068,1.4300000000000068,77.5725,78.65,76.29,2.3599999999999994,2.3599999999999994,66271,85726,58416,27310,1533
2017-01-22,78.746,80.0,76.66,3.3400000000000034,-2.3900000000000006,80.298,81.47,79.6,1.8700000000000045,1.8400000000000034,77.426,78.28,75.95,2.3299999999999983,-1.4500000000000028,79.198,80.49,76.97,3.519999999999996,1.2199999999999989,78458,164856,35964,128892,41417
2017-01-29,80.004,81.05,79.45,1.5999999999999943,1.2000000000000028,80.964,81.47,80.43,1.039999999999992,1.039999999999992,78.78,79.46,78.14,1.3199999999999932,0.1599999999999966,79.872,80.62,79.37,1.25,-0.75,54811,85195,30684,54511,30728
2017-02-05,81.966,83.6,80.02,3.5799999999999983,3.4399999999999977,83.78,84.4,83.01,1.3900000000000006,0.3400000000000034,80.92,83.22,79.45,3.769999999999996,3.0600000000000023,82.678,83.97,80.04,3.9299999999999926,0.75,58838,93594,38807,54787,-23309
2017-02-12,83.47,84.51,82.16,2.3500000000000085,-2.3100000000000023,84.764,87.33,83.41,3.9200000000000017,-3.9200000000000017,82.226,83.21,81.5,1.7099999999999937,-1.6499999999999915,83.106,84.11,82.36,1.75,-0.46999999999999886,61879,89278,35506,53772,-40965
2017-02-19,82.2125,83.19,81.02,2.1700000000000017,-2.1700000000000017,83.1275,84.36,82.31,2.049999999999997,-2.049999999999997,81.05250000000001,81.7,80.54,1.1599999999999966,-1.1599999999999966,81.75,82.4,81.0,1.4000000000000057,-1.0200000000000102,37465,50728,24554,26174,5273
2017-02-26,87.8,93.08,81.28,11.799999999999997,7.659999999999997,91.324,95.98,82.43,13.549999999999997,7.519999999999996,86.21,90.36,81.07,9.290000000000006,6.990000000000009,88.64,92.74,81.94,10.799999999999997,6.540000000000006,121816,264831,52690,212141,-56956
2017-03-05,93.28999999999999,99.34,88.38,10.960000000000008,10.960000000000008,96.374,99.98,92.42,7.560000000000002,6.929999999999993,92.392,96.63,88.38,8.25,7.939999999999998,94.968,99.33,90.21,9.120000000000005,6.840000000000003,94918,110133,55708,54425,-4612
2017-03-12,95.242,97.25,93.67,3.5799999999999983,-2.7099999999999937,96.868,97.93,95.38,2.5500000000000114,-1.2900000000000063,93.37,94.41,92.43,1.9799999999999898,-1.1700000000000017,94.56,96.14,93.11,3.030000000000001,-1.7099999999999937,71618,107175,48321,58854,19310
2017-03-19,96.13,98.99,92.6,6.390000000000001,6.390000000000001,98.386,99.75,97.1,2.6500000000000057,2.6500000000000057,94.964,97.96,90.58,7.3799999999999955,7.3799999999999955,97.108,98.72,95.4,3.319999999999993,2.049999999999997,55489,81355,38338,43017,-22528
2017-03-26,99.1,103.3,95.55,7.75,5.299999999999997,100.786,105.0,96.62,8.379999999999995,6.0,98.11,102.37,94.29,8.079999999999998,4.3700000000000045,99.494,104.98,95.76,9.219999999999999,6.760000000000005,359994,1203687,44015,1159672,1159672
2017-04-02,103.992,106.02,102.07,3.950000000000003,-1.5900000000000034,105.678,107.18,104.33,2.8500000000000085,-1.4099999999999966,102.062,102.52,101.72,0.7999999999999972,0.480000000000004,103.848,105.91,102.13,3.780000000000001,0.9699999999999989,138511,195317,79484,115833,-87841
2017-04-09,101.2925,103.23,100.51,2.719999999999999,-2.719999999999999,102.525,104.34,101.77,2.5700000000000074,-2.219999999999999,99.0475,100.36,97.57,2.7900000000000063,-2.7900000000000063,101.14,101.64,100.73,0.9099999999999966,0.9099999999999966,72561,91189,56260,34929,-30677
2017-04-16,102.846,104.57,101.55,3.019999999999996,3.019999999999996,104.312,105.57,103.0,2.569999999999993,1.0999999999999943,102.09,104.16,101.03,3.1299999999999955,2.8100000000000023,103.278,105.17,101.75,3.4200000000000017,3.3400000000000034,57942,71746,43396,28350,14901
2017-04-23,106.92,108.16,104.85,3.3100000000000023,-1.3700000000000045,108.94,109.18,108.41,0.7700000000000102,-0.2599999999999909,105.35,106.5,103.05,3.450000000000003,-3.1200000000000045,107.316,108.25,105.22,3.030000000000001,0.8499999999999943,87301,120843,56949,63894,29292
2017-04-30,98.096,108.51,89.91,18.60000000000001,-18.60000000000001,99.54,110.25,92.0,18.25,-18.25,91.898,106.06,87.01,19.049999999999997,-19.049999999999997,95.314,110.24,89.85,20.39,-18.539999999999992,239450,637464,90786,546678,9933
2017-05-07,94.922,98.5,91.89,6.609999999999999,2.980000000000004,97.372,99.3,93.87,5.429999999999993,3.519999999999996,93.292,95.38,90.36,5.019999999999996,3.0900000000000034,95.634,98.25,93.61,4.640000000000001,1.6200000000000045,88412,118410,65413,52997,-40795
2017-05-14,95.518,96.71,94.21,2.5,1.5900000000000034,97.308,98.28,96.55,1.730000000000004,0.5100000000000051,94.768,95.05,94.21,0.8400000000000034,0.8000000000000114,96.19200000000001,97.51,95.57,1.940000000000012,0.19000000000001194,60085,78158,48550,29608,-666
2017-05-21,97.5,99.99,95.31,4.679999999999993,2.769999999999996,99.372,101.29,97.67,3.6200000000000045,1.3100000000000023,96.546,97.55,95.15,2.3999999999999915,1.789999999999992,97.904,99.75,96.34,3.4099999999999966,1.0600000000000023,65503,120090,40246,79844,-24773
2017-05-28,98.185,99.87,96.78,3.0900000000000034,1.7099999999999937,99.555,101.86,97.88,3.980000000000004,1.6200000000000045,96.1925,97.32,95.35,1.9699999999999989,0.6200000000000045,97.6375,98.66,96.6,2.0600000000000023,-0.5500000000000114,111548,163744,56044,107700,31835
2017-06-04,95.282,97.85,93.75,4.099999999999994,1.289999999999992,97.708,100.35,95.79,4.559999999999988,3.269999999999996,93.876,94.65,93.31,1.3400000000000034,0.6500000000000057,94.996,97.72,93.66,4.060000000000002,0.5300000000000011,73221,91195,55153,36042,-30132
2017-06-11,94.632,95.53,94.04,1.4899999999999949,-1.3100000000000023,96.31400000000001,96.7,95.97,0.730000000000004,-0.4200000000000017,93.18599999999999,94.57,91.64,2.9299999999999926,-0.9399999999999977,94.256,96.23,92.53,3.700000000000003,-1.1299999999999955,71260,120263,44237,76026,43998
2017-06-18,95.896,98.84,92.99,5.8500000000000085,4.930000000000007,98.424,101.0,95.63,5.3700000000000045,3.8100000000000023,95.312,97.19,92.99,4.200000000000003,4.200000000000003,96.774,98.61,93.85,4.760000000000005,3.6500000000000057,62564,89793,46245,43548,43021
2017-06-25,98.312,100.9,94.88,6.02000000000001,3.049999999999997,100.51,103.78,98.35,5.430000000000007,5.010000000000005,96.748,100.05,93.81,6.239999999999995,3.1499999999999915,98.83,102.07,94.1,7.969999999999999,4.949999999999989,80271,129170,42836,86334,77506
2017-07-02,102.22,103.02,101.85,1.1700000000000017,1.019999999999996,103.7625,104.87,103.12,1.75,1.5100000000000051,100.94,102.28,99.05,3.230000000000004,3.230000000000004,102.5275,103.22,101.84,1.3799999999999955,1.3799999999999955,64163,79058,54525,24533,24533
2017-07-09,102.892,106.0,100.18,5.819999999999993,-3.289999999999992,104.43599999999999,107.33,101.92,5.409999999999997,-1.9899999999999949,101.116,102.81,99.56,3.25,-1.269999999999996,102.27,105.59,100.56,5.030000000000001,-2.019999999999996,77736,153517,25273,128244,-44555
2017-07-16,101.798,102.52,101.37,1.1499999999999915,1.1499999999999915,102.726,104.04,101.73,2.3100000000000023,-0.10999999999999943,100.42999999999999,100.91,99.99,0.9200000000000017,-0.7800000000000011,101.218,102.53,100.17,2.3599999999999994,-2.3599999999999994,36175,42473,27287,15186,6312
2017-07-23,103.398,105.0,100.38,4.6200000000000045,3.950000000000003,105.266,106.95,104.23,2.719999999999999,2.719999999999999,101.996,103.0,99.79,3.2099999999999937,2.6999999999999886,104.392,106.8,103.09,3.7099999999999937,3.7099999999999937,69185,101999,46328,55671,15521
2017-07-30,105.15,110.26,96.99,13.27000000000001,-10.010000000000005,108.322,115.0,99.79,15.209999999999994,-15.209999999999994,101.12,107.77,95.03,12.739999999999995,-11.170000000000002,103.23400000000001,109.54,97.18,12.36,-10.790000000000006,112109,184424,84895,99529,-90285
2017-08-06,98.82,102.0,95.79,6.209999999999994,-2.9799999999999898,100.218,102.65,97.43,5.219999999999999,-3.9599999999999937,97.018,99.02,95.5,3.519999999999996,-2.200000000000003,98.324,101.66,95.64,6.019999999999996,-4.75,48375,74560,31883,42677,-12752
2017-08-13,97.62,98.66,96.34,2.319999999999993,1.4899999999999949,98.448,99.37,97.27,2.1000000000000085,0.75,96.64,98.19,95.25,2.9399999999999977,1.2800000000000011,97.866,98.6,96.68,1.9199999999999875,1.1099999999999994,44851,49740,40066,9674,-1440
2017-08-20,99.134,100.52,97.27,3.25,1.5799999999999983,100.614,101.53,99.3,2.230000000000004,-1.3700000000000045,97.576,98.9,95.75,3.1500000000000057,-0.3299999999999983,98.836,100.38,95.8,4.579999999999998,-3.5900000000000034,50643,65908,31558,34350,-34350
2017-08-27,99.174,101.7,96.41,5.290000000000006,5.070000000000007,101.208,103.19,97.99,5.200000000000003,5.200000000000003,98.54599999999999,100.47,95.99,4.480000000000004,4.0,100.46,101.89,97.68,4.209999999999994,4.11999999999999,68264,91143,39620,51523,28805
2017-09-03,98.7625,101.81,96.65,5.159999999999997,-5.159999999999997,100.2625,103.1,98.44,4.659999999999997,-3.3799999999999955,97.2275,99.09,96.54,2.549999999999997,-2.4399999999999977,98.1675,99.48,96.97,2.510000000000005,0.38000000000000966,55611,65042,51526,13516,13217
2017-09-10,96.222,100.41,90.3,10.11,-6.1499999999999915,97.67399999999999,101.97,93.94,8.030000000000001,-8.030000000000001,93.306,98.56,89.51,9.049999999999997,-6.930000000000007,94.78,100.4,90.32,10.080000000000013,-6.780000000000001,131020,225596,70824,154772,143548
2017-09-17,90.862,93.7,88.43,5.269999999999996,-3.780000000000001,91.832,94.97,89.67,5.299999999999997,-4.939999999999998,88.846,93.16,85.6,7.560000000000002,-4.079999999999998,90.0,93.99,88.3,5.689999999999998,-4.6299999999999955,78654,161460,35859,125601,-64893
2017-09-24,87.914,90.74,84.88,5.859999999999999,-0.20999999999999375,89.472,90.94,86.52,4.420000000000002,-0.8199999999999932,85.924,87.7,84.4,3.299999999999997,2.6700000000000017,87.54,90.69,84.87,5.819999999999993,3.219999999999999,63825,76912,46820,30092,1945
2017-10-01,91.646,96.68,88.08,8.600000000000009,8.600000000000009,94.068,97.78,91.0,6.780000000000001,6.650000000000006,90.878,95.32,88.08,7.239999999999995,7.239999999999995,92.876,96.44,89.44,7.0,5.1200000000000045,90286,263672,43235,220437,6191
2017-10-08,97.632,99.21,96.65,2.559999999999988,0.3399999999999892,98.03999999999999,99.21,96.99,2.219999999999999,-1.6600000000000108,95.976,97.27,94.87,2.3999999999999915,0.23000000000000398,97.478,98.41,96.5,1.9099999999999966,-1.8499999999999943,73675,112926,32455,80471,21981
2017-10-15,96.296,96.54,96.09,0.45000000000000284,-0.030000000000001137,97.08800000000001,97.34,96.79,0.5499999999999972,-0.3400000000000034,95.734,96.2,95.38,0.8200000000000074,-0.20000000000000284,96.406,97.1,95.95,1.1499999999999915,-0.9899999999999949,40177,63432,30217,33215,2279
