Date,FFIVStock_Open_average,FFIVStock_Open_max,FFIVStock_Open_min,FFIVStock_Open_volatility,FFIVStock_Open_change,FFIVStock_High_average,FFIVStock_High_max,FFIVStock_High_min,FFIVStock_High_volatility,FFIVStock_High_change,FFIVStock_Low_average,FFIVStock_Low_max,FFIVStock_Low_min,FFIVStock_Low_volatility,FFIVStock_Low_change,FFIVStock_Close_average,FFIVStock_Close_max,FFIVStock_Close_min,FFIVStock_Close_volatility,FFIVStock_Close_change,FFIVStock_Volume_average,FFIVStock_Volume_max,FFIVStock_Volume_min,FFIVStock_Volume_volatility,FFIVStock_Volume_change
2016-01-03,94.694,95.66,93.11,2.549999999999997,-2.489999999999995,95.806,97.7,93.71,3.990000000000009,-3.990000000000009,93.378,95.5,90.81,4.689999999999998,-3.489999999999995,94.484,96.93,91.82,5.110000000000014,-4.800000000000011,1451378,1790675,1157612,633063,-391620
2016-01-10,92.44,93.19,91.33,1.8599999999999994,-0.480000000000004,94.53999999999999,96.21,93.74,2.469999999999999,-0.269999999999996,91.516,92.13,91.0,1.1299999999999955,-0.010000000000005116,93.562,94.16,92.61,1.5499999999999972,0.0,2054977,2270504,1829421,441083,425708
2016-01-17,92.8475,94.51,90.37,4.140000000000001,-4.140000000000001,93.965,95.0,92.44,2.5600000000000023,-1.0799999999999983,90.045,92.38,88.75,3.6299999999999955,-2.1299999999999955,91.7,93.77,89.51,4.259999999999991,0.269999999999996,2764077,4007698,1790838,2216860,191989
2016-01-24,94.59400000000001,95.98,93.26,2.719999999999999,-0.3499999999999943,95.974,96.94,94.6,2.3400000000000034,-1.1700000000000017,93.678,95.14,92.49,2.6500000000000057,-0.21999999999999886,94.39,96.41,92.5,3.9099999999999966,-0.14000000000000057,1735335,2218703,1346823,871880,-568107
2016-01-31,91.82600000000001,93.12,91.19,1.9300000000000068,-1.3599999999999994,92.982,94.29,92.25,2.0400000000000063,-2.0400000000000063,90.788,92.68,89.66,3.0200000000000102,-2.8300000000000125,91.68,94.01,90.22,3.7900000000000063,-3.7900000000000063,997963,1189649,642121,547528,99958
2016-02-07,88.08200000000001,89.79,86.79,3.0,-2.1500000000000057,88.71,89.79,87.6,2.190000000000012,-1.730000000000004,86.842,87.32,86.03,1.289999999999992,-0.20999999999999375,87.626,88.18,86.96,1.220000000000013,-0.3500000000000085,1084438,1537413,799628,737785,-725094
2016-02-14,90.72749999999999,92.19,89.0,3.1899999999999977,2.700000000000003,91.81,92.84,89.85,2.990000000000009,2.990000000000009,90.1175,91.22,88.12,3.0999999999999943,2.989999999999995,91.3925,92.67,89.51,3.1599999999999966,3.1599999999999966,953798,1360662,683416,677246,-265243
2016-02-21,94.58666666666667,97.18,92.83,4.3500000000000085,3.960000000000008,95.85333333333334,97.72,94.42,3.299999999999997,2.259999999999991,93.88333333333333,97.18,91.35,5.8300000000000125,4.230000000000004,95.44333333333333,97.19,93.53,3.6599999999999966,2.6200000000000045,826051,955443,718452,236991,-64198
2016-02-28,98.496,100.73,96.73,4.0,3.75,99.648,100.78,97.43,3.3499999999999943,3.3499999999999943,97.816,99.45,96.02,3.430000000000007,3.430000000000007,99.046,100.47,96.17,4.299999999999997,3.6200000000000045,814284,1116042,620323,495719,-130660
2016-03-06,99.94200000000001,100.51,99.31,1.2000000000000028,0.3299999999999983,100.836,101.27,100.32,0.9500000000000028,-0.45000000000000284,98.656,99.37,97.35,2.0200000000000102,-0.21000000000000796,99.91,100.87,98.46,2.410000000000011,-0.21000000000000796,615698,957968,412180,545788,-545788
